"id","year","month","count_type","american","casino","continental","continental_express","delta","emerald","frontier","l_express","northwest","royale","united","us_airways","via","vision_airlines","total_passengers"
"201103E","2011","March","Enplanement","8633","0","0","9737","13472","0","0","0","0","0","0","3216","0","12","35070"
"201103D","2011","March","Deplanement","8478","0","0","11691","13991","0","0","0","0","0","0","3108","0","6","37274"
"201102E","2011","February","Enplanement","6051","0","0","7526","10693","0","0","0","0","0","0","2380","0","0","26650"
"201102D","2011","February","Deplanement","6140","0","0","7200","10914","0","0","0","0","0","0","2446","0","0","26700"
"201101E","2011","January","Enplanement","7337","0","0","7579","10858","0","0","0","0","0","0","2581","0","0","28355"
"201101D","2011","January","Deplanement","7050","0","0","7797","11489","0","0","0","0","0","0","2524","0","0","28860"
"201012E","2010","December","Enplanement","8267","0","0","9381","11843","0","0","0","0","0","0","3057","0","0","32548"
"201012D","2010","December","Deplanement","7882","0","0","8781","11863","0","0","0","0","0","0","2932","0","0","31458"
"201011E","2010","November","Enplanement","8962","0","0","10498","12560","0","0","0","0","0","0","3363","0","0","35383"
"201011D","2010","November","Deplanement","8799","0","0","10210","12805","0","0","0","0","0","0","3218","0","0","35032"
"201010E","2010","October","Enplanement","8980","0","0","10229","14259","0","0","0","0","0","0","3673","0","0","37141"
"201010D","2010","October","Deplanement","8729","0","0","10447","14694","0","0","0","0","0","0","3628","0","0","37498"
"201009E","2010","September","Enplanement","7954","0","0","8867","12807","0","0","0","0","0","0","3169","0","0","32797"
"201009D","2010","September","Deplanement","7816","0","0","8598","13361","0","0","0","0","0","0","3028","0","0","32803"
"201008E","2010","August","Enplanement","7529","0","0","8871","12861","0","0","0","0","0","0","2873","0","0","32134"
"201008D","2010","August","Deplanement","7478","0","0","9036","13655","0","0","0","0","0","0","3008","0","0","33177"
"201007E","2010","July","Enplanement","8864","0","0","10163","14933","0","0","0","0","0","0","3502","0","0","37462"
"201007D","2010","July","Deplanement","8301","0","0","10156","14897","0","0","0","0","0","0","3409","0","0","36763"
"201006E","2010","June","Enplanement","8374","0","0","10326","14833","0","0","0","0","0","0","606","0","0","34139"
"201006D","2010","June","Deplanement","8366","0","0","10077","14874","0","0","0","0","0","0","683","0","0","34000"
"201005E","2010","May","Enplanement","9216","0","0","10916","15438","0","0","0","0","0","0","0","0","0","35570"
"201005D","2010","May","Deplanement","8349","0","0","9809","14631","0","0","0","0","0","0","0","0","0","32789"
"201004E","2010","April","Enplanement","8779","0","0","9471","14228","0","0","0","0","0","0","0","0","0","32478"
"201004D","2010","April","Deplanement","8742","0","0","9849","14540","0","0","0","0","0","0","0","0","0","33131"
"201003E","2010","March","Enplanement","8465","0","0","8911","13448","0","0","0","0","0","0","0","0","0","30824"
"201003D","2010","March","Deplanement","7960","0","0","8868","13755","0","0","0","0","0","0","0","0","0","30583"
"201002E","2010","February","Enplanement","6922","0","0","8258","10067","0","0","0","0","0","0","0","0","0","25247"
"201002D","2010","February","Deplanement","6732","0","0","8063","10708","0","0","0","0","0","0","0","0","0","25503"
"201001E","2010","January","Enplanement","6756","0","0","7321","11047","0","0","0","0","0","0","0","0","0","25124"
"201001D","2010","January","Deplanement","6477","0","0","7504","11022","0","0","0","0","0","0","0","0","0","25003"
"200912E","2009","December","Enplanement","7856","0","0","8556","8315","0","0","0","3638","0","0","0","0","0","28365"
"200912D","2009","December","Deplanement","7194","0","0","7099","8358","0","0","0","3415","0","0","0","0","0","26066"
"200911E","2009","November","Enplanement","8257","0","0","9651","8401","0","0","0","3635","0","0","0","0","0","29944"
"200911D","2009","November","Deplanement","7919","0","0","9450","8604","0","0","0","3485","0","0","0","0","0","29458"
"200910E","2009","October","Enplanement","8488","0","0","10241","9027","0","0","0","3730","0","0","0","0","0","31486"
"200910D","2009","October","Deplanement","8677","0","0","10580","9642","0","0","0","3770","0","0","0","0","0","32669"
"200909E","2009","September","Enplanement","7693","0","0","8515","7779","0","0","0","3525","0","0","0","0","0","27512"
"200909D","2009","September","Deplanement","7428","0","0","8380","7978","0","0","0","3208","0","0","0","0","0","26994"
"200908E","2009","August","Enplanement","7824","0","0","7429","8110","0","0","0","3404","0","0","0","0","0","26767"
"200908D","2009","August","Deplanement","7785","0","0","7759","9190","0","0","0","3510","0","0","0","0","0","28244"
"200907E","2009","July","Enplanement","8978","0","0","10391","9759","0","0","0","3855","0","0","0","0","0","32983"
"200907D","2009","July","Deplanement","8728","0","0","10238","9998","0","0","0","3928","0","0","0","0","0","32892"
"200906E","2009","June","Enplanement","8696","0","0","9831","9597","0","0","0","3961","0","0","0","0","0","32085"
"200906D","2009","June","Deplanement","8635","0","0","9888","10055","0","0","0","3856","0","0","0","0","0","32434"
"200905E","2009","May","Enplanement","9053","0","0","10035","10735","0","0","0","3781","0","0","0","0","0","33604"
"200905D","2009","May","Deplanement","8107","0","0","9193","10472","0","0","0","3570","0","0","0","0","0","31342"
"200904E","2009","April","Enplanement","8444","0","0","10175","9464","0","0","0","3719","0","0","0","0","0","31802"
"200904D","2009","April","Deplanement","8206","0","0","10174","9961","0","0","0","3410","0","0","0","0","0","31751"
"200903E","2009","March","Enplanement","8333","0","0","8563","9099","0","0","0","3489","0","0","0","0","0","29484"
"200903D","2009","March","Deplanement","8195","0","0","7827","9176","0","0","0","3546","0","0","0","0","0","28744"
"200902E","2009","February","Enplanement","7503","0","0","8673","7815","0","0","0","3347","0","0","0","0","0","27338"
"200902D","2009","February","Deplanement","7400","0","0","8805","8240","0","0","0","3303","0","0","0","0","0","27748"
"200901E","2009","January","Enplanement","7121","0","0","7409","7068","0","0","0","3172","0","0","0","0","0","24770"
"200901D","2009","January","Deplanement","6890","0","0","6813","7063","0","0","0","3421","0","0","0","0","0","24187"
"200812E","2008","December","Enplanement","7632","0","0","8327","9011","0","0","0","3581","0","0","0","0","0","28551"
"200812D","2008","December","Deplanement","7307","0","0","8385","8888","0","0","0","3731","0","0","0","0","0","28311"
"200811E","2008","November","Enplanement","8131","0","0","10263","9616","0","0","0","3586","0","0","0","0","0","31596"
"200811D","2008","November","Deplanement","8002","0","0","10116","9628","0","0","0","3571","0","0","0","0","0","31317"
"200810E","2008","October","Enplanement","9794","0","0","12379","10434","0","0","0","3676","0","0","0","0","0","36283"
"200810D","2008","October","Deplanement","9478","0","0","12394","10161","0","0","0","4005","0","0","0","0","0","36038"
"200809E","2008","September","Enplanement","9931","0","0","7063","7963","0","0","0","2920","0","0","0","0","0","27877"
"200809D","2008","September","Deplanement","9851","0","0","7562","8082","0","0","0","2776","0","0","0","0","0","28271"
"200808E","2008","August","Enplanement","9998","0","0","12373","8779","0","0","0","4375","0","0","0","0","0","35525"
"200808D","2008","August","Deplanement","9577","0","0","11057","9711","0","0","0","4606","0","0","0","0","0","34951"
"200807E","2008","July","Enplanement","10773","0","0","12140","9884","0","0","0","5594","0","0","0","0","0","38391"
"200807D","2008","July","Deplanement","10384","0","0","11352","10082","0","0","0","6035","0","0","0","0","0","37853"
"200806E","2008","June","Enplanement","10781","0","0","12313","10077","0","0","0","5581","0","0","0","0","0","38752"
"200806D","2008","June","Deplanement","10661","0","0","12017","10204","0","0","0","4951","0","0","0","0","0","37833"
"200805E","2008","May","Enplanement","11242","0","0","12043","11139","0","0","0","6711","0","0","0","0","0","41135"
"200805D","2008","May","Deplanement","10186","0","0","15024","10856","0","0","0","6241","0","0","0","0","0","42307"
"200804E","2008","April","Enplanement","9931","0","0","11871","11666","0","1743","0","4805","0","0","0","0","0","40016"
"200804D","2008","April","Deplanement","9851","0","0","11295","11370","0","1695","0","4753","0","0","0","0","0","38964"
"200803E","2008","March","Enplanement","8339","0","0","12269","11673","0","4721","0","3374","0","0","0","0","0","40376"
"200803D","2008","March","Deplanement","8226","0","0","11804","11939","0","4780","0","3264","0","0","0","0","0","40013"
"200802E","2008","February","Enplanement","8233","0","0","11526","10131","0","3056","0","4180","0","0","0","0","0","37126"
"200802D","2008","February","Deplanement","7780","0","0","10817","10274","0","2969","0","4107","0","0","0","0","0","35947"
"200801E","2008","January","Enplanement","8465","0","0","11394","9834","0","2847","0","4967","0","0","0","0","0","37507"
"200801D","2008","January","Deplanement","8113","0","0","10500","10080","0","2748","0","5393","0","0","0","0","0","36834"
"200712E","2007","December","Enplanement","9119","0","0","11292","9671","0","2802","0","5257","0","0","0","0","0","38141"
"200712D","2007","December","Deplanement","9251","0","0","9373","10039","0","2561","0","5238","0","0","0","0","0","36462"
"200711E","2007","November","Enplanement","10245","0","0","13490","10631","0","2854","0","6039","0","0","0","0","0","43259"
"200711D","2007","November","Deplanement","9995","0","0","13175","10438","0","2839","0","5630","0","0","0","0","0","42077"
"200710E","2007","October","Enplanement","9848","0","0","14421","11625","0","3042","0","5969","0","0","0","0","0","44905"
"200710D","2007","October","Deplanement","9948","0","0","14347","11757","0","2947","0","6101","0","0","0","0","0","45100"
"200709E","2007","September","Enplanement","9508","0","0","12046","11100","0","2739","0","5063","0","0","0","0","0","40456"
"200709D","2007","September","Deplanement","9123","0","0","11868","11112","0","2745","0","5271","0","0","0","0","0","40119"
"200708E","2007","August","Enplanement","10187","0","0","12849","10620","0","1592","0","4492","0","0","0","0","0","39740"
"200708D","2007","August","Deplanement","10355","0","0","12817","11214","0","1452","0","4493","0","0","0","0","0","40331"
"200707E","2007","July","Enplanement","10830","0","0","13308","11833","0","0","0","3847","0","0","0","0","0","39818"
"200707D","2007","July","Deplanement","10567","0","0","13240","11782","0","0","0","3814","0","0","0","0","0","39403"
"200706E","2007","June","Enplanement","10090","0","0","13258","11888","0","0","0","4757","0","0","0","0","0","39993"
"200706D","2007","June","Deplanement","9901","0","0","13856","11684","0","0","0","4434","0","0","0","0","0","39875"
"200705E","2007","May","Enplanement","11150","0","0","14958","12327","0","0","0","7199","0","0","0","0","0","45634"
"200705D","2007","May","Deplanement","10510","0","0","13666","11764","0","0","0","6894","0","0","0","0","0","42834"
"200704E","2007","April","Enplanement","10368","0","0","14383","12505","0","0","0","5482","0","0","0","0","0","42738"
"200704D","2007","April","Deplanement","9895","0","0","14707","12851","0","0","0","5547","0","0","0","0","0","43000"
"200703E","2007","March","Enplanement","11458","0","0","13347","12729","0","0","0","5392","0","0","0","0","0","42926"
"200703D","2007","March","Deplanement","10733","0","0","12931","12529","0","0","0","5368","0","0","0","0","0","41561"
"200702E","2007","February","Enplanement","9913","0","0","12172","10792","0","0","0","4680","0","0","0","0","0","37557"
"200702D","2007","February","Deplanement","8993","0","0","12521","11141","0","0","0","4984","0","0","0","0","0","37639"
"200701E","2007","January","Enplanement","9773","0","0","10778","10491","0","0","0","5627","0","0","0","0","0","36669"
"200701D","2007","January","Deplanement","9461","0","0","11108","10714","0","0","0","5627","0","0","0","0","0","36910"
"200612E","2006","December","Enplanement","9976","0","0","11369","11509","0","0","0","6233","0","0","0","0","0","39087"
"200612D","2006","December","Deplanement","9742","0","0","10389","11631","0","0","0","6311","0","0","0","0","0","38073"
"200611E","2006","November","Enplanement","10071","0","0","13052","12214","0","0","0","6642","0","0","0","0","0","41979"
"200611D","2006","November","Deplanement","9765","0","0","13092","12166","0","0","0","6443","0","0","0","0","0","41466"
"200610E","2006","October","Enplanement","10548","0","0","12932","12260","0","0","0","6634","0","0","0","0","0","42374"
"200610D","2006","October","Deplanement","10242","0","0","12786","12290","0","0","0","6648","0","0","0","0","0","41966"
"200609E","2006","September","Enplanement","9450","0","0","11519","10426","0","0","0","5714","0","0","0","0","0","37109"
"200609D","2006","September","Deplanement","8901","0","0","11442","11613","0","0","0","5500","0","0","0","0","0","37456"
"200608E","2006","August","Enplanement","10528","0","0","12873","11147","0","0","0","5131","0","0","0","0","0","39679"
"200608D","2006","August","Deplanement","10160","0","0","13346","11286","0","0","0","5083","0","0","0","0","0","39875"
"200607E","2006","July","Enplanement","11602","0","0","13682","12289","0","0","0","5082","0","0","0","0","0","42655"
"200607D","2006","July","Deplanement","11274","0","0","13426","12268","0","0","0","4957","0","0","0","0","0","41925"
"200606E","2006","June","Enplanement","12272","0","0","14382","13024","0","0","0","7088","0","0","0","0","0","46766"
"200606D","2006","June","Deplanement","12112","0","0","13890","13129","0","0","0","6769","0","0","0","0","0","45900"
"200605E","2006","May","Enplanement","13573","0","0","15529","14178","0","0","0","8482","0","0","0","0","0","51762"
"200605D","2006","May","Deplanement","12429","0","0","14369","13546","0","0","0","7906","0","0","0","0","0","48250"
"200604E","2006","April","Enplanement","12741","0","0","14121","13459","0","0","0","8078","0","0","0","0","0","48399"
"200604D","2006","April","Deplanement","12543","0","0","14177","14174","0","0","0","8127","0","0","0","0","0","49021"
"200603E","2006","March","Enplanement","13794","0","0","13513","16308","0","0","0","7587","0","0","0","0","0","51202"
"200603D","2006","March","Deplanement","13924","0","0","13535","14120","0","0","0","7323","0","0","0","0","0","48902"
"200602E","2006","February","Enplanement","13693","0","0","12753","15038","0","0","0","6067","0","0","0","0","0","47551"
"200602D","2006","February","Deplanement","12761","0","0","12320","11612","0","0","0","5939","0","0","0","0","0","42632"
"200601E","2006","January","Enplanement","13719","0","0","11823","15334","0","0","0","5270","0","0","0","0","0","46146"
"200601D","2006","January","Deplanement","14293","0","0","12735","16624","0","0","0","5562","0","0","0","0","0","49214"
"200512E","2005","December","Enplanement","19092","0","0","13163","20321","0","0","0","7073","0","0","0","0","0","59649"
"200512D","2005","December","Deplanement","17824","0","0","12285","19887","0","0","0","6939","0","0","0","0","0","56935"
"200511E","2005","November","Enplanement","18407","0","0","14674","19613","0","0","0","8065","0","0","0","0","0","60759"
"200511D","2005","November","Deplanement","17708","0","0","14034","19678","0","0","0","8248","0","0","0","0","0","59668"
"200510E","2005","October","Enplanement","19915","0","0","18067","18616","0","0","0","6669","0","0","0","0","0","63267"
"200510D","2005","October","Deplanement","19399","0","0","17881","19014","0","0","0","6589","0","0","0","0","0","62883"
"200509E","2005","September","Enplanement","18385","0","0","14168","19106","0","0","0","10338","0","0","0","0","0","61997"
"200509D","2005","September","Deplanement","17773","0","0","16049","17141","0","0","0","9444","0","0","0","0","0","60407"
"200508E","2005","August","Enplanement","8298","0","0","8207","11902","0","0","0","4402","0","0","0","0","0","32809"
"200508D","2005","August","Deplanement","8548","0","0","8167","4425","0","0","0","4565","0","0","0","0","0","25705"
"200507E","2005","July","Enplanement","9694","0","0","8758","11937","0","0","0","5176","0","0","0","0","0","35565"
"200507D","2005","July","Deplanement","9424","0","0","8194","3873","0","0","0","5029","0","0","0","0","0","26520"
"200506E","2005","June","Enplanement","10164","0","0","9382","11250","0","0","0","5801","0","0","0","0","0","36597"
"200506D","2005","June","Deplanement","10164","0","0","9013","3765","0","0","0","5617","0","0","0","0","0","28559"
"200505E","2005","May","Enplanement","9611","0","0","9277","13277","0","0","0","6933","0","0","0","0","0","39098"
"200505D","2005","May","Deplanement","8804","0","0","8785","4396","0","0","0","6390","0","0","0","0","0","28375"
"200504E","2005","April","Enplanement","8099","0","0","9043","12587","0","0","0","6421","0","0","0","0","0","36150"
"200504D","2005","April","Deplanement","8020","0","0","9011","4758","0","0","0","6394","0","0","0","0","0","28183"
"200503E","2005","March","Enplanement","8243","0","0","9784","14075","0","0","0","5351","0","0","0","0","0","37453"
"200503D","2005","March","Deplanement","8073","0","0","9442","5243","0","0","0","5541","0","0","0","0","0","28299"
"200502E","2005","February","Enplanement","6372","0","0","8398","11551","0","0","0","5206","0","0","0","0","0","31527"
"200502D","2005","February","Deplanement","6081","0","0","7949","4421","0","0","0","5166","0","0","0","0","0","23617"
"200501E","2005","January","Enplanement","5516","0","0","7382","11276","0","0","0","4372","0","0","0","0","0","28546"
"200501D","2005","January","Deplanement","5148","0","0","7449","3995","0","0","0","4465","0","0","0","0","0","21057"
"200412E","2004","December","Enplanement","5017","0","0","6856","14147","0","0","0","4801","0","0","0","0","0","30821"
"200412D","2004","December","Deplanement","4560","0","0","6648","4169","0","0","0","4919","0","0","0","0","0","20296"
"200411E","2004","November","Enplanement","5016","0","0","7922","16173","0","0","0","4879","0","0","0","0","0","33990"
"200411D","2004","November","Deplanement","4916","0","0","7738","4702","0","0","0","4763","0","0","0","0","0","22119"
"200410E","2004","October","Enplanement","5146","0","0","8510","15551","0","0","0","4169","0","0","0","0","0","33376"
"200410D","2004","October","Deplanement","5029","0","0","8828","5089","0","0","0","4084","0","0","0","0","0","23030"
"200409E","2004","September","Enplanement","5073","0","0","6934","14291","0","0","0","3563","0","0","0","0","0","29861"
"200409D","2004","September","Deplanement","5066","0","0","7028","4182","0","0","0","3471","0","0","0","0","0","19747"
"200408E","2004","August","Enplanement","4575","0","0","6667","14493","0","0","0","3856","0","0","0","0","0","29591"
"200408D","2004","August","Deplanement","4729","0","0","7283","4478","0","0","0","3753","0","0","0","0","0","20243"
"200407E","2004","July","Enplanement","4926","0","0","7605","16871","0","0","0","3939","0","0","0","0","0","33341"
"200407D","2004","July","Deplanement","4886","0","0","7752","4861","0","0","0","3812","0","0","0","0","0","21311"
"200406E","2004","June","Enplanement","4865","0","0","7402","16337","0","0","0","4050","0","0","0","0","0","32654"
"200406D","2004","June","Deplanement","4879","0","0","7559","5336","0","0","0","3899","0","0","0","0","0","21673"
"200405E","2004","May","Enplanement","5350","0","0","7458","18371","0","0","0","4195","0","0","0","0","0","35374"
"200405D","2004","May","Deplanement","4971","0","0","6956","4979","0","0","0","3788","0","0","0","0","0","20694"
"200404E","2004","April","Enplanement","5262","0","0","7149","14557","0","0","0","3953","0","0","0","0","0","30921"
"200404D","2004","April","Deplanement","5407","0","0","7458","4816","0","0","0","3838","0","0","0","0","0","21519"
"200403E","2004","March","Enplanement","5095","0","0","6854","15446","0","0","0","3593","0","0","0","0","0","30988"
"200403D","2004","March","Deplanement","5300","0","0","6975","4633","0","0","0","3705","0","0","0","0","0","20613"
"200402E","2004","February","Enplanement","4731","0","0","6280","14358","0","0","0","3305","0","0","0","0","0","28674"
"200402D","2004","February","Deplanement","4672","0","0","6477","13815","0","0","0","3244","0","0","0","0","0","28208"
"200401E","2004","January","Enplanement","4705","0","0","5299","12397","0","0","0","3420","0","0","0","0","0","25821"
"200401D","2004","January","Deplanement","4615","0","0","5385","10695","0","0","0","3149","0","0","0","0","0","23844"
"200312E","2003","December","Enplanement","4810","0","0","6199","14272","0","0","0","4526","0","0","0","0","0","29807"
"200312D","2003","December","Deplanement","4731","0","0","5758","14547","0","0","0","4403","0","0","0","0","0","29439"
"200311E","2003","November","Enplanement","5022","0","0","6802","15349","0","0","0","4470","0","0","0","0","0","31643"
"200311D","2003","November","Deplanement","4948","0","0","6725","15268","0","0","0","4409","0","0","0","0","0","31350"
"200310E","2003","October","Enplanement","5365","0","0","6934","14999","0","0","0","4738","0","0","0","0","0","32036"
"200310D","2003","October","Deplanement","5480","0","0","7082","16133","0","0","0","4610","0","0","0","0","0","33305"
"200309E","2003","September","Enplanement","4026","0","0","6432","14402","0","0","0","4249","0","0","0","0","0","29109"
"200309D","2003","September","Deplanement","3862","0","0","6609","14325","0","0","0","3928","0","0","0","0","0","28724"
"200308E","2003","August","Enplanement","4137","0","0","6080","13337","0","0","0","4046","0","0","0","0","0","27600"
"200308D","2003","August","Deplanement","4188","0","0","6566","14146","0","0","0","4167","0","0","0","0","0","29067"
"200307E","2003","July","Enplanement","4870","0","0","7033","15711","0","0","0","4444","0","0","0","0","0","32058"
"200307D","2003","July","Deplanement","4428","0","0","7046","15272","0","0","0","4211","0","0","0","0","0","30957"
"200306E","2003","June","Enplanement","4154","0","0","6068","15837","0","0","0","4541","0","0","0","0","0","30600"
"200306D","2003","June","Deplanement","4188","0","0","6368","5181","0","0","0","4395","0","0","0","0","0","20132"
"200305E","2003","May","Enplanement","4343","0","0","7119","16534","0","0","0","4693","0","0","0","0","0","32689"
"200305D","2003","May","Deplanement","3980","0","0","6592","15738","0","0","0","4380","0","0","0","0","0","30690"
"200304E","2003","April","Enplanement","3945","0","0","6632","12931","0","0","0","5119","0","0","2093","0","0","30720"
"200304D","2003","April","Deplanement","3966","0","0","6737","14728","0","0","0","4917","0","0","2358","0","0","32706"
"200303E","2003","March","Enplanement","4620","0","0","6400","14718","0","0","0","4642","0","0","2243","0","0","32623"
"200303D","2003","March","Deplanement","4482","0","0","6629","14599","0","0","0","4324","0","0","2344","0","0","32378"
"200302E","2003","February","Enplanement","3302","0","0","5558","12153","0","0","0","3650","0","0","1715","0","0","26378"
"200302D","2003","February","Deplanement","3120","0","0","5975","12354","0","0","0","3738","0","0","1696","0","0","26883"
"200301E","2003","January","Enplanement","3744","0","0","5233","12908","0","0","0","3716","0","0","1902","0","0","27503"
"200301D","2003","January","Deplanement","3707","0","0","5114","12220","0","0","0","3556","0","0","1899","0","0","26496"
"200212E","2002","December","Enplanement","4483","0","0","5444","14188","0","0","0","5016","0","0","2852","0","0","31983"
"200212D","2002","December","Deplanement","3988","0","0","5475","13736","0","0","0","4813","0","0","2937","0","0","30949"
"200211E","2002","November","Enplanement","4332","0","0","6161","15628","0","0","0","5022","0","0","2690","0","0","33833"
"200211D","2002","November","Deplanement","4482","0","0","5872","15870","0","0","0","4881","0","0","2636","0","0","33741"
"200210E","2002","October","Enplanement","4433","0","0","6668","14888","0","0","0","4915","0","0","2776","0","0","33680"
"200210D","2002","October","Deplanement","4616","0","0","6720","15757","0","0","0","4974","0","0","2918","0","0","34985"
"200209E","2002","September","Enplanement","4104","0","0","5905","13198","0","0","0","4340","0","0","2082","0","0","29629"
"200209D","2002","September","Deplanement","3812","0","0","6052","12541","0","0","0","4411","0","0","2095","0","0","28911"
"200208E","2002","August","Enplanement","3870","0","0","6032","13657","0","0","0","5073","0","0","2577","0","0","31209"
"200208D","2002","August","Deplanement","3983","0","0","6451","14157","0","0","0","5190","0","0","2634","0","0","32415"
"200207E","2002","July","Enplanement","4090","0","0","6382","14816","0","0","0","5411","0","0","3071","0","0","33770"
"200207D","2002","July","Deplanement","3848","0","0","6157","14721","0","0","0","5296","0","0","2925","0","0","32947"
"200206E","2002","June","Enplanement","3803","0","0","6567","15054","0","0","0","5074","0","0","2864","0","0","33362"
"200206D","2002","June","Deplanement","3698","0","0","6518","14607","0","0","0","4859","0","0","2807","0","0","32489"
"200205E","2002","May","Enplanement","3795","0","0","7763","15604","0","0","0","4413","0","0","3136","0","0","34711"
"200205D","2002","May","Deplanement","3580","0","0","7362","15543","0","0","0","4054","0","0","3192","0","0","33731"
"200204E","2002","April","Enplanement","4817","0","0","7016","14743","0","0","0","4082","0","0","2952","0","0","33610"
"200204D","2002","April","Deplanement","4847","0","0","6900","14776","0","0","0","3920","0","0","2930","0","0","33373"
"200203E","2002","March","Enplanement","4463","0","0","6080","13536","0","0","0","3515","0","0","2672","0","0","30266"
"200203D","2002","March","Deplanement","4332","0","0","6050","13080","0","0","0","3462","0","0","2723","0","0","29647"
"200202E","2002","February","Enplanement","4555","0","0","6624","12475","0","0","0","3615","0","0","2549","0","0","29818"
"200202D","2002","February","Deplanement","4503","0","0","6541","12379","0","0","0","3551","0","0","2469","0","0","29443"
"200201E","2002","January","Enplanement","4262","0","0","5628","9675","0","0","0","2922","0","0","2145","0","0","24632"
"200201D","2002","January","Deplanement","4107","0","0","5489","10351","0","0","0","2889","0","0","2054","0","0","24890"
"200112E","2001","December","Enplanement","4292","0","0","5102","11244","0","0","0","3095","0","0","2354","0","0","26087"
"200112D","2001","December","Deplanement","4497","0","0","4975","11565","0","0","0","2979","0","0","2433","0","0","26449"
"200111E","2001","November","Enplanement","4341","0","0","5942","12344","0","0","0","3199","0","0","2362","0","0","28188"
"200111D","2001","November","Deplanement","4487","0","0","5634","12380","0","0","0","3128","0","0","2461","0","0","28090"
"200110E","2001","October","Enplanement","4285","0","0","5976","11123","0","0","0","3615","0","0","2500","0","0","27499"
"200110D","2001","October","Deplanement","4370","0","0","6285","11181","0","0","0","3434","0","0","2459","0","0","27729"
"200109E","2001","September","Enplanement","2737","0","0","4347","8965","0","0","0","2983","0","0","1599","0","0","20631"
"200109D","2001","September","Deplanement","2644","0","0","4074","8455","0","0","0","2686","0","0","1377","0","0","19236"
"200108E","2001","August","Enplanement","4811","0","0","7194","14513","0","0","0","4002","0","0","2440","0","0","32960"
"200108D","2001","August","Deplanement","4687","0","0","7207","15484","0","0","0","4242","0","0","2258","0","0","33878"
"200107E","2001","July","Enplanement","5492","0","0","7150","20184","0","0","0","4440","0","0","2934","0","0","40200"
"200107D","2001","July","Deplanement","4939","0","0","7007","20179","0","0","0","4712","0","0","3037","0","0","39874"
"200106E","2001","June","Enplanement","5288","0","0","6299","15434","0","0","0","4365","0","0","2628","0","0","34014"
"200106D","2001","June","Deplanement","5570","0","0","5860","16179","0","0","0","4295","0","0","2491","0","0","34395"
"200105E","2001","May","Enplanement","6027","0","0","7502","18451","0","0","0","4541","0","0","2918","0","0","39439"
"200105D","2001","May","Deplanement","5658","0","0","6967","17397","0","0","0","4216","0","0","2612","0","0","36850"
"200104E","2001","April","Enplanement","5431","0","0","6730","16669","0","0","0","4125","0","0","2421","0","0","35376"
"200104D","2001","April","Deplanement","5553","0","0","6183","16364","0","0","0","4214","0","0","2358","0","0","34672"
"200103E","2001","March","Enplanement","4586","0","0","5819","17338","0","0","0","3958","0","0","2418","0","0","34119"
"200103D","2001","March","Deplanement","4829","0","0","5645","17075","0","0","0","4414","0","0","2276","0","0","34239"
"200102E","2001","February","Enplanement","4959","0","0","5935","15907","0","0","0","3632","0","0","1945","0","0","32378"
"200102D","2001","February","Deplanement","4331","0","0","5306","14516","0","0","0","3852","0","0","1980","0","0","29985"
"200101E","2001","January","Enplanement","4329","0","0","5570","13604","0","0","0","3647","0","0","1802","0","0","28952"
"200101D","2001","January","Deplanement","4438","0","0","5215","11902","0","0","0","3782","0","0","1650","0","0","26987"
"200012E","2000","December","Enplanement","4678","0","0","5623","15647","0","0","0","5070","0","0","1628","0","0","32646"
"200012D","2000","December","Deplanement","4922","0","0","5104","14348","0","0","0","5247","0","0","1512","0","0","31133"
"200011E","2000","November","Enplanement","5846","0","0","6182","20754","0","0","0","6284","0","0","0","0","0","39066"
"200011D","2000","November","Deplanement","5428","0","0","5712","19171","0","0","0","5537","0","0","0","0","0","35848"
"200010E","2000","October","Enplanement","5925","0","0","6343","19557","0","0","0","5584","0","0","0","0","0","37409"
"200010D","2000","October","Deplanement","6028","0","0","5839","18238","0","0","0","5606","0","0","0","0","0","35711"
"200009E","2000","September","Enplanement","5335","0","0","5708","16241","0","0","0","4875","0","0","0","0","0","32159"
"200009D","2000","September","Deplanement","4927","0","0","5657","15472","0","0","0","5098","0","0","0","0","0","31154"
"200008E","2000","August","Enplanement","5779","0","0","5629","16761","0","0","0","4457","0","0","0","0","0","32626"
"200008D","2000","August","Deplanement","6023","0","0","5845","17145","0","0","0","5051","0","0","0","0","0","34064"
"200007E","2000","July","Enplanement","6948","0","0","5692","19586","0","0","0","5461","0","0","0","0","0","37687"
"200007D","2000","July","Deplanement","6239","0","0","5504","18137","0","0","0","5550","0","0","0","0","0","35430"
"200006E","2000","June","Enplanement","5797","0","0","5790","20302","0","0","0","5962","0","0","0","0","0","37851"
"200006D","2000","June","Deplanement","6163","0","0","6182","19597","0","0","0","5683","0","0","0","0","0","37625"
"200005E","2000","May","Enplanement","7139","0","0","7444","23221","0","0","0","6017","0","0","0","0","0","43821"
"200005D","2000","May","Deplanement","5985","0","0","6897","21490","0","0","0","5704","0","0","0","0","0","40076"
"200004E","2000","April","Enplanement","5685","0","0","7038","21184","0","0","0","5178","0","0","0","0","0","39085"
"200004D","2000","April","Deplanement","5102","0","0","6181","21406","0","0","0","5090","0","0","0","0","0","37779"
"200003E","2000","March","Enplanement","5480","0","0","7817","24120","0","0","0","6116","0","0","0","0","0","43533"
"200003D","2000","March","Deplanement","4244","0","0","7015","22681","0","0","0","5981","0","0","0","0","0","39921"
