"cy","month","county_name","county","service_area","cases","recipients","grants","primary_county_lat","primary_county_long","primary_county_coordinates"
"2019","2019-12-31T00:00:00.000","Dubuque","31","Eastern","216","544","71220","42.468832","-90.8824564","POINT (-90.8824564 42.468832)"
"2019","2019-12-31T00:00:00.000","Johnson","52","Cedar Rapids","179","462","61646","41.6715511","-91.5880849","POINT (-91.5880849 41.6715511)"
"2019","2019-12-31T00:00:00.000","Clarke","20","Des Moines","20","53","7079","41.0290323","-93.7851579","POINT (-93.78515790000002 41.0290323)"
"2019","2019-12-31T00:00:00.000","Audubon","5","Western","9","20","2587","41.6845893","-94.9058222","POINT (-94.9058222 41.6845893)"
"2019","2019-12-31T00:00:00.000","Ringgold","80","Des Moines","7","14","1588","40.7352023","-94.2439719","POINT (-94.2439719 40.7352023)"
"2019","2019-12-31T00:00:00.000","Iowa","48","Cedar Rapids","16","37","6080","41.6863229","-92.065524","POINT (-92.065524 41.6863229)"
"2019","2019-12-31T00:00:00.000","Cedar","16","Eastern","10","29","3404","41.7723207","-91.1324125","POINT (-91.1324125 41.7723207)"
"2019","2019-12-31T00:00:00.000","Montgomery","69","Western","39","88","13073","41.03014","-95.1563758","POINT (-95.1563758 41.03014)"
"2019","2019-12-31T00:00:00.000","Marion","63","Des Moines","40","96","13700","41.3344515","-93.0994367","POINT (-93.0994367 41.3344515)"
"2019","2019-12-31T00:00:00.000","Warren","91","Des Moines","55","110","17284","41.3343735","-93.5613594","POINT (-93.5613594 41.3343735)"
"2019","2019-12-31T00:00:00.000","Sioux","84","Western","14","33","5041","43.0826174","-96.1778827","POINT (-96.1778827 43.0826174)"
"2020","2020-05-31T00:00:00.000","Muscatine","70","Eastern","115","273","38301","41.4839221","-91.1127562","POINT (-91.1127562 41.4839221)"
"2020","2020-05-31T00:00:00.000","Adair","1","Des Moines","13","29","4399","41.3307464","-94.4709413","POINT (-94.4709413 41.3307464)"
"2020","2020-05-31T00:00:00.000","Van Buren","89","Cedar Rapids","17","29","5043","40.7532294","-91.9499871","POINT (-91.9499871 40.7532294)"
"2020","2020-05-31T00:00:00.000","Benton","6","Cedar Rapids","30","61","9108","42.0801864","-92.0656912","POINT (-92.0656912 42.0801864)"
"2020","2020-05-31T00:00:00.000","Buena Vista","11","Western","29","79","10107","42.7354936","-95.151149","POINT (-95.15114900000002 42.7354936)"
"2020","2020-05-31T00:00:00.000","Linn","57","Cedar Rapids","541","1346","184110","42.0789478","-91.5989646","POINT (-91.5989646 42.0789478)"
"2020","2020-05-31T00:00:00.000","Harrison","43","Western","26","45","6784","41.6828528","-95.8169209","POINT (-95.8169209 41.6828528)"
"2020","2020-05-31T00:00:00.000","Dallas","25","Des Moines","45","123","15808","41.6848862","-94.0397374","POINT (-94.0397374 41.6848862)"
"2020","2020-05-31T00:00:00.000","Grundy","38","Northern","21","41","5727","42.4018651","-92.7914177","POINT (-92.7914177 42.4018651)"
"2020","2020-05-31T00:00:00.000","Davis","26","Cedar Rapids","11","23","3065","40.7476891","-92.4097173","POINT (-92.4097173 40.7476891)"
"2020","2020-05-31T00:00:00.000","Jones","53","Cedar Rapids","27","53","7877","42.1212397","-91.1314352","POINT (-91.1314352 42.1212397)"
"2020","2020-05-31T00:00:00.000","Cass","15","Western","21","50","6245","41.3314876","-94.9278266","POINT (-94.9278266 41.3314876)"
"2020","2020-05-31T00:00:00.000","Clay","21","Western","37","86","11724","43.0825804","-95.1509194","POINT (-95.1509194 43.0825804)"
"2020","2020-05-31T00:00:00.000","Ida","47","Western","9","24","2089","42.3868747","-95.5134962","POINT (-95.5134962 42.3868747)"
"2020","2020-05-31T00:00:00.000","Webster","94","Northern","133","316","43852","42.4279662","-94.1817881","POINT (-94.18178810000002 42.4279662)"
"2020","2020-05-31T00:00:00.000","Louisa","58","Eastern","25","57","8381","41.2185073","-91.2596184","POINT (-91.2596184 41.2185073)"
"2020","2020-05-31T00:00:00.000","Poweshiek","79","Cedar Rapids","28","57","8520","41.6864422","-92.5314684","POINT (-92.53146840000001 41.6864422)"
"2020","2020-05-31T00:00:00.000","Dickinson","30","Western","17","36","5068","43.3779848","-95.1508301","POINT (-95.1508301 43.3779848)"
"2020","2020-05-31T00:00:00.000","Story","85","Des Moines","96","221","31008","42.0362415","-93.4650448","POINT (-93.4650448 42.0362415)"
"2020","2020-05-31T00:00:00.000","Mahaska","62","Cedar Rapids","54","115","15815","41.3352035","-92.6409094","POINT (-92.6409094 41.3352035)"
"2020","2020-05-31T00:00:00.000","Wapello","90","Cedar Rapids","163","352","50570","41.0305845","-92.4094499","POINT (-92.4094499 41.03058450000001)"
"2020","2020-05-31T00:00:00.000","Adams","2","Des Moines","9","14","2409","41.0289839","-94.6991849","POINT (-94.6991849 41.02898390000001)"
"2019","2019-07-31T00:00:00.000","Winnebago","95","Northern","18","35","5409","43.3775678","-93.7341955","POINT (-93.7341955 43.37756780000001)"
"2019","2019-07-31T00:00:00.000","Winneshiek","96","Northern","17","41","5083","43.2906746","-91.8437074","POINT (-91.8437074 43.2906746)"
"2019","2019-07-31T00:00:00.000","Woodbury","97","Western","347","869","119631","42.3897169","-96.0447673","POINT (-96.0447673 42.3897169)"
"2019","2019-07-31T00:00:00.000","Worth","98","Northern","14","25","3890","43.3773984","-93.2608476","POINT (-93.2608476 43.3773984)"
"2019","2019-07-31T00:00:00.000","Wright","99","Northern","34","75","10647","42.7331189","-93.7351465","POINT (-93.7351465 42.7331189)"
"2020","2020-05-31T00:00:00.000","Plymouth","75","Western","28","63","10174","42.7378346","-96.2140431","POINT (-96.2140431 42.7378346)"
"2020","2020-05-31T00:00:00.000","Black Hawk","7","Northern","567","1378","187496","42.4700957","-92.3088197","POINT (-92.3088197 42.4700957)"
"2020","2020-05-31T00:00:00.000","Madison","61","Des Moines","19","42","6341","41.3307142","-94.0155619","POINT (-94.01556190000001 41.33071420000001)"
"2020","2020-05-31T00:00:00.000","Tama","86","Cedar Rapids","36","92","11821","42.0798117","-92.5325425","POINT (-92.5325425 42.07981170000001)"
"2020","2020-05-31T00:00:00.000","Des Moines","29","Eastern","187","434","59766","40.9231829","-91.1814707","POINT (-91.1814707 40.9231829)"
"2020","2020-05-31T00:00:00.000","Guthrie","39","Western","17","38","5603","41.6837548","-94.501055","POINT (-94.501055 41.6837548)"
"2020","2020-05-31T00:00:00.000","O'Brien","71","Western","18","39","5644","43.0837527","-95.6248784","POINT (-95.6248784 43.0837527)"
"2020","2020-05-31T00:00:00.000","Clayton","22","Northern","19","39","5924","42.8447493","-91.3414328","POINT (-91.34143280000002 42.8447493)"
"2020","2020-05-31T00:00:00.000","Floyd","34","Northern","40","111","14421","43.0599208","-92.7890033","POINT (-92.78900330000002 43.0599208)"
"2020","2020-05-31T00:00:00.000","Wayne","93","Des Moines","7","17","2277","40.7394702","-93.3273639","POINT (-93.3273639 40.73947020000001)"
"2020","2020-05-31T00:00:00.000","Mitchell","66","Northern","14","29","4405","43.3564124","-92.7890315","POINT (-92.7890315 43.3564124)"
"2020","2020-05-31T00:00:00.000","Buchanan","10","Northern","39","95","12838","42.4707777","-91.8378392","POINT (-91.8378392 42.4707777)"
"2020","2020-05-31T00:00:00.000","Keokuk","54","Cedar Rapids","21","47","6994","41.336465","-92.1786426","POINT (-92.1786426 41.336465)"
"2020","2020-05-31T00:00:00.000","Pottawattamie","78","Western","317","773","105704","41.3366123","-95.5423935","POINT (-95.5423935 41.3366123)"
"2020","2020-05-31T00:00:00.000","Carroll","14","Western","67","179","24756","42.0362382","-94.8605593","POINT (-94.8605593 42.0362382)"
"2020","2020-05-31T00:00:00.000","Hardin","42","Northern","28","58","8339","42.3838803","-93.2404025","POINT (-93.2404025 42.3838803)"
"2020","2020-05-31T00:00:00.000","Palo Alto","74","Western","11","21","3098","43.0820643","-94.6781371","POINT (-94.6781371 43.0820643)"
"2020","2020-05-31T00:00:00.000","Allamakee","3","Northern","25","63","8069","43.2842838","-91.3780923","POINT (-91.3780923 43.2842838)"
"2020","2020-05-31T00:00:00.000","Fayette","33","Northern","50","121","15170","42.8625919","-91.8443207","POINT (-91.8443207 42.8625919)"
"2020","2020-05-31T00:00:00.000","Franklin","35","Northern","16","34","4607","42.7325458","-93.262473","POINT (-93.262473 42.7325458)"
"2020","2020-05-31T00:00:00.000","Humboldt","46","Northern","15","37","5321","42.7764686","-94.2071868","POINT (-94.2071868 42.7764686)"
"2020","2020-05-31T00:00:00.000","Mills","65","Western","23","40","6584","41.0334523","-95.6213267","POINT (-95.62132670000001 41.0334523)"
"2020","2020-05-31T00:00:00.000","Cherokee","18","Western","11","21","3345","42.7356226","-95.6238055","POINT (-95.6238055 42.7356226)"
"2020","2020-05-31T00:00:00.000","Clinton","23","Eastern","189","407","59785","41.8980358","-90.5319724","POINT (-90.5319724 41.8980358)"
"2020","2020-05-31T00:00:00.000","Howard","45","Northern","12","26","4055","43.3567673","-92.3171989","POINT (-92.3171989 43.3567673)"
"2020","2020-05-31T00:00:00.000","Lyon","60","Western","6","14","1507","43.380497","-96.2102924","POINT (-96.2102924 43.380497)"
"2020","2020-05-31T00:00:00.000","Delaware","28","Northern","17","41","5267","42.471211","-91.3673502","POINT (-91.3673502 42.471211)"
"2020","2020-05-31T00:00:00.000","Osceola","72","Western","11","23","3319","43.3785704","-95.6236852","POINT (-95.6236852 43.3785704)"
"2020","2020-05-31T00:00:00.000","Calhoun","13","Northern","12","25","3465","42.3851848","-94.6404136","POINT (-94.6404136 42.385184800000005)"
"2020","2020-05-31T00:00:00.000","Kossuth","55","Western","14","30","4703","43.20413","-94.2067199","POINT (-94.2067199 43.20413)"
"2020","2020-05-31T00:00:00.000","Jasper","50","Cedar Rapids","76","157","23069","41.6860394","-93.053765","POINT (-93.053765 41.6860394)"
"2020","2020-05-31T00:00:00.000","Taylor","87","Western","13","36","4495","40.7374324","-94.6964148","POINT (-94.6964148 40.73743240000001)"
"2020","2020-05-31T00:00:00.000","Scott","82","Eastern","655","1489","212346","41.6370978","-90.6232428","POINT (-90.6232428 41.6370978)"
"2019","2019-08-31T00:00:00.000","Adair","1","Des Moines","14","28","3771","41.3307464","-94.4709413","POINT (-94.4709413 41.3307464)"
"2019","2019-08-31T00:00:00.000","Adams","2","Des Moines","8","18","2784","41.0289839","-94.6991849","POINT (-94.6991849 41.02898390000001)"
"2019","2019-08-31T00:00:00.000","Allamakee","3","Northern","23","42","5861","43.2842838","-91.3780923","POINT (-91.3780923 43.2842838)"
"2019","2019-08-31T00:00:00.000","Appanoose","4","Cedar Rapids","29","73","8746","40.7431635","-92.8686104","POINT (-92.8686104 40.7431635)"
"2019","2019-07-31T00:00:00.000","Adair","1","Des Moines","15","32","4451","41.3307464","-94.4709413","POINT (-94.4709413 41.3307464)"
"2019","2019-07-31T00:00:00.000","Adams","2","Des Moines","12","29","4363","41.0289839","-94.6991849","POINT (-94.6991849 41.02898390000001)"
"2019","2019-07-31T00:00:00.000","Allamakee","3","Northern","24","46","6973","43.2842838","-91.3780923","POINT (-91.3780923 43.2842838)"
"2019","2019-07-31T00:00:00.000","Appanoose","4","Cedar Rapids","34","82","10642","40.7431635","-92.8686104","POINT (-92.8686104 40.7431635)"
"2019","2019-07-31T00:00:00.000","Audubon","5","Western","10","18","2548","41.6845893","-94.9058222","POINT (-94.9058222 41.6845893)"
"2019","2019-07-31T00:00:00.000","Benton","6","Cedar Rapids","26","52","8191","42.0801864","-92.0656912","POINT (-92.0656912 42.0801864)"
"2019","2019-07-31T00:00:00.000","Black Hawk","7","Northern","541","1299","175600","42.4700957","-92.3088197","POINT (-92.3088197 42.4700957)"
"2019","2019-07-31T00:00:00.000","Boone","8","Des Moines","34","67","10685","42.0365493","-93.931671","POINT (-93.931671 42.0365493)"
"2019","2019-07-31T00:00:00.000","Bremer","9","Northern","16","46","5570","42.7745873","-92.3180548","POINT (-92.31805480000001 42.7745873)"
"2019","2019-07-31T00:00:00.000","Buchanan","10","Northern","26","45","6549","42.4707777","-91.8378392","POINT (-91.8378392 42.4707777)"
"2019","2019-07-31T00:00:00.000","Buena Vista","11","Western","26","67","8832","42.7354936","-95.151149","POINT (-95.15114900000002 42.7354936)"
"2019","2019-07-31T00:00:00.000","Butler","12","Northern","22","41","5962","42.7315661","-92.7901934","POINT (-92.7901934 42.7315661)"
"2019","2019-07-31T00:00:00.000","Calhoun","13","Northern","15","24","3414","42.3851848","-94.6404136","POINT (-94.6404136 42.385184800000005)"
"2019","2019-07-31T00:00:00.000","Carroll","14","Western","36","114","13730","42.0362382","-94.8605593","POINT (-94.8605593 42.0362382)"
"2019","2019-07-31T00:00:00.000","Cass","15","Western","28","60","8228","41.3314876","-94.9278266","POINT (-94.9278266 41.3314876)"
"2019","2019-07-31T00:00:00.000","Cedar","16","Eastern","14","35","4398","41.7723207","-91.1324125","POINT (-91.1324125 41.7723207)"
"2019","2019-07-31T00:00:00.000","Cerro Gordo","17","Northern","94","209","28935","43.0815577","-93.2608184","POINT (-93.2608184 43.081557700000005)"
"2019","2019-07-31T00:00:00.000","Cherokee","18","Western","13","24","3760","42.7356226","-95.6238055","POINT (-95.6238055 42.7356226)"
"2019","2019-07-31T00:00:00.000","Chickasaw","19","Northern","10","22","3049","43.0600414","-92.3176637","POINT (-92.3176637 43.06004140000001)"
"2019","2019-07-31T00:00:00.000","Clarke","20","Des Moines","20","45","6583","41.0290323","-93.7851579","POINT (-93.78515790000002 41.0290323)"
"2019","2019-07-31T00:00:00.000","Clay","21","Western","29","60","8507","43.0825804","-95.1509194","POINT (-95.1509194 43.0825804)"
"2019","2019-07-31T00:00:00.000","Clayton","22","Northern","14","26","4350","42.8447493","-91.3414328","POINT (-91.34143280000002 42.8447493)"
"2019","2019-07-31T00:00:00.000","Clinton","23","Eastern","166","384","54182","41.8980358","-90.5319724","POINT (-90.5319724 41.8980358)"
"2019","2019-07-31T00:00:00.000","Crawford","24","Western","58","138","20306","42.0372125","-95.3819678","POINT (-95.3819678 42.0372125)"
"2019","2019-07-31T00:00:00.000","Dallas","25","Des Moines","54","128","17712","41.6848862","-94.0397374","POINT (-94.0397374 41.6848862)"
"2019","2019-07-31T00:00:00.000","Davis","26","Cedar Rapids","13","25","3706","40.7476891","-92.4097173","POINT (-92.4097173 40.7476891)"
"2019","2019-07-31T00:00:00.000","Decatur","27","Des Moines","13","30","4077","40.7376827","-93.7862815","POINT (-93.7862815 40.7376827)"
"2019","2019-07-31T00:00:00.000","Delaware","28","Northern","23","73","8046","42.471211","-91.3673502","POINT (-91.3673502 42.471211)"
"2019","2019-07-31T00:00:00.000","Des Moines","29","Eastern","163","369","49695","40.9231829","-91.1814707","POINT (-91.1814707 40.9231829)"
"2019","2019-07-31T00:00:00.000","Dickinson","30","Western","21","41","6607","43.3779848","-95.1508301","POINT (-95.1508301 43.3779848)"
"2019","2019-07-31T00:00:00.000","Dubuque","31","Eastern","240","622","82255","42.468832","-90.8824564","POINT (-90.8824564 42.468832)"
"2019","2019-07-31T00:00:00.000","Emmet","32","Western","23","59","8266","43.3780225","-94.6784803","POINT (-94.6784803 43.37802250000001)"
"2019","2019-07-31T00:00:00.000","Fayette","33","Northern","41","97","12857","42.8625919","-91.8443207","POINT (-91.8443207 42.8625919)"
"2019","2019-07-31T00:00:00.000","Floyd","34","Northern","49","129","16516","43.0599208","-92.7890033","POINT (-92.78900330000002 43.0599208)"
"2019","2019-07-31T00:00:00.000","Franklin","35","Northern","20","47","5920","42.7325458","-93.262473","POINT (-93.262473 42.7325458)"
"2019","2019-07-31T00:00:00.000","Fremont","36","Western","19","42","5746","40.7455892","-95.6046765","POINT (-95.6046765 40.7455892)"
"2019","2019-07-31T00:00:00.000","Greene","37","Western","29","65","9626","42.0362394","-94.3968356","POINT (-94.3968356 42.0362394)"
"2019","2019-07-31T00:00:00.000","Grundy","38","Northern","19","49","6015","42.4018651","-92.7914177","POINT (-92.7914177 42.4018651)"
"2019","2019-07-31T00:00:00.000","Guthrie","39","Western","23","42","6448","41.6837548","-94.501055","POINT (-94.501055 41.6837548)"
"2019","2019-07-31T00:00:00.000","Hamilton","40","Northern","13","28","4238","42.3837722","-93.7068085","POINT (-93.7068085 42.3837722)"
"2019","2019-07-31T00:00:00.000","Hancock","41","Northern","11","33","3974","43.0818861","-93.7342723","POINT (-93.7342723 43.0818861)"
"2019","2019-07-31T00:00:00.000","Hardin","42","Northern","29","61","8500","42.3838803","-93.2404025","POINT (-93.2404025 42.3838803)"
"2019","2019-07-31T00:00:00.000","Harrison","43","Western","28","57","9166","41.6828528","-95.8169209","POINT (-95.8169209 41.6828528)"
"2019","2019-07-31T00:00:00.000","Henry","44","Eastern","42","88","13145","40.9879383","-91.5445241","POINT (-91.5445241 40.9879383)"
"2019","2019-07-31T00:00:00.000","Howard","45","Northern","13","29","4232","43.3567673","-92.3171989","POINT (-92.3171989 43.3567673)"
"2019","2019-07-31T00:00:00.000","Humboldt","46","Northern","14","41","5497","42.7764686","-94.2071868","POINT (-94.2071868 42.7764686)"
"2019","2019-07-31T00:00:00.000","Ida","47","Western","13","32","4361","42.3868747","-95.5134962","POINT (-95.5134962 42.3868747)"
"2019","2019-07-31T00:00:00.000","Iowa","48","Cedar Rapids","15","34","5175","41.6863229","-92.065524","POINT (-92.065524 41.6863229)"
"2019","2019-07-31T00:00:00.000","Jackson","49","Eastern","46","98","15551","42.1717426","-90.5742294","POINT (-90.5742294 42.1717426)"
"2019","2019-07-31T00:00:00.000","Jasper","50","Cedar Rapids","64","134","18622","41.6860394","-93.053765","POINT (-93.053765 41.6860394)"
"2019","2019-07-31T00:00:00.000","Jefferson","51","Cedar Rapids","29","60","9146","41.0317596","-91.9488774","POINT (-91.9488774 41.0317596)"
"2019","2019-07-31T00:00:00.000","Johnson","52","Cedar Rapids","198","541","67084","41.6715511","-91.5880849","POINT (-91.5880849 41.6715511)"
"2019","2019-07-31T00:00:00.000","Jones","53","Cedar Rapids","29","67","9211","42.1212397","-91.1314352","POINT (-91.1314352 42.1212397)"
"2019","2019-07-31T00:00:00.000","Keokuk","54","Cedar Rapids","20","49","6783","41.336465","-92.1786426","POINT (-92.1786426 41.336465)"
"2019","2019-07-31T00:00:00.000","Kossuth","55","Western","15","32","4466","43.20413","-94.2067199","POINT (-94.2067199 43.20413)"
"2019","2019-07-31T00:00:00.000","Lee","56","Eastern","117","266","36942","40.6419764","-91.479264","POINT (-91.479264 40.6419764)"
"2019","2019-07-31T00:00:00.000","Linn","57","Cedar Rapids","507","1302","176598","42.0789478","-91.5989646","POINT (-91.5989646 42.0789478)"
"2019","2019-07-31T00:00:00.000","Louisa","58","Eastern","24","60","8419","41.2185073","-91.2596184","POINT (-91.2596184 41.2185073)"
"2019","2019-07-31T00:00:00.000","Lucas","59","Des Moines","18","32","5160","41.0293738","-93.3277207","POINT (-93.3277207 41.0293738)"
"2019","2019-07-31T00:00:00.000","Lyon","60","Western","8","15","1859","43.380497","-96.2102924","POINT (-96.2102924 43.380497)"
"2019","2019-07-31T00:00:00.000","Madison","61","Des Moines","17","47","5436","41.3307142","-94.0155619","POINT (-94.01556190000001 41.33071420000001)"
"2019","2019-07-31T00:00:00.000","Mahaska","62","Cedar Rapids","61","140","21002","41.3352035","-92.6409094","POINT (-92.6409094 41.3352035)"
"2019","2019-07-31T00:00:00.000","Marion","63","Des Moines","40","88","13099","41.3344515","-93.0994367","POINT (-93.0994367 41.3344515)"
"2019","2019-07-31T00:00:00.000","Marshall","64","Northern","104","239","33904","42.0358499","-92.9987706","POINT (-92.9987706 42.0358499)"
"2019","2019-07-31T00:00:00.000","Mills","65","Western","27","56","8299","41.0334523","-95.6213267","POINT (-95.62132670000001 41.0334523)"
"2019","2019-07-31T00:00:00.000","Mitchell","66","Northern","13","23","3356","43.3564124","-92.7890315","POINT (-92.7890315 43.3564124)"
"2019","2019-07-31T00:00:00.000","Monona","67","Western","16","41","5098","42.0516663","-95.9599235","POINT (-95.9599235 42.0516663)"
"2019","2019-07-31T00:00:00.000","Monroe","68","Cedar Rapids","25","57","8075","41.0297826","-92.8689877","POINT (-92.8689877 41.0297826)"
"2019","2019-07-31T00:00:00.000","Montgomery","69","Western","42","103","15945","41.03014","-95.1563758","POINT (-95.1563758 41.03014)"
"2019","2019-07-31T00:00:00.000","Muscatine","70","Eastern","103","227","33123","41.4839221","-91.1127562","POINT (-91.1127562 41.4839221)"
"2019","2019-07-31T00:00:00.000","O'Brien","71","Western","15","35","4479","43.0837527","-95.6248784","POINT (-95.6248784 43.0837527)"
"2019","2019-07-31T00:00:00.000","Osceola","72","Western","7","16","1924","43.3785704","-95.6236852","POINT (-95.6236852 43.3785704)"
"2019","2019-07-31T00:00:00.000","Page","73","Western","31","64","10310","40.7391444","-95.1501747","POINT (-95.1501747 40.7391444)"
"2019","2019-07-31T00:00:00.000","Palo Alto","74","Western","11","26","3644","43.0820643","-94.6781371","POINT (-94.6781371 43.0820643)"
"2019","2019-07-31T00:00:00.000","Plymouth","75","Western","30","63","10039","42.7378346","-96.2140431","POINT (-96.2140431 42.7378346)"
"2019","2019-07-31T00:00:00.000","Pocahontas","76","Northern","12","34","4492","42.7341351","-94.6787466","POINT (-94.67874660000001 42.73413510000001)"
"2019","2019-07-31T00:00:00.000","Polk","77","Des Moines","1261","3145","434639","41.6855048","-93.5735335","POINT (-93.5735335 41.6855048)"
"2019","2019-07-31T00:00:00.000","Pottawattamie","78","Western","317","739","104785","41.3366123","-95.5423935","POINT (-95.5423935 41.3366123)"
"2019","2019-07-31T00:00:00.000","Poweshiek","79","Cedar Rapids","30","71","9882","41.6864422","-92.5314684","POINT (-92.53146840000001 41.6864422)"
"2019","2019-07-31T00:00:00.000","Ringgold","80","Des Moines","7","10","1662","40.7352023","-94.2439719","POINT (-94.2439719 40.7352023)"
"2019","2019-07-31T00:00:00.000","Sac","81","Western","10","27","3372","42.3862604","-95.1053946","POINT (-95.1053946 42.3862604)"
"2019","2019-07-31T00:00:00.000","Scott","82","Eastern","603","1441","196451","41.6370978","-90.6232428","POINT (-90.6232428 41.6370978)"
"2019","2019-07-31T00:00:00.000","Shelby","83","Western","13","34","4019","41.6850926","-95.3102113","POINT (-95.31021130000002 41.6850926)"
"2019","2019-07-31T00:00:00.000","Sioux","84","Western","15","26","4372","43.0826174","-96.1778827","POINT (-96.1778827 43.0826174)"
"2019","2019-07-31T00:00:00.000","Story","85","Des Moines","93","196","30436","42.0362415","-93.4650448","POINT (-93.4650448 42.0362415)"
"2019","2019-07-31T00:00:00.000","Tama","86","Cedar Rapids","24","65","9969","42.0798117","-92.5325425","POINT (-92.5325425 42.07981170000001)"
"2019","2019-07-31T00:00:00.000","Taylor","87","Western","11","29","3465","40.7374324","-94.6964148","POINT (-94.6964148 40.73743240000001)"
"2019","2019-07-31T00:00:00.000","Union","88","Des Moines","32","87","10862","41.0277304","-94.2423792","POINT (-94.2423792 41.0277304)"
"2019","2019-07-31T00:00:00.000","Van Buren","89","Cedar Rapids","10","19","3182","40.7532294","-91.9499871","POINT (-91.9499871 40.7532294)"
"2019","2019-07-31T00:00:00.000","Wapello","90","Cedar Rapids","161","393","53887","41.0305845","-92.4094499","POINT (-92.4094499 41.03058450000001)"
"2019","2019-07-31T00:00:00.000","Warren","91","Des Moines","60","109","17635","41.3343735","-93.5613594","POINT (-93.5613594 41.3343735)"
"2019","2019-07-31T00:00:00.000","Washington","92","Cedar Rapids","31","73","10722","41.335591","-91.7178676","POINT (-91.7178676 41.335591)"
"2019","2019-07-31T00:00:00.000","Wayne","93","Des Moines","7","20","3032","40.7394702","-93.3273639","POINT (-93.3273639 40.73947020000001)"
"2019","2019-07-31T00:00:00.000","Webster","94","Northern","122","267","36776","42.4279662","-94.1817881","POINT (-94.18178810000002 42.4279662)"
"2020","2020-05-31T00:00:00.000","Polk","77","Des Moines","1253","2983","411148","41.6855048","-93.5735335","POINT (-93.5735335 41.6855048)"
"2020","2020-05-31T00:00:00.000","Boone","8","Des Moines","30","55","9087","42.0365493","-93.931671","POINT (-93.931671 42.0365493)"
"2020","2020-05-31T00:00:00.000","Hamilton","40","Northern","17","39","5447","42.3837722","-93.7068085","POINT (-93.7068085 42.3837722)"
"2020","2020-05-31T00:00:00.000","Washington","92","Cedar Rapids","29","56","8655","41.335591","-91.7178676","POINT (-91.7178676 41.335591)"
"2020","2020-05-31T00:00:00.000","Monona","67","Western","19","54","7244","42.0516663","-95.9599235","POINT (-95.9599235 42.0516663)"
"2020","2020-05-31T00:00:00.000","Appanoose","4","Cedar Rapids","28","64","8642","40.7431635","-92.8686104","POINT (-92.8686104 40.7431635)"
"2020","2020-05-31T00:00:00.000","Sac","81","Western","7","17","2516","42.3862604","-95.1053946","POINT (-95.1053946 42.3862604)"
"2020","2020-05-31T00:00:00.000","Fremont","36","Western","14","29","4417","40.7455892","-95.6046765","POINT (-95.6046765 40.7455892)"
"2020","2020-05-31T00:00:00.000","Jackson","49","Eastern","40","94","13694","42.1717426","-90.5742294","POINT (-90.5742294 42.1717426)"
"2020","2020-05-31T00:00:00.000","Marshall","64","Northern","98","224","30723","42.0358499","-92.9987706","POINT (-92.9987706 42.0358499)"
"2020","2020-05-31T00:00:00.000","Chickasaw","19","Northern","6","13","1581","43.0600414","-92.3176637","POINT (-92.3176637 43.06004140000001)"
"2020","2020-05-31T00:00:00.000","Jefferson","51","Cedar Rapids","33","74","10402","41.0317596","-91.9488774","POINT (-91.9488774 41.0317596)"
"2020","2020-05-31T00:00:00.000","Monroe","68","Cedar Rapids","30","69","10162","41.0297826","-92.8689877","POINT (-92.8689877 41.0297826)"
"2020","2020-05-31T00:00:00.000","Cerro Gordo","17","Northern","104","266","34823","43.0815577","-93.2608184","POINT (-93.2608184 43.081557700000005)"
"2020","2020-05-31T00:00:00.000","Emmet","32","Western","27","60","8981","43.3780225","-94.6784803","POINT (-94.6784803 43.37802250000001)"
"2020","2020-05-31T00:00:00.000","Butler","12","Northern","27","59","8396","42.7315661","-92.7901934","POINT (-92.7901934 42.7315661)"
"2020","2020-05-31T00:00:00.000","Page","73","Western","27","57","8685","40.7391444","-95.1501747","POINT (-95.1501747 40.7391444)"
"2020","2020-05-31T00:00:00.000","Henry","44","Eastern","56","117","17258","40.9879383","-91.5445241","POINT (-91.5445241 40.9879383)"
"2020","2020-05-31T00:00:00.000","Union","88","Des Moines","31","81","10809","41.0277304","-94.2423792","POINT (-94.2423792 41.0277304)"
"2020","2020-05-31T00:00:00.000","Hancock","41","Northern","8","19","2946","43.0818861","-93.7342723","POINT (-93.7342723 43.0818861)"
"2020","2020-05-31T00:00:00.000","Decatur","27","Des Moines","16","31","5287","40.7376827","-93.7862815","POINT (-93.7862815 40.7376827)"
"2020","2020-05-31T00:00:00.000","Lee","56","Eastern","134","328","46879","40.6419764","-91.479264","POINT (-91.479264 40.6419764)"
"2020","2020-05-31T00:00:00.000","Crawford","24","Western","66","166","23566","42.0372125","-95.3819678","POINT (-95.3819678 42.0372125)"
"2020","2020-05-31T00:00:00.000","Bremer","9","Northern","24","66","8440","42.7745873","-92.3180548","POINT (-92.31805480000001 42.7745873)"
"2020","2020-05-31T00:00:00.000","Pocahontas","76","Northern","14","29","4225","42.7341351","-94.6787466","POINT (-94.67874660000001 42.73413510000001)"
"2020","2020-05-31T00:00:00.000","Lucas","59","Des Moines","24","48","7059","41.0293738","-93.3277207","POINT (-93.3277207 41.0293738)"
"2020","2020-05-31T00:00:00.000","Shelby","83","Western","10","18","3141","41.6850926","-95.3102113","POINT (-95.31021130000002 41.6850926)"
"2020","2020-05-31T00:00:00.000","Greene","37","Western","24","50","7744","42.0362394","-94.3968356","POINT (-94.3968356 42.0362394)"
"2020","2020-05-31T00:00:00.000","Dubuque","31","Eastern","238","612","80946","42.468832","-90.8824564","POINT (-90.8824564 42.468832)"
