"line_id","fiscal_year","county_name","twp_code","twp_split_code","township_tax_district_name","ptax_rate_owned_cem","total_rev_owned_cem","ptax_rate_non_owned_cem","total_rev_non_owned_cem","ptax_rate_twp_hall","total_rev_twp_hall","ptax_rate_twp_hall_repairs","total_rev_twp_hall_repairs","ptax_rate_library","total_rev_library","ptax_rate_litigation","total_rev_litigation","ptax_rate_tort","total_rev_tort","ptax_rate_fire_ems_1","total_rev_fire_ems_1","ptax_rate_fire_ems_2","total_rev_fire_ems_2","ptax_rate_fire_ems_3","total_rev_fire_ems_3","ptax_rate_amb_1","total_rev_amb_1","ptax_rate_amb_2","total_rev_amb_2","ptax_rate_amb_3","total_rev_amb_3","ptax_rate_total","total_rev_total","location"
"2020_MARSHALL_64K006","2020","MARSHALL","64K006","64K006","LEGRAND","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","POINT (41.9921717 -92.8246634)"
"2021_ADAIR_01K003","2021","ADAIR","01K003","01K003","GRAND RIVER","0.14000","2987","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.50000","10669","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.64000","13656","POINT (41.2871264 -94.2992197)"
"2021_DAVIS_26K011","2021","DAVIS","26K011","26K011","SALT CREEK","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60734","11470","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60734","11470","POINT (40.8566276 -92.2366126)"
"2021_EMMET_32K009","2021","EMMET","32K009","32K009","JACK CREEK","0.05246","169","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.05246","169","POINT (43.298568 -94.6194406)"
"2021_POTTAWATTAMIE_78K016","2021","POTTAWATTAMIE","78K016","78K016","LEWIS","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","194514","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","194514","POINT (41.2049682 -95.8158259)"
"2022_DALLAS_25K009","2022","DALLAS","25K009","25K009","LINCOLN","0.26864","11250","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.38804","16250","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.65668","27500","POINT (41.7325081 -94.22233850000002)"
"2022_WAPELLO_90K008","2022","WAPELLO","90K008","90K008","GREEN","0.19820","7159","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","21942","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.80570","29101","POINT (40.9353769 -92.4671687)"
"2022_WINNEBAGO_95K012","2022","WINNEBAGO","95K012","95K012","NORWAY","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","13157","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","13157","POINT (43.4649173 -93.5573046)"
"2018_WARREN_91K010","2018","WARREN","91K010","91K010","PALMYRA","0.47516","12672","0.00000","0","0.05750","1533","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","16201","0.00000","0","0.00000","0",,,,,,,"1.14016","30406","POINT (41.4294882 -93.4535116)"
"2013_BENTON_06K0131","2013","BENTON","06K013","06K0131","JACKSON - FD C","0.00000","0","0.06750","940","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","5638","0.05000","696","0.00000","0",,,,,,,"0.52250","7274","POINT (42.1669485 -92.1238757)"
"2016_CLAYTON_22K008","2016","CLAYTON","22K008","22K008","GARNAVILLO","0.43953","10558","0.06750","1621","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","9729","0.20250","4864","0.00000","0",,,,,,,"1.11453","26772","POINT (42.8584344 -91.2325178)"
"2012_EMMET_32K0060","2012","EMMET","32K006","32K0060","ARMSTRONG GROVE - BENEFITED FIRE","0.12285","3500","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.12285","3500","POINT (43.3863192 -94.5015963)"
"2018_POTTAWATTAMIE_78K013","2018","POTTAWATTAMIE","78K013","78K013","KNOX","0.00000","0","0.03130","1700","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00184","100","0.60748","32990","0.00000","0","0.00000","0",,,,,,,"0.64062","34790","POINT (41.4622369 -95.3265736)"
"2019_WRIGHT_99K014","2019","WRIGHT","99K014","99K014","VERNON","0.09695","2800","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.59097","17068","0.00000","0","0.00000","0",,,,,,,"0.68792","19868","POINT (42.6011507 -93.5584439)"
"2021_MAHASKA_62K0012","2021","MAHASKA","62K001","62K0012","ADAMS - NEW SHARON FIRE","0.02747","1416","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00172","89","0.00000","0","0.55000","28345","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.57919","29850","POINT (41.3790963 -92.5787115)"
"2020_RINGGOLD_80K013","2020","RINGGOLD","80K013","80K013","RILEY","0.22298","2000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.42366","3800","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.64664","5800","POINT (40.6058541 -94.0727711)"
"2019_WINNEBAGO_95K007","2019","WINNEBAGO","95K007","95K007","LINCOLN","0.03369","1000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60612","18000","0.00000","0","0.00000","0",,,,,,,"0.63981","19000","POINT (43.4647901 -93.9115231)"
"2012_HARRISON_43K018","2012","HARRISON","43K018","43K018","TAYLOR","0.10485","2750","0.00000","0","0.00000","0","0.00000","0","0.05909","1550","0.00000","0","0.00000","0","0.40500","10622","0.00000","0","0.00000","0",,,,,,,"0.56894","14922","POINT (41.64838670000001 -95.96804930000002)"
"2012_APPANOOSE_04K0071","2012","APPANOOSE","04K007","04K0071","JOHNS-MYSTIC FIRE","0.83397","4000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.31274","1500","0.00000","0","0.00000","0",,,,,,,"1.14671","5500","POINT (40.7683797 -93.0400622)"
"2017_DELAWARE_28K0115","2017","DELAWARE","28K011","28K0115","NORTH FORK - WORTHINGTON  FIRE #4","0.00000","0","0.01697","260","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.52500","8035","0.08000","1224","0.00000","0",,,,,,,"0.62197","9519","POINT (42.4269913 -91.188933)"
"2019_TAMA_86K012","2019","TAMA","86K012","86K012","LINCOLN","0.29233","10800","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60091","22200","0.00000","0","0.00000","0",,,,,,,"0.89324","33000","POINT (42.2535623 -92.7092725)"
"2019_MUSCATINE_70K0081","2019","MUSCATINE","70K008","70K0081","MOSCOW - ATALISSA FIRE","0.22324","1747","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00379","30","0.40500","3169","0.06600","516","0.00000","0",,,,,,,"0.69803","5462","POINT (41.5517441 -91.0847799)"
"2014_MADISON_61K0011","2014","MADISON","61K001","61K0011","CRAWFORD - WINTERSET FIRE","0.21960","3865","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00385","68","0.40500","7128","0.00000","0","0.00000","0",,,,,,,"0.62845","11061","POINT (41.37704810000001 -93.8439023)"
"2015_LINN_57K0090","2015","LINN","57K009","57K0090","FRANKLIN - BENEFITED FIRE","0.08118","4300","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00481","255","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.08599","4555","POINT (41.9036146 -91.4238318)"
"2014_PLYMOUTH_75K015","2014","PLYMOUTH","75K015","75K015","PERRY","0.01492","1000","0.00000","0","0.00000","0","0.12233","8200","0.00000","0","0.00000","0","0.00000","0","0.41000","27483","0.00000","0","0.00000","0",,,,,,,"0.54725","36683","POINT (42.6055003 -96.3906596)"
"2021_DUBUQUE_31K0161","2021","DUBUQUE","31K016","31K0161","WASHINGTON - BERNARD FIRE","0.00000","0","0.01350","42","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60000","1856","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.61350","1898","POINT (42.3384749 -90.7234376)"
"2021_POTTAWATTAMIE_78K012","2021","POTTAWATTAMIE","78K012","78K012","KEG CREEK","0.05322","3000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60749","34245","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.66071","37245","POINT (41.202995400000006 -95.6701732)"
"2019_DES MOINES_29K004","2019","DES MOINES","29K004","29K004","FLINT RIVER","0.00000","0","0.01350","1401","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","63054","0.00000","0","0.00000","0",,,,,,,"0.62100","64455","POINT (40.8607821 -91.2035022)"
"2016_SCOTT_82K0090","2016","SCOTT","82K009","82K0090","LINCOLN - BENEFITED FIRE","0.02837","1400","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.02837","1400","POINT (41.6459355 -90.5013783)"
"2018_DICKINSON_30S006","2018","DICKINSON","30K006","30S006","MILFORD-MILFORD CEMETERY","0.01007","1315","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.01007","1315","POINT (43.29890970000001 -95.0914324)"
"2020_KOSSUTH_55K018","2020","KOSSUTH","55K018","55K018","PORTLAND","0.04666","2000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.51325","22000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.55991","24000","POINT (43.2123215 -94.1476103)"
"2013_BOONE_08K0062","2013","BOONE","08K006","08K0062","DODGE - STRATFORD FD","0.36573","2483","0.05627","382","0.00000","0","0.07320","497","0.00000","0","0.00000","0","0.00000","0","0.60419","4102","0.00000","0","0.00000","0",,,,,,,"1.09939","7464","POINT (42.1665569 -93.8949935)"
"2015_WAYNE_93K001","2015","WAYNE","93K001","93K001","BENTON","0.37060","5900","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.37688","6000","0.00000","0","0.00000","0",,,,,,,"0.74748","11900","POINT (40.7679558 -93.3847289)"
"2013_IOWA_48K0104","2013","IOWA","48K010","48K0104","LINCOLN - VICTOR FIRE","0.00000","0","0.00000","0","0.00000","0","0.02370","422","0.00000","0","0.00000","0","0.00000","0","0.40500","7215","0.00000","0","0.00000","0",,,,,,,"0.42870","7637","POINT (41.645018 -92.2413736)"
"2018_MAHASKA_62K0081","2018","MAHASKA","62K008","62K0081","LINCOLN - OSKA FIRE","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00437","100","0.00000","0","0.60750","13907","0.00000","0","0.00000","0",,,,,,,"0.61187","14007","POINT (41.3206182 -92.6707445)"
"2016_CHEROKEE_18K0054","2016","CHEROKEE","18K005","18K0054","DIAMOND - HOLST FD","0.09498","120","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.48189","610","0.00000","0","0.00000","0",,,,,,,"0.57687","730","POINT (42.6048095 -95.4470175)"
"2014_MAHASKA_62K0181","2014","MAHASKA","62K018","62K0181","WHITE OAK - FREMONT FIRE","0.30000","3404","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00392","44","0.00000","0","0.35000","3971","0.00000","0","0.00000","0",,,,,,,"0.65392","7419","POINT (41.2927919 -92.4686045)"
"2021_POTTAWATTAMIE_78K018","2021","POTTAWATTAMIE","78K018","78K018","MACEDONIA","0.13275","3500","0.06750","1780","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","16016","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.80775","21296","POINT (41.1892634 -95.441623)"
"2012_MAHASKA_62K0102","2012","MAHASKA","62K010","62K0102","MONROE - W CH FIRE","0.20349","3297","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00360","58","0.00000","0","0.60750","9844","0.00000","0","0.00000","0",,,,,,,"0.81459","13199","POINT (41.3794772 -92.4690055)"
"2018_BREMER_09K013","2018","BREMER","09K013","09K013","WARREN","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","32823","0.00000","0","0.00000","0",,,,,,,"0.60750","32823","POINT (42.7742225 -92.3767758)"
"2012_POWESHIEK_79K0162","2012","POWESHIEK","79K016","79K0162","WASHINGTON - SEARSBORO FIRE","0.11332","1057","0.00000","0","0.01700","159","0.03400","317","0.00000","0","0.00000","0","0.00000","0","0.50500","4710","0.00000","0","0.00000","0",,,,,,,"0.66932","6243","POINT (41.6447675 -92.7081979)"
"2019_MARSHALL_64K005","2019","MARSHALL","64K005","64K005","JEFFERSON","0.02166","1500","0.02310","1600","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.54838","37981","0.00000","0","0.00000","0",,,,,,,"0.59314","41081","POINT (41.9059864 -92.9414105)"
"2014_MONONA_67K005","2014","MONONA","67K005","67K005","FAIRVIEW","0.44947","6500","0.00000","0","0.00000","0","0.00000","0","0.05532","800","0.00000","0","0.00000","0","0.48404","7000","0.00000","0","0.00000","0",,,,,,,"0.98883","14300","POINT (42.17735640000001 -96.3001933)"
