"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-16696700005","2019-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 Logan Ave","Waterloo","50703","POINT (-92.337583 42.530476)","7","BLACK HAWK","1082000","Imported Cordials & Liqueurs","260","DIAGEO AMERICAS","66636","Romana Sambuca Italian Liquore","12","750","13.50","20.25","12","243.00","9.00","2.37"
"INV-16693500052","2019-01-02T00:00:00.000","3650","Spirits, Stogies and Stuff","118 South Main St.","Holstein","51025","POINT (-95.544794 42.488704)","47","IDA","1012100","Canadian Whiskies","421","SAZERAC COMPANY  INC","11940","Canadian Hunter Rye","12","750","5.00","7.50","2","15.00","1.50","0.39"
"INV-16692700003","2019-01-02T00:00:00.000","5010","Sac City Food Pride","106 S 16th St","Sac City","50583","POINT (-95.002637 42.422404)","81","SAC","1011200","Straight Bourbon Whiskies","055","SAZERAC NORTH AMERICA","21598","Ten High","6","1750","8.58","12.87","6","83.16","10.50","2.77"
"INV-16698700049","2019-01-02T00:00:00.000","4589","Dyno's #53 / Sibley","1026 2nd Ave","Sibley","51249","POINT (-95.752119 43.397431)","72","OSCEOLA","1022200","100% Agave Tequila","395","PROXIMO","89206","1800 Reposado","12","750","15.46","23.19","2","46.38","1.50","0.39"
"INV-16688300098","2019-01-02T00:00:00.000","5176","Smokin' Joe's #15 Tobacco and Liquor Outlet","455 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715903 41.97805)","57","LINN","1022100","Mixto Tequila","395","PROXIMO","89196","Jose Cuervo Especial Reposado","12","750","11.07","16.61","6","99.66","4.50","1.18"
"INV-16702300002","2019-01-02T00:00:00.000","3705","Liquor Locker","507 1st Ave #100","Rock Rapids","51246",,"60","LYON","1012200","Scotch Whiskies","460","Shaw-Ross International","9278","Old Smuggler Scotch Pet","6","1750","11.84","17.76","6","106.56","10.50","2.77"
"INV-16689800041","2019-01-02T00:00:00.000","2663","Hy-Vee Food Store / Urbandale","8701 Douglas","Urbandale","50322","POINT (-93.739105 41.629364)","77","POLK","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10781","Crown Royal Bourbon Mash","12","750","9.99","14.99","12","280.68","9.00","2.37"
"INV-16692200067","2019-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 Merle Hay Road","Johnston","50131","POINT (-93.697731 41.665172)","77","POLK","1062300","Aged Dark Rum","260","DIAGEO AMERICAS","43621","Myers's Original Dark Rum","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-16695500020","2019-01-02T00:00:00.000","5471","World Liquor & Tobacco + Vapors","1030 8th St","Boone","50036","POINT (-93.876918 42.063831)","8","BOONE","1011600","Straight Rye Whiskies","255","Infinium Spirits","27102","Templeton 4YR Rye","6","750","18.09","27.14","6","162.84","4.50","1.18"
"INV-16701200011","2019-01-02T00:00:00.000","4256","Fareway Stores #912 / Sioux Center","115  1st Ave NW","Sioux Center","51250","POINT (-96.176959 43.078003)","84","SIOUX","1022200","100% Agave Tequila","410","Patron Spirits Company","88294","Patron Silver","12","375","14.50","21.75","2","43.50","0.75","0.19"
"INV-16680900008","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1012300","Single Malt Scotch","240","William Grant & Sons Inc","5157","Glenfiddich 18YR","6","750","49.98","74.97","2","149.94","1.50","0.39"
"INV-16701700026","2019-01-02T00:00:00.000","3695","Mrs. B's Liquor","623 S Marion St","Remsen","51050","POINT (-95.977022 42.808951)","75","PLYMOUTH","1032100","Imported Vodkas","370","PERNOD RICARD USA","34006","Absolut Swedish Vodka 80prf","12","750","11.49","17.24","3","51.72","2.25","0.59"
"INV-16682800057","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","27544","Red Stag Black Cherry","12","750","10.49","15.74","12","188.88","9.00","2.37"
"INV-16702200028","2019-01-02T00:00:00.000","4891","Schottsy's Liquor","109 5th St","Sibley","51249","POINT (-95.759943 43.403935)","72","OSCEOLA","1081300","American Cordials & Liqueur","434","LUXCO INC","85606","Paramount Blue Curacao","12","750","5.00","7.50","2","15.00","1.50","0.39"
"INV-16693200053","2019-01-02T00:00:00.000","3932","Main Street Spirits / Mapleton","311 Main St","Mapleton","51034","POINT (-95.79375 42.165915)","67","MONONA","1031200","American Flavored Vodka","380","Phillips Beverage","39865","UV Blue Raspberry","24","375","3.45","5.18","3","15.54","1.12","0.29"
"INV-16688200023","2019-01-02T00:00:00.000","5341","JJ's on Johnson","235 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715929 41.974231)","57","LINN","1041100","American Dry Gins","370","PERNOD RICARD USA","32236","Seagrams Extra Dry Gin","12","750","6.49","9.74","3","29.22","2.25","0.59"
"INV-16699200025","2019-01-02T00:00:00.000","4904","Larchwood Quick Stop","832 Broadway St","Larchwood","51241","POINT (-96.43415 43.45255)","60","LYON","1091200","Neutral Grain Spirits","434","LUXCO INC","41846","Everclear Alcohol","12","750","9.00","13.50","1","13.50","0.75","0.19"
"INV-16686000134","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1042100","Imported Dry Gins","240","William Grant & Sons Inc","28627","Hendrick's Gin","6","1000","21.17","31.76","12","381.12","12.00","3.17"
"INV-16679100064","2019-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N Jefferson","Indianola","50125",,"91","WARREN","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","11346","Seagrams VO Canadian Whiskey","12","750","7.50","11.25","12","135.00","9.00","2.37"
"INV-16697500013","2019-01-02T00:00:00.000","5703","West Side Liquor","919 West 5th Street","Waterloo","50702","POINT (-92.346356 42.488567)","7","BLACK HAWK","1051100","American Brandies","205","E & J Gallo Winery","52594","E & J VS","24","375","3.49","5.24","24","125.76","9.00","2.37"
"INV-16686000172","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1081300","American Cordials & Liqueur","434","LUXCO INC","76487","Paramount Amaretto","12","1000","4.05","6.08","12","72.96","12.00","3.17"
"INV-16692100007","2019-01-02T00:00:00.000","4458","QUIK TRIP #568 / JOHNSTON","5169 Merle Hay Rd","Johnston","50131","POINT (-93.69753300000002 41.654161)","77","POLK","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64866","Fireball Cinnamon Whiskey","12","750","9.00","13.50","6","81.00","4.50","1.18"
"INV-16693400014","2019-01-02T00:00:00.000","5635","Brew, Gas, Coffee, Spirit, Cigaratte","404  11th St","Correctionville","51016","POINT (-95.785271 42.482223)","97","WOODBURY","1031100","American Vodkas","297","Laird & Company","35916","Five O'Clock Vodka","12","750","3.37","5.06","12","60.72","9.00","2.37"
"INV-16684300170","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1082000","Imported Cordials & Liqueurs","389","REMY COINTREAU USA INC","64776","Cointreau Liqueur","12","750","19.99","29.99","3","89.97","2.25","0.59"
"INV-16697300019","2019-01-02T00:00:00.000","5504","Neighborhood Mart","2102 Lafayette St","Waterloo","50703","POINT (-92.313923 42.489893)","7","BLACK HAWK","1082000","Imported Cordials & Liqueurs","192","Mast-Jagermeister US, Inc","65254","Jagermeister Liqueur","24","375","6.52","9.78","6","58.68","2.25","0.59"
"INV-16687100073","2019-01-02T00:00:00.000","5437","Great Pastimes","228 N Main St.","Monticello","52310","POINT (-91.183413 42.24013200000001)","53","JONES","1081200","Cream Liqueurs","260","DIAGEO AMERICAS","68037","Baileys Original Irish Cream","12","1000","16.74","25.11","1","25.11","1.00","0.26"
"INV-16679900045","2019-01-02T00:00:00.000","5142","Smokin' Joe's #13 Tobacco and Liquor Outlet","2315 Mt Vernon Rd SE","Cedar Rapids","52303",,"57","Linn","1031200","American Flavored Vodka","205","E & J Gallo Winery","40593","New Amsterdam Peach","24","375","3.50","5.25","24","126.00","9.00","2.37"
"INV-16678000069","2019-01-02T00:00:00.000","2532","Hy-Vee Food Store #2 / Des Moines","2540 E Euclid","Des Moines","50317","POINT (-93.569452 41.627838)","77","POLK","1031200","American Flavored Vodka","259","Heaven Hill Brands","40126","Burnetts Mango Pineapple","12","750","4.48","6.72","12","80.64","9.00","2.37"
"INV-16683600025","2019-01-02T00:00:00.000","5224","Keystone Liquor & Wine / Coralville","517 2nd St","Coralville","52241","POINT (-91.574095 41.671543)","52","JOHNSON","1081400","American Schnapps","434","LUXCO INC","80576","Arrow Peppermint Schnapps","12","750","3.50","5.25","12","63.00","9.00","2.37"
"INV-16684300065","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1062400","Spiced Rum","260","DIAGEO AMERICAS","43337","Captain Morgan Spiced Rum","12","1000","11.75","17.63","24","423.12","24.00","6.34"
"INV-16687500160","2019-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 Wilson Avenue West","Cedar Rapids","52404","POINT (-91.658577 41.955859)","57","LINN","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64858","Fireball Cinnamon Whiskey Mini Dispenser","1","3000","30.00","45.00","6","270.00","18.00","4.75"
"INV-16680500050","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1022100","Mixto Tequila","434","LUXCO INC","87938","Juarez Tequila Silver","6","1750","15.00","22.50","6","135.00","10.50","2.77"
"INV-16685400079","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1081600","Whiskey Liqueur","260","DIAGEO AMERICAS","67267","Yukon Jack","12","1000","11.75","17.63","3","52.89","3.00","0.79"
"INV-16693500001","2019-01-02T00:00:00.000","3650","Spirits, Stogies and Stuff","118 South Main St.","Holstein","51025","POINT (-95.544794 42.488704)","47","IDA","1082000","Imported Cordials & Liqueurs","240","William Grant & Sons Inc","64121","Ancho Reyes","6","750","17.67","26.51","1","26.51","0.75","0.19"
"INV-16692600027","2019-01-02T00:00:00.000","2200","Sac Liquor Store","619 E Main St","Sac City","50583","POINT (-94.974011 42.421341)","81","SAC","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","19070","Jim Beam PET","6","1750","21.00","31.50","2","62.98","3.50","0.92"
"INV-16690300005","2019-01-02T00:00:00.000","4449","Kum & Go #121 / Urbandale","12041 Douglas Pkwy","Urbandale","50322",,"77","POLK","1062400","Spiced Rum","260","DIAGEO AMERICAS","43336","Captain Morgan Original Spiced","12","750","9.06","13.59","6","81.54","4.50","1.18"
"INV-16685400011","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11788","Black Velvet","6","1750","10.45","15.68","6","94.08","10.50","2.77"
"INV-16694000044","2019-01-02T00:00:00.000","4310","Fareway Stores #502 / Cherokee","205 West Bluff St","Cherokee","51012","POINT (-95.551866 42.75508)","18","CHEROKEE","1032100","Imported Vodkas","370","PERNOD RICARD USA","34008","Absolut Swedish Vodka 80prf","6","1750","19.99","29.99","1","29.99","1.75","0.46"
"INV-16687900022","2019-01-02T00:00:00.000","2529","Hy-Vee Drugstore #4 / Cedar Rapids","4825 Johnson Ave NW","Cedar Rapids","52405","POINT (-91.73337 41.968343)","57","LINN","1031100","American Vodkas","322","Prestige Wine & Spirits Group","36266","Grays Peak Vodka","12","750","10.00","15.00","2","30.00","1.50","0.39"
"INV-16698600011","2019-01-02T00:00:00.000","5423","Stammer Liquor Corp","615 2nd Ave","Sheldon","51201","POINT (-95.854899 43.184242)","71","OBRIEN","1071100","Cocktails /RTD","035","BACARDI USA INC","56843","Bacardi Party Drinks Zombie","6","1750","6.98","10.47","1","10.47","1.75","0.46"
"INV-16680000072","2019-01-02T00:00:00.000","2588","Hy-Vee Food and Drug #6 / Cedar Rapids","4035 Mt Vernon Rd SE","Cedar Rapids","52403","POINT (-91.60978 41.976835)","57","LINN","1032200","Imported Flavored Vodka","370","PERNOD RICARD USA","34052","Absolut Raspberri","12","750","11.49","17.24","2","34.48","1.50","0.39"
"INV-16679600169","2019-01-02T00:00:00.000","2647","Hy-Vee #7 / Cedar Rapids","5050 Edgewood Rd","Cedar Rapids","52411","POINT (-91.701581 42.030129)","57","LINN","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77698","Smirnoff Orange","12","750","8.25","12.38","2","24.76","1.50","0.39"
"INV-16682900084","2019-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1st St","Iowa City","52245","POINT (-91.528105 42.207428)","52","JOHNSON","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","86881","Southern Comfort Mini","10","600","5.65","8.48","1","8.48","0.60","0.15"
"INV-16681100019","2019-01-02T00:00:00.000","5097","Fareway Stores #151 / Cedar Rapids","3717 1st Ave SE","Cedar Rapids","52403",,"57","LINN","1031100","American Vodkas","301","FIFTH GENERATION INC","38180","Titos Handmade Mini","5","600","12.80","19.20","5","96.00","3.00","0.79"
"INV-16680500057","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1011200","Straight Bourbon Whiskies","125","CEDAR RIDGE VINEYARDS LL","17206","Cedar Ridge Bourbon","6","750","18.10","27.15","24","651.60","18.00","4.75"
"INV-16686800064","2019-01-02T00:00:00.000","2649","Hy-Vee #3 / Dubuque","400 Locust St","Dubuque","52001","POINT (-90.666497 42.49721900000001)","31","DUBUQUE","1042100","Imported Dry Gins","035","BACARDI USA INC","28236","Bombay Sapphire Gin","12","750","13.50","20.25","2","40.50","1.50","0.39"
"INV-16694000029","2019-01-02T00:00:00.000","4310","Fareway Stores #502 / Cherokee","205 West Bluff St","Cherokee","51012","POINT (-95.551866 42.75508)","18","CHEROKEE","1031200","American Flavored Vodka","380","Phillips Beverage","41692","UV Blue Raspberry","6","1750","10.99","16.49","1","16.49","1.75","0.46"
"INV-16688800011","2019-01-02T00:00:00.000","5230","Point Liquor & Tobacco","3221, Center Point Rd NE","Cedar Rapids","52402","POINT (-91.663629 42.01133)","57","LINN","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77842","Smirnoff Strawberry","12","750","8.25","12.38","12","148.56","9.00","2.37"
"INV-16689400006","2019-01-02T00:00:00.000","3625","Wal-Mart 0892 / Ankeny","1002 SE National Dr","Ankeny","50021","POINT (-93.582348 41.70486400000001)","77","POLK","1051100","American Brandies","205","E & J Gallo Winery","52598","E & J VS","6","1750","12.99","19.49","6","116.94","10.50","2.77"
"INV-16688600033","2019-01-02T00:00:00.000","4634","Kwik Shop #565 / Cedar Rapids","4201, Center Point Rd NE","Cedar Rapids","52402","POINT (-91.665659 42.021931)","57","LINN","1031100","American Vodkas","297","Laird & Company","35926","Five O'Clock Vodka PET","12","750","3.37","5.06","6","30.36","4.50","1.18"
"INV-16681700053","2019-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N Dodge St","Iowa City","52240","POINT (-91.518868 41.676095)","52","JOHNSON","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64866","Fireball Cinnamon Whiskey","12","750","9.00","13.50","24","324.00","18.00","4.75"
"INV-16702300017","2019-01-02T00:00:00.000","3705","Liquor Locker","507 1st Ave #100","Rock Rapids","51246",,"60","LYON","1081400","American Schnapps","065","Jim Beam Brands","82844","Dekuyper Luscious Peachtree","24","375","3.06","4.59","2","9.18","0.75","0.19"
"INV-16677900012","2019-01-02T00:00:00.000","3870","Target Store T-1939 / Altoona","3414 8th St SW","Altoona","50009","POINT (-93.503783 41.644024)","77","POLK","1081200","Cream Liqueurs","260","DIAGEO AMERICAS","68039","Baileys Original Irish Cream 100ml","4","2400","31.92","47.88","4","191.52","9.60","2.53"
"INV-16694300058","2019-01-02T00:00:00.000","2576","Hy-Vee Wine and Spirits / Storm Lake","1250 N Lake St","Storm Lake","50588","POINT (-95.200758 42.65318400000001)","11","BUENA VIST","1051100","American Brandies","205","E & J Gallo Winery","52594","E & J VS","24","375","3.49","5.24","2","10.48","0.75","0.19"
"INV-16682500044","2019-01-02T00:00:00.000","5111","Creekside Market","2601 Hwy 6 East","Iowa City","52240","POINT (-91.493643 41.633009)","52","JOHNSON","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","19066","Jim Beam","12","750","10.50","15.75","1","15.75","0.75","0.19"
"INV-16686900034","2019-01-02T00:00:00.000","4171","Brothers Market, Inc. / Cascade","105 SE Nixon St","Cascade","52033","POINT (-90.993859 42.3036)","31","DUBUQUE","1081400","American Schnapps","065","Jim Beam Brands","82787","Dekuyper Buttershots","12","1000","7.87","11.81","3","35.43","3.00","0.79"
"INV-16694400007","2019-01-02T00:00:00.000","4163","Fareway Stores #461 / Storm Lake","731 Seneca St","Storm Lake","50588","POINT (-95.196856 42.646379)","11","BUENA VIST","1062200","White Rum","434","LUXCO INC","45278","Paramount White Rum","6","1750","7.84","11.76","6","70.56","10.50","2.77"
"INV-16689800091","2019-01-02T00:00:00.000","2663","Hy-Vee Food Store / Urbandale","8701 Douglas","Urbandale","50322","POINT (-93.739105 41.629364)","77","POLK","1031200","American Flavored Vodka","259","Heaven Hill Brands","40152","Deep Eddy Cranberry","12","750","9.00","13.50","12","162.00","9.00","2.37"
"INV-16687100014","2019-01-02T00:00:00.000","5437","Great Pastimes","228 N Main St.","Monticello","52310","POINT (-91.183413 42.24013200000001)","53","JONES","1031100","American Vodkas","055","SAZERAC NORTH AMERICA","35318","Barton Vodka","6","1750","6.92","10.38","6","62.28","10.50","2.77"
"INV-16701800008","2019-01-02T00:00:00.000","3484","Jeff's Foods","110 W Cedar St","Marcus","51035","POINT (-95.808579 42.825681)","18","CHEROKEE","1031100","American Vodkas","297","Laird & Company","35918","Five O'Clock Vodka","6","1750","7.20","10.80","6","64.80","10.50","2.77"
"INV-16683000001","2019-01-02T00:00:00.000","4697","Southside Liquor & Tobacco / Iowa City","601 Hollywood Blvd","Iowa City","52240","POINT (-91.52741 41.643807)","52","JOHNSON","1701100","Temporary & Specialty Packages","065","Jim Beam Brands","16679","Basil Hayden 10YR","6","750","30.00","45.00","3","135.00","2.25","0.59"
"INV-16690400013","2019-01-02T00:00:00.000","4450","Kum & Go #157 / Urbandale","4585 156th St","Urbandale","50323","POINT (-93.833463 41.643162)","77","POLK","1062500","Flavored Rum","035","BACARDI USA INC","43051","Bacardi Dragon Berry","12","750","8.26","12.39","2","24.78","1.50","0.39"
"INV-16686200006","2019-01-02T00:00:00.000","5598","Liquor Tobacco & Grocery","1998 Jackson St","Dubuque","52001","POINT (-90.668277 42.511477)","31","DUBUQUE","1011100","Blended Whiskies","065","Jim Beam Brands","24456","Kessler Blend Whiskey","12","750","5.51","8.27","12","99.24","9.00","2.37"
"INV-16692500031","2019-01-02T00:00:00.000","4998","Lake City Food Center","820 E Main St","Lake City","51449","POINT (-94.724867 42.267363)","13","CALHOUN","1081200","Cream Liqueurs","300","McCormick Distilling Co.","65200","Tequila Rose Liqueur","12","750","9.99","14.99","2","29.98","1.50","0.39"
"INV-16680500059","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1062400","Spiced Rum","260","DIAGEO AMERICAS","43316","Captain Morgan Private Stock Rum","12","750","11.99","17.99","36","647.64","27.00","7.13"
"INV-16698200015","2019-01-02T00:00:00.000","4485","DYNO'S 51 / SANBORN","101 W 7th St","Sanborn","51248","POINT (-95.656064 43.186035000000004)","71","OBRIEN","1031200","American Flavored Vodka","380","Phillips Beverage","41989","UV Cake","12","750","6.50","9.75","2","19.50","1.50","0.39"
"INV-16690700073","2019-01-02T00:00:00.000","2619","Hy-Vee Wine and Spirits / WDM","1725  74th St","West Des Moines","50266","POINT (-93.808855 41.598515)","77","POLK","1012100","Canadian Whiskies","065","Jim Beam Brands","15248","Windsor Canadian PET","6","1750","9.50","14.25","6","85.50","10.50","2.77"
"INV-16686800125","2019-01-02T00:00:00.000","2649","Hy-Vee #3 / Dubuque","400 Locust St","Dubuque","52001","POINT (-90.666497 42.49721900000001)","31","DUBUQUE","1081300","American Cordials & Liqueur","322","Prestige Wine & Spirits Group","75210","Kinky Pink","6","750","10.00","15.00","2","30.00","1.50","0.39"
"INV-16689600144","2019-01-02T00:00:00.000","2666","Hy-Vee Food Store #2 / State Ankeny","2510 SW State St","Ankeny","50023","POINT (-93.621824 41.705188)","77","Polk","1031100","American Vodkas","380","Phillips Beverage","37664","Row Vodka Mini","12","500","4.24","6.36","12","76.32","6.00","1.58"
"INV-16680800078","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1071100","Cocktails /RTD","055","SAZERAC NORTH AMERICA","57174","Chi-Chi's Skinny Margarita","6","1750","6.50","9.75","6","55.56","10.50","2.77"
"INV-16679800053","2019-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6th St SW","Cedar Rapids","52404","POINT (-91.67706 41.962419)","57","LINN","1062500","Flavored Rum","259","Heaven Hill Brands","43984","Admiral Nelson Cherry Spiced Rum","12","750","5.78","8.67","3","26.01","2.25","0.59"
"INV-16700000007","2019-01-02T00:00:00.000","5263","Bernie's Booze LLC","950, West View Dr","Rock Valley","51247","POINT (-96.308805 43.199647)","84","SIOUX","1062400","Spiced Rum","322","Prestige Wine & Spirits Group","77318","Rondiaz Rum Spiced","6","1750","10.50","15.75","6","94.50","10.50","2.77"
"INV-16690900015","2019-01-02T00:00:00.000","4137","Fareway Stores #989 / Waukee","200 SE Laurel St","Waukee","50263","POINT (-93.86786 41.614033)","25","DALLAS","1011200","Straight Bourbon Whiskies","260","DIAGEO AMERICAS","17086","Bulleit Bourbon","12","750","16.00","24.00","3","72.00","2.25","0.59"
"INV-16696100025","2019-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 University","Cedar Falls","50613","POINT (-92.435236 42.512789)","7","BLACK HAWK","1082200","Imported Schnapps","421","SAZERAC COMPANY  INC","69631","Dr McGillicuddys Cherry Mini","12","500","5.00","7.50","2","15.00","1.00","0.26"
"INV-16678000028","2019-01-02T00:00:00.000","2532","Hy-Vee Food Store #2 / Des Moines","2540 E Euclid","Des Moines","50317","POINT (-93.569452 41.627838)","77","POLK","1022100","Mixto Tequila","421","SAZERAC COMPANY  INC","88766","Tortilla White Tequila","12","750","6.20","9.30","12","111.60","9.00","2.37"
"INV-16686600006","2019-01-02T00:00:00.000","3738","Hartig Drug Company #4 / Dubuque","2225 Central Ave","Dubuque","52001","POINT (-90.671531 42.51384)","31","DUBUQUE","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11771","Black Velvet Mini","10","600","6.80","10.20","10","102.00","6.00","1.58"
"INV-16680200208","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1032200","Imported Flavored Vodka","260","DIAGEO AMERICAS","64573","Ciroc Pineapple","12","750","16.49","24.74","1","24.74","0.75","0.19"
"INV-16688300088","2019-01-02T00:00:00.000","5176","Smokin' Joe's #15 Tobacco and Liquor Outlet","455 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715903 41.97805)","57","LINN","1031100","American Vodkas","380","Phillips Beverage","37336","UV Vodka","12","750","6.50","9.75","1","9.75","0.75","0.19"
"INV-16700600034","2019-01-02T00:00:00.000","2604","Hy-Vee Wine and Spirits / Lemars","1201 12th Ave SW","Lemars","51031","POINT (-96.18335000000002 42.778257)","75","Plymouth","1081300","American Cordials & Liqueur","434","LUXCO INC","76487","Paramount Amaretto","12","1000","4.05","6.08","24","145.92","24.00","6.34"
"INV-16699600023","2019-01-02T00:00:00.000","5446","Pump N Pak","1004 Main St.","Rock Valley","51247","POINT (-96.294824 43.200164)","84","SIOUX","1011100","Blended Whiskies","260","DIAGEO AMERICAS","25616","Seagrams 7 Crown PET Flask","12","750","7.50","11.25","3","33.75","2.25","0.59"
"INV-16697300005","2019-01-02T00:00:00.000","5504","Neighborhood Mart","2102 Lafayette St","Waterloo","50703","POINT (-92.313923 42.489893)","7","BLACK HAWK","1051100","American Brandies","205","E & J Gallo Winery","52593","E & J VS","24","200","2.00","3.00","24","72.00","4.80","1.26"
"INV-16681100014","2019-01-02T00:00:00.000","5097","Fareway Stores #151 / Cedar Rapids","3717 1st Ave SE","Cedar Rapids","52403",,"57","LINN","1031100","American Vodkas","380","Phillips Beverage","37346","Phillips Vodka","12","750","3.57","5.36","12","64.32","9.00","2.37"
"INV-16694300047","2019-01-02T00:00:00.000","2576","Hy-Vee Wine and Spirits / Storm Lake","1250 N Lake St","Storm Lake","50588","POINT (-95.200758 42.65318400000001)","11","BUENA VIST","1062500","Flavored Rum","035","BACARDI USA INC","43145","Bacardi Pineapple Fusion","12","750","8.26","12.39","2","24.78","1.50","0.39"
"INV-16696700042","2019-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 Logan Ave","Waterloo","50703","POINT (-92.337583 42.530476)","7","BLACK HAWK","1052100","Imported Brandies","420","MOET HENNESSY USA","48106","Hennessy VS","12","750","19.99","29.99","24","719.76","18.00","4.75"
"INV-16695700010","2019-01-02T00:00:00.000","4023","Wal-Mart 1389 / Boone","1515 SE Marshall St","Boone","50036","POINT (-93.869892 42.035093)","8","BOONE","1031100","American Vodkas","300","McCormick Distilling Co.","36908","Mccormick Vodka Pet","6","1750","7.47","11.21","6","67.26","10.50","2.77"
"INV-16692100016","2019-01-02T00:00:00.000","4458","QUIK TRIP #568 / JOHNSTON","5169 Merle Hay Rd","Johnston","50131","POINT (-93.69753300000002 41.654161)","77","POLK","1031200","American Flavored Vodka","205","E & J Gallo Winery","40192","New Amsterdam Pineapple","24","375","3.50","5.25","2","10.50","0.75","0.19"
"INV-16693000011","2019-01-02T00:00:00.000","5004","Ida Grove Food Pride","200 Susan Lawrence Dr","Ida Grove","51445",,"47","IDA","1011200","Straight Bourbon Whiskies","421","SAZERAC COMPANY  INC","16518","Ancient Age Bourbon","6","1750","11.80","17.70","6","106.20","10.50","2.77"
"INV-16689800019","2019-01-02T00:00:00.000","2663","Hy-Vee Food Store / Urbandale","8701 Douglas","Urbandale","50322","POINT (-93.739105 41.629364)","77","POLK","1052100","Imported Brandies","261","Grand Prix Beverage LLC","51574","Plantaze Montenegro Lozova Rakija","6","1000","18.00","27.00","6","162.00","6.00","1.58"
