"geography_id","type","name","variable","variable_description","data_collection_period","date","sex","age","value","change_rate","location","previous_data_collection_period"
"1600000US1948450","place","Madrid, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","98.0",,"POINT (-93.820526 41.875688)","2005-2009"
"1600000US1967440","place","Riverside, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","39.0",,"POINT (-91.572195 41.483235)","2005-2009"
"1600000US1965595","place","Randall, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","12.0",,"POINT (-93.602632 42.237123)","2005-2009"
"1400000US19113000600","tract","Census Tract 6, Linn County, Iowa","B01001_007E","Male - 18 and 19 years","2013-2017","2017-12-31T00:00:00.000","Male","18 to 19 Years","0.0",,"POINT (-91.6117365 42.0193178)","2008-2012"
"1400000US19113000901","tract","Census Tract 9.01, Linn County, Iowa","B01001_007E","Male - 18 and 19 years","2013-2017","2017-12-31T00:00:00.000","Male","18 to 19 Years","0.0","-1.0","POINT (-91.6844256 42.0250904)","2008-2012"
"1600000US1920035","place","Denver, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","50.0",,"POINT (-92.333326 42.669546)","2005-2009"
"1600000US1959655","place","Orleans, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","10.0",,"POINT (-95.128232 43.471823)","2005-2009"
"1600000US1938100","place","Independence, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","244.0",,"POINT (-91.903152 42.462193)","2005-2009"
"1600000US1912765","place","Charles City, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","244.0",,"POINT (-92.674457 43.06476)","2005-2009"
"1600000US1940935","place","Keosauqua, Iowa","B01001_041E","Female - 55 to 59 years","2010-2014","2014-12-31T00:00:00.000","Female","55 to 59 Years","52.0",,"POINT (-91.960305 40.73464)","2005-2009"
"1600000US1984315","place","West Liberty, Iowa","B01001_032E","Female - 20 years","2010-2014","2014-12-31T00:00:00.000","Female","20 Years","57.0",,"POINT (-91.262639 41.57245)","2005-2009"
"1600000US1960915","place","Packwood, Iowa","B01001_024E","Male - 80 to 84 years","2010-2014","2014-12-31T00:00:00.000","Male","80 to 84 Years","1.0",,"POINT (-92.082476 41.132725)","2005-2009"
"1400000US19187000500","tract","Census Tract 5, Webster County, Iowa","B01001_010E","Male - 22 to 24 years","2013-2017","2017-12-31T00:00:00.000","Male","22 to 24 Years","0.0","-1.0","POINT (-94.1341041 42.4740217)","2008-2012"
"1600000US1919495","place","Deep River, Iowa","B01001_029E","Female - 10 to 14 years","2010-2014","2014-12-31T00:00:00.000","Female","10 to 14 Years","21.0",,"POINT (-92.373227 41.581179)","2005-2009"
"1600000US1928380","place","Forest City, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","91.0",,"POINT (-93.636423 43.257007)","2005-2009"
"1400000US19153005300","tract","Census Tract 53, Polk County, Iowa","B01001_011E","Male - 25 to 29 years","2013-2017","2017-12-31T00:00:00.000","Male","25 to 29 Years","56.0","-0.5625","POINT (-93.5511788 41.5812313)","2008-2012"
"1600000US1934455","place","Hardy, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","0.0",,"POINT (-94.051145 42.810149)","2005-2009"
"1600000US1943140","place","Lanesboro, Iowa","B01001_039E","Female - 45 to 49 years","2010-2014","2014-12-31T00:00:00.000","Female","45 to 49 Years","0.0",,"POINT (-94.689769 42.182541)","2005-2009"
"1600000US1961365","place","Panorama Park, Iowa","B01001_031E","Female - 18 and 19 years","2010-2014","2014-12-31T00:00:00.000","Female","18 to 19 Years","0.0",,"POINT (-90.453698 41.555612)","2005-2009"
"1600000US1947820","place","McCausland, Iowa","B01001_033E","Female - 21 years","2010-2014","2014-12-31T00:00:00.000","Female","21 Years","3.0",,"POINT (-90.445881 41.743407)","2005-2009"
"1600000US1937875","place","Hutchins CDP, Iowa","B01001_034E","Female - 22 to 24 years","2010-2014","2014-12-31T00:00:00.000","Female","22 to 24 Years","0.0",,"POINT (-93.88657 43.08778)","2005-2009"
"1600000US1915060","place","Colfax, Iowa","B01001_029E","Female - 10 to 14 years","2010-2014","2014-12-31T00:00:00.000","Female","10 to 14 Years","144.0",,"POINT (-93.236507 41.679837)","2005-2009"
"1400000US19153000400","tract","Census Tract 4, Polk County, Iowa","B01001_012E","Male - 30 to 34 years","2013-2017","2017-12-31T00:00:00.000","Male","30 to 34 Years","195.0","0.3829787234042554","POINT (-93.6126601 41.6322323)","2008-2012"
"1600000US1916590","place","Corwith, Iowa","B01001_034E","Female - 22 to 24 years","2010-2014","2014-12-31T00:00:00.000","Female","22 to 24 Years","3.0",,"POINT (-93.958079 42.989)","2005-2009"
"1600000US1973515","place","Slater, Iowa","B01001_035E","Female - 25 to 29 years","2010-2014","2014-12-31T00:00:00.000","Female","25 to 29 Years","49.0",,"POINT (-93.686309 41.879282)","2005-2009"
"1600000US1969375","place","Rutland, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","44.0",,"POINT (-94.295189 42.761434)","2005-2009"
"1600000US1973425","place","Sioux Rapids, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","20.0",,"POINT (-95.148794 42.891608)","2005-2009"
"1600000US1975990","place","Stuart, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","81.0",,"POINT (-94.318678 41.500268)","2005-2009"
"1600000US1955065","place","Murray, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","291.0",,"POINT (-93.948885 41.041355)","2005-2009"
"1400000US19153011600","tract","Census Tract 116, Polk County, Iowa","B01001_013E","Male - 35 to 39 years","2013-2017","2017-12-31T00:00:00.000","Male","35 to 39 Years","0.0",,"POINT (-93.6652479 41.5351378)","2008-2012"
"1600000US1980805","place","Victor, Iowa","B01001_039E","Female - 45 to 49 years","2010-2014","2014-12-31T00:00:00.000","Female","45 to 49 Years","25.0",,"POINT (-92.294743 41.730735)","2005-2009"
"1600000US1930810","place","Gillett Grove, Iowa","B01001_025E","Male - 85 years and over","2010-2014","2014-12-31T00:00:00.000","Male","85 Years and Older","0.0",,"POINT (-95.036759 43.016331)","2005-2009"
"1600000US1948495","place","Magnolia, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","0.0",,"POINT (-95.874128 41.692184)","2005-2009"
"1600000US1904735","place","Bartlett CDP, Iowa","B01001_033E","Female - 21 years","2010-2014","2014-12-31T00:00:00.000","Female","21 Years","0.0",,"POINT (-95.794666 40.885338)","2005-2009"
"1600000US1916140","place","Coppock, Iowa","B01001_038E","Female - 40 to 44 years","2010-2014","2014-12-31T00:00:00.000","Female","40 to 44 Years","0.0",,"POINT (-91.714827 41.164252)","2005-2009"
"1600000US1934365","place","Hansell, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","0.0",,"POINT (-93.104094 42.75775)","2005-2009"
"1600000US1980175","place","Valeria, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","2.0",,"POINT (-93.325566 41.72979)","2005-2009"
"1600000US1967800","place","Robins, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","134.0",,"POINT (-91.673969 42.078745)","2005-2009"
"1400000US19169001000","tract","Census Tract 10, Story County, Iowa","B01001_015E","Male - 45 to 49 years","2013-2017","2017-12-31T00:00:00.000","Male","45 to 49 Years","36.0","2.0","POINT (-93.601966 42.0172747)","2008-2012"
"1600000US1922980","place","Durant, Iowa","B01001_034E","Female - 22 to 24 years","2010-2014","2014-12-31T00:00:00.000","Female","22 to 24 Years","50.0",,"POINT (-90.911945 41.601485)","2005-2009"
"1600000US1979770","place","University Heights, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","31.0",,"POINT (-91.558964 41.655054)","2005-2009"
"1600000US1901675","place","Alvord, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","4.0",,"POINT (-96.302594 43.341789)","2005-2009"
"1600000US1939900","place","Jolley, Iowa","B01001_044E","Female - 65 and 66 years","2010-2014","2014-12-31T00:00:00.000","Female","65 to 66 Years","0.0",,"POINT (-94.71826 42.479448)","2005-2009"
"1400000US19113002800","tract","Census Tract 28, Linn County, Iowa","B01001_016E","Male - 50 to 54 years","2013-2017","2017-12-31T00:00:00.000","Male","50 to 54 Years","145.0","0.0","POINT (-91.6240533 41.9612708)","2008-2012"
"1600000US1933195","place","Grundy Center, Iowa","B01001_035E","Female - 25 to 29 years","2010-2014","2014-12-31T00:00:00.000","Female","25 to 29 Years","77.0",,"POINT (-92.77402 42.363749)","2005-2009"
"1600000US1902485","place","Arcadia, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","3.0",,"POINT (-95.043192 42.086197)","2005-2009"
"1400000US19113001001","tract","Census Tract 10.01, Linn County, Iowa","B01001_017E","Male - 55 to 59 years","2013-2017","2017-12-31T00:00:00.000","Male","55 to 59 Years","188.0","0.0","POINT (-91.7420217 41.9960967)","2008-2012"
"1600000US1976485","place","Sutherland, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","16.0",,"POINT (-95.495035 42.972831)","2005-2009"
"1600000US1970050","place","St. Lucas, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","5.0",,"POINT (-91.93418 43.066694)","2005-2009"
"1600000US1961815","place","Paton, Iowa","B01001_029E","Female - 10 to 14 years","2010-2014","2014-12-31T00:00:00.000","Female","10 to 14 Years","13.0",,"POINT (-94.254918 42.163959)","2005-2009"
"1600000US1966000","place","Redding, Iowa","B01001_032E","Female - 20 years","2010-2014","2014-12-31T00:00:00.000","Female","20 Years","0.0",,"POINT (-94.38767 40.608633)","2005-2009"
"1600000US1915105","place","College Springs, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","112.0",,"POINT (-95.121118 40.62129)","2005-2009"
"1600000US1928380","place","Forest City, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","202.0",,"POINT (-93.636423 43.257007)","2005-2009"
"1600000US1916230","place","Coralville, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","734.0",,"POINT (-91.5968 41.698795)","2005-2009"
"1600000US1963885","place","Plymouth, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","4.0",,"POINT (-93.123244 43.246434)","2005-2009"
"1600000US1929055","place","Fredonia, Iowa","B01001_031E","Female - 18 and 19 years","2010-2014","2014-12-31T00:00:00.000","Female","18 to 19 Years","5.0",,"POINT (-91.339385 41.284514)","2005-2009"
"1600000US1925815","place","Essex, Iowa","B01001_044E","Female - 65 and 66 years","2010-2014","2014-12-31T00:00:00.000","Female","65 to 66 Years","20.0",,"POINT (-95.303807 40.832679)","2005-2009"
"1400000US19113000100","tract","Census Tract 1, Linn County, Iowa","B01001_019E","Male - 62 to 64 years","2013-2017","2017-12-31T00:00:00.000","Male","62 to 64 Years","362.0","1.896","POINT (-91.5700299 42.0329021)","2008-2012"
"1600000US1950790","place","Mediapolis, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","44.0",,"POINT (-91.163744 41.007888)","2005-2009"
"1600000US1978060","place","Tiffin, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","55.0",,"POINT (-91.654397 41.705035)","2005-2009"
"1600000US1977115","place","Tama, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","126.0",,"POINT (-92.57378 41.963081)","2005-2009"
"1400000US19163011600","tract","Census Tract 116, Scott County, Iowa","B01001_020E","Male - 65 and 66 years","2013-2017","2017-12-31T00:00:00.000","Male","65 to 66 Years","0.0","-1.0","POINT (-90.5632266 41.5419813)","2008-2012"
"1600000US1919450","place","Dedham, Iowa","B01001_035E","Female - 25 to 29 years","2010-2014","2014-12-31T00:00:00.000","Female","25 to 29 Years","12.0",,"POINT (-94.823237 41.908731)","2005-2009"
"1600000US1946785","place","Loveland CDP, Iowa","B01001_025E","Male - 85 years and over","2010-2014","2014-12-31T00:00:00.000","Male","85 Years and Older","0.0",,"POINT (-95.891009 41.497387)","2005-2009"
"1600000US1984180","place","Westgate, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","4.0",,"POINT (-91.995596 42.768239)","2005-2009"
"1400000US19153005000","tract","Census Tract 50, Polk County, Iowa","B01001_021E","Male - 67 to 69 years","2013-2017","2017-12-31T00:00:00.000","Male","67 to 69 Years","64.0",,"POINT (-93.6304944 41.6041972)","2008-2012"
"1600000US1941385","place","Kingsley, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","16.0",,"POINT (-95.967901 42.586465)","2005-2009"
"1600000US1959475","place","Orange City, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","2992.0",,"POINT (-96.056705 43.002109)","2005-2009"
"1400000US19169001000","tract","Census Tract 10, Story County, Iowa","B01001_022E","Male - 70 to 74 years","2013-2017","2017-12-31T00:00:00.000","Male","70 to 74 Years","85.0","4.0","POINT (-93.601966 42.0172747)","2008-2012"
"1600000US1924690","place","Elkader, Iowa","B01001_032E","Female - 20 years","2010-2014","2014-12-31T00:00:00.000","Female","20 Years","1.0",,"POINT (-91.402575 42.857243)","2005-2009"
"1600000US1950880","place","Melbourne, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","34.0",,"POINT (-93.102616 41.941548)","2005-2009"
"1600000US1929955","place","Garner, Iowa","B01001_033E","Female - 21 years","2010-2014","2014-12-31T00:00:00.000","Female","21 Years","0.0",,"POINT (-93.602558 43.100087)","2005-2009"
"1600000US1945435","place","Lineville, Iowa","B01001_032E","Female - 20 years","2010-2014","2014-12-31T00:00:00.000","Female","20 Years","0.0",,"POINT (-93.523189 40.586986)","2005-2009"
"1600000US1959835","place","Osceola, Iowa","B01001_033E","Female - 21 years","2010-2014","2014-12-31T00:00:00.000","Female","21 Years","11.0",,"POINT (-93.785519 41.029707)","2005-2009"
"1400000US19169010500","tract","Census Tract 105, Story County, Iowa","B01001_022E","Male - 70 to 74 years","2013-2017","2017-12-31T00:00:00.000","Male","70 to 74 Years","19.0","-0.24","POINT (-93.3348683 42.1191462)","2008-2012"
"1600000US1908470","place","Brighton, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","6.0",,"POINT (-91.821201 41.174698)","2005-2009"
"1600000US1925995","place","Evansdale, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","199.0",,"POINT (-92.269423 42.465688)","2005-2009"
"1600000US1909100","place","Buckeye, Iowa","B01001_034E","Female - 22 to 24 years","2010-2014","2014-12-31T00:00:00.000","Female","22 to 24 Years","0.0",,"POINT (-93.375828 42.419473)","2005-2009"
"1400000US19113010400","tract","Census Tract 104, Linn County, Iowa","B01001_023E","Male - 75 to 79 years","2013-2017","2017-12-31T00:00:00.000","Male","75 to 79 Years","24.0","0.5","POINT (-91.4187572 42.0383101)","2008-2012"
"1400000US19061000100","tract","Census Tract 1, Dubuque County, Iowa","B01001_023E","Male - 75 to 79 years","2013-2017","2017-12-31T00:00:00.000","Male","75 to 79 Years","4.0",,"POINT (-90.6530999 42.5104645)","2008-2012"
"1400000US19153000300","tract","Census Tract 3, Polk County, Iowa","B01001_023E","Male - 75 to 79 years","2013-2017","2017-12-31T00:00:00.000","Male","75 to 79 Years","5.0","-0.9","POINT (-93.5883293 41.6221936)","2008-2012"
"1600000US1922305","place","Dows, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","20.0",,"POINT (-93.505493 42.661816)","2005-2009"
"1400000US19169000300","tract","Census Tract 3, Story County, Iowa","B01001_023E","Male - 75 to 79 years","2013-2017","2017-12-31T00:00:00.000","Male","75 to 79 Years","22.0","0.0","POINT (-93.6296383 42.0514602)","2008-2012"
"1400000US19125030700","tract","Census Tract 307, Marion County, Iowa","B01001_024E","Male - 80 to 84 years","2013-2017","2017-12-31T00:00:00.000","Male","80 to 84 Years","33.0",,"POINT (-92.9767988 41.2325692)","2008-2012"
"1600000US1921360","place","Dickens, Iowa","B01001_025E","Male - 85 years and over","2010-2014","2014-12-31T00:00:00.000","Male","85 Years and Older","3.0",,"POINT (-95.02232 43.133937)","2005-2009"
"1600000US1972660","place","Sherrill, Iowa","B01001_041E","Female - 55 to 59 years","2010-2014","2014-12-31T00:00:00.000","Female","55 to 59 Years","3.0",,"POINT (-90.784158 42.60458)","2005-2009"
"1600000US1921045","place","De Soto, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","64.0",,"POINT (-94.009928 41.537789)","2005-2009"
"1600000US1921270","place","Diagonal, Iowa","B01001_041E","Female - 55 to 59 years","2010-2014","2014-12-31T00:00:00.000","Female","55 to 59 Years","10.0",,"POINT (-94.341853 40.810899)","2005-2009"
"1600000US1908425","place","Bridgewater, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","71.0",,"POINT (-94.668938 41.247099)","2005-2009"
"1600000US1922620","place","Dumont, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","18.0",,"POINT (-92.973508 42.752193)","2005-2009"
"1600000US1986835","place","Woodbine, Iowa","B01001_025E","Male - 85 years and over","2010-2014","2014-12-31T00:00:00.000","Male","85 Years and Older","38.0",,"POINT (-95.707368 41.734496)","2005-2009"
"1400000US19111490900","tract","Census Tract 4909, Lee County, Iowa","B01001_024E","Male - 80 to 84 years","2013-2017","2017-12-31T00:00:00.000","Male","80 to 84 Years","0.0","-1.0","POINT (-91.3766527 40.401695)","2008-2012"
"1600000US1912630","place","Centralia, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","3.0",,"POINT (-90.836218 42.47232)","2005-2009"
"1600000US1919675","place","Delhi, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","5.0",,"POINT (-91.325882 42.433759)","2005-2009"
"1600000US1917760","place","Cumberland, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","10.0",,"POINT (-94.87067 41.273088)","2005-2009"
"1600000US1943950","place","Leando CDP, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","0.0",,"POINT (-92.074516 40.821203)","2005-2009"
"1600000US1936885","place","Holy Cross, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","18.0",,"POINT (-90.996183 42.601088)","2005-2009"
"1600000US1917670","place","Crystal Lake, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","0.0",,"POINT (-93.792707 43.222978)","2005-2009"
"1600000US1947370","place","Lu Verne, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","128.0",,"POINT (-94.083627 42.909228)","2005-2009"
"1600000US1919495","place","Deep River, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","11.0",,"POINT (-92.373227 41.581179)","2005-2009"
"1600000US1935130","place","Havelock, Iowa","B01001_031E","Female - 18 and 19 years","2010-2014","2014-12-31T00:00:00.000","Female","18 to 19 Years","8.0",,"POINT (-94.700855 42.833109)","2005-2009"
"1600000US1979500","place","Underwood, Iowa","B01001_026E","Female","2010-2014","2014-12-31T00:00:00.000","Female","All","429.0",,"POINT (-95.68251 41.380243)","2005-2009"
"1600000US1969960","place","St. Donatus, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","1.0",,"POINT (-90.541989 42.362295)","2005-2009"
"1600000US1982650","place","Waucoma, Iowa","B01001_041E","Female - 55 to 59 years","2010-2014","2014-12-31T00:00:00.000","Female","55 to 59 Years","4.0",,"POINT (-92.034106 43.055468)","2005-2009"
"1600000US1948000","place","McGregor, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","32.0",,"POINT (-91.1858 43.028342)","2005-2009"
"1600000US1962130","place","Peosta, Iowa","B01001_027E","Female - Under 5 years","2010-2014","2014-12-31T00:00:00.000","Female","04 Years and Under","69.0",,"POINT (-90.844727 42.447744)","2005-2009"
"1600000US1969825","place","St. Benedict CDP, Iowa","B01001_039E","Female - 45 to 49 years","2010-2014","2014-12-31T00:00:00.000","Female","45 to 49 Years","2.0",,"POINT (-94.06095 43.044008)","2005-2009"
"1600000US1903610","place","Auburn, Iowa","B01001_035E","Female - 25 to 29 years","2010-2014","2014-12-31T00:00:00.000","Female","25 to 29 Years","8.0",,"POINT (-94.877726 42.249569)","2005-2009"
"1600000US1902485","place","Arcadia, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","8.0",,"POINT (-95.043192 42.086197)","2005-2009"
"1600000US1948585","place","Mallard, Iowa","B01001_039E","Female - 45 to 49 years","2010-2014","2014-12-31T00:00:00.000","Female","45 to 49 Years","16.0",,"POINT (-94.68316 42.939389)","2005-2009"
"1600000US1910765","place","Carlisle, Iowa","B01001_036E","Female - 30 to 34 years","2010-2014","2014-12-31T00:00:00.000","Female","30 to 34 Years","106.0",,"POINT (-93.48515 41.518003)","2005-2009"
"1600000US1982695","place","Waukee, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","171.0",,"POINT (-93.871222 41.599282)","2005-2009"
"1600000US1974955","place","Stanley, Iowa","B01001_040E","Female - 50 to 54 years","2010-2014","2014-12-31T00:00:00.000","Female","50 to 54 Years","5.0",,"POINT (-91.811891 42.641963)","2005-2009"
"1600000US1950935","place","Melcher-Dallas, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","11.0",,"POINT (-93.241149 41.227427)","2005-2009"
"1600000US1932970","place","Greenville, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","4.0",,"POINT (-95.146117 43.016978)","2005-2009"
"1600000US1902305","place","Ankeny, Iowa","B01001_033E","Female - 21 years","2010-2014","2014-12-31T00:00:00.000","Female","21 Years","341.0",,"POINT (-93.602521 41.728724)","2005-2009"
"1600000US1919765","place","Deloit, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","6.0",,"POINT (-95.317464 42.097142)","2005-2009"
"1600000US1964740","place","Princeton, Iowa","B01001_037E","Female - 35 to 39 years","2010-2014","2014-12-31T00:00:00.000","Female","35 to 39 Years","23.0",,"POINT (-90.357623 41.669457)","2005-2009"
"1600000US1935445","place","Hayesville, Iowa","B01001_042E","Female - 60 and 61 years","2010-2014","2014-12-31T00:00:00.000","Female","60 to 61 Years","0.0",,"POINT (-92.2477 41.26471)","2005-2009"
"1600000US1919990","place","Denmark CDP, Iowa","B01001_032E","Female - 20 years","2010-2014","2014-12-31T00:00:00.000","Female","20 Years","0.0",,"POINT (-91.338403 40.734325)","2005-2009"
"1600000US1959115","place","Onawa, Iowa","B01001_030E","Female - 15 to 17 years","2010-2014","2014-12-31T00:00:00.000","Female","15 to 17 Years","23.0",,"POINT (-96.090505 42.026758)","2005-2009"
"1600000US1986565","place","Winthrop, Iowa","B01001_029E","Female - 10 to 14 years","2010-2014","2014-12-31T00:00:00.000","Female","10 to 14 Years","38.0",,"POINT (-91.738026 42.470244)","2005-2009"
"1400000US19153003001","tract","Census Tract 30.01, Polk County, Iowa","B01001_006E","Male - 15 to 17 years","2014-2018","2018-12-31T00:00:00.000","Male","15 to 17 Years","34.0","0.0","POINT (-93.6884563 41.5963485)","2009-2013"
"1400000US19103001200","tract","Census Tract 12, Johnson County, Iowa","B01001_006E","Male - 15 to 17 years","2014-2018","2018-12-31T00:00:00.000","Male","15 to 17 Years","23.0",,"POINT (-91.5108112 41.6608064)","2009-2013"
"1600000US1966315","place","Reinbeck, Iowa","B01001_025E","Male - 85 years and over","2010-2014","2014-12-31T00:00:00.000","Male","85 Years and Older","26.0",,"POINT (-92.594271 42.322505)","2005-2009"
"1600000US1953085","place","Mona CDP, Iowa","B01001_038E","Female - 40 to 44 years","2010-2014","2014-12-31T00:00:00.000","Female","40 to 44 Years","0.0",,"POINT (-92.95012 43.483288)","2005-2009"
"1600000US1921405","place","Dike, Iowa","B01001_038E","Female - 40 to 44 years","2010-2014","2014-12-31T00:00:00.000","Female","40 to 44 Years","49.0",,"POINT (-92.625585 42.464134)","2005-2009"
"1400000US19113001600","tract","Census Tract 16, Linn County, Iowa","B01001_007E","Male - 18 and 19 years","2014-2018","2018-12-31T00:00:00.000","Male","18 to 19 Years","67.0",,"POINT (-91.6070533 41.9846446)","2009-2013"
"1600000US1944265","place","Lehigh, Iowa","B01001_031E","Female - 18 and 19 years","2010-2014","2014-12-31T00:00:00.000","Female","18 to 19 Years","0.0",,"POINT (-94.05338 42.358223)","2005-2009"
"1600000US1952275","place","Millerton, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","5.0",,"POINT (-93.305706 40.849346)","2005-2009"
"1400000US19013000900","tract","Census Tract 9, Black Hawk County, Iowa","B01001_008E","Male - 20 years","2014-2018","2018-12-31T00:00:00.000","Male","20 Years","0.0","-1.0","POINT (-92.3188999 42.4697836)","2009-2013"
"1600000US1960015","place","Osterdock, Iowa","B01001_035E","Female - 25 to 29 years","2010-2014","2014-12-31T00:00:00.000","Female","25 to 29 Years","4.0",,"POINT (-91.157834 42.731386)","2005-2009"
"1600000US1908650","place","Bronson, Iowa","B01001_028E","Female - 5 to 9 years","2010-2014","2014-12-31T00:00:00.000","Female","05 to 09 Years","18.0",,"POINT (-96.211358 42.409007)","2005-2009"
"1600000US1960915","place","Packwood, Iowa","B01001_043E","Female - 62 to 64 years","2010-2014","2014-12-31T00:00:00.000","Female","62 to 64 Years","4.0",,"POINT (-92.082476 41.132725)","2005-2009"
"1600000US1915825","place","Conrad, Iowa","B01001_044E","Female - 65 and 66 years","2010-2014","2014-12-31T00:00:00.000","Female","65 to 66 Years","7.0",,"POINT (-92.87403 42.223401)","2005-2009"
