"itemno","category_name","im_desc","vendor_no","vendor_name","bottle_volume_ml","pack","innerpack","age","proof","listdate","upc","scc","state_bottle_cost","state_case_cost","state_bottle_retail","date"
"101909","Temporary & Specialty Packages","High West Whiskey Huckberry Gift Pack w/Whiskey Peak Glasses","115","CONSTELLATION BRANDS INC","750","12","2","0","92","2022-09-01T00:00:00.000","86003267251","20096749001068","18.75","225.00","28.13","2022-09-01T00:00:00.000"
"101940","Temporary & Specialty Packages","Yellow Rose Premium American VAP w/ 2 Tumbler Glasses","368","Park Street Imports","750","6","1","0","80","2022-10-01T00:00:00.000","857186006698","20096749001068","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"10278","Scotch Whiskies","Ushers Green Stripe","260","DIAGEO AMERICAS","1750","6","1","0","80","1977-02-01T00:00:00.000","88076201200","50096749004060","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"101941","Temporary & Specialty Packages","Licor 43 Original VAP w/ Carajillo Balon Glasses","368","Park Street Imports","750","6","1","0","62","2022-10-01T00:00:00.000","857186006698","20096749001068","14.50","87.00","21.75","2022-09-01T00:00:00.000"
"103123","Temporary & Specialty Packages","Mozart Chocolate Cream Liqueur w/1 Branded Tumbler Glass","338","Marussia Beverages USA, Inc / Niche Import","750","6","1","0","34","2020-10-01T00:00:00.000","80368015410","20850030352112","14.87","89.22","22.31","2022-09-01T00:00:00.000"
"103126","Temporary & Specialty Packages","Svedka Xtra Icy Gift Pack w/ 2 Diamond Shape Glasses","115","CONSTELLATION BRANDS INC","750","6","1","0","80","2022-10-01T00:00:00.000","617768132753","20096749001068","8.00","48.00","12.00","2022-09-01T00:00:00.000"
"1051","Temporary & Specialty Packages","Chivas Regal w/ 2 Rock Glasses","370","PERNOD RICARD USA","750","6","1","12","80","2021-11-01T00:00:00.000","80432106082","82000778462","19.98","119.88","29.97","2022-09-01T00:00:00.000"
"10550","Canadian Whiskies","Black Velvet Toasted Caramel","259","Heaven Hill Brands","750","12","1","0","80","2012-07-01T00:00:00.000","96749003174","10766427005055","5.23","62.76","7.85","2022-09-01T00:00:00.000"
"10624","Canadian Whiskies","Canadian Club Whisky","065","Jim Beam Brands","375","24","1","0","80","1985-04-01T00:00:00.000","83089000253","10080686821233","4.50","108.00","6.75","2022-09-01T00:00:00.000"
"10625","Canadian Whiskies","Canadian Club Whisky PET","065","Jim Beam Brands","750","12","1","0","80","2000-04-01T00:00:00.000","80686821434","10080686821233","8.00","96.00","12.00","2022-09-01T00:00:00.000"
"10626","Canadian Whiskies","Canadian Club Whisky","065","Jim Beam Brands","750","12","1","0","80","1974-05-01T00:00:00.000","80432106082","89540278438","8.00","96.00","12.00","2022-09-01T00:00:00.000"
"10627","Canadian Whiskies","Canadian Club Whisky","065","Jim Beam Brands","1000","12","1","0","80","1987-10-01T00:00:00.000","88004036157","10080686816208","9.71","116.52","14.57","2022-09-01T00:00:00.000"
"10628","Canadian Whiskies","Canadian Club Whisky","065","Jim Beam Brands","1750","6","1","0","80","1981-11-01T00:00:00.000","88004036157","89540278414","14.50","87.00","21.75","2022-09-01T00:00:00.000"
"10632","Canadian Whiskies","Canadian Club Reserve Triple Aged","065","Jim Beam Brands","750","12","1","0","80","1998-10-01T00:00:00.000","96749003174","10080686824043","9.97","119.64","14.96","2022-09-01T00:00:00.000"
"10548","Cocktails/RTD","Black Velvet Toasted Caramel","259","Heaven Hill Brands","1750","6","1","0","70","2013-12-01T00:00:00.000","80432106082","10096749003270","10.45","62.70","15.68","2022-09-01T00:00:00.000"
"10775","Temporary & Specialty Packages","Crown Royal Peach Mini","260","DIAGEO AMERICAS","50","10","6","0","70","2022-06-01T00:00:00.000","82000005513","10080686824043","5.94","59.40","8.91","2022-09-01T00:00:00.000"
"10788","Canadian Whiskies","Crown Royal Vanilla Mini","260","DIAGEO AMERICAS","50","10","6","0","70","2016-08-01T00:00:00.000","88004036157","10082000776564","9.95","99.50","14.93","2022-09-01T00:00:00.000"
"10789","Canadian Whiskies","Crown Royal Vanilla","260","DIAGEO AMERICAS","200","44","1","0","70","2016-08-01T00:00:00.000","82000776574","10082000776564","5.00","220.00","7.50","2022-09-01T00:00:00.000"
"10790","Canadian Whiskies","Crown Royal Vanilla","260","DIAGEO AMERICAS","375","24","1","0","70","2016-08-01T00:00:00.000","82000776574","10082000776588","8.49","203.76","12.74","2022-09-01T00:00:00.000"
"10791","Canadian Whiskies","Crown Royal Vanilla","260","DIAGEO AMERICAS","750","12","1","0","70","2016-08-01T00:00:00.000","82000776598","81128022266","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"10792","Canadian Whiskies","Crown Royal Vanilla","260","DIAGEO AMERICAS","1000","12","1","0","70","2016-08-01T00:00:00.000","82000005513","10082000776601","19.99","239.88","29.99","2022-09-01T00:00:00.000"
"10793","Canadian Whiskies","Crown Royal Vanilla","260","DIAGEO AMERICAS","1750","6","1","0","70","2016-08-01T00:00:00.000","82000776611","50096749004060","33.99","203.94","50.99","2022-09-01T00:00:00.000"
"10784","Temporary & Specialty Packages","Crown Royal Salted Caramel","260","DIAGEO AMERICAS","750","12","1","0","70","2022-10-01T00:00:00.000","82000783978","89540278438","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"10803","Canadian Whiskies","Crown Royal Regal Apple Mini","260","DIAGEO AMERICAS","50","10","6","0","80","2014-12-01T00:00:00.000","82000783978","82000785095","9.95","99.50","14.93","2022-09-01T00:00:00.000"
"10804","Canadian Whiskies","Crown Royal Regal Apple","260","DIAGEO AMERICAS","200","44","1","0","80","2014-12-01T00:00:00.000","82000771548","82000785095","5.00","220.00","7.50","2022-09-01T00:00:00.000"
"10805","Canadian Whiskies","Crown Royal Regal Apple","260","DIAGEO AMERICAS","375","24","1","0","80","2014-12-01T00:00:00.000","82000771555","81128022266","8.49","203.76","12.74","2022-09-01T00:00:00.000"
"10807","Canadian Whiskies","Crown Royal Regal Apple","260","DIAGEO AMERICAS","750","12","1","0","80","2014-12-01T00:00:00.000","82000771562","10082000776601","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"10808","Canadian Whiskies","Crown Royal Regal Apple","260","DIAGEO AMERICAS","1000","12","1","0","80","2014-12-01T00:00:00.000","82000771586","81128022266","19.99","239.88","29.99","2022-09-01T00:00:00.000"
"10809","Canadian Whiskies","Crown Royal Regal Apple","260","DIAGEO AMERICAS","1750","6","1","0","80","2014-12-01T00:00:00.000","82000771562","82000778462","33.99","203.94","50.99","2022-09-01T00:00:00.000"
"10826","Canadian Whiskies","Crown Royal XO","260","DIAGEO AMERICAS","750","12","1","0","80","2013-11-01T00:00:00.000","82000003823","81128022266","24.99","299.88","37.49","2022-09-01T00:00:00.000"
"10828","Canadian Whiskies","Crown Royal Northern Harvest Rye","260","DIAGEO AMERICAS","750","12","1","0","90","2015-04-01T00:00:00.000","82000003823","10082000773372","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"10834","Canadian Whiskies","Crown Royal Black","260","DIAGEO AMERICAS","375","24","1","0","90","2012-02-01T00:00:00.000","82000750420","82000785095","8.74","209.76","13.11","2022-09-01T00:00:00.000"
"10836","Canadian Whiskies","Crown Royal Black","260","DIAGEO AMERICAS","750","12","1","0","90","2010-04-01T00:00:00.000","82000750437","82000778462","18.49","221.88","27.74","2022-09-01T00:00:00.000"
"10838","Canadian Whiskies","Crown Royal Black","260","DIAGEO AMERICAS","1750","6","1","0","90","2011-03-01T00:00:00.000","82000750451","82000785095","35.99","215.94","53.99","2022-09-01T00:00:00.000"
"10802","Temporary & Specialty Packages","Crown Royal Peach","260","DIAGEO AMERICAS","750","12","1","0","70","2022-08-01T00:00:00.000","82000782919","81128022266","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"10846","Canadian Whiskies","Canadian Club Small Batch Classic","065","Jim Beam Brands","750","12","1","0","80","2011-11-01T00:00:00.000","80686817437","10082000773372","13.12","157.44","19.68","2022-09-01T00:00:00.000"
"10842","Temporary & Specialty Packages","Crown Royal Noble Collection Rye","260","DIAGEO AMERICAS","750","6","1","16","90","2020-05-01T00:00:00.000","82000792550","50096749004060","29.99","179.94","44.99","2022-09-01T00:00:00.000"
"10888","Canadian Whiskies","E.T. 51 Premium Whisky","118","AMERICAN SPIRITS EXCHANGE","750","6","1","5","102","2020-08-01T00:00:00.000","80686821434","30628451609828","19.47","116.82","29.21","2022-09-01T00:00:00.000"
"10889","Canadian Whiskies","E.T. 51 Premium Whiskey","118","AMERICAN SPIRITS EXCHANGE","750","12","1","5","102","2021-10-01T00:00:00.000","628451609827","50096749004060","19.47","233.64","29.21","2022-09-01T00:00:00.000"
"10890","Canadian Whiskies","Forty Creek","619","Campari America","750","12","1","0","80","2012-03-01T00:00:00.000","80686821434","10891156001044","11.00","132.00","16.50","2022-09-01T00:00:00.000"
"10932","Canadian Whiskies","Hawkeye Canadian Whisky Mini","434","LUXCO INC","50","12","10","0","80","2020-01-01T00:00:00.000","87116000841","10088352134625","4.00","48.00","6.00","2022-09-01T00:00:00.000"
"10933","Canadian Whiskies","Hawkeye Canadian Whisky","434","LUXCO INC","750","12","1","0","80","2020-01-01T00:00:00.000","88352134635","10088352134625","4.50","54.00","6.75","2022-09-01T00:00:00.000"
"10934","Canadian Whiskies","Hawkeye Canadian Whisky","434","LUXCO INC","1000","12","1","0","80","2020-01-01T00:00:00.000","88352134642","10891156001044","5.43","65.16","8.15","2022-09-01T00:00:00.000"
"10935","Canadian Whiskies","Hawkeye Canadian Whisky","434","LUXCO INC","1750","6","1","0","80","2020-01-01T00:00:00.000","88352134659","10088352134625","9.00","54.00","13.50","2022-09-01T00:00:00.000"
"10937","Canadian Whiskies","Hawkeye Canadian Whisky","434","LUXCO INC","750","12","1","0","80","2020-03-01T00:00:00.000","82000797524","10088352135004","4.50","54.00","6.75","2022-09-01T00:00:00.000"
"11285","Canadian Whiskies","Crown Royal XR DISCO","260","DIAGEO AMERICAS","750","6","1","0","80","2006-08-01T00:00:00.000","82000734338","10891156001044","69.50","417.00","104.25","2022-09-01T00:00:00.000"
"10852","Temporary & Specialty Packages","Crown Royal Noble Collection Winter Wheat","260","DIAGEO AMERICAS","750","6","1","0","90","2021-10-01T00:00:00.000","82000797524","10850030352047","39.99","239.94","59.99","2022-09-01T00:00:00.000"
"11290","Canadian Whiskies","Crown Royal Mini","260","DIAGEO AMERICAS","50","10","6","0","80","1985-11-01T00:00:00.000","87000001992","10856442005151","9.95","99.50","14.93","2022-09-01T00:00:00.000"
"11294","Canadian Whiskies","Crown Royal","260","DIAGEO AMERICAS","375","24","1","0","80","1985-07-01T00:00:00.000","87000007604","10088352134625","8.49","203.76","12.74","2022-09-01T00:00:00.000"
"11296","Canadian Whiskies","Crown Royal","260","DIAGEO AMERICAS","750","12","1","0","80","1972-04-29T00:00:00.000","87000007604","82000736936","17.49","209.88","26.24","2022-09-01T00:00:00.000"
"11297","Canadian Whiskies","Crown Royal","260","DIAGEO AMERICAS","1000","12","1","0","80","1988-08-01T00:00:00.000","82000797524","10087000007243","19.99","239.88","29.99","2022-09-01T00:00:00.000"
"11298","Canadian Whiskies","Crown Royal","260","DIAGEO AMERICAS","1750","6","1","0","80","2016-10-01T00:00:00.000","82000797524","87000505391","33.99","203.94","50.99","2022-09-01T00:00:00.000"
"11299","Canadian Whiskies","Crown Royal","260","DIAGEO AMERICAS","200","44","1","0","80","2014-07-01T00:00:00.000","87000007277","82000736936","5.00","220.00","7.50","2022-09-01T00:00:00.000"
"11328","Canadian Whiskies","Seagrams VO Gold","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2022-09-01T00:00:00.000","736040000761","20096749001068","21.00","126.00","31.50","2022-09-01T00:00:00.000"
"11341","Canadian Whiskies","Seagrams VO Canadian Whiskey Mini","421","SAZERAC COMPANY  INC","50","10","12","0","80","2022-02-01T00:00:00.000","88004035075","10856442005151","5.16","51.60","7.74","2022-09-01T00:00:00.000"
"11344","Canadian Whiskies","Seagrams VO Canadian Whiskey PET","421","SAZERAC COMPANY  INC","375","24","1","0","80","2022-02-01T00:00:00.000","88004037314","10891156001044","3.04","72.96","4.56","2022-09-01T00:00:00.000"
"11346","Canadian Whiskies","Seagrams VO Canadian Whiskey","421","SAZERAC COMPANY  INC","750","12","1","0","80","1972-05-01T00:00:00.000","82000797524","87000503625","5.74","68.88","8.61","2022-09-01T00:00:00.000"
"11347","Canadian Whiskies","Seagrams VO Canadian Whiskey","421","SAZERAC COMPANY  INC","1000","12","1","0","80","1988-05-01T00:00:00.000","87000007369","10891156001044","6.63","79.56","9.95","2022-09-01T00:00:00.000"
"11348","Canadian Whiskies","Seagrams VO Canadian Whiskey PET","421","SAZERAC COMPANY  INC","1750","6","1","0","80","1977-05-01T00:00:00.000","88004036157","10891156001044","11.49","68.94","17.24","2022-09-01T00:00:00.000"
"11366","Canadian Whiskies","Crown Royal Special Reserve","260","DIAGEO AMERICAS","750","12","1","0","80","1996-06-01T00:00:00.000","96749003235","82000763888","25.00","300.00","37.50","2022-09-01T00:00:00.000"
"11287","Temporary & Specialty Packages","Crown Royal 18YR Extra Rare","260","DIAGEO AMERICAS","750","6","1","18","80","2022-08-01T00:00:00.000","82000796794","10088352134625","74.99","449.94","112.49","2022-09-01T00:00:00.000"
"11586","Canadian Whiskies","Black Velvet Reserve","259","Heaven Hill Brands","750","12","1","0","80","1994-01-01T00:00:00.000","96749003235","87000503625","8.00","96.00","12.00","2022-09-01T00:00:00.000"
"11588","Canadian Whiskies","Black Velvet Reserve","259","Heaven Hill Brands","1750","6","1","0","80","2009-03-01T00:00:00.000","96749003259","82000736936","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"11518","Temporary & Specialty Packages","Alberta Premium Rye Whisky","065","Jim Beam Brands","750","12","1","0","80","2022-02-01T00:00:00.000","80686820468","82000763888","12.50","150.00","18.75","2022-09-01T00:00:00.000"
"11771","Canadian Whiskies","Black Velvet Mini","259","Heaven Hill Brands","50","8","15","0","80","1985-11-01T00:00:00.000","80686820468","10096749003362","8.50","68.00","12.75","2022-09-01T00:00:00.000"
"11773","Canadian Whiskies","Black Velvet","259","Heaven Hill Brands","200","48","1","0","80","1989-02-01T00:00:00.000","851460002642","10096749003089","1.56","74.88","2.34","2022-09-01T00:00:00.000"
"11774","Canadian Whiskies","Black Velvet","259","Heaven Hill Brands","375","24","1","0","80","1989-02-01T00:00:00.000","96749003075","10096749003089","3.07","73.68","4.61","2022-09-01T00:00:00.000"
"11776","Canadian Whiskies","Black Velvet","259","Heaven Hill Brands","750","12","1","0","80","1989-02-01T00:00:00.000","80686820468","10096749003065","5.23","62.76","7.85","2022-09-01T00:00:00.000"
"11777","Canadian Whiskies","Black Velvet","259","Heaven Hill Brands","1000","12","1","0","80","1989-02-01T00:00:00.000","96749003051","10087647113598","6.63","79.56","9.95","2022-09-01T00:00:00.000"
"11786","Canadian Whiskies","Black Velvet PET","259","Heaven Hill Brands","750","12","1","0","80","1992-04-01T00:00:00.000","96749003167","10087647113598","5.23","62.76","7.85","2022-09-01T00:00:00.000"
"11788","Canadian Whiskies","Black Velvet","259","Heaven Hill Brands","1750","6","1","0","80","1989-02-01T00:00:00.000","96749003044","10087647113598","10.45","62.70","15.68","2022-09-01T00:00:00.000"
"11909","Canadian Whiskies","Caliber Canadian Whiskey","421","SAZERAC COMPANY  INC","375","12","1","0","80","2018-05-01T00:00:00.000","96749003235","10088004029101","2.06","24.72","3.09","2022-09-01T00:00:00.000"
"11910","Canadian Whiskies","Caliber Canadian Whiskey","421","SAZERAC COMPANY  INC","750","12","1","0","80","2017-06-01T00:00:00.000","96749003075","10088004026230","4.22","50.64","6.33","2022-09-01T00:00:00.000"
"11912","Canadian Whiskies","Caliber Canadian Whiskey","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2017-06-01T00:00:00.000","82928100123","10088004026230","8.72","52.32","13.08","2022-09-01T00:00:00.000"
"11936","Canadian Whiskies","Canadian Ltd Whisky PET","421","SAZERAC COMPANY  INC","750","12","1","0","80","1994-06-01T00:00:00.000","82928223402","10050037596097","6.25","75.00","9.38","2022-09-01T00:00:00.000"
"11940","Canadian Whiskies","Canadian Hunter Rye","421","SAZERAC COMPANY  INC","750","12","1","0","90","2013-12-01T00:00:00.000","88004019310","10096749003065","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12404","Canadian Whiskies","Canadian Ltd Whisky","421","SAZERAC COMPANY  INC","375","24","1","0","80","1985-04-01T00:00:00.000","82928223402","10082928134071","2.25","54.00","3.38","2022-09-01T00:00:00.000"
"12406","Canadian Whiskies","Canadian Ltd Whisky","421","SAZERAC COMPANY  INC","750","12","1","0","80","1982-04-30T00:00:00.000","82928223341","10088004026230","6.25","75.00","9.38","2022-09-01T00:00:00.000"
"12407","Canadian Whiskies","Canadian Ltd Whisky","421","SAZERAC COMPANY  INC","1000","12","1","0","80","1985-05-01T00:00:00.000","82928399749","10082000773372","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12408","Canadian Whiskies","Canadian Ltd Whisky","421","SAZERAC COMPANY  INC","1750","6","1","0","80","1977-02-01T00:00:00.000","82928223341","10082928134019","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"1160","Temporary & Specialty Packages","Dalmore 12YR w/Glasses","205","E & J Gallo Winery","750","6","1","0","80","2021-10-01T00:00:00.000","88004035075","10087647113598","35.00","210.00","52.50","2022-09-01T00:00:00.000"
"12464","Canadian Whiskies","Canadian Mist Whisky","421","SAZERAC COMPANY  INC","375","24","1","0","80","2004-02-01T00:00:00.000","81128023256","10082928134125","2.90","69.60","4.35","2022-09-01T00:00:00.000"
"12466","Canadian Whiskies","Canadian Mist Whisky","421","SAZERAC COMPANY  INC","750","12","1","0","80","1974-02-01T00:00:00.000","81128023164","10080432500177","6.00","72.00","9.00","2022-09-01T00:00:00.000"
"12467","Canadian Whiskies","Canadian Mist Whisky","421","SAZERAC COMPANY  INC","1000","12","1","0","80","1987-08-01T00:00:00.000","88004048266","10082000773372","6.63","79.56","9.95","2022-09-01T00:00:00.000"
"12476","Canadian Whiskies","Canadian Mist Whisky PET","421","SAZERAC COMPANY  INC","750","12","1","0","80","1994-03-01T00:00:00.000","88004019310","81128022266","6.00","72.00","9.00","2022-09-01T00:00:00.000"
"12478","Canadian Whiskies","Canadian Mist Whisky PET","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2016-06-01T00:00:00.000","855810007103","10088004048270","11.50","69.00","17.25","2022-09-01T00:00:00.000"
"1258","Single Malt Scotch","Glenmorangie Taster Pack","420","MOET HENNESSY USA","100","6","4","0","88","2019-06-01T00:00:00.000","88004048266","10081753840393","14.99","89.94","22.49","2022-09-01T00:00:00.000"
"12409","Iowa Spirits Manufacturers","Canadian Ltd Whisky","421","SAZERAC COMPANY  INC","100","48","1","0","80","2015-06-01T00:00:00.000","82928223341","10082928134125","0.89","42.72","1.34","2022-09-01T00:00:00.000"
"12853","Canadian Whiskies","Rich & Rare Reserve Mini","421","SAZERAC COMPANY  INC","50","5","12","0","80","2021-07-01T00:00:00.000","82928223402","20088004008912","5.16","25.80","7.74","2022-09-01T00:00:00.000"
"12856","Canadian Whiskies","Rich & Rare Reserve","421","SAZERAC COMPANY  INC","750","6","1","0","80","2022-09-01T00:00:00.000","82928223402","20088004008585","6.50","39.00","9.75","2022-09-01T00:00:00.000"
"12858","Canadian Whiskies","Rich & Rare Reserve","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2021-07-01T00:00:00.000","88004009007","10081753840393","12.50","75.00","18.75","2022-09-01T00:00:00.000"
"12860","Canadian Whiskies","Rich & Rare Reserve","421","SAZERAC COMPANY  INC","750","12","1","0","80","2021-04-01T00:00:00.000","82928223402","10088004044395","6.50","78.00","9.75","2022-09-01T00:00:00.000"
"1272","Temporary & Specialty Packages","Tullamore Dew Crock","240","William Grant & Sons Inc","750","6","1","0","80","2019-11-01T00:00:00.000","82928223402","10083664872470","17.48","104.88","26.22","2022-09-01T00:00:00.000"
"12862","Canadian Whiskies","Rich & Rare Caramel","421","SAZERAC COMPANY  INC","750","12","1","0","70","2020-07-01T00:00:00.000","81128023164","10088004019669","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12863","Canadian Whiskies","Rich & Rare Apple","421","SAZERAC COMPANY  INC","750","12","1","0","70","2022-09-01T00:00:00.000","88004022600","10088004048270","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12865","Canadian Whiskies","Rich & Rare Apple Mini","421","SAZERAC COMPANY  INC","50","10","12","0","70","2020-07-01T00:00:00.000","88004009007","10088004022621","5.16","51.60","7.74","2022-09-01T00:00:00.000"
"12871","Canadian Whiskies","Rich & Rare Peach Mini","421","SAZERAC COMPANY  INC","50","10","12","0","70","2020-07-01T00:00:00.000","82928223402","10088004041288","5.16","51.60","7.74","2022-09-01T00:00:00.000"
"12872","Canadian Whiskies","Rich & Rare Peach","421","SAZERAC COMPANY  INC","750","12","1","0","70","2020-07-01T00:00:00.000","88004041229","10088004019669","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12881","Canadian Whiskies","Rich & Rare Mini","421","SAZERAC COMPANY  INC","50","10","12","0","80","2020-07-01T00:00:00.000","88004000387","10088004048270","5.16","51.60","7.74","2022-09-01T00:00:00.000"
"12886","Canadian Whiskies","Rich & Rare","421","SAZERAC COMPANY  INC","750","12","1","0","80","2022-09-01T00:00:00.000","88004000356","10088004019669","5.50","66.00","8.25","2022-09-01T00:00:00.000"
"12888","Canadian Whiskies","Rich & Rare","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2006-07-01T00:00:00.000","86816101445","10088004012967","8.98","53.88","13.47","2022-09-01T00:00:00.000"
"12900","Canadian Whiskies","Caribou Crossing","421","SAZERAC COMPANY  INC","750","3","1","0","80","2022-02-01T00:00:00.000","88004009007","30088004004881","26.00","78.00","39.00","2022-09-01T00:00:00.000"
"13036","Canadian Whiskies","Canadian Reserve Whisky","434","LUXCO INC","750","12","1","0","80","1969-06-26T00:00:00.000","88352126364","10088004019669","4.26","51.12","6.39","2022-09-01T00:00:00.000"
"13037","Canadian Whiskies","Canadian Reserve Whisky","434","LUXCO INC","1000","12","1","0","80","1988-11-01T00:00:00.000","88352126371","10088004041288","5.31","63.72","7.97","2022-09-01T00:00:00.000"
"13038","Canadian Whiskies","Canadian Reserve Whisky","434","LUXCO INC","1750","6","1","0","80","1977-02-01T00:00:00.000","88352126388","10088004041288","8.75","52.50","13.13","2022-09-01T00:00:00.000"
"13388","Canadian Whiskies","Northern Light","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2022-09-01T00:00:00.000","80660391014","10088004048270","9.75","58.50","14.63","2022-09-01T00:00:00.000"
"13542","Canadian Whiskies","Legacy Canadian Whisky","421","SAZERAC COMPANY  INC","750","6","1","0","80","2022-09-01T00:00:00.000","182972001411","10087236700376","12.50","75.00","18.75","2022-09-01T00:00:00.000"
"13638","Canadian Whiskies","Lord Calvert","434","LUXCO INC","1750","6","1","0","80","2011-04-01T00:00:00.000","80686170129","10088004019669","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"13730","Straight Rye Whiskies","Mastersons 10YR Straight Rye","978","W J Deutsch & Sons LTD","750","6","1","0","90","2018-04-01T00:00:00.000","80686170129","10856442005151","42.34","254.04","63.51","2022-09-01T00:00:00.000"
"13928","Canadian Whiskies","McMasters Canadian Whiskey","259","Heaven Hill Brands","1750","6","1","0","80","2006-06-01T00:00:00.000","96749003334","10088004048270","9.00","54.00","13.50","2022-09-01T00:00:00.000"
"12861","Temporary & Specialty Packages","Rich & Rare Caramel Mini","421","SAZERAC COMPANY  INC","50","10","12","0","70","2020-07-01T00:00:00.000","81128023164","10088004019676","5.16","51.60","7.74","2022-09-01T00:00:00.000"
"1400","Temporary & Specialty Packages","Crown Royal w/2 Glasses","260","DIAGEO AMERICAS","750","6","1","0","80","2022-07-01T00:00:00.000","88004009007","82000790891","17.49","104.94","26.24","2022-09-01T00:00:00.000"
"14192","Canadian Whiskies","Pendleton Canadian Whiskey","395","PROXIMO","750","12","1","0","80","2011-04-01T00:00:00.000","86816101445","20811538019327","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"14199","Canadian Whiskies","Pendleton Canadian Whiskey","395","PROXIMO","1750","6","1","0","80","2011-01-01T00:00:00.000","84104115921","10088004048270","26.50","159.00","39.75","2022-09-01T00:00:00.000"
"14208","Canadian Whiskies","Pendleton 1910","395","PROXIMO","750","6","1","0","80","2012-05-01T00:00:00.000","84104115921","10084104118912","22.00","132.00","33.00","2022-09-01T00:00:00.000"
"14210","Canadian Whiskies","Pendleton Midnight","395","PROXIMO","750","12","1","0","90","2016-03-01T00:00:00.000","88352126388","10084104116116","19.80","237.60","29.70","2022-09-01T00:00:00.000"
"14474","Canadian Whiskies","Revel Stoke Shellshocked Roasted Pecan","380","Phillips Beverage","750","12","1","0","70","2014-04-01T00:00:00.000","87116036123","10856442005151","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14484","Canadian Whiskies","Revel Stoke Hardcore Roasted Apple","380","Phillips Beverage","750","12","1","0","70","2015-12-01T00:00:00.000","82000760832","10087116000817","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14487","Canadian Whiskies","Revel Stoke Lei''d Pineapple","380","Phillips Beverage","750","12","1","0","70","2016-05-01T00:00:00.000","87116000841","10084104118912","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14490","Canadian Whiskies","Revel Stoke Root of Evil Root Beer","380","Phillips Beverage","750","12","1","0","70","2016-11-01T00:00:00.000","87116000933","10087116000817","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14492","Canadian Whiskies","Revel Stoke Roasted Pecan Mini","380","Phillips Beverage","50","12","10","0","70","2020-07-01T00:00:00.000","87116000582","30087116036148","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"14498","Canadian Whiskies","Revel Stoke Smoked Vanilla Mini","380","Phillips Beverage","50","1","60","0","70","2018-07-01T00:00:00.000","87116001893","10087116000817","29.34","29.34","44.01","2022-09-01T00:00:00.000"
"14501","Canadian Whiskies","Revel Stoke Smokescreen Smoked Vanilla","380","Phillips Beverage","750","12","1","0","70","2018-07-01T00:00:00.000","87116001893","10087116001906","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14505","Canadian Whiskies","Revel Stoke Roasted Pecan","380","Phillips Beverage","200","48","1","0","70","2020-07-01T00:00:00.000","87116000582","10087116001968","1.67","80.16","2.51","2022-09-01T00:00:00.000"
"14515","Canadian Whiskies","Revel Stoke Blackberry Mini","380","Phillips Beverage","50","12","10","0","70","2020-07-01T00:00:00.000","801053400447","10087116003368","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"14516","Canadian Whiskies","Revel Stoke Crackberry Blackberry","380","Phillips Beverage","750","12","1","0","70","2020-07-01T00:00:00.000","87116004443","10087116001968","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14518","Canadian Whiskies","Revel Stoke Peanut Butter Whisky Mini","380","Phillips Beverage","50","12","10","0","70","2019-11-01T00:00:00.000","87116003385","10087116003368","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"14519","Canadian Whiskies","Revel Stoke Nutcrusher Peanut Butter Whisky","380","Phillips Beverage","750","12","1","0","70","2019-11-01T00:00:00.000","87116004443","10087116003375","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14521","Canadian Whiskies","Revel Stoke Peach Mini","380","Phillips Beverage","50","12","10","0","70","2020-07-01T00:00:00.000","87116004047","10087116003375","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"14522","Canadian Whiskies","Revel Stoke Peach","380","Phillips Beverage","200","48","1","0","70","2020-07-01T00:00:00.000","87116004030","10087116003368","1.67","80.16","2.51","2022-09-01T00:00:00.000"
