"fiscal_year","program","vendor","vendor_id","payment_id","payment_date","amount"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARION CITY OF","00002113442","GAX-625-625JJ267247202100247-1-0","2021-09-24T00:00:00.000","844.51"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARION CITY OF","00002113442","GAX-625-625JJ236247202100247-1-0","2021-08-24T00:00:00.000","937.56"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARISPE CITY OF","00002113144","GAX-625-625JJ312945202100945-1-0","2021-11-08T00:00:00.000","1505.58"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARISPE CITY OF","00002113144","GAX-625-625JJ295944202100944-1-0","2021-10-22T00:00:00.000","1160.92"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARISPE CITY OF","00002113144","GAX-625-625JJ267944202100944-1-0","2021-09-24T00:00:00.000","1160.93"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARISPE CITY OF","00002113144","GAX-625-625JJ236944202100944-1-0","2021-08-24T00:00:00.000","1174.98"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARLINGTON CITY OF","00002127555","GAX-625-625JJ312351202100351-1-0","2021-11-08T00:00:00.000","7053.10"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARLINGTON CITY OF","00002127555","GAX-625-625JJ295351202100351-1-0","2021-10-22T00:00:00.000","3613.39"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARLINGTON CITY OF","00002127555","GAX-625-625JJ267351202100351-1-0","2021-09-24T00:00:00.000","3613.40"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARLINGTON CITY OF","00002127555","GAX-625-625JJ236351202100351-1-0","2021-08-24T00:00:00.000","3420.58"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARMSTRONG CITY OF","00002127557","GAX-625-625JJ312342202100342-1-0","2021-11-08T00:00:00.000","17999.41"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARMSTRONG CITY OF","00002127557","GAX-625-625JJ295342202100342-1-0","2021-10-22T00:00:00.000","8405.53"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARMSTRONG CITY OF","00002127557","GAX-625-625JJ267342202100342-1-0","2021-09-24T00:00:00.000","8405.53"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARMSTRONG CITY OF","00002127557","GAX-625-625JJ236342202100342-1-0","2021-08-24T00:00:00.000","8022.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARNOLDS PARK CITY OF","00002127560","GAX-625-625JJ312311202100311-1-0","2021-11-08T00:00:00.000","52481.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARNOLDS PARK CITY OF","00002127560","GAX-625-625JJ295311202100311-1-0","2021-10-22T00:00:00.000","27606.44"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARNOLDS PARK CITY OF","00002127560","GAX-625-625JJ267311202100311-1-0","2021-09-24T00:00:00.000","27606.44"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARNOLDS PARK CITY OF","00002127560","GAX-625-625JJ236311202100311-1-0","2021-08-24T00:00:00.000","30068.45"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARTHUR CITY OF","00002127563","GAX-625-625JJ312498202100498-1-0","2021-11-08T00:00:00.000","6374.14"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARTHUR CITY OF","00002127563","GAX-625-625JJ295496202100496-1-0","2021-10-22T00:00:00.000","2450.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARTHUR CITY OF","00002127563","GAX-625-625JJ267496202100496-1-0","2021-09-24T00:00:00.000","2450.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARTHUR CITY OF","00002127563","GAX-625-625JJ236496202100496-1-0","2021-08-24T00:00:00.000","2188.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASBURY CITY OF","00002110830","GAX-625-625JJ312325202100325-1-0","2021-11-08T00:00:00.000","143637.26"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASBURY CITY OF","00002110830","GAX-625-625JJ295325202100325-1-0","2021-10-22T00:00:00.000","73752.66"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASBURY CITY OF","00002110830","GAX-625-625JJ267325202100325-1-0","2021-09-24T00:00:00.000","73752.67"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASBURY CITY OF","00002110830","GAX-625-625JJ236325202100325-1-0","2021-08-24T00:00:00.000","69484.42"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASHTON TOWN OF","00002127565","GAX-625-625JJ312749202100749-1-0","2021-11-08T00:00:00.000","7337.43"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASHTON TOWN OF","00002127565","GAX-625-625JJ295747202100747-1-0","2021-10-22T00:00:00.000","4287.60"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASHTON TOWN OF","00002127565","GAX-625-625JJ267747202100747-1-0","2021-09-24T00:00:00.000","4287.61"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASHTON TOWN OF","00002127565","GAX-625-625JJ236747202100747-1-0","2021-08-24T00:00:00.000","4477.27"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASPINWALL CITY OF","00002115295","GAX-625-625JJ312248202100248-1-0","2021-11-08T00:00:00.000","543.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASPINWALL CITY OF","00002115295","GAX-625-625JJ295248202100248-1-0","2021-10-22T00:00:00.000","328.93"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASPINWALL CITY OF","00002115295","GAX-625-625JJ267248202100248-1-0","2021-09-24T00:00:00.000","328.94"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ASPINWALL CITY OF","00002115295","GAX-625-625JJ236248202100248-1-0","2021-08-24T00:00:00.000","399.70"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATALISSA CITY OF","00002110350","GAX-625-625JJ312732202100732-1-0","2021-11-08T00:00:00.000","5219.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATALISSA CITY OF","00002110350","GAX-625-625JJ295730202100730-1-0","2021-10-22T00:00:00.000","2944.88"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATALISSA CITY OF","00002110350","GAX-625-625JJ267730202100730-1-0","2021-09-24T00:00:00.000","2944.88"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATALISSA CITY OF","00002110350","GAX-625-625JJ236730202100730-1-0","2021-08-24T00:00:00.000","3204.76"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATKINS CITY OF","00002127567","GAX-625-625JJ312043202100043-1-0","2021-11-08T00:00:00.000","49725.27"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATKINS CITY OF","00002127567","GAX-625-625JJ295043202100043-1-0","2021-10-22T00:00:00.000","17884.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATKINS CITY OF","00002127567","GAX-625-625JJ267043202100043-1-0","2021-09-24T00:00:00.000","17884.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATKINS CITY OF","00002127567","GAX-625-625JJ236043202100043-1-0","2021-08-24T00:00:00.000","13196.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATLANTIC CITY OF","00002127570","GAX-625-625JJ312145202100145-1-0","2021-11-08T00:00:00.000","166787.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATLANTIC CITY OF","00002127570","GAX-625-625JJ295145202100145-1-0","2021-10-22T00:00:00.000","99729.61"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATLANTIC CITY OF","00002127570","GAX-625-625JJ267145202100145-1-0","2021-09-24T00:00:00.000","99729.62"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ATLANTIC CITY OF","00002127570","GAX-625-625JJ236145202100145-1-0","2021-08-24T00:00:00.000","97851.19"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUBURN CITY OF","00002127596","GAX-625-625JJ312855202100855-1-0","2021-11-08T00:00:00.000","4874.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUBURN CITY OF","00002127596","GAX-625-625JJ295854202100854-1-0","2021-10-22T00:00:00.000","2200.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUBURN CITY OF","00002127596","GAX-625-625JJ267854202100854-1-0","2021-09-24T00:00:00.000","2200.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUBURN CITY OF","00002127596","GAX-625-625JJ236854202100854-1-0","2021-08-24T00:00:00.000","2718.83"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CITY OF","00002127598","GAX-625-625JJ312032202100032-1-0","2021-11-08T00:00:00.000","51919.41"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CITY OF","00002127598","GAX-625-625JJ295032202100032-1-0","2021-10-22T00:00:00.000","19756.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CITY OF","00002127598","GAX-625-625JJ267032202100032-1-0","2021-09-24T00:00:00.000","19756.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CITY OF","00002127598","GAX-625-625JJ236032202100032-1-0","2021-08-24T00:00:00.000","19332.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CO BD SUPERVISOR","00002127607","GAX-625-625JJ312037202100037-1-0","2021-11-08T00:00:00.000","81224.28"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CO BD SUPERVISOR","00002127607","GAX-625-625JJ295037202100037-1-0","2021-10-22T00:00:00.000","29490.42"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CO BD SUPERVISOR","00002127607","GAX-625-625JJ267037202100037-1-0","2021-09-24T00:00:00.000","29490.42"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AUDUBON CO BD SUPERVISOR","00002127607","GAX-625-625JJ236037202100037-1-0","2021-08-24T00:00:00.000","30243.68"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURELIA CITY OF","00002127613","GAX-625-625JJ312176202100176-1-0","2021-11-08T00:00:00.000","16322.55"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURELIA CITY OF","00002127613","GAX-625-625JJ295176202100176-1-0","2021-10-22T00:00:00.000","10553.82"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURELIA CITY OF","00002127613","GAX-625-625JJ267176202100176-1-0","2021-09-24T00:00:00.000","10553.83"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURELIA CITY OF","00002127613","GAX-625-625JJ236176202100176-1-0","2021-08-24T00:00:00.000","11029.93"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURORA CITY OF","00002114829","GAX-625-625JJ312090202100090-1-0","2021-11-08T00:00:00.000","3309.60"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURORA CITY OF","00002114829","GAX-625-625JJ295090202100090-1-0","2021-10-22T00:00:00.000","1630.96"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURORA CITY OF","00002114829","GAX-625-625JJ267090202100090-1-0","2021-09-24T00:00:00.000","1630.96"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AURORA CITY OF","00002114829","GAX-625-625JJ236090202100090-1-0","2021-08-24T00:00:00.000","1791.18"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AVOCA CITY OF","00002127614","GAX-625-625JJ312814202100814-1-0","2021-11-08T00:00:00.000","20894.53"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AVOCA CITY OF","00002127614","GAX-625-625JJ295813202100813-1-0","2021-10-22T00:00:00.000","23845.98"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AVOCA CITY OF","00002127614","GAX-625-625JJ267813202100813-1-0","2021-09-24T00:00:00.000","23845.99"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AVOCA CITY OF","00002127614","GAX-625-625JJ236813202100813-1-0","2021-08-24T00:00:00.000","20871.62"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AYRSHIRE CITY OF","00002131909","GAX-625-625JJ312769202100769-1-0","2021-11-08T00:00:00.000","2178.77"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AYRSHIRE CITY OF","00002131909","GAX-625-625JJ295767202100767-1-0","2021-10-22T00:00:00.000","1382.02"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AYRSHIRE CITY OF","00002131909","GAX-625-625JJ267767202100767-1-0","2021-09-24T00:00:00.000","1382.03"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AYRSHIRE CITY OF","00002131909","GAX-625-625JJ236767202100767-1-0","2021-08-24T00:00:00.000","1432.92"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BADGER CITY OF","00002131520","GAX-625-625JJ312005202101005-1-0","2021-11-08T00:00:00.000","12703.20"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BADGER CITY OF","00002131520","GAX-625-625JJ295004202101004-1-0","2021-10-22T00:00:00.000","6919.79"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BADGER CITY OF","00002131520","GAX-625-625JJ267004202101004-1-0","2021-09-24T00:00:00.000","6919.79"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BADGER CITY OF","00002131520","GAX-625-625JJ236004202101004-1-0","2021-08-24T00:00:00.000","7359.30"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAGLEY TOWN OF","00002127617","GAX-625-625JJ312414202100414-1-0","2021-11-08T00:00:00.000","5624.06"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAGLEY TOWN OF","00002127617","GAX-625-625JJ295414202100414-1-0","2021-10-22T00:00:00.000","1852.30"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAGLEY TOWN OF","00002127617","GAX-625-625JJ267414202100414-1-0","2021-09-24T00:00:00.000","1852.31"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAGLEY TOWN OF","00002127617","GAX-625-625JJ236414202100414-1-0","2021-08-24T00:00:00.000","2592.51"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALDWIN CITY OF","00002114120","GAX-625-625JJ312514202100514-1-0","2021-11-08T00:00:00.000","2012.38"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALDWIN CITY OF","00002114120","GAX-625-625JJ295512202100512-1-0","2021-10-22T00:00:00.000","873.29"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALDWIN CITY OF","00002114120","GAX-625-625JJ267512202100512-1-0","2021-09-24T00:00:00.000","873.30"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALDWIN CITY OF","00002114120","GAX-625-625JJ236512202100512-1-0","2021-08-24T00:00:00.000","970.86"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALLTOWN CITY OF","00002123794","GAX-625-625JJ312326202100326-1-0","2021-11-08T00:00:00.000","1771.71"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALLTOWN CITY OF","00002123794","GAX-625-625JJ295326202100326-1-0","2021-10-22T00:00:00.000","1003.52"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALLTOWN CITY OF","00002123794","GAX-625-625JJ267326202100326-1-0","2021-09-24T00:00:00.000","1003.52"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BALLTOWN CITY OF","00002123794","GAX-625-625JJ236326202100326-1-0","2021-08-24T00:00:00.000","857.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANCROFT CITY OF","00002127618","GAX-625-625JJ312578202100578-1-0","2021-11-08T00:00:00.000","17730.76"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANCROFT CITY OF","00002127618","GAX-625-625JJ295576202100576-1-0","2021-10-22T00:00:00.000","9253.59"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANCROFT CITY OF","00002127618","GAX-625-625JJ267576202100576-1-0","2021-09-24T00:00:00.000","9253.59"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANCROFT CITY OF","00002127618","GAX-625-625JJ236576202100576-1-0","2021-08-24T00:00:00.000","9242.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANKSTON CITY OF","00003004436","GAX-625-625JJ312327202100327-1-0","2021-11-08T00:00:00.000","632.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANKSTON CITY OF","00003004436","GAX-625-625JJ295327202100327-1-0","2021-10-22T00:00:00.000","248.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANKSTON CITY OF","00003004436","GAX-625-625JJ267327202100327-1-0","2021-09-24T00:00:00.000","248.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BANKSTON CITY OF","00003004436","GAX-625-625JJ236327202100327-1-0","2021-08-24T00:00:00.000","305.78"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ312832202100832-1-0","2021-11-08T00:00:00.000","380.07"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ312658202100658-1-0","2021-11-08T00:00:00.000","2445.47"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ295656202100656-1-0","2021-10-22T00:00:00.000","1257.03"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ295831202100831-1-0","2021-10-22T00:00:00.000","178.89"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ267831202100831-1-0","2021-09-24T00:00:00.000","178.90"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ267656202100656-1-0","2021-09-24T00:00:00.000","1257.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ236831202100831-1-0","2021-08-24T00:00:00.000","175.69"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNES CITY CITY OF","00002114988","GAX-625-625JJ236656202100656-1-0","2021-08-24T00:00:00.000","1489.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNUM CITY OF","00002113973","GAX-625-625JJ312006202101006-1-0","2021-11-08T00:00:00.000","4274.97"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNUM CITY OF","00002113973","GAX-625-625JJ295005202101005-1-0","2021-10-22T00:00:00.000","2276.46"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNUM CITY OF","00002113973","GAX-625-625JJ267005202101005-1-0","2021-09-24T00:00:00.000","2276.47"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BARNUM CITY OF","00002113973","GAX-625-625JJ236005202101005-1-0","2021-08-24T00:00:00.000","2476.59"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BASSETT CITY OF","00002114804","GAX-625-625JJ312188202100188-1-0","2021-11-08T00:00:00.000","1170.72"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BASSETT CITY OF","00002114804","GAX-625-625JJ295188202100188-1-0","2021-10-22T00:00:00.000","374.59"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BASSETT CITY OF","00002114804","GAX-625-625JJ267188202100188-1-0","2021-09-24T00:00:00.000","374.60"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BASSETT CITY OF","00002114804","GAX-625-625JJ236188202100188-1-0","2021-08-24T00:00:00.000","644.88"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATAVIA CITY OF","00002131319","GAX-625-625JJ312538202100538-1-0","2021-11-08T00:00:00.000","8589.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATAVIA CITY OF","00002131319","GAX-625-625JJ295536202100536-1-0","2021-10-22T00:00:00.000","4363.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATAVIA CITY OF","00002131319","GAX-625-625JJ267536202100536-1-0","2021-09-24T00:00:00.000","4363.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATAVIA CITY OF","00002131319","GAX-625-625JJ236536202100536-1-0","2021-08-24T00:00:00.000","4363.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATTLE CREEK CITY OF","00002127622","GAX-625-625JJ312497202100497-1-0","2021-11-08T00:00:00.000","21443.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATTLE CREEK CITY OF","00002127622","GAX-625-625JJ295495202100495-1-0","2021-10-22T00:00:00.000","7298.22"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATTLE CREEK CITY OF","00002127622","GAX-625-625JJ267495202100495-1-0","2021-09-24T00:00:00.000","7298.23"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BATTLE CREEK CITY OF","00002127622","GAX-625-625JJ236495202100495-1-0","2021-08-24T00:00:00.000","7362.74"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAXTER CITY OF","00002127624","GAX-625-625JJ312526202100526-1-0","2021-11-08T00:00:00.000","16606.71"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAXTER CITY OF","00002127624","GAX-625-625JJ295524202100524-1-0","2021-10-22T00:00:00.000","7887.61"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAXTER CITY OF","00002127624","GAX-625-625JJ267524202100524-1-0","2021-09-24T00:00:00.000","7887.61"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAXTER CITY OF","00002127624","GAX-625-625JJ236524202100524-1-0","2021-08-24T00:00:00.000","9817.27"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAYARD CITY OF","00002127627","GAX-625-625JJ312412202100412-1-0","2021-11-08T00:00:00.000","9976.73"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAYARD CITY OF","00002127627","GAX-625-625JJ295412202100412-1-0","2021-10-22T00:00:00.000","3969.16"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAYARD CITY OF","00002127627","GAX-625-625JJ267412202100412-1-0","2021-09-24T00:00:00.000","3969.16"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BAYARD CITY OF","00002127627","GAX-625-625JJ236412202100412-1-0","2021-08-24T00:00:00.000","4598.97"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACON CITY OF","00003109970","GAX-625-625JJ312656202100656-1-0","2021-11-08T00:00:00.000","6785.92"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACON CITY OF","00003109970","GAX-625-625JJ295654202100654-1-0","2021-10-22T00:00:00.000","3572.44"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACON CITY OF","00003109970","GAX-625-625JJ267654202100654-1-0","2021-09-24T00:00:00.000","3572.45"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACON CITY OF","00003109970","GAX-625-625JJ236654202100654-1-0","2021-08-24T00:00:00.000","4133.62"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACONSFIELD CITY OF","00002115596","GAX-625-625JJ312840202100840-1-0","2021-11-08T00:00:00.000","331.80"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACONSFIELD CITY OF","00002115596","GAX-625-625JJ295839202100839-1-0","2021-10-22T00:00:00.000","139.41"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACONSFIELD CITY OF","00002115596","GAX-625-625JJ267839202100839-1-0","2021-09-24T00:00:00.000","139.42"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEACONSFIELD CITY OF","00002115596","GAX-625-625JJ236839202100839-1-0","2021-08-24T00:00:00.000","122.14"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAMAN CITY OF","00002114927","GAX-625-625JJ312404202100404-1-0","2021-11-08T00:00:00.000","4547.85"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAMAN CITY OF","00002114927","GAX-625-625JJ295404202100404-1-0","2021-10-22T00:00:00.000","1414.60"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAMAN CITY OF","00002114927","GAX-625-625JJ267404202100404-1-0","2021-09-24T00:00:00.000","1414.61"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAMAN CITY OF","00002114927","GAX-625-625JJ236404202100404-1-0","2021-08-24T00:00:00.000","1723.21"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAVER CITY OF","00002115076","GAX-625-625JJ312067202100067-1-0","2021-11-08T00:00:00.000","1024.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAVER CITY OF","00002115076","GAX-625-625JJ295067202100067-1-0","2021-10-22T00:00:00.000","439.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAVER CITY OF","00002115076","GAX-625-625JJ267067202100067-1-0","2021-09-24T00:00:00.000","439.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","BEAVER CITY OF","00002115076","GAX-625-625JJ236067202100067-1-0","2021-08-24T00:00:00.000","466.76"
