"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2013_WAYNE_REVS_SA","2013","93","WAYNE","3190105","19300","142600","3028205","4370","0","429694","3468493","5830","330330","30500","30450","7327872","627300","0","0","7955172","1881058","9836230","POINT (-93.3273639 40.73947020000001)"
"2010_JONES_REVS_SA","2010","53","JONES","5684103","807","291583","5391713","550","45300","914391","6568497","66655","515455","223051","327845","14053457","1808000","0","11800","15873257","4235495","20108752","POINT (-91.1314352 42.1212397)"
"2020_MITCHELL_REVS_SA","2020","66","MITCHELL","5727121","0","279660","5447461","0","26000","4444830","5242429","7000","783935","250250","67600","16269505","1412875","0","1000","17683380","5067603","22750983","POINT (-92.7890315 43.3564124)"
"2017_EMMET_REVS_SA","2017","32","EMMET","4669152","210","257395","4411547","250","12950","386754","3086626","9300","326727","22851","244825","8501830","1040969","0","0","9542799","4220864","13763663","POINT (-94.6784803 43.37802250000001)"
"2010_CASS_REVS_SA","2010","15","CASS","4381148","450","120565","4260133","1153","36410","930379","6615798","14710","329940","202445","581545","12972513","1688771","0","0","14661284","2599724","17261008","POINT (-94.9278266 41.3314876)"
"2015_POCAHONTAS_REVS_SA","2015","76","POCAHONTAS","6468270","0","220595","6247675","500","15750","487438","3788281","11700","379610","140150","62450","11133554","1110000","0","0","12243554","5412819","17656373","POINT (-94.67874660000001 42.73413510000001)"
"2011_TAMA_REVS_SA","2011","86","TAMA","7217407","5149","367383","6844875","1700","42000","709367","6271508","15000","514581","123633","314504","14837168","1791564","0","4450","16633182","5717198","22350380","POINT (-92.5325425 42.07981170000001)"
"2017_DECATUR_REVS_SA","2017","27","DECATUR","3547269","0","1","3547268","0","32400","317706","3730816","9088","277370","15000","179730","8109378","485000","0","0","8594378","1744480","10338858","POINT (-93.7862815 40.7376827)"
"2017_WAYNE_REVS_SA","2017","93","WAYNE","3702690","66130","165730","3470830","3325","41750","347079","4389795","4200","413468","104587","79260","8854294","525000","0","0","9379294","5375595","14754889","POINT (-93.3273639 40.73947020000001)"
"2013_POCAHONTAS_REVS_SA","2013","76","POCAHONTAS","5776503","1000","186294","5589209","950","24000","444997","4467050","29900","435360","129510","49850","11170826","1200000","0","10000","12380826","1698212","14079038","POINT (-94.67874660000001 42.73413510000001)"
"2015_BUCHANAN_REVS_SA","2015","10","BUCHANAN","7207617","36475","432350","6738792","673","26000","1121040","6313492","34090","594780","254600","121280","15204747","2346477","0","18000","17569224","5886418","23455642","POINT (-91.8378392 42.4707777)"
"2011_BUTLER_REVS_SA","2011","12","BUTLER","5107459","0","211950","4895509","0","8000","624244","29563733","13000","551690","359064","172947","36188187","1558991","0","0","37747178","5552557","43299735","POINT (-92.7901934 42.7315661)"
"2022_POLK_REVS_SA","2022","77","POLK","203264228","852020","8363310","194048898","23500","1225000","6014803","48552557","1301950","16991918","6670689","1727900","276557215","73036011","0","49000","349642226","102548433","452190659","POINT (-93.5735335 41.6855048)"
"2015_WAYNE_REVS_SA","2015","93","WAYNE","3433233","25520","214660","3193053","4880","0","401085","3036637","53330","429725","8538","284000","7411248","495604","0","0","7906852","4206139","12112991","POINT (-93.3273639 40.73947020000001)"
"2016_DAVIS_REVS_SA","2016","26","DAVIS","3279522","0","207483","3072039","530","15110","588303","3690889","800","170994","119737","177608","7836010","804843","0","0","8640853","2110201","10751054","POINT (-92.4097173 40.7476891)"
"2018_IDA_REVS_SA","2018","47","IDA","2367678","0","143560","2224118","100","10000","550691","3028298","10700","228435","15035","305325","6372702","1248456","0","0","7621158","2682593","10303751","POINT (-95.5134962 42.3868747)"
"2019_DECATUR_REVS_SA","2019","27","DECATUR","4407142","0","221600","4185542","0","32000","324521","3728517","88","264115","5000","81170","8620953","535355","0","0","9156308","2359550","11515858","POINT (-93.7862815 40.7376827)"
"2017_BUCHANAN_REVS_SA","2017","10","BUCHANAN","7162222","14150","509300","6638772","3200","55000","1080714","6388454","31450","566092","249100","118160","15130942","2589477","0","18500","17738919","8363207","26102126","POINT (-91.8378392 42.4707777)"
"2017_LUCAS_REVS_SA","2017","59","LUCAS","3637578","0","200825","3436753","1110","21000","602197","3675702","450","222750","13020","38264","8011246","606130","150000","0","8767376","2167133","10934509","POINT (-93.3277207 41.0293738)"
"2018_BUENA VISTA_REVS_SA","2018","11","BUENA VISTA","9495450","47477","556732","8891241","505","16300","1061257","5429198","82245","659665","111025","177507","16428943","2553224","2000000","300","20982467","9977258","30959725","POINT (-95.15114900000002 42.7354936)"
"2011_DECATUR_REVS_SA","2011","27","DECATUR","2436121","2330","95552","2338239","1185","30500","263030","4461795","4188","199360","19450","421734","7739481","443376","146000","0","8328857","1408116","9736973","POINT (-93.7862815 40.7376827)"
"2013_IOWA_REVS_SA","2013","48","IOWA","6841191","6950","235167","6599074","1925","36250","2553955","4641401","27600","980500","372557","157830","15371092","1274698","0","0","16645790","5747832","22393622","POINT (-92.065524 41.6863229)"
"2022_WASHINGTON_REVS_SA","2022","92","WASHINGTON","12050753","0","724416","11326337","2531","53500","2082031","7195820","79750","2127825","217583","1445465","24530842","2860199","5242","250","27396533","10207032","37603565","POINT (-91.7178676 41.335591)"
"2019_HENRY_REVS_SA","2019","44","HENRY","8031241","0","450685","7580556","1607","53300","913057","4783964","24400","515830","105330","115900","14093944","1540944","0","0","15634888","15305766","30940654","POINT (-91.5445241 40.9879383)"
"2013_MADISON_REVS_SA","2013","61","MADISON","4816474","0","155498","4660976","0","69471","974974","4286320","45600","930895","90548","56804","11115588","1613403","0","2500","12731491","3247672","15979163","POINT (-94.01556190000001 41.33071420000001)"
"2022_APPANOOSE_REVS_SA","2022","4","APPANOOSE","4479727","0","357050","4122677","0","12000","1368480","3910142","4150","330750","50775","42690","9841664","913054","104430","0","10859148","15102297","25961445","POINT (-92.8686104 40.7431635)"
"2011_WORTH_REVS_SA","2011","98","WORTH","3857925","2222","204982","3650721","345","24013","1931293","2908056","28759","266389","215241","729383","9754200","938750","0","16970","10709920","4977055","15686975","POINT (-93.2608476 43.3773984)"
"2020_MUSCATINE_REVS_SA","2020","70","MUSCATINE","18215116","0","1324950","16890166","2500","123500","2417180","8790005","96600","1049950","1102461","975900","31448262","2544710","1850000","19000","35861972","16447000","52308972","POINT (-91.1127562 41.4839221)"
"2021_HENRY_REVS_SA","2021","44","HENRY","9702541","0","541645","9160896","1607","53300","1020310","6688646","180012","686670","118805","209000","18119246","1760722","0","0","19879968","3963033","23843001","POINT (-91.5445241 40.9879383)"
"2019_LUCAS_REVS_SA","2019","59","LUCAS","3500590","0","196295","3304295","1800","22000","580449","3956700","450","322340","56000","492264","8736298","708918","0","500","9445716","2325460","11771176","POINT (-93.3277207 41.0293738)"
"2015_IOWA_REVS_SA","2015","48","IOWA","7175725","6950","431726","6737049","3645","36250","2046421","4997342","29350","1027190","359951","159750","15396948","1315000","0","0","16711948","8105299","24817247","POINT (-92.065524 41.6863229)"
"2014_MILLS_REVS_SA","2014","65","MILLS","7306137","0","232523","7073614","0","62700","1132527","4250835","151200","405480","91249","172725","13340330","7528000","6550000","7000","27425330","5036240","32461570","POINT (-95.62132670000001 41.0334523)"
"2011_LUCAS_REVS_SA","2011","59","LUCAS","3147500","1050","148630","2997820","690","9000","349725","3598916","450","240317","42150","81005","7320073","749686","0","200","8069959","2104837","10174796","POINT (-93.3277207 41.0293738)"
"2018_DAVIS_REVS_SA","2018","26","DAVIS","4248600","0","234069","4014531","1019","20550","588692","4524563","1293","194677","148078","193771","9687174","801300","0","0","10488474","1793276","12281750","POINT (-92.4097173 40.7476891)"
"2019_BUTLER_REVS_SA","2019","12","BUTLER","6785120","0","465000","6320120","3000","34200","1462317","6842864","42500","494251","310059","253890","15763201","3161615","0","0","18924816","8584198","27509014","POINT (-92.7901934 42.7315661)"
"2015_MILLS_REVS_SA","2015","65","MILLS","7559713","0","225518","7334195","0","57606","1264038","4538482","145075","480460","88596","120649","14029101","2196815","0","8000","16233916","8179385","24413301","POINT (-95.62132670000001 41.0334523)"
"2016_HOWARD_REVS_SA","2016","45","HOWARD","5044744","0","289200","4755544","1250","10100","2357156","3815958","12500","525523","126028","204514","11808573","1681412","0","0","13489985","5626064","19116049","POINT (-92.3171989 43.3567673)"
"2018_MAHASKA_REVS_SA","2018","62","MAHASKA","8225398","0","357659","7867739","1150","40900","1342387","4909504","25600","610425","131801","470050","15399556","3713254","1690000","10000","20812810","10250849","31063659","POINT (-92.6409094 41.3352035)"
"2020_WORTH_REVS_SA","2020","98","WORTH","4813038","25453","324762","4462823","41","34475","4474114","4298768","116050","301546","191533","7900","13887250","1231732","0","1800","15120782","8954768","24075550","POINT (-93.2608476 43.3773984)"
"2011_WARREN_REVS_SA","2011","91","WARREN","11367761","6228","400974","10960559","6200","140800","413679","8598333","53750","1165939","133582","520904","21993746","2321706","0","23000","24338452","6999159","31337611","POINT (-93.5613594 41.3343735)"
"2010_CLAY_REVS_SA","2010","21","CLAY","6164146","925","231466","5931755","925","3000","995955","4452102","22822","428944","257741","1028170","13121414","2400320","0","0","15521734","5334389","20856123","POINT (-95.1509194 43.0825804)"
"2021_LUCAS_REVS_SA","2021","59","LUCAS","3635729","0","225200","3410529","7400","23000","640863","3010321","250","270310","75000","330364","7768037","782660","0","500","8551197","2209814","10761011","POINT (-93.3277207 41.0293738)"
"2022_LYON_REVS_SA","2022","60","LYON","6965773","0","355130","6610643","0","25070","2132481","6096634","76600","1029325","210461","51590","16232804","3525452","0","1000","19759256","8181738","27940994","POINT (-96.2102924 43.380497)"
"2014_DAVIS_REVS_SA","2014","26","DAVIS","3087735","0","116385","2971350","1005","36170","697359","3282204","200","173914","82165","387006","7631373","769103","0","0","8400476","2149749","10550225","POINT (-92.4097173 40.7476891)"
"2018_POWESHIEK_REVS_SA","2018","79","POWESHIEK","7398856","0","254278","7144578","32","50834","1176844","5157241","24425","474800","59950","514621","14603325","2566255","0","0","17169580","8930161","26099741","POINT (-92.53146840000001 41.6864422)"
"2010_IDA_REVS_SA","2010","47","IDA","2600186","710","111000","2488476","200","2000","215798","2552673","16331","196060","52525","115025","5639088","825000","0","100","6464188","2327290","8791478","POINT (-95.5134962 42.3868747)"
"2019_POWESHIEK_REVS_SA","2019","79","POWESHIEK","7409775","0","254278","7155497","0","0","1145104","6278517","54650","689690","140310","252446","15716214","2785188","0","0","18501402","9886893","28388295","POINT (-92.53146840000001 41.6864422)"
"2010_WEBSTER_REVS_SA","2010","94","WEBSTER","10564309","0","364366","10199943","9780","115000","2771002","10075109","40677","923795","618850","135229","24889385","1950000","0","0","26839385","9165368","36004753","POINT (-94.18178810000002 42.4279662)"
"2016_CALHOUN_REVS_SA","2016","13","CALHOUN","5958256","0","303000","5655256","880","25000","486795","4006346","16050","1163400","122100","92150","11567977","1465156","0","5000","13038133","9510836","22548969","POINT (-94.6404136 42.385184800000005)"
"2020_CRAWFORD_REVS_SA","2020","24","CRAWFORD","9222971","2300","454450","8766221","1700","47300","795553","6933780","3500","1141503","98483","141458","17929498","3499400","0","255500","21684398","7837352","29521750","POINT (-95.3819678 42.0372125)"
"2012_TAYLOR_REVS_SA","2012","87","TAYLOR","2683188","5100","135161","2542927","1000","4510","249693","3629695","13700","131325","64905","84653","6722408","713584","0","0","7435992","2280813","9716805","POINT (-94.6964148 40.73743240000001)"
"2017_POTTAWATTAMIE_REVS_SA","2017","78","POTTAWATTAMIE","42168662","0","1461900","40706762","12600","317000","8234675","18755519","284925","2288675","108855","3418200","74127211","9425000","0","0","83552211","24992256","108544467","POINT (-95.5423935 41.3366123)"
"2018_WAPELLO_REVS_SA","2018","90","WAPELLO","10018438","0","789726","9228712","6085","16800","3113853","5079442","67150","757725","246204","458548","18974519","1150000","0","5000","20129519","12638104","32767623","POINT (-92.4094499 41.03058450000001)"
"2014_CLAY_REVS_SA","2014","21","CLAY","7261531","825","330077","6930629","325","41000","1150166","3927436","32129","501232","302427","423019","13308363","1697782","0","0","15006145","6829421","21835566","POINT (-95.1509194 43.0825804)"
"2021_DECATUR_REVS_SA","2021","27","DECATUR","4339049","0","254100","4084949","0","30000","307978","3773831","400","276215","16000","72300","8561673","648712","0","0","9210385","3267249","12477634","POINT (-93.7862815 40.7376827)"
"2013_DES MOINES_REVS_SA","2013","29","DES MOINES","12553138","9147","374965","12169026","6735","142900","2633192","7433376","47625","1027760","166249","379650","24006513","1725196","0","0","25731709","5224192","30955901","POINT (-91.1814707 40.9231829)"
"2011_KEOKUK_REVS_SA","2011","54","KEOKUK","4848053","0","140000","4708053","3400","31005","163768","3283872","26600","562412","493429","138750","9411289","1004000","0","0","10415289","5611592","16026881","POINT (-92.1786426 41.336465)"
"2012_DUBUQUE_REVS_SA","2012","31","DUBUQUE","26615686","6323","685498","25923865","6323","224999","4805218","17375613","59300","3602561","288676","249093","52535648","5263269","2437500","0","60236417","12796262","73032679","POINT (-90.8824564 42.468832)"
"2012_WASHINGTON_REVS_SA","2012","92","WASHINGTON","8721637","0","376478","8345159","1377","60050","3459662","6313337","52550","691085","160656","609070","19692946","2339428","0","0","22032374","11814065","33846439","POINT (-91.7178676 41.335591)"
"2014_JONES_REVS_SA","2014","53","JONES","7275739","1030","347955","6926754","800","42250","967461","5218765","72923","561960","182729","544235","14517877","1790000","0","0","16307877","3581896","19889773","POINT (-91.1314352 42.1212397)"
"2010_LOUISA_REVS_SA","2010","58","LOUISA","4315559","2800","169140","4143619","2900","28000","988701","4186954","18475","560850","83697","184309","10197505","2208059","0","0","12405564","4621592","17027156","POINT (-91.2596184 41.2185073)"
"2013_CLARKE_REVS_SA","2013","20","CLARKE","4167159","2993","148170","4015996","960","45000","365711","3711060","20550","293875","30550","208589","8692291","617631","0","0","9309922","2648681","11958603","POINT (-93.78515790000002 41.0290323)"
"2010_POWESHIEK_REVS_SA","2010","79","POWESHIEK","5413729","2730","182015","5228984","9374","52631","1830958","5417909","84975","499503","371221","223423","13718978","1887370","0","0","15606348","9263456","24869804","POINT (-92.53146840000001 41.6864422)"
"2021_BUTLER_REVS_SA","2021","12","BUTLER","7474080","0","458000","7016080","650","33700","1585296","5726688","47000","527414","309566","616069","15862463","3866724","0","0","19729187","8020144","27749331","POINT (-92.7901934 42.7315661)"
"2012_MARSHALL_REVS_SA","2012","64","MARSHALL","11920018","0","426426","11493592","1800","12000","1976093","7986206","41750","711575","298205","103940","22625161","2255900","0","10000","24891061","8242484","33133545","POINT (-92.9987706 42.0358499)"
"2022_HOWARD_REVS_SA","2022","45","HOWARD","6266461","0","340585","5925876","675","11848","1632616","5030676","21000","494290","135430","130312","13382723","2125179","0","0","15507902","5852627","21360529","POINT (-92.3171989 43.3567673)"
"2010_DICKINSON_REVS_SA","2010","30","DICKINSON","6616737","10216","102404","6504117","10216","52900","1784415","4164412","69050","676983","327677","366443","13956213","2379581","0","2000","16337794","8127022","24464816","POINT (-95.1508301 43.3779848)"
"2012_CHICKASAW_REVS_SA","2012","19","CHICKASAW","4202942","2325","130975","4069642","250","4250","726293","5130349","7030","768806","55832","142500","10904952","2206208","0","500","13111660","6089419","19201079","POINT (-92.3176637 43.06004140000001)"
"2014_RINGGOLD_REVS_SA","2014","80","RINGGOLD","2766573","0","79470","2687103","1000","25100","380577","3838454","4125","541749","15200","910360","8403668","714738","0","0","9118406","3033061","12151467","POINT (-94.2439719 40.7352023)"
"2019_FLOYD_REVS_SA","2019","34","FLOYD","6178800","0","360314","5818486","0","12000","1531148","6767301","26020","474320","218665","209750","15057690","1313315","0","0","16371005","7904581","24275586","POINT (-92.78900330000002 43.0599208)"
"2014_WOODBURY_REVS_SA","2014","97","WOODBURY","26785261","0","780063","26005198","7200","447858","5515068","11107256","235675","2198800","283142","524700","46324897","7774266","1270000","0","55369163","10825723","66194886","POINT (-96.0447673 42.3897169)"
"2011_MITCHELL_REVS_SA","2011","66","MITCHELL","4489177","0","224520","4264657","0","20300","569927","4350574","4500","1011370","156996","132700","10511024","1550372","5000","0","12066396","2503168","14569564","POINT (-92.7890315 43.3564124)"
"2017_MARSHALL_REVS_SA","2017","64","MARSHALL","12448126","0","834093","11614033","0","80000","2012526","7564130","42208","728025","198176","678815","22917913","2532000","0","10000","25459913","9256857","34716770","POINT (-92.9987706 42.0358499)"
"2017_WOODBURY_REVS_SA","2017","97","WOODBURY","29229268","0","1118157","28111111","15000","356000","6410431","9467132","763450","2223734","279500","218900","47845258","9399770","5719302","0","62964330","13563762","76528092","POINT (-96.0447673 42.3897169)"
"2011_SAC_REVS_SA","2011","81","SAC","4371818","3211","1000","4367607","2269","29695","500869","3922287","16350","865015","102979","17193","9824264","1133915","0","0","10958179","2621966","13580145","POINT (-95.1053946 42.3862604)"
"2015_WOODBURY_REVS_SA","2015","97","WOODBURY","28333075","0","880775","27452300","8700","422500","5920872","11280857","30550","2275300","265292","266400","47922771","8674970","839000","0","57436741","13572927","71009668","POINT (-96.0447673 42.3897169)"
"2014_IOWA_REVS_SA","2014","48","IOWA","7255061","6950","301766","6946345","3645","36250","2289755","4250022","27650","1053870","364321","156630","15128488","1286000","0","0","16414488","6961999","23376487","POINT (-92.065524 41.6863229)"
"2020_JEFFERSON_REVS_SA","2020","51","JEFFERSON","7810086","5400","375000","7429686","1120","55500","815070","3888792","34000","2305720","47000","58647","14635535","1000000","7760000","0","23395535","4626937","28022472","POINT (-91.9488774 41.0317596)"
"2021_CLAY_REVS_SA","2021","21","CLAY","8681164","5877","455608","8219679","350","32460","1352896","5837162","32790","645923","426353","141450","16689063","3018205","0","0","19707268","8265982","27973250","POINT (-95.1509194 43.0825804)"
"2013_DALLAS_REVS_SA","2013","25","DALLAS","19124908","0","4","19124904","0","154000","617530","10556484","111527","2260435","355275","340326","33520481","3808462","0","0","37328943","19062835","56391778","POINT (-94.0397374 41.6848862)"
"2013_RINGGOLD_REVS_SA","2013","80","RINGGOLD","2701718","0","97770","2603948","1150","27050","286546","3253721","4125","488589","14202","861141","7540472","730816","0","0","8271288","3265402","11536690","POINT (-94.2439719 40.7352023)"
"2016_DICKINSON_REVS_SA","2016","30","DICKINSON","8917593","20100","253951","8643542","20100","42100","1948386","4432875","63100","677430","227080","390525","16445138","3067227","100","1000","19513465","10580888","30094353","POINT (-95.1508301 43.3779848)"
"2012_CARROLL_REVS_SA","2012","14","CARROLL","6122490","0","179075","5943415","0","22000","1092379","5166174","94300","1794830","264976","562235","14940309","1880000","0","0","16820309","9193405","26013714","POINT (-94.8605593 42.0362382)"
"2016_JONES_REVS_SA","2016","53","JONES","7778652","1027","470673","7306952","1150","44800","1026037","6171146","69495","555105","183528","321909","15680122","2035000","0","0","17715122","5572957","23288079","POINT (-91.1314352 42.1212397)"
"2012_LEE_REVS_SA","2012","56","LEE","9797513","0","430087","9367426","7296","111606","2266140","8993237","114200","938347","268580","144370","22211202","1310000","0","0","23521202","7166993","30688195","POINT (-91.479264 40.6419764)"
"2014_WAPELLO_REVS_SA","2014","90","WAPELLO","9546687","77500","468792","9000395","6085","141000","2237601","3978720","55100","820627","234178","983573","17457279","1500000","0","9000","18966279","6997382","25963661","POINT (-92.4094499 41.03058450000001)"
"2021_IOWA_REVS_SA","2021","48","IOWA","9337809","805","548128","8788876","955","28800","1810343","9492088","35582","2034740","368250","78421","22638055","1315000","58000","0","24011055","8280667","32291722","POINT (-92.065524 41.6863229)"
"2018_HARRISON_REVS_SA","2018","43","HARRISON","8157591","2750","472700","7682141","2850","60500","666098","5336809","34050","640335","122525","487625","15032933","2197000","0","0","17229933","10289899","27519832","POINT (-95.8169209 41.6828528)"
"2011_BOONE_REVS_SA","2011","8","BOONE","7334862","5600","265601","7063661","8500","80000","1088657","8148251","14300","908410","254255","520300","18086334","2135363","498000","10000","20729697","4864377","25594074","POINT (-93.931671 42.0365493)"
"2012_HANCOCK_REVS_SA","2012","41","HANCOCK","4071259","3280","78500","3989479","1040","36500","383945","5098761","26355","442265","223174","223655","10425174","2015000","0","0","12440174","5262720","17702894","POINT (-93.7342723 43.0818861)"
"2011_CLINTON_REVS_SA","2011","23","CLINTON","15724487","0","597050","15127437","21000","137000","2456295","11045484","160370","956003","319229","259720","30482538","975000","4155000","0","35612538","17368670","52981208","POINT (-90.5319724 41.8980358)"
"2015_CLARKE_REVS_SA","2015","20","CLARKE","4564963","2993","191935","4370035","960","45000","335520","2697593","11550","278520","27004","232750","7998932","623959","0","0","8622891","2557958","11180849","POINT (-93.78515790000002 41.0290323)"
"2021_MARION_REVS_SA","2021","63","MARION","14682853","0","774191","13908662","500","53000","1377246","8536807","46630","1353851","166100","217713","25660509","2772977","0","6000","28439486","11747218","40186704","POINT (-93.0994367 41.3344515)"
"2019_IDA_REVS_SA","2019","47","IDA","2649061","0","145000","2504061","100","20000","553417","3468549","5250","240725","27045","232853","7052000","1251361","0","0","8303361","3435536","11738897","POINT (-95.5134962 42.3868747)"
"2020_DUBUQUE_REVS_SA","2020","31","DUBUQUE","34099232","4181","1874697","32220354","4181","202250","4985103","11795346","111650","2413286","1405162","895787","54033119","7203969","0","0","61237088","31439726","92676814","POINT (-90.8824564 42.468832)"
"2013_JOHNSON_REVS_SA","2013","52","JOHNSON","43843198","0","654176","43189022","0","431000","836137","25126409","506985","3803230","158725","940262","74991770","22636534","5000000","212800","102841104","23384636","126225740","POINT (-91.5880849 41.6715511)"
"2015_RINGGOLD_REVS_SA","2015","80","RINGGOLD","2930242","0","70470","2859772","1000","25100","435354","3580549","4125","479376","15200","165330","7565806","726725","0","0","8292531","3472239","11764770","POINT (-94.2439719 40.7352023)"
"2018_CASS_REVS_SA","2018","15","CASS","7263339","0","423906","6839433","714","42370","1059381","6823671","32340","341990","150625","306135","15596659","3516992","0","0","19113651","6404789","25518440","POINT (-94.9278266 41.3314876)"
"2010_STORY_REVS_SA","2010","85","STORY","19991137","0","447903","19543234","4900","59800","2122071","9858176","22750","1623455","455822","217930","33908138","2000000","0","4505000","40413138","7895192","48308330","POINT (-93.4650448 42.0362415)"
"2013_LINN_REVS_SA","2013","57","LINN","57888269","183525","1267244","56437500","92700","822000","8245285","41490938","856944","7548324","793720","1297890","117585301","15610674","0","41150","133237125","21535141","154772266","POINT (-91.5989646 42.0789478)"
"2019_POCAHONTAS_REVS_SA","2019","76","POCAHONTAS","6842605","0","327530","6515075","300","11000","352376","4883059","19200","502029","169155","161000","12613194","1541996","0","1000","14156190","9304906","23461096","POINT (-94.67874660000001 42.73413510000001)"
"2021_WINNEBAGO_REVS_SA","2021","95","WINNEBAGO","7149621","0","0","7149621","145","12275","3636001","4167286","18200","1214739","396415","153850","16748532","2255502","750000","0","19754034","13076888","32830922","POINT (-93.7341955 43.37756780000001)"
"2022_WINNESHIEK_REVS_SA","2022","96","WINNESHIEK","10324522","200","612303","9712019","200","50350","1405266","9290786","40350","793920","174405","1706770","23174066","2795191","0","5000","25974257","8137634","34111891","POINT (-91.8437074 43.2906746)"
"2020_MAHASKA_REVS_SA","2020","62","MAHASKA","9684442","0","200706","9483736","0","42600","1395777","4579193","14800","664537","146717","923223","17250583","3668715","5000000","6000","25925298","7311215","33236513","POINT (-92.6409094 41.3352035)"
"2018_DICKINSON_REVS_SA","2018","30","DICKINSON","9615574","950","273400","9341224","950","43300","2248556","4905279","70700","665810","240315","337610","17853744","3512776","0","1000","21367520","10190216","31557736","POINT (-95.1508301 43.3779848)"
"2019_CASS_REVS_SA","2019","15","CASS","7355711","0","491973","6863738","1029","42370","1117739","8559625","21990","329200","171653","274060","17381404","4090043","0","0","21471447","9281529","30752976","POINT (-94.9278266 41.3314876)"
"2014_STORY_REVS_SA","2014","85","STORY","22841536","0","491337","22350199","2800","53000","2649736","9886237","39870","1987870","172220","592814","37734746","2307000","0","0","40041746","8787720","48829466","POINT (-93.4650448 42.0362415)"
"2016_BREMER_REVS_SA","2016","9","BREMER","8068569","0","437111","7631458","0","30000","1218845","5973984","277130","847800","216828","545825","16741870","3006735","0","15250","19763855","9554827","29318682","POINT (-92.31805480000001 42.7745873)"
"2019_WARREN_REVS_SA","2019","91","WARREN","14828075","0","678300","14149775","2600","115200","390537","7765753","92950","1431295","236746","586279","24771135","3425000","0","0","28196135","11007028","39203163","POINT (-93.5613594 41.3343735)"
"2017_PALO ALTO_REVS_SA","2017","74","PALO ALTO","6440268","0","313614","6126654","210","15600","1550131","4021211","9350","645831","60473","107650","12537110","2506136","0","0","15043246","9426973","24470219","POINT (-94.6781371 43.0820643)"
"2011_JACKSON_REVS_SA","2011","49","JACKSON","4976039","0","255754","4720285","333","50070","852190","5275704","31084","539790","285434","254944","12009834","1910701","0","5025","13925560","4037998","17963558","POINT (-90.5742294 42.1717426)"
"2021_SAC_REVS_SA","2021","81","SAC","6325782","0","453130","5872652","730","20750","605940","5480799","16500","1156364","59082","103500","13316317","1679750","0","11500","15007567","4868560","19876127","POINT (-95.1053946 42.3862604)"
"2014_ADAMS_REVS_SA","2014","2","ADAMS","2414649","226","105907","2308516","444","5100","741000","2617147","10200","386850","105268","12545","6187070","860325","0","0","7047395","3023605","10071000","POINT (-94.6991849 41.02898390000001)"
"2016_WEBSTER_REVS_SA","2016","94","WEBSTER","12160748","0","834293","11326455","5000","109500","3988772","11228712","51500","982655","154350","478073","28325017","6719041","3000000","98608","38142666","11345469","49488135","POINT (-94.18178810000002 42.4279662)"
"2012_SHELBY_REVS_SA","2012","83","SHELBY","5075073","0","262900","4812173","0","22000","750061","5060776","222984","265580","92020","115733","11341327","2533637","0","2000","13876964","3411436","17288400","POINT (-95.31021130000002 41.6850926)"
"2022_DELAWARE_REVS_SA","2022","28","DELAWARE","11005260","4500","591823","10408937","335","30200","1311781","6376699","41250","525285","159210","136364","18990061","2984599","0","0","21974660","12951330","34925990","POINT (-91.3673502 42.471211)"
"2010_MAHASKA_REVS_SA","2010","62","MAHASKA","6830796","0","127382","6703414","1900","9700","1575900","4726550","24600","533885","556919","347400","14480268","1646197","0","0","16126465","9418923","25545388","POINT (-92.6409094 41.3352035)"
"2016_HANCOCK_REVS_SA","2016","41","HANCOCK","5280949","0","147000","5133949","1400","30000","508448","3934480","17275","359873","207606","260750","10453781","2170000","0","0","12623781","4498642","17122423","POINT (-93.7342723 43.0818861)"
"2018_TAMA_REVS_SA","2018","86","TAMA","9063462","5458","600384","8457620","709","56952","1053938","7295667","19450","541419","80461","958442","18464658","2455465","0","111500","21031623","8900676","29932299","POINT (-92.5325425 42.07981170000001)"
"2016_WRIGHT_REVS_SA","2016","99","WRIGHT","6666099","310","396045","6269744","585","41201","845654","6706955","14025","609100","203314","148584","14839162","1818075","0","1000","16658237","5184049","21842286","POINT (-93.7351465 42.7331189)"
"2017_HARDIN_REVS_SA","2017","42","HARDIN","7732245","0","398530","7333715","2040","0","1488086","5736068","2000","463405","136675","1481803","16643792","1910547","0","0","18554339","7190327","25744666","POINT (-93.2404025 42.3838803)"
"2012_CRAWFORD_REVS_SA","2012","24","CRAWFORD","6971780","48550","256450","6666780","1700","47000","809246","6782055","4500","648297","132366","126150","15218094","2082500","0","26500","17327094","6398606","23725700","POINT (-95.3819678 42.0372125)"
"2012_WINNESHIEK_REVS_SA","2012","96","WINNESHIEK","7591844","1200","274756","7315888","700","25650","1369760","6253944","12900","651240","184955","725366","16540403","1909146","0","255021","18704570","3919758","22624328","POINT (-91.8437074 43.2906746)"
"2019_MITCHELL_REVS_SA","2019","66","MITCHELL","5526863","0","279660","5247203","0","20000","4375366","4949467","6000","576435","227700","65636","15467807","1396180","0","1000","16864987","5319089","22184076","POINT (-92.7890315 43.3564124)"
