"si_station_num","si_sri","si_mp","si_lat","si_lon","county_code","muni_code","county_descr","muni","ev_aadt_tot","ev_aadt_dir1","ev_aadt_dir2","count_year","station_desc","direction"
"120057","13391231__","0.19","40.427422","-74.192967","13","1318","Monmouth","Holmdel Twp","1195","1168","27","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111654","16000640__","3.75","40.89059","-74.22071","16","1612","Passaic","Totowa Boro","1579","775","804","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120059","13501037__","0.04","40.438315","-74.169535","13","1350","Monmouth","Union Beach Boro","1638","1060","578","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-115","06141032__","0.87","39.4913366","-74.98075805","6","614","Cumberland","Vineland City","2340","1170","1170","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090231","00000507__","20.09","40.99361106","-74.11133202","2","251","Bergen","Ridgewood Village","11197","5600","5597","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"5-4-312","00000519__","21.74","40.6196833","-75.1246722","10","1015","Hunterdon","Holland Twp","8388","4032","4356","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090401","00000030__","1.4","39.945586","-75.110287","4","408","Camden","Camden City","55891","30087","25804","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"111663","16000647__","0.93","40.90105","-74.16241","16","1608","Passaic","Paterson City","12039","5732","6307","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110338","03000620__","2.5","39.88436","-74.882071","3","313","Burlington","Evesham Twp","17511","8348","9163","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-201","05000618__","2.59","39.0706279","-74.88627194","5","506","Cape May","Middle Twp","3404","1639","1765","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6-0-168","00000549S2","3.02","39.98902","-74.147529","15","1507","Ocean","Toms River Twp","24292","12097","12195","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-307","00000017__","26.25","41.10127451","-74.16559219","2","233","Bergen","Mahwah Twp","76314","37474","38840","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091505","00000037__","5.35","39.9666","-74.2247472","15","1507","Ocean","Toms River Twp","43231","20668","22563","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111908","19000609__","1","40.966995","-74.65031","19","1912","Sussex","Hopatcong Boro","1575","787","788","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091507","00000009__","63.96","39.6136917","-74.3232833","15","1532","Ocean","Tuckerton Boro","14756","7195","7561","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-9-238","00000009__","103.07","40.10930513","-74.21899505","15","1514","Ocean","Lakewood Twp","35564","17230","18334","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5d6c302","00000513__","11.01","40.626408","-74.926078","10","1025","Hunterdon","Union Twp","10756","4442","6314","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-200","05000612__","0.48","39.08718606","-74.87171225","5","506","Cape May","Middle Twp","1276","610","666","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"110325","03000616__","0.97","39.926666","-74.964018","3","324","Burlington","Mount Laurel Twp","18771","9816","8955","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-149","06000615S_","5.33","39.46459016","-75.02799603","6","614","Cumberland","Vineland City","5153","1513","3640","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120062","00000202__","20.17","40.559954","-74.705324","18","1805","Somerset","Branchburg Twp","45699","21632","24067","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-252","05081280__","2.83","39.28550677","-74.56501605","5","508","Cape May","Ocean City","2689","1271","1418","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"111601","16000601__","1.8","40.83004","-74.1435","16","1602","Passaic","Clifton City","18029","9826","8203","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-5-603","11011076__","0.19","40.2335278","-74.5141611","11","1101","Mercer","East Windsor Twp","2566","1237","1329","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"1-3-028","00000206__","111.89","41.09181575","-74.73126548","19","1910","Sussex","Hampton Twp","11199","5668","5531","2012-01-01T00:00:00.000","major","North/South"
"111721","17000643__","3.79","39.7586221","-75.41592072","17","1707","Salem","Penns Grove Boro","738","375","363","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111602","16000602__","0.77","40.8481","-74.16673","16","1602","Passaic","Clifton City","19385","10623","8762","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111673","16000653__","3.02","40.95506","-74.14471","16","1604","Passaic","Hawthorne Boro","16297","8395","7902","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1116100","16000692__","1.8","41.0751","-74.25694","16","1611","Passaic","Ringwood Boro","13826","6451","7375","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111681","16000667__","0.8","40.97343","-74.16242","16","1604","Passaic","Hawthorne Boro","5037","2687","2350","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1116101","16000693__","1.15","41.01822","-74.36246","16","1615","Passaic","West Milford Twp","4704","2111","2593","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111676","16000659__","2.35","40.9686","-74.15306","16","1604","Passaic","Hawthorne Boro","24769","10343","14426","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120340","03000632__","0.52","40.06850245","-74.8562949","3","305","Burlington","Burlington City","5051","1811","3240","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"111661","16000646__","0.26","40.88409","-74.2327","16","1614","Passaic","Wayne Twp","15744","7410","8334","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120106","00000049__","47.99","39.31883329","-74.84932129","1","109","Atlantic","Estell Manor City","4321","2181","2140","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111717","17000625__","2.47","39.55873046","-75.49040724","17","1704","Salem","Lower Alloways Creek Twp","1471","737","734","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091701","17000625__","1.22","39.55493288","-75.51277515","17","1704","Salem","Lower Alloways Creek Twp","887","441","446","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"110633","06000609S_","0.26","39.422256","-75.23127","6","601","Cumberland","Bridgeton City","0","0","3773","2012-01-01T00:00:00.000","Volume 48hrs","South"
"091702","00000040__","8","39.65934278","-75.37104211","17","1710","Salem","Pittsgrove Twp","12564","6329","6235","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"111710","17000609__","1.86","39.62817678","-75.17720044","17","1714","Salem","Upper Pittsgrove Twp","1105","545","560","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120115","00000052__","2.24","39.31045754","-74.59976187","1","121","Atlantic","Somers Point City","11540","5868","5672","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-0-442","17081252__","0.28","39.63471227","-75.50413648","17","1709","Salem","Pilesgrove Twp","2443","1151","1292","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120126","00000040__","35.24","39.51288402","-74.92395949","1","105","Atlantic","Buena Vista Twp","12138","6241","5897","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"1-8-529","19151088__","0.24","41.06143154","-74.75203571","19","1915","Sussex","Newton Town","1438","687","751","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120127","00000322__","48.54","39.459717","-74.6671365","1","112","Atlantic","Hamilton Twp","25706","12862","12844","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111714","17000620__","2.06","39.617675","-75.417686","17","1705","Salem","Mannington Twp","709","375","334","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120207","02000032__","0.88","40.833206","-74.10315","2","256","Bergen","Rutherford Boro","7155","3797","3358","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111713","17000616__","0.36","39.64322198","-75.33203855","17","1715","Salem","Woodstown Boro","6297","3210","3087","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120212","02000038__","0.3","40.863876","-74.10034","2","259","Bergen","South Hackensack Twp","8136","3615","4521","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"PD12501","00000031__","5.6","40.301","-74.78391","11","1106","Mercer","Hopewell Twp","0","0","0","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"120237","02000057__","1.05","40.883892","-74.06002","2","223","Bergen","Hackensack City","22512","11390","11122","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"PD12616","00000072__","22.4","39.702816","-74.27204","15","1530","Ocean","Stafford Twp","0","0","0","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"110364","03000633__","2.46","40.04889902","-74.87250905","3","306","Burlington","Burlington Twp","8815","4401","4414","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111711","17000610__","1.95","39.57657009","-75.15728749","17","1711","Salem","Quinton Twp","1038","567","471","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111694","16000683__","1.12","40.93555","-74.2738","16","1614","Passaic","Wayne Twp","15241","7778","7463","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111734","17000675__","1.6","39.74010392","-75.46572572","17","1702","Salem","Elmer Boro","813","420","393","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111698","16000689__","3.1","40.9952","-74.28329","16","1609","Passaic","Pompton Lakes Boro","17785","8409","9376","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111731","170006682_","0.05","39.66228824","-75.32141623","17","1715","Salem","Woodstown Boro","2944","1463","1481","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"110387","03000660__","9.17","40.120234","-74.696462","3","307","Burlington","Chesterfield Twp","956","405","551","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111733","17000672__","7.38","39.644486","-75.327531","17","1715","Salem","Woodstown Boro","5056","2504","2552","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-163","00000549__","11.19","40.0886556","-74.1549694","15","1514","Ocean","Lakewood Twp","19130","8906","10224","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11ms5d","00000050__","16.21","39.416924","-74.744255","1","109","Atlantic","Estell Manor City","3407","1668","1739","2012-01-01T00:00:00.000","major","North/South"
"6-4-324","00000070__","54.4","40.061117","-74.1399","15","1506","Ocean","Brick Twp","28385","14464","13921","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-289","01141144__","0.9","39.3402956","-74.57966758","1","114","Atlantic","Linwood City","896","443","453","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-331","00000035Z_","5.94","39.9836722","-74.0661861","15","1507","Ocean","Toms River Twp","19475","9026","10449","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111815","18000617__","0.27","40.4867389","-74.4824833","18","1808","Somerset","Franklin Twp","13099","6496","6603","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091906","19221100__","1.08","41.18031124","-74.47241534","19","1922","Sussex","Vernon Twp","5266","2586","2680","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"111805","18000608__","0.96","40.5521472","-74.5979333","18","1811","Somerset","Manville Boro","8165","4206","3959","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091907","00000521__","25.1","41.15203774","-74.82144044","19","1905","Sussex","Frankford Twp","988","479","509","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"111814","18000616__","2.09","40.604217","-74.521392","18","1820","Somerset","Warren Twp","6960","3808","3152","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6-4-335","00000035Z_","13.92","40.0948472","-74.0492361","15","1525","Ocean","Point Pleasant Beach Boro","22209","11590","10619","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"PD12612","00000033B_","4.19","40.24976","-74.2606","13","1316","Monmouth","Freehold Twp","13647","6389","7258","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"6-4-621","13421102__","0.77","40.35528366","-74.0410428","13","1313","Monmouth","Fair Haven Boro","4278","2274","2004","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111852","18000675__","0.78","40.56401","-74.564259","18","1806","Somerset","Bridgewater Twp","4837","2287","2550","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111724","17000648__","2.49","39.6174","-75.193852","17","1714","Salem","Upper Pittsgrove Twp","1038","504","534","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-4-420","00000528__","8.35","40.07968503","-74.59148167","3","326","Burlington","North Hanover Twp","2859","1390","1469","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"111726","17000657__","4.03","39.57872718","-75.40574352","17","1706","Salem","Oldmans Twp","1198","614","584","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"pm1262","00000001__","50.9","40.73162","-74.13037","7","714","Essex","Newark City","0","33112","0","2012-01-01T00:00:00.000","Volume 48hrs","North"
"091807","00000512__","13.92","40.6839528","-74.6379722","18","1807","Somerset","Far Hills Boro","6004","2066","3938","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"2-4-113","00000287__","53.6","40.99508323","-74.3088979","14","1433","Morris","Riverdale Boro","100340","51308","49032","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091809","00000512__","10.47","40.71994052","-74.67200965","18","1815","Somerset","Peapack-Gladstone Boro","3483","1603","1880","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111818","18000619__","2.08","40.5246389","-74.5185361","18","1808","Somerset","Franklin Twp","21704","11479","10225","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120406","04000704__","0.94","39.71999131","-74.98572006","4","436","Camden","Winslow Twp","3177","1480","1697","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-120","00000287__","55.11","41.01477423","-74.29994245","16","1613","Passaic","Wanaque Boro","93252","46721","46531","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111728","17000658__","8.95","39.55608649","-75.46541796","17","1713","Salem","Carneys Point Twp","4548","2298","2250","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-225","00000046__","71.69","40.84344879","-74.00308791","2","245","Bergen","Palisades Park Boro","54234","27456","26778","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111811","18000614__","1.39","40.6005611","-74.6749111","18","1805","Somerset","Branchburg Twp","8644","2875","5769","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111851","18000657__","1.15","40.69458","-74.54072","18","1802","Somerset","Bernards Twp","7731","3776","3955","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-445","00000528__","22.21","40.11175","-74.3468","15","1511","Ocean","Jackson Twp","10529","5214","5315","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111835","18000637__","2.97","40.58785","-74.71035","18","1805","Somerset","Branchburg Twp","9548","4788","4760","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-450","00000528__","37.12","40.04486285","-74.10121966","15","1506","Ocean","Brick Twp","11382","5313","6069","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"7-4-102","00000295__","29.4","39.87355525","-75.05971217","4","418","Camden","Haddon Heights Boro","153930","77878","76052","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-468","00000571__","8.95","40.013725","-74.2528083","15","1518","Ocean","Manchester Twp","16646","7978","8668","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-5-601","02691069__","0.16","40.8505945","-74.09159657","2","269","Bergen","Wood-Ridge Boro","1014","559","455","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091911","00000094__","35.96","41.15726709","-74.57172868","19","1909","Sussex","Hamburg Boro","12237","5869","6368","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111932","19000661__","5.38","41.15337","-74.62642","19","1913","Sussex","Lafayette Twp","722","353","369","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091913","00000517__","35.85","41.0537173","-74.61505445","19","1918","Sussex","Sparta Twp","13548","6780","6768","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"112032","20000618__","1.04","40.67291","-74.24725","20","2019","Union","Union Twp","10721","5059","5662","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6-4-505","15000618__","3.8","39.921563","-74.259564","15","1505","Ocean","Berkeley Twp","1109","560","549","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-139","00000540__","32.9","39.49444711","-75.04823114","6","614","Cumberland","Vineland City","5006","2362","2644","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091914","00000521__","12.81","41.04345005","-74.87243187","19","1920","Sussex","Stillwater Twp","1110","572","538","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-4-235","00000322__","2.8","39.79422313","-75.34559332","8","809","Gloucester","Logan Twp","21048","10439","10609","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111849","18000653__","1.88","40.65030256","-74.4778043","18","1820","Somerset","Warren Twp","10935","5200","5735","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-428","01000651__","11.85","39.43145942","-74.51349862","1","101","Atlantic","Absecon City","14754","7648","7106","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-624","13311119__","0.55","40.407887","-74.092214","13","1331","Monmouth","Middletown Twp","1128","603","525","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-4-601","10071028__","2.25","40.4756","-74.9653167","10","1007","Hunterdon","Delaware Twp","519","242","277","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120421","04000710__","2.4","39.77079752","-74.88546488","4","435","Camden","Waterford Twp","3007","1428","1579","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-4-604","11000620__","0.89","40.1944556","-74.7032778","11","1103","Mercer","Hamilton Twp","10672","5357","5315","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120447","00000030__","27.36","39.669044","-74.82195","4","436","Camden","Winslow Twp","9942","4050","5892","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-409","01191208__","0.62","39.39094464","-74.53485208","1","119","Atlantic","Pleasantville City","4269","2158","2111","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110385","03000660__","1.55","40.069414","-74.805844","3","334","Burlington","Springfield Twp","1861","953","908","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"2-4-338","00000445__","10.74","41.0012909","-73.91615987","2","202","Bergen","Alpine Boro","44602","23192","21410","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"9-1-501","15241818__","0.32","40.07911012","-74.07840403","15","1524","Ocean","Point Pleasant Boro","830","401","429","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"8-8-498","00000557__","19.26","39.41167296","-74.83336395","1","123","Atlantic","Weymouth Twp","2525","1234","1291","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-624","13311119__","0.55","40.407887","-74.092214","13","1331","Monmouth","Middletown Twp",,,,"2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-448","01000646__","5.39","39.41161108","-74.52902456","1","108","Atlantic","Egg Harbor Twp","16090","7871","8219","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"PD12504","00000001__","10.17","40.31971","-74.65198","11","1113","Mercer","West Windsor Twp","89635","44418","45217","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"2-4-633","02331072__","0.06","41.08658351","-74.13415237","2","233","Bergen","Mahwah Twp","277","154","123","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"PD12611","00000037__","11.1","39.949764","-74.120346","15","1507","Ocean","Toms River Twp","23496","11432","12064","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"3-4-327","00000027__","33.29","40.65885984","-74.22429261","20","2004","Union","Elizabeth City","14959","7018","7941","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"091917","00000519__","81.34","41.2427261","-74.67291453","19","1924","Sussex","Wantage Twp","1010","512","498","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-403","16000689__","0.68","40.96698496","-74.25735213","16","1614","Passaic","Wayne Twp","19921","10322","9599","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-5-606","00000527__","8.96","40.0549333","-74.254825","15","1507","Ocean","Toms River Twp","12522","6155","6367","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111930","19000653__","3.28","41.31315","-74.74397","19","1914","Sussex","Montague Twp","2375","1144","1231","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-5-607","00000527__","10.54","40.0702056","-74.2757083","15","1511","Ocean","Jackson Twp","6011","3101","2910","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-478","00000559A_","5.14","39.3892757","-74.63785648","1","108","Atlantic","Egg Harbor Twp","14968","7090","7878","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-5-607","00000527__","10.54","40.0702056","-74.2757083","15","1511","Ocean","Jackson Twp","8215","3733","4482","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-4-224","00000130__","33.06","39.96094374","-75.05265031","4","427","Camden","Pennsauken Twp","39260","18874","20386","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-5-608","00000527__","13.93","40.1008139","-74.3180306","15","1511","Ocean","Jackson Twp","10446","5157","5289","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"112006","20000605__","0.03","40.62469","-74.27668","20","2013","Union","Rahway City","5721","2354","3367","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"092115","00000094__","0.78","40.93141209","-75.08695699","21","2113","Warren","Knowlton Twp","6234","3111","3123","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-670","16141506__","0.48","40.93625846","-74.22093121","16","1614","Passaic","Wayne Twp","4755","2337","2418","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"091806","00000525__","10.95","40.709944","-74.567078","18","1803","Somerset","Bernardsville Boro","9865","5018","4847","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-547","01000724__","0.85","39.64590013","-74.81449404","1","113","Atlantic","Hammonton Town","2624","1277","1347","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120275","02000090__","6.44","41.02151543","-74.01832502","2","253","Bergen","River Vale Twp","6753","3494","3259","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-584","01191207__","0.35","39.38366004","-74.53235106","1","119","Atlantic","Pleasantville City","1773","913","860","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091810","00000518__","17.2","40.400844","-74.639306","18","1817","Somerset","Rocky Hill Boro","10985","5520","5465","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111939","19000675__","0.49","41.25376","-74.79493","19","1917","Sussex","Sandyston Twp","525","239","286","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4p6d907","00000440__A100030","0.3","40.5278389","-74.3293278","12","1205","Middlesex","Edison Twp",,"2040",,"2012-01-01T00:00:00.000","ramp","East"
"7-0-270","04000716__","2.5","39.73261106","-74.85707104","4","435","Camden","Waterford Twp","3060","1352","1708","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"092117","00000519__","40.36","40.81919408","-75.04680318","21","2123","Warren","White Twp","6636","3318","3318","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-594","00000561__","0.24","39.45189102","-74.47513703","1","111","Atlantic","Galloway Twp","4690","2324","2366","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"092118","00000519__","43.85","40.86152141","-75.01705581","21","2123","Warren","White Twp","5827","2052","3775","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-5-408","00000511__","35.44","41.15954975","-74.3465626","16","1615","Passaic","West Milford Twp","4037","2030","2007","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"110419","04000616__","1.48","39.95467701","-75.04516102","4","427","Camden","Pennsauken Twp","5537","2637","2900","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-4-511","03000616__","18.36","39.97495105","-74.68174504","3","328","Burlington","Pemberton Boro","15294","7431","7863","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"112037","20000621__","0.9","40.5997301","-74.27307877","20","2013","Union","Rahway City","12757","6537","6220","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-590","01011262__","0.76","39.44377565","-74.51001101","1","101","Atlantic","Absecon City","3884","1777","2107","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120605","00000047__","34.41","39.32083437","-74.98901005","6","609","Cumberland","Maurice River Twp","15416","7628","7788","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-689","16151062__","0.46","41.15632676","-74.36377879","16","1615","Passaic","West Milford Twp","13549","6807","6742","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-9-431","00000033__","26","40.2499972","-74.3046389","13","1316","Monmouth","Freehold Twp","18044","8945","9099","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-670","01021231__","0.19","39.35583991","-74.44618993","1","102","Atlantic","Atlantic City","1948","1000","948","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-9-437","13421119__","0.32","40.3589694","-74.0174361","13","1342","Monmouth","Rumson Boro","1486","805","681","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-619","06101036__","0.1","39.34326496","-75.03133354","6","610","Cumberland","Millville City","233","116","117","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120624","06141022__","0.76","39.46426299","-74.9922416","6","614","Cumberland","Vineland City","3639","1749","1890","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"112044","20000625__","0.44","40.65676","-74.26283","20","2014","Union","Roselle Boro","14489","7250","7239","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6N5H702","00000516__","8.96","40.4256694","-74.2140944","13","1330","Monmouth","Aberdeen Twp","11951","6248","5703","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"7-4-242","00000040__","11.86","39.64810652","-75.3063496","17","1710","Salem","Pittsgrove Twp","14534","7170","7364","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6N5H703","130000042_","7.44","40.414386","-74.190888","13","1339","Monmouth","Hazlet Twp","6779","3224","3555","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-606","05000662__","0.6","39.26936036","-74.64485298","5","511","Cape May","Upper Twp","1059","587","472","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6N5H703","130000042_","7.44","40.414386","-74.190888","13","1339","Monmouth","Hazlet Twp","6759","3421","3338","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-9-468","00000526__","20.23","40.1640917","-74.4143194","15","1511","Ocean","Jackson Twp","12275","6205","6070","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120626","00000548__","0.14","39.31333586","-74.98029495","6","609","Cumberland","Maurice River Twp","478","245","233","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"112035","20000619__","3.96","40.68456","-74.26913","20","2019","Union","Union Twp","17820","8748","9072","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110420","04000616__","2.39","39.94781101","-75.03125001","4","409","Camden","Cherry Hill Twp","9860","5060","4800","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-4-606","11021398__","1.43","40.2913278","-74.7555333","11","1107","Mercer","Lawrence Twp","6245","3212","3033","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110423","04000621__","0.48","39.95442","-75.04328","4","427","Camden","Pennsauken Twp","6397","3331","3066","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-622","06101077__","0.06","39.39237291","-75.04788206","6","610","Cumberland","Millville City","165","76","89","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc13b","00000571__","40.77","40.31443","-74.61978","11","1113","Mercer","West Windsor Twp","14391","7593","6798","2012-01-01T00:00:00.000","major","North/South"
