Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HH596327,01/01/2001 12:01:00 AM,061XX S DR MARTIN LUTHER KING JR DR,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,0311,20,02,1179933,1864435,2001,41.78328197,-87.615846405,"(41.78328197, -87.615846405)"
JC149011,01/01/2001 12:01:00 AM,020XX N LOREL AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,true,2515,36,02,,,2001,,,
HH670384,01/01/2001 12:01:00 AM,051XX S MAYFIELD AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0811,23,17,1137947,1869721,2001,41.798645945,-87.769656108,"(41.798645945, -87.769656108)"
HH741817,01/01/2001 12:01:00 AM,045XX W WRIGHTWOOD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,OTHER,false,false,2521,31,02,1145370,1917166,2001,41.928704261,-87.741233939,"(41.928704261, -87.741233939)"
HJ225426,01/01/2001 12:01:00 AM,001XX N LAMON AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,false,1532,28,02,1143744,1900129,2001,41.881983517,-87.747636477,"(41.881983517, -87.747636477)"
HJ224383,01/01/2001 12:01:00 AM,055XX W SCHOOL ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1633,38,17,1138543,1921424,2001,41.940515288,-87.766217744,"(41.940515288, -87.766217744)"
HJ233151,01/01/2001 12:01:00 AM,086XX S DAMEN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,true,true,0614,18,20,1164483,1847459,2001,41.737037248,-87.672969032,"(41.737037248, -87.672969032)"
HJ218612,01/01/2001 12:01:00 AM,008XX N LAWNDALE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1112,27,02,1151605,1905365,2001,41.896200796,-87.718632998,"(41.896200796, -87.718632998)"
HJ248367,01/01/2001 12:01:00 AM,068XX S CARPENTER ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0724,17,02,1170536,1859334,2001,41.769494218,-87.650447326,"(41.769494218, -87.650447326)"
HJ262591,01/01/2001 12:01:00 AM,081XX S VINCENNES AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0622,21,20,1174618,1850625,2001,41.745505758,-87.635743475,"(41.745505758, -87.635743475)"
HJ307127,01/01/2001 12:01:00 AM,020XX W 69TH PL,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0735,17,20,1163942,1858523,2001,41.767409848,-87.674640767,"(41.767409848, -87.674640767)"
HJ308308,01/01/2001 12:01:00 AM,068XX N SHERIDAN RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,2431,49,06,1167006,1945513,2001,42.006051906,-87.66091132,"(42.006051906, -87.66091132)"
HJ331070,01/01/2001 12:01:00 AM,033XX N CENTRAL PARK AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1732,35,02,1151840,1921955,2001,41.941720599,-87.71733221,"(41.941720599, -87.71733221)"
HJ375832,01/01/2001 12:01:00 AM,017XX W ALBION AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,2432,40,20,1163401,1943925,2001,42.001771324,-87.674219472,"(42.001771324, -87.674219472)"
HJ621560,01/01/2001 12:01:00 AM,044XX S FEDERAL ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0221,3,20,1176474,1875514,2001,41.813762321,-87.628194958,"(41.813762321, -87.628194958)"
HJ510951,01/01/2001 12:01:00 AM,0000X N LA SALLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,0113,42,06,1175175,1900357,2001,41.881962543,-87.632215784,"(41.881962543, -87.632215784)"
HJ566276,01/01/2001 12:01:00 AM,009XX N HUDSON AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,true,false,1823,27,17,1173036,1906859,2001,41.8998521,-87.639877139,"(41.8998521, -87.639877139)"
HJ706734,01/01/2001 12:01:00 AM,053XX S MAY ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0934,16,17,1169599,1869353,2001,41.797007908,-87.653591617,"(41.797007908, -87.653591617)"
HJ719028,01/01/2001 12:01:00 AM,015XX S ST LOUIS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1021,24,06,1153332,1892028,2001,41.859568533,-87.712644277,"(41.859568533, -87.712644277)"
HJ794050,01/01/2001 12:01:00 AM,002XX W 112TH PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0522,34,02,1176707,1830300,2001,41.689684474,-87.628698563,"(41.689684474, -87.628698563)"
HJ825929,01/01/2001 12:01:00 AM,037XX W 76TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0833,18,20,1153050,1853901,2001,41.754948289,-87.714686829,"(41.754948289, -87.714686829)"
HJ677683,01/01/2001 12:01:00 AM,094XX S RHODES AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0633,9,02,1181596,1842762,2001,41.723770688,-87.610417023,"(41.723770688, -87.610417023)"
HK238287,01/01/2001 12:01:00 AM,043XX W 18TH PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHA APARTMENT,false,false,1012,24,02,1147754,1890606,2001,41.855775217,-87.733156138,"(41.855775217, -87.733156138)"
HK189564,01/01/2001 12:01:00 AM,042XX W IOWA ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1111,37,02,1147807,1905698,2001,41.897188407,-87.732573863,"(41.897188407, -87.732573863)"
HK190424,01/01/2001 12:01:00 AM,003XX S LAVERGNE AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,1533,29,02,1143281,1897854,2001,41.875749294,-87.749393467,"(41.875749294, -87.749393467)"
HK176997,01/01/2001 12:01:00 AM,036XX W 83RD PL,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0834,18,02,1153797,1848936,2001,41.741308725,-87.712080627,"(41.741308725, -87.712080627)"
HK452111,01/01/2001 12:01:00 AM,059XX W WILSON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1622,38,06,1135917,1929933,2001,41.96391211,-87.775665863,"(41.96391211, -87.775665863)"
HK673579,01/01/2001 12:01:00 AM,042XX N DRAKE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1723,33,06,1151915,1928181,2001,41.958803719,-87.716891965,"(41.958803719, -87.716891965)"
HK595300,01/01/2001 12:01:00 AM,008XX W CUYLER AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2322,46,20,1169929,1927271,2001,41.955931954,-87.65069221,"(41.955931954, -87.65069221)"
HL160582,01/01/2001 12:01:00 AM,017XX S STATE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,0132,3,06,1176651,1891677,2001,41.85811087,-87.627058234,"(41.85811087, -87.627058234)"
HL303040,01/01/2001 12:01:00 AM,122XX S NORMAL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0523,34,06,1175211,1823936,2001,41.672254112,-87.634364426,"(41.672254112, -87.634364426)"
HL333515,01/01/2001 12:01:00 AM,086XX W FOSTER AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1614,41,06,1117803,1933375,2001,41.973661572,-87.842194526,"(41.973661572, -87.842194526)"
HL159012,01/01/2001 12:01:00 AM,024XX E 72ND ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0334,7,02,1194119,1857916,2001,41.765056786,-87.564050495,"(41.765056786, -87.564050495)"
HL211251,01/01/2001 12:01:00 AM,054XX W DRUMMOND PL,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2514,30,06,1139638,1917125,2001,41.92869844,-87.762298422,"(41.92869844, -87.762298422)"
HL217649,01/01/2001 12:01:00 AM,035XX W LEXINGTON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1133,24,06,1152782,1896511,2001,41.871881282,-87.714544564,"(41.871881282, -87.714544564)"
HL282617,01/01/2001 12:01:00 AM,041XX S WALLACE ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0935,11,20,1172950,1877203,2001,41.818475722,-87.641071274,"(41.818475722, -87.641071274)"
HL451678,01/01/2001 12:01:00 AM,080XX S CRANDON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,false,false,0414,8,06,1192880,1852198,2001,41.749396455,-87.568777964,"(41.749396455, -87.568777964)"
HL556991,01/01/2001 12:01:00 AM,016XX W 21ST PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1222,25,06,1165435,1889837,2001,41.853307537,-87.668280034,"(41.853307537, -87.668280034)"
HL598527,01/01/2001 12:01:00 AM,027XX W DIVISION ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1311,26,06,1157799,1907823,2001,41.90282173,-87.695816485,"(41.90282173, -87.695816485)"
HL657441,01/01/2001 12:01:00 AM,051XX W GRAND AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,GOVERNMENT BUILDING/PROPERTY,false,false,2522,37,06,1142061,1912861,2001,41.916952952,-87.753500533,"(41.916952952, -87.753500533)"
HL729536,01/01/2001 12:01:00 AM,077XX S EVANS AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0624,6,06,1182532,1853610,2001,41.753517201,-87.606653019,"(41.753517201, -87.606653019)"
HL786059,01/01/2001 12:01:00 AM,046XX W MC LEAN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,2522,31,02,1145123,1913260,2001,41.917990489,-87.742240531,"(41.917990489, -87.742240531)"
HM106143,01/01/2001 12:01:00 AM,025XX S LAWNDALE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1013,22,06,1152075,1886706,2001,41.844989168,-87.717398511,"(41.844989168, -87.717398511)"
HM202815,01/01/2001 12:01:00 AM,085XX S CALUMET AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,true,0632,6,11,1179929,1848275,2001,41.738937285,-87.616354889,"(41.738937285, -87.616354889)"
HM155414,01/01/2001 12:01:00 AM,083XX S VINCENNES AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0622,21,06,1174572,1850060,2001,41.74395635,-87.635928806,"(41.74395635, -87.635928806)"
HM243576,01/01/2001 12:01:00 AM,016XX N CENTRAL PARK AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2535,26,02,1152087,1910696,2001,41.910820079,-87.716721957,"(41.910820079, -87.716721957)"
HM384838,01/01/2001 12:01:00 AM,048XX N PAULINA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2032,47,06,1164385,1932578,2001,41.970613961,-87.670922333,"(41.970613961, -87.670922333)"
HM488474,01/01/2001 12:01:00 AM,109XX S NORMAL AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,true,false,2233,34,02,1174871,1832183,2001,41.694892728,-87.635364292,"(41.694892728, -87.635364292)"
HM514592,01/01/2001 12:01:00 AM,015XX N AVERS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2535,30,06,1150469,1909837,2001,41.908494665,-87.722688418,"(41.908494665, -87.722688418)"
HM779435,01/01/2001 12:01:00 AM,064XX S EVANS AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0312,20,02,1182290,1862306,2001,41.777385501,-87.607270854,"(41.777385501, -87.607270854)"
HN281010,01/01/2001 12:01:00 AM,022XX S WHIPPLE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1033,12,02,1156421,1888758,2001,41.850533452,-87.701393758,"(41.850533452, -87.701393758)"
HN280932,01/01/2001 12:01:00 AM,031XX N LAKE SHORE DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2332,44,06,1173466,1920961,2001,41.938539069,-87.637877712,"(41.938539069, -87.637877712)"
HN284916,01/01/2001 12:01:00 AM,014XX N SPRINGFIELD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2535,30,20,1150081,1909099,2001,41.906477092,-87.724133004,"(41.906477092, -87.724133004)"
HN376967,01/01/2001 12:01:00 AM,056XX W BELMONT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESTAURANT,false,false,2514,30,06,1138363,1920674,2001,41.938460477,-87.766897531,"(41.938460477, -87.766897531)"
HN398261,01/01/2001 12:01:00 AM,011XX N CROSBY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1822,27,06,1171687,1907509,2001,41.901665552,-87.644812831,"(41.901665552, -87.644812831)"
HN404624,01/01/2001 12:01:00 AM,017XX N MONITOR AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2531,29,06,1137201,1910955,2001,41.911811442,-87.771402295,"(41.911811442, -87.771402295)"
HN515081,01/01/2001 12:01:00 AM,007XX N LARRABEE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,false,false,1831,42,11,1172168,1905241,2001,41.895431423,-87.643113098,"(41.895431423, -87.643113098)"
HN610415,01/01/2001 12:01:00 AM,089XX S HOUSTON AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,false,false,0424,10,02,1198039,1846087,2001,41.732500059,-87.550077545,"(41.732500059, -87.550077545)"
HP275935,01/01/2001 12:01:00 AM,025XX N LINDER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2515,30,06,1139323,1916348,2001,41.926572019,-87.763474936,"(41.926572019, -87.763474936)"
HP289235,01/01/2001 12:01:00 AM,131XX S DR MARTIN LUTHER KING JR DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0533,9,06,1181116,1818560,2001,41.657368082,-87.612916623,"(41.657368082, -87.612916623)"
HP494290,01/01/2001 12:01:00 AM,019XX W HARRISON ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,1211,2,26,1163503,1897425,2001,41.874170552,-87.675157616,"(41.874170552, -87.675157616)"
HP485871,01/01/2001 12:01:00 AM,013XX S SPAULDING AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1021,24,06,1154532,1893771,2001,41.864327628,-87.70819282,"(41.864327628, -87.70819282)"
HP715215,01/01/2001 12:01:00 AM,047XX N WINTHROP AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,2312,46,17,1168051,1931584,2001,41.967807821,-87.65747107,"(41.967807821, -87.65747107)"
HP580570,01/01/2001 12:01:00 AM,064XX S SACRAMENTO AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,true,0823,15,17,1157525,1861966,2001,41.776990398,-87.69806877,"(41.776990398, -87.69806877)"
HP577827,01/01/2001 12:01:00 AM,098XX S ELLIS AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0511,8,02,1184660,1839986,2001,41.716081864,-87.599280582,"(41.716081864, -87.599280582)"
HR128825,01/01/2001 12:01:00 AM,058XX N ELSTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1622,45,06,1136284,1938762,2001,41.988133109,-87.774104578,"(41.988133109, -87.774104578)"
HR187356,01/01/2001 12:01:00 AM,032XX W MAYPOLE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1123,28,02,1154766,1900839,2001,41.88371828,-87.707144516,"(41.88371828, -87.707144516)"
HR347209,01/01/2001 12:01:00 AM,055XX S SACRAMENTO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0824,14,06,1157359,1867826,2001,41.793074437,-87.698518718,"(41.793074437, -87.698518718)"
HR527350,01/01/2001 12:01:00 AM,053XX W MONROE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1522,29,06,1140702,1899181,2001,41.87943851,-87.758830122,"(41.87943851, -87.758830122)"
HR440774,01/01/2001 12:01:00 AM,015XX W ARDMORE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,true,2013,48,02,1164788,1938975,2001,41.988158983,-87.669258116,"(41.988158983, -87.669258116)"
HR567345,01/01/2001 12:01:00 AM,044XX W MONTROSE AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,true,false,1722,38,12,1145616,1928827,2001,41.960698401,-87.740033361,"(41.960698401, -87.740033361)"
HR681853,01/01/2001 12:01:00 AM,052XX W MONTROSE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1624,38,06,1140516,1928710,2001,41.960472709,-87.758786667,"(41.960472709, -87.758786667)"
HS136795,01/01/2001 12:01:00 AM,066XX S KILPATRICK AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0833,13,02,1146228,1860244,2001,41.772486481,-87.739527446,"(41.772486481, -87.739527446)"
HS406979,01/01/2001 12:01:00 AM,060XX S DAMEN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,0714,15,02,1164102,1864559,2001,41.783970076,-87.673884641,"(41.783970076, -87.673884641)"
HS659842,01/01/2001 12:01:00 AM,054XX W SCHUBERT AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,2514,30,20,1139424,1917453,2001,41.929602415,-87.763076796,"(41.929602415, -87.763076796)"
HT336516,01/01/2001 12:01:00 AM,006XX W ROOT ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GOVERNMENT BUILDING/PROPERTY,true,false,0925,11,11,1172855,1877426,2001,41.819089754,-87.641413178,"(41.819089754, -87.641413178)"
HT371393,01/01/2001 12:01:00 AM,037XX S WASHTENAW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0913,12,17,1158944,1879626,2001,41.825422881,-87.69238395,"(41.825422881, -87.69238395)"
HZ126025,01/01/2001 12:01:00 AM,074XX N CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2411,50,11,,,2001,,,
HT559399,01/01/2001 12:01:00 AM,027XX S RIDGEWAY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1031,22,06,,,2001,,,
HZ247066,01/01/2001 12:01:00 AM,104XX S AVENUE F,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0432,10,11,,,2001,,,
HY343019,01/01/2001 12:01:00 AM,007XX W 103RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,true,2232,34,11,,,2001,,,
HY497527,01/01/2001 12:01:00 AM,015XX E 62ND ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0314,5,20,,,2001,,,
HT593436,01/01/2001 12:01:00 AM,035XX N NARRAGANSETT AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,1632,36,17,,,2001,,,
HV276481,01/01/2001 12:01:00 AM,085XX S GREEN ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0613,21,02,,,2001,,,
HV297549,01/01/2001 12:01:00 AM,046XX S HERMITAGE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0924,20,02,,,2001,,,
HW344902,01/01/2001 12:01:00 AM,107XX S CHAMPLAIN AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0513,9,17,,,2001,,,
G000062,01/01/2001 12:04:00 AM,008XX N LECLAIRE AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,1531,,15,1142236,1905390,2001,41.896448442,-87.753043264,"(41.896448442, -87.753043264)"
G039023,01/01/2001 12:05:00 AM,009XX N WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1322,,14,1164261,1906447,2001,41.898911655,-87.672119356,"(41.898911655, -87.672119356)"
G000068,01/01/2001 12:05:00 AM,034XX W CARROLL AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1123,,07,1153618,1902233,2001,41.887566466,-87.711322992,"(41.887566466, -87.711322992)"
G000321,01/01/2001 12:05:00 AM,058XX W MIDWAY PK,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1512,,04B,1137120,1902595,2001,41.888872021,-87.77190086,"(41.888872021, -87.77190086)"
G001124,01/01/2001 12:05:00 AM,031XX N SHERIDAN RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,false,false,2332,,07,1172968,1921410,2001,41.939782212,-87.639694608,"(41.939782212, -87.639694608)"
G000956,01/01/2001 12:05:00 AM,006XX W WELLINGTON AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,2333,,26,1171037,1920142,2001,41.936345425,-87.646828883,"(41.936345425, -87.646828883)"
G000175,01/01/2001 12:05:00 AM,064XX S LOWE AV,141B,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,RESIDENCE PORCH/HALLWAY,true,false,0723,,15,1173185,1862171,2001,41.777221149,-87.640653561,"(41.777221149, -87.640653561)"
G000393,01/01/2001 12:05:00 AM,020XX W 69 ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0735,,08B,1163874,1858853,2001,41.768316843,-87.674880757,"(41.768316843, -87.674880757)"
G001247,01/01/2001 12:05:00 AM,020XX W 19 ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,1223,,20,1163304,1890780,2001,41.855940245,-87.676075039,"(41.855940245, -87.676075039)"
G000126,01/01/2001 12:05:00 AM,037XX W 83 PL,141B,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,RESIDENCE,true,false,0834,,15,1152899,1848910,2001,41.741255119,-87.71537157,"(41.741255119, -87.71537157)"
G015384,01/01/2001 12:05:00 AM,053XX S HOYNE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0915,,14,1163309,1869129,2001,41.796527395,-87.676664107,"(41.796527395, -87.676664107)"
G008705,01/01/2001 12:05:00 AM,080XX S VERNON AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0631,,14,1180593,1852006,2001,41.749160369,-87.613807841,"(41.749160369, -87.613807841)"
G000132,01/01/2001 12:05:00 AM,130XX S ELLIS AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,0533,,15,1185218,1818621,2001,41.657440415,-87.597904928,"(41.657440415, -87.597904928)"
HH100097,01/01/2001 12:05:00 AM,026XX N MASON AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,false,false,2514,,07,1136231,1917152,2001,41.928834112,-87.77481757,"(41.928834112, -87.77481757)"
G000036,01/01/2001 12:07:00 AM,038XX W 65 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0833,,14,1152000,1861189,2001,41.774968402,-87.718343871,"(41.774968402, -87.718343871)"
G000061,01/01/2001 12:10:00 AM,016XX S CENTRAL PARK AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1021,,08B,1152691,1891209,2001,41.857333794,-87.715018864,"(41.857333794, -87.715018864)"
G000689,01/01/2001 12:10:00 AM,071XX S WENTWORTH AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0731,,14,1176157,1857556,2001,41.764490869,-87.629896677,"(41.764490869, -87.629896677)"
G000167,01/01/2001 12:10:00 AM,071XX S CHAMPLAIN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0323,,14,1181766,1857576,2001,41.764418039,-87.609337785,"(41.764418039, -87.609337785)"
G000029,01/01/2001 12:10:00 AM,040XX W ARMITAGE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2525,,14,1148979,1913018,2001,41.917252614,-87.728079528,"(41.917252614, -87.728079528)"
G000119,01/01/2001 12:15:00 AM,019XX W 21 ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,true,false,1223,,15,1163745,1890048,2001,41.853922292,-87.674476968,"(41.853922292, -87.674476968)"
G000607,01/01/2001 12:15:00 AM,029XX W LEXINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1135,,14,1157034,1896523,2001,41.871829037,-87.698933339,"(41.871829037, -87.698933339)"
G000152,01/01/2001 12:15:00 AM,018XX N LINDER AV,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,true,false,2532,,15,1139486,1911516,2001,41.913309503,-87.762994062,"(41.913309503, -87.762994062)"
G000049,01/01/2001 12:15:00 AM,113XX S WENTWORTH AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0522,,14,1176932,1829447,2001,41.687338661,-87.627900413,"(41.687338661, -87.627900413)"
G000030,01/01/2001 12:15:00 AM,001XX W CHESTNUT ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1832,,26,1175361,1906231,2001,41.898076948,-87.631356346,"(41.898076948, -87.631356346)"
