"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Charter Sightseeing","21221","ACTIVE","MERCEDES","SPRINTER","2019","BLACK","Gasoline","N","ALL AMERICAN LIMOUSINE INC","9536 W. FOSTER AVE.","CHICAGO","IL","60656",,,"21221Charter Sightseeing"
"Charter Sightseeing","10987","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10987Charter Sightseeing"
"Charter Sightseeing","9443","INACTIVE","FORD","EXCURSION","2005","WHITE","Gasoline","N","AN ELEGANT TOUCH LIMOUSINE SERVICE INC","5329 S. HARDING AVE.","CHICAGO","IL","60632",,,"9443Charter Sightseeing"
"Charter Sightseeing","7307","INACTIVE","DODGE","VAN","1995",,"Gasoline","N","Always Medical Carrier Inc","6160 N. CICERO AVE.","CHICAGO","IL","60646",,,"7307Charter Sightseeing"
"Charter Sightseeing","14356","INACTIVE","CHAMPION","TROLLEY","1999","RED","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"14356Charter Sightseeing"
"Charter Sightseeing","18845","VIOLATION","OSHKOSH","SHUTTLE","1992","RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"18845Charter Sightseeing"
"Charter Sightseeing","23743","ACTIVE","FORD","TRANSIT","2015","WHITE","Gasoline","N","BENDIN BLOCKZ LLC","1722 W. BELMONT AVE.","CHICAGO","IL","60657",,,"23743Charter Sightseeing"
"Charter Sightseeing","16621","ACTIVE","FORD","F650","2008","WHITE","Gasoline","N","VIP LIMOUSINE INC.","5356 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"16621Charter Sightseeing"
"Charter Sightseeing","17377","ACTIVE","FREIGHLINE","M1000","2007","WHITE","Gasoline","N","VIP LIMOUSINE INC.","5356 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"17377Charter Sightseeing"
"Charter Sightseeing","12005","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12005Charter Sightseeing"
"Charter Sightseeing","11642","INACTIVE","FORD","E350","2005","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"11642Charter Sightseeing"
"Charter Sightseeing","21355","VIOLATION","MERCEDES","SPRINTER","2019","BLACK","Gasoline","N","ARRIVE AND GO INC.","1016 W. JACKSON BLVD.","CHICAGO","IL","60607",,,"21355Charter Sightseeing"
"Charter Sightseeing","14086","INACTIVE","FREIGHLINE","M2 106","2014","BLACK","Diesel","N","Amida Inc","5155 N. EAST RIVER RD.","CHICAGO","IL","60656",,,"14086Charter Sightseeing"
"Charter Sightseeing","16647","INACTIVE","FREIGHTLINER","M2106","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16647Charter Sightseeing"
"Charter Sightseeing","19161","INACTIVE","GMC","C5500","2004","WHITE","Gasoline","N","SKYLINE LIMOUSINE 2 LLC","11344 S. ADA ST.","CHICAGO","IL","60643",,,"19161Charter Sightseeing"
"Charter Sightseeing","16648","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16648Charter Sightseeing"
"Charter Sightseeing","16656","INACTIVE","FREIGHTLINER","M2106","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16656Charter Sightseeing"
"Charter Sightseeing","6031","ACTIVE","FORD","TRANSIT BUS","2017","BLACK","Gasoline","N","HARRISON GLOBAL LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"6031Charter Sightseeing"
"Charter Sightseeing","12193","INACTIVE","FORD","ECONOLINE","2006","WHITE","Gasoline","N","PROFESSIONAL LIMOUSINE SERVICE INC","1610 W. FULLERTON AVE.","CHICAGO","IL","60614",,,"12193Charter Sightseeing"
"Charter Sightseeing","65893","INACTIVE","FREIGHLINE",,"1996","RED/CREAM","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"65893Charter Sightseeing"
"Charter Sightseeing","17550","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17550Charter Sightseeing"
"Charter Sightseeing","17700","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17700Charter Sightseeing"
"Charter Sightseeing","17701","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17701Charter Sightseeing"
"Charter Sightseeing","14816","INACTIVE","INTL","C-MAX","2012","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"14816Charter Sightseeing"
"Charter Sightseeing","17703","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17703Charter Sightseeing"
"Charter Sightseeing","13462","INACTIVE","FORD","E350","2011","BLACK","Gasoline","N","CLASS ACT LIMOUSINE LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"13462Charter Sightseeing"
"Charter Sightseeing","18766","INACTIVE","FREIGHLINE","S2 106","2011","BLACK","Gasoline","N","ELITE CHICAGO LIMO INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"18766Charter Sightseeing"
"Charter Sightseeing","13566","INACTIVE","FORD","350","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13566Charter Sightseeing"
"Charter Sightseeing","21382","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","SIGNATURE LIMOUSINE SERVICES CORP","6401 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"21382Charter Sightseeing"
"Charter Sightseeing","9903","INACTIVE","FORD","E450","2007","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9903Charter Sightseeing"
"Charter Sightseeing","15982","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","T & V TRANSPORTATION LLC.","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"15982Charter Sightseeing"
"Charter Sightseeing","19139","ACTIVE","FORD","TRANSIT","2017","BLACK","Gasoline","N","ALL AMERICAN LIMOUSINE INC","9536 W. FOSTER AVE.","CHICAGO","IL","60656",,,"19139Charter Sightseeing"
"Charter Sightseeing","7730","INACTIVE","FORD","EXCURSION","2004","WHITE","Gasoline","N","Timeless Image Limousine, Inc.","224 E. 86TH ST.","CHICAGO","IL","60619",,,"7730Charter Sightseeing"
"Charter Sightseeing","13207","INACTIVE","BLUEBIRD","TRANSIT BUS","1998","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"13207Charter Sightseeing"
"Charter Sightseeing","22480","VIOLATION","FORD","TRANSIT","2020","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"22480Charter Sightseeing"
"Charter Sightseeing","23038","VIOLATION","FREIGHTLINER","TROLLEY","2012","RED/GREEN","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"23038Charter Sightseeing"
"Charter Sightseeing","13152","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13152Charter Sightseeing"
"Charter Sightseeing","21398","VIOLATION","FREIGHTLINER","M LINE SHUTTLE BUS","2004","WHITE/RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"21398Charter Sightseeing"
"Charter Sightseeing","7731","INACTIVE","INTL","300SER","2004","WHITE","Gasoline","N","Timeless Image Limousine, Inc.","224 E. 86TH ST.","CHICAGO","IL","60619",,,"7731Charter Sightseeing"
"Charter Sightseeing","22078","ACTIVE","FREIGHTLINER","S2 106","2013","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22078Charter Sightseeing"
"Charter Sightseeing","22079","ACTIVE","FREIGHTLINER","M2","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22079Charter Sightseeing"
"Charter Sightseeing","161179","INACTIVE","INTL","KRYSTAL KK28 BUS","2007","WHITE","Gasoline","N","ACCESS GRANTED CHICAGO INC.","8601 S. YATES BLVD.","CHICAGO","IL","60617",,,"161179Charter Sightseeing"
"Charter Sightseeing","16922","INACTIVE","BOYERTOWN","TROLLEY","1985","RED/WHITE","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"16922Charter Sightseeing"
"Charter Sightseeing","22081","ACTIVE","FREIGHTLINER","M2","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22081Charter Sightseeing"
"Charter Sightseeing","16895","ACTIVE","FORD","650","2015","WHITE","Gasoline","N","LIMOTAINMENT LLC","1139 W. WOLFRAM ST.","CHICAGO","IL","60657",,,"16895Charter Sightseeing"
"Charter Sightseeing","22082","ACTIVE","FREIGHTLINER","M2 106","2012","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22082Charter Sightseeing"
"Charter Sightseeing","22083","ACTIVE","FREIGHTLINER","M2 106","2013","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22083Charter Sightseeing"
"Charter Sightseeing","9993","INACTIVE","FORD","E350","2003","WHITE","Gasoline","N","Always Medical Carrier Inc","6160 N. CICERO AVE.","CHICAGO","IL","60646",,,"9993Charter Sightseeing"
"Charter Sightseeing","18081","VIOLATION","FREIGHTLINER","TROLLEY","1998","RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"18081Charter Sightseeing"
"Charter Sightseeing","22084","ACTIVE","FREIGHTLINER","M2 106","2013","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22084Charter Sightseeing"
"Charter Sightseeing","22085","ACTIVE","FREIGHTLINER","S2 106","2008","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22085Charter Sightseeing"
"Charter Sightseeing","22086","ACTIVE","FREIGHTLINER","S2 106","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22086Charter Sightseeing"
"Charter Sightseeing","22087","ACTIVE","FREIGHTLINER","M2 106","2009","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22087Charter Sightseeing"
"Charter Sightseeing","15065","INACTIVE","CHAMPION","TROLLEY","1993","ORANGE","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"15065Charter Sightseeing"
"Charter Sightseeing","22088","ACTIVE","FREIGHTLINER","S2 106","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"22088Charter Sightseeing"
"Charter Sightseeing","15935","INACTIVE","OSHKOSH","SHUTTLE","1992","BLACK","Gasoline","N","ALMOST FAMOUS 2642 LLC","1327 W. 109TH ST.","CHICAGO","IL","60643",,,"15935Charter Sightseeing"
"Charter Sightseeing","11719","INACTIVE","CHEVROLET","TOWN AND COUNTRY","2006","BLUE/GREEN","Gasoline","N","MCGEE'S TRANSPORTATION SERVICES INC","2650 W. MONROE ST.","CHICAGO","IL","60612",,,"11719Charter Sightseeing"
"Charter Sightseeing","2002","INACTIVE","FORD","TRANSIT BUS","2017","WHITE","Gasoline","N","DDSSBOS LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"2002Charter Sightseeing"
"Charter Sightseeing","21927","ACTIVE","FREIGHTLINER","M1235","2008","WHITE","Gasoline","N","PINNACLE LIMOUSINE AND PARTY BUS LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"21927Charter Sightseeing"
"Charter Sightseeing","6085","INACTIVE","MCI","102DL3","1999","RED/WHITE/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"6085Charter Sightseeing"
"Charter Sightseeing","22962","ACTIVE","FREIGHTLINER","M2","2011","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS, LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"22962Charter Sightseeing"
"Charter Sightseeing","22963","ACTIVE","FREIGHTLINER","M1235","2002","SILVER","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS, LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"22963Charter Sightseeing"
"Charter Sightseeing","13080","INACTIVE","FORD","E450","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13080Charter Sightseeing"
"Charter Sightseeing","14775","RESERVED","LINCOLN","NAVIGATOR","2013","WHITE","Gasoline","N","GOING GREEN LIMOUSINE LLC","3301 N. PANAMA AVE.","CHICAGO","IL","60634",,,"14775Charter Sightseeing"
"Charter Sightseeing","14832","INACTIVE","FORD","350","2018","BLACK","Gasoline","N","ALFONSO ESCOBAR","6724 W. 63RD ST.","CHICAGO","IL","60638",,,"14832Charter Sightseeing"
"Charter Sightseeing","14128","INACTIVE","CHEVROLET","EXPRESS","2010","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14128Charter Sightseeing"
"Charter Sightseeing","12017","INACTIVE","FORD","F550","2013","WHITE","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12017Charter Sightseeing"
"Charter Sightseeing","21130","RESERVED","MERCEDES","SPRINTER","2019","BLACK","Gasoline","N","NICKS LIMO TRANSPORTATION INC","4564 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"21130Charter Sightseeing"
"Charter Sightseeing","13141","INACTIVE","FORD","E450","2006","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13141Charter Sightseeing"
"Charter Sightseeing","7246","INACTIVE","FORD","TROLLEY","1997","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7246Charter Sightseeing"
"Charter Sightseeing","11590","INACTIVE","FORD","F650","2007","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11590Charter Sightseeing"
"Charter Sightseeing","23046","VIOLATION","GMC","SAVANA","2016","WHITE","Gasoline","N","VAN-AL TRANSIT SHUTTLE LLC","414 W. 98TH PL.","CHICAGO","IL","60628",,,"23046Charter Sightseeing"
"Charter Sightseeing","10715","INACTIVE","FREIGHTLINER","GLAVAL LEGACY","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10715Charter Sightseeing"
"Charter Sightseeing","14357","INACTIVE","CHAMPION","TROLLEY","2000","MAROON","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"14357Charter Sightseeing"
"Charter Sightseeing","14846","INACTIVE","FORD","E450","2017","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14846Charter Sightseeing"
"Charter Sightseeing","12240","INACTIVE","GMC","C5500","2006","BLACK","Gasoline","N","CHICAGO 5 STAR LIMO SERVICE INC","5353 W. BYRON ST.","CHICAGO","IL","60641",,,"12240Charter Sightseeing"
"Charter Sightseeing","13926","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"13926Charter Sightseeing"
"Charter Sightseeing","13181","RESERVED","TURTLE TOP","TERRA","2012","WHITE","Gasoline","N","SEE IT ALL SIGHTSEEING , LLC","4044 N. PAULINA ST.","CHICAGO","IL","60613",,,"13181Charter Sightseeing"
"Charter Sightseeing","11464","INACTIVE","IC","STARCRAFT","2014","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11464Charter Sightseeing"
"Charter Sightseeing","23271","VIOLATION","MERCEDES","SPRINTER","2019","BLACK","Gasoline","N","CRYSTAL LIMOUSINE GROUP INC","6618 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"23271Charter Sightseeing"
"Charter Sightseeing","11349","INACTIVE","LINCOLN","TOWN CAR","2007","BLACK","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"11349Charter Sightseeing"
"Charter Sightseeing","23147","ACTIVE","FORD","650","2007","WHITE","Gasoline","N","LIMOTAINMENT LLC","1139 W. WOLFRAM ST.","CHICAGO","IL","60657",,,"23147Charter Sightseeing"
"Charter Sightseeing","21406","ACTIVE","FREIGHLINE","CHASSIS","2004","BLUE","Gasoline","N","LIMOTAINMENT LLC","1139 W. WOLFRAM ST.","CHICAGO","IL","60657",,,"21406Charter Sightseeing"
"Charter Sightseeing","22891","ACTIVE","FORD","CHASSIS","2011","WHITE","Gasoline","N","SEE IT ALL SIGHTSEEING , LLC","4044 N. PAULINA ST.","CHICAGO","IL","60613",,,"22891Charter Sightseeing"
"Charter Sightseeing","14094","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"14094Charter Sightseeing"
"Charter Sightseeing","15054","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","CHICAGO COACHWORKS, LLC","6452 N. GLENWOOD AVE.","CHICAGO","IL","60626",,,"15054Charter Sightseeing"
"Charter Sightseeing","19169","INACTIVE","MERCEDES","SPRINTER","2017","BLACK","Gasoline","N","XL TRANSPORTATION LTD","6210 S. INGLESIDE AVE.","CHICAGO","IL","60637",,,"19169Charter Sightseeing"
"Charter Sightseeing","9554","INACTIVE","FORD","E450","2006","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9554Charter Sightseeing"
"Charter Sightseeing","13441","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"13441Charter Sightseeing"
"Charter Sightseeing","13022","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13022Charter Sightseeing"
"Charter Sightseeing","14097","INACTIVE","FORD","E450","2008","WHITE","Gasoline","N","PEDRO FORTIS","6255 N. NORTHWEST HWY.","CHICAGO","IL","60631",,,"14097Charter Sightseeing"
"Charter Sightseeing","21939","ACTIVE","GMC","C5500","2008","WHITE","Gasoline","N","VIP LIMOUSINE INC.","5356 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"21939Charter Sightseeing"
"Charter Sightseeing","10844","INACTIVE","FORD","F53","2005","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10844Charter Sightseeing"
"Charter Sightseeing","13238","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13238Charter Sightseeing"
"Charter Sightseeing","14076","INACTIVE","FORD","F650","2012","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"14076Charter Sightseeing"
"Charter Sightseeing","13133","INACTIVE","FORD","E450","2004","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13133Charter Sightseeing"
"Charter Sightseeing","11521","INACTIVE","CHEVROLET","3500","2000","WHITE","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"11521Charter Sightseeing"
"Charter Sightseeing","19171","INACTIVE","MERCEDES","SPRINTER","2017","BLACK","Gasoline","N","Hyde Enterprise LLC","711 E. 40TH ST.","CHICAGO","IL","60653",,,"19171Charter Sightseeing"
"Charter Sightseeing","16903","INACTIVE","FREIGHTLINER","TROLLEY","1999","RED","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"16903Charter Sightseeing"
"Charter Sightseeing","18895","VIOLATION","MERCEDES","SPRINTER","2018","BLACK","Gasoline","N","PREMIER FLEET CARS INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"18895Charter Sightseeing"
"Charter Sightseeing","17971","INACTIVE","CHEVROLET","TROLLEY","1998","RED","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"17971Charter Sightseeing"
"Charter Sightseeing","9361","INACTIVE","FORD","KRYSTAL KK28 BUS","2004","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"9361Charter Sightseeing"
"Charter Sightseeing","50000","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2000","GREEN","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"50000Charter Sightseeing"
"Charter Sightseeing","13139","INACTIVE","CHEVROLET","C5500","2008","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13139Charter Sightseeing"
"Charter Sightseeing","11331","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"11331Charter Sightseeing"
"Charter Sightseeing","11700","INACTIVE","FORD","F550","2014","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"11700Charter Sightseeing"
"Charter Sightseeing","13811","INACTIVE","FORD","F550","2012","WHITE","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"13811Charter Sightseeing"
"Charter Sightseeing","13907","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"13907Charter Sightseeing"
"Charter Sightseeing","14809","INACTIVE","LINCOLN","NAVIGATOR","2013","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"14809Charter Sightseeing"
"Charter Sightseeing","15721","INACTIVE","FORD","F450","2014","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"15721Charter Sightseeing"
"Charter Sightseeing","7291","INACTIVE","FORD","VAN","2009","BLACK","Gasoline","N","TOWN & COUNTRY TRANSIT, CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"7291Charter Sightseeing"
"Charter Sightseeing","14840","INACTIVE","FREIGHTLINER","GLAVAL LEGACY","2014","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14840Charter Sightseeing"
"Charter Sightseeing","7164","INACTIVE","FORD","F650","2013","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"7164Charter Sightseeing"
"Charter Sightseeing","7388","INACTIVE","FORD","F450","2013","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"7388Charter Sightseeing"
"Charter Sightseeing","8687","INACTIVE","FORD","F450","2013","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"8687Charter Sightseeing"
"Charter Sightseeing","9348","INACTIVE","FREIGHLINE",,"2006","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"9348Charter Sightseeing"
"Charter Sightseeing","19708","INACTIVE","FORD","350","2018","BLACK","Gasoline","N","SWIFT TRANSPORTATION AND LEASTING INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"19708Charter Sightseeing"
"Charter Sightseeing","13136","INACTIVE","MERCEDES","SPRINTER","2011","GREEN","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13136Charter Sightseeing"
"Charter Sightseeing","13138","INACTIVE","CHEVROLET","C5500","2008","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13138Charter Sightseeing"
"Charter Sightseeing","11463","INACTIVE","IC","STARCRAFT","2014","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11463Charter Sightseeing"
"Charter Sightseeing","20455","INACTIVE","FORD","TROLLEY","2015","YELLOW","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"20455Charter Sightseeing"
"Charter Sightseeing","20456","INACTIVE","FORD","TROLLEY","2015","YELLOW","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"20456Charter Sightseeing"
"Charter Sightseeing","20457","INACTIVE","FORD","TROLLEY","2013","YELLOW","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"20457Charter Sightseeing"
"Charter Sightseeing","11594","INACTIVE","FORD","F650","2011","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11594Charter Sightseeing"
"Charter Sightseeing","13760","INACTIVE","FREIGHLINE","X LINE SHUTTLE","2000","GREEN","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"13760Charter Sightseeing"
