"relocated_date","make","color","plate","state","relocated_from_address_number","relocated_from_street_direction","relocated_from_street_name","relocated_from_suffix","relocated_to_address_number","relocated_to_direction","relocated_to_street_name","relocated_to_suffix","relocated_reason","service_request_number","relocated_from_x_coordinate","relocated_from_y_coordinate","relocated_from_latitude","relocated_from_longitude","relocated_from_location"
"2022-08-16T06:15:00.000","Chevrolet","Tan","Y910258","IL","5400","S","SHORE","DR","5546","S","woodlawn",,"CDOT Street Resurfacing","22-00086907","1189453.3799496","1869739.4923493","41.79761458","-87.580771791","
,  
(41.79761457974587, -87.5807717905961)"
"2022-08-16T06:15:00.000","Ford","Gray","3183411","IL","5300","S","SHORE","DR","5614","S","DORCHESTER",,"CDOT Street Resurfacing","22-00086622","1188841.71326683","1870376.20130031","41.799376426","-87.582994446","
,  
(41.79937642575957, -87.58299444601302)"
"2022-08-16T06:15:00.000","Toyota","White","E763132","IL","5332","S","SHORE","DR","5514","S","woodlawn",,"CDOT Street Resurfacing","22-00086641","1188949.40591309","1870123.55821562","41.798680575","-87.582607608","
,  
(41.798680575485996, -87.58260760821764)"
"2022-08-15T23:15:00.000","Chevrolet","Red","DG70816","IL","1105","E","53RD","ST","5496","S","Unfortunately ave",,"Film Office","22-00086587","1184344.5963129","1870345.44446991","41.799398565","-87.599487239","
,  
(41.799398565089575, -87.59948723946957)"
"2022-08-15T22:45:00.000","Nissan","Gray","CW479226","IL","1106","E","53RD","ST","5496","S","University ave",,"Film Office","22-00086586","1184362.14018323","1870365.55407118","41.799453336","-87.599422273","
,  
(41.79945333640192, -87.59942227283703)"
"2022-08-15T22:26:00.000","Chevrolet","Purple","CR23344","IL","1113","E","53RD","ST","5490","S","Woodlawn ave",,"Film Office","22-00086585","1184416.6335156","1870347.13552946","41.799401518","-87.599223011","
,  
(41.79940151756169, -87.59922301127342)"
"2022-08-15T22:09:00.000","Toyota","Black","AV94963","IL","1149","E","53RD","ST","1378","E","55th st",,"Film Office","22-00086583","1184772.27438092","1870355.45997966","41.799416018","-87.597918542","
,  
(41.7994160184552, -87.59791854215723)"
"2022-08-15T20:02:00.000","Buick","Gray","BW91607","IL","5600","W","GRAND",,"10300","S","DOTY",,"Pound Transfer","22-00086573","1138447.63226755","1913160.53751779","41.917841187","-87.766768947","
,  
(41.917841186784344, -87.76676894687635)"
"2022-08-15T18:16:00.000","Honda","Gray","P411848","IL","3509","S","WENTWORTH","AVE","3530","S","WENTWORTH",,"Accident","22-00086562","1175621.00330395","1881628.68606106","41.830560717","-87.631140487","
,  
(41.83056071689932, -87.63114048723568)"
"2022-08-15T18:02:00.000","GMC","White","BQ20779","IL","3532","S","WENTWORTH","AVE","3532","S","WENTWORTH",,"Accident","22-00086560","1175516.71675104","1881488.77169814","41.830179119","-87.631527309","
,  
(41.83017911875146, -87.63152730936929)"
"2022-08-15T17:46:00.000","Chevrolet","Black","BC64985","IL","3502","S","WENTWORTH","AVE","3516","S","WENTWORTH",,"Accident","22-00086559","1175512.61328055","1881717.02999946","41.830805571","-87.631535523","
,  
(41.83080557054199, -87.63153552325663)"
"2022-08-15T17:18:00.000","Dodge","Blue","BF32934","IL","4204","S","COTTAGE GROVE","AVE","4214","S","COTTAGE",,"Accident","22-00086556","1182296.65737968","1877259.19094477","41.818418163","-87.606783117","
,  
(41.81841816296455, -87.6067831170754)"
"2022-08-15T12:30:00.000","Honda","Maroon","BA27611","IL","205","N","KILPATRICK","AVE","204","N","KILPATRICK",,"CDOT Street Resurfacing","22-00086506","1145032.43566307","1900639.52118192","41.88336022","-87.742892403","
,  
(41.88336022048779, -87.7428924033076)"
"2022-08-15T12:28:00.000","Volkswagen","Gray","AQ96306","IL","7205","W","GRACE",,"7225","W","Grace",,"Forestry","22-00086500","1127324.16454998","1924415.3572602","41.948920192","-87.807384217","
,  
(41.94892019168087, -87.8073842171017)"
"2022-08-15T12:15:00.000","Dodge","Gray","AQ74105","IL","205","N","KILPATRICK","AVE","4659","W","WEST END",,"CDOT Street Resurfacing","22-00086505","1145032.43566307","1900639.52118192","41.88336022","-87.742892403","
,  
(41.88336022048779, -87.7428924033076)"
"2022-08-15T12:00:00.000","Nissan","Gray","HLET62","FL","121","N","LARAMIE","AVE","124","N","LARAMIE",,"CDOT Street Resurfacing","22-00086504","1141701.15690113","1900529.76457106","41.883121277","-87.755127958","
,  
(41.88312127736459, -87.75512795772471)"
"2022-08-15T11:50:00.000","Chevrolet","Tan","46841P","IL","3153","W","66TH","ST","3205","W","66th pl",,"Water Management","22-00086493","1156408.1720285","1860679.76846766","41.773483353","-87.702197673","
,  
(41.77348335310627, -87.7021976734705)"
"2022-08-15T11:41:00.000","Honda","Black","195384","IL","3143","W","66TH","ST","6642","S","Troy",,"Water Management","22-00086492","1156449.22809433","1860680.42556717","41.773484329","-87.702047152","
,  
(41.77348432938944, -87.70204715215043)"
"2022-08-15T11:30:00.000","Chevrolet","Blue","BC58320","IL","3149","W","66TH","ST","6636","S","Troy",,"Water Management","22-00086488","1156424.61688263","1860680.03740781","41.77348376","-87.702137383","
,  
(41.77348375993177, -87.7021373825626)"
"2022-08-15T10:56:00.000","Nissan","Silver","CH36778","IL","4914","N","FRANCISCO",,"2818","W","Ainslie",,"Other","22-00086475","1156135.33819703","1932675.58873388","41.971052773","-87.701254367","
,  
(41.971052772771145, -87.7012543665803)"
"2022-08-15T10:30:00.000","Chevrolet","Black","AK47472","IL","5491","S","SHORE","DR","5331","S","SOUTH SHORE DR",,"CDOT Street Resurfacing","22-00086503","1189439.95216363","1868994.23270626","41.795569859","-87.580844955","
,  
(41.79556985866003, -87.58084495492056)"
"2022-08-15T10:30:00.000","Mazda","Gray","CS77564","IL","5024","N","TROY","ST","4750","N","MANOR",,"CDOT Street Resurfacing","22-00086529","1154457.86475237","1933224.88806695","41.972593877","-87.707407874","
,  
(41.97259387729082, -87.7074078738798)"
"2022-08-15T10:30:00.000","Toyota","Gray","G564544","IL","3940","W","ROSEMONT","AVE","6308","N","DRAKE",,"CDOT Street Resurfacing","22-00086481","1149000.78823095","1941532.39677668","41.995497852","-87.727258557","
,  
(41.99549785242149, -87.72725855682575)"
"2022-08-15T10:19:00.000","Honda","Blue","A180915","IL","5","S","STATE","ST","5301","N","Kedzie",,"Other","22-00086467","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T10:17:00.000","Chevrolet","White","41710CV","IL","2006","W","WELLINGTON",,"2000","W","Wellington",,"Forestry","22-00086466","1162364.24129123","1919930.63977197","41.935951591","-87.678708033","
,  
(41.93595159056167, -87.67870803318856)"
"2022-08-15T10:00:00.000","Honda","Black","6548503","IL","5490","S","SHORE","DR","5454","S","south shore none",,"CDOT Street Resurfacing","22-00086489","1189336.64251667","1868972.55637495","41.795512858","-87.581224484","
,  
(41.7955128582209, -87.58122448396631)"
"2022-08-15T09:59:00.000","Chevrolet","Gray","8920A","WI","4900","N","KEDZIE",,"5311","N","Kedzie",,"Other","22-00086462","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T09:56:00.000","Kia Motors Corp","Silver","RN45131","IL","519","N","CLAREMONT",,"2343","W","Ohio",,"Other","22-00086460","1160695.71823677","1903625.16538051","41.891242964","-87.685292768","
,  
(41.89124296375497, -87.68529276812818)"
"2022-08-15T09:50:00.000","Honda","Blue","DN30355","IL","10032","S","VAN VLISSINGEN","RD","2221","E","101st street",,"Other","22-00086461","1192170.67582129","1838853.31704055","41.712794655","-87.571809805","
,  
(41.71279465454846, -87.57180980543876)"
"2022-08-15T09:46:00.000","Buick","Maroon","CB28833","IL","4936","N","KEDZIE",,"5254","N","Kedzie",,"Other","22-00086454","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T09:45:00.000","Honda","Silver","CV97966","IL","3142","W","41ST","PL","4133","S","Albany",,"Water Management","22-00086457","1156076.89634676","1876951.68749196","41.818142441","-87.702974668","
,  
(41.8181424407876, -87.70297466828833)"
"2022-08-15T09:35:00.000","Acura","Silver","CW74839","IL","3139","W","41ST","PL","3103","W","41st pl",,"Water Management","22-00086451","1155945.01818486","1876869.45306647","41.817919433","-87.703460655","
,  
(41.81791943268315, -87.70346065539148)"
"2022-08-15T09:30:00.000","Chrysler","Black","9864005","IL","3243","S","EMERALD","AVE","3249","S","Emerald",,"Forestry","22-00086452","1171914.14180837","1883209.28646087","41.834980367","-87.644694535","
,  
(41.834980367034596, -87.64469453450515)"
"2022-08-15T09:29:00.000","Kia Motors Corp","Black","CA773770","IL","4932","N","KEDZIE",,"5252","N","Kedzie",,"Other","22-00086445","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T09:28:00.000","Ford","Red","CW14863","IL","901","W","WEED",,"1521","N","Fremont",,"CDOT 50/50 Sidewalk","22-00086447","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T09:28:00.000","Ford","Red","CW14863","IL","1532","N","FREMONT","ST","1521","N","Fremont",,"CDOT 50/50 Sidewalk","22-00086449","1169952.51911284","1910322.34996511","41.909423572","-87.651101551","
,  
(41.909423572466004, -87.65110155101053)"
"2022-08-15T09:25:00.000","Nissan","Black","RSPNCR","IL","2443","N","SAWYER",,"2447","N","Kimball",,"Other","22-00086444","1154144.34253168","1916237.43789582","41.925985417","-87.70901578","
,  
(41.92598541702851, -87.70901577950302)"
"2022-08-15T09:17:00.000","Chevrolet","Black","DE78387","IL","303","S","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","370","E","Monroe",,"Broken Down","22-00086446","1179285.71342813","1899044.21140593","41.878267037","-87.617161715","
,  
(41.87826703743213, -87.61716171488527)"
"2022-08-15T09:15:00.000","Chevrolet","Black","DJ36484","IL","5032","N","KEDZIE",,"5250","N","Kedzie",,"Other","22-00086436","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-15T09:15:00.000","Honda","Gray","DL57916","IL","2258","W","21ST","PL","2132","S","Leavitt",,"CDOT Street Resurfacing","22-00086453","1161409.84047012","1889759.73531824","41.853180112","-87.683055907","
,  
(41.853180112437514, -87.68305590714591)"
"2022-08-15T09:10:00.000","Jeep","Silver","6998","IL","5202","N","SB OUTER LAKE SHORE","DRIVE","614","W","Lawrence",,"Broken Down","22-00086439","1169866.31912648","1934832.6400024","41.976682686","-87.650701161","
,  
(41.97668268637672, -87.650701161168)"
"2022-08-15T09:00:00.000","Kia Motors Corp","Silver","CZ68639","IL","810","W","GRACE",,"659","W","Wilson",,"Other","22-00086441","1170141.9649076","1925554.23021991","41.95121642","-87.649959633","
,  
(41.95121642001523, -87.64995963252736)"
"2022-08-15T08:45:00.000","Chevrolet","Green","N90873","IL","420","S","LOCKWOOD","AVE","5323 w congress","W","congress",,"CDOT Street Resurfacing","22-00086438","1141042.81886967","1897255.78244646","41.874149199","-87.757626088","
,  
(41.87414919861308, -87.75762608797153)"
"2022-08-15T08:45:00.000","Volkswagen","Gray","A328176","IL","4156","S","ELLIS","AVE","810","E","42nd pl",,"Forestry","22-00086427","1183497.80467398","1877260.51779258","41.818393849","-87.602376914","
,  
(41.81839384949774, -87.60237691425513)"
"2022-08-15T08:38:00.000","Toyota","Gray","AE92845","IL","2622","N","MANGO",,"2612","N","Mango",,"Forestry","22-00086430","1137594.05184378","1916857.46894374","41.928001413","-87.769815829","
,  
(41.92800141313058, -87.76981582942476)"
"2022-08-15T08:27:00.000","Honda","Gold","IT9930","IL","2619","N","MANGO",,"2610","N","Mango",,"Forestry","22-00086428","1137594.05184378","1916857.46894374","41.928001413","-87.769815829","
,  
(41.92800141313058, -87.76981582942476)"
"2022-08-15T08:15:00.000","Chevrolet","White","HI38062","IL","5301","W","GLADYS","AVE","5301","W","gladys",,"CDOT Street Resurfacing","22-00086435","1141016.84855956","1897751.95801858","41.875511247","-87.757709223","
,  
(41.87551124663806, -87.7577092230333)"
"2022-08-15T08:15:00.000","Toyota","Black","CM44109","IL","2757","N","MONTICELLO",,"2759","N","Monticello",,"Other","22-00086166","1151624.32532234","1918300.0362553","41.931695335","-87.718221296","
,  
(41.93169533544711, -87.71822129643924)"
"2022-08-15T08:12:00.000","Volkswagen","White","OLTP65","MI","5722","S","STONY ISLAND","AVE","1512","E","59th street",,"Other","22-00086152","1187709.55856797","1867227.88164078","41.79076425","-87.58724648","
,  
(41.79076424963312, -87.58724647990412)"
"2022-08-15T08:00:00.000","Mazda","Green","AN23028","IL","2759","N","MONTICELLO",,"2758","N","Monticello",,"Other","22-00086164","1151624.32532234","1918315.03670048","41.931736498","-87.718220901","
,  
(41.931736497907906, -87.7182209009548)"
"2022-08-15T07:58:00.000","Hyundai","Black","BN56721","IL","6042","W","SCHUBERT",,"6043","W","Schubert",,"Forestry","22-00086159","1135531.75740013","1917323.33479601","41.929316744","-87.77738302","
,  
(41.92931674412249, -87.77738302039992)"
"2022-08-15T07:55:00.000","Nissan","Silver","CY29277","IL","1916","S","SPRINGFIELD","AVE","1865","S","Springfield",,"Peoples Gas","22-00086149","1150694.86078902","1890229.22477304","41.854684384","-87.722371492","
,  
(41.85468438432594, -87.72237149215668)"
"2022-08-15T07:50:00.000","Nissan","Gray","DA53956","IL","5606","S","STONEY ISLAND",,"5615","S","Lake Park",,"Other","22-00086141","1187874.45691461","1868076.89201384","41.793090069","-87.586614807","
,  
(41.79309006895019, -87.58661480700566)"
"2022-08-15T07:46:00.000","Nissan","Gray","BA41630","IL","6040","W","SCHUBERT",,"6041","W","Schubert",,"Forestry","22-00086158","1135547.85343988","1917304.04549472","41.929263526","-87.777324331","
,  
(41.929263525695816, -87.77732433087998)"
"2022-08-15T07:45:00.000","Dodge","Blue","BK42892","IL","402","S","LOCKWOOD","AVE","5227","W","harrison",,"CDOT Street Resurfacing","22-00086431","1141070.59380093","1897461.47235845","41.874713127","-87.757519043","
,  
(41.87471312714997, -87.75751904343977)"
"2022-08-15T07:40:00.000","Honda","White","AU52292","IL","2759","N","MONTICELLO",,"2800","N","Monticello",,"Other","22-00086161","1151624.32532234","1918315.03670048","41.931736498","-87.718220901","
,  
(41.931736497907906, -87.7182209009548)"
"2022-08-15T07:30:00.000","Subaru","Silver","Q879726","IL","1037","E","49TH","ST","1051","E","49th st",,"Forestry","22-00086139","1184147.46362722","1872644.88675658","41.80571303","-87.600138234","
,  
(41.80571302977626, -87.60013823375263)"
"2022-08-15T07:25:00.000","Nissan","Silver","A439415","IL","4502","S","LAVERGNE","AVE","4504","S","LAVERGNE",,"CDOT Street Resurfacing","22-00086138","1143707.86452867","1874282.33876929","41.811057376","-87.748415586","
,  
(41.81105737563143, -87.7484155863204)"
"2022-08-15T07:18:00.000","Jeep","Black","CC32056","IL","2553","N","LUNA",,"2549","N","Luna",,"Forestry","22-00086136","1138955.46538083","1916434.59359863","41.926816336","-87.764823369","
,  
(41.92681633620033, -87.76482336871412)"
"2022-08-15T07:15:00.000","Chevrolet","Red","BR16107","IL","4459","S","LECLAIRE","AVE","4452","S","LECLAIRE",,"CDOT Street Resurfacing","22-00086137","1143188.6440676","1874372.28943285","41.811313896","-87.750317839","
,  
(41.81131389611407, -87.75031783905591)"
"2022-08-15T07:10:00.000","Honda","Blue","DM32664","IL","2555","N","LUNA",,"2514","N","Luna",,"Forestry","22-00086135","1138935.37469703","1916446.13496685","41.926848372","-87.764896913","
,  
(41.92684837246576, -87.76489691308268)"
"2022-08-15T06:54:00.000","Chevrolet","Red","N545198","IL","5525","W","WRIGHTWOOD",,"5522","W","Wrightwood",,"Forestry","22-00086134","1138987.62170563","1916727.24378239","41.927618815","-87.764698075","
,  
(41.92761881474783, -87.76469807507755)"
"2022-08-15T06:44:00.000","Nissan","Red","ZU80913","IL","5525","W","WRIGHTWOOD",,"5505","W","Wrightwood",,"Forestry","22-00086133","1138987.62170563","1916727.24378239","41.927618815","-87.764698075","
,  
(41.92761881474783, -87.76469807507755)"
"2022-08-15T04:50:00.000","Hyundai","Burgundy","CC20756","IL","4206","S","COTTAGE GROVE","AVE","4218","S","COTTAGE",,"Accident","22-00086555","1182297.07846988","1877239.1770765","41.818363234","-87.606782193","
,  
(41.81836323365196, -87.6067821931744)"
"2022-08-15T04:10:00.000","Kia Motors Corp","White","DK85181","IL","3917","N","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","300","E","Lower Wacker",,"Accident","22-00086127","1171615.96757629","1926286.05205804","41.953192184","-87.644519678","
,  
(41.9531921840367, -87.64451967797575)"
"2022-08-14T23:05:00.000","Nissan","Silver","FP146037","IL","48","N","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","300","E","Lower Wacker dr",,"Accident","22-00085068","1179327.90945939","1900659.79871074","41.882699325","-87.616957267","
,  
(41.882699324645536, -87.61695726676304)"
"2022-08-14T20:40:00.000","ATV","Red","NA",,"1820","W","76TH",,"7808","S","Halsted",,"Accident","22-00086120","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T12:15:00.000","Nissan","Gray","GODPCE1","IL","218","W","37TH","ST","3720","S","Princeton",,"U.S. Cellular Field Sox","22-00086071","1175363.38369341","1880443.67794721","41.827314729","-87.632121184","
,  
(41.82731472917599, -87.63212118442334)"
"2022-08-14T11:45:00.000","Volkswagen","Black","N716587","IL","222","W","37TH","STREET","3756","S","Princeton",,"U.S. Cellular Field Sox","22-00086067","1174898.34327007","1879795.24428062","41.825545774","-87.633846706","
,  
(41.825545774079934, -87.63384670606862)"
"2022-08-14T11:00:00.000","Chrysler","White","AK34259",,"1239","S","CHRISTIANA",,"1232","S","Christiana",,"Water Management","22-00086064","1154304.42529142","1894065.01910533","41.865138993","-87.709020397","
,  
(41.86513899317741, -87.70902039666319)"
"2022-08-14T10:49:00.000","Mitsubishi","Maroon","AG29416","IL","2020","W","DEVON",,"6600","N","Western",,"Other","22-00086061","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T10:28:00.000","Volvo","Gray","DD49982","IL","1950","W","DEVON",,"6600","N","Western",,"Other","22-00086057","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T10:10:00.000","Honda","Gray","AGH6942","WI","1130","S","WABASH",,"324","E","Lower Wacker",,"Other","22-00086060","1176925.63232484","1895893.25569264","41.869674342","-87.62592265","
,  
(41.86967434234987, -87.6259226495481)"
"2022-08-14T10:04:00.000","Lexus","Blue","BG80167","IL","1900","W","DEVON",,"6600","N","Western",,"Other","22-00086056","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T09:33:00.000","Toyota","Blue","DN44727","IL","6408","N","CLAIREMONT",,"6600","N","Western",,"Other","22-00086051","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T09:27:00.000","Toyota","Gray","AX31240","IL","6409","N","CLAIREMONT",,"6600","N","Western",,"Other","22-00086050","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T08:31:00.000","Honda","Tan","N/A","IL","524","S","WABASH",,"323","E","Wacker",,"Stalled","22-00086044","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T07:38:00.000","Bmw","Black","DA83952","IL","29","E","WACKER",,"35","W","Wacker",,"Stalled","22-00085679","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-14T02:30:00.000","Kia Motors Corp","Black","DK63573","IL","4552","S","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","300","E","Lower Wacker",,"Accident","22-00085675","1186273.24747533","1875587.72527949","41.813738356","-87.592248719","
,  
(41.81373835601736, -87.59224871887061)"
"2022-08-13T20:33:00.000","Hyundai","Brown","BN69417",,"4040","S","LAKE SHORE",,"1564","E","47th",,"Accident","22-00085669","1184441.32196364","1878498.36835949","41.821768519","-87.598877005","
,  
(41.821768519396656, -87.59887700546226)"
"2022-08-13T19:35:00.000","Acura","Blue","DD15394","IL","1247","S","LAKE SHORE","DRIVE","382","S","18th Dr",,"Broken Down","22-00085664","1178537.22862488","1894825.8039151","41.866708595","-87.62003866","
,  
(41.866708595355774, -87.6200386601218)"
"2022-08-13T18:31:00.000","Kia Motors Corp","Red","AU18817","IL","7053","S","INDIANA","AVENUE","7040","S","Cottage Grove Avenue",,"Other","22-00085662","1182233.6791195","1858803.23526033","41.76777488","-87.607585685","
,  
(41.767774880243, -87.60758568474233)"
"2022-08-13T17:37:00.000","Chevrolet","Black","OL  SH","NV","203","S","CLARK",,"330","E","Lower Wacker",,"Broken Down","22-00085659","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-13T16:20:00.000","Nissan","Black","CW88072","IL","850","S","CLARK",,"320","E","Lower Wacker",,"Broken Down","22-00085656","1178483.45952246","1902767.19226946","41.888501419","-87.619993745","
,  
(41.88850141947542, -87.61999374456954)"
"2022-08-13T12:41:00.000","Infiniti","Black","AX63620","IL","217","E","ROOSEVELT","RD","1133","S","Columbus",,"Broken Down","22-00085636","1178058.35530594","1895097.82261773","41.867465936","-87.621788359","
,  
(41.86746593620625, -87.62178835920855)"
"2022-08-13T11:48:00.000","Nissan","Gray","CB75021","IL","1630","E","75TH","STREET","1626","E","75th street",,"Water Management","22-00085631","1189084.01429126","1855999.8385415","41.759920761","-87.58256618","
,  
(41.75992076087778, -87.5825661797265)"
"2022-08-13T10:20:00.000","Chevrolet","Black","CA95482","IL","3252","S","PRINCETON","AVE","3256","S","Princeton Ave",,"Forestry","22-00085614","1174750.86603931","1883171.47330301","41.834813728","-87.634286967","
,  
(41.83481372753164, -87.63428696679378)"
"2022-08-13T10:19:00.000","Honda","White","CT52391","IL","5316","N","FRANCISCO","AVE","5307","N","Francisco",,"Forestry","22-00085613","1156005.45831437","1935283.63649393","41.978212024","-87.701661235","
,  
(41.97821202357131, -87.70166123541885)"
"2022-08-13T10:07:00.000","Toyota","Gray","51013EL","IL","5316","N","FRANCISCO","AVE","5307","N","Francisco",,"Forestry","22-00085611","1156005.45831437","1935283.63649393","41.978212024","-87.701661235","
,  
(41.97821202357131, -87.70166123541885)"
"2022-08-13T09:50:00.000","Honda","Black","DL25611","IL","2908","W","SUMMERDALE","AVE","2836","W","Summerdale",,"Forestry","22-00085603","1155933.87558077","1935483.90803924","41.978763027","-87.701919054","
,  
(41.9787630272254, -87.70191905379762)"
"2022-08-13T09:45:00.000","Ford","White","150AB420","IL","4759","S","TRIPP","AVE","4232","W","48TH ST",,"CDOT Street Resurfacing","22-00085612","1148909.02928646","1872512.05777743","41.806100737","-87.729383493","
,  
(41.806100736599845, -87.72938349278624)"
"2022-08-13T09:45:00.000","Toyota","Gray","DF79087","IL","5334","N","FRANCISCO","AVE","2850","W","Summerdale",,"Forestry","22-00085598","1156051.76699256","1935452.90202687","41.97867556","-87.701486343","
,  
(41.97867555971515, -87.70148634253515)"
"2022-08-13T09:05:00.000","Dodge","White","79169T8","TX","2035","N","PARKSIDE","AVENUE","10301","S","Doty Avenue",,"Pound Transfer","22-00085594","1138447.63226755","1913160.53751779","41.917841187","-87.766768947","
,  
(41.917841186784344, -87.76676894687635)"
"2022-08-13T09:00:00.000","Honda","Gray","150AB420","IL","4202","S","KEELER","AVE","4830","S","KEELER",,"CDOT Street Resurfacing","22-00085610","1149198.58209648","1876352.27153468","41.816633253","-87.728222331","
,  
(41.816633253365836, -87.72822233134029)"
"2022-08-13T08:56:00.000","Chevrolet","Tan","1356604BTRUCK","IL","3147","S","PULASKI",,"3150","S","Pulaski",,"Other","22-00085443","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-13T08:40:00.000","Nissan","Black","BN22663","IL","3005","W","40TH","ST","4131","S","KEDZIE",,"CDOT Street Resurfacing","22-00085592","1156914.52504043","1877870.85165602","41.820647841","-87.699877093","
,  
(41.82064784060323, -87.69987709335973)"
"2022-08-13T08:30:00.000","Chevrolet","White","CU72221","IL","3030","W","40TH","ST","4157","S","KEDZIE",,"CDOT Street Resurfacing","22-00085591","1156654.42073876","1878012.7652287","41.821042528","-87.700827452","
,  
(41.821042527569475, -87.70082745235872)"
"2022-08-13T08:30:00.000","Honda","Gray","AT59389","IL","3153","S","PULASKI",,"4044","W","31st street",,"Other","22-00085440","1149780.63605178","1883737.65675208","41.836888494","-87.725895643","
,  
(41.83688849412979, -87.72589564316579)"
"2022-08-13T08:20:00.000","Honda","Black","DH91532","IL","3117","W","40TH","ST","4129","S","KEDZIE",,"CDOT Street Resurfacing","22-00085590","1156133.04939662","1877816.11563338","41.820513412","-87.702745407","
,  
(41.82051341203452, -87.70274540745245)"
"2022-08-13T08:15:00.000","Nissan","Burgundy","ZV96967","IL","5641","W","FULTON","ST","236","N","MENARD",,"CDOT Street Resurfacing","22-00085609","1138593.19690038","1901437.41716674","41.885668888","-87.766518711","
,  
(41.885668888016816, -87.76651871101916)"
"2022-08-13T08:10:00.000","Nissan","Black","DN33502","IL","3045","W","40TH","ST","4131","S","KEDZIE",,"CDOT Street Resurfacing","22-00085589","1156521.64190969","1877874.28786498","41.820665209","-87.701318291","
,  
(41.820665209279696, -87.70131829062338)"
"2022-08-13T08:05:00.000","Mazda","White","AD51748","IL","3142","W","40TH","ST","4017","S","KEDZIE",,"CDOT Street Resurfacing","22-00085587","1155871.5204613","1878001.66720246","41.821027852","-87.703699836","
,  
(41.82102785228722, -87.70369983556182)"
"2022-08-13T08:00:00.000","Nissan","White","DM83558","IL","5643","W","FULTON","ST","248","N","MENARD",,"CDOT Street Resurfacing","22-00085607","1138574.97450281","1901436.89685517","41.88566779","-87.766585641","
,  
(41.88566779048066, -87.7665856409617)"
"2022-08-13T07:55:00.000","Volkswagen","Black","DN20036","IL","3150","W","40TH","ST","4019","S","KEDZIE",,"CDOT Street Resurfacing","22-00085586","1155992.10867183","1877934.29402642","41.820840546","-87.703259268","
,  
(41.82084054593437, -87.70325926786957)"
"2022-08-13T07:50:00.000","Chevrolet","Black","DD21581","IL","3051","W","40TH","ST","4131","S","KEDZIE",,"CDOT Street Resurfacing","22-00085585","1156665.4054652","1877935.25114313","41.820829597","-87.700789248","
,  
(41.82082959719913, -87.70078924811084)"
"2022-08-13T01:05:00.000","Kia Motors Corp","Blue","U80LXH","NJ","5142","S","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","1710","E","53rd st",,"Broken Down","22-00085434","1189201.65323903","1871304.37043588","41.801914755","-87.581644711","
,  
(41.801914754875064, -87.58164471126113)"
"2022-08-13T00:00:00.000","Chevrolet","Black","Z972733","IL","3025","W","ROSCOE","ST","2939","W","Roscoe St",,"CDOT Street Resurfacing","22-00085642","1155508.01914237","1922349.64108628","41.942730399","-87.703840005","
,  
(41.94273039940052, -87.70384000481633)"
"2022-08-13T00:00:00.000","Chevrolet","Black","BW39212","IL","48","N","LOCKWOOD","AVE","5236","W","washington",,"CDOT Street Resurfacing","22-00085617","1140972.64405304","1900040.28744565","41.881791528","-87.757815187","
,  
(41.88179152846856, -87.75781518691701)"
