"loan_date","lender","block","street_direction","street_name","street_type","city","state","zip","ward","industry","latitude","longitude","location"
"2014-11-25T00:00:00.000","Accion","074XX","W","Irving Pk.","Rd.","Chicago","IL","60634","38","Other Services","41.952711949","-87.814246268","(41.952712, -87.814246)"
"2014-11-25T00:00:00.000","Accion","078XX","S","Shore","Drive","Chicago","IL","60649","7","transportation","41.753007302","-87.549326948","(41.753007, -87.549327)"
"2014-12-02T00:00:00.000","Accion","148XX"," ","Evans","Avenue","Dolton","IL","60620",,"Construction/Repair",,,
"2014-12-04T00:00:00.000","Accion","018XX","N","Monitor","Street","Chicago","IL","60639","29","Construction/Repair","41.914456401","-87.7717878","(41.914456, -87.771788)"
"2014-12-05T00:00:00.000","Accion","019XX","N","Austin","Avenue","Chicago","IL","60639","29","Food/Beverage","41.91622789","-87.775605613","(41.916228, -87.775606)"
"2014-12-05T00:00:00.000","Accion","094XX","S","Perry","Avenue","Chicago","IL","60620","21","Day Care","41.722006907","-87.626390322","(41.722007, -87.62639)"
"2014-12-12T00:00:00.000","Accion","000XX","N","LaSalle","Street","Chicago","IL","60602","42","Professional/Off Svc","41.883173368","-87.632552736","(41.883173, -87.632553)"
"2014-12-12T00:00:00.000","Accion","101XX","S","Lafayette","Street","Chicago","IL","60628","9","Construction/Repair","41.709285897","-87.624925274","(41.709286, -87.624925)"
"2015-01-07T00:00:00.000","CNI","021XX","S","Canalport","Street","Chicago","IL","60608","6","Construction","41.853301464","-87.649929695","(41.853301, -87.64993)"
"2015-01-15T00:00:00.000","CNI","053XX","S","Greenwood","Avenue","Chicago","IL","60615","5","Service","41.798022972","-87.599856389","(41.798023, -87.599856)"
"2015-01-30T00:00:00.000","WBDC","007XX","W","Washington","Street","Chicago","IL","60661","42","Professional/Off Svc","41.883256433","-87.647365592","(41.883256, -87.647366)"
"2015-02-02T00:00:00.000","Accion","029XX","N","Lincoln","Avenue","Chicago","IL","60657","32","Retail Stores","41.935398499","-87.662897921","(41.935398, -87.662898)"
"2015-02-06T00:00:00.000","Accion","003XX","E","71st","Street","Chicago","IL","60619","6","Clothing Design/Mfg","41.765795405","-87.616487173","(41.765795, -87.616487)"
"2015-02-12T00:00:00.000","Accion","014XX","N","Milwaukee","Avenue","Chicago","IL","60622","1","Retail sales","41.908161631","-87.67422876","(41.908162, -87.674229)"
"2015-02-13T00:00:00.000","Accion","035XX","W","63rd","Street","Chicago","IL","60629","23","Restaurant - Full Service","41.77893795","-87.712384286","(41.778938, -87.712384)"
"2015-02-18T00:00:00.000","Accion","010XX","N","California","Avenue","Chicago","IL","60622","26","Restaurant - Full Service","41.900760711","-87.696975027","(41.900761, -87.696975)"
"2015-02-23T00:00:00.000","Accion","019XX","W","103rd","Street","Chicago","IL","60643","19","Other Services","41.706669083","-87.671082793","(41.706669, -87.671083)"
"2015-02-23T00:00:00.000","Accion","034XX","N","Pulaski","Avenue","Chicago","IL","60641","30","Restaurant - Full Service","41.944183101","-87.727478918","(41.944183, -87.727479)"
"2015-02-23T00:00:00.000","CNI","112XX","S","Saint Lawrence","Avenue","Chicago","IL","60628","9","Food/Beverage","41.689529257","-87.608493489","(41.689529, -87.608493)"
"2015-02-25T00:00:00.000","Accion","033XX","W","BRYN MAWR","Avenue","CHICAGO","IL","60659","39","Restaurant - Full Service","41.98312144","-87.713368491","(41.983121, -87.713368)"
"2015-02-26T00:00:00.000","Accion","008XX","S","Wabash","Avenue","Chicago","IL","60605","4","Electronics","41.871184354","-87.62606949","(41.871184, -87.626069)"
"2015-03-04T00:00:00.000","Accion","060XX","W","Irving Pk.","Road","Chicago","IL","60634","38","Retail Stores","41.953128103","-87.778825478","(41.953128, -87.778825)"
"2015-03-05T00:00:00.000","Accion","000XX",,,,"Chicago","IL","60636",,"Other Construction/Repair",,,
"2015-03-09T00:00:00.000","CNI","077XX","S","Albany","Avenue","Chicago","IL","60652","18","Other Services -Childcare","41.752003688","-87.700161747","(41.752004, -87.700162)"
"2015-03-12T00:00:00.000","Accion","039XX","W","Armitage","Avenue","Chicago ","IL","60647","26","Auto/Vehicle","41.917280964","-87.726185515","(41.917281, -87.726186)"
"2015-03-16T00:00:00.000","Accion","135XX","S","Brainard","Avenue","Chicago","IL","60633","10","Food/Beverage","41.648211288","-87.545772832","(41.648211, -87.545773)"
"2015-03-17T00:00:00.000","Accion","025XX","W","16th","Street","Chicago","IL","60608","28","Entertainment","41.859403662","-87.690337461","(41.859404, -87.690337)"
"2015-03-19T00:00:00.000","Accion","016XX","N","Tripp","Avenue","Chicago","IL","60639","26","Transportation","41.911306184","-87.732633806","(41.911306, -87.732634)"
"2015-03-23T00:00:00.000","Accion","041XX","S","Maplewood","Avenue","Chicago","IL","60632","12","Manufacturing","41.817755662","-87.68852451","(41.817756, -87.688525)"
"2015-03-23T00:00:00.000","Accion","047XX","N","Sawyer","Avenue","Chicago","IL","60625","33","Other Services","41.968126183","-87.709826697","(41.968126, -87.709827)"
"2015-03-24T00:00:00.000","Accion","000XX",,,,"Chicago","IL","60680",,"Other Services",,,
"2015-03-30T00:00:00.000","Accion","013XX","W","Wrightwood","Avenue","Chicago","IL","60614","32","Retail Sales ","41.928964527","-87.663049927","(41.928965, -87.66305)"
"2015-04-01T00:00:00.000","CNI","077XX","S","Calumet","Avenue","Chicago","IL","60619","6","Other Services - Childcare","41.75322778","-87.616735646","(41.753228, -87.616736)"
"2015-04-01T00:00:00.000","CNI","085XX","S","Racine","Avenue","Chicago","IL","60620","21","Other Services - Tire Repair","41.738069556","-87.653544944","(41.73807, -87.653545)"
"2015-04-07T00:00:00.000","WBDC","011XX","S","State","Street","Chicago","IL","60605","2","Other Services","41.867936373","-87.627580413","(41.867936, -87.62758)"
"2015-04-07T00:00:00.000","WBDC","017XX","W","Lawrence","Avenue","Chicago","IL","60660","47",,"41.968945848","-87.67299374","(41.968946, -87.672994)"
"2015-04-16T00:00:00.000","Accion","001XX","S","Hamlin","Boulevard","Chicago","IL","60624","28","Other Services","41.878284228","-87.720804134","(41.878284, -87.720804)"
"2015-04-24T00:00:00.000","CNI","021XX","S","Canalport","Street","Chicago","IL","60608","25","Other Services - Cosmetology","41.853301464","-87.649929695","(41.853301, -87.64993)"
"2015-05-01T00:00:00.000","WBDC","027XX","W","Potomac","Avenue","Chicago","IL","60622","26","Retail Sales - Other","41.904865295","-87.696497802","(41.904865, -87.696498)"
"2015-05-07T00:00:00.000","WBDC","014XX","N","Ashland","Avenue","Chicago","IL","60622","1","Professional/Off Svc","41.908377716","-87.667773189","(41.908378, -87.667773)"
"2015-05-15T00:00:00.000","WBDC","010XX","S","Western","Avenue","Chicago","IL","60612","25","Retail Sales - Other","41.868456183","-87.686235717","(41.868456, -87.686236)"
"2015-05-26T00:00:00.000","WBDC","005XX","E","43rd","Street","Chicago","IL","60653","4",,"41.816831307","-87.612018219","(41.816831, -87.612018)"
"2015-06-03T00:00:00.000","Accion","059XX","S","Michigan","Avenue","Chicago","IL","60637","20","Construction/Repair","41.785900266","-87.622383571","(41.7859, -87.622384)"
"2015-06-04T00:00:00.000","WBDC","008XX","W","63rd","Street","Chicago","IL","60621","20",,"41.779826797","-87.646902618","(41.779827, -87.646903)"
"2015-06-16T00:00:00.000","Accion","042XX","N","Cicero","Avenue","Chicago","IL","60641","45","Professional/Off Svc","41.958555449","-87.747611909","(41.958555, -87.747612)"
"2015-06-29T00:00:00.000","CNI","009XX","W","North","Avenue","Chicago","IL","60642","21","Transportation","41.910951382","-87.653010859","(41.910951, -87.653011)"
"2015-07-15T00:00:00.000","CNI","017XX","E","92nd","Street","Chicago","IL","60617","7","Other Services","41.727980124","-87.580634236","(41.72798, -87.580634)"
"2015-07-15T00:00:00.000","CNI","028XX","E","79th","Street","Chicago","IL","60649","27","Other Services","41.751993753","-87.554961229","(41.751994, -87.554961)"
"2015-07-17T00:00:00.000","Accion","016XX","W","21st ","Street","Chicago","IL","60608","25","Fashion, jewelry, art and sewing/ jewelry classes","41.854222612","-87.668174117","(41.854223, -87.668174)"
"2015-08-04T00:00:00.000","CNI","056XX",,"Mannheim","Road","Chicago","IL","60666","16","Other Services - Barbershop","41.981355689","-87.879182873","(41.981356, -87.879183)"
"2015-08-06T00:00:00.000","CNI","089XX","S","Blackstone","Street","Chicago","IL","60619","8","Transportation","41.731729337","-87.588167875","(41.731729, -87.588168)"
"2015-08-07T00:00:00.000","WBDC","003XX","W","18th","Street","Chicago","IL","60616","25","Construction/Repair","41.857814473","-87.636746844","(41.857814, -87.636747)"
"2015-08-28T00:00:00.000","Accion","080XX","S","Normal","Avenue","Chicago","IL","60620","17","Other Services","41.747411671","-87.636787879","(41.747412, -87.636788)"
"2015-08-31T00:00:00.000","Accion","087XX","S","Racine","Avenue","Chicago","IL","60620","21","Retail Services - Other","41.734425227","-87.653443031","(41.734425, -87.653443)"
"2015-09-10T00:00:00.000","CNI","106XX","S","Yates","Avenue","Chicago","IL","60617","41","Other Services","41.701271823","-87.564135629","(41.701272, -87.564136)"
"2015-09-22T00:00:00.000","CNI","067XX","S","South Chicago","Avenue","Chicago","IL","60637","7","Other Services","41.771818686","-87.614077935","(41.771819, -87.614078)"
"2015-09-29T00:00:00.000","Accion","021XX","N","Milwaukee","Avenue","Chicago","IL","60647","1","Retail Stores","41.920230129","-87.693217337","(41.92023, -87.693217)"
"2015-10-06T00:00:00.000","Accion","016XX","W","18th","Street","Chicago","IL","60608","25","Food/Beverage","41.857871405","-87.668270534","(41.857871, -87.668271)"
"2015-10-06T00:00:00.000","Accion","017XX","W","Chicago","Avenue","Chicago","IL","60622","1","Entertainment","41.896110115","-87.671694946","(41.89611, -87.671695)"
"2015-10-08T00:00:00.000","WBDC","010XX","E","43rd ","Street","Chicago","IL","60653","4","Retail Sales - Other","41.817000516","-87.599814358","(41.817001, -87.599814)"
"2015-10-09T00:00:00.000","CNI","015XX","E","53rd ","Street","Chicago","IL","60615","5","Retail Sales - Other","41.799674501","-87.587171084","(41.799675, -87.587171)"
"2015-10-23T00:00:00.000","CNI","019XX","W","87th","Street","Chicago","IL","60620","20","Professional/Off Svc","41.735766874","-87.672396457","(41.735767, -87.672396)"
"2015-11-03T00:00:00.000","WBDC","000XX","W","Schiller","Street","Chicago","IL","60610","2","Entertainment/Manufacturing","41.90796282","-87.630584687","(41.907963, -87.630585)"
"2015-11-09T00:00:00.000","WBDC","049XX","N","Francisco","Avenue","Chicago","IL","60625","40","Enviromental Consulting","41.972082832","-87.701396229","(41.972083, -87.701396)"
"2015-11-25T00:00:00.000","Accion","038XX","N","Broadway","Street","Chicago","IL","60613","46","Beauty/Salon Services","41.952667333","-87.649798106","(41.952667, -87.649798)"
"2015-12-11T00:00:00.000","Accion","043XX","N","Lincoln","Avenue","Chicago","IL","60618","47","Medical Services","41.9611988","-87.683869818","(41.961199, -87.68387)"
"2015-12-11T00:00:00.000","CNI","017XX","W","104th","Place","Chicago","IL","60643","19","Manufacturing","41.70401463","-87.66669565","(41.704015, -87.666696)"
"2015-12-11T00:00:00.000","CNI","089XX","S","Euclid","Avenue","Chicago","IL","60617","8","Other Services - Education","41.731882963","-87.576953624","(41.731883, -87.576954)"
"2015-12-11T00:00:00.000","WBDC","022XX","S","Throop","Street","Chicago","IL","60608","25","Retail Sales - Other","41.85096156","-87.658810143","(41.850962, -87.65881)"
"2015-12-16T00:00:00.000","Accion","038XX","W","Montrose","Avenue","Chicago","IL","60618","35","Food/Beverage","41.961091681","-87.72500737","(41.961092, -87.725007)"
"2015-12-23T00:00:00.000","CNI","000XX","N","Wacker","Drive","Chicago","IL","60606","42","Professional/Off Svc","41.883134296","-87.637191526","(41.883134, -87.637192)"
"2015-12-23T00:00:00.000","WBDC","036XX","S","Halsted","Street","Chicago","IL","60609","11","Day Care","41.827682151","-87.646181967","(41.827682, -87.646182)"
"2016-01-13T00:00:00.000","WBDC","074XX","S","Merrill","Street","Chicago","IL","60649","5","Construction/Repair","41.759232588","-87.572592157","(41.759233, -87.572592)"
"2016-01-15T00:00:00.000","CNI","008XX","E","40th ","Street","Chicago","IL","60653","4","Other Services","41.821834711","-87.604472033","(41.821835, -87.604472)"
"2016-01-18T00:00:00.000","Accion","001XX","N","Clark","St","Chicago","IL","60601","42","Other Services","41.884535737","-87.631084951","(41.884536, -87.631085)"
"2016-01-28T00:00:00.000","Accion","015XX","S","Western","Avenue","Chicago","IL","60603","28","Arts/Crafts Production","41.859679009","-87.685989222","(41.859679, -87.685989)"
"2016-01-29T00:00:00.000","Accion","005XX","N","Michigan","Avenue","Chicago","IL","60611","42","Retail Sales - Other","41.892511145","-87.624330958","(41.892511, -87.624331)"
"2016-02-02T00:00:00.000","Accion","031XX","N","Broadway","Avenue","Chicago","IL","60657","44","Food/Beverage","41.939120097","-87.644515275","(41.93912, -87.644515)"
"2016-02-10T00:00:00.000","CNI","040XX","S","Lake "," Park ","Chicago","IL","60653","5","Manufacturing","41.821064248","-87.601609066","(41.821064, -87.601609)"
"2016-02-16T00:00:00.000","Accion","029XX","W","Pershing","Rd.","Chicago","IL","60632","12","Food/Beverage","41.822807198","-87.69911434","(41.822807, -87.699114)"
"2016-02-16T00:00:00.000","Accion","057XX","N","Winthrop","Avenue","Chicago","IL","60660","48","Arts/Crafts Production","41.986987321","-87.6582672","(41.986987, -87.658267)"
"2016-02-16T00:00:00.000","CNI","092XX","S","Commercial"," Avenue ","Chicago","IL","60617","7","Transportation","41.726813141","-87.551328661","(41.726813, -87.551329)"
,"WBDC","038XX","N","Cicero","Avenue","Chicago","IL","60641","38","Retail Sales - Other","41.951291257","-87.74740523","(41.951291, -87.747405)"
