Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/07/2018,Completed,12/07/2018,18-03310085,Tree Debris,,Dispatch Clam,,2855 N NAGLE AVE,60634,1132923.77581058,1918282.71247393,36,25,19,41.931995391633414,-87.78694428661893,"(41.931995391633, -87.786944286619)",39,22254,19,137,44
12/07/2018,Completed,12/07/2018,18-03310102,Tree Debris,,Dispatch Clam,Debris Picked Up,3141 N NEW ENGLAND AVE,60634,1129874.25080903,1920109.48123136,36,25,18,41.93706104618378,-87.79810916884561,"(41.937061046184, -87.798109168846)",39,22254,18,397,44
12/07/2018,Completed,12/07/2018,18-03308608,Tree Debris,,Dispatch Clam,Debris Picked Up,6321 N KILPATRICK AVE,60646,1143914.28001584,1941917.46999605,39,17,12,41.996651782204815,-87.74595979961977,"(41.996651782205, -87.74595979962)",28,22532,12,713,38
12/07/2018,Completed,12/10/2018,18-03306072,Tree Debris,Parkway,,,1713 N MERRIMAC AVE,60639,1134401.07310782,1910729.7681925,29,25,25,41.91124325510396,-87.78169388290546,"(41.911243255104, -87.781693882905)",52,22615,26,597,7
12/07/2018,Completed,12/07/2018,18-03310101,Tree Debris,,Dispatch Clam,Debris Picked Up,3336 N NAGLE AVE,60634,1132786.84331392,1921492.12251375,36,16,17,41.94080477222114,-87.78737239283929,"(41.940804772221, -87.787372392839)",39,22254,17,396,44
12/07/2018,Completed,12/08/2018,18-03306174,Tree Debris,,Dispatch Clam,Debris Picked Up,10703 S GLENROY AVE,60643,1168662.24011035,1833775.12651654,34,22,75,41.699397596703804,-87.65805075089838,"(41.699397596704, -87.658050750898)",45,22212,74,315,22
12/07/2018,Completed,12/10/2018,18-03308469,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,8137 S DORCHESTER AVE,60619,1186954.20561454,1851312.41243265,8,4,45,41.747108758273235,-87.59052014166812,"(41.747108758273, -87.590520141668)",9,21546,41,133,35
12/07/2018,Completed,12/10/2018,18-03310722,Tree Debris,,Dispatch Clam,Debris Picked Up,6008 N CHRISTIANA AVE,60659,1152953.06499611,1939731.33592479,50,17,13,41.99047797038454,-87.71276799619619,"(41.990477970385, -87.712767996196)",42,4450,13,747,27
12/07/2018,Completed,12/08/2018,18-03307636,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,9550 S WOODLAWN AVE,60628,1185865.99876638,1842224.04502396,8,5,50,41.72219501531555,-87.5947933407858,"(41.722195015316, -87.594793340786)",9,21546,43,472,35
12/07/2018,Completed,12/07/2018,18-03310096,Tree Debris,,Dispatch Clam,Debris Picked Up,2855 N NAGLE AVE,60634,1132923.77581058,1918282.71247393,36,25,19,41.931995391633414,-87.78694428661893,"(41.931995391633, -87.786944286619)",39,22254,19,137,44
12/07/2018,Completed,12/13/2018,18-03307630,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5909 N KENNETH AVE,60646,1145680.96660852,1938890.49287101,39,17,12,41.988312124553886,-87.73953805153492,"(41.988312124554, -87.739538051535)",28,22532,12,713,38
12/07/2018,Completed,12/10/2018,18-03310372,Tree Debris,,Dispatch Clam,Debris Picked Up,3509 W 78TH PL,60652,1154357.98328786,1852325.72008872,18,8,70,41.75059955254683,-87.70993521463052,"(41.750599552547, -87.709935214631)",6,4300,69,498,30
12/07/2018,Completed,12/08/2018,18-03305648,Tree Debris,,Dispatch Clam,,5642 N BROADWAY,60660,1167290.47460401,1937625.68492646,48,20,77,41.984402814396006,-87.66009285397331,"(41.984402814396, -87.660092853973)",40,4451,76,539,16
12/07/2018,Completed,12/08/2018,18-03308060,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1736 W BELMONT AVE,60657,1164193.36747934,1921293.39067337,47,19,6,41.93965253084101,-87.67194721664303,"(41.939652530841, -87.671947216643)",16,4449,57,742,18
12/07/2018,Completed,12/08/2018,18-03309073,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9753 S MARYLAND AVE,60628,1183616.92211813,1840308.16617109,8,5,50,41.71699026690218,-87.60309081366765,"(41.716990266902, -87.603090813668)",9,21861,47,643,35
12/07/2018,Completed,12/10/2018,18-03308085,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6535 N ALBANY AVE,60645,1154486.94637758,1943172.46387195,50,24,2,41.99988994667676,-87.70703344489651,"(41.999889946677, -87.707033444897)",42,22528,20,32,27
12/07/2018,Completed,12/10/2018,18-03307114,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,8408 S DR MARTIN LUTHER KING JR DR,60619,1180379.91132587,1849335.34331418,6,6,44,41.74183667022062,-87.61467040758612,"(41.741836670221, -87.614670407586)",31,21546,40,140,32
12/07/2018,Completed,12/08/2018,18-03310302,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,11302 S LAFLIN ST,60643,1168135.40929646,1829731.63247687,34,22,75,41.68831289999716,-87.66009549707071,"(41.688312899997, -87.660095497071)",45,22212,74,663,22
12/07/2018,Completed,12/10/2018,18-03308781,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4600 W ERIE ST,60644,1145469.51603065,1903916.70989415,28,11,25,41.89234494090669,-87.74120435607887,"(41.892344940907, -87.741204356079)",11,22216,26,695,23
12/07/2018,Completed,12/08/2018,18-03309831,Tree Debris,,Dispatch Clam,Debris Picked Up,10228 S BEVERLY AVE,60643,1168992.93980354,1837018.26497805,34,22,73,41.70829016137549,-87.6567465777608,"(41.708290161375, -87.656746577761)",18,22212,72,594,22
12/07/2018,Completed,12/08/2018,18-03308706,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9311 S EBERHART AVE,60619,1181209.86001062,1843345.84000495,9,6,49,41.72538170652795,-87.6118134952222,"(41.725381706528, -87.611813495222)",30,21546,45,555,43
12/07/2018,Completed,12/10/2018,18-03309536,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1630 N LOTUS AVE,60639,1139821.61009413,1910304.15662942,37,25,25,41.90997793636472,-87.76179075166577,"(41.909977936365, -87.761790751666)",4,22615,26,596,45
12/07/2018,Completed,12/08/2018,18-03307502,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,930 N HAMLIN AVE,60651,1150882.83777732,1905939.06729059,27,11,23,41.897790261894265,-87.72127033561456,"(41.897790261894, -87.721270335615)",41,4299,24,456,46
12/07/2018,Completed,12/07/2018,18-03310106,Tree Debris,,Dispatch Clam,Debris Picked Up,3131 N NEW ENGLAND AVE,60634,1129875.65080903,1920042.78123136,36,25,18,41.93687798948947,-87.79810555397911,"(41.936877989489, -87.798105553979)",39,22254,18,397,44
12/07/2018,Completed,12/10/2018,18-03306579,Tree Debris,,Dispatch Clam,,2545 S WESTERN AVE,60608,1160772.40820102,1887062.23857147,25,10,31,41.84579112161259,-87.68547019598365,"(41.845791121613, -87.685470195984)",8,14920,33,204,26
12/07/2018,Completed,12/10/2018,18-03308980,Tree Debris,,Dispatch Clam,,5700 N PULASKI RD,60646,1148699.30128805,1937451.27010264,39,17,13,41.984304846320235,-87.728473618314,"(41.98430484632, -87.728473618314)",28,22532,13,747,38
12/07/2018,Completed,12/07/2018,18-03310091,Tree Debris,,Dispatch Clam,,3333 N NAGLE AVE,60634,1132787.54331392,1921471.82251375,36,16,17,41.94074905451579,-87.7873702952302,"(41.940749054516, -87.78737029523)",39,22254,17,396,44
12/07/2018,Completed,12/11/2018,18-03308198,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,18 N LOTUS AVE,60644,1139957.21997664,1899612.48942211,29,15,25,41.88063622125205,-87.7615543213738,"(41.880636221252, -87.761554321374)",11,22216,26,674,7
12/07/2018,Completed,12/10/2018,18-03311858,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6747 N CAMPBELL AVE,60645,1158430.19882707,1944707.2687326,50,24,2,42.00402144238579,-87.69248486839267,"(42.004021442386, -87.692484868393)",42,22528,20,41,27
12/07/2018,Completed,12/10/2018,18-03308381,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7752 S CHAPPEL AVE,60649,1191215.08970667,1853971.35449596,8,4,43,41.754303128154206,-87.57482146752538,"(41.754303128154, -87.574821467525)",9,22538,39,420,35
12/07/2018,Completed,12/10/2018,18-03308182,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,3652 S MAPLEWOOD AVE,60632,1159956.70002835,1880403.59000987,12,9,58,41.82753588754313,-87.68864718971376,"(41.827535887543, -87.688647189714)",29,22248,55,638,1
12/07/2018,Completed,12/10/2018,18-03309810,Tree Debris,Alley,Dispatch Clam,,5831 N AUSTIN AVE,60646,1135240.75869581,1938461.54600499,45,16,11,41.987327266316555,-87.77794893870184,"(41.987327266317, -87.777948938702)",20,22532,36,656,50
12/07/2018,Completed,12/14/2018,18-03310770,Tree Debris,,Dispatch Clam,Debris Picked Up,3316 W FULLERTON AVE,60647,1153614.71991475,1915755.62463186,35,14,22,41.92467384705629,-87.71097474375378,"(41.924673847056, -87.710974743754)",15,22535,23,70,12
12/07/2018,Completed,12/08/2018,18-03305678,Tree Debris,,Dispatch Clam,,4247 N KIMBALL AVE,60618,1152956.75232148,1928129.18000988,33,17,16,41.9586408930488,-87.71306342759915,"(41.958640893049, -87.713063427599)",2,21538,16,56,12
12/07/2018,Completed,12/14/2018,18-03307022,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7739 W HOWARD ST,60631,1123675.06042258,1949809.39077244,41,16,9,42.01866477380451,-87.82023882578991,"(42.018664773805, -87.82023882579)",,22243,,,
12/07/2018,Completed,12/12/2018,18-03307778,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,6353 S DAMEN AVE,60636,1164119.02919755,1862513.39696773,15,7,67,41.778356314648335,-87.67387972308143,"(41.778356314648, -87.673879723081)",44,22257,65,281,3
12/07/2018,Open,,18-03307174,Tree Debris,Parkway,,,11435 S BELL AVE,60643,1163522.63551447,1828625.29840077,19,22,75,41.68537460801705,-87.67701347474748,"(41.685374608017, -87.677013474747)",33,22212,74,378,42
12/07/2018,Completed,12/14/2018,18-03308720,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10563 S LONGWOOD DR,60643,1165105.74257969,1834513.38007466,19,22,72,41.70149927220481,-87.67105233611734,"(41.701499272205, -87.671052336117)",33,22212,71,630,42
12/07/2018,Completed,12/07/2018,18-03309534,Tree Debris,,Dispatch Clam,Debris Picked Up,2037 N NEVA AVE,60707,1128263.94487689,1912750.87576759,29,25,25,41.91689554060146,-87.8041942983044,"(41.916895540601, -87.804194298304)",39,4454,26,598,7
12/07/2018,Completed,12/10/2018,18-03309959,Tree Debris,Parkway,Dispatch Clam,,3737 W 64TH ST,60629,1152559.83347253,1861906.71918696,23,8,65,41.77692693087685,-87.71627269754116,"(41.776926930877, -87.716272697541)",23,21867,63,238,6
12/07/2018,Completed,12/13/2018,18-03306265,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5014 W BERWYN AVE,60630,1142183.1888836,1935066.36293219,39,16,12,41.977884251054554,-87.75249874648308,"(41.977884251055, -87.752498746483)",20,21869,12,746,38
12/07/2018,Completed,12/13/2018,18-03306933,Tree Debris,Alley,Dispatch Clam,,5100 N ST LOUIS AVE,60625,1152127.97532993,1933699.69449561,39,17,13,41.97394316740967,-87.71596278485167,"(41.97394316741, -87.715962784852)",28,21849,13,167,38
12/06/2018,Completed,12/07/2018,18-03299033,Tree Debris,Parkway,,,5001 W WINNEMAC AVE,60630,1142095.22997414,1933110.23003003,45,16,11,41.97251810380784,-87.75287096333165,"(41.972518103808, -87.752870963332)",20,21869,11,129,50
12/06/2018,Completed,12/10/2018,18-03301766,Tree Debris,Parkway,Dispatch Clam,,5314 N LUNA AVE,60630,1138181.12300815,1934956.24067872,45,16,11,41.97765558754899,-87.76721921103288,"(41.977655587549, -87.767219211033)",20,21869,11,128,50
12/06/2018,Completed,12/08/2018,18-03299052,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5020 W WINNEMAC AVE,60630,1141972.72997414,1933108.43003003,45,16,12,41.97251544118583,-87.75332146913505,"(41.972515441186, -87.753321469135)",20,21869,11,129,50
12/06/2018,Completed,12/14/2018,18-03302319,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7711 W PALATINE AVE,60631,1123934.93713429,1941200.41751118,41,16,10,41.99503665957903,-87.81947264646861,"(41.995036659579, -87.819472646469)",34,22243,36,734,29
12/06/2018,Completed,12/08/2018,18-03297848,Tree Debris,,Dispatch Clam,Debris Picked Up,802 E 103RD ST,60628,1183418.45000965,1836843.38038046,8,5,50,41.70748708416919,-87.60392522083106,"(41.707487084169, -87.603925220831)",30,21861,47,254,43
12/06/2018,Completed,12/08/2018,18-03303487,Tree Debris,,Dispatch Clam,,1426 W HIGHLAND AVE,60660,1165644.7774158,1942316.67990454,48,24,77,41.99731036462442,-87.66601104879011,"(41.997310364624, -87.66601104879)",46,4451,76,536,16
12/06/2018,Completed,12/12/2018,18-03302309,Tree Debris,Parkway,Dispatch Clam,,6205 W JOYCE LN,60634,1134279.47093099,1926595.58997785,38,16,15,41.954783010183554,-87.78176563849297,"(41.954783010184, -87.781765638493)",25,22254,15,131,19
12/06/2018,Completed,12/07/2018,18-03302583,Tree Debris,,Dispatch Clam,Debris Picked Up,500 E 42ND ST,60653,1180393.71963319,1877267.13076978,4,2,38,41.818483891802295,-87.61376342099828,"(41.818483891802, -87.613763420998)",12,4301,4,625,9
12/06/2018,Completed,12/07/2018,18-03302356,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,12251 S HARVARD AVE,60628,1176165.03000426,1823680.75988897,34,5,53,41.6715324036685,-87.63088028577607,"(41.671532403669, -87.630880285776)",45,21861,50,60,22
12/06/2018,Completed,12/07/2018,18-03304310,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,9943 S HOXIE AVE,60617,1195110.63230572,1839540.15360596,7,4,51,41.71460754314003,-87.56102038930553,"(41.71460754314, -87.561020389306)",43,21202,48,527,37
12/06/2018,Completed,12/14/2018,18-03299127,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4422 N MERRIMAC AVE,60630,1133887.943225,1928792.4892,38,16,15,41.96081843112378,-87.78315313322142,"(41.960818431124, -87.783153133221)",25,21869,15,95,19
12/06/2018,Completed,12/07/2018,18-03301796,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,8043 S WINCHESTER AVE,60620,1164756.5345172,1851322.39121271,17,6,71,41.74763320417592,-87.67185807890458,"(41.747633204176, -87.671858078905)",6,21554,70,574,31
12/06/2018,Completed,12/07/2018,18-03300718,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,6311 N WHIPPLE ST,60659,1154872.18083031,1941712.93340111,50,24,2,41.99587718941678,-87.70565561234561,"(41.995877189417, -87.705655612346)",42,4450,20,30,27
12/06/2018,Completed,12/07/2018,18-03302965,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4845 N RIDGEWAY AVE,60625,1150515.02007223,1931936.73697259,35,17,14,41.96913724030202,-87.72194035847333,"(41.969137240302, -87.721940358473)",28,21849,14,120,12
12/06/2018,Completed,12/07/2018,18-03300287,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4900 S KILBOURN AVE,60632,1147188.00449424,1871735.47011778,14,8,57,41.804002675000376,-87.73571547975848,"(41.804002675, -87.735715479758)",35,22248,54,697,8
12/06/2018,Completed,12/07/2018,18-03303071,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,3019 N ALLEN AVE,60618,1152908.18939769,1919742.8512757,35,14,21,41.93562916175792,-87.71346493907569,"(41.935629161758, -87.713464939076)",15,21538,22,55,12
12/06/2018,Completed,12/11/2018,18-03298300,Tree Debris,Parkway,Dispatch Clam,,7045 N LEOTI AVE,60646,1133811.39900873,1946575.66309277,41,16,12,42.00961838546162,-87.78301446171139,"(42.009618385462, -87.783014461711)",34,22532,12,781,29
12/06/2018,Completed,12/07/2018,18-03299321,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7519 S DOBSON AVE,60619,1184526.5771,1855259.76,8,6,69,41.75799784468254,-87.59929211836734,"(41.757997844683, -87.599292118367)",9,21546,67,497,35
12/06/2018,Completed,12/07/2018,18-03299640,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6300 S CAMPBELL AVE,60629,1160785.60083271,1862804.04028558,16,8,66,41.77922337832926,-87.6860922889582,"(41.779223378329, -87.686092288958)",44,21867,64,111,2
12/06/2018,Completed,12/07/2018,18-03302086,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,6930 S WOODLAWN AVE,60637,1185597.42011969,1859370.00739734,5,3,69,41.76925160766222,-87.59523838854241,"(41.769251607662, -87.595238388542)",32,22260,67,121,33
12/06/2018,Open,,18-03299749,Tree Debris,Parkway,,,1815 N KOSTNER AVE,60639,1146769.30701767,1911721.10427515,35,25,20,41.91373630943129,-87.73623121395241,"(41.913736309431, -87.736231213952)",7,22615,21,135,44
12/06/2018,Completed,12/07/2018,18-03298309,Tree Debris,Vacant Lot,Dispatch Clam,,512 E 87TH PL,60619,1181187.0396762,1847081.46827501,9,6,44,41.7356332418182,-87.61178237654235,"(41.735633241818, -87.611782376542)",31,21546,40,407,43
12/06/2018,Completed,12/07/2018,18-03302948,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,5722 S MORGAN ST,60621,1170621.45611974,1866877.16938403,16,7,68,41.79019170478728,-87.64991433413113,"(41.790191704787, -87.649914334131)",19,21559,66,409,2
12/06/2018,Completed,12/07/2018,18-03302049,Tree Debris,,Dispatch Clam,Debris Picked Up,3449 W BYRON ST,60618,1152609.03711903,1925712.10901698,35,17,16,41.95201518209747,-87.71440594800994,"(41.952015182097, -87.71440594801)",15,21538,16,325,12
12/06/2018,Completed,12/08/2018,18-03299314,Tree Debris,Parkway,Dispatch Clam,,1335 W WAVELAND AVE,60613,1166625.81212443,1924685.07746598,44,19,6,41.94890763234756,-87.66290979813355,"(41.948907632348, -87.662909798134)",38,21186,57,728,25
12/06/2018,Completed,12/17/2018,18-03298407,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,4119 W MONROE ST,60624,1148944.96816751,1899342.12581262,28,11,26,41.87972525558049,-87.72855875615535,"(41.87972525558, -87.728558756155)",11,21572,27,675,23
12/06/2018,Completed,12/06/2018,18-03300929,Tree Debris,,Dispatch Clam,Debris Picked Up,1719 N SAYRE AVE,60707,1129323.55153311,1910653.77960417,29,25,25,41.911122829006224,-87.80034911169435,"(41.911122829006, -87.800349111694)",39,4454,26,598,7
12/06/2018,Completed,12/17/2018,18-03300515,Tree Debris,,Dispatch Clam,Debris Picked Up,7429 W TOUHY AVE,60631,1125748.80002013,1947231.04411724,41,16,9,42.01155519926504,-87.81266532586399,"(42.011555199265, -87.812665325864)",34,22243,77,653,29
12/06/2018,Completed,12/07/2018,18-03301852,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,9721 S JEFFERY AVE,60617,1191210.39220855,1840905.73012119,7,4,51,41.71844994164977,-87.57526043098568,"(41.71844994165, -87.575260430986)",43,21202,48,252,37
12/06/2018,Completed,12/08/2018,18-03301687,Tree Debris,Parkway,Dispatch Clam,,1735 W GRANVILLE AVE,60660,1163685.70138712,1941235.55130844,40,24,77,41.99438538628706,-87.67324836763281,"(41.994385386287, -87.673248367633)",46,4451,76,537,24
12/06/2018,Completed,12/10/2018,18-03300686,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6145 S HARLEM AVE,60638,1129438.34562272,1862824.38979545,23,8,64,41.77986920493053,-87.80101649310247,"(41.779869204931, -87.801016493102)",,2733,,,
12/06/2018,Completed,12/06/2018,18-03297716,Tree Debris,,Dispatch Clam,Debris Picked Up,319 W 72ND ST,60621,1175334.27607828,1857209.99508289,6,7,69,41.76355981450717,-87.63292248707742,"(41.763559814507, -87.632922487077)",31,21559,67,494,32
12/06/2018,Completed,12/07/2018,18-03302035,Tree Debris,Parkway,Dispatch Clam,,5658 N FAIRVIEW AVE,60631,1120050.68529685,1936807.94729508,41,16,10,41.983046313429774,-87.8338553938862,"(41.98304631343, -87.833855393886)",34,22243,36,551,29
12/06/2018,Completed,12/06/2018,18-03297722,Tree Debris,,Dispatch Clam,Debris Picked Up,338 W 73RD ST,60621,1175190.93411019,1856543.64017453,6,7,69,41.761734460361076,-87.63346773387546,"(41.761734460361, -87.633467733875)",17,21559,67,494,32
12/05/2018,Completed,12/10/2018,18-03290856,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,4106 W 21ST ST,60623,1149331.01228375,1889773.91080956,24,10,29,41.853461466465546,-87.72738923306858,"(41.853461466466, -87.727389233069)",36,21569,30,753,14
12/05/2018,Completed,12/07/2018,18-03292007,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,3021 N DAVLIN CT,60618,1149555.36007217,1919803.72046716,30,25,21,41.93586205360854,-87.7257853106913,"(41.935862053609, -87.725785310691)",7,21538,22,215,21
12/05/2018,Completed,12/07/2018,18-03290475,Tree Debris,,Dispatch Clam,Debris Picked Up,5813 W WAVELAND AVE,60634,1136948.26902132,1924011.24132348,36,16,15,41.9476437463288,-87.7720167548701,"(41.947643746329, -87.77201675487)",25,22254,15,311,44
12/05/2018,Completed,12/08/2018,18-03293805,Tree Debris,,Dispatch Clam,Debris Picked Up,1539 W WAVELAND AVE,60613,1165290.74307482,1924646.72599363,44,19,6,41.94883094563725,-87.66781835919026,"(41.948830945637, -87.66781835919)",38,21186,57,724,25
12/05/2018,Completed,12/08/2018,18-03296057,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,4414 S MICHIGAN AVE,60653,1177894.62538934,1875793.52998676,3,2,38,41.81449726917947,-87.62297556404789,"(41.814497269179, -87.622975564048)",12,4301,4,393,9
12/05/2018,Completed,12/12/2018,18-03290791,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,4327 W WEST END AVE,60624,1147396.70980264,1900620.0732984,28,11,26,41.88326188793894,-87.73421103878214,"(41.883261887939, -87.734211038782)",11,21572,27,619,23
12/05/2018,Completed,12/10/2018,18-03290794,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,242 N LOREL AVE,60644,1140668.54882233,1901176.81307551,28,15,25,41.8849158886705,-87.75890389912573,"(41.884915888671, -87.758903899126)",11,22216,26,674,23
12/05/2018,Completed,12/06/2018,18-03293439,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5446 W RICE ST,60651,1139790.67150233,1905134.08998414,37,15,25,41.89579122815732,-87.76203089540476,"(41.895791228157, -87.762030895405)",4,4299,26,562,45
12/05/2018,Completed,12/07/2018,18-03290346,Tree Debris,,Dispatch Clam,Debris Picked Up,11846 S BELL AVE,60643,1163395.96622168,1826085.63018023,19,22,75,41.678407946732115,-87.67754795013084,"(41.678407946732, -87.677547950131)",33,22212,74,378,42
12/05/2018,Completed,12/10/2018,18-03295209,Tree Debris,,Dispatch Clam,Debris Picked Up,2636 W 23RD PL,60608,1159159.12147444,1888300.47001428,24,10,30,41.849222207389815,-87.69135686460656,"(41.84922220739, -87.691356864607)",11,14920,32,263,1
12/05/2018,Completed,12/06/2018,18-03294761,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1610 W SUMMERDALE AVE,60640,1164629.36599798,1935602.03457298,40,20,77,41.97890683251023,-87.66993767310228,"(41.97890683251, -87.669937673102)",46,22616,76,564,24
12/05/2018,Completed,12/07/2018,18-03297349,Tree Debris,,Dispatch Clam,,5147 W WINNEMAC AVE,60630,1141142.81470572,1933095.59999412,45,16,11,41.97249561235117,-87.75637357946223,"(41.972495612351, -87.756373579462)",20,21869,11,129,50
12/05/2018,Completed,12/06/2018,18-03292345,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1214 E 83RD ST,60619,1185805.32990976,1850203.5325201,8,4,45,41.74409301792473,-87.59476475459884,"(41.744093017925, -87.594764754599)",9,21546,41,133,35
12/05/2018,Completed,12/08/2018,18-03290793,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,339 N LOREL AVE,60644,1140649.86679072,1901709.0098667,37,15,25,41.886376646331804,-87.75895942269733,"(41.886376646332, -87.758959422697)",11,22216,26,674,45
12/05/2018,Completed,12/06/2018,18-03295836,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9600 S YALE AVE,60628,1176305.51010634,1841279.25287796,21,5,49,41.71982211362667,-87.62984005968065,"(41.719822113627, -87.629840059681)",18,21861,45,568,13
12/05/2018,Completed,12/08/2018,18-03290587,Tree Debris,,Dispatch Clam,,1621 W THOME AVE,60660,1164413.32328883,1941700.92857499,40,24,77,41.99564697219152,-87.67055860903825,"(41.995646972192, -87.670558609038)",46,4451,76,537,24
12/05/2018,Completed,12/10/2018,18-03290812,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5028 W MONROE ST,60644,1142956.56062084,1899195.14928818,28,15,25,41.87943562572172,-87.75055126755953,"(41.879435625722, -87.75055126756)",11,22216,26,184,23
12/05/2018,Completed,12/10/2018,18-03296504,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,3857 N SOUTHPORT AVE,60613,1166279.91926936,1925760.55469552,44,19,6,41.95186620714378,-87.66415036882367,"(41.951866207144, -87.664150368824)",38,21186,57,725,25
12/05/2018,Completed,12/17/2018,18-03295433,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6530 N MINNETONKA AVE,60646,1137742.28080612,1942441.71123041,41,16,12,41.99820426917988,-87.76865156806302,"(41.99820426918, -87.768651568063)",34,22532,12,781,29
12/05/2018,Completed,12/07/2018,18-03295069,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4843 N RIDGEWAY AVE,60625,1150515.32007223,1931923.23697259,35,17,14,41.96910018952849,-87.72193960960617,"(41.969100189528, -87.721939609606)",28,21849,14,120,12
12/05/2018,Completed,12/14/2018,18-03295841,Tree Debris,,Dispatch Clam,Debris Picked Up,2147 N CENTRAL AVE,60639,1138776.65977207,1913670.92900471,36,25,19,41.919235787255566,-87.76554765162496,"(41.919235787256, -87.765547651625)",4,22615,19,307,44
12/05/2018,Completed,12/07/2018,18-03291718,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1839 N DAYTON ST,60614,1170344.05380436,1912240.13201448,43,18,7,41.91467751681547,-87.64960707333198,"(41.914677516815, -87.649607073332)",51,21190,68,168,34
12/05/2018,Completed,12/14/2018,18-03293730,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,4049 N MCVICKER AVE,60634,1135297.56981018,1926293.85218366,38,16,15,41.953936969339104,-87.77803006097672,"(41.953936969339, -87.778030060977)",25,22254,15,131,19
12/05/2018,Completed,12/06/2018,18-03295163,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7616 S WABASH AVE,60619,1178034.88760896,1854531.56662687,6,6,69,41.75614913671434,-87.62310529472565,"(41.756149136714, -87.623105294726)",31,21546,67,475,32
12/05/2018,Completed,12/06/2018,18-03292342,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1214 E 83RD ST,60619,1185805.32990976,1850203.5325201,8,4,45,41.74409301792473,-87.59476475459884,"(41.744093017925, -87.594764754599)",9,21546,41,133,35
12/05/2018,Completed,12/06/2018,18-03292410,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,9647 S GREENWOOD AVE,60628,1185244.68958328,1841034.1836103,8,5,50,41.71894450260677,-87.59710634948345,"(41.718944502607, -87.597106349483)",9,21861,47,643,35
