"week_end","age_group","race_ethnicity","population_size","_1st_dose","_1st_dose_percent","vaccine_series_completed","vaccine_series_completed_percent","boosted","boosted_percent"
"2021-11-20T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-07-03T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-06-18T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-11-06T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-10-30T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-10-16T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-01-09T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-10-23T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-08-06T00:00:00.000","0-4","Latinx","54903","2141","0.039","195","0.004","0","0"
"2021-02-06T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-02-05T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-05-28T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-03-27T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-04-30T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-07-23T00:00:00.000","0-4","Latinx","54903","1519","0.028","45","0.001","0","0"
"2022-06-04T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-04-09T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-03-05T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-07-02T00:00:00.000","0-4","Latinx","54903","530","0.01","0","0","0","0"
"2021-09-18T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-02-26T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-04-23T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-12-25T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-04-10T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-03-19T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-07-16T00:00:00.000","0-4","Latinx","54903","1182","0.022","1","0","0","0"
"2021-02-13T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-03-12T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-08-21T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-07-09T00:00:00.000","0-4","Latinx","54903","827","0.015","0","0","0","0"
"2021-05-22T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-04-17T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-01-30T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-05-29T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-05-07T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-03-26T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-06-25T00:00:00.000","0-4","Latinx","54903","177","0.003","0","0","0","0"
"2022-01-22T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-02-12T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-08-14T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-08-07T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-10-02T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-05-15T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-07-30T00:00:00.000","0-4","Latinx","54903","1839","0.033","142","0.003","0","0"
"2020-12-26T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-04-16T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-05-21T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-11-13T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-07-17T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-04-03T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-05-08T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-07-10T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-05-01T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-03-13T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-01-23T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-03-20T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-07-24T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-01-15T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-01-02T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-03-06T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-10-09T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-12-18T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-06-19T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-05-14T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-08-28T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-08-20T00:00:00.000","0-4","Latinx","54903","2708","0.049","365","0.007","0","0"
"2020-12-19T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-04-02T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-04-24T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-02-27T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-02-26T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-02-05T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-04-24T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-10-23T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-06-05T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-01-22T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-05-15T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-01-01T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-04-23T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-07-16T00:00:00.000","0-4","Other, non-Latinx","6925","692","0.1","0","0","0","0"
"2021-05-22T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-12-11T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-10-09T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-11-13T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-05-08T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-04-30T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-08-06T00:00:00.000","0-4","Other, non-Latinx","6925","1004","0.145","142","0.021","0","0"
"2022-06-04T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-05-28T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-05-01T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-06-25T00:00:00.000","0-4","Other, non-Latinx","6925","160","0.023","0","0","0","0"
"2022-07-09T00:00:00.000","0-4","Other, non-Latinx","6925","514","0.074","0","0","0","0"
"2021-09-18T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-10-16T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-02-06T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-03-19T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-03-27T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-04-10T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-09-11T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-08-20T00:00:00.000","0-4","Other, non-Latinx","6925","1192","0.172","263","0.038","0","0"
"2021-09-04T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-12-18T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-12-25T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-02-12T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-04-03T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-08-28T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2020-12-26T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-01-30T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-10-30T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-08-21T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-08-14T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-05-29T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-03-12T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-05-21T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-06-18T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-04-17T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-08-07T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-04-16T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-01-09T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-05-14T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2020-12-19T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-07-31T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-01-08T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-03-20T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-06-12T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-07-24T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-02-13T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-07-02T00:00:00.000","0-4","Other, non-Latinx","6925","373","0.054","0","0","0","0"
"2021-10-02T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-07-17T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-01-23T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-11-06T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-01-02T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-01-29T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-03-26T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-07-10T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-03-13T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-05-07T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-07-03T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-04-09T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-01-16T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-03-05T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-01-15T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-06-26T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-12-04T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-03-06T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-11-20T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-08-13T00:00:00.000","0-4","Other, non-Latinx","6925","1084","0.157","201","0.029","0","0"
"2021-06-19T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-06-11T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2022-07-23T00:00:00.000","0-4","Other, non-Latinx","6925","800","0.116","20","0.003","0","0"
"2022-07-30T00:00:00.000","0-4","Other, non-Latinx","6925","907","0.131","92","0.013","0","0"
"2022-04-02T00:00:00.000","0-4","Other, non-Latinx","6925","0","0.000","0","0.000","0","0.000"
"2021-06-12T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-02-27T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-04-02T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-02-05T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-07-23T00:00:00.000","0-4","Unknown",,"804",,"29",,"0",
"2022-01-22T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-08-06T00:00:00.000","0-4","Unknown",,"1013",,"153",,"0",
"2022-01-15T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-05-29T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-05-15T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-05-22T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-12-11T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-02-26T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-11-27T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-11-20T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-05-08T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-02-13T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-12-04T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-11-06T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-10-30T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-05-01T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-01-29T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-10-23T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-03-26T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-10-16T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-04-24T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-10-09T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-06-05T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-04-30T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-10-02T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-02-06T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-01-09T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-07-02T00:00:00.000","0-4","Unknown",,"355",,"0",,"0",
"2022-06-04T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-04-17T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-06-25T00:00:00.000","0-4","Unknown",,"148",,"0",,"0",
"2021-09-25T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2020-12-19T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-05-28T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-09-18T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-03-19T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-04-10T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-12-18T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-09-11T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-05-21T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-02-20T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-12-25T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-09-04T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2020-12-26T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-08-28T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-04-16T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-06-18T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-08-21T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-04-23T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-08-14T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-01-01T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-03-27T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-08-07T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-02-19T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-03-12T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-08-13T00:00:00.000","0-4","Unknown",,"1126",,"220",,"0",
"2021-07-31T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-07-09T00:00:00.000","0-4","Unknown",,"526",,"0",,"0",
"2021-03-20T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-05-14T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-07-24T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-02-12T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-11-13T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-01-30T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-07-30T00:00:00.000","0-4","Unknown",,"915",,"103",,"0",
"2021-07-17T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-07-16T00:00:00.000","0-4","Unknown",,"669",,"0",,"0",
"2021-01-23T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-03-13T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-01-08T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-07-10T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-01-02T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-05-07T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-07-03T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-03-05T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-08-20T00:00:00.000","0-4","Unknown",,"1202",,"285",,"0",
"2022-04-09T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-06-26T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2022-06-11T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-03-06T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-01-16T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-06-19T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-04-03T00:00:00.000","0-4","Unknown",,"0",,"0",,"0",
"2021-06-12T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-02-27T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-02-05T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-06-05T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-01-22T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-02-12T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-01-15T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-01-08T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-06-11T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-05-29T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-01-16T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-01-01T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-12-25T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-12-18T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-05-22T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-07-30T00:00:00.000","0-4","White, non-Latinx","42995","8032","0.187","1402","0.033","0","0"
"2022-07-02T00:00:00.000","0-4","White, non-Latinx","42995","3429","0.08","0","0","0","0"
"2021-12-04T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-01-29T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-05-15T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-07-09T00:00:00.000","0-4","White, non-Latinx","42995","4816","0.112","0","0","0","0"
"2022-06-04T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-04-30T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-11-20T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-11-13T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-05-08T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-11-06T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-02-13T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-10-30T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-12-11T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-05-01T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-10-23T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-10-16T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-04-24T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-10-09T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-04-02T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-10-02T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-03-26T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-05-07T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-04-17T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-02-06T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-04-23T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-01-09T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-09-18T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-03-19T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-04-10T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-09-11T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2021-09-04T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
"2022-02-26T00:00:00.000","0-4","White, non-Latinx","42995","0","0.000","0","0.000","0","0.000"
