"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Horse Drawn Carriage","21","INACTIVE","TROYER","VIS-A-VIS",,,"Horse","N","CHICAGO HORSE & CARRIAGE LTD","990 N. LAKE SHORE DR.","CHICAGO","IL","60611",,,"21Horse Drawn Carriage"
"Horse Drawn Carriage","36","INACTIVE","SCHWARTZ","COACH",,,"Horse","N","COACH HORSE LIVERY LIMITED","1410 N. ORLEANS ST.","CHICAGO","IL","60610",,,"36Horse Drawn Carriage"
"Horse Drawn Carriage","6","INACTIVE","MARTIN","VIS-A-VIS","2015",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"6Horse Drawn Carriage"
"Horse Drawn Carriage","56","INACTIVE","ANDERSON","VIS-A-VIS",,,"Horse","N","ROYAL CARRIAGE LIMITED.","1410 N. ORLEANS ST.","CHICAGO","IL","60610",,,"56Horse Drawn Carriage"
"Horse Drawn Carriage","38","INACTIVE","SCHROCK","VIS-A-VIS",,,"Horse","N","COACH HORSE LIVERY LIMITED","1410 N. ORLEANS ST.","CHICAGO","IL","60610",,,"38Horse Drawn Carriage"
"Horse Drawn Carriage","30","INACTIVE","MILLER","LANDAU",,,"Horse","N","COACH HORSE LIVERY LIMITED","1410 N. ORLEANS ST.","CHICAGO","IL","60610",,,"30Horse Drawn Carriage"
"Horse Drawn Carriage","37","INACTIVE","MILLER","COACH",,,"Horse","N","COACH HORSE LIVERY LIMITED","1410 N. ORLEANS ST.","CHICAGO","IL","60610",,,"37Horse Drawn Carriage"
"Horse Drawn Carriage","9","INACTIVE","TROYER","VIS-A-VIS","2015",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"9Horse Drawn Carriage"
"Horse Drawn Carriage","11","INACTIVE","YODER","LANDAU","1989",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"11Horse Drawn Carriage"
"Horse Drawn Carriage","15","INACTIVE","SCHROCK","VIS-A-VIS",,"WHITE","Horse","N","CHICAGO HORSE & CARRIAGE LTD","990 N. LAKE SHORE DR.","CHICAGO","IL","60611",,,"15Horse Drawn Carriage"
"Horse Drawn Carriage","18","INACTIVE","YODER","VIS-A-VIS",,,"Horse","N","CHICAGO HORSE & CARRIAGE LTD","990 N. LAKE SHORE DR.","CHICAGO","IL","60611",,,"18Horse Drawn Carriage"
"Horse Drawn Carriage","0","INACTIVE","MARTIN","VIS-A-VIS","2010","GREEN","Horse","N","GREAT LAKES HORSE AND CARRIAGE LLC","2844 N. HARDING AVE.","CHICAGO","IL","60618",,,"0Horse Drawn Carriage"
"Horse Drawn Carriage","49","INACTIVE","SCHWARTZ","VIS-A-VIS","2015","BLACK/RED","Horse","N","GREAT LAKES HORSE AND CARRIAGE LLC","2844 N. HARDING AVE.","CHICAGO","IL","60618",,,"49Horse Drawn Carriage"
"Horse Drawn Carriage","2","INACTIVE","MARTIN","VIS-A-VIS","2015",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"2Horse Drawn Carriage"
"Horse Drawn Carriage","10","INACTIVE","TROYER","VIS-A-VIS","2015",,"Horse","N","ANTIQUE COACH & CARRIAGE CO","1621 W. BERWYN AVE.","CHICAGO","IL","60640",,,"10Horse Drawn Carriage"
