Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HL101003,01/01/2005 01:00:00 AM,087XX S JUSTINE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2221,21,07,1167530,1846754,2005,41.735037926,-87.661825868,"(41.735037926, -87.661825868)"
HL101182,01/01/2005 01:00:00 AM,025XX W PERSHING RD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0913,12,05,1160127,1878720,2005,41.82291241,-87.688068771,"(41.82291241, -87.688068771)"
HL101451,01/01/2005 01:00:00 AM,048XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,2124,4,14,1184392,1873241,2005,41.807343082,-87.599222706,"(41.807343082, -87.599222706)"
HL102159,01/01/2005 01:00:00 AM,105XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0512,9,06,1178442,1835028,2005,41.702619658,-87.622203839,"(41.702619658, -87.622203839)"
HL100213,01/01/2005 01:00:00 AM,059XX S HALSTED ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0712,16,03,1171984,1865568,2005,41.786569368,-87.644956704,"(41.786569368, -87.644956704)"
HL100099,01/01/2005 01:00:00 AM,117XX S MORGAN ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,false,false,0524,34,15,1171769,1826981,2005,41.680686022,-87.646873411,"(41.680686022, -87.646873411)"
HL100133,01/01/2005 01:00:00 AM,007XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,0132,2,08B,1177389,1897003,2005,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
HL100336,01/01/2005 01:00:00 AM,034XX W BELMONT AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1732,35,08B,1153081,1921071,2005,41.939270274,-87.712794514,"(41.939270274, -87.712794514)"
HL100150,01/01/2005 01:00:00 AM,001XX E WACKER DR,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,0124,42,08B,1177683,1902638,2005,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
HL103951,01/01/2005 01:00:00 AM,027XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2112,2,26,1178044,1886556,2005,41.844026941,-87.622100808,"(41.844026941, -87.622100808)"
HL103176,01/01/2005 01:00:00 AM,052XX N LIEB AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,true,1623,45,26,1139074,1934536,2005,41.976486173,-87.763945896,"(41.976486173, -87.763945896)"
HL100219,01/01/2005 01:00:00 AM,052XX S COTTAGE GROVE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0234,4,08B,1182473,1870541,2005,41.799978827,-87.606344711,"(41.799978827, -87.606344711)"
HL100406,01/01/2005 01:00:00 AM,006XX N WELLS ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1831,42,04B,1174629,1904304,2005,41.892805561,-87.63410257,"(41.892805561, -87.63410257)"
HL106008,01/01/2005 01:00:00 AM,0000X N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1513,29,07,1139046,1899866,2005,41.881348498,-87.764894125,"(41.881348498, -87.764894125)"
HL106235,01/01/2005 01:00:00 AM,091XX S COTTAGE GROVE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,true,0633,6,07,1183166,1844347,2005,41.728083791,-87.60461711,"(41.728083791, -87.60461711)"
HL100204,01/01/2005 01:00:00 AM,042XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0213,3,08B,1180382,1877185,2005,41.818258788,-87.613808935,"(41.818258788, -87.613808935)"
HL100968,01/01/2005 01:00:00 AM,008XX W 35TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0922,11,14,1171418,1881282,2005,41.829702618,-87.646571551,"(41.829702618, -87.646571551)"
HL102279,01/01/2005 01:00:00 AM,013XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1824,43,08B,1176893,1909576,2005,41.907221245,-87.625628157,"(41.907221245, -87.625628157)"
HL114622,01/01/2005 01:00:00 AM,121XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,34,14,1168532,1824130,2005,41.672932549,-87.658804154,"(41.672932549, -87.658804154)"
HL126090,01/01/2005 01:00:00 AM,022XX W MARQUETTE RD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0832,17,05,1162426,1860183,2005,41.771996845,-87.680151372,"(41.771996845, -87.680151372)"
HL131891,01/01/2005 01:00:00 AM,066XX S SEELEY AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0726,15,02,1163837,1860713,2005,41.773421714,-87.674964191,"(41.773421714, -87.674964191)"
HL309564,01/01/2005 01:00:00 AM,016XX W CORTLAND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,true,false,1433,32,06,1164924,1912711,2005,41.916086451,-87.669506138,"(41.916086451, -87.669506138)"
HL331165,01/01/2005 01:00:00 AM,056XX S SHIELDS AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,true,false,0711,3,26,1174927,1867666,2005,41.792261334,-87.634103619,"(41.792261334, -87.634103619)"
HL339641,01/01/2005 01:00:00 AM,061XX N HOYNE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2413,40,06,1161223,1940400,2005,41.992144338,-87.682330633,"(41.992144338, -87.682330633)"
HL279681,01/01/2005 01:00:00 AM,046XX W FOSTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1712,39,10,1144380,1934166,2005,41.975372429,-87.744442655,"(41.975372429, -87.744442655)"
HP109618,01/01/2005 01:00:00 AM,017XX N KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1421,26,06,,,2005,,,
HT268483,01/01/2005 01:00:00 AM,009XX W 95TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2223,21,20,,,2005,,,
JA456386,01/01/2005 01:00:00 AM,065XX S GREEN ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0723,16,17,,,2005,,,
HN443508,01/01/2005 01:00:00 AM,036XX S ARCHER AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0913,11,02,,,2005,,,
HN786068,01/01/2005 01:00:00 AM,067XX S RIDGELAND AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,true,0332,5,02,,,2005,,,
HR186709,01/01/2005 01:00:00 AM,036XX W POLK ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1133,24,02,,,2005,,,
HR635151,01/01/2005 01:00:00 AM,022XX W MAYPOLE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHA APARTMENT,false,false,1332,2,02,,,2005,,,
HX485670,01/01/2005 01:00:00 AM,031XX N KARLOV AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2523,31,17,,,2005,,,
HL100071,01/01/2005 01:00:55 AM,083XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0622,21,18,1176438,1849773,2005,41.743127083,-87.629100248,"(41.743127083, -87.629100248)"
HL100115,01/01/2005 01:05:00 AM,004XX N HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1323,27,08B,1170959,1903240,2005,41.889967156,-87.647612165,"(41.889967156, -87.647612165)"
HL100226,01/01/2005 01:09:00 AM,075XX S EVANS AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,true,false,0624,6,15,1182532,1855105,2005,41.757619637,-87.60660674,"(41.757619637, -87.60660674)"
HL100206,01/01/2005 01:12:00 AM,073XX S CICERO AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,HOTEL/MOTEL,true,false,0833,13,04B,1145666,1855429,2005,41.759283913,-87.741709017,"(41.759283913, -87.741709017)"
HL100116,01/01/2005 01:12:00 AM,013XX W 13TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1231,2,08B,1167613,1894184,2005,41.865189511,-87.660160954,"(41.865189511, -87.660160954)"
HL100197,01/01/2005 01:13:00 AM,019XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1422,26,14,1152507,1912708,2005,41.916332891,-87.715125742,"(41.916332891, -87.715125742)"
HL100199,01/01/2005 01:13:00 AM,078XX S MARSHFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0611,17,03,1166708,1852652,2005,41.751240448,-87.66466944,"(41.751240448, -87.66466944)"
HL100143,01/01/2005 01:14:00 AM,069XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0733,17,08B,1171502,1858836,2005,41.768106543,-87.646920983,"(41.768106543, -87.646920983)"
HL100148,01/01/2005 01:14:21 AM,042XX W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,1111,37,14,1147854,1906328,2005,41.89891629,-87.732385028,"(41.89891629, -87.732385028)"
HL100113,01/01/2005 01:14:48 AM,027XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1331,2,08B,1158019,1900568,2005,41.882908875,-87.695206577,"(41.882908875, -87.695206577)"
HL100445,01/01/2005 01:15:00 AM,065XX N NEWCASTLE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1611,41,08B,1129998,1943136,2005,42.000246066,-87.797124721,"(42.000246066, -87.797124721)"
HL100165,01/01/2005 01:15:00 AM,059XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2022,48,08B,1168170,1939538,2005,41.989631234,-87.656802535,"(41.989631234, -87.656802535)"
HL100139,01/01/2005 01:16:31 AM,075XX N CLAREMONT AVE,0460,BATTERY,SIMPLE,STREET,true,false,2411,49,08B,1159347,1950057,2005,42.01868238,-87.688963805,"(42.01868238, -87.688963805)"
HL100103,01/01/2005 01:16:51 AM,111XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,2233,34,14,1174946,1831112,2005,41.691952074,-87.63512148,"(41.691952074, -87.63512148)"
HL100193,01/01/2005 01:17:16 AM,051XX S HERMITAGE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0932,16,04B,1165546,1870714,2005,41.800829639,-87.668415849,"(41.800829639, -87.668415849)"
HL100881,01/01/2005 01:19:00 AM,014XX N HAMLIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2535,26,18,1150780,1909212,2005,41.906773524,-87.721562324,"(41.906773524, -87.721562324)"
HL100142,01/01/2005 01:20:00 AM,023XX W WARREN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1332,2,08B,1160827,1900295,2005,41.88210198,-87.684903049,"(41.88210198, -87.684903049)"
HL100172,01/01/2005 01:20:00 AM,035XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2331,44,08B,1168475,1923904,2005,41.946724431,-87.656135223,"(41.946724431, -87.656135223)"
HL100856,01/01/2005 01:20:00 AM,013XX S TRIPP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1011,24,26,1148262,1893534,2005,41.863800252,-87.731216141,"(41.863800252, -87.731216141)"
HL100137,01/01/2005 01:20:00 AM,040XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1132,24,08B,1149542,1896471,2005,41.871834994,-87.726441064,"(41.871834994, -87.726441064)"
HL100183,01/01/2005 01:20:00 AM,062XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0313,20,18,1182634,1863882,2005,41.781702214,-87.605960894,"(41.781702214, -87.605960894)"
HL100261,01/01/2005 01:25:00 AM,016XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,2533,37,15,1144089,1910360,2005,41.910052077,-87.746112496,"(41.910052077, -87.746112496)"
HL100162,01/01/2005 01:29:00 AM,010XX N DAMEN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1312,32,08B,1162874,1907148,2005,41.900864473,-87.67719405,"(41.900864473, -87.67719405)"
HL100205,01/01/2005 01:30:00 AM,002XX N CANAL ST,0870,THEFT,POCKET-PICKING,OTHER,false,false,1212,42,06,1173085,1901830,2005,41.886051144,-87.639846458,"(41.886051144, -87.639846458)"
HL100296,01/01/2005 01:30:00 AM,025XX W 63RD ST,0452,BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,RESTAURANT,false,false,0825,15,04B,1160614,1862799,2005,41.77921309,-87.686721538,"(41.77921309, -87.686721538)"
HL100188,01/01/2005 01:30:00 AM,073XX S CICERO AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0833,13,06,1145666,1855429,2005,41.759283913,-87.741709017,"(41.759283913, -87.741709017)"
HL100174,01/01/2005 01:30:00 AM,016XX W GRAND AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1324,26,08B,1165555,1903565,2005,41.890975772,-87.667448716,"(41.890975772, -87.667448716)"
HL100715,01/01/2005 01:30:00 AM,101XX S SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2213,19,14,1164364,1837142,2005,41.708728266,-87.673694644,"(41.708728266, -87.673694644)"
HL100511,01/01/2005 01:30:00 AM,010XX W CHESTNUT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1323,27,08B,1169143,1906219,2005,41.898181359,-87.654194689,"(41.898181359, -87.654194689)"
HL100179,01/01/2005 01:30:00 AM,060XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0823,16,08B,1156421,1864387,2005,41.783656285,-87.702050884,"(41.783656285, -87.702050884)"
HL101569,01/01/2005 01:30:00 AM,010XX E OAKWOOD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,false,false,2122,4,07,1183630,1879638,2005,41.82491474,-87.601817731,"(41.82491474, -87.601817731)"
HL100170,01/01/2005 01:30:00 AM,037XX S VINCENNES AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,false,false,0212,4,14,1180863,1880137,2005,41.826348233,-87.611953567,"(41.826348233, -87.611953567)"
HL100257,01/01/2005 01:30:00 AM,001XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,1834,42,26,1177418,1905107,2005,41.894946206,-87.623835398,"(41.894946206, -87.623835398)"
HL100189,01/01/2005 01:30:00 AM,068XX S JUSTINE ST,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,RESIDENCE PORCH/HALLWAY,true,false,0725,17,15,1167183,1859380,2005,41.769692845,-87.662736598,"(41.769692845, -87.662736598)"
HL100207,01/01/2005 01:31:49 AM,053XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,false,1522,28,08B,1140952,1900238,2005,41.882334457,-87.757886124,"(41.882334457, -87.757886124)"
HL100135,01/01/2005 01:33:11 AM,002XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,false,false,0634,21,15,1176415,1841946,2005,41.721649302,-87.629419063,"(41.721649302, -87.629419063)"
HL100171,01/01/2005 01:33:27 AM,008XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1531,37,08A,1142865,1905293,2005,41.896170566,-87.750735451,"(41.896170566, -87.750735451)"
HL100173,01/01/2005 01:35:00 AM,030XX S KILDARE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1031,22,04B,1148209,1883958,2005,41.8375235,-87.731657008,"(41.8375235, -87.731657008)"
HL102541,01/01/2005 01:35:00 AM,101XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,9,07,1181033,1837855,2005,41.710318216,-87.612629701,"(41.710318216, -87.612629701)"
HL101871,01/01/2005 01:35:00 AM,069XX S EBERHART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0322,6,05,1180780,1858986,2005,41.768309941,-87.612908409,"(41.768309941, -87.612908409)"
HL100157,01/01/2005 01:35:37 AM,0000X N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1522,28,08B,1139501,1899843,2005,41.881277101,-87.763223923,"(41.881277101, -87.763223923)"
HL100163,01/01/2005 01:36:41 AM,083XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,true,false,0412,8,08B,1188253,1850180,2005,41.743970443,-87.585797123,"(41.743970443, -87.585797123)"
HL100439,01/01/2005 01:37:00 AM,027XX W EVERGREEN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,false,false,1423,26,26,1157877,1908864,2005,41.905676731,-87.695501545,"(41.905676731, -87.695501545)"
HL100227,01/01/2005 01:37:00 AM,006XX S STATE ST,0460,BATTERY,SIMPLE,CTA BUS,true,false,0132,2,08B,1176458,1897389,2005,41.873789319,-87.627594292,"(41.873789319, -87.627594292)"
HL100220,01/01/2005 01:40:00 AM,069XX S CRANDON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0331,5,05,1192521,1859484,2005,41.769398566,-87.569856508,"(41.769398566, -87.569856508)"
HL100166,01/01/2005 01:40:00 AM,006XX W 48TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,0935,11,08B,1172846,1872730,2005,41.80620367,-87.641584861,"(41.80620367, -87.641584861)"
HL100196,01/01/2005 01:40:11 AM,052XX W POLK ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1522,29,04B,1141477,1895799,2005,41.870143596,-87.756067923,"(41.870143596, -87.756067923)"
HL100202,01/01/2005 01:41:13 AM,057XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1633,38,08B,1137539,1926019,2005,41.953142599,-87.769796812,"(41.953142599, -87.769796812)"
HL100191,01/01/2005 01:43:00 AM,076XX S SOUTH CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,false,false,0411,5,03,1186357,1854748,2005,41.756550472,-87.592600053,"(41.756550472, -87.592600053)"
HL100225,01/01/2005 01:45:00 AM,077XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA GARAGE / OTHER PROPERTY,false,true,0623,17,08B,1175252,1853737,2005,41.754031342,-87.633327624,"(41.754031342, -87.633327624)"
HL105377,01/01/2005 01:45:00 AM,025XX W CHARLESTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1431,1,06,1159252,1914081,2005,41.919964414,-87.690307009,"(41.919964414, -87.690307009)"
HL105040,01/01/2005 01:45:00 AM,092XX S SAGINAW AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0423,7,08B,1195490,1844161,2005,41.727278221,-87.55947889,"(41.727278221, -87.55947889)"
HL100230,01/01/2005 01:45:00 AM,055XX S CARPENTER ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0712,16,08B,1170259,1868022,2005,41.793341148,-87.651210053,"(41.793341148, -87.651210053)"
HL100234,01/01/2005 01:45:00 AM,022XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0133,2,26,1178866,1889450,2005,41.851949553,-87.618995915,"(41.851949553, -87.618995915)"
HL100160,01/01/2005 01:45:00 AM,035XX N SHEFFIELD AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,2331,44,08B,1168975,1923764,2005,41.94632941,-87.654301459,"(41.94632941, -87.654301459)"
HL100264,01/01/2005 01:45:00 AM,025XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1933,43,06,1169697,1916963,2005,41.927651441,-87.651846356,"(41.927651441, -87.651846356)"
HL100208,01/01/2005 01:45:59 AM,005XX S CENTRAL AVE,0460,BATTERY,SIMPLE,ALLEY,true,false,1522,29,08B,1139141,1897035,2005,41.873578134,-87.764614167,"(41.873578134, -87.764614167)"
HL100185,01/01/2005 01:46:59 AM,018XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0715,15,08B,1164899,1865548,2005,41.786667207,-87.670934599,"(41.786667207, -87.670934599)"
HL100180,01/01/2005 01:49:25 AM,005XX S CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1522,29,14,1139141,1897023,2005,41.873545204,-87.764614459,"(41.873545204, -87.764614459)"
HL100181,01/01/2005 01:49:44 AM,021XX N CLYBOURN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1811,43,08B,1167078,1913996,2005,41.919566543,-87.661555515,"(41.919566543, -87.661555515)"
HL100218,01/01/2005 01:50:00 AM,061XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0313,20,08B,1182621,1864438,2005,41.78322823,-87.605991312,"(41.78322823, -87.605991312)"
HL100195,01/01/2005 01:54:00 AM,011XX W ERIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1323,27,08B,1168519,1904430,2005,41.893285756,-87.656538409,"(41.893285756, -87.656538409)"
HL100235,01/01/2005 01:55:00 AM,050XX W DEMING PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,2521,31,15,1142406,1916498,2005,41.926926851,-87.752142425,"(41.926926851, -87.752142425)"
HL115775,01/01/2005 01:55:00 AM,003XX E 49TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,0224,3,26,1179029,1872599,2005,41.805705398,-87.618911994,"(41.805705398, -87.618911994)"
HL100221,01/01/2005 01:56:31 AM,049XX W FERDINAND ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1532,37,08B,1143347,1902879,2005,41.889537273,-87.749025517,"(41.889537273, -87.749025517)"
HL100182,01/01/2005 01:58:21 AM,111XX S NORMAL AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2233,34,08B,1174946,1831112,2005,41.691952074,-87.63512148,"(41.691952074, -87.63512148)"
HL100367,01/01/2005 02:00:00 AM,058XX S NORMANDY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,23,14,1132726,1865149,2005,41.786191892,-87.788909234,"(41.786191892, -87.788909234)"
HL100232,01/01/2005 02:00:00 AM,024XX N CANNON DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2333,43,06,1174543,1916591,2005,41.926523588,-87.634050522,"(41.926523588, -87.634050522)"
HL100242,01/01/2005 02:00:00 AM,087XX S MUSKEGON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,true,0423,7,04B,1196528,1847538,2005,41.736519321,-87.555564845,"(41.736519321, -87.555564845)"
HL100285,01/01/2005 02:00:00 AM,098XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,false,false,2223,21,08B,1172709,1839741,2005,41.715680818,-87.643058205,"(41.715680818, -87.643058205)"
HL100583,01/01/2005 02:00:00 AM,055XX N MONITOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1622,45,08B,1136115,1936442,2005,41.981769859,-87.774781834,"(41.981769859, -87.774781834)"
HL100802,01/01/2005 02:00:00 AM,019XX S KEELER AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,false,1012,24,26,1148692,1890229,2005,41.854722639,-87.729722915,"(41.854722639, -87.729722915)"
HL100819,01/01/2005 02:00:00 AM,016XX S CHRISTIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,true,1021,24,26,1154307,1891449,2005,41.857960294,-87.709080773,"(41.857960294, -87.709080773)"
HL100408,01/01/2005 02:00:00 AM,027XX S DEARBORN ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,2113,3,08B,1176315,1886573,2005,41.844112707,-87.628445336,"(41.844112707, -87.628445336)"
HL101058,01/01/2005 02:00:00 AM,048XX W 43RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0814,23,06,1144941,1875697,2005,41.814916301,-87.743856879,"(41.814916301, -87.743856879)"
HL101510,01/01/2005 02:00:00 AM,014XX W JUNEWAY TER,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2422,49,08B,1165247,1951396,2005,42.022232678,-87.667214429,"(42.022232678, -87.667214429)"
HL100555,01/01/2005 02:00:00 AM,027XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1331,2,08B,1158025,1900568,2005,41.882908752,-87.695184545,"(41.882908752, -87.695184545)"
HL101076,01/01/2005 02:00:00 AM,017XX W JARVIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2423,49,07,1163613,1949089,2005,42.015936971,-87.673293082,"(42.015936971, -87.673293082)"
HL100304,01/01/2005 02:00:00 AM,003XX W 108TH PL,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0513,34,08B,1176025,1832977,2005,41.697045842,-87.631115463,"(41.697045842, -87.631115463)"
HL100522,01/01/2005 02:00:00 AM,106XX S CHAMPLAIN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0512,9,03,1182487,1834644,2005,41.7014733,-87.607404068,"(41.7014733, -87.607404068)"
HL102480,01/01/2005 02:00:00 AM,073XX W IBSEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,1611,41,14,1126154,1945271,2005,42.00616989,-87.81121837,"(42.00616989, -87.81121837)"
HL100644,01/01/2005 02:00:00 AM,083XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0614,18,08B,1166132,1849338,2005,41.742158621,-87.666874262,"(41.742158621, -87.666874262)"
HL100906,01/01/2005 02:00:00 AM,075XX S MARSHFIELD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0611,17,06,1166655,1854590,2005,41.75655972,-87.664808475,"(41.75655972, -87.664808475)"
