Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HN102348,01/01/2007 12:30:00 AM,002XX W LAKE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0113,42,06,1174594,1901725,2007,41.885729421,-87.63430827,"(41.885729421, -87.63430827)"
HN100686,01/01/2007 12:30:00 AM,022XX N LINCOLN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1812,43,03,1171660,1915113,2007,41.922531918,-87.644687752,"(41.922531918, -87.644687752)"
HN102819,01/01/2007 12:30:00 AM,0000X S MASON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1513,29,14,1136839,1899289,2007,41.87980496,-87.773012089,"(41.87980496, -87.773012089)"
HN102146,01/01/2007 12:30:00 AM,050XX N MAJOR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1622,45,14,1137176,1933259,2007,41.973016379,-87.770956565,"(41.973016379, -87.770956565)"
HN101062,01/01/2007 12:30:00 AM,078XX S SANGAMON ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0621,17,06,1171333,1852914,2007,41.751859526,-87.647713451,"(41.751859526, -87.647713451)"
HN100087,01/01/2007 12:30:00 AM,071XX S MAY ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0733,17,08A,1169888,1857397,2007,41.764192939,-87.652878769,"(41.764192939, -87.652878769)"
HN103327,01/01/2007 12:30:00 AM,098XX S WALDEN PKWY,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,OTHER,false,false,2213,19,08B,1165995,1839345,2007,41.714739212,-87.667659384,"(41.714739212, -87.667659384)"
HN114548,01/01/2007 12:30:00 AM,002XX E 136TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0533,9,06,1180191,1815111,2007,41.647924641,-87.616406296,"(41.647924641, -87.616406296)"
HN100154,01/01/2007 12:30:00 AM,024XX N KEDZIE BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1413,35,08B,1154629,1916060,2007,41.925488816,-87.707239652,"(41.925488816, -87.707239652)"
HN110107,01/01/2007 12:30:00 AM,009XX N KINGSBURY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1822,27,14,1171921,1906423,2007,41.898680349,-87.643985382,"(41.898680349, -87.643985382)"
HN100050,01/01/2007 12:33:00 AM,064XX S COTTAGE GROVE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,0312,20,14,1182667,1862584,2007,41.778139616,-87.605880167,"(41.778139616, -87.605880167)"
HN100059,01/01/2007 12:35:00 AM,066XX S WOOD ST,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,0726,15,03,1165484,1860645,2007,41.773200356,-87.668928575,"(41.773200356, -87.668928575)"
HN100196,01/01/2007 12:40:00 AM,006XX E GRAND AVE,0870,THEFT,POCKET-PICKING,OTHER,false,false,1834,42,06,1180796,1904058,2007,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
HN100074,01/01/2007 12:40:00 AM,131XX S ST LAWRENCE AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,true,false,0533,9,15,1182580,1818384,2007,41.65685141,-87.607565057,"(41.65685141, -87.607565057)"
HN100071,01/01/2007 12:40:00 AM,010XX N CLARK ST,0460,BATTERY,SIMPLE,OTHER,true,false,1824,42,08B,1175350,1907323,2007,41.901073698,-87.63136393,"(41.901073698, -87.63136393)"
HN100353,01/01/2007 12:40:00 AM,072XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0334,7,08B,1194918,1857750,2007,41.764581624,-87.561127448,"(41.764581624, -87.561127448)"
HN100052,01/01/2007 12:40:46 AM,062XX S VERNON AVE,0325,ROBBERY,VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,false,false,0313,20,03,1180323,1863755,2007,41.781407045,-87.614437392,"(41.781407045, -87.614437392)"
HN100965,01/01/2007 12:45:00 AM,029XX N BROADWAY,0870,THEFT,POCKET-PICKING,TAVERN/LIQUOR STORE,false,false,2333,44,06,1171744,1919776,2007,41.935325541,-87.644241415,"(41.935325541, -87.644241415)"
HN100132,01/01/2007 12:45:00 AM,061XX S RACINE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,true,false,0713,16,08B,1169371,1864103,2007,41.782606243,-87.654579713,"(41.782606243, -87.654579713)"
HN118911,01/01/2007 12:45:00 AM,004XX N COLUMBUS DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1834,42,08B,1178342,1902887,2007,41.888833404,-87.620509573,"(41.888833404, -87.620509573)"
HN100126,01/01/2007 12:47:00 AM,019XX S KILDARE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,true,false,1012,24,08A,1148025,1890226,2007,41.854727247,-87.732171191,"(41.854727247, -87.732171191)"
HN100115,01/01/2007 12:49:52 AM,014XX W FARWELL AVE,0460,BATTERY,SIMPLE,STREET,false,false,2431,49,08B,1165645,1945735,2007,42.006690301,-87.665912209,"(42.006690301, -87.665912209)"
HN100085,01/01/2007 12:50:00 AM,003XX E 75TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,false,0323,6,04B,1179496,1855350,2007,41.758361783,-87.617725721,"(41.758361783, -87.617725721)"
HN100166,01/01/2007 12:53:00 AM,014XX W MONTROSE AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1922,47,06,1165635,1929313,2007,41.961628063,-87.666419454,"(41.961628063, -87.666419454)"
HN100067,01/01/2007 12:54:16 AM,007XX E 38TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0212,4,14,1181578,1879616,2007,41.824902067,-87.609346517,"(41.824902067, -87.609346517)"
HP531546,01/01/2007 12:55:00 AM,0000X E 9TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0132,2,06,1176856,1896212,2007,41.870550571,-87.626168646,"(41.870550571, -87.626168646)"
HN100125,01/01/2007 12:55:48 AM,053XX W ADAMS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,1522,29,15,1140834,1898814,2007,41.87842899,-87.75835446,"(41.87842899, -87.75835446)"
HN100155,01/01/2007 01:00:00 AM,005XX N LEAMINGTON AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,true,false,1532,28,15,1141938,1903039,2007,41.890002544,-87.754196061,"(41.890002544, -87.754196061)"
HN100083,01/01/2007 01:00:00 AM,034XX W 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0834,18,08B,1154874,1849342,2007,41.742401454,-87.70812371,"(41.742401454, -87.70812371)"
HN100095,01/01/2007 01:00:00 AM,027XX N MELVINA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,2512,29,08B,1134601,1917592,2007,41.930070502,-87.780796975,"(41.930070502, -87.780796975)"
HN100114,01/01/2007 01:00:00 AM,056XX W 63RD ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0812,13,08B,1139703,1862216,2007,41.778019142,-87.763398804,"(41.778019142, -87.763398804)"
HN101220,01/01/2007 01:00:00 AM,068XX W PALATINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1611,41,14,1129990,1941254,2007,41.995081828,-87.797197501,"(41.995081828, -87.797197501)"
HN100770,01/01/2007 01:00:00 AM,001XX N CANAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,false,true,0111,42,08B,1173097,1901452,2007,41.885013623,-87.63981361,"(41.885013623, -87.63981361)"
HN100919,01/01/2007 01:00:00 AM,029XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1311,26,08B,1156381,1906067,2007,41.89803191,-87.701072612,"(41.89803191, -87.701072612)"
HN100721,01/01/2007 01:00:00 AM,077XX S KOLMAR AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0834,13,06,1147407,1852818,2007,41.752085836,-87.73539472,"(41.752085836, -87.73539472)"
HN102681,01/01/2007 01:00:00 AM,004XX S WELLS ST,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,false,false,0131,2,06,1174791,1898352,2007,41.8764693,-87.633685831,"(41.8764693, -87.633685831)"
HN103057,01/01/2007 01:00:00 AM,014XX W TAYLOR ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1231,2,06,1166770,1895681,2007,41.869315503,-87.663212718,"(41.869315503, -87.663212718)"
HN104010,01/01/2007 01:00:00 AM,0000X E ROOSEVELT RD,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0132,2,06,1177089,1895080,2007,41.867439023,-87.625347512,"(41.867439023, -87.625347512)"
HN103109,01/01/2007 01:00:00 AM,037XX W MARQUETTE RD,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0833,13,06,1152611,1859920,2007,41.771474054,-87.71613739,"(41.771474054, -87.71613739)"
HN101054,01/01/2007 01:00:00 AM,012XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,STREET,false,false,1212,27,08B,1168112,1900664,2007,41.882960384,-87.658141994,"(41.882960384, -87.658141994)"
HN104181,01/01/2007 01:00:00 AM,022XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,TAXICAB,false,false,1812,43,06,1169262,1914970,2007,41.922192024,-87.653502862,"(41.922192024, -87.653502862)"
HN100093,01/01/2007 01:00:00 AM,001XX W 63RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0311,20,10,1176275,1863208,2007,41.77999793,-87.629294594,"(41.77999793, -87.629294594)"
HN101429,01/01/2007 01:00:00 AM,051XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1623,45,14,1141305,1932764,2007,41.971582676,-87.755785407,"(41.971582676, -87.755785407)"
HN106479,01/01/2007 01:00:00 AM,004XX E 43RD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0213,3,06,1179858,1876595,2007,41.816651805,-87.615749195,"(41.816651805, -87.615749195)"
HN216539,01/01/2007 01:00:00 AM,012XX N LA SALLE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1821,43,14,1174906,1908687,2007,41.904826539,-87.632953857,"(41.904826539, -87.632953857)"
HN253716,01/01/2007 01:00:00 AM,068XX S ST LAWRENCE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0321,20,02,1181416,1859851,2007,41.770668945,-87.610550542,"(41.770668945, -87.610550542)"
HN130574,01/01/2007 01:00:00 AM,082XX S ELLIS AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0631,8,06,1184332,1850517,2007,41.74498778,-87.600153332,"(41.74498778, -87.600153332)"
HN186376,01/01/2007 01:00:00 AM,079XX S MARQUETTE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0422,7,11,1195557,1852848,2007,41.751114411,-87.558947124,"(41.751114411, -87.558947124)"
HN506906,01/01/2007 01:00:00 AM,057XX S UNION AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0711,3,02,1172612,1866889,2007,41.790180517,-87.642615225,"(41.790180517, -87.642615225)"
HN516163,01/01/2007 01:00:00 AM,095XX S GENOA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,false,false,2223,21,06,1170884,1841412,2007,41.720306245,-87.649693638,"(41.720306245, -87.649693638)"
HN602208,01/01/2007 01:00:00 AM,038XX W 67TH PL,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0833,13,17,1151836,1859567,2007,41.770520592,-87.718987554,"(41.770520592, -87.718987554)"
HS157663,01/01/2007 01:00:00 AM,059XX S SANGAMON ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0712,16,17,,,2007,,,
HS621808,01/01/2007 01:00:00 AM,028XX N NEVA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,2511,36,20,,,2007,,,
HT288421,01/01/2007 01:00:00 AM,040XX W 16TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,1012,24,20,,,2007,,,
HN100113,01/01/2007 01:03:00 AM,051XX W LAKE ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1532,28,08B,1141954,1901990,2007,41.887123664,-87.754163303,"(41.887123664, -87.754163303)"
HN100091,01/01/2007 01:03:00 AM,077XX S MARSHFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0611,17,18,1166689,1853349,2007,41.753153519,-87.664719216,"(41.753153519, -87.664719216)"
HN100086,01/01/2007 01:05:00 AM,032XX S PRAIRIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,2112,3,26,1178466,1883520,2007,41.835686337,-87.620644613,"(41.835686337, -87.620644613)"
HN100096,01/01/2007 01:05:00 AM,003XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,28,08B,1139436,1901846,2007,41.886774773,-87.763413758,"(41.886774773, -87.763413758)"
HN100072,01/01/2007 01:06:00 AM,015XX N FREMONT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,1822,43,08B,1169965,1910248,2007,41.90921928,-87.651057875,"(41.90921928, -87.651057875)"
HN100107,01/01/2007 01:07:00 AM,046XX N HARDING AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,1723,39,08A,1149223,1930545,2007,41.965343419,-87.726727373,"(41.965343419, -87.726727373)"
HN100117,01/01/2007 01:10:00 AM,038XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2524,35,14,1150564,1915684,2007,41.924537515,-87.722186371,"(41.924537515, -87.722186371)"
HN100099,01/01/2007 01:10:00 AM,073XX W ADDISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1631,36,08B,1126316,1923048,2007,41.945184917,-87.811120764,"(41.945184917, -87.811120764)"
HN100188,01/01/2007 01:10:00 AM,021XX S LUMBER ST,0460,BATTERY,SIMPLE,WAREHOUSE,false,false,1233,25,08B,1172670,1889690,2007,41.852747321,-87.641729594,"(41.852747321, -87.641729594)"
HN100139,01/01/2007 01:10:00 AM,058XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1624,38,08B,1136887,1926004,2007,41.953113177,-87.77219401,"(41.953113177, -87.77219401)"
HN100090,01/01/2007 01:10:00 AM,015XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1023,28,08B,1158623,1892182,2007,41.85988452,-87.693218297,"(41.85988452, -87.693218297)"
HN100224,01/01/2007 01:10:00 AM,006XX E GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,1834,42,08B,1180796,1904058,2007,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
HN100098,01/01/2007 01:11:38 AM,001XX E 51ST ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,GAS STATION,false,false,0232,3,11,1178181,1871245,2007,41.8020092,-87.622063199,"(41.8020092, -87.622063199)"
HN100145,01/01/2007 01:14:38 AM,059XX S PEORIA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0712,16,15,1171320,1865550,2007,41.786534536,-87.647391795,"(41.786534536, -87.647391795)"
HN100136,01/01/2007 01:15:00 AM,044XX S SHIELDS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0935,3,26,1174722,1875330,2007,41.813296678,-87.634626872,"(41.813296678, -87.634626872)"
HN105697,01/01/2007 01:15:00 AM,007XX N CLARK ST,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,false,false,1832,42,06,1175409,1905189,2007,41.895216569,-87.631211368,"(41.895216569, -87.631211368)"
HN100119,01/01/2007 01:20:00 AM,015XX W JARVIS AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2423,49,08B,1164769,1949132,2007,42.016030425,-87.66903815,"(42.016030425, -87.66903815)"
HN100173,01/01/2007 01:20:00 AM,018XX W CULLERTON ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,1223,25,08B,1164516,1890441,2007,41.854984452,-87.671635992,"(41.854984452, -87.671635992)"
HN100129,01/01/2007 01:25:00 AM,022XX E 103RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0434,10,14,1192874,1837123,2007,41.708029389,-87.569290282,"(41.708029389, -87.569290282)"
HN100221,01/01/2007 01:25:00 AM,001XX N CANAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0111,42,08B,1173097,1901452,2007,41.885013623,-87.63981361,"(41.885013623, -87.63981361)"
HN100108,01/01/2007 01:29:00 AM,047XX W OHIO ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1111,28,04B,1144581,1903566,2007,41.891399332,-87.744476381,"(41.891399332, -87.744476381)"
HN100168,01/01/2007 01:30:00 AM,018XX W CULLERTON ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1223,25,06,1164516,1890441,2007,41.854984452,-87.671635992,"(41.854984452, -87.671635992)"
HN100421,01/01/2007 01:30:00 AM,015XX E 77TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0411,5,14,1187624,1854232,2007,41.755104491,-87.58797319,"(41.755104491, -87.58797319)"
HN100774,01/01/2007 01:30:00 AM,002XX N RACINE AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1212,27,06,1168466,1901700,2007,41.885795593,-87.656812107,"(41.885795593, -87.656812107)"
HN100335,01/01/2007 01:30:00 AM,052XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0934,3,08B,1172852,1870188,2007,41.799228029,-87.641637883,"(41.799228029, -87.641637883)"
HN100744,01/01/2007 01:30:00 AM,054XX S KEDZIE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0822,14,06,1155978,1868177,2007,41.794065503,-87.703573311,"(41.794065503, -87.703573311)"
HN101129,01/01/2007 01:30:00 AM,032XX N KIMBALL AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1732,35,03,1153159,1921158,2007,41.939507459,-87.712505525,"(41.939507459, -87.712505525)"
HN100699,01/01/2007 01:30:00 AM,040XX N DRAKE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1723,33,04B,1152001,1926681,2007,41.954685916,-87.71661548,"(41.954685916, -87.71661548)"
HN103228,01/01/2007 01:30:00 AM,049XX S LAPORTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0814,23,08B,1144195,1871384,2007,41.803094768,-87.746701346,"(41.803094768, -87.746701346)"
HN100207,01/01/2007 01:30:00 AM,002XX N LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0113,42,08B,1175098,1901792,2007,41.885901992,-87.632455489,"(41.885901992, -87.632455489)"
HN100159,01/01/2007 01:30:00 AM,070XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0733,17,08B,1171190,1858178,2007,41.766307737,-87.648083822,"(41.766307737, -87.648083822)"
HN100275,01/01/2007 01:30:00 AM,069XX S PEORIA ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0733,17,08B,1171500,1858924,2007,41.76834807,-87.646925739,"(41.76834807, -87.646925739)"
HN100773,01/01/2007 01:30:00 AM,016XX W JONQUIL TER,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2422,49,14,1163838,1951001,2007,42.021178767,-87.672410829,"(42.021178767, -87.672410829)"
HN100943,01/01/2007 01:30:00 AM,026XX E 78TH ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0421,7,06,1195422,1853765,2007,41.753634062,-87.559411595,"(41.753634062, -87.559411595)"
HN104422,01/01/2007 01:30:00 AM,040XX W MONROE ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1115,28,04B,1149546,1899356,2007,41.879751685,-87.726351473,"(41.879751685, -87.726351473)"
HN100231,01/01/2007 01:30:00 AM,010XX W WEBSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1811,32,14,1169090,1914800,2007,41.921729275,-87.654139784,"(41.921729275, -87.654139784)"
HN100157,01/01/2007 01:30:00 AM,011XX W WEBSTER AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1811,32,08B,1168513,1914783,2007,41.921695147,-87.656260317,"(41.921695147, -87.656260317)"
HN105218,01/01/2007 01:30:00 AM,009XX N CAMBRIDGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1823,27,08B,1172494,1906749,2007,41.899562258,-87.641871151,"(41.899562258, -87.641871151)"
HN100217,01/01/2007 01:32:00 AM,075XX S INDIANA AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,OTHER,true,false,0623,6,15,1178904,1854968,2007,41.757327025,-87.619906943,"(41.757327025, -87.619906943)"
HN100109,01/01/2007 01:32:16 AM,061XX S RACINE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0713,16,08A,1169371,1864103,2007,41.782606243,-87.654579713,"(41.782606243, -87.654579713)"
HN100181,01/01/2007 01:35:00 AM,025XX N SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1414,35,08B,1155942,1916797,2007,41.927484792,-87.702395111,"(41.927484792, -87.702395111)"
HN100167,01/01/2007 01:35:00 AM,076XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0414,7,08B,1192863,1854701,2007,41.756265307,-87.56875875,"(41.756265307, -87.56875875)"
HN100163,01/01/2007 01:35:00 AM,015XX E 77TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0411,5,26,1187624,1854232,2007,41.755104491,-87.58797319,"(41.755104491, -87.58797319)"
HN100147,01/01/2007 01:35:00 AM,035XX S WOLCOTT AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,true,false,0922,11,22,1164265,1881185,2007,41.829590356,-87.672818548,"(41.829590356, -87.672818548)"
HN100137,01/01/2007 01:35:57 AM,096XX S CALHOUN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0431,7,26,1194737,1841395,2007,41.719706606,-87.562327928,"(41.719706606, -87.562327928)"
HN100141,01/01/2007 01:40:00 AM,071XX S SPAULDING AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,true,0831,18,04B,1155603,1857130,2007,41.763758419,-87.705244306,"(41.763758419, -87.705244306)"
HN100273,01/01/2007 01:40:00 AM,027XX S KEDVALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,true,false,1031,22,04B,1149160,1885505,2007,41.841750339,-87.728127335,"(41.841750339, -87.728127335)"
HN100234,01/01/2007 01:42:00 AM,010XX N CLARK ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1824,42,08B,1175350,1907323,2007,41.901073698,-87.63136393,"(41.901073698, -87.63136393)"
HN100170,01/01/2007 01:45:00 AM,078XX S EMERALD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,0621,17,04B,1172657,1853020,2007,41.752121348,-87.64285849,"(41.752121348, -87.64285849)"
HN100171,01/01/2007 01:45:00 AM,024XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1933,43,14,1170533,1916467,2007,41.926272119,-87.648788957,"(41.926272119, -87.648788957)"
HN101246,01/01/2007 01:45:00 AM,009XX W WRIGHTWOOD AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1933,43,06,1169362,1917459,2007,41.929019789,-87.653062881,"(41.929019789, -87.653062881)"
HN100177,01/01/2007 01:50:00 AM,067XX W 64TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0812,23,14,1132580,1861003,2007,41.774817017,-87.789540689,"(41.774817017, -87.789540689)"
HN100161,01/01/2007 01:50:55 AM,054XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0911,14,08B,1157300,1868505,2007,41.794938903,-87.698716686,"(41.794938903, -87.698716686)"
HM803835,01/01/2007 01:52:24 AM,067XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,true,false,2412,50,05,1159092,1944748,2007,42.004119592,-87.690048974,"(42.004119592, -87.690048974)"
HN100158,01/01/2007 01:53:16 AM,016XX W FARWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2431,49,08B,1164201,1945690,2007,42.006597588,-87.67122617,"(42.006597588, -87.67122617)"
HN100169,01/01/2007 01:54:31 AM,007XX E 111TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,true,false,0531,9,08B,1183356,1831503,2007,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
HN100180,01/01/2007 01:55:00 AM,021XX W ADDISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1913,47,14,1161240,1923879,2007,41.946809607,-87.68272958,"(41.946809607, -87.68272958)"
HN100182,01/01/2007 01:55:09 AM,003XX E 75TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0623,6,08B,1179459,1855349,2007,41.758359883,-87.617861352,"(41.758359883, -87.617861352)"
HN100198,01/01/2007 01:56:00 AM,019XX W 35TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),true,false,0922,11,04B,1163782,1881475,2007,41.830396325,-87.67458251,"(41.830396325, -87.67458251)"
HN100190,01/01/2007 01:59:32 AM,011XX S RACINE AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1232,25,08A,1168548,1895072,2007,41.867606085,-87.656702866,"(41.867606085, -87.656702866)"
HN100208,01/01/2007 02:00:00 AM,011XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1311,1,08B,1157524,1907277,2007,41.901329063,-87.696841493,"(41.901329063, -87.696841493)"
