CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/11/2018,Open,,18-03332368,Pothole in Street,,,,1840 W RACE AVE,60622,1164033.40003239,1903784.52999656,1,12,24,,41.89170825592946,-87.67368513801176,"(41.891708255929, -87.673685138012)",10,21560,25,519,41
12/11/2018,Completed,12/11/2018,18-03332079,Pothole in Street,Final Outcome,Pothole Patched,7,4032 N WOLCOTT AVE,60613,1162949.48289197,1926924.36538109,47,19,5,,41.955174426561975,-87.67650742803934,"(41.955174426562, -87.676507428039)",13,21186,46,622,18
12/11/2018,Completed,12/13/2018,18-03336309,Pothole in Street,Final Outcome,Pothole Patched,2,3232 N PONTIAC AVE,60634,1119882.29001778,1920433.97940691,38,16,76,,41.93858262557569,-87.83497714027583,"(41.938582625576, -87.834977140276)",39,22254,75,130,19
12/11/2018,Open,,18-03335028,Pothole in Street,,,,3101 N NEENAH AVE,60634,1132208.28869947,1919903.5433152,36,25,19,,41.936531420307425,-87.78939022898624,"(41.936531420307, -87.789390228986)",39,22254,19,137,44
12/11/2018,Completed,12/12/2018,18-03335386,Pothole in Street,Final Outcome,Pothole Patched,5,7049 N PAULINA ST,60626,1163902.03403344,1947066.8437274,49,24,1,,42.01046913273082,-87.6721449976466,"(42.010469132731, -87.672144997647)",3,21853,10,49,5
12/11/2018,Open,,18-03336431,Pothole in Street,,,,641 N WESTERN AVE,60612,1160289.43401286,1904305.33470196,1,12,24,,41.893271864900484,-87.68662305904685,"(41.8932718649, -87.686623059047)",24,21184,25,546,41
12/11/2018,Open,,18-03332757,Pothole in Street,,,,4808 N MELVINA AVE,60630,1133865.89998386,1931634.14667293,45,16,11,,41.96877840668891,-87.78331328122268,"(41.968778406689, -87.783313281223)",20,21869,11,779,50
12/11/2018,Open,,18-03331651,Pothole in Street,,,,948 N WOLCOTT AVE,60622,1163562.67299062,1906346.96891118,2,12,24,,41.89921486182061,-87.67484824960322,"(41.899214861821, -87.674848249603)",16,21560,25,462,11
12/11/2018,Completed,12/12/2018,18-03331642,Pothole in Street,Final Outcome,Pothole Patched,12,2344 N WAYNE AVE,60614,1166924.43212963,1915696.05902198,2,18,7,,41.92475195724288,-87.66223567622667,"(41.924751957243, -87.662235676227)",16,21190,68,210,11
12/11/2018,Completed,12/13/2018,18-03331760,Pothole in Street,Final Outcome,Pothole Patched,3,8015 W FOREST PRESERVE AVE,60634,1121983.34080913,1922709.8678065,38,16,17,,41.94422434419814,-87.82702480798513,"(41.944224344198, -87.827024807985)",39,22254,17,413,19
12/11/2018,Open,,18-03333833,Pothole in Street,,,,342 E 75TH ST,60619,1179774.79181477,1855358.66262918,6,3,69,51,41.75849029337105,-87.61662793095955,"(41.758490293371, -87.61662793096)",31,21546,67,474,32
12/11/2018,Open,,18-03330470,Pothole in Street,,,,6055 N HARDING AVE,60659,1148915.53003235,1940075.32002976,39,17,13,,41.99173934922489,-87.72747717418825,"(41.991739349225, -87.727477174188)",28,4450,13,747,38
12/11/2018,Open,,18-03337293,Pothole in Street,,,,3210 S PAULINA ST,60608,1165534.942525,1883525.394025,12,9,59,,41.83568691975556,-87.66822794229998,"(41.835686919756, -87.6682279423)",26,14920,56,192,1
12/11/2018,Open,,18-03336479,Pothole in Street,,,,7208 S ASHLAND AVE,60636,1166931.8660245,1856886.20701876,17,7,67,,41.76280828267939,-87.66387718823124,"(41.762808282679, -87.663877188231)",17,22257,65,433,31
12/11/2018,Open,,18-03336357,Pothole in Street,,,,450 E LOWER WACKER DR,60601,1179182.06297533,1902386.82172984,42,1,32,,41.887481347292336,-87.61586760008987,"(41.887481347292, -87.61586760009)",22,14309,38,580,36
12/11/2018,Open,,18-03333796,Pothole in Street,,,,2160 N OAKLEY AVE,60647,1160670.53008425,1914577.7180294,32,14,22,,41.92133643443221,-87.68522961286038,"(41.921336434432, -87.68522961286)",16,22535,23,324,40
12/11/2018,Open,,18-03333614,Pothole in Street,,,,2553 W 106TH ST,60655,1161162.82430152,1834256.94420403,19,22,72,,41.70076318925674,-87.68596185332855,"(41.700763189257, -87.685961853329)",33,4447,71,553,42
12/11/2018,Completed,12/11/2018,18-03332292,Pothole in Street,Final Outcome,Pothole Patched,2,1500 N CLYBOURN AVE,60610,1171268.15380853,1910027.73461212,27,18,8,,41.90856013536843,-87.64645268572522,"(41.908560135368, -87.646452685725)",41,14926,37,108,46
12/11/2018,Completed,12/11/2018,18-03332930,Pothole in Street,Final Outcome,Pothole Patched,8,6846 S SOUTH SHORE DR,60649,1193411.40599874,1860033.63993088,5,3,43,,41.770335845343666,-87.56670635062088,"(41.770335845344, -87.566706350621)",32,22538,39,134,33
12/11/2018,Open,,18-03331418,Pothole in Street,,,,3220 W BERWYN AVE,60625,1153857.95738455,1935035.06699189,39,17,13,,41.97768432334743,-87.70963152913205,"(41.977684323347, -87.709631529132)",46,21849,13,167,38
12/11/2018,Open,,18-03333839,Pothole in Street,,,,205 E 42ND ST,60653,1178319.06649394,1877207.34301808,3,2,38,,41.81826037479692,-87.62119173186937,"(41.818260374797, -87.621191731869)",12,4301,4,163,9
12/11/2018,Open,,18-03333497,Pothole in Street,,,,6240 W 53RD ST,60638,1135566.33622488,1868782.27398425,14,8,56,,41.79621686251361,-87.77866533262211,"(41.796216862514, -87.778665332622)",35,22268,53,587,8
12/11/2018,Completed,12/11/2018,18-03334432,Pothole in Street,Final Outcome,Pothole Patched,6,2781 N MILWAUKEE AVE,60647,1153400.5422164,1918298.59879857,35,14,22,,41.9318165681909,-87.71168025002899,"(41.931816568191, -87.711680250029)",15,22535,23,72,12
12/11/2018,Open,,18-03331939,Pothole in Street,,,,111 W 61ST ST,60621,1176600.66038343,1864364.27491962,20,3,69,,41.78305350163569,-87.62809079069405,"(41.783053501636, -87.628090790694)",53,21559,67,122,4
12/11/2018,Open,,18-03332221,Pothole in Street,,,,1727 W ERIE ST,60622,1164770.78698088,1904403.22823211,1,12,24,,41.89317614473838,-87.67074525860372,"(41.893176144738, -87.670745258604)",24,21560,25,520,41
12/11/2018,Open,,18-03335788,Pothole in Street,,,,2538 N MARSHFIELD AVE,60614,1164906.2763285,1916922.08927879,32,19,7,,41.92810334202376,-87.66961435766306,"(41.928103342024, -87.669614357663)",16,21190,68,743,40
12/11/2018,Completed,12/11/2018,18-03332125,Pothole in Street,Final Outcome,Pothole Patched,1,2100 W GRACE ST,60618,1161678.32802068,1925219.76867676,47,19,5,,41.950588653034444,-87.68114402339762,"(41.950588653034, -87.681144023398)",13,21538,46,613,18
12/11/2018,Open,,18-03332831,Pothole in Street,,,,2369 N HARLEM AVE,60707,1127697.19390609,1915005.68900057,29,25,25,,41.92305507607232,-87.80607890520233,"(41.923055076072, -87.806078905202)",39,4454,26,598,7
12/11/2018,Open,,18-03333979,Pothole in Street,,,,744 N LARAMIE AVE,60644,1141557.40878262,1904442.25100446,37,15,25,,41.89433066404304,-87.75572518628393,"(41.894330664043, -87.755725186284)",11,22216,26,673,45
12/11/2018,Open,,18-03337288,Pothole in Street,,,,4659 S HOMAN AVE,60632,1154559.29988839,1873534.88309659,14,8,58,,41.80815543884312,-87.70846294775794,"(41.808155438843, -87.708462947758)",49,22248,55,640,8
12/11/2018,Open,,18-03330052,Pothole in Street,,,,4139 W 54TH ST,60632,1149573.299909,1868478.04199732,23,8,62,,41.794906764491174,-87.72720464781302,"(41.794906764491, -87.727204647813)",35,22248,60,793,6
12/11/2018,Open,,18-03334593,Pothole in Street,Follow-on SR Update,Follow-on Pot Hole in Street Created,,4429 W ALTGELD ST,60639,1146429.11129656,1916314.16992244,31,25,20,,41.926230325032265,-87.7378213794898,"(41.926230325032, -87.73782137949)",7,22615,21,439,17
12/11/2018,Open,,18-03333824,Pothole in Street,,,,200 E 75TH ST,60619,1178895.72547673,1855330.07147906,6,3,69,51,41.75843177925049,-87.61984821571747,"(41.75843177925, -87.619848215717)",31,21546,67,474,32
12/11/2018,Completed,12/17/2018,18-03336327,Pothole in Street,Final Outcome,Pothole Patched,8,799 W GRAND AVE,60654,1170954.17731639,1903683.95789707,27,12,24,,41.8910758893113,-87.64752724013721,"(41.891075889311, -87.647527240137)",41,4446,25,109,46
12/11/2018,Completed,12/11/2018,18-03332527,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0,7721 S KENNETH AVE,60652,1148068.08000914,1852929.64000493,18,8,70,,41.75225897708833,-87.73282060159733,"(41.752258977088, -87.732820601597)",23,4300,69,571,30
12/11/2018,Open,,18-03334615,Pothole in Street,,,,3200 W 25TH ST,60623,1155423.93670984,1887220.48177111,12,10,30,,41.846441683536604,-87.70516272141755,"(41.846441683537, -87.705162721418)",14,21569,32,291,1
12/10/2018,Open,,18-03328570,Pothole in Street,,,,3110 W ARMITAGE AVE,60647,1155136.47987465,1913120.86327222,32,14,22,,41.917518483081466,-87.70576777646008,"(41.917518483081, -87.70576777646)",15,22535,23,371,40
12/10/2018,Completed,12/10/2018,18-03325756,Pothole in Street,Final Outcome,Pothole Patched,9,2500 W 104TH ST,60655,1161545.74789737,1835596.89488161,19,22,72,,41.704656219832046,-87.68412067871529,"(41.704656219832, -87.684120678715)",33,4447,71,553,42
12/10/2018,Open,,18-03324581,Pothole in Street,,,,8109 S DR MARTIN LUTHER KING JR DR,60619,1180309.90179864,1851324.58698223,6,6,44,,41.747147603063496,-87.61471516337657,"(41.747147603063, -87.614715163377)",31,21546,40,11,32
12/10/2018,Completed,12/10/2018,18-03325747,Pothole in Street,Final Outcome,Pothole Patched,3,6014 N FAIRFIELD AVE,60659,1156915.8495253,1939840.45881004,40,24,2,,41.990914594218275,-87.69834491934851,"(41.990914594218, -87.698344919349)",42,4450,20,31,24
12/10/2018,Open,,18-03327193,Pothole in Street,,,,2200 N MAJOR AVE,60639,1138028.71791538,1914052.01001387,36,25,19,,41.92038311639225,-87.76843692630551,"(41.920383116392, -87.768436926306)",4,22615,19,57,44
12/10/2018,Completed,12/12/2018,18-03323263,Pothole in Street,Final Outcome,No Potholes Found,0,5200 W DIVISION ST,60651,1141478.20837895,1907498.85033248,37,25,25,,41.90235811474593,-87.75583953413005,"(41.902358114746, -87.75583953413)",4,4299,26,599,45
12/10/2018,Completed,12/18/2018,18-03323146,Pothole in Street,Final Outcome,No Potholes Found,0,361 N KEDZIE AVE,60612,1154979.02367649,1902319.31948728,27,12,27,,41.8880972189663,-87.70618551832693,"(41.888097218966, -87.706185518327)",41,21184,28,50,46
12/10/2018,Completed,12/10/2018,18-03325744,Pothole in Street,Final Outcome,Pothole Patched,8,2700 W 100TH ST,60655,1160123.54663113,1838219.01107965,19,22,72,,41.71188094367539,-87.68925802568884,"(41.711880943675, -87.689258025689)",33,4447,71,661,42
12/10/2018,Completed,12/14/2018,18-03322091,Pothole in Street,Final Outcome,No Potholes Found,0,2827 W BRYN MAWR AVE,60659,1156376.40012677,1937073.24769965,40,20,4,,41.98300646382662,-87.70022896330273,"(41.983006463827, -87.700228963303)",46,21849,6,620,24
12/10/2018,Completed,12/10/2018,18-03326145,Pothole in Street,Final Outcome,Pothole Patched,30,200 W 102ND ST,60628,1176741.3793118,1837314.37807672,9,5,49,,41.70904130172182,-87.62842435895143,"(41.709041301722, -87.628424358951)",30,21861,45,569,43
12/10/2018,Open,,18-03324406,Pothole in Street,,,,4750 N AVERS AVE,60625,1149861.419825,1931466.63955,35,17,14,,41.967983350335984,-87.72450516241953,"(41.967983350336, -87.72450516242)",28,21849,14,117,12
12/10/2018,Completed,12/27/2018,18-03325689,Pothole in Street,Final Outcome,Pothole Patched,2,3445 S LITUANICA AVE,60608,1170871.01839239,1881968.96361948,11,9,60,,41.83143273865028,-87.64840737782707,"(41.83143273865, -87.648407377827)",26,14920,58,171,48
12/10/2018,Open,,18-03327224,Pothole in Street,,,,2808 W 87TH ST,60652,1159172.19826725,1846806.70036921,18,8,70,,41.73546454035574,-87.69265962266637,"(41.735464540356, -87.692659622666)",6,4300,69,217,30
12/10/2018,Completed,12/17/2018,18-03328726,Pothole in Street,Final Outcome,No Potholes Found,0,198 N WACKER DR,60606,1173868.7410863,1901717.3760184,42,1,32,,41.88566933263677,-87.63712429239234,"(41.885669332637, -87.637124292392)",22,14914,38,92,36
12/10/2018,Open,,18-03326686,Pothole in Street,,,,1414 N FAIRFIELD AVE,60622,1157824.26012537,1909289.9100166,1,14,24,,41.90707378424905,-87.69583604184227,"(41.907073784249, -87.695836041842)",10,21560,25,288,41
12/10/2018,Open,,18-03325946,Pothole in Street,,,,1758 N PULASKI RD,60639,1149436.92710286,1911534.0564665,26,25,23,,41.91356274629563,-87.72659414411812,"(41.913562746296, -87.726594144118)",27,22615,24,285,49
12/10/2018,Open,,18-03329133,Pothole in Street,,,,3100 N CICERO AVE,60641,1143830.52127539,1920179.47999568,31,25,19,,41.93704484795919,-87.74696412539859,"(41.937044847959, -87.746964125399)",7,22618,19,355,17
12/10/2018,Completed,12/12/2018,18-03325894,Pothole in Street,Final Outcome,CDOT Inspect Public Way Survey Transfer Outcome,0,7531 S STONY ISLAND AVE,60649,1188230.74067481,1855240.54003434,8,4,43,42,41.757815422071765,-87.58556922151126,"(41.757815422072, -87.585569221511)",9,22538,39,188,35
12/10/2018,Completed,12/13/2018,18-03322969,Pothole in Street,Final Outcome,Pothole Patched,6,3415 W GLENLAKE AVE,60659,1152432.39222246,1940294.56429618,50,17,13,,41.99192256006567,-87.71473556339221,"(41.991922560066, -87.714735563392)",42,4450,13,747,27
12/10/2018,Open,,18-03321332,Pothole in Street,,,,4900 N AUSTIN AVE,60630,1135188.65209723,1932257.96788847,45,16,11,,41.97039646941808,-87.77843345045513,"(41.970396469418, -87.778433450455)",20,21869,11,779,50
12/10/2018,Open,,18-03324920,Pothole in Street,,,,1547 N LINDER AVE,60651,1139390.14770936,1909746.08288702,37,25,25,,41.90897947966584,-87.7632591093459,"(41.908979479666, -87.763259109346)",4,22615,26,599,45
12/10/2018,Open,,18-03323197,Pothole in Street,,,,156 W GOETHE ST,60610,1174779.67708159,1909021.99600808,2,18,8,,41.90585477585283,-87.63376710527959,"(41.905854775853, -87.63376710528)",51,14926,37,290,11
12/10/2018,Completed,12/17/2018,18-03322329,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0,398 W HUBBARD ST,60654,1173424.6697254,1903231.98983366,42,18,8,,41.89001135185206,-87.63854487041,"(41.890011351852, -87.63854487041)",22,4446,37,652,36
12/10/2018,Open,,18-03329112,Pothole in Street,,,,1000 N SACRAMENTO AVE,60622,1156202.02988015,1906506.11398193,26,12,24,,41.89929886181724,-87.70186669835765,"(41.899298861817, -87.701866698358)",10,21560,25,301,49
12/10/2018,Open,,18-03323339,Pothole in Street,,,,7125 S DAMEN AVE,60636,1164255.88723398,1857408.6560047,17,7,67,,41.76403742209921,-87.67336639119104,"(41.764037422099, -87.673366391191)",17,22257,65,433,31
12/10/2018,Open,,18-03324765,Pothole in Street,,,,4056 N AVERS AVE,60618,1149999.66426664,1926684.73988106,45,17,16,,41.95537700885077,-87.72413956391316,"(41.955377008851, -87.724139563913)",28,21538,16,364,50
12/10/2018,Completed,12/31/2018,18-03324259,Pothole in Street,Final Outcome,Pothole Patched,6,3600 S KEDZIE AVE,60632,1155621.03753135,1880569.22991553,12,9,58,,41.828035141054066,-87.70469773161406,"(41.828035141054, -87.704697731614)",29,22248,55,612,1
12/10/2018,Open,,18-03328871,Pothole in Street,,,,1216 N LA SALLE DR,60610,1174914.08758232,1908452.09216912,2,18,8,,41.90440533124309,-87.63308591863239,"(41.904405331243, -87.633085918632)",51,14926,37,290,11
12/10/2018,Open,,18-03326924,Pothole in Street,,,,6500 W GRAND AVE,60707,1132688.49433073,1915099.06441068,36,25,19,,41.92337765852933,-87.7878578742297,"(41.923377658529, -87.78785787423)",39,4454,19,137,44
12/10/2018,Open,,18-03328843,Pothole in Street,,,,811 W 98TH ST,60643,1172588.81652404,1839823.02991431,34,22,73,,41.71579729345971,-87.64357992208025,"(41.71579729346, -87.64357992208)",18,21861,72,592,22
12/10/2018,Open,,18-03327177,Pothole in Street,,,,5701 W BELDEN AVE,60639,1137994.40319463,1914716.28141656,36,25,19,,41.922008561882905,-87.76841274599388,"(41.922008561883, -87.768412745994)",4,22615,19,57,44
12/10/2018,Open,,18-03325642,Pothole in Street,,,,5634 W BERTEAU AVE,60634,1137905.46421234,1927359.65970634,38,16,15,,41.95692218724759,-87.76856733669372,"(41.956922187248, -87.768567336694)",25,22254,15,26,19
12/10/2018,Open,,18-03328313,Pothole in Street,,,,70 W BURTON PL,60610,1175444.17771757,1910374.48990844,2,18,8,,41.909544407148665,-87.63153543980728,"(41.909544407149, -87.631535439807)",22,14926,37,100,11
12/10/2018,Open,,18-03328841,Pothole in Street,,,,2409 N MEADE AVE,60639,1135334.82831391,1915368.26309813,30,25,19,,41.92411048504659,-87.77801066074433,"(41.924110485047, -87.778010660744)",52,22615,19,78,21
12/10/2018,Open,,18-03325681,Pothole in Street,,,,1758 S PEORIA ST,60608,1170740.84509583,1891750.68730158,25,12,31,,41.85810443081072,-87.64888763122711,"(41.858104430811, -87.648887631227)",8,14920,33,250,26
12/10/2018,Open,,18-03323195,Pothole in Street,,,,153 W SCHILLER ST,60610,1174778.90829362,1909731.16469386,2,18,8,,41.90757085255445,-87.63364650581373,"(41.907570852554, -87.633646505814)",51,14926,37,290,11
12/10/2018,Completed,12/27/2018,18-03329009,Pothole in Street,Final Outcome,Pothole Patched,4,5738 S OAK PARK AVE,60638,1132040.0261936,1865736.01607628,13,8,56,,41.78734240604589,-87.79154109195267,"(41.787342406046, -87.791541091953)",35,22268,53,589,15
12/10/2018,Completed,12/31/2018,18-03327558,Pothole in Street,Final Outcome,Pothole Patched,1,4300 S LA SALLE ST,60609,1176126.60806813,1876488.90051427,3,2,37,,41.81643880491776,-87.62958659613628,"(41.816438804918, -87.629586596136)",12,14924,3,189,9
12/10/2018,Open,,18-03326629,Pothole in Street,,,,2200 W 54TH PL,60609,1162405.60997698,1868487.00001017,16,9,63,,41.794892235167644,-87.6801142257627,"(41.794892235168, -87.680114225763)",19,14924,61,775,2
12/10/2018,Open,,18-03328778,Pothole in Street,,,,12227 S EMERALD AVE,60628,1173533.30381138,1823784.14897626,34,5,53,,41.67154836210445,-87.64035206672676,"(41.671548362104, -87.640352066727)",45,21861,50,60,22
12/10/2018,Completed,12/28/2018,18-03327579,Pothole in Street,Final Outcome,Pothole Patched,2,200 W GARFIELD BLVD,60609,1175899.22498871,1868512.77457613,3,2,37,,41.79467038468937,-87.63054747605638,"(41.794670384689, -87.630547476056)",12,14924,3,224,9
12/10/2018,Open,,18-03324523,Pothole in Street,,,,6099 N NORTHCOTT AVE,60631,1128222.85109159,1940225.64999842,41,16,10,,41.99233731425966,-87.80356137222036,"(41.99233731426, -87.80356137222)",34,22243,36,733,29
12/10/2018,Completed,12/11/2018,18-03323820,Pothole in Street,Final Outcome,Pothole Patched,6,4200 N MOZART ST,60618,1156627.52359611,1927773.54342616,33,17,16,,41.95767976994162,-87.69972726521652,"(41.957679769942, -87.699727265217)",2,21538,16,214,20
12/10/2018,Open,,18-03325516,Pothole in Street,,,,520 S ASHLAND AVE,60607,1165825.7234748,1897737.84599793,27,12,28,,41.87454018025976,-87.66675463356424,"(41.87454018026, -87.666754633564)",48,21184,29,90,46
12/10/2018,Completed,12/10/2018,18-03323984,Pothole in Street,Final Outcome,Pothole Patched,42,8500 S KILPATRICK AVE,60652,1146582.74992542,1847763.24370854,18,8,70,,41.738137605923896,-87.73868857161297,"(41.738137605924, -87.738688571613)",6,4300,69,197,30
12/10/2018,Open,,18-03324087,Pothole in Street,,,,2256 S BLUE ISLAND AVE,60608,1165264.48451075,1889054.97220129,25,10,31,,41.85123002640869,-87.66907806021833,"(41.851230026409, -87.669078060218)",8,14920,33,126,26
12/10/2018,Open,,18-03329209,Pothole in Street,,,,3230 W ADDISON ST,60618,1154080.67960817,1923756.38117997,33,17,16,,41.946733240155,-87.7087935678919,"(41.946733240155, -87.708793567892)",2,21538,16,325,20
12/10/2018,Open,,18-03320826,Pothole in Street,,,,5957 W MADISON ST,60644,1136654.56012672,1899396.24739911,29,15,25,,41.879985773471944,-87.77409844314116,"(41.879985773472, -87.774098443141)",52,22216,26,67,7
12/10/2018,Completed,12/10/2018,18-03324508,Pothole in Street,Final Outcome,Pothole Patched,1,2500 N SAWYER AVE,60647,1154053.69583112,1916430.89470592,35,14,22,,41.92660738399558,-87.70949307332647,"(41.926607383996, -87.709493073326)",15,22535,23,72,12
12/10/2018,Open,,18-03322197,Pothole in Street,,,,1822 W KINZIE ST,60622,1164184.87809123,1902758.17129193,27,12,24,,41.8888904708262,-87.6729185523672,"(41.888890470826, -87.672918552367)",41,21560,25,519,46
12/10/2018,Open,,18-03321130,Pothole in Street,,,,19 W 59TH ST,60621,1177086.99002937,1865894.329224,20,2,40,,41.78724017857869,-87.62636282061173,"(41.787240178579, -87.626362820612)",53,21559,7,164,4
12/10/2018,Open,,18-03323823,Pothole in Street,,,,10543 S ARTESIAN AVE,60655,1161908.46249503,1834650.12019415,19,22,72,20,41.70145589812313,-87.68259396976501,"(41.701455898123, -87.682593969765)",33,4447,71,553,42
12/10/2018,Open,,18-03324274,Pothole in Street,,,,4700 S ARCHER AVE,60632,1153047.19798668,1873229.64552151,14,8,57,39,41.80801300518807,-87.71437962341568,"(41.808013005188, -87.714379623416)",49,22248,54,563,8
12/10/2018,Open,,18-03325718,Pothole in Street,,,,8629 S KILPATRICK AVE,60652,1146610.1928926,1846899.73967404,18,8,70,,41.73548218947416,-87.73830605068365,"(41.735482189474, -87.738306050684)",6,4300,69,197,30
12/10/2018,Open,,18-03328362,Pothole in Street,,,,1000 N KEDZIE AVE,60651,1154852.8116709,1906479.78666641,26,11,23,,41.89923955151794,-87.70682298445551,"(41.899239551518, -87.706822984456)",10,4299,24,150,49
12/10/2018,Open,,18-03326457,Pothole in Street,,,,11700 S MARSHFIELD AVE,60643,1167504.43968614,1827201.07000481,34,22,75,,41.681275239495406,-87.66261734813614,"(41.681275239495, -87.662617348136)",45,22212,74,378,22
12/10/2018,Open,,18-03326653,Pothole in Street,,,,1600 N NEVA AVE,60707,1128350.4944945,1909834.75213306,29,25,25,,41.90898174298781,-87.80409150742908,"(41.908981742988, -87.804091507429)",39,4454,26,598,7
12/10/2018,Completed,12/28/2018,18-03321515,Pothole in Street,Final Outcome,Pothole Patched,2,501 W 51ST ST,60609,1173817.10001835,1871105.48000916,3,9,61,,41.8016141841786,-87.63808692286463,"(41.801614184179, -87.638086922865)",12,14924,59,84,9
12/10/2018,Open,,18-03327977,Pothole in Street,Final Outcome,Pothole Patched,1,10524 S CORLISS AVE,60628,1183442.96458123,1835245.00011718,9,5,50,,41.70300064829153,-87.60402858663419,"(41.703000648292, -87.604028586634)",30,21861,47,254,43
12/10/2018,Open,,18-03319354,Pothole in Street,,,,316 S SEELEY AVE,60612,1162785.07996877,1898548.68997843,27,12,28,,41.87692636011062,-87.67789883791228,"(41.876926360111, -87.677898837912)",48,21184,29,89,46
12/10/2018,Open,,18-03328155,Pothole in Street,,,,5022 S MARSHFIELD AVE,60609,1166188.56080908,1871409.15588656,20,9,61,,41.80241334780076,-87.666178027392,"(41.802413347801, -87.666178027392)",19,14924,59,740,4
12/10/2018,Open,,18-03320711,Pothole in Street,,,,1332 W 81ST ST,60620,1168737.26340069,1851050.72447458,21,6,71,,41.74691162347569,-87.65734298191846,"(41.746911623476, -87.657342981918)",18,21554,70,575,13
12/10/2018,Completed,12/10/2018,18-03326838,Pothole in Street,Final Outcome,Pothole Patched,6,800 W 70TH ST,60621,1172177.08150471,1858443.62722621,6,7,68,,41.767124334804386,-87.64452065733981,"(41.767124334804, -87.64452065734)",31,21559,66,410,32
12/10/2018,Open,,18-03327297,Pothole in Street,,,,6111 S COTTAGE GROVE AVE,60637,1182615.41378466,1864666.28132839,20,3,42,,41.78368442665007,-87.6058547469109,"(41.78368442665, -87.605854746911)",53,22260,9,470,4
12/10/2018,Completed,12/13/2018,18-03323779,Pothole in Street,Final Outcome,Pothole Patched,39,7015 N ROCKWELL ST,60645,1157741.52328132,1946514.68781331,50,24,2,,42.009041363637245,-87.69482076901883,"(42.009041363637, -87.694820769019)",42,22528,20,42,27
12/10/2018,Completed,12/17/2018,18-03329399,Pothole in Street,Final Outcome,No Potholes Found,0,21 S WACKER RAMP,60606,1173904.92669325,1900193.57741693,42,1,32,,41.881374443963374,-87.63673111909804,"(41.881374443963, -87.636731119098)",48,14914,38,92,36
12/10/2018,Open,,18-03322874,Pothole in Street,,,,1048 W 108TH ST,60643,1171107.25810865,1833189.86227797,34,22,75,,41.6978415994766,-87.64931336879125,"(41.697841599477, -87.649313368791)",45,22212,74,315,22
12/10/2018,Completed,12/28/2018,18-03321514,Pothole in Street,Final Outcome,Pothole Patched,4,400 W 51ST ST,60609,1174477.75420058,1871126.141432,3,9,37,,41.801875043739884,-87.63570935896128,"(41.80187504374, -87.635709358961)",12,14924,3,84,9
12/10/2018,Open,,18-03327302,Pothole in Street,,,,4500 W FULLERTON AVE,60639,1145990.02480588,1915578.45127766,31,25,20,,41.92444425422242,-87.73911849639622,"(41.924444254222, -87.739118496396)",7,22615,21,439,17
12/10/2018,Open,,18-03324930,Pothole in Street,,,,4200 W CULLOM AVE,60641,1147631.49301898,1928247.45921602,39,17,16,,41.95917821873021,-87.73271583693095,"(41.95917821873, -87.732715836931)",25,22618,16,269,38
12/10/2018,Completed,12/18/2018,18-03321402,Pothole in Street,Final Outcome,No Potholes Found,0,1034 N RUSH ST,60611,1176286.59972086,1907526.88920413,42,18,8,,41.901717583149235,-87.62812004081512,"(41.901717583149, -87.628120040815)",22,21182,37,105,36
12/10/2018,Open,,18-03319278,Pothole in Street,,,,6526 N NATOMA AVE,60631,1131309.93282084,1942916.81336773,41,16,10,,41.99997174694082,-87.7924481146641,"(41.999971746941, -87.792448114664)",34,22243,36,657,29
12/10/2018,Open,,18-03322910,Pothole in Street,,,,10756 S SANGAMON ST,60643,1171897.26267782,1833416.95992797,34,22,75,,41.697874669102575,-87.64634830306059,"(41.697874669103, -87.646348303061)",45,22212,74,315,22
12/10/2018,Completed,12/18/2018,18-03323194,Pothole in Street,Final Outcome,Pothole Patched,18,806 N SEDGWICK ST,60610,1173384.4918104,1905704.86472802,27,18,8,,41.89681500208342,-87.63882853204656,"(41.896815002083, -87.638828532047)",41,14926,37,652,46
12/10/2018,Open,,18-03322033,Pothole in Street,,,,6000 W ADDISON ST,60634,1135732.23913103,1923321.01951597,36,16,17,,41.94587967559099,-87.77662742093737,"(41.945879675591, -87.776627420937)",25,22254,17,443,44
12/09/2018,Open,,18-03318771,Pothole in Street,,,,4153 W AINSLIE ST,60630,1147728.27539479,1932235.72752109,39,17,14,,41.96989556349755,-87.73271604836503,"(41.969895563498, -87.732716048365)",28,21869,14,751,38
12/09/2018,Open,,18-03318901,Pothole in Street,,,,1152 W 34TH PL,60608,1169202.0719111,1881940.69001287,11,9,60,,41.831657209464616,-87.65548302354384,"(41.831657209465, -87.655483023544)",26,14920,58,171,48
12/09/2018,Open,,18-03318701,Pothole in Street,,,,3459 N CENTRAL AVE,60634,1138411.36417234,1922518.81729484,36,16,15,,41.944008020070314,-87.76654527450303,"(41.94400802007, -87.766545274503)",25,22254,15,361,44
