ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
1582242319632586320,Archer Ave & 43rd St,6,6,In Service,41.8154913,-87.7024412,"(41.8154913, -87.7024412)",49,22248,55,156,3
1594041781399920504,Tripp Ave & 65th St,9,9,In Service,41.7749163,-87.728841,"(41.7749163, -87.728841)",23,21867,63,6,15
1594041777104953202,Komensky Ave & 55th St,9,9,In Service,41.793279,-87.724189,"(41.793279, -87.724189)",35,22248,60,793,6
1582242306747684418,Artesian Ave & 55th St,12,12,In Service,41.7940135,-87.685807,"(41.7940135, -87.685807)",49,22248,61,778,3
1673852326282066544,Public Rack - California Ave & Touhy Ave - NW,1,1,In Service,42.012177,-87.699865,"(42.012177, -87.699865)",42,22528,20,359,27
1594041777104953206,Hamlin Ave & 62nd Pl,12,12,In Service,41.779953,-87.7178221,"(41.779953, -87.7178221)",23,21867,63,339,6
1582242280977880602,St Louis Ave & 59th St,9,9,In Service,41.785987,-87.7105616,"(41.785987, -87.7105616)",19,21867,64,344,6
1582242323927553620,Kedzie Ave & 57th St,9,9,In Service,41.789944,-87.703233,"(41.789944, -87.703233)",49,21867,61,764,8
1594041781399920506,Springfield Ave & 47th St,9,9,In Service,41.8080713,-87.7212202,"(41.8080713, -87.7212202)",49,22248,54,563,8
1594046448232780548,California Ave & 29th St,9,9,In Service,41.840222,-87.694129,"(41.840222, -87.694129)",29,14920,32,124,1
1575949510978564830,Central Park Ave & Ohio St,9,9,In Service,41.8918718,-87.7163879,"(41.8918718, -87.7163879)",41,21572,24,584,46
1575949502388630222,Leamington Ave & Hirsch St,9,9,In Service,41.9058405,-87.7548602,"(41.9058405, -87.7548602)",4,4299,26,600,45
1582242302452717114,Campbell Ave & 51st St,9,9,In Service,41.8009585,-87.6867556,"(41.8009585, -87.6867556)",49,22248,61,778,8
1582242293862782512,Fairfield Ave & 44th St,9,9,In Service,41.813617,-87.6932272,"(41.813617, -87.6932272)",29,22248,55,641,3
1593766334653391752,Pulaski Rd & 51st St,12,12,In Service,41.800434,-87.7247496,"(41.800434, -87.7247496)",35,22248,54,637,6
1594041785694887804,Pulaski & Ann Lurie Pl,9,9,In Service,41.8162761,-87.7246058,"(41.8162761, -87.7246058)",49,22248,54,591,8
1593766347538293666,Kostner Ave & 63rd St,9,9,In Service,41.778747,-87.732463,"(41.778747, -87.732463)",23,21867,63,292,6
1593766334653391756,Lavergne Ave & 46th St,9,9,In Service,41.80934,-87.7478312,"(41.80934, -87.7478312)",35,22268,53,604,28
1594041785694887806,Kenneth Ave & 50th St,6,6,In Service,41.8023156,-87.7344142,"(41.8023156, -87.7344142)",35,22248,54,697,8
1593766338948359064,Kildare Ave & 55th St,9,9,In Service,41.793357,-87.730598,"(41.793357, -87.730598)",35,22248,60,793,6
1593766338948359058,Lawler Ave & 50th St,9,9,In Service,41.802209,-87.7489007,"(41.802209, -87.7489007)",35,22268,53,605,28
1593766343243326364,Pulaski Rd & 60th St,9,9,In Service,41.784186,-87.722564,"(41.784186, -87.722564)",23,21867,63,339,6
1594046456830870690,Troy St & Grace St,9,9,In Service,41.950244,-87.706489,"(41.950244, -87.706489)",2,21538,16,372,20
1582242289567815212,Homan Ave & 65th St,9,9,In Service,41.775144,-87.708129,"(41.775144, -87.708129)",44,21867,64,293,6
1594046418168009438,Albany Ave & Belmont Ave,9,9,In Service,41.939638,-87.705263,"(41.939638, -87.705263)",2,21538,22,425,20
1594046443937813244,Western Ave & Gunnison St,9,9,In Service,41.969659,-87.68955,"(41.969659, -87.68955)",13,21849,6,28,24
1594046435347878644,Lincoln Ave & Balmoral Ave,9,9,In Service,41.979461,-87.693013,"(41.979461, -87.693013)",46,21849,6,29,24
1594046409578074830,Milwaukee Ave & Fullerton Ave,9,9,In Service,41.924691,-87.70055,"(41.924691, -87.70055)",15,22535,23,322,41
1594046388103238326,Sacramento Blvd & Polk St,9,9,In Service,41.870959,-87.700259,"(41.870959, -87.700259)",11,21184,28,714,23
1575949523863466728,Kilpatrick Ave & Grand Ave,9,9,In Service,41.9127779,-87.7436434,"(41.9127779, -87.7436434)",4,22615,26,62,45
1594046456822715150,Francisco Ave & Hollywood Ave,9,9,In Service,41.984746,-87.701593,"(41.984746, -87.701593)",46,4450,20,65,24
1594046448262943690,Francisco Ave & Montrose Ave,9,9,In Service,41.9610471,-87.700901,"(41.9610471, -87.700901)",2,21538,16,214,20
1594046461125837998,Lincoln Ave & Peterson Ave,9,9,In Service,41.990247,-87.70858,"(41.990247, -87.70858)",46,4450,20,65,24
1571105046525650938,Shabbona Park,1,1,In Service,41.944847,-87.799326,"(41.944847, -87.799326)",39,22254,17,396,19
1674190166532565286,Public Rack - Austin Ave & Roscoe St,5,5,In Service,41.942196,-87.776472,"(41.942196, -87.776472)",25,22254,17,459,44
1674190170827532586,Public Rack - Austin Ave & Wrightwood Ave,1,1,In Service,41.927666,-87.775682,"(41.927666, -87.775682)",27,22615,19,58,21
1674190170827532590,Public Rack - Austin Blvd & North Ave,1,1,In Service,41.909281,-87.775613,"(41.909281, -87.775613)",52,22615,26,597,7
1674190226662107536,Public Rack - Central Ave & George St,1,1,In Service,41.9326579,-87.7662058,"(41.9326579, -87.7662058)",7,22254,19,303,17
1674190226662107538,Public Rack - Central Ave & North Ave,1,1,In Service,41.909414,-87.765817,"(41.909414, -87.765817)",52,22615,26,597,7
1594046439642845942,California Ave & Winona St,6,6,In Service,41.974712,-87.697852,"(41.974712, -87.697852)",46,21849,6,28,24
1594046400988140228,Rockwell St & Cermak Rd,9,9,In Service,41.851644,-87.690621,"(41.851644, -87.690621)",11,14920,32,263,14
1594046456822715152,Richmond St & Lincoln Ave,6,6,In Service,41.988281,-87.703034,"(41.988281, -87.703034)",46,4450,20,65,24
1594046400988140226,Sacramento Ave & 25th St,9,9,In Service,41.846506,-87.700139,"(41.846506, -87.700139)",29,21569,32,262,1
1575949528657471478,Menard Ave & North Ave,9,9,In Service,41.9097167,-87.7702037,"(41.9097167, -87.7702037)",52,22615,26,597,7
1594046422462976738,Kedzie Ave & George St,9,9,In Service,41.933886,-87.707262,"(41.933886, -87.707262)",15,21538,22,465,20
1575949519568499430,Augusta Blvd & Laramie Ave,9,9,In Service,41.8986607,-87.7554551,"(41.8986607, -87.7554551)",4,4299,26,585,45
1594046452527747848,Elston Ave & George St,9,9,In Service,41.934003,-87.690823,"(41.934003, -87.690823)",24,21538,22,467,20
1594046392398205628,Albany Ave & Douglas Blvd,9,9,In Service,41.86314,-87.703022,"(41.86314, -87.703022)",36,21569,30,132,14
1606778059648526978,Whipple/Irving Park,9,9,In Service,41.954189,-87.704448,"(41.954189, -87.704448)",2,21538,16,116,20
1594046409578074834,Francisco Ave & Bloomingdale Ave,9,9,In Service,41.913959,-87.699368,"(41.913959, -87.699368)",15,22535,23,350,41
1674190359806093958,Public Rack - Jonathan Y Scammon Public School,1,1,In Service,41.941612,-87.732372,"(41.941612, -87.732372)",27,22618,16,329,21
1594046435347878642,Virginia Ave & Catalpa Ave,9,9,In Service,41.9812456,-87.7048924,"(41.9812456, -87.7048924)",46,21849,6,620,24
1594046461117682452,Washtenaw Ave & Peterson Ave,9,9,In Service,41.99066,-87.697075,"(41.99066, -87.697075)",42,4450,20,31,24
1594046396693172926,Albany Ave & 16th St,9,9,In Service,41.85936,-87.70302,"(41.85936, -87.70302)",36,21569,30,132,14
1593766347538293664,Kildare Ave & 47th St,6,6,In Service,41.807526,-87.7308406,"(41.807526, -87.7308406)",35,22248,54,697,8
1594046422462976736,Rockwell St & Fletcher St,9,9,In Service,41.938689,-87.692972,"(41.938689, -87.692972)",24,21538,22,467,20
1582242298157749812,Francisco Ave & 47th St,9,9,In Service,41.8084245,-87.696619,"(41.8084245, -87.696619)",49,22248,55,85,3
1674190338331257438,Public Rack - Harvey Ave & North Ave,3,3,In Service,41.909264,-87.782265,"(41.909264, -87.782265)",52,22615,26,597,7
1594046418168009436,Elston Ave & Henderson St,9,9,In Service,41.941499,-87.701051,"(41.941499, -87.701051)",2,21538,22,425,20
1594046465420805300,Western Ave & Ardmore Ave,9,9,In Service,41.9867636,-87.6898796,"(41.9867636, -87.6898796)",46,4450,20,15,24
1594046379513303716,Sacramento Blvd & Fulton Ave,9,9,In Service,41.886528,-87.70167,"(41.886528, -87.70167)",41,21184,28,50,46
1594046383808271020,Washtenaw Ave & Madison St,9,9,In Service,41.881286,-87.69396,"(41.881286, -87.69396)",48,21184,28,38,46
1594046388103238324,Mozart St & Jackson Blvd,6,6,In Service,41.877507,-87.6974,"(41.877507, -87.6974)",48,21184,28,51,46
1594046439642845944,N Shore Channel Trail & Argyle St,9,9,In Service,41.972177,-87.702749,"(41.972177, -87.702749)",46,21849,6,620,24
1594046379513303720,Western Ave & Lake St,6,6,In Service,41.884606,-87.685853,"(41.884606, -87.685853)",48,21184,29,37,46
1594046405283107532,Whipple St & Roosevelt Rd,9,9,In Service,41.866554,-87.701329,"(41.866554, -87.701329)",11,21184,30,35,23
1594046413873042136,Sacramento Blvd & Addison St,9,9,In Service,41.94609,-87.702988,"(41.94609, -87.702988)",2,21538,22,425,20
1594046392398205624,Washtenaw Ave & Polk St,9,9,In Service,41.8711028,-87.693683,"(41.8711028, -87.693683)",48,21184,28,38,23
1674190441410472714,Public Rack - Latrobe Ave & Lake St,1,1,In Service,41.887083,-87.756181,"(41.887083, -87.756181)",11,22216,26,674,45
1674190458590341928,Public Rack - Lotus Ave & Harrison St,1,1,In Service,41.87298,-87.763267,"(41.87298, -87.763267)",52,22216,26,68,7
1674190480065178440,Public Rack - McVicker Ave & Grand Ave,1,1,In Service,41.921251,-87.776662,"(41.921251, -87.776662)",4,22615,19,77,44
1674190488655113044,Public Rack - Menard Ave & Belmont Ave,1,1,In Service,41.9384526,-87.7711009,"(41.9384526, -87.7711009)",27,22254,19,82,21
1674190488655113046,Public Rack - Menard Ave & Dakin St - midblock,2,2,In Service,41.951732,-87.772005,"(41.951732, -87.772005)",25,22254,15,311,19
1674190488655113048,Public Rack - Menard Ave & Grand Ave,1,1,In Service,41.9197904,-87.7709818,"(41.9197904, -87.7709818)",4,22615,19,57,44
1674190492950080348,Public Rack - Michele Clark Magnet High School,2,2,In Service,41.872849,-87.753432,"(41.872849, -87.753432)",36,22216,26,61,7
1674190527309818772,Public Rack - Narragansett Ave & Fullerton Ave,2,2,In Service,41.92378,-87.7843998,"(41.92378, -87.7843998)",52,22615,19,78,21
1674190604619230230,Public Rack - Sacramento Ave & Devon Ave,1,1,In Service,41.997575,-87.704649,"(41.997575, -87.704649)",42,4450,20,40,27
327,Sheffield Ave & Webster Ave,19,19,In Service,41.92154,-87.653818,"(41.92154, -87.653818)",16,21190,68,797,34
1674190604619230232,Public Rack - Sacramento Ave & Greenleaf Ave,6,6,In Service,42.009458,-87.704666,"(42.009458, -87.704666)",42,22528,20,32,27
168,Michigan Ave & 14th St,19,19,In Service,41.864059,-87.623727,"(41.864059, -87.623727)",48,14913,34,374,9
194,Wabash Ave & Wacker Pl,19,19,In Service,41.886875,-87.62603,"(41.886875, -87.62603)",22,14309,38,580,36
1674190604619230234,Public Rack - Sacramento Blvd & Division St,3,3,In Service,41.907928,-87.701479,"(41.907928, -87.701479)",10,21560,25,301,49
1674190617504132142,Public Rack - Spencer Elementary Technology Academy,2,2,In Service,41.884655,-87.750498,"(41.884655, -87.750498)",11,22216,26,696,23
97,Field Museum,55,55,In Service,41.865312,-87.617867,"(41.865312, -87.617867)",48,14913,34,374,10
289,Wells St & Concord Ln,19,19,In Service,41.912133,-87.634656,"(41.912133, -87.634656)",51,21190,68,271,11
98,LaSalle St & Washington St,15,15,In Service,41.882664,-87.63253,"(41.882664, -87.63253)",22,14310,38,92,36
1674190145057728766,Public Rack - Abbott Park,2,2,In Service,41.721696,-87.622278,"(41.721696, -87.622278)",31,21546,45,567,43
1674190196597336410,Public Rack - Bell Ave & 95th St,2,2,In Service,41.721188,-87.678786,"(41.721188, -87.678786)",33,22212,71,627,42
1674190235252042142,Public Rack - Chappel Ave & 71st St,2,2,In Service,41.766366,-87.575287,"(41.766366, -87.575287)",32,22538,39,152,33
1594046431052911340,Campbell Ave & Irving Park Rd,9,9,In Service,41.953634,-87.690782,"(41.953634, -87.690782)",13,21538,46,110,18
1594046413873042132,Western Ave & Grace St,9,9,In Service,41.95039,-87.688234,"(41.95039, -87.688234)",13,21538,46,613,18
1674190312561453612,Public Rack - Halsted St & 63rd St,1,1,In Service,41.779945,-87.641378,"(41.779945, -87.641378)",19,21559,66,435,2
1674190342626224744,Public Rack - Honore St & 87th St,1,1,In Service,41.736093,-87.669404,"(41.736093, -87.669404)",6,21554,70,532,13
1674190402755766970,Public Rack - Keeler Ave & 55th St,1,1,In Service,41.79304,-87.728214,"(41.79304, -87.728214)",23,22248,60,773,15
1674190462885309228,Public Rack - Lowe Ave & 98th St,2,2,In Service,41.715887,-87.639228,"(41.715887, -87.639228)",18,21861,72,593,22
1674190467180276534,Public Rack - Mackinaw Ave & 85th St,1,1,In Service,41.741897,-87.543162,"(41.741897, -87.543162)",47,21202,42,506,47
1561012878716023344,Kildare & Cermak,9,9,In Service,41.851414,-87.73215,"(41.851414, -87.73215)",14,21569,30,125,28
1594046448232780546,Troy Ave & 27th St,9,9,In Service,41.84265,-87.70401,"(41.84265, -87.70401)",29,21569,32,124,1
1674190153647663368,Public Rack - Albany Ave & 103rd St,1,1,In Service,41.706747,-87.700047,"(41.706747, -87.700047)",33,4447,73,256,42
1674190162237597978,Public Rack - Ashland Ave & 46th St,1,1,In Service,41.810537,-87.665404,"(41.810537, -87.665404)",12,14924,59,738,3
1674190175122499898,Public Rack - Avenue J & 102nd St,2,2,In Service,41.709832,-87.534238,"(41.709832, -87.534238)",47,21202,49,705,47
1674190200892303716,Public Rack - Brandon Ave & 91st St,1,1,In Service,41.730218,-87.546758,"(41.730218, -87.546758)",47,21202,42,175,47
1674190218072172924,Public Rack - Calumet Ave & 103rd St,1,1,In Service,41.707061,-87.615309,"(41.707061, -87.615309)",30,21861,45,236,43
1674190222367140232,Public Rack - Central Ave & Adams St,8,8,In Service,41.878264,-87.764886,"(41.878264, -87.764886)",52,22216,26,67,7
1674190261021845960,Public Rack - Commercial Ave & 89th St,1,1,In Service,41.733543,-87.551152,"(41.733543, -87.551152)",47,21202,42,175,47
1674190269611780562,Public Rack - Cottage Grove Ave & 111th St,1,1,In Service,41.692645,-87.609758,"(41.692645, -87.609758)",30,21861,47,601,43
1674190273906747872,Public Rack - Cottage Grove Ave & 92nd St,1,1,In Service,41.727319,-87.604787,"(41.727319, -87.604787)",30,21546,40,430,43
1674190286791649780,Public Rack - Eggleston Ave & 115th St,3,3,In Service,41.68497,-87.633848,"(41.68497, -87.633848)",45,21861,50,255,22
1674190561669557204,Public Rack - Percy Julian HS,3,3,In Service,41.705999,-87.65381,"(41.705999, -87.65381)",18,22212,72,595,22
1674190166532565276,Public Rack - Ashland Ave & 71st St,2,2,In Service,41.76577,-87.66433,"(41.76577, -87.66433)",17,22257,65,283,31
1674190175122499894,Public Rack - Austin Branch Chicago Public Library,2,2,In Service,41.889161,-87.765738,"(41.889161, -87.765738)",52,22216,26,672,7
1674190183712434502,Public Rack - Avenue O & 118th St,1,1,In Service,41.681136,-87.54029,"(41.681136, -87.54029)",47,21202,52,787,47
1674190192302369104,Public Rack - Back of the Yards Park,1,1,In Service,41.804381,-87.657742,"(41.804381, -87.657742)",19,14924,59,739,4
1674190222367140228,Public Rack - Canty Elementary School,2,2,In Service,41.947562,-87.829311,"(41.947562, -87.829311)",39,22254,17,445,19
1674190239547009456,Public Rack - Christiana Ave & Archer Ave,1,1,In Service,41.81175,-87.707577,"(41.81175, -87.707577)",49,22248,55,640,8
1674190261021845962,Public Rack - Corliss Ave & 103rd St,1,1,In Service,41.707622,-87.60355,"(41.707622, -87.60355)",9,21861,47,643,35
1674190273906747868,Public Rack - Cottage Grove Ave & 91st St,1,1,In Service,41.72951,-87.603739,"(41.72951, -87.603739)",9,21546,40,429,35
1674190278201715178,Public Rack - Damen Ave & 84th St,1,1,In Service,41.740435,-87.673246,"(41.740435, -87.673246)",6,21554,70,532,30
1674190286791649782,Public Rack - Eggleston Ave & 92nd St,2,2,In Service,41.726182,-87.63466,"(41.726182, -87.63466)",18,21554,72,631,13
1674190295381584396,Public Rack - Ewing Ave & 105th St,1,1,In Service,41.704373,-87.53544,"(41.704373, -87.53544)",47,21202,49,602,47
1674190308266486300,Public Rack - Forrestville Ave & 47th St,1,1,In Service,41.809319,-87.612921,"(41.809319, -87.612921)",12,21192,4,447,9
1674190334036290140,Public Rack - Harvard Ave & 103rd St,1,1,In Service,41.706863,-87.631674,"(41.706863, -87.631674)",45,21861,45,524,22
1674190376985963174,Public Rack - Kedzie Ave & 63rd St,1,1,In Service,41.778865,-87.703029,"(41.778865, -87.703029)",44,21867,64,319,31
1674190149352696066,Public Rack - Ada St & 95th St,1,1,In Service,41.72158,-87.65612,"(41.72158, -87.65612)",18,22212,72,195,13
1674190157942630676,Public Rack - Archer Park,2,2,In Service,41.803822,-87.73551,"(41.803822, -87.73551)",35,22248,54,697,8
1674190166532565278,Public Rack - Ashland Ave & 73rd St,1,1,In Service,41.760817,-87.663499,"(41.760817, -87.663499)",17,22257,65,432,31
1674190183712434504,Public Rack - Avers Ave & Archer Ave,2,2,In Service,41.804487,-87.719584,"(41.804487, -87.719584)",49,22248,54,698,8
1674190196597336406,Public Rack - Baltimore Ave & 134th St,1,1,In Service,41.651419,-87.547321,"(41.651419, -87.547321)",47,22250,52,787,47
1674190200892303712,Public Rack - Bishop St & 46th St,1,1,In Service,41.80994,-87.661522,"(41.80994, -87.661522)",12,14924,59,123,3
1674190200892303714,Public Rack - Bradley Park,1,1,In Service,41.718353,-87.564459,"(41.718353, -87.564459)",43,21202,48,527,47
1674190205187271018,Public Rack - Buffalo Ave & 89th St,3,3,In Service,41.73341,-87.54454,"(41.73341, -87.54454)",47,21202,42,175,47
1674190222367140226,Public Rack - Calumet Ave & 71st St,2,2,In Service,41.765537,-87.617305,"(41.765537, -87.617305)",31,21546,67,474,32
1674190291086617088,Public Rack - Emerald Ave & 45th St,1,1,In Service,41.812381,-87.644633,"(41.812381, -87.644633)",26,14924,59,123,48
1674190303971518998,Public Rack - Ewing Ave & 99th St,2,2,In Service,41.7159614,-87.5351111,"(41.7159614, -87.5351111)",47,21202,49,705,47
1674190308266486308,Public Rack - Greenwood Ave & Lake Park Ave,1,1,In Service,41.817372,-87.599576,"(41.817372, -87.599576)",1,4301,2,220,10
1674190346921192044,Public Rack - Houston Ave & 131st St,10,10,In Service,41.656961,-87.548521,"(41.656961, -87.548521)",47,22250,52,787,47
1674190407050734270,Public Rack - Kenneth Ave & 63rd St W,10,10,In Service,41.778404,-87.733951,"(41.778404, -87.733951)",23,21867,63,6,15
1674190428525570798,Public Rack - Lafayette Ave & 95th St,10,10,In Service,41.721787,-87.624939,"(41.721787, -87.624939)",18,21861,45,187,13
1674190179417467202,Public Rack - Avenue M & 132nd St,2,2,In Service,41.655692,-87.537595,"(41.655692, -87.537595)",47,22250,52,787,47
1674190372690995868,Public Rack - Kedzie Ave & 54th St - SE,1,1,In Service,41.794326,-87.703471,"(41.794326, -87.703471)",49,22248,61,777,8
1674190501540014954,Public Rack - Midway Orange Line,1,1,In Service,41.785894,-87.738031,"(41.785894, -87.738031)",35,21867,53,86,15
1674190205187271016,Public Rack - Buffalo Ave & 133rd St,2,2,In Service,41.65428,-87.543539,"(41.65428, -87.543539)",47,22250,52,787,47
498,California Ave & Fletcher St,19,19,In Service,41.938428791,-87.698007756,"(41.93842879148, -87.698007756)",2,21538,22,466,20
1674190140762761460,Public Rack - 63rd & Western Ave N,1,1,In Service,41.779334,-87.683768,"(41.779334, -87.683768)",44,22257,64,111,2
1674190192302369106,Public Rack - Baltimore Ave & 132nd St,1,1,In Service,41.655201,-87.546942,"(41.655201, -87.546942)",47,22250,52,787,47
1674190226662107534,Public Rack - Central Ave & Corcoran Pl,1,1,In Service,41.887342,-87.765041,"(41.887342, -87.765041)",11,22216,26,673,45
1674190269611780570,Public Rack - Cottage Grove Ave & 87th St,1,1,In Service,41.736448,-87.60616,"(41.736448, -87.60616)",31,21546,40,407,32
1674190282496682476,Public Rack - East End Ave & 75th St,2,2,In Service,41.75893,-87.582861,"(41.75893, -87.582861)",9,22538,39,419,35
1674190295381584392,Public Rack - Ewing Ave & 101st St,1,1,In Service,41.7117328,-87.5350591,"(41.7117328, -87.5350591)",47,21202,49,705,47
1674190299676551700,Public Rack - Ewing Ave & 96th St N,1,1,In Service,41.7215552,-87.5356904,"(41.7215552, -87.5356904)",47,21202,49,528,47
1674190316856420916,Public Rack - Halsted St & 77th St,1,1,In Service,41.753637,-87.643918,"(41.753637, -87.643918)",17,21554,70,556,31
1674190334036290136,Public Rack - Harper Ave & 63rd St,6,6,In Service,41.780728,-87.587566,"(41.780728, -87.587566)",32,22260,9,469,33
1674190338331257442,Public Rack - Hiawatha Park,1,1,In Service,41.944068,-87.827302,"(41.944068, -87.827302)",39,22254,17,413,19
1674190145057728760,Public Rack - 63rd & Western Ave S,1,1,In Service,41.779196,-87.683589,"(41.779196, -87.683589)",44,22257,64,370,2
1674190149352696064,Public Rack - Ada St & 117th St,1,1,In Service,41.681128,-87.655064,"(41.681128, -87.655064)",45,22212,50,642,22
1674190162237597974,Public Rack - Ashland Ave & 45th St,1,1,In Service,41.811958,-87.664862,"(41.811958, -87.664862)",12,14924,59,123,3
1674190179417467196,Public Rack - Avenue J & 106th St,1,1,In Service,41.70261,-87.533531,"(41.70261, -87.533531)",47,21202,49,715,47
1674190179417467200,Public Rack - Avenue J & 112th St,2,2,In Service,41.691844,-87.534181,"(41.691844, -87.534181)",47,21202,49,552,47
1674190196597336414,Public Rack - Bennett Ave & 96th St,2,2,In Service,41.720476,-87.577512,"(41.720476, -87.577512)",43,21202,48,252,37
1674190209482238318,Public Rack - Burnside Academy,2,2,In Service,41.728525,-87.608231,"(41.728525, -87.608231)",31,21546,40,430,35
1674190213777205626,Public Rack - California Ave & Pershing Rd,10,10,In Service,41.822632,-87.695024,"(41.822632, -87.695024)",49,22248,55,196,1
1674190166532565282,Public Rack - Ashland Ave & 76th St,2,2,In Service,41.75596,-87.66391,"(41.75596, -87.66391)",17,21554,70,573,31
1674190157942630672,Public  Rack - Albany Ave & 63rd St,1,1,In Service,41.778906,-87.70084,"(41.778906, -87.70084)",44,21867,64,319,31
1674190282496682478,Public Rack - Eberhart Ave & 131st St,2,2,In Service,41.65759,-87.610713,"(41.65759, -87.610713)",30,4460,51,9,43
1674190381280930478,Public Rack - Kedzie Ave & Archer Ave,2,2,In Service,41.81359,-87.70478,"(41.81359, -87.70478)",49,22248,55,640,8
1674190218072172928,Public Rack - Calumet Ave & 51st St,1,1,In Service,41.802221,-87.618457,"(41.802221, -87.618457)",12,21192,4,449,9
1674190278201715172,Public Rack - Damen Ave & 47th St,1,1,In Service,41.808884,-87.67513,"(41.808884, -87.67513)",29,14924,59,706,1
1674190303971519000,Public Rack - Ewing Ave & Indianapolis Ave,1,1,In Service,41.712353,-87.53545,"(41.712353, -87.53545)",47,21202,49,528,47
1674190312561453608,Public Rack - Halsted St & 102nd St,1,1,In Service,41.70794,-87.643177,"(41.70794, -87.643177)",45,21861,72,594,22
1674190346921192048,Public Rack - Houston Ave & 91st St,1,1,In Service,41.729964,-87.549645,"(41.729964, -87.549645)",47,21202,42,510,47
1674190359806093962,Public Rack - Justine St & 87th St,1,1,In Service,41.736019,-87.66243,"(41.736019, -87.66243)",18,21554,70,531,13
1674190398460799668,Public Rack - Kedzie Ave & Pershing Rd,1,1,In Service,41.822897,-87.704154,"(41.822897, -87.704154)",29,22248,55,639,1
1674190510129949562,Public Rack - Morgan St & 103rd St,2,2,In Service,41.706657,-87.647476,"(41.706657, -87.647476)",45,22212,72,595,22
1674190162237597976,Public Rack - Ashland Ave & 45th St  S,1,1,In Service,41.811169,-87.66474,"(41.811169, -87.66474)",12,14924,59,123,3
1674190192302369108,Public Rack - Baltimore Ave & 133rd St,2,2,In Service,41.653444,-87.547004,"(41.653444, -87.547004)",47,22250,52,787,47
1674190205187271014,Public Rack - Brighton Park Branch Chicago Library,2,2,In Service,41.815242,-87.702651,"(41.815242, -87.702651)",49,22248,55,156,3
1674190222367140236,Public Rack - Central Ave & Congress Pkwy,2,2,In Service,41.87369,-87.764746,"(41.87369, -87.764746)",52,22216,26,67,7
1674190261021845958,Public Rack - Claremont Ave & 71st St,1,1,In Service,41.764585,-87.682253,"(41.764585, -87.682253)",6,22257,64,333,30
1674190273906747874,Public Rack - Cottage Grove Ave & 98th St,1,1,In Service,41.716172,-87.60435,"(41.716172, -87.60435)",9,21861,47,643,35
1674190291086617084,Public Rack - Ellis Ave & Doty Ave,2,2,In Service,41.659119,-87.597052,"(41.659119, -87.597052)",30,4460,51,9,43
1674190299676551698,Public Rack - Ewing Ave & 112th St,1,1,In Service,41.691979,-87.534912,"(41.691979, -87.534912)",47,21202,49,552,47
1674190321151388222,Public Rack - Halsted St & 95th St - SW,1,1,In Service,41.720964,-87.643447,"(41.720964, -87.643447)",18,21861,72,592,13
1674190334036290138,Public Rack - Harriet E Sayre Public School,3,3,In Service,41.913547,-87.79876,"(41.913547, -87.79876)",39,4454,26,598,7
1674190372690995872,Public Rack - Kedzie Ave & 58th St,2,2,In Service,41.788263,-87.703576,"(41.788263, -87.703576)",49,21867,61,801,6
1674190480065178438,Public Rack - McCormick Blvd & Devon Ave,3,3,In Service,41.996194,-87.712,"(41.996194, -87.712)",42,4450,13,747,27
1674190501540014956,Public Rack - Milwaukee Ave & Addison St,3,3,In Service,41.94651,-87.735721,"(41.94651, -87.735721)",25,22618,16,327,50
1674190501540014960,Public Rack - Milwaukee Ave & Diversey Ave,2,2,In Service,41.93123,-87.711501,"(41.93123, -87.711501)",15,22535,23,72,12
1674190230957074842,Public Rack - Champlain Ave & 134th St,2,2,In Service,41.657379,-87.606444,"(41.657379, -87.606444)",30,4460,51,9,43
1674190269611780566,Public Rack - Cottage Grove Ave & 75th St,1,1,In Service,41.758739,-87.605769,"(41.758739, -87.605769)",31,21546,67,515,32
1674190424230603494,Public Rack - Lafayette Ave & 119th St,1,1,In Service,41.677853,-87.623447,"(41.677853, -87.623447)",30,21861,50,60,43
1674190505834982258,Public Rack - Milwaukee Ave & Haussen Ct,2,2,In Service,41.937752,-87.721623,"(41.937752, -87.721623)",27,21538,22,215,21
1674190505834982260,Public Rack - Milwaukee Ave & School St,1,1,In Service,41.940648,-87.726087,"(41.940648, -87.726087)",27,21538,22,138,21
1674190505834982262,Public Rack - Monticello Ave & Belmont Ave,2,2,In Service,41.939472,-87.718423,"(41.939472, -87.718423)",15,21538,22,138,21
1674190510129949570,Public Rack - Mozart Elementary School,6,6,In Service,41.921325,-87.722375,"(41.921325, -87.722375)",15,22535,23,74,12
1674190557374589902,Public Rack - Penn Elementary School / KIPP Ascend Middle School,4,4,In Service,41.8586742,-87.7223835,"(41.8586742, -87.7223835)",36,21569,30,752,14
1674190574554459120,Public Rack - Pulaski Rd & 15th St,1,1,In Service,41.8603966,-87.7250977,"(41.8603966, -87.7250977)",36,21569,30,761,14
1674190587439361020,Public Rack - Pulaski Rd & Armitage Ave,2,2,In Service,41.91702,-87.727096,"(41.91702, -87.727096)",27,22615,21,135,12
1674190587439361022,Public Rack - Pulaski Rd & Fullerton Ave,4,4,In Service,41.924618,-87.727398,"(41.924618, -87.727398)",7,22615,23,107,17
1674190587439361024,Public Rack - Pulaski Rd & Roosevelt Rd,1,1,In Service,41.866103,-87.724463,"(41.866103, -87.724463)",36,21572,30,33,14
