"street_id","street_status","dir","street_name","suffix","post_dir","name_type","start_date"
"576","current","E","Daniel","STREET",,"STREET","2000-01-01T00:00:00.000"
"577","current","S","Daniel","STREET",,"STREET","2000-01-01T00:00:00.000"
"578","current","N","Daniels","WAY",,"STREET","2001-03-28T00:00:00.000"
"579","current","S","Danlyn","ROAD",,"STREET","2000-01-01T00:00:00.000"
"580","current","S","Daphne","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"3485","current","W","Dark Hollow","ROAD",,"STREET","2006-04-10T00:00:00.000"
"2522","current","N","Darlene","COURT",,"STREET","2000-01-01T00:00:00.000"
"582","current","W","Darrell","COURT",,"STREET","2000-01-01T00:00:00.000"
"583","current","S","Darrell","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"584","current","S","Daveland","LANE",,"STREET","2000-01-01T00:00:00.000"
"585","current","E","David","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2856","current","W","David Alan","COURT",,"STREET","2004-12-13T00:00:00.000"
"5806","current","N","David Baker","AVENUE",,"STREET","2022-02-22T00:00:00.000"
"586","current","S","Davis","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"587","current","E","Davis","STREET",,"STREET","2000-01-01T00:00:00.000"
"588","current","W","Davis","STREET",,"STREET","2000-01-01T00:00:00.000"
"590","current","S","Davisson","STREET",,"STREET","2000-01-01T00:00:00.000"
"2567","current","S","Dawson","LANE",,"STREET","2000-01-01T00:00:00.000"
"3322","retired","W","Day Star","DRIVE",,"HISTORIC","2005-11-29T00:00:00.000"
"591","current","N","De Ann","DRIVE",,"HISTORIC","2001-01-01T00:00:00.000"
"591","current","W","De Ann","DRIVE",,"STREET","2010-01-12T00:00:00.000"
"592","current","S","Deborah","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"593","current","E","Deckard","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"594","current","W","Deckard","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"595","current","E","Deckard","ROAD",,"HISTORIC","2001-01-01T00:00:00.000"
"597","current","E","Deckard Ridge","ROAD",,"HISTORIC","2001-01-01T00:00:00.000"
"598","current","S","Deep Well","COURT",,"STREET","2000-01-01T00:00:00.000"
"599","current","W","Deer","LANE",,"STREET","2000-01-01T00:00:00.000"
"600","current","S","Deer","RUN",,"STREET","2000-01-01T00:00:00.000"
"601","current","S","Deer","TRACE",,"STREET","2000-01-01T00:00:00.000"
"606","current","S","Deerfield","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"603","current","E","Deer Lick","ROAD",,"STREET","2000-01-01T00:00:00.000"
"604","current","N","Deer Park","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"602","current","W","Deer Trail","COURT",,"STREET","2000-01-01T00:00:00.000"
"607","current","E","Dekist","STREET",,"STREET","2000-01-01T00:00:00.000"
"608","current","W","Delap","ROAD",,"STREET","2000-01-01T00:00:00.000"
"3319","current","S","Delila Star","DRIVE",,"STREET","2005-11-29T00:00:00.000"
"609","current","S","Dellsville","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2217","current","W","Denali","ROAD",,"STREET","2017-10-11T00:00:00.000"
"610","current","W","Denise","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"611","current","N","Denny","ROAD",,"STREET","2000-01-01T00:00:00.000"
"5782","current","N","Denver","ROAD",,"STREET","2020-12-07T00:00:00.000"
"612","current","W","Depot","ROAD",,"STREET","2000-01-01T00:00:00.000"
"613","current","E","Depot Hill","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2484","current","S","Derby","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"614","current","N","Derrett","ROAD",,"STREET","2000-01-01T00:00:00.000"
"615","current","E","Devon","LANE",,"STREET","2000-01-01T00:00:00.000"
"616","current","E","Devonshire","COURT",,"STREET","2000-01-01T00:00:00.000"
"617","current","E","Devonshire","LANE",,"STREET","2000-01-01T00:00:00.000"
"618","current","E","Dewey","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"619","current","W","Dewey","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"620","current","E","Dexter","STREET",,"STREET","2000-01-01T00:00:00.000"
"621","current","N","Diamond","LANE",,"STREET","2000-01-01T00:00:00.000"
"622","current","N","Diamond","STREET",,"STREET","2000-01-01T00:00:00.000"
"623","current","E","Diana","COURT",,"STREET","2000-01-01T00:00:00.000"
"624","current","N","Diana","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"625","current","E","Dianne","COURT",,"STREET","2000-01-01T00:00:00.000"
"626","current","S","Dianne","STREET",,"STREET","2000-01-01T00:00:00.000"
"627","current","S","Dillman","LANE",,"STREET","2000-01-01T00:00:00.000"
"628","current","E","Dillman","ROAD",,"STREET","2000-01-01T00:00:00.000"
"629","current","W","Dillman","ROAD",,"STREET","2000-01-01T00:00:00.000"
"630","current","W","Dinsmore","ROAD",,"STREET","2000-01-01T00:00:00.000"
"1661","current","E","Discovery","PARKWAY",,"STREET","2019-11-26T00:00:00.000"
"631","current","W","Dittemore","ROAD",,"STREET","2000-01-01T00:00:00.000"
"632","current","E","Dixie","STREET",,"STREET","2000-01-01T00:00:00.000"
"633","current","W","Dixie","STREET",,"STREET","2000-01-01T00:00:00.000"
"634","current","E","Doc Mitchell","STREET",,"STREET","2000-01-01T00:00:00.000"
"635","current","E","Dodds","STREET",,"STREET","2000-01-01T00:00:00.000"
"636","current","W","Dodds","STREET",,"STREET","2000-01-01T00:00:00.000"
"637","current",,"Dodson","COURT",,"STREET","2000-01-01T00:00:00.000"
"638","current","W","Dogwood","LANE",,"STREET","2000-01-01T00:00:00.000"
"639","current","E","Dolan","ROAD",,"STREET","2000-01-01T00:00:00.000"
"4903","current","S","Dolimah","AVENUE",,"STREET","2013-12-20T00:00:00.000"
"4060","current","W","Donegal","COURT",,"STREET","2007-09-21T00:00:00.000"
"640","current","S","Donington","COURT",,"STREET","2000-01-01T00:00:00.000"
"641","current","E","Donington","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"642","current","E","Dora","ROAD",,"STREET","2000-01-01T00:00:00.000"
"643","current","S","Dorchester","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"644","current","W","Double Down","COURT",,"STREET","2000-01-01T00:00:00.000"
"645","current","W","Dove","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"646","current","W","Dove","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"647","current","N","Dover","CLIFFS",,"STREET","2000-01-01T00:00:00.000"
"3484","current","W","Dowden Creek","ROAD",,"STREET","2006-04-10T00:00:00.000"
"648","current","W","Doyle","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"3359","current","W","Dresden","DRIVE",,"STREET","2005-12-08T00:00:00.000"
"2655","current","W","Drift","COURT",,"STREET","2004-05-07T00:00:00.000"
"649","current","E","Driscoll","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"650","current","W","Driscoll","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"651","current","N","Dublin","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"652","current","E","Duke","ROAD",,"STREET","2000-01-01T00:00:00.000"
"653","current","W","Duncan","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"654","current","S","Duncan","ROAD",,"STREET","2000-01-01T00:00:00.000"
"655","current","S","Duncaster","COURT",,"STREET","2000-01-01T00:00:00.000"
"656","current","S","Dunlap","ROAD",,"STREET","2000-01-01T00:00:00.000"
"657","current","W","Dunleigh","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"658","current","N","Dunn","STREET",,"STREET","2000-01-01T00:00:00.000"
"659","current","S","Dunn","STREET",,"STREET","2000-01-01T00:00:00.000"
"660","current","E","Dunstan","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"661","current","S","Dunstan","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"662","current","E","Durham","COURT",,"STREET","2000-01-01T00:00:00.000"
"663","current","E","Durham","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"664","current","N","Durnil","COURT",,"STREET","2000-01-01T00:00:00.000"
"667","current","S","Dutcherman","COURT",,"STREET","2000-01-01T00:00:00.000"
"668","current","E","Dutcherman","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"666","current","S","Dutch Ridge","ROAD",,"STREET","2000-01-01T00:00:00.000"
"669","current","W","Duvall","ROAD",,"STREET","2000-01-01T00:00:00.000"
"670","current","E","Duxbury","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"671","current","N","Dyer","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2702","current","S","Eads","RIDGE",,"STREET","2004-08-02T00:00:00.000"
"2491","current","E","Eagle Bay","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"1105","current","N","Eagleson","AVENUE",,"STREET","2022-01-31T00:00:00.000"
"1106","current","S","Eagleson","AVENUE",,"STREET","2022-01-31T00:00:00.000"
"672","current","S","Eagleview","COURT",,"STREET","2000-01-01T00:00:00.000"
"673","current","S","Eagleview","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"674","current","W","Eagleview","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"675","current","E","Earl Young","ROAD",,"STREET","2000-01-01T00:00:00.000"
"676","current","E","East","COURT",,"STREET","2000-01-01T00:00:00.000"
"677","current","S","East","LANE",,"STREET","2000-01-01T00:00:00.000"
"678","current","N","East","STREET",,"HISTORIC","2001-01-01T00:00:00.000"
"679","current","W","East Branch","ROAD",,"STREET","2000-01-01T00:00:00.000"
"684","current","E","Eastgate","LANE",,"STREET","2000-01-01T00:00:00.000"
"685","current","S","Eastmont","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"688","current","N","Easton","STREET",,"STREET","2000-01-01T00:00:00.000"
"689","current","S","Eastside","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"681","current",,"East Stewart","ROAD",,"STREET","2000-01-01T00:00:00.000"
"682","current","W","East Vine","STREET",,"STREET","2000-01-01T00:00:00.000"
"690","current","N","Easy","STREET",,"STREET","2000-01-01T00:00:00.000"
"691","current","N","Echo","BEND",,"STREET","2000-01-01T00:00:00.000"
"692","current","E","Eddington","COURT",,"STREET","2000-01-01T00:00:00.000"
"693","current","S","Eddington","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"694","current","S","Eden","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"695","current","S","Edgar","LANE",,"STREET","2000-01-01T00:00:00.000"
"696","current","E","Edgehill","COURT",,"STREET","2000-01-01T00:00:00.000"
"697","current","S","Edgewood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"698","current","W","Edgewood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"699","current","W","Edinburgh","BEND",,"STREET","2000-01-01T00:00:00.000"
"700","current","E","Edward","COURT",,"STREET","2000-01-01T00:00:00.000"
"701","current","E","Edwards","ROW",,"STREET","2000-01-01T00:00:00.000"
"5799","current","W","Elana","COURT",,"STREET","2021-11-02T00:00:00.000"
"702","current","E","Elderberry","COURT",,"STREET","2000-01-01T00:00:00.000"
"2996","current","E","Eldridge","ROAD",,"STREET","2005-06-02T00:00:00.000"
"2498","current","E","Eldridge","ROAD",,"STREET","2000-01-01T00:00:00.000"
"5775","current","S","Element","WAY",,"STREET","2020-04-07T00:00:00.000"
"703","current","S","Elizabeth","COURT",,"STREET","2000-01-01T00:00:00.000"
"5721","current","W","Elk Creek","COURT",,"STREET","2019-02-06T00:00:00.000"
"2797","current","W","Elkhorn","COURT",,"STREET","2004-10-25T00:00:00.000"
"597","current","E","Elkins","ROAD",,"STREET","2014-03-03T00:00:00.000"
"5280","current","E","Ella","COURT",,"STREET","2015-07-09T00:00:00.000"
"704","current","S","Ella","STREET",,"STREET","2000-01-01T00:00:00.000"
"705","current","S","Eller","LANE",,"STREET","2000-01-01T00:00:00.000"
"706","current","W","Eller","ROAD",,"STREET","2000-01-01T00:00:00.000"
"707","current",,"Ellis","COURT",,"STREET","2000-01-01T00:00:00.000"
"708","current","E","Ellis","ROAD",,"STREET","2000-01-01T00:00:00.000"
"709","current","E","Elliston","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"710","current","W","Ellsworth","ROAD",,"STREET","2000-01-01T00:00:00.000"
"711","current","N","Elm","STREET",,"STREET","2000-01-01T00:00:00.000"
"712","current","S","Elm","STREET",,"STREET","2000-01-01T00:00:00.000"
"2550","current","W","Elm","STREET",,"STREET","2002-11-18T00:00:00.000"
"713","current","S","Elm Leaf","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"714","current","E","Elouise","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"715","current","N","Elsie","LANE",,"STREET","2000-01-01T00:00:00.000"
"716","current","W","Elwren","LANE",,"STREET","2000-01-01T00:00:00.000"
"717","current","W","Elwren","ROAD",,"STREET","2000-01-01T00:00:00.000"
"718","current","W","Elwren Runaround",,,"STREET","2000-01-01T00:00:00.000"
"719","current","E","Emerald","COURT",,"STREET","2000-01-01T00:00:00.000"
"5340","current",,"Emergency Access I69",,,"STREET","2015-12-09T00:00:00.000"
"720","current","E","Emery","COURT",,"STREET","2000-01-01T00:00:00.000"
"721","current","S","Emilie","COURT",,"STREET","2000-01-01T00:00:00.000"
"722","retired",,"Emily","AVENUE",,"HISTORIC","2001-01-01T00:00:00.000"
"723","current","E","Eminence","WAY",,"STREET","2000-01-01T00:00:00.000"
"724","current","S","Eminence","WAY",,"STREET","2000-01-01T00:00:00.000"
"3929","current","N","Emma","DRIVE",,"STREET","2017-11-01T00:00:00.000"
"725","current","S","Empire","ROAD",,"STREET","2000-01-01T00:00:00.000"
"726","current","E","Empire Mill","ROAD",,"STREET","2000-01-01T00:00:00.000"
"727","current","S","Endwright","ROAD",,"STREET","2000-01-01T00:00:00.000"
"5787","proposed","N","Englewood","DRIVE",,"STREET","2020-12-07T00:00:00.000"
"728","retired","W","Enterprise","COURT",,"HISTORIC","2001-01-01T00:00:00.000"
"729","current","N","Enterprise","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"730","current","E","Erin","COURT",,"STREET","2000-01-01T00:00:00.000"
"2507","current","N","Ernest","WAY",,"STREET","2000-01-01T00:00:00.000"
"731","current","W","Ers","WAY",,"STREET","2000-01-01T00:00:00.000"
"732","current","S","Essex","COURT",,"STREET","2000-01-01T00:00:00.000"
"733","current","W","Estate","COURT",,"STREET","2000-01-01T00:00:00.000"
"734","current","W","Estate","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"735","current","E","Etter","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"736","current","S","Euclid","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"3262","current","S","Eva Hill","DRIVE",,"STREET","2005-11-02T00:00:00.000"
"737","current","S","Evans","LANE",,"STREET","2000-01-01T00:00:00.000"
"738","current","W","Evans","ROAD",,"STREET","2000-01-01T00:00:00.000"
"3321","current","W","Eventide","DRIVE",,"STREET","2005-11-29T00:00:00.000"
"740","current","E","Everett Arnold","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"741","current","W","Evergreen","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"5620","current","E","Everitt","LANE",,"STREET","2017-11-15T00:00:00.000"
"743","current","N","Exeter","LANE",,"STREET","2000-01-01T00:00:00.000"
"742","current","E","Exeter","LANE",,"STREET","2000-01-01T00:00:00.000"
"5460","current","W","Ezekiel","DRIVE",,"STREET","2016-09-13T00:00:00.000"
"744","current","S","Faculty","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"745","current","S","Fairfax","ROAD",,"STREET","2000-01-01T00:00:00.000"
"746","current","S","Fairfield","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"748","current","W","Fairington","COURT",,"STREET","2000-01-01T00:00:00.000"
"749","current","S","Fairington","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"750","current","W","Fairington","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"752","current","S","Fairmount","COURT",,"STREET","2000-01-01T00:00:00.000"
"753","current","E","Fairoaks","LANE",,"STREET","2000-01-01T00:00:00.000"
"754","current","N","Fairview","STREET",,"STREET","2000-01-01T00:00:00.000"
"755","current","S","Fairview","STREET",,"STREET","2000-01-01T00:00:00.000"
"756","current","W","Fairway","LANE",,"STREET","2000-01-01T00:00:00.000"
"757","current","E","Fairwood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"758","current","S","Falcon","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"4659","current","E","Falls Creek","DRIVE",,"STREET","2011-12-02T00:00:00.000"
"759","current","W","Farmer","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"760","current","S","Farmers","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"761","current","E","Farr","ROAD",,"STREET","2000-01-01T00:00:00.000"
"764","retired","W","Fawkesway","DRIVE","N","HISTORIC","2001-01-01T00:00:00.000"
"765","current","W","Fawkesway","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"766","current","E","Fawn Ridge","TRAIL",,"STREET","2000-01-01T00:00:00.000"
"767","current","W","Feathercrest","COURT",,"STREET","2000-01-01T00:00:00.000"
"768","current","N","Fee","LANE",,"STREET","2000-01-01T00:00:00.000"
"769","current","N","Feerwood","COURT",,"STREET","2000-01-01T00:00:00.000"
"2549","current","S","Fenbrook","COURT",,"STREET","2000-01-01T00:00:00.000"
"3839","current","E","Fenbrook","LANE",,"STREET","2006-10-25T00:00:00.000"
"770","current","S","Fenbrook","LANE",,"STREET","2000-01-01T00:00:00.000"
"771","current",,"Fenceline","COURT",,"STREET","2000-01-01T00:00:00.000"
"772","current","N","Fenceline","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2757","current","W","Fenceline","ROAD",,"STREET","2004-10-07T00:00:00.000"
"773","current","S","Fenway","PLACE",,"STREET","2000-01-01T00:00:00.000"
"774","current","S","Fernwood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"775","current","N","Fess","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"776","current","S","Fess","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"777","current","W","Festive","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"778","current","S","Fidler","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"779","current","S","Fieldcrest","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"780","current","S","Fieldcrest","COURT",,"STREET","2000-01-01T00:00:00.000"
"781","current","S","Fieldstone","BOULEVARD",,"STREET","2000-01-01T00:00:00.000"
"45","current","N","Fifth","STREET",,"STREET","2000-01-01T00:00:00.000"
"46","current","S","Fifth","STREET",,"STREET","2000-01-01T00:00:00.000"
"5422","current","N","Filbert","DRIVE",,"STREET","2016-06-21T00:00:00.000"
"4940","current","N","Finance","ROAD",,"STREET","2014-01-09T00:00:00.000"
"783","current",,"Fipps","LANE",,"STREET","2000-01-01T00:00:00.000"
"2526","current","N","Firefly","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"21","current","S","First","AVENUE",,"HISTORIC","2000-01-01T00:00:00.000"
"24","current","N","First","STREET",,"STREET","2000-01-01T00:00:00.000"
"21","current","S","First","STREET",,"STREET","2015-12-03T00:00:00.000"
"25","current","S","First","STREET",,"STREET","2000-01-01T00:00:00.000"
"784","current","S","Fiscus","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"786","current","N","Fish","ROAD",,"STREET","2000-01-01T00:00:00.000"
"787","current","N","Fisher","COURT",,"STREET","2000-01-01T00:00:00.000"
"2675","current","N","Flanders","RUN",,"STREET","2004-07-12T00:00:00.000"
"3320","current","S","Flat Rock","ROAD",,"STREET","2005-11-29T00:00:00.000"
"788","current","W","Flatwoods","ROAD",,"STREET","2000-01-01T00:00:00.000"
"789","current","W","Fleener","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"790","current","E","Fleener","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2674","current","W","Fleming","PLACE",,"STREET","2004-07-12T00:00:00.000"
"791","current","E","Flora","ROAD",,"STREET","2000-01-01T00:00:00.000"
"792","current","N","Floyd","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"793","current","W","Fluck Mill","ROAD",,"STREET","2000-01-01T00:00:00.000"
"794","current","S","Foggy Morning","ROAD",,"STREET","2000-01-01T00:00:00.000"
"4179","current","S","Foggy Ridge","LANE",,"STREET","2008-05-19T00:00:00.000"
"795","retired",,"Fontanbleu","DRIVE",,"HISTORIC","2001-01-01T00:00:00.000"
"796","current","N","Forbes","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"797","current","S","Ford","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"798","current","S","Forest","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"799","current","S","Forest Hill","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"801","current","E","Forest Ridge","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"802","current","N","Forest View","DRIVE","N","STREET","2000-01-01T00:00:00.000"
"803","current","N","Forest View","DRIVE","S","STREET","2000-01-01T00:00:00.000"
"804","current","N","Forrest","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"805","current","S","Forrester","STREET",,"STREET","2000-01-01T00:00:00.000"
"800","current","W","Forrest Park","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2704","current","N","Foster","DRIVE",,"STREET","2004-09-07T00:00:00.000"
"806","current","W","Foster Curry","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"3719","current","W","Foster Fiscus","ROAD",,"STREET","2006-08-16T00:00:00.000"
"5500","current","W","Fountain","DRIVE",,"STREET","2017-01-03T00:00:00.000"
"807","current","E","Four Boys","TRAIL",,"STREET","2000-01-01T00:00:00.000"
"43","current","W","Fourth","AVENUE",,"HISTORIC","2000-01-01T00:00:00.000"
"41","current","S","Fourth","STREET",,"STREET","2000-01-01T00:00:00.000"
"43","current","W","Fourth","STREET",,"STREET","2015-12-03T00:00:00.000"
"808","current","W","Fowler","ROAD",,"STREET","2000-01-01T00:00:00.000"
"809","current","E","Fox","LANE",,"STREET","2000-01-01T00:00:00.000"
"810","current","E","Fox Chase","COURT",,"STREET","2000-01-01T00:00:00.000"
"811","current","E","Fox Chase","RUN",,"STREET","2000-01-01T00:00:00.000"
"812","current","S","Fox Chase","RUN",,"STREET","2000-01-01T00:00:00.000"
"813","current","N","Fox Hollow","ROAD",,"STREET","2000-01-01T00:00:00.000"
"814","current","W","Fox Trail","COURT",,"STREET","2000-01-01T00:00:00.000"
"815","current","W","Fox Trail","PLACE",,"STREET","2000-01-01T00:00:00.000"
"816","current","S","Foxwood","LANE",,"STREET","2000-01-01T00:00:00.000"
"817","current","S","Franklin","ROAD",,"STREET","2000-01-01T00:00:00.000"
"65","current","W","Freeland","LANE",,"STREET","2018-08-01T00:00:00.000"
"2469","current","S","Fridley","COURT",,"STREET","2000-01-01T00:00:00.000"
"818","current","E","Friendship","LANE",,"STREET","2000-01-01T00:00:00.000"
"819","current","S","Friendship","ROAD",,"STREET","2000-01-01T00:00:00.000"
"820","current","N","Fritz","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"822","current",,"Frontage","ROAD",,"STREET","2000-01-01T00:00:00.000"
"821","current","S","Front Nine","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"823","current","W","Fry","ROAD",,"STREET","2000-01-01T00:00:00.000"
"824","current","N","Fulford","LANE",,"STREET","2000-01-01T00:00:00.000"
