"locationname","timestamp","time","yearmonthday","yearmonth","year","rawflow","maintenanceflow"
"Bradshaw River","2009-07-10T01:00:00.000","2009-07-10 01:00","2009-07-10","2009-07","2009","0.312472389475884","0.209"
"Bradshaw River","2009-07-10T02:00:00.000","2009-07-10 02:00","2009-07-10","2009-07","2009","0.307545238946737","0.209"
"Bradshaw River","2009-07-10T03:00:00.000","2009-07-10 03:00","2009-07-10","2009-07","2009","0.305071035992332","0.209"
"Bradshaw River","2009-07-10T04:00:00.000","2009-07-10 04:00","2009-07-10","2009-07","2009","0.30020519314268","0.209"
"Bradshaw River","2009-07-10T05:00:00.000","2009-07-10 05:00","2009-07-10","2009-07","2009","0.302652895091549","0.209"
"Bradshaw River","2009-07-10T06:00:00.000","2009-07-10 06:00","2009-07-10","2009-07","2009","0.300223503297279","0.209"
"Bradshaw River","2009-07-10T07:00:00.000","2009-07-10 07:00","2009-07-10","2009-07","2009","0.293002259550712","0.209"
"Bradshaw River","2009-07-10T08:00:00.000","2009-07-10 08:00","2009-07-10","2009-07","2009","0.290613567078187","0.209"
"Bradshaw River","2009-07-10T09:00:00.000","2009-07-10 09:00","2009-07-10","2009-07","2009","0.283490739204065","0.209"
"Bradshaw River","2009-07-10T10:00:00.000","2009-07-10 10:00","2009-07-10","2009-07","2009","0.281142793417481","0.209"
"Bradshaw River","2009-07-10T11:00:00.000","2009-07-10 11:00","2009-07-10","2009-07","2009","0.278828305724726","0.209"
"Bradshaw River","2009-07-10T12:00:00.000","2009-07-10 12:00","2009-07-10","2009-07","2009","0.271858170628146","0.209"
"Bradshaw River","2009-07-10T13:00:00.000","2009-07-10 13:00","2009-07-10","2009-07","2009","0.269583854030201","0.209"
"Bradshaw River","2009-07-10T14:00:00.000","2009-07-10 14:00","2009-07-10","2009-07","2009","0.267273890987602","0.209"
"Bradshaw River","2009-07-10T15:00:00.000","2009-07-10 15:00","2009-07-10","2009-07","2009","0.267293905322941","0.209"
"Bradshaw River","2009-07-10T16:00:00.000","2009-07-10 16:00","2009-07-10","2009-07","2009","0.265016885400238","0.209"
"Bradshaw River","2009-07-10T17:00:00.000","2009-07-10 17:00","2009-07-10","2009-07","2009","0.260473497877814","0.209"
"Bradshaw River","2009-07-10T18:00:00.000","2009-07-10 18:00","2009-07-10","2009-07","2009","0.260493245609863","0.209"
"Bradshaw River","2009-07-10T19:00:00.000","2009-07-10 19:00","2009-07-10","2009-07","2009","0.262744492643652","0.209"
"Bradshaw River","2009-07-10T20:00:00.000","2009-07-10 20:00","2009-07-10","2009-07","2009","0.26954142612733","0.209"
"Bradshaw River","2009-07-10T21:00:00.000","2009-07-10 21:00","2009-07-10","2009-07","2009","0.274160469283211","0.209"
"Bradshaw River","2009-07-10T22:00:00.000","2009-07-10 22:00","2009-07-10","2009-07","2009","0.276472295982618","0.209"
"Bradshaw River","2009-07-10T23:00:00.000","2009-07-10 23:00","2009-07-10","2009-07","2009","0.283450634326034","0.209"
"Bradshaw River","2009-07-11T00:00:00.000","2009-07-11 00:00","2009-07-11","2009-07","2009","0.288191705105888","0.209"
"Bradshaw River","2009-07-11T01:00:00.000","2009-07-11 01:00","2009-07-11","2009-07","2009","0.295345522540251","0.209"
"Bradshaw River","2009-07-11T02:00:00.000","2009-07-11 02:00","2009-07-11","2009-07","2009","0.297748457166022","0.209"
"Bradshaw River","2009-07-11T03:00:00.000","2009-07-11 03:00","2009-07-11","2009-07","2009","0.304999611239724","0.209"
"Bradshaw River","2009-07-11T04:00:00.000","2009-07-11 04:00","2009-07-11","2009-07","2009","0.307443021389406","0.209"
"Bradshaw River","2009-07-11T05:00:00.000","2009-07-11 05:00","2009-07-11","2009-07","2009","0.309921194676544","0.209"
"Bradshaw River","2009-07-11T06:00:00.000","2009-07-11 06:00","2009-07-11","2009-07","2009","0.307461559928038","0.209"
"Bradshaw River","2009-07-11T07:00:00.000","2009-07-11 07:00","2009-07-11","2009-07","2009","0.300149720242724","0.209"
"Bradshaw River","2009-07-11T08:00:00.000","2009-07-11 08:00","2009-07-11","2009-07","2009","0.292905500315271","0.209"
"Bradshaw River","2009-07-11T09:00:00.000","2009-07-11 09:00","2009-07-11","2009-07","2009","0.288141999499885","0.209"
"Bradshaw River","2009-07-11T10:00:00.000","2009-07-11 10:00","2009-07-11","2009-07","2009","0.278762986790768","0.209"
"Bradshaw River","2009-07-11T11:00:00.000","2009-07-11 11:00","2009-07-11","2009-07","2009","0.27876014701775","0.209"
"Bradshaw River","2009-07-11T12:00:00.000","2009-07-11 12:00","2009-07-11","2009-07","2009","0.271813896249054","0.209"
"Bradshaw River","2009-07-11T13:00:00.000","2009-07-11 13:00","2009-07-11","2009-07","2009","0.26495880199811","0.209"
"Bradshaw River","2009-07-11T14:00:00.000","2009-07-11 14:00","2009-07-11","2009-07","2009","0.267230006680402","0.209"
"Bradshaw River","2009-07-11T15:00:00.000","2009-07-11 15:00","2009-07-11","2009-07","2009","0.26268942229398","0.209"
"Bradshaw River","2009-07-11T16:00:00.000","2009-07-11 16:00","2009-07-11","2009-07","2009","0.264950504910015","0.209"
"Bradshaw River","2009-07-11T17:00:00.000","2009-07-11 17:00","2009-07-11","2009-07","2009","0.260407712020481","0.209"
"Bradshaw River","2009-07-11T18:00:00.000","2009-07-11 18:00","2009-07-11","2009-07","2009","0.258161469728352","0.209"
"Bradshaw River","2009-07-11T19:00:00.000","2009-07-11 19:00","2009-07-11","2009-07","2009","0.260424716159368","0.209"
"Bradshaw River","2009-07-11T20:00:00.000","2009-07-11 20:00","2009-07-11","2009-07","2009","0.267213338776642","0.209"
"Bradshaw River","2009-07-11T21:00:00.000","2009-07-11 21:00","2009-07-11","2009-07","2009","0.276384071127128","0.209"
"Bradshaw River","2009-07-11T22:00:00.000","2009-07-11 22:00","2009-07-11","2009-07","2009","0.285763126817494","0.209"
"Bradshaw River","2009-07-11T23:00:00.000","2009-07-11 23:00","2009-07-11","2009-07","2009","0.288125253812251","0.209"
"Bradshaw River","2009-07-12T00:00:00.000","2009-07-12 00:00","2009-07-12","2009-07","2009","0.288098664684976","0.209"
"Bradshaw River","2009-07-12T01:00:00.000","2009-07-12 01:00","2009-07-12","2009-07","2009","0.292879869911277","0.209"
"Bradshaw River","2009-07-12T02:00:00.000","2009-07-12 02:00","2009-07-12","2009-07","2009","0.295272365752325","0.209"
"Bradshaw River","2009-07-12T03:00:00.000","2009-07-12 03:00","2009-07-12","2009-07","2009","0.292850139793422","0.209"
"Bradshaw River","2009-07-12T04:00:00.000","2009-07-12 04:00","2009-07-12","2009-07","2009","0.295266513616667","0.209"
"Bradshaw River","2009-07-12T05:00:00.000","2009-07-12 05:00","2009-07-12","2009-07","2009","0.290482993745037","0.209"
"Bradshaw River","2009-07-12T06:00:00.000","2009-07-12 06:00","2009-07-12","2009-07","2009","0.285740113979287","0.209"
"Bradshaw River","2009-07-12T07:00:00.000","2009-07-12 07:00","2009-07-12","2009-07","2009","0.274064758225171","0.209"
"Bradshaw River","2009-07-12T08:00:00.000","2009-07-12 08:00","2009-07-12","2009-07","2009","0.274061943457293","0.209"
"Bradshaw River","2009-07-12T09:00:00.000","2009-07-12 09:00","2009-07-12","2009-07","2009","0.274059128704458","0.209"
"Bradshaw River","2009-07-12T10:00:00.000","2009-07-12 10:00","2009-07-12","2009-07","2009","0.274056313966664","0.209"
"Bradshaw River","2009-07-12T11:00:00.000","2009-07-12 11:00","2009-07-12","2009-07","2009","0.269432607822416","0.209"
"Bradshaw River","2009-07-12T12:00:00.000","2009-07-12 12:00","2009-07-12","2009-07","2009","0.269429817910109","0.209"
"Bradshaw River","2009-07-12T13:00:00.000","2009-07-12 13:00","2009-07-12","2009-07","2009","0.269449916085616","0.209"
"Bradshaw River","2009-07-12T14:00:00.000","2009-07-12 14:00","2009-07-12","2009-07","2009","0.269447126080054","0.209"
"Bradshaw River","2009-07-12T15:00:00.000","2009-07-12 15:00","2009-07-12","2009-07","2009","0.271738228211298","0.209"
"Bradshaw River","2009-07-12T16:00:00.000","2009-07-12 16:00","2009-07-12","2009-07","2009","0.271712437015002","0.209"
"Bradshaw River","2009-07-12T17:00:00.000","2009-07-12 17:00","2009-07-12","2009-07","2009","0.269415868574046","0.209"
"Bradshaw River","2009-07-12T18:00:00.000","2009-07-12 18:00","2009-07-12","2009-07","2009","0.271729821328217","0.209"
"Bradshaw River","2009-07-12T19:00:00.000","2009-07-12 19:00","2009-07-12","2009-07","2009","0.274261935039698","0.209"
"Bradshaw River","2009-07-12T20:00:00.000","2009-07-12 20:00","2009-07-12","2009-07","2009","0.274028167416052","0.209"
"Bradshaw River","2009-07-12T21:00:00.000","2009-07-12 21:00","2009-07-12","2009-07","2009","0.280974529834942","0.209"
"Bradshaw River","2009-07-12T22:00:00.000","2009-07-12 22:00","2009-07-12","2009-07","2009","0.28711170565987","0.209"
"Bradshaw River","2009-07-12T23:00:00.000","2009-07-12 23:00","2009-07-12","2009-07","2009","0.281694484412904","0.209"
"Bradshaw River","2009-07-13T00:00:00.000","2009-07-13 00:00","2009-07-13","2009-07","2009","0.284745300403606","0.209"
"Bradshaw River","2009-07-13T01:00:00.000","2009-07-13 01:00","2009-07-13","2009-07","2009","0.284742429081987","0.209"
"Bradshaw River","2009-07-13T02:00:00.000","2009-07-13 02:00","2009-07-13","2009-07","2009","0.288023559039613","0.209"
"Bradshaw River","2009-07-13T03:00:00.000","2009-07-13 03:00","2009-07-13","2009-07","2009","0.288993070519282","0.209"
"Bradshaw River","2009-07-13T04:00:00.000","2009-07-13 04:00","2009-07-13","2009-07","2009","0.286834242452812","0.209"
"Bradshaw River","2009-07-13T05:00:00.000","2009-07-13 05:00","2009-07-13","2009-07","2009","0.285886359073712","0.209"
"Bradshaw River","2009-07-13T06:00:00.000","2009-07-13 06:00","2009-07-13","2009-07","2009","0.28519937417356","0.209"
"Bradshaw River","2009-07-13T07:00:00.000","2009-07-13 07:00","2009-07-13","2009-07","2009","0.321701786172188","0.209"
"Bradshaw River","2009-07-13T08:00:00.000","2009-07-13 08:00","2009-07-13","2009-07","2009","0.475521998129791","0.209"
"Bradshaw River","2009-07-13T09:00:00.000","2009-07-13 09:00","2009-07-13","2009-07","2009","0.681765679137087","0.209"
"Bradshaw River","2009-07-13T10:00:00.000","2009-07-13 10:00","2009-07-13","2009-07","2009","0.933397467991687","0.209"
"Bradshaw River","2009-07-13T11:00:00.000","2009-07-13 11:00","2009-07-13","2009-07","2009","1.01603200276431","0.209"
"Bradshaw River","2009-07-13T12:00:00.000","2009-07-13 12:00","2009-07-13","2009-07","2009","1.01506789025413","0.209"
"Bradshaw River","2009-07-13T13:00:00.000","2009-07-13 13:00","2009-07-13","2009-07","2009","1.10994865996999","0.209"
"Bradshaw River","2009-07-13T14:00:00.000","2009-07-13 14:00","2009-07-13","2009-07","2009","1.17053718220083","0.209"
"Bradshaw River","2009-07-13T15:00:00.000","2009-07-13 15:00","2009-07-13","2009-07","2009","1.06589425720154","0.209"
"Bradshaw River","2009-07-13T16:00:00.000","2009-07-13 16:00","2009-07-13","2009-07","2009","0.903003983112068","0.209"
"Bradshaw River","2009-07-13T17:00:00.000","2009-07-13 17:00","2009-07-13","2009-07","2009","0.740144482863725","0.209"
"Bradshaw River","2009-07-13T18:00:00.000","2009-07-13 18:00","2009-07-13","2009-07","2009","0.62410053011519","0.209"
"Bradshaw River","2009-07-13T19:00:00.000","2009-07-13 19:00","2009-07-13","2009-07","2009","0.661476021157933","0.209"
"Bradshaw River","2009-07-13T20:00:00.000","2009-07-13 20:00","2009-07-13","2009-07","2009","0.555981421686134","0.209"
"Bradshaw River","2009-07-13T21:00:00.000","2009-07-13 21:00","2009-07-13","2009-07","2009","0.518906207697213","0.209"
"Bradshaw River","2009-07-13T22:00:00.000","2009-07-13 22:00","2009-07-13","2009-07","2009","0.482261285100018","0.209"
"Bradshaw River","2009-07-13T23:00:00.000","2009-07-13 23:00","2009-07-13","2009-07","2009","0.45451930311833","0.209"
"Bradshaw River","2009-07-14T00:00:00.000","2009-07-14 00:00","2009-07-14","2009-07","2009","0.436674621042863","0.209"
"Bradshaw River","2009-07-14T01:00:00.000","2009-07-14 01:00","2009-07-14","2009-07","2009","0.422376479101398","0.209"
"Bradshaw River","2009-07-14T02:00:00.000","2009-07-14 02:00","2009-07-14","2009-07","2009","0.410573867652252","0.209"
"Bradshaw River","2009-07-14T03:00:00.000","2009-07-14 03:00","2009-07-14","2009-07","2009","0.400969182081227","0.209"
"Bradshaw River","2009-07-14T04:00:00.000","2009-07-14 04:00","2009-07-14","2009-07","2009","0.399840665254425","0.209"
"Bradshaw River","2009-07-14T05:00:00.000","2009-07-14 05:00","2009-07-14","2009-07","2009","0.387293377417571","0.209"
"Bradshaw River","2009-07-14T06:00:00.000","2009-07-14 06:00","2009-07-14","2009-07","2009","0.379863537279558","0.209"
"Bradshaw River","2009-07-14T07:00:00.000","2009-07-14 07:00","2009-07-14","2009-07","2009","0.37275240307911","0.209"
"Bradshaw River","2009-07-14T08:00:00.000","2009-07-14 08:00","2009-07-14","2009-07","2009","0.364692305710486","0.209"
"Bradshaw River","2009-07-14T09:00:00.000","2009-07-14 09:00","2009-07-14","2009-07","2009","0.360149109896966","0.209"
"Bradshaw River","2009-07-14T10:00:00.000","2009-07-14 10:00","2009-07-14","2009-07","2009","0.347748267049685","0.209"
"Bradshaw River","2009-07-14T11:00:00.000","2009-07-14 11:00","2009-07-14","2009-07","2009","0.337629200376516","0.209"
"Bradshaw River","2009-07-14T12:00:00.000","2009-07-14 12:00","2009-07-14","2009-07","2009","0.327918983359879","0.209"
"Bradshaw River","2009-07-14T13:00:00.000","2009-07-14 13:00","2009-07-14","2009-07","2009","0.318855594614052","0.209"
"Bradshaw River","2009-07-14T14:00:00.000","2009-07-14 14:00","2009-07-14","2009-07","2009","0.314868153155212","0.209"
"Bradshaw River","2009-07-14T15:00:00.000","2009-07-14 15:00","2009-07-14","2009-07","2009","0.309675184816554","0.209"
"Bradshaw River","2009-07-14T16:00:00.000","2009-07-14 16:00","2009-07-14","2009-07","2009","0.322856891238075","0.209"
"Bradshaw River","2009-07-14T17:00:00.000","2009-07-14 17:00","2009-07-14","2009-07","2009","0.311369484972355","0.209"
"Bradshaw River","2009-07-14T18:00:00.000","2009-07-14 18:00","2009-07-14","2009-07","2009","0.310873140512574","0.209"
"Bradshaw River","2009-07-14T19:00:00.000","2009-07-14 19:00","2009-07-14","2009-07","2009","0.313861024227175","0.209"
"Bradshaw River","2009-07-14T20:00:00.000","2009-07-14 20:00","2009-07-14","2009-07","2009","0.319584231436276","0.209"
"Bradshaw River","2009-07-14T21:00:00.000","2009-07-14 21:00","2009-07-14","2009-07","2009","0.324604289234196","0.209"
"Bradshaw River","2009-07-14T22:00:00.000","2009-07-14 22:00","2009-07-14","2009-07","2009","0.322084579167004","0.209"
"Bradshaw River","2009-07-14T23:00:00.000","2009-07-14 23:00","2009-07-14","2009-07","2009","0.327124958817476","0.209"
"Bradshaw River","2009-07-15T00:00:00.000","2009-07-15 00:00","2009-07-15","2009-07","2009","0.329150657996283","0.209"
"Bradshaw River","2009-07-15T01:00:00.000","2009-07-15 01:00","2009-07-15","2009-07","2009","0.332202964786875","0.209"
"Bradshaw River","2009-07-15T02:00:00.000","2009-07-15 02:00","2009-07-15","2009-07","2009","0.331944676897281","0.209"
"Bradshaw River","2009-07-15T03:00:00.000","2009-07-15 03:00","2009-07-15","2009-07","2009","0.333985828331615","0.209"
"Bradshaw River","2009-07-15T04:00:00.000","2009-07-15 04:00","2009-07-15","2009-07","2009","0.338606157163298","0.209"
"Bradshaw River","2009-07-15T05:00:00.000","2009-07-15 05:00","2009-07-15","2009-07","2009","0.332931099226371","0.209"
"Bradshaw River","2009-07-15T06:00:00.000","2009-07-15 06:00","2009-07-15","2009-07","2009","0.328624287614599","0.209"
"Bradshaw River","2009-07-15T07:00:00.000","2009-07-15 07:00","2009-07-15","2009-07","2009","0.319550692651799","0.209"
"Bradshaw River","2009-07-15T08:00:00.000","2009-07-15 08:00","2009-07-15","2009-07","2009","0.312065082039263","0.209"
"Bradshaw River","2009-07-15T09:00:00.000","2009-07-15 09:00","2009-07-15","2009-07","2009","0.314562534441259","0.209"
"Bradshaw River","2009-07-15T10:00:00.000","2009-07-15 10:00","2009-07-15","2009-07","2009","0.304693178821433","0.209"
"Bradshaw River","2009-07-15T11:00:00.000","2009-07-15 11:00","2009-07-15","2009-07","2009","0.304714605293169","0.209"
"Bradshaw River","2009-07-15T12:00:00.000","2009-07-15 12:00","2009-07-15","2009-07","2009","0.297437026512871","0.209"
"Bradshaw River","2009-07-15T13:00:00.000","2009-07-15 13:00","2009-07-15","2009-07","2009","0.294310172099078","0.209"
"Bradshaw River","2009-07-15T14:00:00.000","2009-07-15 14:00","2009-07-15","2009-07","2009","0.291438879718672","0.209"
"Bradshaw River","2009-07-15T15:00:00.000","2009-07-15 15:00","2009-07-15","2009-07","2009","0.288108028429557","0.209"
"Bradshaw River","2009-07-15T16:00:00.000","2009-07-15 16:00","2009-07-15","2009-07","2009","0.283832072626884","0.209"
"Bradshaw River","2009-07-15T17:00:00.000","2009-07-15 17:00","2009-07-15","2009-07","2009","0.27661107945751","0.209"
"Bradshaw River","2009-07-15T18:00:00.000","2009-07-15 18:00","2009-07-15","2009-07","2009","0.274062049099891","0.209"
"Bradshaw River","2009-07-15T19:00:00.000","2009-07-15 19:00","2009-07-15","2009-07","2009","0.28243779556775","0.209"
"Bradshaw River","2009-07-15T20:00:00.000","2009-07-15 20:00","2009-07-15","2009-07","2009","0.290468596369038","0.209"
"Bradshaw River","2009-07-15T21:00:00.000","2009-07-15 21:00","2009-07-15","2009-07","2009","0.300309325045431","0.209"
"Bradshaw River","2009-07-15T22:00:00.000","2009-07-15 22:00","2009-07-15","2009-07","2009","0.300790915223034","0.209"
"Bradshaw River","2009-07-15T23:00:00.000","2009-07-15 23:00","2009-07-15","2009-07","2009","0.299069684743574","0.209"
"Bradshaw River","2009-07-16T00:00:00.000","2009-07-16 00:00","2009-07-16","2009-07","2009","0.298849296392609","0.209"
"Bradshaw River","2009-07-16T01:00:00.000","2009-07-16 01:00","2009-07-16","2009-07","2009","0.306138767263801","0.209"
"Bradshaw River","2009-07-16T02:00:00.000","2009-07-16 02:00","2009-07-16","2009-07","2009","0.308071332243534","0.209"
"Bradshaw River","2009-07-16T03:00:00.000","2009-07-16 03:00","2009-07-16","2009-07","2009","0.312749426860981","0.209"
"Bradshaw River","2009-07-16T04:00:00.000","2009-07-16 04:00","2009-07-16","2009-07","2009","0.313761355016318","0.209"
"Bradshaw River","2009-07-16T05:00:00.000","2009-07-16 05:00","2009-07-16","2009-07","2009","0.316216093827437","0.209"
"Bradshaw River","2009-07-16T06:00:00.000","2009-07-16 06:00","2009-07-16","2009-07","2009","0.313260011997088","0.209"
"Bradshaw River","2009-07-16T07:00:00.000","2009-07-16 07:00","2009-07-16","2009-07","2009","0.303899246359264","0.209"
"Bradshaw River","2009-07-16T08:00:00.000","2009-07-16 08:00","2009-07-16","2009-07","2009","0.296415345836352","0.209"
"Bradshaw River","2009-07-16T09:00:00.000","2009-07-16 09:00","2009-07-16","2009-07","2009","0.292099315565822","0.209"
"Bradshaw River","2009-07-16T10:00:00.000","2009-07-16 10:00","2009-07-16","2009-07","2009","0.290904166275139","0.209"
"Bradshaw River","2009-07-16T11:00:00.000","2009-07-16 11:00","2009-07-16","2009-07","2009","0.292547210248011","0.209"
"Bradshaw River","2009-07-16T12:00:00.000","2009-07-16 12:00","2009-07-16","2009-07","2009","0.284739665540019","0.209"
"Bradshaw River","2009-07-16T13:00:00.000","2009-07-16 13:00","2009-07-16","2009-07","2009","0.279089402063565","0.209"
"Bradshaw River","2009-07-16T14:00:00.000","2009-07-16 14:00","2009-07-16","2009-07","2009","0.277015900242836","0.209"
"Bradshaw River","2009-07-16T15:00:00.000","2009-07-16 15:00","2009-07-16","2009-07","2009","0.275830133764356","0.209"
"Bradshaw River","2009-07-16T16:00:00.000","2009-07-16 16:00","2009-07-16","2009-07","2009","0.274000127999837","0.209"
"Bradshaw River","2009-07-16T17:00:00.000","2009-07-16 17:00","2009-07-16","2009-07","2009","0.273074572804194","0.209"
"Bradshaw River","2009-07-16T18:00:00.000","2009-07-16 18:00","2009-07-16","2009-07","2009","0.276053398170992","0.209"
"Bradshaw River","2009-07-16T19:00:00.000","2009-07-16 19:00","2009-07-16","2009-07","2009","0.278140751411005","0.209"
"Bradshaw River","2009-07-16T20:00:00.000","2009-07-16 20:00","2009-07-16","2009-07","2009","0.284952290766064","0.209"
"Bradshaw River","2009-07-16T21:00:00.000","2009-07-16 21:00","2009-07-16","2009-07","2009","0.288234675341548","0.209"
"Bradshaw River","2009-07-16T22:00:00.000","2009-07-16 22:00","2009-07-16","2009-07","2009","0.290869325619681","0.209"
"Bradshaw River","2009-07-16T23:00:00.000","2009-07-16 23:00","2009-07-16","2009-07","2009","0.289890744946752","0.209"
"Bradshaw River","2009-07-17T00:00:00.000","2009-07-17 00:00","2009-07-17","2009-07","2009","0.293489605198686","0.209"
"Bradshaw River","2009-07-17T01:00:00.000","2009-07-17 01:00","2009-07-17","2009-07","2009","0.293486688329207","0.209"
"Bradshaw River","2009-07-17T02:00:00.000","2009-07-17 02:00","2009-07-17","2009-07","2009","0.295617481681571","0.209"
"Bradshaw River","2009-07-17T03:00:00.000","2009-07-17 03:00","2009-07-17","2009-07","2009","0.296119183741117","0.209"
"Bradshaw River","2009-07-17T04:00:00.000","2009-07-17 04:00","2009-07-17","2009-07","2009","0.295395494231498","0.209"
"Bradshaw River","2009-07-17T05:00:00.000","2009-07-17 05:00","2009-07-17","2009-07","2009","0.31341342336504","0.209"
"Bradshaw River","2009-07-17T06:00:00.000","2009-07-17 06:00","2009-07-17","2009-07","2009","0.319632511532244","0.209"
"Bradshaw River","2009-07-17T07:00:00.000","2009-07-17 07:00","2009-07-17","2009-07","2009","0.311923557157745","0.209"
"Bradshaw River","2009-07-17T08:00:00.000","2009-07-17 08:00","2009-07-17","2009-07","2009","0.312439467342569","0.209"
"Bradshaw River","2009-07-17T09:00:00.000","2009-07-17 09:00","2009-07-17","2009-07","2009","0.312189293979307","0.209"
"Bradshaw River","2009-07-17T10:00:00.000","2009-07-17 10:00","2009-07-17","2009-07","2009","0.312655970442707","0.209"
"Bradshaw River","2009-07-17T11:00:00.000","2009-07-17 11:00","2009-07-17","2009-07","2009","0.302137402651141","0.209"
"Bradshaw River","2009-07-17T12:00:00.000","2009-07-17 12:00","2009-07-17","2009-07","2009","0.300678658463863","0.209"
"Bradshaw River","2009-07-17T13:00:00.000","2009-07-17 13:00","2009-07-17","2009-07","2009","0.299683028789054","0.209"
"Bradshaw River","2009-07-17T14:00:00.000","2009-07-17 14:00","2009-07-17","2009-07","2009","0.294862266234771","0.209"
"Bradshaw River","2009-07-17T15:00:00.000","2009-07-17 15:00","2009-07-17","2009-07","2009","0.290082168520018","0.209"
"Bradshaw River","2009-07-17T16:00:00.000","2009-07-17 16:00","2009-07-17","2009-07","2009","0.292462768595768","0.209"
"Bradshaw River","2009-07-17T17:00:00.000","2009-07-17 17:00","2009-07-17","2009-07","2009","0.29010015477232","0.209"
"Bradshaw River","2009-07-17T18:00:00.000","2009-07-17 18:00","2009-07-17","2009-07","2009","0.287700143509125","0.209"
"Bradshaw River","2009-07-17T19:00:00.000","2009-07-17 19:00","2009-07-17","2009-07","2009","0.28769725672204","0.209"
"Bradshaw River","2009-07-17T20:00:00.000","2009-07-17 20:00","2009-07-17","2009-07","2009","0.290091456939739","0.209"
"Bradshaw River","2009-07-17T21:00:00.000","2009-07-17 21:00","2009-07-17","2009-07","2009","0.290088557692367","0.209"
"Bradshaw River","2009-07-17T22:00:00.000","2009-07-17 22:00","2009-07-17","2009-07","2009","0.290085658460071","0.209"
"Bradshaw River","2009-07-17T23:00:00.000","2009-07-17 23:00","2009-07-17","2009-07","2009","0.29485993803961","0.209"
"Bradshaw River","2009-07-18T00:00:00.000","2009-07-18 00:00","2009-07-18","2009-07","2009","0.297260820171715","0.209"
"Bradshaw River","2009-07-18T01:00:00.000","2009-07-18 01:00","2009-07-18","2009-07","2009","0.299671834734054","0.209"
"Bradshaw River","2009-07-18T02:00:00.000","2009-07-18 02:00","2009-07-18","2009-07","2009","0.297254947562722","0.209"
"Bradshaw River","2009-07-18T03:00:00.000","2009-07-18 03:00","2009-07-18","2009-07","2009","0.297252011280865","0.209"
"Bradshaw River","2009-07-18T04:00:00.000","2009-07-18 04:00","2009-07-18","2009-07","2009","0.292427830932621","0.209"
"Bradshaw River","2009-07-18T05:00:00.000","2009-07-18 05:00","2009-07-18","2009-07","2009","0.292424919558725","0.209"
"Bradshaw River","2009-07-18T06:00:00.000","2009-07-18 06:00","2009-07-18","2009-07","2009","0.287665503058858","0.209"
"Bradshaw River","2009-07-18T07:00:00.000","2009-07-18 07:00","2009-07-18","2009-07","2009","0.287662616452637","0.209"
"Bradshaw River","2009-07-18T08:00:00.000","2009-07-18 08:00","2009-07-18","2009-07","2009","0.287683411188123","0.209"
"Bradshaw River","2009-07-18T09:00:00.000","2009-07-18 09:00","2009-07-18","2009-07","2009","0.28765684328541","0.209"
"Bradshaw River","2009-07-18T10:00:00.000","2009-07-18 10:00","2009-07-18","2009-07","2009","0.285314550411838","0.209"
"Bradshaw River","2009-07-18T11:00:00.000","2009-07-18 11:00","2009-07-18","2009-07","2009","0.280592566574367","0.209"
"Bradshaw River","2009-07-18T12:00:00.000","2009-07-18 12:00","2009-07-18","2009-07","2009","0.28295587938932","0.209"
"Bradshaw River","2009-07-18T13:00:00.000","2009-07-18 13:00","2009-07-18","2009-07","2009","0.282929539566877","0.209"
"Bradshaw River","2009-07-18T14:00:00.000","2009-07-18 14:00","2009-07-18","2009-07","2009","0.278274767190902","0.209"
"Bradshaw River","2009-07-18T15:00:00.000","2009-07-18 15:00","2009-07-18","2009-07","2009","0.282947293679131","0.209"
"Bradshaw River","2009-07-18T16:00:00.000","2009-07-18 16:00","2009-07-18","2009-07","2009","0.280134364509423","0.209"
"Bradshaw River","2009-07-18T17:00:00.000","2009-07-18 17:00","2009-07-18","2009-07","2009","0.276871564012892","0.209"
"Bradshaw River","2009-07-18T18:00:00.000","2009-07-18 18:00","2009-07-18","2009-07","2009","0.281531865025705","0.209"
"Bradshaw River","2009-07-18T19:00:00.000","2009-07-18 19:00","2009-07-18","2009-07","2009","0.281294892735813","0.209"
"Bradshaw River","2009-07-18T20:00:00.000","2009-07-18 20:00","2009-07-18","2009-07","2009","0.281526156210647","0.209"
"Bradshaw River","2009-07-18T21:00:00.000","2009-07-18 21:00","2009-07-18","2009-07","2009","0.281734092341329","0.209"
"Bradshaw River","2009-07-18T22:00:00.000","2009-07-18 22:00","2009-07-18","2009-07","2009","0.282223398059879","0.209"
"Bradshaw River","2009-07-18T23:00:00.000","2009-07-18 23:00","2009-07-18","2009-07","2009","0.282689678046079","0.209"
"Bradshaw River","2009-07-19T00:00:00.000","2009-07-19 00:00","2009-07-19","2009-07","2009","0.28198326620254","0.209"
"Bradshaw River","2009-07-19T01:00:00.000","2009-07-19 01:00","2009-07-19","2009-07","2009","0.283153495589332","0.209"
"Bradshaw River","2009-07-19T02:00:00.000","2009-07-19 02:00","2009-07-19","2009-07","2009","0.282681096539747","0.209"
"Bradshaw River","2009-07-19T03:00:00.000","2009-07-19 03:00","2009-07-19","2009-07","2009","0.284299840791128","0.209"
"Bradshaw River","2009-07-19T04:00:00.000","2009-07-19 04:00","2009-07-19","2009-07","2009","0.283379824388878","0.209"
"Bradshaw River","2009-07-19T05:00:00.000","2009-07-19 05:00","2009-07-19","2009-07","2009","0.28570810274064","0.209"
