"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","LCNG Technician","Transit Facilities Maintenance","92110.58","3429.03","707.72","7.46","0.00","0.00","1260.29","26852.79","669.32","17026.67","0.00","142063.86"
"2018","Permanent","Asst City Mgr/Ch Operating Off","City Manager - Administration","278295.74","0.00","3708.76","0.00","0.00","0.00","1143.97","80853.75",,"17026.67",,"381028.89"
"2018","Permanent","Water Crew Leader","Water Resources-Water","81227.99","9870.36","4256.66","0.00","0.00","0.00","1144.89","23650.00",,"17026.67",,"137176.57"
"2018","Permanent","Computer Support Specialist","Customer Experience & Support","88593.23","0.00","3341.70","0.00","0.00","0.00","2884.98","25736.60","669.32","17026.67","0.00","138252.50"
"2018","Permanent","Traffic Painter","Street Signs and Markings","63872.10","0.00","0.00","0.00","0.00","0.00","894.33","18642.14",,"17026.67",,"100435.24"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61309.97","38741.61","469.44","0.00","230.80","0.00","2239.08","18326.22","600.08","17026.67","0.00","138943.86"
"2018","Permanent","Library Assistant II","Public and Branch Services","63216.05","0.00","2369.49","1021.00","0.00","0.00","668.26","18660.55","669.32","17026.67","0.00","103631.34"
"2018","Permanent","Custodian I","Custodial Services","50411.94","1336.04","5428.98","16.88","0.00","0.00","1176.10","14820.89","782.84","17026.67","0.00","91000.33"
"2018","Permanent","Housing Program Manager","Housing","136764.17","0.00","14728.44","0.00","0.00","0.00","2232.72","39721.79",,"17026.67",,"210473.78"
"2018","Permanent","Reprographics Specialist II","Records & Election Svs-Sup Svs","61910.99","1814.27","5416.94","0.00","0.00","0.00","2084.68","17973.43","640.47","17026.67","0.00","106867.45"
"2018","Permanent","Resource Rec & Recyc Busn Supv","Resource Recovery & Recycling","86976.06","31.36","5185.11","0.00","600.08","0.00","63.00","25435.61","232.56","17026.67","0.00","135550.45"
"2018","Permanent","Police Sergeant","Police - Operations","146939.98","83674.02","1395.46","64450.50","0.00","0.00","9437.22","91898.67",,"17026.67",,"414822.52"
"2018","Permanent","Legal Secretary II","City Attorney","87648.07","0.00","7584.92","0.00","1199.90","0.00","985.40","25805.00","276.96","17026.67","0.00","140526.92"
"2018","Permanent","Staff Assistant III","Cultural Affairs","64151.09","1471.92","1470.18","0.00","0.00","0.00","1788.42","18636.10","669.32","17026.67","0.00","105213.70"
"2018","Permanent","Public Services Officer","Police - Operations","63761.53","8410.22","2879.99","0.00","0.00","0.00","1519.97","18750.30","260.00","17026.67","0.00","112608.68"
"2018","Permanent","Sr Public Works Inspector","Civil Engineering","92256.88","0.00","9311.92","0.00","0.00","0.00","1013.54","26800.92","669.32","17026.67","0.00","147079.25"
"2018","Permanent","Police Officer","Criminal Investigations","35921.77","0.00","21920.37","16007.21","0.00","0.00","5058.09","22776.59",,"17026.67",,"118710.70"
"2018","Permanent","Equipment Operator I","Resource Recovery & Recycling","62788.78","3298.21","578.42","0.00","0.00","0.00","2003.34","18344.08","782.84","17026.67","0.00","104822.34"
"2018","Permanent","Library Assistant II","Library - Information Mgmt","63216.05","0.00","0.00","0.00","0.00","0.00","632.68","18364.43","669.32","17026.67","0.00","99909.15"
"2018","Permanent","Payroll Specialist","Finance - Administration","81175.43","524.54","4340.86","0.00","0.00","0.00","858.26","23581.72","600.08","17026.67","0.00","128107.55"
"2018","Permanent","Information Coordinator","Rent Control - Public Info","69875.98","233.38","0.00","0.00","3520.56","0.00","3128.93","21322.12","2700.10","17026.67","0.00","117807.74"
"2018","Permanent","Procurement Supervisor","Transit Finance and Admin Svs","1712.08","0.00","22428.21","0.00","0.00","0.00","0.00","481.57",,"17026.67",,"41648.53"
"2018","Permanent","Police Sergeant","Police - Operations","146939.96","89768.88","4238.65","66845.95","0.00","0.00","9437.22","91898.66",,"17026.67",,"426155.99"
"2018","Permanent","Project Portfolio Coordinator","Strategy and Operations","120492.06","0.00","12976.05","0.00","0.00","0.00","207.72","34995.71",,"17026.67",,"185698.21"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","27940.13","1405.39","0.00","415.44","0.00","1881.48","18398.76","600.08","17026.67","0.00","129067.95"
"2018","Permanent","Sr Admin Analyst-Libr Fisc Svs","Library - Admin & Facilities","113447.99","0.00","8726.77","0.00","600.08","0.00","207.72","33124.12",,"17026.67",,"173133.35"
"2018","Permanent","Sr Fire Inspector","Fire Prevention","141519.64","165963.69","672.63","37058.33","7215.94","7395.61","1259.96","66053.34","1080.04","17026.67","0.00","445245.85"
"2018","Permanent","Water Resources Technician","Water Resources-Water","60541.85","426.18","0.00","893.80","1707.92","0.00","783.23","18091.19","782.84","17026.67","0.00","100253.68"
"2018","Permanent","Police Sergeant","Police - Operations","33491.08","0.00","35711.26","19107.24","0.00","0.00","2314.71","20082.61",,"17026.67",,"127733.57"
"2018","Permanent","Community Svs Program Coord","Community Recreation-Gym","63131.09","31.10","4054.52","57.50","0.00","0.00","656.72","18365.74",,"17026.67",,"103323.34"
"2018","Permanent","Police Officer","Police - Operations","110525.98","96833.36","0.00","57281.15","0.00","0.00","7336.42","69235.01",,"17026.67",,"358238.59"
"2018","Permanent","Police Officer","Strategic Services Division","110526.01","38097.11","4251.00","26786.02","0.00","100.00","14936.42","63972.78",,"17026.67",,"275696.01"
"2018","Permanent","Transit Advertising Coord","Transit Finance and Admin Svs","86789.99","0.00","6279.18","54.13","0.00","0.00","207.72","25228.77","-23.08","17026.67","0.00","135563.38"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.43","36506.96","871.02","39754.89","7215.94","7332.63","1259.96","59683.31",,"17026.67",,"276553.81"
"2018","Permanent","Transit Training Coordinator","Transit Safety & Security","85948.57","7637.90","6748.52","16.00","0.00","0.00","1724.92","25182.08","669.32","17026.67","0.00","144953.98"
"2018","Permanent","Police Captain","Police - Operations","214667.88","0.00","66984.51","77094.43","0.00","0.00","14006.25","135592.70",,"17026.67",,"525372.44"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","29846.35","1906.34","1786.22","0.00","0.00","0.00","1019.50","8593.62",,"17026.67",,"60178.70"
"2018","Permanent","Library Services Officer","Library - Admin & Facilities","61320.92","309.41","1756.73","1619.00","0.00","0.00","1245.81","18451.20","669.32","17026.67","0.00","102399.06"
"2018","Permanent","Revenue Collections Asst","Counting Room Operations","56319.73","51.18","430.24","0.00","600.08","0.00","568.35","16535.34","669.32","17026.67","0.00","92200.91"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","11710.69","0.00","0.00","0.00","0.00","1181.16","18080.55","600.08","17026.67","0.00","109999.15"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","55295.20","12552.40","469.44","0.00","0.00","0.00","1104.15","16335.31","600.08","17026.67","0.00","103383.25"
"2018","Permanent","Library Services Officer Supv","Library - Admin & Facilities","67092.03","338.69","2806.26","1069.50","600.08","0.00","1504.21","20141.40","232.56","17026.67","0.00","110811.40"
"2018","Permanent","Police Lieutenant","Police - Operations","161531.98","0.00","6136.15","47918.95","1799.98","0.00","11161.15","101815.34",,"17026.67",,"347390.21"
"2018","Permanent","Bin Truck Driver","Resource Recovery & Recycling","55091.94","4231.22","4191.49","0.00","0.00","0.00","1012.20","16111.76","782.84","17026.67","0.00","98448.12"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60684.56","7321.70","3286.08","0.00","0.00","0.00","1415.88","17932.23","600.08","17026.67","0.00","108267.19"
"2018","Permanent","Custodial Supervisor","Custodial Services","84887.94","91.83","6203.35","339.00","0.00","0.00","900.12","24752.64","96.90","17026.67","0.00","134298.45"
"2018","Permanent","Traffic Painter","Street Signs and Markings","65535.64","3468.81","0.00","0.00","0.00","0.00","982.30","19124.72","782.84","17026.67","0.00","106920.98"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.98","3816.41","328.29","1482.50","600.08","0.00","719.94","25603.86","232.56","17026.67","0.00","135166.29"
"2018","Permanent","Storekeeper","Transit Finance and Admin Svs","58241.98","29437.23","6389.29","1727.25","0.00","0.00","1260.83","17524.12","782.84","17026.67","0.00","132390.21"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60930.26","19764.86","469.44","0.00","0.00","0.00","1655.88","18014.44","600.08","17026.67","0.00","118461.63"
"2018","Permanent","Systems Engineer","Infrastructure and Cloud Svs","124416.00","0.00","14355.70","0.00","0.00","0.00","1591.72","36135.38",,"17026.67",,"193525.47"
"2018","Permanent","Staff Assistant III","City TV","63967.30","815.44","0.00","0.00","0.00","0.00","648.35","18584.40","669.32","17026.67","0.00","101711.48"
"2018","Permanent","Transit Operations Supt","Transit Operations","116896.67","5515.08","12758.63","794.77","0.00","0.00","1620.06","34212.82","232.56","17026.67","0.00","189057.26"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","73148.65","28730.23","2255.63","0.00","0.00","0.00","2689.30","21915.89","600.08","17026.67","0.00","146366.45"
"2018","Permanent","Resource Rec & Recyc Supv","Resource Recovery & Recycling","89520.06","3163.33","2582.30","0.00","600.08","0.00","0.00","26174.49","232.56","17026.67","0.00","139299.49"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","55894.53","29131.29","234.72","0.00","0.00","0.00","1410.64","16518.79",,"17026.67",,"120216.64"
"2018","Permanent","Concrete Finisher","Street Maintenance","70560.00","20646.43","0.00","0.00","0.00","0.00","1302.06","20610.49","782.84","17026.67","0.00","130928.49"
"2018","Permanent","Sr Admin Analyst","Police Administrative Services","113447.93","0.00","7854.09","0.00","0.00","0.00","207.72","32949.82",,"17026.67",,"171486.22"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126287.93","24109.53","4115.86","19008.78","7215.94","2211.35","1259.96","60985.69","1080.04","17026.67","0.00","263301.75"
"2018","Permanent","Equipment Operator I","Resource Recovery & Recycling","60148.73","3011.27","231.37","0.00","0.00","0.00","1007.39","17580.52","782.84","17026.67","0.00","99788.79"
"2018","Permanent","Traffic Signal Supervisor","Traffic Management","96550.11","11961.95","5992.50","133.46","0.00","0.00","1500.20","28222.44","232.56","17026.67","0.00","161619.89"
"2018","Permanent","Police Sergeant","Police Administrative Services","151235.86","29732.12","0.00","46045.20","0.00","0.00","11639.14","92791.26","0.00","1248.44","8808.02","341500.03"
"2018","Permanent","HVAC Crew Leader","Facilities Services","41021.15","66.56","3860.29","0.00","0.00","0.00","581.67","11577.58","276.96","17026.67","0.00","74410.88"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","31906.51","14586.59","0.00","0.00","0.00","0.00","1051.96","9239.23","323.12","17026.67","0.00","74134.08"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.90","24945.12","8987.00","0.00","0.00","0.00","719.94","24999.87","232.56","17026.67","0.00","162267.06"
"2018","Permanent","Police Officer","Criminal Investigations","110856.90","46807.13","8187.30","41352.54","0.00","200.00","7336.42","67860.52",,"17026.67",,"299627.48"
"2018","Permanent","Staff Assistant III","Police - Operations","64151.10","0.00","5899.20","0.00","600.08","0.00","679.80","18810.39","669.32","17026.67","0.00","107836.56"
"2018","Permanent","Software Syst Analyst","Customer Experience & Support","114863.94","0.00","13253.54","0.00","0.00","0.00","207.72","33361.08",,"17026.67",,"178712.95"
"2018","Permanent","Sr Drafting Technician","Architecture Services","83082.47","0.00","9238.91","0.00","0.00","0.00","3224.31","24135.70","669.32","17026.67","0.00","137377.38"
"2018","Permanent","Water Resources Manager","Water Resources-Water","170096.41","0.00","3742.06","0.00","0.00","0.00","115.40","49412.29","0.00","1248.44","1799.98","226414.57"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","10731.60","1810.96","0.00","0.00","0.00","0.00","341.68","3223.48",,"17026.67",,"33134.39"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","0.00","0.00","0.00","0.00","314.00",,,,,"314.00"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","43101.33","1607.83","0.00","0.00","0.00","2848.88","18150.87","600.08","17026.67","0.00","144735.66"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","27252.43","0.00","28739.84","1199.90","0.00","7336.42","65994.02",,"17026.67",,"258075.28"
"2018","Permanent","Transit Maint Safety Train Crd","Transit Safety & Security","101675.95","4491.09","7332.40","0.00","0.00","0.00","307.46","29620.27","232.56","17026.67","0.00","160686.39"
"2018","Permanent","Parking Citation Review Offc","Strategic Services Division","60944.05","1208.30","515.54","0.00","0.00","0.00","693.02","17644.93","582.77","17026.67","0.00","98615.28"
"2018","Permanent","Combination Building Insp III","Building & Safety","106043.11","0.00","0.00","0.00","0.00","0.00","1786.07","31014.96","669.32","17026.67","0.00","156540.13"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","59388.88","30110.06","0.00","0.00","0.00","0.00","2715.88","17545.93","600.08","17026.67","0.00","127387.50"
"2018","Permanent","Librarian I","Public and Branch Services","81972.03","0.00","315.28","0.00","0.00","0.00","207.72","23807.96",,"17026.67",,"123329.65"
"2018","Permanent","Librarian I","Reference Services","81972.05","0.00","5556.75","0.00","0.00","0.00","207.72","23807.96",,"17026.67",,"128571.15"
"2018","Permanent","Staff Assistant II","Strategic Services Division","57926.80","6675.25","2973.20","0.00","0.00","0.00","1401.36","17037.01","669.32","17026.67","0.00","103709.61"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.96","20256.46","3684.74","2881.28","0.00","0.00","1552.36","24163.87","782.84","17026.67","0.00","150184.17"
"2018","Permanent","Maintenance Worker","Resource Recovery & Recycling","55091.97","1688.52","5932.98","0.00","0.00","0.00","987.46","16111.77",,"17026.67",,"96839.36"
"2018","Permanent","Police Officer","Criminal Investigations","110526.03","42431.93","4513.51","39447.31","0.00","0.00","7659.17","67680.05",,"17026.67",,"289284.67"
"2018","Permanent","Sr Admin Analyst","Transit Finance and Admin Svs","113447.95","0.00","10035.78","0.00","600.08","0.00","1725.72","33124.11",,"17026.67",,"175960.31"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60246.85","8397.80","0.00","0.00","0.00","0.00","1373.34","17807.68","600.08","17026.67","0.00","105452.42"
"2018","Permanent","Community Svs Pgm Supv-Youth","Human Services - Sports","79139.98","599.27","3766.76","26.00","600.08","0.00","0.00","23167.18","232.56","17026.67","0.00","124558.50"
"2018","Permanent","Technical Services Analyst","Customer Experience & Support","120492.07","0.00","12049.20","0.00","0.00","0.00","207.72","34995.72",,"17026.67",,"184771.38"
"2018","Permanent","Community Svs Program Coord","Human Services - CREST","63732.71","355.18","0.00","8.00","600.08","0.00","636.35","18687.18","540.10","17026.67","0.00","101586.27"
"2018","Permanent","Pier & Harbor Services Officer","Harbor Unit","91627.36","12856.76","2274.90","59.50","0.00","50.00","1786.43","26844.24","669.32","17026.67","0.00","153195.17"
"2018","Permanent","Inspection Supervisor","Building & Safety","74360.65","9382.79","8739.72","0.00","0.00","0.00","1883.04","21290.77","38.76","17026.67","0.00","132722.40"
"2018","Permanent","Police Sergeant","Criminal Investigations","145239.26","31861.79","13305.36","49615.08","0.00","0.00","18033.20","88707.29",,"17026.67",,"363788.64"
"2018","Permanent","Computer Support Specialist","Customer Experience & Support","88593.25","10.58","338.40","0.00","0.00","0.00","874.79","25736.60","669.32","17026.67","0.00","133249.61"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","27389.66","1643.04","0.00","0.00","0.00","3074.46","18347.86","600.08","17026.67","0.00","129481.77"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","0.00","0.00","0.00","0.00","314.00",,,,,"314.00"
"2018","Permanent","Billing Specialist","Revenue Services","72084.91","0.00","5384.81","0.00","0.00","0.00","1505.71","20940.86","600.08","17026.67","0.00","117543.03"
"2018","Permanent","Resource Rec & Recyc Safe Tra","Resource Recovery & Recycling","76495.41","1148.81","8568.84","0.77","0.00","0.00","1247.14","22331.19","782.84","17026.67","0.00","127601.67"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.22","80818.15","607.01","37147.03","7215.94","1497.70","1259.96","74717.65","1080.04","17026.67","0.00","370370.37"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.02","106459.81","0.00","37112.12","7215.94","3128.35","1259.96","65239.20","1080.04","17026.67","0.00","364810.11"
"2018","Permanent","Police Officer","Police - Operations","110526.03","29392.50","7701.76","36799.26","0.00","50.00","10280.80","67680.91",,"17026.67",,"279457.93"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","41844.48","5038.34","39004.11","0.00","0.00","11336.42","67661.79",,"17026.67",,"292437.81"
"2018","Permanent","Dispatcher","Resource Recovery & Recycling","7244.32","203.75","3425.95","0.00","0.00","0.00","107.87","2037.68","69.24","17026.67","0.00","30115.48"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","42916.03","704.16","0.00","0.00","0.00","1658.36","18218.02","600.08","17026.67","0.00","142523.32"
"2018","Permanent","Staff Assistant III","City Planning/Developmt Review","25054.43","1642.48","6439.71","0.00","0.00","0.00","992.34","7047.31","230.80","17026.67","0.00","58433.74"
"2018","Permanent","Police Officer","Criminal Investigations","110526.02","28823.20","0.00","10200.81","0.00","0.00","7336.42","53374.25",,"17026.67",,"227287.37"
"2018","Permanent","Community Svs Program Coord","Human Services - CREST","64163.11","443.12","0.00","0.00","0.00","0.00","644.57","18639.59","669.32","17026.67","0.00","101586.38"
"2018","Permanent","Police Sergeant","Police - Operations","145823.13","48172.35","6698.22","50460.78","0.00","0.00","12532.51","89136.74",,"17026.67",,"369850.40"
"2018","Permanent","Building & Safety Manager","Building & Safety","147672.01","0.00","8757.11","0.00","0.00","0.00","1923.00","42889.86",,"17026.67",,"218268.65"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.06","4575.40","7041.66","0.00","0.00","0.00","1985.18","18446.93","782.84","17026.67","0.00","112990.74"
"2018","Permanent","Staff Assistant III","Criminal Investigations","64151.11","0.00","6176.43","0.00","0.00","0.00","699.76","18636.11","475.02","17026.67","0.00","107165.09"
"2018","Permanent","Infrastructure & Cloud Svs Adm","Infrastructure and Cloud Svs","169644.08","0.00","18269.35","0.00","0.00","0.00","860.20","49271.43",,"17026.67",,"255071.73"
"2018","Permanent","Maintenance Assistant","Beach Maintenance","40511.03","6081.95","1072.29","107.67","0.00","0.00","676.86","11831.96",,"17026.67",,"77308.43"
"2018","Permanent","Lead Systems An-Permit Systems","Customer Experience & Support","126504.02","0.00","8757.97","0.00","0.00","0.00","1560.72","36741.83",,"17026.67",,"190591.21"
"2018","Permanent","Police Lieutenant","Police - Operations","179478.00","369.56","10354.50","48048.23","0.00","0.00","12166.65","109595.05","0.00","1248.44","8808.02","370068.44"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.02","0.00","13480.24","0.00","0.00","0.00","3549.32","69383.95",,"17026.67",,"338616.20"
"2018","Permanent","Sr Grants Analyst","Financial Operations","117827.94","0.00","12009.39","0.00","0.00","0.00","1041.72","34221.95",,"17026.67",,"182127.67"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.24","91646.03","5948.66","41403.41","7215.94","8240.48","1259.96","78193.58","1080.04","17026.67","0.00","401015.01"
"2018","Permanent","Sr Mechanic","Fleet Management","85883.95","5403.86","547.09","0.00","800.00","0.00","6100.28","26582.42","782.84","17026.67","0.00","143127.11"
"2018","Permanent","Equipment Operator I","Promenade Maintenance","56144.63","1518.35","0.00","20.00","0.00","0.00","759.93","16333.08","744.53","17026.67","0.00","92547.18"
"2018","Permanent","Airport Maintenance Worker","Airport Maintenance","65291.96","0.00","1255.62","0.00","0.00","0.00","999.36","19063.08","670.42","17026.67","0.00","104307.10"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","3408.35","0.00","0.00","0.00","0.00","0.00","320.92","1003.89","23.08","17026.67","0.00","21782.91"
"2018","Permanent","Human Services Manager","Human Services - Admin","184392.01","0.00","19857.60","0.00","0.00","0.00","0.00","53554.82",,"17026.67",,"274831.09"
"2018","Permanent","Pr Community Svs Sup-Aquatics","Community Recreation-Aquatics","35204.09","1505.44","15320.26","12.50","0.00","0.00","311.58","9905.72",,"17026.67",,"79286.26"
"2018","Permanent","Sr Architect","Architecture Services","150287.96","0.00","17015.77","0.00","0.00","0.00","207.72","43649.63",,"17026.67",,"228187.75"
"2018","Permanent","Transportation Planning Tech","Traffic Management","76894.14","0.00","1849.47","0.00","0.00","0.00","1047.61","22337.95","611.60","17026.67","0.00","119767.44"
"2018","Permanent","Carpenter Crew Leader","Facilities Services","81228.00","0.00","0.00","0.00","0.00","0.00","1104.18","23679.46","673.32","17026.67","0.00","123711.63"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","54959.03","3427.53","419.54","2223.69","0.00","0.00","917.41","16655.76","782.84","17026.67","0.00","96412.47"
"2018","Permanent","Sr Admin Analyst","Office of Civic Wellbeing","34211.70","0.00","0.00","0.00","0.00","0.00","4.00","9623.07",,"17026.67",,"60865.44"
"2018","Permanent","Equipment Operator I","Promenade Maintenance","60155.97","867.63","1677.43","0.00","0.00","0.00","1618.54","17531.38","637.31","17026.67","0.00","99514.93"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.17","110215.70","2019.81","38423.63","7215.94","2973.05","1259.96","75234.80","1080.04","17026.67","0.00","404449.77"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.19","41749.37","7284.06","39376.00","7215.94","1913.60","1259.96","76441.66","1080.04","17026.67","0.00","342347.49"
"2018","Permanent","Project Manager","Architecture Services","84066.50","0.00","8538.00","0.00","0.00","0.00","23.08","23934.99",,"17026.67",,"133589.24"
"2018","Permanent","Pr Admin Analyst","Parking Operations","124836.06","0.00","12483.59","0.00","0.00","0.00","297.72","36257.38",,"17026.67",,"190901.42"
"2018","Temporary","Production Technician","City TV","6226.22","0.00","0.00","0.00","0.00","0.00","0.00","1281.39",,,,"7507.61"
"2018","Permanent","Police Lieutenant","Police Administrative Services","175665.66","0.00","17142.19","46751.02","0.00","0.00","11613.17","106725.27",,"17026.67",,"374923.98"
"2018","Permanent","Sr Admin Analyst","OSE Admin","102107.95","0.00","7069.02","0.00","0.00","0.00","207.72","29656.23",,"17026.67",,"156067.59"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79836.01","719.68","0.00","1641.75","0.00","0.00","1221.58","23780.45","782.84","17026.67","0.00","125008.98"
"2018","Permanent","Public Safety Dispatcher","Public Safety Communications","78197.57","4618.84","304.06","1937.02","0.00","0.00","1569.54","23501.62",,"17026.67",,"127155.32"
"2018","Permanent","Lead Res Rec & Recyc Bil Spec","Resource Recovery & Recycling","77487.75","2562.89","4313.92","0.00","0.00","0.00","2244.29","22510.41","623.12","17026.67","0.00","126769.05"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.96","19330.49","614.12","0.00","0.00","0.00","1483.57","23331.45","782.84","17026.67","0.00","142405.10"
"2018","Permanent","Electrician II","Facilities Services","81515.99","881.78","313.52","0.00","0.00","0.00","1124.21","23763.10","782.84","17026.67","0.00","125408.11"
"2018","Permanent","Police Officer","Police Administrative Services","110525.99","15921.94","0.00","26299.20","0.00","0.00","7336.42","65437.48",,"17026.67",,"242547.69"
"2018","Permanent","Community Svs Program Coord","Communtiy Recreation-Outdoor","64163.07","738.91","122.54","58.50","0.00","0.00","651.35","18656.57","669.32","17026.67","0.00","102086.93"
"2018","Permanent","Aquatic Site Supervisor","Community Recreation-Aquatics","83945.31","1754.78","5260.15","283.75","600.08","0.00","0.00","24661.46","232.56","17026.67","0.00","133764.76"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","55151.99","7278.46","0.00","2101.13","0.00","0.00","1125.84","16772.97","782.84","17026.67","0.00","100239.89"
"2018","Permanent","Police Officer","Police - Operations","110525.97","47980.82","11414.84","34963.24","1799.98","450.00","7336.42","66272.32",,"17026.67",,"297770.26"
"2018","Permanent","Police Sergeant","Strategic Services Division","146939.98","100193.48","13780.06","53548.33","0.00","0.00","9837.22","86850.01",,"17026.67",,"428175.75"
"2018","Permanent","Police Officer","Criminal Investigations","110525.95","37758.80","10430.87","25745.46","1799.98","0.00","7336.42","63939.50",,"17026.67",,"274563.65"
"2018","Permanent","Custodian II","Custodial Services","54539.96","3126.87","2700.78","1740.50","0.00","0.00","1222.54","16519.33","782.84","17026.67","0.00","97659.49"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60520.08","9489.83","587.09","0.00","0.00","0.00","2601.42","17893.87","369.28","17026.67","0.00","108488.24"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","5969.34","2597.18","0.00","0.00","0.00","1181.16","18080.55","600.08","17026.67","0.00","106854.98"
"2018","Permanent","Sr Admin Analyst","Water Resources-Water","114757.74","0.00","7854.09","0.00","0.00","0.00","2205.72","33318.24",,"17026.67",,"175162.46"
"2018","Permanent","Code Enforcement Specialist","Code Enforcement","72438.45","133.85","7611.14","0.00","0.00","0.00","804.04","21043.59","669.32","17026.67","0.00","119727.06"
"2018","Permanent","Fire Captain - Prevention","Fire - Administration","163895.95","150915.84","625.51","43162.21","9015.92","0.00","1259.96","80198.53","1080.04","17026.67","0.00","467180.62"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60419.09","18640.54","0.00","0.00","0.00","0.00","2126.20","18049.05","600.08","17026.67","0.00","116861.62"
"2018","Permanent","Pr Admin Analyst-Fire","Fire - Administration","124836.01","0.00","8252.38","0.00","0.00","0.00","207.72","36257.37",,"17026.67",,"186580.15"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","59337.56","13225.36","0.00","1584.00","0.00","0.00","1415.88","18012.78","600.08","17026.67","0.00","111202.33"
"2018","Permanent","Project Portfolio Manager","Strategy and Operations","112459.39","0.00","7778.49","0.00","0.00","0.00","257.72","32692.54",,"1248.44",,"154436.57"
"2018","Permanent","Librarian I","Public and Branch Services","81972.09","0.00","630.55","0.00","0.00","0.00","207.72","23807.97",,"17026.67",,"123645.00"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","41353.46","11828.93","0.00","0.00","0.00","0.00","1291.12","12378.02",,"17026.67",,"83878.20"
"2018","Permanent","Pr Community Services Supv","Human Services - VAP","96347.95","3201.95","11487.66","964.25","0.00","0.00","0.00","28260.87","232.56","17026.67","0.00","157521.91"
"2018","Permanent","Police Property Evidence Clerk","Criminal Investigations","57999.59","488.86","62.08","0.00","0.00","0.00","3222.04","16785.31","623.12","17026.67","0.00","96207.67"
"2018","Permanent","Pr Plan Check Engineer","Building & Safety","136608.08","0.00","15762.46","0.00","600.08","0.00","207.72","39850.74",,"17026.67",,"210055.75"
"2018","Permanent","Asst City Librarian","Library - Admin & Facilities","143185.94","0.00","0.00","0.00","0.00","0.00","0.00","41670.26",,"17026.67",,"201882.87"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.08","6335.95","5000.48","0.00","0.00","0.00","1223.65","18477.16","782.84","17026.67","0.00","111978.83"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60377.65","35653.64","0.00","0.00","184.64","0.00","1433.88","17912.79","600.08","17026.67","0.00","133189.35"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","51089.37","22231.46","352.08","0.00","0.00","0.00","1896.56","15268.80",,"17026.67",,"107864.94"
"2018","Permanent","Bin Truck Driver","Resource Recovery & Recycling","48980.16","2555.95","0.00","0.00","0.00","0.00","848.20","14376.37","713.60","17026.67","0.00","84500.95"
