"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2017","Permanent","Police Lieutenant","Police Administrative Services","172248.26","0.00","11979.60","35062.97","1799.98","0.00","11134.39","117572.07",,"16850.78",,"366648.05"
"2014","Permanent","Police Captain","Strategic Services Division","162672.96","0.00","6621.32","55403.68","0.00","0.00","10079.39","116652.74",,"15197.40",,"366627.49"
"2013","Permanent","Asst City Manager","City Manager - Administration","268318.30","0.00","13354.20","0.00","0.00","0.00","103.68","71018.75",,"13753.35",,"366548.28"
"2017","Permanent","Sr Fire Inspector","Fire Prevention","139908.00","118739.41","672.63","10724.80","7133.62","8067.33","2874.29","60782.93","456.94","16850.78",,"366210.73"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.08","0.00","0.00","22828.26","0.00","0.00","20562.36","77954.65",,"16412.35",,"366039.70"
"2017","Permanent","Police Sergeant","Police - Operations","141017.33","55148.86","4673.30","43381.27","0.00","0.00","10924.62","93518.04",,"16850.78",,"365514.20"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.87","0.00","2653.62","23170.28","0.00","0.00","11671.20","79398.18",,"16850.78",,"365446.93"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.00","0.00","11342.26","22828.26","0.00","0.00","11329.20","75212.15",,"16412.35",,"365406.22"
"2017","Permanent","Police Lieutenant","Criminal Investigations","157820.63","3423.06","38950.37","26829.07","1799.98","0.00","10278.79","109265.17","0.00","16850.78",,"365217.85"
"2014","Permanent","Police Officer","Criminal Investigations","96039.76","136944.25","2539.13","43385.08","0.00","50.00","10094.67","60774.72",,"15197.40",,"365025.01"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.02","106459.81","0.00","37112.12","7215.94","3128.35","1259.96","65239.20","1080.04","17026.67","0.00","364810.11"
"2014","Permanent","Police Sergeant","Police Administrative Services","127684.31","80468.80","0.00","44769.96","1799.98","0.00","10933.52","83375.74",,"15197.40",,"364229.70"
"2015","Permanent","Police Officer","Criminal Investigations","102259.38","121301.54","7163.43","42732.47","0.00","0.00","9044.20","65760.22",,"15664.13",,"363925.37"
"2013","Permanent","Fire Chief","Fire - Administration","246050.06","0.00","9420.00","0.00","0.00","0.00","1364.75","93281.49",,"13753.35",,"363869.65"
"2017","Permanent","Police Captain","Police - Operations","175120.60","1085.19","14150.40","25971.46","0.00","0.00","11104.30","119869.37","0.00","1223.80","15311.92","363837.04"
"2018","Permanent","Police Sergeant","Criminal Investigations","145239.26","31861.79","13305.36","49615.08","0.00","0.00","18033.20","88707.29",,"17026.67",,"363788.64"
"2015","Permanent","Police Sergeant","Police - Operations","135949.30","68552.42","10919.44","28338.51","0.00","0.00","13716.88","90640.95",,"15664.13",,"363781.63"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","154569.21","78347.93","2577.32","27403.76","7029.62","10511.20","1259.96","65427.65",,"16412.35",,"363539.00"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","143861.08","107629.33","1144.29","26375.48","8952.56","0.00","1308.42","58224.30",,"15664.13",,"363159.59"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.03","0.00","19760.68","23349.63","0.00","0.00","20.90","70797.41",,"15664.13",,"363088.77"
"2018","Permanent","Police Officer","Police - Operations","110526.00","78558.96","11414.84","65991.32","0.00","50.00","7336.42","71947.56",,"17026.67",,"362851.77"
"2017","Permanent","Police Lieutenant","Strategic Services Division","172600.97","0.00","11818.80","37523.63","0.00","0.00","10996.33","113029.04",,"16850.78",,"362819.55"
"2017","Permanent","Fire Marshal","Fire Prevention","213155.97","19860.98","7456.63","11274.87","0.00","5637.57","2510.27","85154.02","456.94","16850.78",,"362358.03"
"2016","Permanent","Police Lieutenant","Strategic Services Division","164796.06","0.00","13738.16","48119.19","0.00","0.00","10467.46","116120.67","0.00","1145.31","7800.00","362186.85"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","151294.69","38920.48","14021.88","48235.05","7215.94","1059.45","1259.96","81923.30","1080.04","17026.67","0.00","362037.46"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.22","59775.46","8498.07","40113.90","7215.94","0.00","1373.96","77316.71","1080.04","17026.67","0.00","361400.97"
"2014","Permanent","Dir of Public Wrks/Airport Dir","Public Works Admin Services","266916.10","0.00","7186.20","0.00","0.00","0.00","0.00","72019.51",,"15197.40",,"361319.21"
"2016","Permanent","Police Lieutenant","Police Administrative Services","139068.06","0.00","51026.60","45759.28","0.00","0.00","10387.46","98434.54",,"16412.35",,"361088.29"
"2018","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","245315.92","0.00","26300.70","0.00","0.00","0.00","1139.97","71249.56",,"17026.67",,"361032.81"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.94","85080.51","7513.61","25783.42","7029.62","9082.26","1259.96","63683.89",,"16412.35",,"360997.56"
"2018","Permanent","Police Sergeant","Strategic Services Division","146940.00","43193.85","5546.96","49043.91","0.00","0.00","9437.22","89807.10",,"17026.67",,"360995.71"
"2016","Permanent","Police Sergeant","Police - Operations","134915.94","53273.86","6134.95","46336.21","0.00","0.00","8743.60","95159.53",,"16412.35",,"360976.43"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.40","103873.65","12954.06","21852.68","6518.90","1909.48","2417.73","61545.82",,"15197.40",,"360877.12"
"2017","Permanent","Police Lieutenant","Criminal Investigations","175076.79","0.00","11256.00","25787.81","0.00","0.00","11277.65","120520.78",,"16850.78",,"360769.81"
"2017","Permanent","Police Sergeant","Police - Operations","141017.30","68586.81","0.00","27870.72","0.00","0.00","9525.34","96840.86",,"16850.78",,"360691.81"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.24","76628.12","1821.03","31718.67","7215.94","1525.35","1259.96","72887.06","1080.04","17026.67","0.00","360163.08"
"2012","Permanent","Fire Chief","Fire - Administration","236390.78","0.00","8810.77","0.00","0.00","0.00","12713.96","89875.52",,"12348.35",,"360139.37"
"2017","Permanent","Police Sergeant","Criminal Investigations","135838.93","57342.50","0.00","39592.34","1799.98","0.00","19284.03","89392.01",,"16850.78",,"360100.57"
"2015","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","190334.13","61889.62","7013.93","16308.92","3361.93","0.00","-173.30","65678.96",,"15664.13",,"360078.32"
"2016","Permanent","Asst Fire Marshal","Fire Prevention","163434.02","35000.98","8205.63","24819.21","8829.60","34869.24","1259.96","67009.36",,"16412.35",,"359840.35"
"2016","Permanent","Police Sergeant","Strategic Services Division","134915.98","60104.63","7572.84","39831.70","0.00","0.00","8747.60","92199.69",,"16412.35",,"359784.79"
"2017","Permanent","Police Lieutenant","Police Administrative Services","172248.26","969.14","0.00","40889.12","0.00","0.00","10897.41","115971.31","0.00","1223.80","17562.30","359761.34"
"2013","Permanent","Police Captain","Police - Operations","154048.55","0.00","7012.80","64457.00","0.00","0.00","9857.54","110522.23",,"13753.35",,"359651.46"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","147299.88","84068.89","0.00","26864.81","8933.60","1920.13","2159.77","71048.07","456.94","16850.78",,"359602.87"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.06","0.00","4305.88","23349.63","0.00","0.00","9281.52","73317.18",,"15664.13",,"359414.39"
"2017","Permanent","Police Lieutenant","Strategic Services Division","177550.96","0.00","6432.00","25361.55","0.00","0.00","11286.71","121870.06",,"16850.78",,"359352.06"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.02","90201.11","13731.42","23571.62","7083.35","1870.86","1308.42","59417.08",,"15664.13",,"359110.01"
"2015","Permanent","Sr Fire Inspector","Fire Prevention","125660.63","141811.86","2909.76","7149.92","7083.35","11348.23","1308.42","46167.16",,"15664.13",,"359103.45"
"2017","Permanent","Fire Captain - Prevention","Fire Training","162023.94","61616.83","5920.11","26828.50","7133.62","1701.71","2194.70","74251.17","456.94","16850.78",,"358978.30"
"2014","Permanent","Fire Chief","Fire - Administration","247368.00","0.00","7611.34","0.00","0.00","0.00","1259.96","87319.86",,"15197.40",,"358756.56"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.87","0.00","14165.86","0.00","0.00","0.00","20562.36","75234.28",,"16850.78",,"358516.15"
"2018","Permanent","Chief Deputy City Attorney","City Attorney","243375.62","0.00","6598.24","15316.21","0.00","0.00","912.70","75152.09",,"17026.67",,"358381.53"
"2018","Permanent","Police Officer","Police - Operations","110525.98","96833.36","0.00","57281.15","0.00","0.00","7336.42","69235.01",,"17026.67",,"358238.59"
"2013","Permanent","Police Captain","Criminal Investigations","154048.56","0.00","5844.00","64212.71","0.00","0.00","9857.54","110522.23",,"13753.35",,"358238.39"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.01","0.00","27945.87","0.00","0.00","0.00","7316.08","70378.44",,"17026.67",,"357843.06"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","151213.43","90264.89","7128.33","23696.93","7083.35","0.00","1308.42","61226.53",,"15664.13",,"357586.01"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.49","109946.60","4376.86","43000.33","7215.94","5975.56","1259.96","59965.01","1080.04","17026.67","0.00","356749.45"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.97","0.00","21363.47","22145.93","0.00","0.00","8475.84","68033.56",,"15197.40",,"356675.17"
"2017","Permanent","Police Sergeant","Police - Operations","141017.36","58688.63","6318.83","27662.58","0.00","0.00","9221.63","96840.90",,"16850.78",,"356600.71"
"2015","Permanent","Police Lieutenant","Emergency Svs and Preparedness","166058.82","0.00","13338.09","40697.01","0.00","0.00","10190.54","110607.21","0.00","15664.13",,"356555.80"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.91","140794.72","6815.67","23596.43","7029.62","6852.86","1359.96","49429.77",,"16412.35",,"356433.28"
"2017","Permanent","Police Lieutenant","Strategic Services Division","168066.54","0.00","5613.85","42085.75","0.00","0.00","10723.93","112768.33",,"16850.78",,"356109.18"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.03","102216.22","1543.44","31524.11","7215.94","4372.69","1259.96","63549.28","1080.04","17026.67","0.00","356076.38"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125863.77","122356.57","0.00","23961.67","8318.88","0.00","2782.83","57163.14",,"15197.40",,"355644.26"
"2018","Permanent","Police Sergeant","Police - Operations","132246.08","73546.31","2888.71","43079.49","0.00","0.00","8589.50","78209.39",,"17026.67",,"355586.14"
"2016","Permanent","Police Lieutenant","Police Administrative Services","159800.30","0.00","13738.16","38996.82","1799.98","0.00","12813.12","111860.08",,"16412.35",,"355420.81"
"2014","Permanent","Police Sergeant","Strategic Services Division","131076.24","67097.88","5679.47","40809.24","0.00","0.00","9970.94","85353.23",,"15197.40",,"355184.40"
"2016","Permanent","Fire Marshal","Fire Prevention","206538.03","29018.53","7633.58","8956.22","0.00","11874.51","1259.96","73230.04",,"16412.35",,"354923.22"
"2016","Permanent","Police Sergeant","Strategic Services Division","134915.95","48082.36","6134.95","41024.70","1799.98","0.00","11743.60","94666.82",,"16412.35",,"354780.71"
"2013","Permanent","Police Sergeant","Police - Operations","124532.38","80899.03","0.00","43902.95","1799.98","0.00","10752.74","78983.89",,"13753.35",,"354624.32"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.02","101078.80","643.10","32085.70","7215.94","3100.70","1259.96","64761.68","1080.04","17026.67","0.00","354540.61"
"2015","Permanent","Police Sergeant","Police - Operations","135949.38","60150.55","7910.40","38751.49","0.00","0.00","8516.88","87263.92",,"15664.13",,"354206.75"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.47","106912.84","3.15","23880.82","6518.90","4752.52","2415.70","59744.24",,"15197.40",,"354033.04"
"2017","Permanent","Dir of Planning &Community Dev","PCD - Administration","244104.04","0.00","19618.20","0.00","0.00","0.00","132.00","72909.77",,"16850.78",,"353614.79"
"2018","Permanent","Police Lieutenant","Police - Operations","161531.93","1043.26","16682.54","45497.29","1199.90","0.00","11122.80","99237.68",,"17026.67",,"353342.07"
"2017","Permanent","Police Lieutenant","Police - Operations","161795.26","0.00","13442.68","42121.76","0.00","0.00","10214.89","108574.34",,"16850.78",,"352999.71"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","132491.12","110998.12","1092.66","15077.49","7215.94","5800.88","1259.96","60947.61","1080.04","17026.67","0.00","352990.49"
"2016","Permanent","Police Sergeant","Strategic Services Division","134915.96","41429.73","11247.41","44801.38","0.00","0.00","8743.60","95159.54",,"16412.35",,"352709.97"
"2016","Permanent","Police Sergeant","Police - Operations","140406.72","36089.74","9969.30","41195.93","0.00","0.00","10823.36","97534.24",,"16412.35",,"352431.64"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.44","87573.88","7556.54","23880.82","6518.90","12233.96","2241.51","62274.81",,"15197.40",,"352085.26"
"2017","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","244104.03","0.00","17983.35","0.00","0.00","0.00","0.00","72909.76",,"16850.78",,"351847.92"
"2017","Permanent","Asst Fire Marshal-Haz Mat","Fire Prevention","165851.97","34491.11","6937.08","28038.49","7133.62","13490.88","2228.81","76120.22","456.94","16850.78",,"351599.90"
"2015","Permanent","Fire Marshal","Fire Prevention","208118.35","26402.60","8833.03","9024.67","0.00","13287.81","1308.42","68442.57",,"15664.13",,"351081.58"
"2016","Permanent","Police Sergeant","Police - Operations","134915.97","36170.63","11247.41","44031.43","0.00","0.00","12435.48","95672.22",,"16412.35",,"350885.49"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.96","0.00","10996.81","22145.93","0.00","0.00","12037.47","68963.19",,"15197.40",,"350799.76"
"2016","Permanent","Police Sergeant","Strategic Services Division","119171.91","75061.91","5214.46","44246.87","0.00","0.00","7773.34","82884.89",,"16412.35",,"350765.72"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.05","0.00","22336.48","0.00","0.00","0.00","11712.70","67512.53",,"15664.13",,"350721.88"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","147299.91","73212.56","607.01","26895.16","7133.62","5441.97","2109.77","70578.01","456.94","16850.78",,"350585.73"
"2015","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","246148.20","0.00","20856.05","0.00","0.00","0.00","0.00","67845.01",,"15664.13",,"350513.39"
"2015","Permanent","Police Sergeant","Police Administrative Services","135949.34","63593.12","5956.06","27332.65","1869.21","0.00","8526.88","91596.90","0.00","15664.13",,"350488.28"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.07","0.00","21465.00","0.00","0.00","0.00","11915.27","67692.24",,"15664.13",,"350232.70"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.47","115898.08","0.00","40080.72","7215.94","1913.60","1259.96","58819.21","1080.04","17026.67","0.00","350196.68"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","136791.71","88342.15","7837.62","29694.59","7029.62","1156.80","1259.96","61660.75",,"16412.35",,"350185.55"
"2016","Permanent","Police Lieutenant","Criminal Investigations","144252.50","23123.63","6744.18","42518.37","1799.98","0.00","12536.60","102686.42","0.00","16412.35",,"350074.03"
"2018","Permanent","Police Officer","Police - Operations","110525.98","79955.80","9302.44","56185.78","0.00","100.00","7336.42","69402.18",,"17026.67",,"349835.27"
"2017","Permanent","Police Lieutenant","Police - Operations","158427.56","3907.31","12107.45","41932.49","0.00","0.00","10140.69","106359.89",,"16850.78",,"349726.17"
"2013","Permanent","Police Captain","Special Services","150291.67","0.00","6428.40","62076.47","0.00","0.00","9513.99","107504.33",,"13753.35",,"349568.21"
"2017","Permanent","Police Sergeant","Strategic Services Division","141017.34","33015.74","10268.10","43167.50","0.00","0.00","9739.41","95031.08",,"16850.78",,"349089.95"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.01","88154.28","514.48","34040.76","9015.92","7714.28","1259.96","65065.66",,"17026.67",,"349080.02"
"2016","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","183575.93","58353.13","10523.87","5207.15","0.00","5111.43","1259.96","68438.79",,"16412.35",,"348882.61"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.03","75446.90","12587.14","25775.23","7083.35","4606.60","1308.42","60125.97",,"15664.13",,"348859.76"
"2018","Permanent","Police Sergeant","Strategic Services Division","150286.60","21212.45","6698.22","48059.58","1799.98","0.00","9650.28","93928.91",,"17026.67",,"348662.69"
"2018","Permanent","Dir of Transit Services","Transit Finance and Admin Svs","243575.93","0.00","15926.12","0.00","0.00","0.00","1139.97","70744.19",,"17026.67",,"348412.88"
"2016","Permanent","Deputy Fire Chief","Fire - Administration","229956.02","203.62","10347.69","8956.22","0.00","0.00","1259.96","81141.74",,"16412.35",,"348277.60"
"2015","Permanent","Battalion Chief - Prevention","Fire Training","197641.26","50472.63","4891.01","9024.67","0.00","1712.72","1308.42","67383.25",,"15664.13",,"348098.09"
"2018","Permanent","Police Lieutenant","Police - Operations","161531.98","0.00","6136.15","47918.95","1799.98","0.00","11161.15","101815.34",,"17026.67",,"347390.21"
"2016","Permanent","Asst Fire Marshal-Haz Mat","Fire Prevention","163433.94","40451.00","8053.12","24819.21","7029.62","19345.34","1259.96","66401.63",,"16412.35",,"347206.16"
"2014","Permanent","Police Sergeant","Strategic Services Division","128101.52","59606.92","5839.20","37461.67","0.00","0.00","17555.93","83324.05",,"15197.40",,"347086.69"
"2018","Permanent","Police Officer","Criminal Investigations","110525.98","90758.40","0.00","48624.08","0.00","0.00","12318.45","67697.88",,"17026.67",,"346951.46"
"2018","Permanent","Police Lieutenant","Strategic Services Division","171195.68","0.00","6314.85","37769.66","0.00","0.00","12943.09","101211.21",,"17026.67",,"346461.16"
"2016","Permanent","Deputy Fire Chief","Fire - Administration","206538.02","29644.98","10369.86","8956.22","0.00","0.00","1259.96","73230.04",,"16412.35",,"346411.43"
"2018","Permanent","Dir of Planning &Community Dev","PCD - Administration","245315.97","0.00","10378.75","0.00","0.00","0.00","2343.97","71249.57",,"17026.67",,"346314.93"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","132618.55","85042.04","546.33","30637.84","7215.94","3856.53","1259.96","67024.98","1080.04","17026.67","0.00","346308.88"
"2012","Permanent","Police Captain","Criminal Investigations","149559.65","0.00","6808.43","62586.04","0.00","0.00","9609.26","105298.92",,"12348.35",,"346210.64"
"2012","Permanent","Police Captain","Police - Operations","149559.65","0.00","6808.43","62586.04","0.00","0.00","9598.26","105298.92",,"12348.35",,"346199.64"
"2013","Permanent","Police Sergeant","Criminal Investigations","126335.60","62940.68","5669.17","41985.10","0.00","0.00","15904.70","79275.13",,"13753.35",,"345863.73"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.74","74443.01","12577.84","26354.62","6243.68","16695.90","1364.75","65351.18",,"13753.35",,"345716.07"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145599.67","84228.92","11897.21","11323.74","7133.62","0.00","2109.77","65782.07","456.94","16850.78",,"345382.72"
"2015","Permanent","Deputy Fire Chief","Fire - Administration","233116.66","197.69","9306.00","9024.67","0.00","0.00","1308.42","76263.03",,"15664.13",,"344880.60"
"2017","Permanent","Dir of Transit Services","Transit Finance and Admin Svs","242369.91","0.00","12985.75","60.30","0.00","0.00","0.00","72391.76",,"16850.78",,"344658.50"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134273.60","89419.48","773.97","21862.61","7133.62","8285.75","2024.81","63569.49","456.94","16850.78",,"344651.05"
"2017","Permanent","Police Sergeant","Criminal Investigations","127517.01","51109.45","6634.71","42873.87","0.00","0.00","13478.15","85961.15",,"16850.78",,"344425.12"
"2016","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","241098.05","0.00","17717.70","0.00","0.00","0.00","0.00","69167.62",,"16412.35",,"344395.72"
"2017","Permanent","Police Officer","Criminal Investigations","107898.85","87110.43","5000.66","42970.39","0.00","0.00","12017.50","72201.68",,"16850.78",,"344050.29"
"2015","Permanent","Dir of Planning &Community Dev","PCD - Administration","246601.41","0.00","13601.76","0.00","0.00","0.00","0.00","67968.05",,"15664.13",,"343835.35"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.97","0.00","16918.16","13219.37","0.00","0.00","10753.80","66246.89",,"15197.40",,"343794.59"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.73","75196.97","5669.83","37433.73","6243.68","6867.99","1263.44","68312.98",,"13753.35",,"343673.70"
"2013","Permanent","Dir of Public Wrks/Airport Dir","Public Works Admin Services","252571.86","0.00","10165.53","0.00","0.00","0.00","1.38","66892.46",,"13753.35",,"343384.57"
"2015","Permanent","Police Captain","Strategic Services Division","168365.27","0.00","11973.97","24546.95","0.00","0.00","10440.98","112211.58",,"15664.13",,"343202.88"
"2018","Permanent","Fire Captain - Prevention","Fire Training","175229.64","12677.73","6573.64","36723.05","7215.94","1963.60","2510.35","82188.13","1080.04","17026.67","0.00","343188.78"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.97","120961.08","0.00","31357.85","7133.62","4249.89","1259.96","55155.06","456.94","16850.78",,"343109.15"
"2012","Permanent","Police Captain","Special Services","148991.98","0.00","5673.69","61851.47","0.00","0.00","9491.82","104734.25",,"12348.35",,"343091.56"
"2015","Permanent","Fire Captain - Prevention","Fire - Administration","160890.06","56643.03","734.25","28292.13","7075.59","10544.51","1308.42","61898.51",,"15664.13",,"343050.63"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.02","0.00","22525.47","0.00","0.00","0.00","0.00","68320.57",,"17026.67",,"343048.73"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","117888.01","109042.57","0.00","26575.23","7133.62","5783.18","1259.96","57977.27","456.94","16850.78",,"342967.56"
"2017","Permanent","Police Officer","Police - Operations","106073.89","101089.81","8714.03","28630.27","0.00","50.00","8408.27","72996.25",,"16850.78",,"342813.30"
"2013","Permanent","Police Sergeant","Police - Operations","124532.30","67442.62","5669.17","42841.53","0.00","0.00","10352.74","78106.79",,"13753.35",,"342698.50"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.19","41749.37","7284.06","39376.00","7215.94","1913.60","1259.96","76441.66","1080.04","17026.67","0.00","342347.49"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.00","0.00","20479.71","0.00","0.00","0.00","9063.36","68028.61",,"16412.35",,"342266.03"
"2015","Permanent","Police Lieutenant","Strategic Services Division","166058.78","0.00","13338.09","24394.25","1246.05","0.00","10190.54","111244.43",,"15664.13",,"342136.27"
"2015","Permanent","Deputy City Attorney III","City Attorney","245424.51","0.00","12891.88","380.91","0.00","0.00","100.00","67594.42",,"15664.13",,"342055.84"
"2016","Permanent","Police Lieutenant","Criminal Investigations","164796.06","0.00","11474.48","34235.30","0.00","0.00","10467.46","111887.16","0.00","1145.31","7800.00","341805.78"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.08","0.00","22336.48","0.00","0.00","0.00","4541.68","65624.84",,"15664.13",,"341663.20"
"2018","Permanent","Police Sergeant","Police Administrative Services","151235.86","29732.12","0.00","46045.20","0.00","0.00","11639.14","92791.26","0.00","1248.44","8808.02","341500.03"
"2016","Permanent","Dir of Planning &Community Dev","PCD - Administration","241098.03","0.00","14726.40","0.00","0.00","0.00","0.00","69167.62",,"16412.35",,"341404.39"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","104871.66","135677.82","2177.55","20418.55","7215.94","0.00","1259.96","51558.31","1080.04","17026.67","0.00","341286.50"
"2015","Permanent","Police Lieutenant","Police - Operations","166372.22","0.00","13338.09","24560.48","0.00","0.00","10190.54","110800.51",,"15664.13",,"340925.96"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.25","0.00","2512.65","21876.68","0.00","0.00","15983.85","67872.46",,"13753.35",,"340766.24"
"2015","Permanent","Police Lieutenant","Strategic Services Division","166058.84","0.00","13338.09","24394.23","0.00","0.00","10190.54","110607.20",,"15664.13",,"340253.03"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.70","76117.40","12132.14","26354.62","6243.68","9220.09","1264.75","66023.17",,"13753.35",,"340040.90"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.01","82492.22","0.00","25775.23","8952.56","880.10","1308.42","58633.63",,"15664.13",,"339968.29"
"2018","Permanent","Police Sergeant","Police - Operations","146939.99","26016.32","0.00","48624.31","0.00","0.00","9437.22","91898.68",,"17026.67",,"339943.19"
"2014","Permanent","Police Sergeant","Police - Operations","127684.38","64033.89","5839.20","37547.12","0.00","0.00","8559.19","80640.84",,"15197.40",,"339502.02"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.03","0.00","12167.25","0.00","0.00","0.00","5212.07","69786.63",,"17026.67",,"339368.64"
"2015","Permanent","Police Lieutenant","Police - Operations","166704.93","0.00","11140.34","24292.64","0.00","0.00","10190.54","111020.81",,"15664.13",,"339013.39"
"2017","Permanent","Police Sergeant","Strategic Services Division","136760.84","27733.27","12256.41","41563.22","1799.98","0.00","9116.67","92834.89",,"16850.78",,"338916.06"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.97","115027.46","0.00","30225.52","7133.62","7302.88","1259.96","54862.08","456.94","16850.78",,"338803.21"
"2016","Permanent","Police Officer","Strategic Services Division","101484.00","87310.79","8460.19","46559.04","0.00","0.00","6814.86","71706.88",,"16412.35",,"338748.11"
"2015","Permanent","Police Lieutenant","Police Administrative Services","166058.83","0.00","11973.97","24219.64","0.00","0.00","10190.54","110607.22",,"15664.13",,"338714.32"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.06","0.00","13750.48","0.00","0.00","0.00","8954.19","66791.00",,"15664.13",,"338655.86"
"2015","Permanent","Asst Fire Marshal","Fire Prevention","164682.43","38193.00","7966.51","25008.82","7075.59","16676.29","1308.42","62058.48",,"15664.13",,"338633.66"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.02","0.00","13480.24","0.00","0.00","0.00","3549.32","69383.95",,"17026.67",,"338616.20"
"2015","Permanent","Police Sergeant","Strategic Services Division","135949.33","52375.56","0.00","35430.94","0.00","0.00","11916.88","87263.90",,"15664.13",,"338600.74"
"2017","Permanent","Police Officer","Police - Operations","106073.89","84330.64","6931.61","42324.75","1799.98","50.00","8389.25","71661.03",,"16850.78",,"338411.93"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.93","75709.53","729.78","25783.42","8829.60","1214.88","1359.96","62925.90",,"16412.35",,"338117.34"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.71","71908.30","15276.59","26354.62","6243.68","7846.69","1264.75","66406.08",,"13753.35",,"337985.77"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","141575.98","81640.32","1166.84","21213.88","7029.62","8120.61","1259.96","59557.70",,"16412.35",,"337977.26"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.89","0.00","5307.23","0.00","0.00","0.00","11499.00","72572.65",,"16850.78",,"337932.55"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.99","0.00","2537.73","22145.93","0.00","0.00","8475.84","68007.29",,"15197.40",,"337823.18"
"2017","Permanent","Police Lieutenant","Police Administrative Services","159761.40","0.00","11287.80","34958.32","0.00","0.00","10252.58","104251.94",,"16850.78",,"337362.82"
