"alm_time","alm_date","inci_no","station","occup_id","number","st_prefix","street","st_type","st_suffix","xstreet","xst_prefix","xst_type","xst_suffix","city","state","zip","latitude","longitude","mutl_aid","shift","alarms","alm_type","inci_type","descript"
"09:04:23","2016-11-05T00:00:00.000","16-0310021","09","29023","59",,"NATICK","ST",,,,,,"Hartford","CT","06106","41.73468","-72.707747","N","A","1","1","111","Building fire"
"20:08:45","2016-11-07T00:00:00.000","16-0312051","11","23201","52",,"MADISON","AV",,,,,,"Hartford","CT","06106","41.753093","-72.711486","N","C","1","1","111","Building fire"
"10:54:30","2016-11-08T00:00:00.000","16-0313029","05","20634","51",,"IMLAY","ST",,,,,,"Hartford","CT","06105","41.766082","-72.695651","N","D","1","1","111","Building fire"
"19:18:12","2016-11-09T00:00:00.000","16-0314049","07",,"177",,"WESTON","ST",,,,,,"Hartford","CT","06120","41.791979","-72.661472","N","A","1","1","113","Cooking fire, confined to container"
"15:19:25","2016-11-12T00:00:00.000","16-0317054","09","37171","7",,"CUMBERLAND","ST",,,,,,"Hartford","CT","06106","41.733092","-72.704977","N","D","1","1","111","Building fire"
"13:28:41","2017-03-05T00:00:00.000","17-0064044","01","23745","170",,"PARK","ST",,,,,,"Hartford","CT","06106","41.757335","-72.679224","N","A","1","1","111","Building fire"
"17:40:37","2017-05-02T00:00:00.000","17-0122061","05","11582","10",,"MARSHALL","ST",,,,,,"Hartford","CT","06105","41.768111","-72.698733","N","C","1","1","113","Cooking fire, confined to container"
"17:38:27","2016-11-23T00:00:00.000","16-0328054","07","08128","3460",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.798293","-72.663024","N","C","1","1","111","Building fire"
"15:22:04","2016-11-20T00:00:00.000","16-0325045","07","07578","257",,"WESTLAND","ST",,,,,,"Hartford","CT","06112","41.791748","-72.684288","N","D","1","1","111","Building fire"
"06:45:43","2016-12-02T00:00:00.000","16-0337011","07","53261","412",,"BARBOUR","ST",,,,,,"Hartford","CT","06120","41.796525","-72.6768","N","C","1","1","111","Building fire"
"13:18:30","2016-12-01T00:00:00.000","16-0336037","10","35666","38",,"OTIS","ST",,,,,,"Hartford","CT","06114","41.740018","-72.677655","N","C","1","1","113","Cooking fire, confined to container"
"16:26:02","2016-11-24T00:00:00.000","16-0329039","10","40221","228",,"FRANKLIN","AV",,,,,,"Hartford","CT","06114","41.7448","-72.67712","N","D","1","1","118","Trash or rubbish fire, contained"
"20:37:20","2016-12-13T00:00:00.000","16-0348057","02","54016","50",,"PLINY","ST",,,,,,"Hartford","CT","06120","41.78038","-72.68234","N","C","1","1","113","Cooking fire, confined to container"
"14:43:34","2016-11-29T00:00:00.000","16-0334043","14","54813","351",,"MARK TWAIN","DR",,,,,,"Hartford","CT","06112","41.796658","-72.709753","N","A","1","3","118","Trash or rubbish fire, contained"
"11:13:10","2016-11-19T00:00:00.000","16-0324027","02","01785","1307",,"MAIN","ST",,,,,,"Hartford","CT","06103","41.77221","-72.676488","N","C","1","1","113","Cooking fire, confined to container"
"16:09:03","2016-12-19T00:00:00.000","16-0354049","01","25073","80",,"HENDRICXSEN","AV",,,,,,"Hartford","CT","06106","41.75104","-72.66238","N","A","1","1","111","Building fire"
"00:26:05","2016-12-12T00:00:00.000","16-0347003","15","27850","69",,"WARD","PL",,,,,,"Hartford","CT","06106","41.749927","-72.695862","N","A","1","1","111","Building fire"
"17:32:01","2018-07-01T00:00:00.000","18-0182063","01","24857","40",,"GROTON","ST",,,,,,"Hartford","CT","06106","41.755715","-72.673938","N","D","1","1","111","Building fire"
"01:55:37","2016-12-19T00:00:00.000","16-0354005","14","48169","141",,"WOODLAND","ST",,,,,,"Hartford","CT","06105","41.77675","-72.6988","N","D","1","1","111","Building fire"
"06:48:50","2016-12-22T00:00:00.000","16-0357016","11","10264","77",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.763482","-72.708965","N","C","1","1","111","Building fire"
"05:00:09","2018-02-02T00:00:00.000","18-0033016","11","09428","38",,"GIRARD","AV",,,,,,"Hartford","CT","06105","41.767595","-72.708863","N","B","1","3","111","Building fire"
"08:51:42","2016-12-23T00:00:00.000","16-0358017","07","05821","450",,"BARBOUR","ST",,,,,,"Hartford","CT","06120","41.797542","-72.676495","N","A","1","1","111","Building fire"
"11:39:39","2016-12-23T00:00:00.000","16-0358025","07","07274","264",,"CAPEN","ST",,,,,,"Hartford","CT","06112","41.786363","-72.685114","N","A","1","1","111","Building fire"
"16:57:29","2016-12-24T00:00:00.000","16-0359051","02","49900","105",,"MARY SHEPARDS PL",,,,,,,"Hartford","CT","06120","41.77844","-72.673731","N","B","1","1","111","Building fire"
"11:48:24","2016-12-26T00:00:00.000","16-0361031","02","17551","176",,"BELLEVUE","ST",,,,,,"Hartford","CT","06120","41.781785","-72.67369","N","D","1","1","113","Cooking fire, confined to container"
"07:05:03","2016-12-30T00:00:00.000","16-0365014","15","27196","408",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.739704","-72.69683","N","C","1","1","111","Building fire"
"11:41:21","2017-01-01T00:00:00.000","17-0001044","14","01961","26",,"GARFIELD","ST",,,,,,"Hartford","CT","06112","41.7876","-72.7025","N","B","2","1","111","Building fire"
"18:25:27","2017-01-01T00:00:00.000","17-0001077","01","41173","19",,"BENTON","ST",,,,,,"Hartford","CT","06114","41.747546","-72.674826","N","B","1","1","111","Building fire"
"20:44:04","2017-01-03T00:00:00.000","17-0003095","10","30340","65",,"WAYLAND","ST",,,,,,"Hartford","CT","06114","41.738118","-72.674836","N","D","1","1","111","Building fire"
"20:51:37","2017-01-05T00:00:00.000","17-0005065","10","31429","42",,"SOUTH","ST",,,,,,"Hartford","CT","06114","41.735729","-72.673229","N","B","1","1","116","Fuel burner/boiler malfunction, fire confined"
"01:07:34","2017-01-05T00:00:00.000","17-0005005","04","15459","429",,"SUMMIT","ST",,,,,,"Hartford","CT","06106","41.755043","-72.694022","N","A","1","1","111","Building fire"
"21:43:23","2017-01-05T00:00:00.000","17-0005069","14","12232","59",,"DEERFIELD","AV",,,,,,"Hartford","CT","06112","41.782265","-72.692933","N","B","1","1","111","Building fire"
"23:32:57","2017-01-08T00:00:00.000","17-0008060","05","12969","4",,"MAGNOLIA","ST",,,,,,"Hartford","CT","06112","41.776169","-72.689371","N","A","2","1","111","Building fire"
"20:43:25","2017-01-12T00:00:00.000","17-0012070","01","34009","333",,"WASHINGTON","ST",,,,,,"Hartford","CT","06106","41.751658","-72.683458","N","A","1","1","113","Cooking fire, confined to container"
"12:16:34","2017-01-13T00:00:00.000","17-0013033","11","10274","59",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.763933","-72.709027","N","B","1","1","111","Building fire"
"16:06:55","2017-01-13T00:00:00.000","17-0013063","11","22902","1605",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7574","-72.7043","N","B","1","1","111","Building fire"
"18:35:38","2017-01-15T00:00:00.000","17-0015060","05","11420","70",,"GILLETT","ST",,,,,,"Hartford","CT","06105","41.770144","-72.69975","N","D","1","1","113","Cooking fire, confined to container"
"17:25:15","2017-01-24T00:00:00.000","17-0024051","07","08500","629",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.787676","-72.682784","N","A","1","1","111","Building fire"
"04:58:28","2016-12-12T00:00:00.000","16-0347010","15","27850","69",,"WARD","PL",,,,,,"Hartford","CT","06106","41.749927","-72.695862","N","A","1","1","111","Building fire"
"14:23:01","2017-01-31T00:00:00.000","17-0031050","15","26310","65",,"WESTBROOK","ST",,,,,,"Hartford","CT","06106","41.745811","-72.703974","N","D","1","1","113","Cooking fire, confined to container"
"02:03:44","2017-02-02T00:00:00.000","17-0033006","11","10247","891",,"WEST","BLVD",,,,,,"Hartford","CT","06105","41.761233","-72.709233","N","A","1","1","111","Building fire"
"01:28:56","2017-02-03T00:00:00.000","17-0034001","08","15999","180",,"WARD","ST",,,,,,"Hartford","CT","06106","41.755887","-72.69094","N","B","1","1","111","Building fire"
"04:28:00","2017-02-03T00:00:00.000","17-0034006","08","15999","180",,"WARD","ST",,,,,,"Hartford","CT","06106","41.755887","-72.69094","N","B","1","1","111","Building fire"
"18:23:46","2017-02-02T00:00:00.000","17-0033065","11","10333","21",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.765267","-72.7093","N","B","2","1","111","Building fire"
"15:39:07","2017-02-04T00:00:00.000","17-0035045","10","31660","31",,"WAYLAND","ST",,,,,,"Hartford","CT","06114","41.738427","-72.67333","N","D","1","1","111","Building fire"
"18:21:37","2017-04-01T00:00:00.000","17-0091048","01","47863","80",,"CHARTER OAK","AV",,,,,,"Hartford","CT","06106","41.758862","-72.671177","N","D","1","3","118","Trash or rubbish fire, contained"
"15:29:06","2017-06-23T00:00:00.000","17-0174057","09","28936","500",,"FLATBUSH","AV",,,,,,"Hartford","CT","06106","41.742411","-72.712756","N","C","1","1","111","Building fire"
"19:38:03","2018-04-20T00:00:00.000","18-0110064","14","13262","98",,"BALTIMORE","ST",,,,,,"Hartford","CT","06112","41.78477","-72.701345","N","D","1","1","111","Building fire"
"08:14:42","2017-06-10T00:00:00.000","17-0161014","01","25111","54",,"NORWICH","ST",,,,,,"Hartford","CT","06106","41.755188","-72.670975","N","B","1","1","113","Cooking fire, confined to container"
"17:02:58","2018-06-05T00:00:00.000","18-0156054","05","56346","173",,"ASHLEY","ST",,,,,,"Hartford","CT","06105","41.774839","-72.694952","N","B","1","1","113","Cooking fire, confined to container"
"04:53:19","2018-03-05T00:00:00.000","18-0064014","02","23447","299",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.77581","-72.68671","N","A","1","1","111","Building fire"
"02:23:23","2018-06-18T00:00:00.000","18-0169006","10","40126","51",,"WHITMORE","ST",,,,,,"Hartford","CT","06114","41.745061","-72.679503","N","B","1","1","118","Trash or rubbish fire, contained"
"14:52:26","2017-08-20T00:00:00.000","17-0232045","15","40482","45",,"WEBSTER","ST",,,,,,"Hartford","CT","06114","41.744594","-72.683282","N","A","1","1","111","Building fire"
"19:20:16","2018-06-09T00:00:00.000","18-0160065","05","20536","232",,"SOUTH MARSHALL","ST",,,,,,"Hartford","CT","06105","41.766122","-72.698994","N","B","2","1","111","Building fire"
"01:22:30","2017-04-14T00:00:00.000","17-0104002","16","04243","155",,"BURNHAM","ST",,,,,,"Hartford","CT","06112","41.8051","-72.7017","N","D","1","1","116","Fuel burner/boiler malfunction, fire confined"
"17:29:46","2018-04-26T00:00:00.000","18-0116061","10","31916","35",,"BLISS","ST",,,,,,"Hartford","CT","06114","41.740976","-72.674746","N","B","1","1","111","Building fire"
"15:32:44","2017-03-04T00:00:00.000","17-0063041","10","29836","155",,"GEORGE ST",,,,,,,"Hartford","CT","06114","41.733571","-72.679386","N","D","1","1","111","Building fire"
"00:57:54","2018-03-17T00:00:00.000","18-0076005","11","23309","11",,"HEATH","ST",,,,,,"Hartford","CT","06106","41.75655","-72.710743","N","A","1","1","111","Building fire"
"18:38:55","2018-01-03T00:00:00.000","18-0003076","07","06262","551",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.784902","-72.683654","N","D","1","1","111","Building fire"
"18:17:31","2018-06-04T00:00:00.000","18-0155065","10","42043","300",,"MAXIM","RD",,,,,,"Hartford","CT","06114","41.7463","-72.6483","N","A","1","2","118","Trash or rubbish fire, contained"
"09:09:38","2017-03-14T00:00:00.000","17-0073012","11","28346","43",,"ROSE","ST",,,,,,"Hartford","CT","06106","41.752011","-72.7044","N","B","1","1","113","Cooking fire, confined to container"
"22:39:18","2018-06-23T00:00:00.000","18-0174095","15","27867","23",,"WARD","PL",,,,,,"Hartford","CT","06106","41.749773","-72.694738","N","D","1","1","111","Building fire"
"14:35:18","2017-11-11T00:00:00.000","17-0315045","11","12209","469",,"FARMINGTON","AV",,,,,,"Hartford","CT","06105","41.7665","-72.7071","N","D","1","1","9111","Parent/Guardian Walk-in Complaint of Fireplay"
"14:13:39","2018-04-24T00:00:00.000","18-0114038","07",,"257",,"CAPEN","ST",,,,,,"Hartford","CT","06112","41.78631","-72.684852","N","D","1","1","111","Building fire"
"01:50:33","2017-10-13T00:00:00.000","17-0286006","14","19344","367",,"HOMESTEAD","AV",,,,,,"Hartford","CT","06112","41.780309","-72.701027","N","B","1","1","111","Building fire"
"05:10:18","2017-08-05T00:00:00.000","17-0217013","10","41189","58",,"BOND","ST",,,,,,"Hartford","CT","06114","41.744553","-72.675147","N","A","1","1","111","Building fire"
"19:44:29","2017-05-29T00:00:00.000","17-0149060","10","26048","451",,"CAMPFIELD","AV",,,,,,"Hartford","CT","06114","41.72802","-72.68108","N","B","1","1","116","Fuel burner/boiler malfunction, fire confined"
"16:08:23","2018-02-28T00:00:00.000","18-0059052","01","24102","167",,"SEYMOUR","ST",,,,,,"Hartford","CT","06106","41.756532","-72.680884","N","A","1","1","111","Building fire"
"15:26:05","2017-09-19T00:00:00.000","17-0262055","05","19898","150",,"COLLINS","ST",,,,,,"Hartford","CT","06105","41.772552","-72.690285","N","C","1","1","111","Building fire"
"17:18:23","2017-04-14T00:00:00.000","17-0104045","14","13782","46",,"OAKLAND","TER",,,,,,"Hartford","CT","06112","41.7798","-72.6956","N","A","1","1","113","Cooking fire, confined to container"
"17:43:46","2017-05-08T00:00:00.000","17-0128055","01","03048","357",,"MAIN","ST",,,,,,"Hartford","CT","06106","41.760117","-72.675375","N","A","1","1","111","Building fire"
"00:44:45","2018-02-13T00:00:00.000","18-0044003","11","19640","786",,"CAPITOL","AV",,,,,,"Hartford","CT","06106","41.760853","-72.702627","N","A","1","1","113","Cooking fire, confined to container"
"15:21:13","2018-03-07T00:00:00.000","18-0066042","10","36770","254",,"PRESTON","ST",,,,,,"Hartford","CT","06114","41.7384","-72.6842","N","D","1","1","111","Building fire"
"05:44:27","2017-08-06T00:00:00.000","17-0218017","07","17449","26",,"LOOMIS","ST",,,,,,"Hartford","CT","06120","41.785963","-72.672205","N","B","1","1","111","Building fire"
"17:19:37","2017-04-07T00:00:00.000","17-0097063","08","15132","886",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7579","-72.6907","N","B","2","1","111","Building fire"
"13:58:52","2017-12-18T00:00:00.000","17-0352055","14","19163","305",,"GREENFIELD","ST",,,,,,"Hartford","CT","06112","41.784528","-72.697728","N","A","1","3","111","Building fire"
"15:43:01","2018-01-25T00:00:00.000","18-0025047","14","12948","200",,"MAGNOLIA","ST",,,,,,"Hartford","CT","06112","41.78283","-72.68718","N","C","1","1","111","Building fire"
"18:21:08","2018-02-14T00:00:00.000","18-0045067","09","38710","21",,"WINDHAM","ST",,,,,,"Hartford","CT","06106","41.7282","-72.7095","N","C","1","1","111","Building fire"
"01:38:52","2018-03-05T00:00:00.000","18-0064003","05","11575","31",,"GILLETT","ST",,,,,,"Hartford","CT","06105","41.768667","-72.700225","N","A","1","1","118","Trash or rubbish fire, contained"
"10:52:22","2015-01-16T00:00:00.000","15-0016025","14","14209","38",,"BURTON","ST",,,,,,"Hartford","CT","06112","41.777632","-72.690032","N","B","2","1","111","Building fire"
"14:28:28","2014-10-25T00:00:00.000","14-0298030","10","41285","55",,"ELLIOTT","ST",,,,,,"Hartford","CT","06114","41.74618","-72.6764","N","C","1","6","111","Building fire"
"06:32:14","2014-03-03T00:00:00.000","14-0062008","14","13037","115",,"BALTIMORE","ST",,,,,,"Hartford","CT","06112","41.785355","-72.701368","N","B","1","1","116","Fuel burner/boiler malfunction, fire confined"
"15:29:24","2015-03-13T00:00:00.000","15-0072045","05","13856","88",,"CABOT","ST",,,,,,"Hartford","CT","06112","41.780067","-72.692208","N","B","1","1","111","Building fire"
"18:29:24","2014-10-07T00:00:00.000","14-0280045","16","5276","598",,"BLUE HILLS","AV",,,,,,"Hartford","CT","06112","41.8031","-72.6952","N","A","2","1","111","Building fire"
"22:52:59","2014-04-14T00:00:00.000","14-0104082","07","06879","59",,"NELSON","ST",,,,,,"Hartford","CT","06120","41.78746","-72.67676","N","A","1","1","111","Building fire"
"13:05:43","2014-11-15T00:00:00.000","14-0319022","15","37922","201",,"WHITE","ST",,,,,,"Hartford","CT","06114","41.734746","-72.6954","N","D","1","1","111","Building fire"
"07:21:17","2014-06-06T00:00:00.000","14-0157008","14","01912","262",,"CORNWALL","ST",,,,,,"Hartford","CT","06112","41.795938","-72.699338","N","A","1","1","113","Cooking fire, confined to container"
"08:45:19","2014-10-27T00:00:00.000","14-0300010","09","55107","440",,"BROADVIEW","TER",,,,,,"Hartford","CT","06106","41.7408","-72.7007","N","A","1","2","113","Cooking fire, confined to container"
"07:10:36","2014-11-22T00:00:00.000","14-0326012","16","04576","58",,"EUCLID","ST","WE",,,,,"Hartford","CT","06112","41.806","-72.6979","N","B","1","1","111","Building fire"
"13:36:58","2014-12-30T00:00:00.000","14-0364027","02","19018","11",,"LIBERTY","ST",,,,,,"Hartford","CT","06120","41.774733","-72.6842","N","A","1","1","118","Trash or rubbish fire, contained"
"23:37:40","2014-01-06T00:00:00.000","14-0006108","10","42117","1012",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.728305","-72.668505","N","C","1","1","111","Building fire"
"15:36:44","2014-05-11T00:00:00.000","14-0131028","07","07047","160",,"WESTLAND","ST",,,,,,"Hartford","CT","06120","41.790657","-72.6797","N","D","1","1","111","Building fire"
"17:19:36","2014-05-15T00:00:00.000","14-0135044","01","24373","183",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.7508","-72.674431","N","D","1","1","112","Fires in structure other than in a building"
"02:26:38","2015-02-27T00:00:00.000","15-0058005","05","11340","887",,"ASYLUM","AV",,,,,,"Hartford","CT","06105","41.77013","-72.694117","N","C","1","1","111","Building fire"
"13:29:37","2015-03-25T00:00:00.000","15-0084033","05","09530","1335",,"ASYLUM","AV",,,,,,"Hartford","CT","06105","41.775767","-72.708067","N","B","1","1","111","Building fire"
"06:39:47","2014-10-22T00:00:00.000","14-0295009","14","13050","115",,"BLUE HILLS","AV",,,,,,"Hartford","CT","06112","41.7868","-72.6986","N","C","2","1","111","Building fire"
"23:39:05","2015-05-06T00:00:00.000","15-0126072","08","20783","756",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7579","-72.6898","N","D","1","1","113","Cooking fire, confined to container"
"19:09:26","2014-06-24T00:00:00.000","14-0175045","15","33473","401",,"WEST PRESTON","ST",,,,,,"Hartford","CT","06114","41.73737","-72.690132","N","D","1","1","113","Cooking fire, confined to container"
"14:00:09","2015-06-10T00:00:00.000","15-0161033","05","11128","169",,"SIGOURNEY","ST",,,,,,"Hartford","CT","06105","41.7709","-72.69346","N","C","1","1","111","Building fire"
"18:30:44","2014-11-07T00:00:00.000","14-0311038","02","23445","297",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.77574","-72.68674","N","D","1","1","111","Building fire"
"23:51:03","2015-04-02T00:00:00.000","15-0092062","14",,"179",,"GREENFIELD","ST",,,,,,"Hartford","CT","06112","41.784009","-72.6919","N","B","1","1","113","Cooking fire, confined to container"
"15:03:28","2014-11-07T00:00:00.000","14-0311023","10","35749","122",,"CAMPFIELD","AV",,,,,,"Hartford","CT","06114","41.7393","-72.683","N","D","1","1","111","Building fire"
"16:33:29","2015-01-03T00:00:00.000","15-0003029","14","12265","207",,"GREENFIELD","ST",,,,,,"Hartford","CT","06112","41.784245","-72.693127","N","A","1","1","113","Cooking fire, confined to container"
"05:41:28","2014-09-10T00:00:00.000","14-0253010","08","45396","17",,"PUTNAM","HTS",,,,,,"Hartford","CT","06106","41.758767","-72.692567","N","A","1","1","111","Building fire"
"11:18:40","2014-07-06T00:00:00.000","14-0187020","07","49718","13",,"JACKSON","BLVD",,,,,,"Hartford","CT","06120","41.795564","-72.681558","N","D","1","1","113","Cooking fire, confined to container"
"09:33:54","2015-01-01T00:00:00.000","15-0001022","10","36741","211",,"OTIS","ST",,,,,,"Hartford","CT","06114","41.739232","-72.684568","N","C","1","5","111","Building fire"
"17:36:17","2015-04-28T00:00:00.000","15-0118055","08","24092","194",,"WASHINGTON","ST",,,,,,"Hartford","CT","06106","41.7578","-72.6829","N","D","1","1","118","Trash or rubbish fire, contained"
"17:07:15","2014-10-23T00:00:00.000","14-0296031","01","24776","103",,"WYLLYS","ST",,,,,,"Hartford","CT","06106","41.756771","-72.672343","N","A","1","1","111","Building fire"
"04:59:22","2015-06-27T00:00:00.000","15-0178012","14","02355","19",,"SHARON","ST",,,,,,"Hartford","CT","06112","41.789508","-72.699363","N","C","1","1","111","Building fire"
"14:52:18","2015-01-09T00:00:00.000","15-0009048","05","20554","205",,"LAUREL","ST",,,,,,"Hartford","CT","06105","41.764615","-72.697265","N","C","1","1","111","Building fire"
"10:37:18","2015-04-23T00:00:00.000","15-0113021","16","05151","28",,"BALTIC","ST",,,,,,"Hartford","CT","06112","41.801907","-72.692007","N","C","1","1","111","Building fire"
"20:42:50","2014-03-26T00:00:00.000","14-0085057","07","06779","90",,"CLARK","ST",,,,,,"Hartford","CT","06120","41.787322","-72.677693","N","B","1","1","118","Trash or rubbish fire, contained"
"11:09:12","2015-06-07T00:00:00.000","15-0158018","01","40742","111",,"FRANKLIN","AV",,,,,,"Hartford","CT","06114","41.748433","-72.677633","N","D","1","1","111","Building fire"
"13:12:54","2015-05-10T00:00:00.000","15-0130041","05","11575","31",,"GILLETT","ST",,,,,,"Hartford","CT","06105","41.768667","-72.700225","N","D","1","1","113","Cooking fire, confined to container"
"12:39:13","2014-02-25T00:00:00.000","14-0056025","16","04461","80",,"EUCLID","ST","WE",,,,,"Hartford","CT","06112","41.806","-72.6979","N","A","1","1","116","Fuel burner/boiler malfunction, fire confined"
"17:14:01","2015-06-28T00:00:00.000","15-0179037","15","26354","171",,"BONNER","ST",,,,,,"Hartford","CT","06106","41.7484","-72.7021","N","A","1","1","111","Building fire"
"13:52:03","2015-07-03T00:00:00.000","15-0184037","01","25264","39",,"CHARTER OAK","PL",,,,,,"Hartford","CT","06106","41.759113","-72.674063","N","B","1","1","118","Trash or rubbish fire, contained"
"08:51:30","2015-06-12T00:00:00.000","15-0163010","07",,"281",,"MARTIN","ST",,,,,,"Hartford","CT","06120","41.793218","-72.679036","N","A","1","4","111","Building fire"
"18:52:11","2015-04-16T00:00:00.000","15-0106044","08","21160","146",,"LAWRENCE","ST",,,,,,"Hartford","CT","06106","41.759847","-72.6884","1","D","1","1","111","Building fire"
"18:56:46","2014-04-09T00:00:00.000","14-0099043","15","39533","160",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.7447","-72.688569","N","D","1","1","111","Building fire"
"08:32:24","2014-05-06T00:00:00.000","14-0126010","09","28504","60",,"COOLIDGE","ST",,,,,,"Hartford","CT","06106","41.738971","-72.701083","N","C","1","1","112","Fires in structure other than in a building"
"10:22:52","2014-01-31T00:00:00.000","14-0031011","05","20196","85",,"SIGOURNEY","ST",,,,,,"Hartford","CT","06105","41.767093","-72.6938","N","D","1","3","113","Cooking fire, confined to container"
"15:28:21","2014-11-14T00:00:00.000","14-0318042","14","02887","145",,"COLEBROOK","ST",,,,,,"Hartford","CT","06112","41.794626","-72.700626","N","C","1","1","111","Building fire"
"19:29:34","2014-11-17T00:00:00.000","14-0321056","01","24386","99",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.752896","-72.674846","N","B","1","1","111","Building fire"
"21:18:02","2014-12-12T00:00:00.000","14-0346046","08","20972","777",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7579","-72.6898","N","C","2","1","111","Building fire"
"02:54:39","2014-08-16T00:00:00.000","14-0228009","15","27399","265",,"HILLSIDE","AV",,,,,,"Hartford","CT","06106","41.744808","-72.6986","N","D","1","1","113","Cooking fire, confined to container"
"20:06:36","2015-01-28T00:00:00.000","15-0028041","05","13873","50",,"CABOT","ST",,,,,,"Hartford","CT","06112","41.7788","-72.693","N","B","1","1","111","Building fire"
"12:35:55","2014-08-26T00:00:00.000","14-0238024","07","07136","53",,"EARLE","ST",,,,,,"Hartford","CT","06120","41.790953","-72.672826","N","C","1","4","111","Building fire"
"19:13:43","2014-10-02T00:00:00.000","14-0275053","14","12531","32",,"LENOX","ST",,,,,,"Hartford","CT","06112","41.782838","-72.691613","N","D","2","1","111","Building fire"
"11:56:46","2014-12-06T00:00:00.000","14-0340014","14","03174","16",,"CHATHAM","ST",,,,,,"Hartford","CT","06112","41.7912","-72.6981","N","A","1","1","116","Fuel burner/boiler malfunction, fire confined"
"14:21:34","2015-05-13T00:00:00.000","15-0133029","16","04892","310",,"PALM","ST",,,,,,"Hartford","CT","06112","41.804067","-72.701858","N","C","1","1","111","Building fire"
"03:39:45","2015-05-30T00:00:00.000","15-0150011","01","24434","9",,"WYLLYS","ST",,,,,,"Hartford","CT","06106","41.755422","-72.676211","N","C","1","1","111","Building fire"
"19:24:35","2015-02-17T00:00:00.000","15-0048059","02","53160","53",,"ALBANY","AV",,,,,,"Hartford","CT","06120","41.774247","-72.67865","N","B","1","1","111","Building fire"
"02:48:05","2015-02-15T00:00:00.000","15-0046007","14",,"287",,"BLUE HILLS","AV",,,,,,"Hartford","CT","06112","41.7926","-72.697733","N","C","2","1","111","Building fire"
"22:05:22","2015-04-24T00:00:00.000","15-0114059","11","34492","1429",,"PARK","ST",,,,,,"Hartford","CT","06106","41.757855","-72.701979","N","D","1","1","111","Building fire"
"03:40:07","2014-09-04T00:00:00.000","14-0247004","05","11210","196",,"SIGOURNEY","ST",,,,,,"Hartford","CT","06105","41.7722","-72.693113","N","C","1","1","118","Trash or rubbish fire, contained"
"09:25:11","2014-10-10T00:00:00.000","14-0283022","08","14643","36",,"MORTSON","ST",,,,,,"Hartford","CT","06106","41.7595","-72.6932","N","D","1","3","113","Cooking fire, confined to container"
"00:08:14","2014-05-28T00:00:00.000","14-0148002","07","51007","81",,"THEODORE NAPPER","LA",,,,,,"Hartford","CT","06120","41.791933","-72.671933","N","D","1","1","111","Building fire"
"08:16:28","2015-01-17T00:00:00.000","15-0017013","10","36258","96",,"DOUGLAS","ST",,,,,,"Hartford","CT","06114","41.737356","-72.682148","N","C","1","1","116","Fuel burner/boiler malfunction, fire confined"
"17:25:24","2015-05-14T00:00:00.000","15-0134053","10","31947","142",,"STANDISH","ST",,,,,,"Hartford","CT","06114","41.735926","-72.67784","N","D","1","1","111","Building fire"
"01:41:22","2015-02-19T00:00:00.000","15-0050003","01","24175","85",,"SEYMOUR","ST",,,,,,"Hartford","CT","06106","41.75418","-72.68112","N","C","1","1","112","Fires in structure other than in a building"
"11:00:56","2014-08-15T00:00:00.000","14-0227026","05","10752","280",,"COLLINS","ST",,,,,,"Hartford","CT","06105","41.773257","-72.694871","N","D","1","1","118","Trash or rubbish fire, contained"
"10:47:32","2014-02-28T00:00:00.000","14-0059025","07","00000","241",,"MARTIN","ST",,,,,,"Hartford","CT","06120","41.7922","-72.6794","N","D","1","1","116","Fuel burner/boiler malfunction, fire confined"
"08:40:23","2015-05-23T00:00:00.000","15-0143013","10","41217","18",,"BOND","ST",,,,,,"Hartford","CT","06114","41.744729","-72.673971","N","A","1","1","111","Building fire"
"21:49:13","2015-05-12T00:00:00.000","15-0132080","10","36342","139",,"ADELAIDE","ST",,,,,,"Hartford","CT","06114","41.741909","-72.677785","N","B","1","1","111","Building fire"
"18:15:22","2015-03-31T00:00:00.000","15-0090042","14",,"198",,"MAGNOLIA","ST",,,,,,"Hartford","CT","06112","41.782758","-72.687195","N","D","1","1","113","Cooking fire, confined to container"
"19:56:34","2015-05-13T00:00:00.000","15-0133041","02","32106","69",,"PRATT","ST",,,,,,"Hartford","CT","06103","41.767431","-72.674925","N","C","1","1","111","Building fire"
