"activity","category","name","address","website","latitude","longitude","offers_art"
"Skate","Play","South East Valley Skate Park (aka Sheldon Skate Park)","12511 Sheldon St. Sun Valley Ca 91352","https://www.laparks.org/skatepark/south-east-valley-skate-park-aka-sheldon-skate-park","34.23064","-118.40589",
"Skate","Play","Stoner Skate Park","1835 Stoner Ave La 90025","https://www.laparks.org/skatepark/stoner-skate","34.038458","-118.453248",
"Skate","Play","Sunland Recreation Center","8651 Foothill Blvd. Sunland Ca 91040","https://www.laparks.org/reccenter/sunland","34.259889","-118.321967",
"Skate","Play","Venice Beach Skate Park","1800 Ocean Front Walk Venice 90291","https://www.laparks.org/skatepark/venice-skate","33.985813","-118.472843",
"Skate","Play","Westchester Skate Park","7000 West Manchester Ave. Los Angeles Ca 90045","https://www.laparks.org/skatepark/westchester-skate","33.95957","-118.41378",
"Skate","Play","Wilmington Skate Park (aka Ambassador Skate Plaza)","325 Neptune Ave. Wilmington Ca 90744","https://www.laparks.org/skatepark/wilmington-skate","33.77315","-118.26864",
"Senior Center","Play","Anderson Memorial Senior Citizen Center","828 S. Mesa St. San Pedro Ca 90731","https://www.laparks.org/scc/anderson-memorial","33.73641","-118.28557",
"Senior Center","Play","Betty Hill Senior Citizen Center","3570 S. Denker Ave. Los Angeles Ca 90018","https://www.laparks.org/scc/betty-hill","34.02321","-118.30458",
"Senior Center","Play","Boyle Heights Senior Citizen Center","2839 E. 3rd St. Los Angeles Ca 90023","https://www.laparks.org/scc/boyle-heights","34.039198","-118.205996",
"Senior Center","Play","Canoga Park Senior Citizen Center","7326 Jordan Ave. Canoga Park Ca 91303","https://www.laparks.org/scc/canoga","34.203557","-118.602731",
"Senior Center","Play","Claude Pepper Senior Citizen Center","1762 S. La Cienega Blvd. Los Angeles Ca 90035","https://www.laparks.org/scc/claude-pepper","34.04504","-118.37651",
"Senior Center","Play","Costello Senior Citizen Center","3121 E. Olympic Blvd. Los Angeles Ca 90023","https://www.laparks.org/scc/costello","34.021","-118.21185",
"Senior Center","Play","El Sereno Senior Citizen Center","4818 Klamath Place Los Angeles Ca 90032","https://www.laparks.org/scc/el-sereno","34.074931","-118.179959",
"Senior Center","Play","Expo Center - Ahmanson Senior Citizen Center","3990 Bill Robertson Lane Los Angeles Ca 90037","https://www.laparks.org/scc/ahmanson","34.011411","-118.289975",
"Senior Center","Play","Fairfax Senior Citizen Center","7929 Melrose Ave. Los Angeles Ca 90046","https://www.laparks.org/scc/fairfax","34.083935","-118.362459",
"Senior Center","Play","Felicia Mahood Multipurpose Center","11338 Santa Monica Blvd. Los Angeles Ca 90025","https://www.laparks.org/multipurpose/felicia-mahood","34.045978","-118.449654",
"Senior Center","Play","Glassell Senior Citizen Center","3750 Verdugo Rd. Los Angeles Ca 90065","https://www.laparks.org/scc/glassell","34.11678","-118.233288",
"Senior Center","Play","Griffith Park Adult Community Center","3203 Riverside Drive. Los Angeles Ca 90027","https://www.laparks.org/scc/griffith-adult-community","34.114343","-118.269332",
"Senior Center","Play","Highland Park Adult Senior Citizen Center","6152 N. Figueroa Street La Ca 90042","https://www.laparks.org/scc/highland-adult","34.11391","-118.1857",
"Senior Center","Play","Jim Gilliam Senior Citizen Center","4000 S. La Brea Ave. Los Angeles Ca 90008","https://www.laparks.org/scc/jim-gilliam","34.01465","-118.35525",
"Senior Center","Play","Las Palmas Senior Citizen Center","1820 Las Palmas Ave. Los Angeles Ca 90028","https://www.laparks.org/scc/las-palmas","34.10465","-118.33611",
"Senior Center","Play","Lincoln Heights Senior Citizen Center","2323 Workman St. Los Angeles Ca 90031","https://www.laparks.org/scc/lincoln-heights","34.072586","-118.214465",
"Senior Center","Play","Lincoln Park Senior Citizen Center","3501 Valley Blvd Los Angeles Ca 90031","https://www.laparks.org/scc/lincoln","34.065699","-118.202026",
"Senior Center","Play","Mid-valley Senior Citizen Center","8825 Kester Avenue Panorama City Ca 91402","https://www.laparks.org/scc/midvalley","34.230883","-118.457617",
"Senior Center","Play","Montecito Heights Senior Citizen Center","4545 Homer St. Los Angeles Ca 90031","https://www.laparks.org/scc/montecito-heights","34.095328","-118.203337",
"Senior Center","Play","Pan Pacific Senior Activity Center","141 S. Gardner Ave. Los Angeles Ca 90036","https://www.laparks.org/scc/pan-pacific-activity","34.07225","-118.35333",
"Senior Center","Play","Robert M Wilkinson Multipurpose Center","8956 Vanalden Ave. Northridge Ca 91324","https://www.laparks.org/multipurpose/robert-wilkinson","34.232461","-118.549262",
"Senior Center","Play","Sherman Oaks East Valley Adult Center (formerly Van Nuys-sherman Oaks Senior Citizen Center)","5056 Van Nuys Blvd. Sherman Oaks Ca 91403","https://www.laparks.org/scc/sherman-oakseast-valley-adult","34.163689","-118.448504",
"Senior Center","Play","Slauson Multipurpose Center","5306 South Compton Ave. Los Angeles Ca 90011","https://www.laparks.org/reccenter/slauson-multipurpose","33.99463","-118.2476",
"Senior Center","Play","Sunland Senior Citizen Center","8640 Fenwick St. Sunland Ca 91040","https://www.laparks.org/scc/sunland","34.261303","-118.321669",
"Senior Center","Play","Vineyard Recreation / Senior Citizen Center","2942 Vineyard Ave. Los Angeles Ca 90016","https://www.laparks.org/reccenter/vineyard","34.028291","-118.346488",
"Senior Center","Play","Watts Senior Citizen Center","1657 E. Century Blvd. Los Angeles Ca 90002","https://www.laparks.org/scc/watts","33.94586","-118.24405",
"Senior Center","Play","Westchester Senior Citizen Center","8740 Lincoln Blvd. Los Angeles Ca 90045","https://www.laparks.org/scc/westchester","33.959201","-118.418483",
"Rec Center","Play","109th Street Recreation Center","1464 East 109th St. Los Angeles Ca 90059","https://www.laparks.org/reccenter/109th-street","33.93666","-118.24892",
"Rec Center","Play","Algin Sutton Recreation Center","8800 South Hoover St. Los Angeles Ca 90044","https://www.laparks.org/reccenter/algin-sutton","33.95787","-118.28682",
"Rec Center","Play","Alpine Recreation Center","817 Yale St. Los Angeles Ca 90012","https://www.laparks.org/reccenter/alpine","34.063739","-118.240699",
"Rec Center","Play","Andres and Maria Cardenas Recreation Center (a.k.a. Blythe Street Park)","14740 Blythe St. Panorama City Ca 91402","https://www.laparks.org/reccenter/andres-maria-ca%CC%81rdenas","34.215089","-118.454189",
"Rec Center","Play","Augustus F. Hawkins Nature Park","5790 Compton Ave. Los Angeles Ca 90011","https://www.laparks.org/reccenter/augustus-f-hawkins-natural","33.990433","-118.247594",
"Rec Center","Play","Balboa Sports Complex","17015 Burbank Blvd. Encino Ca 91316","https://www.laparks.org/reccenter/balboa-sports-complex","34.172376","-118.503156",
"Rec Center","Play","Baldwin Hills Recreation Center","5401 Highlight Pl. Los Angeles Ca 90016","https://www.laparks.org/reccenter/baldwin-hills","34.023412","-118.364559",
"Rec Center","Play","Banning Recreation Center","1331 Eubank Ave. Wilmington Ca 90744","https://www.laparks.org/reccenter/banning","33.790186","-118.256248",
"Rec Center","Play","Barrington Recreation Center","333 S. Barrington Ave. Los Angeles Ca 90049","https://www.laparks.org/reccenter/barrington","34.06139","-118.46865",
"Rec Center","Play","Bellevue Recreation Center","826 Lucile Ave. Los Angeles Ca 90026","https://www.laparks.org/reccenter/bellevue","34.083937","-118.283353",
"Rec Center","Play","Boyle Heights Sports Center","933 S. Mott St. Los Angeles Ca 90023","https://www.laparks.org/reccenter/boyle-heights-sports","34.03239","-118.21374",
"Rec Center","Play","Branford Recreation Center","13306 Branford St. Arleta Ca 91331","https://www.laparks.org/reccenter/branford","34.23339","-118.423238",
"Rec Center","Play","Cabrillo Beach Bath House","3800 Stephen M. White Drive San Pedro Ca 90731","https://www.laparks.org/reccenter/cabrillo-beach-bath-house","33.70989","-118.283794",
"Rec Center","Play","Carlin G. Smith Recreation Center","511 W. Ave. 46 Los Angeles Ca 90065","https://www.laparks.org/reccenter/carlin-g-smith","34.10203","-118.21105",
"Rec Center","Play","Central Park Recreation Center","1357 E. 22nd St. Los Angeles Ca 90011","https://www.laparks.org/reccenter/central","34.0209","-118.25159",
"Rec Center","Play","Chatsworth Recreation Center","22360 Devonshire St. Chatsworth Ca 91311","https://www.laparks.org/reccenter/chatsworth","34.257925","-118.614922",
"Rec Center","Play","Cheviot Hills Recreation Center","2551 Motor Ave. Los Angeles Ca 90064","https://www.laparks.org/reccenter/cheviot-hills","34.046375","-118.40785",
"Rec Center","Play","Chevy Chase Recreation Center","4165 Chevy Chase Dr. Los Angeles Ca 90039","https://www.laparks.org/reccenter/chevychase","34.133541","-118.26667",
"Rec Center","Play","Crestwood Hills Recreation Center","1000 Hanley Ave. Los Angeles Ca 90049","https://www.laparks.org/reccenter/crestwood-hills","34.076621","-118.488877",
"Rec Center","Play","Culver Slauson Recreation Center","5072 S Slauson Ave. Culver City Ca 90230","https://www.laparks.org/reccenter/culver-slauson","33.99368","-118.40672",
"Rec Center","Play","Cypress Park and Recreation Center","2630 Pepper Ave. Los Angeles Ca 90065","https://www.laparks.org/reccenter/cypress","34.089446","-118.225542",
"Rec Center","Play","Cypress Park Club House","3320 Pepper Ave. Los Angeles Ca 90065","https://www.laparks.org/reccenter/cypress-park-club-house","34.090937","-118.222826",
"Rec Center","Play","Daniels Field Sports Center","845 West 12th St. San Pedro Ca 90731","https://www.laparks.org/reccenter/daniels-field-sports","33.73321","-118.29553",
"Rec Center","Play","David M. Gonzales Recreation Center Aka Pacoima","10943 Herrick Ave Pacoima Ca 91331","https://www.laparks.org/reccenter/david-m-gonzales","34.269224","-118.413023",
"Rec Center","Play","Delano Recreation Center","15100 Erwin St. Van Nuys Ca 91411","https://www.laparks.org/reccenter/delano","34.182814","-118.462116",
"Rec Center","Play","Denker Recreation Center","1550 W. 35th Place Los Angeles Ca 90018","https://www.laparks.org/reccenter/denker","34.02356","-118.30447",
"Rec Center","Play","Devonshire House","18300 Lemarsh St. Northridge Ca 91325","https://www.laparks.org/reccenter/devonshire-house","34.255291","-118.532261",
"Rec Center","Play","Downey Recreation Center","1772 N. Spring St. Los Angeles Ca 90031","https://www.laparks.org/reccenter/downey","34.07103","-118.22343",
"Rec Center","Play","Eagle Rock Recreation Center","1100 Eagle Vista Dr. Los Angeles Ca 90041","https://www.laparks.org/reccenter/eagle-rock","34.142468","-118.186352",
"Rec Center","Play","East Wilmington Greenbelt Community Center","918 North Sanford Ave. Wilmington Ca 90744","https://www.laparks.org/reccenter/east-wilmington-greenbelt-community","33.78267","-118.2503",
"Rec Center","Play","Echo Park Recreation Center","1632 Bellevue Ave. Los Angeles Ca 90026","https://www.laparks.org/reccenter/echo","34.07013","-118.26075",
"Rec Center","Play","El Sereno Recreation Center","4721 Klamath St. Los Angeles Ca 90032","https://www.laparks.org/reccenter/el-sereno","34.075777","-118.18299",
"Rec Center","Play","Elysian Therapeutic Recreation Center","929 Academy Rd. Los Angeles Ca 90012","https://www.laparks.org/reccenter/elysian-therapeutic","34.080903","-118.237933",
"Rec Center","Play","Elysian Valley Recreation Center","1811 Ripple St. Los Angeles Ca 90039","https://www.laparks.org/reccenter/elysian-valley","34.098924","-118.244969",
"Rec Center","Play","Encino Community Center","4935 Balboa Blvd. Encino Ca 91316","https://www.laparks.org/reccenter/encino-community","34.160407","-118.50131",
"Rec Center","Play","Evergreen Recreation Center","2844 East 2nd St. Los Angeles Ca 90033","https://www.laparks.org/reccenter/evergreen","34.03905","-118.20448",
"Rec Center","Play","Expo Center - Roy A. Anderson Recreation Center","3980 Bill Robertson Lane Los Angeles Ca 90037","https://www.laparks.org/reccenter/roy-anderson","34.011948","-118.289963",
"Rec Center","Play","Fernangeles Recreation Center","8851 Laurel Canyon Blvd. Sun Valley Ca 91352","https://www.laparks.org/reccenter/fernangeles","34.229805","-118.401799",
"Rec Center","Play","Fred Roberts Recreation Center","4700 South Honduras St. Los Angeles Ca 90011","https://www.laparks.org/reccenter/fred-roberts","34.00089","-118.24395",
"Rec Center","Play","Gilbert W. Lindsay Recreation Center","429 E. 42nd Place Los Angeles Ca 90011","https://www.laparks.org/reccenter/gilbert-w-lindsay","34.00672","-118.26679",
"Rec Center","Play","Glassell Park Recreation Center and Youth Center","3650 Verdugo Rd. Los Angeles Ca 90065","https://www.laparks.org/reccenter/glassellpark","34.116749","-118.23313",
"Rec Center","Play","Granada Hills Recreation Center Aka Petit Park","16730 Chatsworth St. Granada Hills Ca 91344","https://www.laparks.org/reccenter/granada-hills-recreation-center-aka-petit-park","34.264591","-118.496864",
"Rec Center","Play","Green Meadows Recreation Center","431 E. 89th St. Los Angeles Ca 90003","https://www.laparks.org/reccenter/green-meadows","33.9557","-118.26719",
"Rec Center","Play","Harbor City Recreation Center","24901 Frampton Ave. Harbor City Ca 90710","https://www.laparks.org/reccenter/harbor-city","33.798365","-118.299274",
"Rec Center","Play","Harbor Sports Center","1221 N. Figueroa Place Wilmington Ca 90744","https://www.laparks.org/reccenter/harbor-sports","33.78702","-118.2821",
"Rec Center","Play","Hazard Recreation Center","2230 Norfolk St. Los Angeles Ca 90033","https://www.laparks.org/reccenter/hazard","34.060687","-118.200812",
"Rec Center","Play","Highland Park Recreation Center","6150 Piedmont Ave. Los Angeles Ca 90042","https://www.laparks.org/reccenter/highland","34.113123","-118.188663",
"Rec Center","Play","Hjelte Sports Center","16200 Burbank Blvd. Encino Ca 91436","https://www.laparks.org/reccenter/hjelte-sports","34.166766","-118.490396",
"Rec Center","Play","Hollenbeck Recreation Center","415 S. St. Louis St. Los Angeles Ca 90033","https://www.laparks.org/reccenter/hollenbeck","34.04178","-118.21595",
"Rec Center","Play","Hollywood Recreation Center","1122 Cole Ave. Los Angeles Ca 90038","https://www.laparks.org/reccenter/hollywood","34.091335","-118.329715",
"Rec Center","Play","Hoover Recreation Center","1010 W. 25th St. Los Angeles Ca 90007","https://www.laparks.org/reccenter/hoover","34.032532","-118.282805",
"Rec Center","Play","Hubert H. Humphrey Recreation Center","12560 Filmore St. Pacoima Ca 91331","https://www.laparks.org/reccenter/huberthumphrey","34.281822","-118.407426",
"Rec Center","Play","Imperial Courts Recreation Center","2250 E. 114th St. Los Angeles Ca 90059","https://www.laparks.org/reccenter/imperial-courts","33.93128","-118.23249",
"Rec Center","Play","Jackie Tatum / Harvard Recreation Center","1535 West 62nd St. Los Angeles Ca 90047","https://www.laparks.org/reccenter/jackie-tatum-harvard","33.98336","-118.30355",
"Rec Center","Play","Jim Gilliam Recreation Center","4000 S. La Brea Ave. Los Angeles Ca 90008","https://www.laparks.org/reccenter/jim-gilliam","34.01465","-118.35525",
"Rec Center","Play","Laces Recreation Center","5931 West 18th St. Los Angeles Ca 90035","https://www.laparks.org/reccenter/laces","34.04363","-118.37141",
"Rec Center","Play","Lafayette Multipurpose Community Center","625 South Lafayette Park Place Los Angeles Ca 90057","https://www.laparks.org/reccenter/lafayette-multipurpose-community","34.061844","-118.283216",
"Rec Center","Play","Lake Street Community Center","227 N. Lake St. Los Angeles Ca 90026","https://www.laparks.org/reccenter/lake-street-community","34.06895","-118.27038",
"Rec Center","Play","Lake View Terrace Recreation Center","11075 Foothill Blvd. Lake View Terrace Ca 91342","https://www.laparks.org/reccenter/lake-view-terrace","34.274668","-118.371016",
"Rec Center","Play","Lanark Recreation Center","21816 Lanark St. Canoga Park Ca 91304","https://www.laparks.org/reccenter/lanark","34.217444","-118.603835",
"Rec Center","Play","Leland Recreation Center","863 S. Herbert Ave. San Pedro Ca 90731","https://www.laparks.org/reccenter/leland","33.750785","-118.296001",
"Rec Center","Play","Lemon Grove Recreation Center","4959 Lemon Grove Ave. Los Angeles Ca 90029","https://www.laparks.org/reccenter/lemon-grove","34.086356","-118.304625",
"Rec Center","Play","Lincoln Heights Recreation Center","2303 Workman St. Los Angeles Ca 90031","https://www.laparks.org/reccenter/lincoln-heights","34.072","-118.214512",
"Rec Center","Play","Lincoln Heights Youth Center","2911 Altura Street Los Angeles Ca 90031","https://www.laparks.org/reccenter/lincoln-heights-youth","34.075589","-118.211486",
"Rec Center","Play","Lincoln Park Recreation Center / Senior Citizen Center","3501 Valley Blvd. Los Angeles Ca 90031","https://www.laparks.org/reccenter/lincoln","34.065699","-118.202026",
"Rec Center","Play","Loren Miller Recreation Center","2717 Halldale Ave. Los Angeles Ca 90018","https://www.laparks.org/reccenter/loren-miller","34.030271","-118.302988",
"Rec Center","Play","Lou Costello Jr. Recreation Center","3141 East Olympic Boulevard Los Angeles Ca 90023","https://www.laparks.org/reccenter/lou-costello","34.02047","-118.21078",
"Rec Center","Play","Macarthur Park Recreation Center","2230 W. 6th St. Los Angeles Ca 90057","https://www.laparks.org/reccenter/macarthur","34.06036","-118.27704",
"Rec Center","Play","Mar Vista Recreation Center","11430 Woodbine Ave. Los Angeles Ca 90066","https://www.laparks.org/reccenter/mar-vista","34.018003","-118.428961",
"Rec Center","Play","Martin J. Bogdanovich Recreation Center","1920 Cumbre Dr. San Pedro Ca 90732","https://www.laparks.org/reccenter/martin-j-bogdanovich","33.72959","-118.31939",
"Rec Center","Play","Martin Luther King Jr. Recreation Center","3916 South Western Ave. Los Angeles Ca 90062","https://www.laparks.org/reccenter/martin-luther-king-jr","34.01395","-118.30875",
"Rec Center","Play","Mason Recreation Center","10500 Mason Ave. Chatsworth Ca 91311","https://www.laparks.org/reccenter/mason","34.260947","-118.579619",
"Rec Center","Play","Montecito Heights Recreation Center","4545 Homer St. Los Angeles Ca 90031","https://www.laparks.org/reccenter/montecito-heights","34.095328","-118.203337",
"Rec Center","Play","Mount Carmel Recreation Center","830 W. 70th St. Los Angeles Ca 90044","https://www.laparks.org/reccenter/mount-carmel","33.97626","-118.28837",
"Rec Center","Play","Normandale Recreation Center","22400 South Halldale Ave. Torrance Ca 90501","https://www.laparks.org/reccenter/normandale","33.82315","-118.30138",
"Rec Center","Play","Normandie Recreation Center","1550 S. Normandie Ave. Los Angeles Ca 90006","https://www.laparks.org/reccenter/normandie","34.04457","-118.30011",
"Rec Center","Play","North Hollywood Recreation Center","11430 Chandler Blvd. North Hollywood Ca 91601","https://www.laparks.org/reccenter/north-hollywood","34.167922","-118.37983",
"Rec Center","Play","North Weddington Recreation Center","10844 Acama St. Studio City Ca 91602","https://www.laparks.org/reccenter/north-weddington","34.145777","-118.366192",
"Rec Center","Play","Northridge Recreation Center","18300 Lemarsh St. Northridge Ca 91325","https://www.laparks.org/reccenter/northridge","34.255291","-118.532261",
"Rec Center","Play","Oakwood Recreation Center","767 California Ave. Venice Ca 90291","https://www.laparks.org/reccenter/oakwood","33.994489","-118.463507",
"Rec Center","Play","Orcutt Ranch Horticultural Center & Community Garden","23600 Roscoe Blvd. West Hills Ca 91304","https://www.laparks.org/horticulture/orcutt-ranch","34.218936","-118.641041",
"Rec Center","Play","Palisades Recreation Center","851 Alma Real Dr. Pacific Palisades Ca 90272","https://www.laparks.org/reccenter/palisades","34.044099","-118.52485",
"Rec Center","Play","Palms Recreation Center Aka Rosalind Wyman","2950 Overland Ave. Los Angeles Ca 90064","https://www.laparks.org/reccenter/palms","34.03288","-118.417685",
"Rec Center","Play","Pan Pacific Park Recreation Center","7600 Beverly Blvd. Los Angeles Ca 90036","https://www.laparks.org/reccenter/pan-pacific","34.07489","-118.354905",
"Rec Center","Play","Panorama Recreation Center","8600 Hazeltine Ave. Panorama City Ca 91402","https://www.laparks.org/reccenter/panorama","34.226742","-118.441291",
"Rec Center","Play","Pecan Recreation Center","145 S. Pecan St. Los Angeles Ca 90033","https://www.laparks.org/reccenter/pecan","34.046906","-118.221872",
"Rec Center","Play","Peck Park Community Center","560 North Western Ave. San Pedro Ca 90732","https://www.laparks.org/reccenter/peck-community","33.7478","-118.30907",
"Rec Center","Play","Penmar Recreation Center","1341 Lake St. Venice Ca 90291","https://www.laparks.org/reccenter/penmar","34.006678","-118.455091",
"Rec Center","Play","Poinsettia Recreation Center","7341 Willoughby Ave. Los Angeles Ca 90046","https://www.laparks.org/reccenter/poinsettia","34.087231","-118.350224",
"Rec Center","Play","Queen Anne Recreation Center","1240 West Blvd. Los Angeles Ca 90019","https://www.laparks.org/reccenter/queen-anne","34.050378","-118.332901",
"Rec Center","Play","Ramon Garcia Recreation Center Msgr. (formerly Fresno Park Recreation Center)","1016 S. Fresno St. Los Angeles Ca 90023","https://www.laparks.org/reccenter/ramon-garcia-msgr","34.02721","-118.20702",
"Rec Center","Play","Ramona Hall Community Center","4580 North Figueroa St. Los Angeles Ca 90065","https://www.laparks.org/reccenter/ramona-hall-community","34.09783","-118.20554",
"Rec Center","Play","Rancho Cienega Sports Complex","5001 Rodeo Rd. Los Angeles Ca 90016","https://www.laparks.org/reccenter/rancho-cienega-sports-complex","34.02168","-118.35178",
"Rec Center","Play","Reseda Recreation Center","18411 Victory Blvd. Reseda Ca 91335","https://www.laparks.org/reccenter/reseda","34.186765","-118.534521",
"Rec Center","Play","Rio De Los Angeles State Park (a.k.a. Taylor Yard)","1900 N. San Fernando Rd. Los Angeles Ca 90065","https://www.laparks.org/reccenter/rio-de-los-angeles-state","34.100044","-118.236298",
"Rec Center","Play","Ritchie Valens Recreation Center","10736 Laurel Canyon Blvd. Pacoima Ca 91331","https://www.laparks.org/reccenter/ritchie-valens","34.265586","-118.439092",
"Rec Center","Play","Robertson Recreation Center","1641 Preuss Rd. Los Angeles Ca 90035","https://www.laparks.org/reccenter/robertson","34.049297","-118.384677",
"Rec Center","Play","Rose Hill Recreation Center","4530 Mercury Ave. Los Angeles Ca 90032","https://www.laparks.org/reccenter/rose-hill","34.085834","-118.189842",
"Rec Center","Play","Rosecrans Recreation Center","840 W. 149th St. Gardena Ca 90247","https://www.laparks.org/reccenter/rosecrans","33.89677","-118.29128",
"Rec Center","Play","Ross Snyder Recreation Center","1501 East 41st St. Los Angeles Ca 90011","https://www.laparks.org/reccenter/ross-snyder","34.00873","-118.24735",
"Rec Center","Play","Rustic Canyon Recreation Center","601 Latimer Rd. Santa Monica Ca 90402","https://www.laparks.org/reccenter/rustic-canyon","34.037966","-118.514701",
"Rec Center","Play","Saint Andrews Recreation Center","8701 St. Andrews Pl. Los Angeles Ca 90047","https://www.laparks.org/reccenter/saint-andrews","33.95975","-118.31141",
"Rec Center","Play","Seoul International Park (ardmore Recreation Center)","3250 San Marino St. Los Angeles Ca 90006","https://www.laparks.org/reccenter/seoul-international-ardmore","34.054365","-118.301583",
"Rec Center","Play","Sepulveda Basin Recreation Area","17017 Burbank Blvd. Encino Ca 91316","https://www.laparks.org/reccenter/sepulveda-basin-area","34.172377","-118.503193",
"Rec Center","Play","Sepulveda Recreation Center","8825 Kester Avenue Panorama City Ca 91402","https://www.laparks.org/reccenter/sepulveda","34.230883","-118.457617",
"Rec Center","Play","Shadow Ranch Recreation Center","22633 Vanowen St. West Hills Ca 91307","https://www.laparks.org/reccenter/shadow-ranch","34.193913","-118.619666",
"Rec Center","Play","Shatto Recreation Center","3191 W. 4th St. Los Angeles Ca 90020","https://www.laparks.org/reccenter/shatto","34.06723","-118.28951",
"Rec Center","Play","Silver Lake Recreation Center","1850 W. Silver Lake Dr. Los Angeles Ca 90026","https://www.laparks.org/reccenter/silver-lake","34.092509","-118.266768",
"Rec Center","Play","Slauson Multipurpose Center","5306 South Compton Ave. Los Angeles Ca 90011","https://www.laparks.org/reccenter/slauson-multipurpose","33.99463","-118.2476",
"Rec Center","Play","South Los Angeles Sports Activity Center","7020 S. Figueroa St. Los Angeles 90003","https://www.laparks.org/reccenter/south-los-angeles-sports-activity","33.97588","-118.28247",
"Rec Center","Play","South Park Recreation Center (a.k.a. Barry White)","345 E. 51st St. Los Angeles Ca 90011","https://www.laparks.org/reccenter/southpark","33.99665","-118.26853",
"Rec Center","Play","South Seas House","2301 W. 24th St. Los Angeles Ca 90018","https://www.laparks.org/reccenter/south-seas-house","34.03501","-118.31791",
"Rec Center","Play","State Street Recreation Center","716 N. State St. Los Angeles Ca 90033","https://www.laparks.org/reccenter/state-street","34.05291","-118.21318",
"Rec Center","Play","Stonehurst Recreation Center","9901 Dronfield St. Sun Valley Ca 91352","https://www.laparks.org/reccenter/stonehurst","34.249359","-118.374888",
"Rec Center","Play","Stoner Recreation Center","1835 Stoner Ave. Los Angeles Ca 90025","https://www.laparks.org/reccenter/stoner","34.038458","-118.453248",
"Rec Center","Play","Studio City Recreation Center","12621 Rye St. Studio City Ca 91604","https://www.laparks.org/reccenter/studio-city","34.151492","-118.407612",
"Rec Center","Play","Sun Valley Recreation Center","8133 Vineland Ave. Sun Valley Ca 91352","https://www.laparks.org/reccenter/sun-valley","34.218455","-118.370489",
"Rec Center","Play","Sunland Recreation Center","8651 Foothill Blvd. Sunland Ca 91040","https://www.laparks.org/reccenter/sunland","34.259889","-118.321967",
"Rec Center","Play","Sylmar Park Recreation Center","13109 Borden Ave. Sylmar Ca 91342","https://www.laparks.org/reccenter/sylmar","34.308283","-118.444459",
"Rec Center","Play","Tarzana Recreation Center","5655 Vanalden Ave. Tarzana Ca 91356","https://www.laparks.org/reccenter/tarzana","34.174638","-118.550225",
"Rec Center","Play","Toberman Recreation Center","1725 Toberman St. Los Angeles Ca 90015","https://www.laparks.org/reccenter/toberman","34.039138","-118.278709",
"Rec Center","Play","Trinity Recreation Center","2415 Trinity St. Los Angeles Ca 90011","https://www.laparks.org/reccenter/trinity","34.023905","-118.262643",
"Rec Center","Play","Valley Plaza Recreation Center","12240 Archwood St. North Hollywood Ca 91606","https://www.laparks.org/reccenter/valley-plaza","34.192019","-118.400851",
"Rec Center","Play","Van Ness Recreation Center","5720 2nd Ave. Los Angeles Ca 90043","https://www.laparks.org/reccenter/van-ness","33.990834","-118.319076",
"Rec Center","Play","Van Nuys Recreation Center","14301 Vanowen Ave. Van Nuys Ca 91405","https://www.laparks.org/reccenter/van-nuys","34.19407","-118.44459",
"Rec Center","Play","Van Nuys Sherman Oaks Recreation Center","14201 Huston St. Sherman Oaks Ca 91423","https://www.laparks.org/reccenter/vnso","34.15954","-118.44248",
"Rec Center","Play","Venice Beach Recreation Center and Ocean Front Walk (boardwalk)","1800 Ocean Front Walk Venice Ca 90291","https://www.laparks.org/reccenter/venice-beach","33.985813","-118.472843",
"Rec Center","Play","Victory Vineland Recreation Center","11117 Victory Blvd. North Hollywood Ca 91606","https://www.laparks.org/reccenter/victory-vineland","34.186865","-118.372905",
"Rec Center","Play","Vineyard Recreation / Senior Citizen Center","2942 Vineyard Ave. Los Angeles Ca 90016","https://www.laparks.org/reccenter/vineyard","34.028291","-118.346488",
"Rec Center","Play","Wabash Recreation Center","2765 Wabash Ave. Los Angeles Ca 90033","https://www.laparks.org/reccenter/wabash","34.050718","-118.19815",
"Rec Center","Play","West Hills Sports Center/adam Bischoff Soccer Fields","6900 Valley Cir Blvd, West Hills, CA 91307","https://www.laparks.org/reccenter/west-hills-sports-centeradam-bischoff-soccer-fields","34.195804","-118.656703",
"Rec Center","Play","Westchester Recreation Center","7000 W. Manchester Ave. Los Angeles Ca 90045","https://www.laparks.org/reccenter/westchester","33.95957","-118.41378",
"Rec Center","Play","Westwood Recreation Center","1350 Sepulveda Blvd. Los Angeles Ca 90025","https://www.laparks.org/reccenter/westwood","34.05226","-118.44802",
"Rec Center","Play","Wilmington Recreation Center","325 N. Neptune Ave. Wilmington Ca 90744","https://www.laparks.org/reccenter/wilmington","33.77315","-118.26864",
"Rec Center","Play","Winnetka Recreation Center","8401 Winnetka Ave. Winnetka Ca 91306","https://www.laparks.org/reccenter/winnetka","34.222788","-118.571233",
"Rec Center","Play","Woodland Hills Recreation Center","5858 Shoup Ave. Woodland Hills Ca 91367","https://www.laparks.org/reccenter/woodland-hills","34.17702","-118.614374",
"Rec Center","Play","Yosemite Recreation Center","1840 Yosemite Dr. Los Angeles Ca 90041","https://www.laparks.org/reccenter/yosemite","34.133451","-118.208055",
"Rec Center","Play","Yucca Community Center","6671 Yucca St. Hollywood Ca 90028","https://www.laparks.org/reccenter/yucca-community","34.103326","-118.335492",
