"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","200.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","193.7","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","197.6","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","199.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","192.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","191.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","198.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","196.9","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","195.8","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","189.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","193.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","192.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","188.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","194.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","192.9","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","186.7","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","190.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2003","2004-02","2004","2003-04","2003-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","185.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2003","2004-02","2004","2003-04","2003-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","191.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2003","2004-02","2004","2003-04","2003-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","188","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2003","2004-01","2004","2003-03","2003-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","190.3","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2003","2004-01","2004","2003-03","2003-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","187","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2003","2004-01","2004","2003-03","2003-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","184.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2003","2003-04","2003","2003-02","2003-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","183.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2003","2003-04","2003","2003-02","2003-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","189.9","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2003","2003-04","2003","2003-02","2003-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","186.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2003","2003-03","2003","2003-01","2003-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","190.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2003","2003-03","2003","2003-01","2003-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","186.7","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2003","2003-03","2003","2003-01","2003-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","183.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2002","2003-02","2003","2002-04","2002-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","184.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2002","2003-02","2003","2002-04","2002-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","188","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2002","2003-02","2003","2002-04","2002-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","181.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2002","2003-01","2003","2002-03","2002-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","180.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2002","2003-01","2003","2002-03","2002-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","186.7","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2002","2003-01","2003","2002-03","2002-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","182.8","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2002","2002-04","2002","2002-02","2002-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","181.7","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2002","2002-04","2002","2002-02","2002-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","185.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2002","2002-04","2002","2002-02","2002-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","179.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2002","2002-03","2002","2002-01","2002-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","178.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2002","2002-03","2002","2002-01","2002-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","184.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2002","2002-03","2002","2002-01","2002-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","180","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2001","2002-02","2002","2001-04","2001-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","183.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2001","2002-02","2002","2001-04","2001-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","177.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2001","2002-02","2002","2001-04","2001-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","178.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2001","2002-01","2002","2001-03","2001-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","177.6","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2001","2002-01","2002","2001-03","2001-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","182.8","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2001","2002-01","2002","2001-03","2001-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","178.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2001","2001-04","2001","2001-02","2001-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","181.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2001","2001-04","2001","2001-02","2001-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","177.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2001","2001-04","2001","2001-02","2001-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","177.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2001","2001-03","2001","2001-01","2001-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","179.6","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2001","2001-03","2001","2001-01","2001-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","175.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2001","2001-03","2001","2001-01","2001-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","175.9","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2000","2001-02","2001","2000-04","2000-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","174.1","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2000","2001-02","2001","2000-04","2000-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","178","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2000","2001-02","2001","2000-04","2000-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","174.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2000","2001-01","2001","2000-03","2000-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","173","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2000","2001-01","2001","2000-03","2000-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","175.5","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2000","2001-01","2001","2000-03","2000-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","172.3","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2000","2000-04","2000","2000-02","2000-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","173.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2000","2000-04","2000","2000-02","2000-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","171.4","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2000","2000-04","2000","2000-02","2000-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","170.6","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"State Of California","All",,"2000","2000-03","2000","2000-01","2000-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","171.9","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Los Angeles Msa","All",,"2000","2000-03","2000","2000-01","2000-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","169.2","Bureau Of Labor Statistics"
"Consumer Price Index","Total All Items",,"Nation","All",,"2000","2000-03","2000","2000-01","2000-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Index (1982-1984=100), Seasonally Adjusted","170.1","Bureau Of Labor Statistics"
