"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-04","2000","2000-02","4-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","813161","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-02","2005","2005-04","10-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","330270.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-02","2009","2009-04","10-1-2009","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1950707.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-04","2003","2003-02","4-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","363351.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-03","2008","2008-01","1-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1435591.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-03","2013","2013-01","1-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","738774.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-01","2012","2012-03","7-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","718996.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-04","2013","2013-02","4-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","605684.4","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-01","2003","2003-03","7-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1072205.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","727705.4","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","OTHER RETAIL","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-03","2013","2013-01","1-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","958667.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-02","2012","2012-04","10-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","939328.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-03","2001","2001-01","1-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","948174.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-04","2000","2000-02","4-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2187002.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","628726.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-04","2014","2014-02","4-1-2014","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","728303","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-03","2015","2015-01","1-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","707678.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-02","2005","2005-04","10-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1061413.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-03","2015","2015-01","1-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","560810.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-02","2011","2011-04","10-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2338534.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","OTHER RETAIL","LOS ANGELES CITY",,"CITY TOTAL","2009","2009-01","2008","2008-03","7-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1049452.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-01","2006","2006-03","7-1-2006","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2358883","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-03","2008","2008-01","1-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","528691","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-01","2003","2003-03","7-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2063519.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-01","2013","2013-03","7-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1735079.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-04","2011","2011-02","4-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","455032.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-04","2012","2012-02","4-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1258562.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-02","2003","2003-04","10-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","728964.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-01","2012","2012-03","7-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","481011.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-01","2001","2001-03","7-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","972378.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","OTHER RETAIL","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-04","2004","2004-02","4-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1188193.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-01","2009","2009-03","7-1-2009","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","746042","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-02","2002","2002-04","10-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","804919.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-04","2007","2007-02","4-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","474282.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-04","2011","2011-02","4-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2226754.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-02","2002","2002-04","10-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","343597.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-04","2002","2002-02","4-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","393526.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-04","2006","2006-02","4-1-2006","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","323220.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-03","2000","2000-01","1-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","746241.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-04","2002","2002-02","4-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","330409.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1404746","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-03","2000","2000-01","1-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","628034.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-04","2001","2001-02","4-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","274635.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-01","2013","2013-03","7-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","713571.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","400789.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-02","2014","2014-04","10-1-2014","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1120250.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-01","2006","2006-03","7-1-2006","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","979368.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-01","2014","2014-03","7-1-2014","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","727181.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-04","2007","2007-02","4-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1399237.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-01","2000","2000-03","7-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","293273.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-04","2012","2012-02","4-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2340956.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2016","2016-02","2015","2015-04","10-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","803309.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","429454.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-04","2008","2008-02","4-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","477438.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-03","2007","2007-01","1-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1079384.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-03","2004","2004-01","1-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","307225.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-03","2012","2012-01","1-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","897863.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-04","2002","2002-02","4-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","467811.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2009","2009-01","2008","2008-03","7-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","612135.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-03","2005","2005-01","1-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1192315.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","OTHER RETAIL","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-02","2012","2012-04","10-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","953465.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-03","2004","2004-01","1-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","371507.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-01","2005","2005-03","7-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","436744.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-01","2004","2004-03","7-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2074269.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-01","2004","2004-03","7-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","325020.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-02","2003","2003-04","10-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1107023.4","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-03","2013","2013-01","1-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","947508.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-03","2000","2000-01","1-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","901693.6","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-02","2012","2012-04","10-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","702319.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-01","2009","2009-03","7-1-2009","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2009278.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-02","2004","2004-04","10-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2117194.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD SERVICES AND DRINKING PLACES","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-04","2015","2015-02","4-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2021651.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-01","2005","2005-03","7-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2245906.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-02","2011","2011-04","10-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","685823","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2004","2004-02","2003","2003-04","10-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","864620.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-03","2015","2015-01","1-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","996059.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-02","2004","2004-04","10-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","402575.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","OTHER RETAIL","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-03","2003","2003-01","1-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1113942.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","FOOD AND BEVERAGE STORES","LOS ANGELES CITY",,"CITY TOTAL","2012","2012-04","2012","2012-02","4-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","575433.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2016","2016-02","2015","2015-04","10-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2570000.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-04","2003","2003-02","4-1-2003","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","306660.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","ALL OTHER OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-04","2015","2015-02","4-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","2564234.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-03","2014","2014-01","1-1-2014","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1018994","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","959628.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2016","2016-02","2015","2015-04","10-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","569834.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","HOME FURNISHINGS AND APPLIANCE STORES","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-03","2001","2001-01","1-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","284532.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","MOTOR VEHICLE AND PARTS DEALERS","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-04","2008","2008-02","4-1-2008","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","873812.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-04","2013","2013-02","4-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","755636.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-04","2001","2001-02","4-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","307259.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-02","2005","2005-04","10-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","427210.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GASOLINE STATIONS","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-04","2013","2013-02","4-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","1216139.7","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","BLDG. MATRL. AND GARDEN EQUIP. AND SUPPLIES","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-04","2005","2005-02","4-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","609056.9","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","CLOTHING AND CLOTHING ACCESSORIES STORES","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-03","2000","2000-01","1-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","295100.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES BY SECTOR","GENERAL MERCHANDISE STORES","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-01","2009","2009-03","7-1-2009","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","606102.7","BOARD OF EQUALIZATION"
