"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source","cd","gender2"
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2006","2006-03","2006","2006-01","2006-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","35404219.3","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2006","2006-04","2006","2006-02","2006-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","20948665.7","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2006","2007-01","2007","2006-03","2006-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","892181.3","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2006","2007-02","2007","2006-04","2006-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","26123584.9","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2003","2003-03","2003","2003-01","2003-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","2914","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2007","2007-03","2007","2007-01","2007-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4456032.4","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2007","2007-04","2007","2007-02","2007-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","13443358.6","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2007","2008-01","2008","2007-03","2007-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6799281.2","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2007","2008-02","2008","2007-04","2007-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","12517003.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2008","2008-03","2008","2008-01","2008-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2504438.6","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2008","2008-04","2008","2008-02","2008-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","608895.9","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2008","2009-01","2009","2008-03","2008-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11444201.5","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2008","2009-02","2009","2008-04","2008-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7469961.9","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2009","2009-03","2009","2009-01","2009-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1102674.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2009","2009-04","2009","2009-02","2009-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1813653.2","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2009","2010-01","2010","2009-03","2009-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1434762.9","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2009","2010-02","2010","2009-04","2009-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","0","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2010","2010-03","2010","2010-01","2010-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3521750.3","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2010","2010-04","2010","2010-02","2010-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6700158.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2010","2011-01","2011","2010-03","2010-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5912405.4","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2010","2011-02","2011","2010-04","2010-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4104209.2","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2011","2011-03","2011","2011-01","2011-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5605823.6","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2011","2011-04","2011","2011-02","2011-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","848733.1","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2011","2012-01","2012","2011-03","2011-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","355521","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2011","2012-02","2012","2011-04","2011-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9734947.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2012","2012-03","2012","2012-01","2012-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","37023153.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2012","2012-04","2012","2012-02","2012-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3095831.7","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2003","2003-04","2003","2003-02","2003-04-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","3106.4","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2012","2013-01","2013","2012-03","2012-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2937445.8","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2012","2013-02","2013","2012-04","2012-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","0","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2013","2013-03","2013","2013-01","2013-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6294409.5","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2013","2013-04","2013","2013-02","2013-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","0","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2013","2014-01","2014","2013-03","2013-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","366051.2","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2013","2014-02","2014","2013-04","2013-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","20717556.9","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2014","2014-03","2014","2014-01","2014-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","0","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","7","2014","2014-04","2014","2014-02","2014-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11669693","City Of Los Angeles Department Of Building And Safety","7",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8982220.9","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","838235.6","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2490307.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11181495.9","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8720517.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","50957640.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2005","2006-01","2006","2005-03","2005-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","17191020.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2005","2006-02","2006","2005-04","2005-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6858345","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2006","2006-03","2006","2006-01","2006-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3573013.5","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2006","2006-04","2006","2006-02","2006-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7019796.5","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2006","2007-01","2007","2006-03","2006-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8307838.3","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2006","2007-02","2007","2006-04","2006-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10263036.4","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2007","2007-03","2007","2007-01","2007-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","12371489.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2007","2007-04","2007","2007-02","2007-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","15145011.3","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2003","2004-01","2004","2003-03","2003-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","3173","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2007","2008-01","2008","2007-03","2007-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","13021218.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2007","2008-02","2008","2007-04","2007-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9896852.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2008","2008-03","2008","2008-01","2008-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","15847355.3","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2008","2008-04","2008","2008-02","2008-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2426348.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2008","2009-01","2009","2008-03","2008-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","872049.6","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2008","2009-02","2009","2008-04","2008-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","25617204","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2009","2009-03","2009","2009-01","2009-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","22782379.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2009","2009-04","2009","2009-02","2009-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4728914.2","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2009","2010-01","2010","2009-03","2009-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4728478.4","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2009","2010-02","2010","2009-04","2009-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3116830.4","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2010","2010-03","2010","2010-01","2010-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1210208.6","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2010","2010-04","2010","2010-02","2010-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4437881.3","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2010","2011-01","2011","2010-03","2010-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7881631.2","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2010","2011-02","2011","2010-04","2010-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5175276.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2011","2011-03","2011","2011-01","2011-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","582436.9","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2011","2011-04","2011","2011-02","2011-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10380441.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2011","2012-01","2012","2011-03","2011-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1878987.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2011","2012-02","2012","2011-04","2011-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1180270.2","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2012","2012-03","2012","2012-01","2012-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8891869.5","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2012","2012-04","2012","2012-02","2012-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10298075.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2012","2013-01","2013","2012-03","2012-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5505895.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2012","2013-02","2013","2012-04","2012-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5370530.1","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2003","2004-02","2004","2003-04","2003-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","3099.8","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2013","2013-03","2013","2013-01","2013-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4785464","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2013","2013-04","2013","2013-02","2013-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2723557","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2013","2014-01","2014","2013-03","2013-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2633293.4","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2013","2014-02","2014","2013-04","2013-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","12758240.4","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2014","2014-03","2014","2014-01","2014-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3379283.7","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","8","2014","2014-04","2014","2014-02","2014-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9612121","City Of Los Angeles Department Of Building And Safety","8",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2458095.9","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","19466681.7","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3745064","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7199529.4","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1541193","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1302302.2","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2005","2006-01","2006","2005-03","2005-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","50692044.7","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2005","2006-02","2006","2005-04","2005-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9498911.2","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2006","2006-03","2006","2006-01","2006-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","39884707.8","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2006","2006-04","2006","2006-02","2006-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8768420","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2006","2007-01","2007","2006-03","2006-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6498993.6","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2006","2007-02","2007","2006-04","2006-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","18532900.2","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2007","2007-03","2007","2007-01","2007-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","32245076.8","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2007","2007-04","2007","2007-02","2007-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","17648286.1","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2007","2008-01","2008","2007-03","2007-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2013198.4","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2007","2008-02","2008","2007-04","2007-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","38874797.9","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","3314.1","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2008","2008-03","2008","2008-01","2008-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5465829.5","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2008","2008-04","2008","2008-02","2008-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10426240.5","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2008","2009-01","2009","2008-03","2008-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6326646","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2008","2009-02","2009","2008-04","2008-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2029679.3","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2009","2009-03","2009","2009-01","2009-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1133229.7","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2009","2009-04","2009","2009-02","2009-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","726204.2","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2009","2010-01","2010","2009-03","2009-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2202995.1","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2009","2010-02","2010","2009-04","2009-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","505753.4","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2010","2010-03","2010","2010-01","2010-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4413981.3","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2010","2010-04","2010","2010-02","2010-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1858148.1","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2010","2011-01","2011","2010-03","2010-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3168441.2","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2010","2011-02","2011","2010-04","2010-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","652157","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2011","2011-03","2011","2011-01","2011-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8379952.8","City Of Los Angeles Department Of Building And Safety","9",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","9","2011","2011-04","2011","2011-02","2011-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","927346.9","City Of Los Angeles Department Of Building And Safety","9",
