"reporting_year","bank","rfp_source","data_description","zip_code","census_tract","number_of_accounts","total_combined_balance"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210400","26","349872.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210501","31","297412.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210502","30","1054451.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210601","27","358981.18"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210602","47","552484.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210700","58","2503252.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210800","14","435926.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210900","41","910423.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220300","19","763997.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220400","25","1075382.61"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220500","23","997289.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220601","8","213006.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220602","51","380283.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220701","31","907185.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220702","30","501703.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220901","24","514787.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031220902","9","258095.08"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221000","16","269598.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221100","40","459552.11"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221200","30","305397.91"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221300","41","998887.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221400","13","230863.04"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221500","19","384265.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031221600","49","430418.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222200","21","1286176.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222500","8","83324.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222600","9","56758.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222700","34","829237.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222800","10","149944.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031222900","15","419985.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230100","15","192175.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230200","33","538603.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230300","18","493506.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230400","38","606211.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230500","95","2079692.42"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230600","104","2032345.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230700","84","919465.12"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230800","29","248726.07"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031230900","86","1748652.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031231100","15","153111.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031231200","50","539252.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031231500","47","770953.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240200","26","1826508.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240300","11","675995.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240500","28","2454780.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240600","13","1100368.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240700","7","8718.96"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240800","11","68869.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031240900","8","157765.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241000","18","217176.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241100","36","474636.73"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241200","11","108040.27"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241300","16","328817.89"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241400","51","6004410.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241500","33","1555174.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031241600","25","390718.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242000","65","1725694.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242100","42","1838529.52"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242200","48","1198645.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242300","41","1186351.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242400","30","515022.84"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242500","30","521439.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242600","48","416489.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242700","9","360450.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242800","21","13315689.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031242900","22","408046.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243000","20","219961.14"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243100","20","586361.64"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243200","27","685775.76"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243300","30","1126946.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243400","28","702898.8"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031243500","57","2076273.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250200","106","1823192.2"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250300","118","1795177.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250400","87","1547696.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250500","88","3335874.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250600","79","1428812.05"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250700","232","3635681.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031250800","106","1010501.12"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251000","26","1425457.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251100","69","618363.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251200","85","693826.04"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251300","69","954095.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251400","52","353647.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251500","62","320290.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251600","47","780088.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251700","22","193797.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251800","58","715785.61"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031251900","57","495775.84"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031252000","38","298425.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031252101","21","146371.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031252102","68","636133.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031252201","37","797878.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031252202","49","324554.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260100","47","465757.46"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260200","9","11219.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260300","15","48607.96"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260400","12","58442.97"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260500","27","239281.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260600","42","168629.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260700","20","273939.96"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260800","45","226976.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031260900","15","18678.78"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031261000","30","172176.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031270500","13","40136.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031271200","14","247201.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031271300","26","197847.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031271400","23","243343.76"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031271500","15","85476.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031271800","6","139202.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031280100","135","19671149.27"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031280400","11","30633.27"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031280800","15","177919.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031280900","8","36504.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031281900","115","6693712.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031282700","26","250198.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031282800","10","293084.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031283100","24","3122281.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031283200","12","101312.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031283800","25","166228.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031290900","49","513910.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031291200","11","29754.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031291600","7","135319.32"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031292200","36","332708.61"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031292400","24","839385.95"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031292500","39","585764.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031300500","3","981.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031300600","12","92260.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031300700","9","50195.14"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031300800","11","61183.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031300900","15","1092122.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301100","8","37669.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301200","7","324431.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301600","15","90224.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301701","26","348094.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301702","24","343429.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301801","43","1129399.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301802","23","210628.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031301803","35","186519.64"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310200","21","290513.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310300","22","1111164.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310400","18","556070.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310500","20","1885627.28"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310600","85","1232759.96"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310700","10","117612.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310800","46","307549.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031310900","38","438936.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031320400","78","11895802.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031320600","131","18694397.77"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031330200","135","4134692.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031340300","25","969424.05"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031340400","14","638467.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031340500","21","541568.99"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031340600","5","105240.11"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031350100","36","926412.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031350400","7","40879.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031351000","61","1975525.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031351100","17","113353.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031351400","20","197225.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031351500","4","13078.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031360200","14","59981.4"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031380100","37","185563.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031380200","34","555223.97"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031381200","39","395301.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031381400","17","263624.92"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031381500","9","9885.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031381800","13","61892.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031381900","25","300435.05"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390100","30","178620.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390200","77","1548420.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390300","69","940793.78"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390400","105","1223476.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390500","43","1769426.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390600","42","2371006.73"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031390700","131","4523874.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031400300","14","187815.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031400400","25","199417.89"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031400500","23","383291.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031400800","17","83436.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410100","41","737746.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410200","18","166224.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410500","47","829492.8"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410600","21","350915.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410700","31","792101.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410800","32","1110138.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031410900","103","2784981.74"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031411000","118","5681792.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031411100","34","1362091.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031411200","17","830864.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420100","15","135076.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420200","10","432532.18"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420300","10","57000.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420400","41","883837.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420500","22","322459.08"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420600","26","241010.2"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420700","30","651193.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031420800","13","44815.32"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031421200","15","74005.04"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430101","33","237382.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430102","43","205582.32"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430200","54","928048.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430300","18","89637.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430400","13","381684.52"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430500","33","709753.4"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430600","18","41110"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430700","11","150876.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430800","20","117944.42"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031430900","10","242278.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031431200","44","276547.74"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031431301","21","162058.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031431302","28","86496.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031431400","32","587675.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440101","45","583052.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440102","27","562947.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440201","80","1479353.31"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440202","71","793951.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440300","74","1259487.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440600","41","573553.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440700","25","214923.67"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440800","9","30563.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031440900","33","1052308.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031450300","41","777765.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460100","33","268927.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460200","2","30.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460301","19","1372481.16"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460302","18","56775.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460400","24","392200.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031460500","67","715295.22"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031461000","3","7744.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031470100","18","57142.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031480100","29","205724.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031480200","18","324395.76"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031480300","11","105718.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031480400","100","1917977.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031480500","39","530918.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490500","26","1186658.06"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490600","31","853376.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490700","19","319422.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490800","24","136657.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490901","34","747758.76"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031490902","54","1355161.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031491000","31","509438.18"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031491100","57","1385886.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031491200","30","127574.99"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031491300","8","59603.18"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031491400","15","237143.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031500100","39","892687.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031500200","7","106271.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031500300","8","230079.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031510100","21","721970.95"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031510200","20","168484.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031510300","49","508937.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520100","9","149083.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520200","11","35506.18"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520300","20","497543.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520400","9","50990.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520500","27","765803.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031520600","18","877499.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530100","13","98256.49"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530200","37","179750.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530300","60","822646.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530400","27","223815.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530501","27","743011.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530502","16","110526.79"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530503","55","626786.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031530600","22","148946.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031540101","7","7304.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031540102","12","95948.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031550100","46","1381921.06"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031550200","42","1274750.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560100","27","551508.06"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560200","25","242103.92"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560300","39","690264.78"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560400","19","326095.06"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560700","32","1455726.75"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560800","119","4240166.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031560900","151","8787691.92"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031561000","181","7044120.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031561100","176","5042606.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031570100","7","177641.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031570200","24","1135336.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031570300","53","1431412.42"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031570400","14","322064.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031570500","26","1197814.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580100","35","747142.92"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580200","29","692669.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580300","11","95774.84"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580400","45","1137104.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580501","29","309659.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580502","34","791853.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580600","44","908938.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580700","33","603022.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031580800","9","101903.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031590500","18","623348.9"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031590600","17","221150.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031590700","24","1116941.4"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031600400","25","668959.67"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031600600","14","505430.16"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031600700","25","602467.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031600900","38","990382.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031610300","30","271171.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031610400","6","32067.48"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031610800","9","151378.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611200","3","12549.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611300","19","53813.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611400","12","98354.73"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611500","18","82074.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611600","9","74011.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611700","9","19518.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611800","8","63165.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031611900","2","6880.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031612000","11","173483.04"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031612100","15","124086.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031620100","56","2411459.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031620200","34","872416.57"
