"month_reported","state","make","model","color","year","last_inspection_month","number_of_trips","multiple_tnps"
"2022-06","IL","Toyota","Highlander","Silver","2021","2021-11","0","false"
"2022-06","IL","Nissan","Sentra","Black","2015","2022-03","321","false"
"2022-06","IL","Lincoln","Mkx","Red","2016","2021-11","146","false"
"2022-06","IL","Toyota","Camry","Silver","2014","2022-05","7","false"
"2022-06","IL","Honda","Civic","Black","2013","2022-02","20","false"
"2022-06","IL","Lincoln","Mkt","Black","2015","2021-11","141","false"
"2022-06","IL","Toyota","Camry Hybrid","White","2019","2022-03","523","false"
"2022-06","IL","Toyota","Rav4","Gray","2021","2022-02","0","false"
"2022-06","IL","Toyota","Rav4","Gray","2021","2022-02","0","false"
"2022-06","IL","Toyota","Highlander Hybrid","Silver","2020","2022-06","6","false"
"2022-06","IN","Chevrolet","Malibu","Gray","2018","2021-12","3","false"
"2022-06","LA","Hyundai","Elantra","Silver","2020","2021-09","213","false"
"2022-06","IL","Dodge","Journey","Red","2014","2022-02","167","true"
"2022-06","IL","Chevrolet","Traverse","White","2017","2022-03","320","false"
"2022-06","IL","Honda","Accord","Silver","2012","2022-06","0","false"
"2022-06","IL","Toyota","Tacoma","Silver","2019","2022-05","0","false"
"2022-06","IL","Hyundai","Santa Fe Sport","Silver","2015","2022-05","130","false"
"2022-06","IL","Dodge","Journey","Silver","2019","2021-11","30","false"
"2022-06","IL","Tesla","Model 3","Black","2022","2022-03","243","false"
"2022-06","IL","Chevrolet","Equinox","Black","2015","2022-01","0","false"
"2022-06","IL","Chevrolet","Equinox","Black","2015","2022-01","0","false"
"2022-06","IL","Ford","Escape","White","2012","2022-05","60","true"
"2022-06","IL","Toyota","Camry","Silver","2013","2021-10","116","true"
"2022-06","IN","Hyundai","Tucson","Blue","2007","2022-06","6","false"
"2022-06","IL","Toyota","Corolla","Black","2019","2022-06","282","true"
"2022-06","IL","Chrysler","300","White","2017","2022-06","68","true"
"2022-06","IL","Chrysler","Pacifica","Blue","2022","2022-02","248","false"
"2022-06","IL","Lincoln","Mkz Hybrid","Black","2016","2022-04","0","false"
"2022-06","IL","Honda","Civic","Black","2016","2022-05","21","false"
"2022-06","IL","Toyota","Rav4 Hybrid","White","2019","2022-04","634","false"
"2022-06","IL","Chevrolet","Cruze","Blue","2014","2021-11","0","false"
"2022-06","IL","Mercedes-Benz","Cla-Class","White","2014","2022-05","98","false"
"2022-06","IL","Ford","Fusion Hybrid","Black","2020","2022-06","130","false"
"2022-06","IL","Infiniti","Qx30","Black","2018","2022-01","0","false"
"2022-06","IL","Toyota","Corolla Hybrid","Blue","2021","2021-06","0","false"
"2022-06","IL","Toyota","Camry","Black","2014","2022-06","402","true"
"2022-06","MI","Jeep","Compass","Silver","2020","2021-12","35","false"
"2022-06","IL","Dodge","Grand Caravan","White","2018","2021-11","614","true"
"2022-06","IL","Toyota","Corolla","Black","2015","2021-11","0","false"
"2022-06","IL","Nissan","Altima","Silver","2019","2021-10","7","false"
"2022-06","IL","Toyota","Camry","Silver","2014","2022-06","0","false"
"2022-06","IL","Lexus","Rx Hybrid","Tan","2018","2022-05","0","false"
"2022-06","IL","Honda","Cr-V","Burgundy","2019","2021-10","0","false"
"2022-06","IL","Hyundai","Elantra","Silver","2019","2021-09","41","false"
"2022-06","IL","Toyota","Prius V","Red","2013","2022-06","637","true"
"2022-06","IL","Hyundai","Elantra Gt","Silver","2016","2021-10","163","false"
"2022-06","IL","Toyota","Sienna","Red","2022","2022-05","181","false"
"2022-06","IN","Chevrolet","Cobalt","Blue","2007","2022-06","102","true"
"2022-06","IL","Toyota","Sienna","Gray","2017","2021-08","0","false"
"2022-06","IL","Toyota","Camry","Gray","2007","2021-10","257","false"
"2022-06","IL","Kia","Optima","White","2014","2022-01","0","false"
"2022-06","IL","Jeep","Compass","Green","2019","2021-11","322","false"
"2022-06","IL","Nissan","Versa","Blue","2016","2022-05","0","false"
"2022-06","IL","Ford","Escape","Silver","2018","2022-04","34","true"
"2022-06","IL","Ford","Focus Rs","Blue","2014","2022-06","5","false"
"2022-06","IL","Toyota","Highlander","Silver","2009","2022-05","0","true"
"2022-06","IL","Ford","Fusion Hybrid","Black","2018","2021-12","0","true"
"2022-06","IL","Hyundai","Elantra","Silver","2017","2022-06","0","false"
"2022-06","IL","Hyundai","Elantra","Silver","2020","2022-06","70","true"
"2022-06","IL","Toyota","Rav4 Hybrid","Black","2021","2022-03","472","true"
"2022-06","IL","Honda","Accord","Silver","2013","2022-02","326","false"
"2022-06","TX","Toyota","Camry","Blue","2016","2021-12","268","false"
"2022-06","IL","Toyota","Camry","Green","2011","2021-10","0","true"
"2022-06","IL","Honda","Accord","Silver","2015","2021-11","199","false"
"2022-06","IL","Dodge","Journey","Gray","2016","2022-06","51","false"
"2022-06","IL","Gmc","Terrain","Red","2016","2021-10","0","true"
"2022-06","IL","Honda","Civic","Silver","2021","2022-01","167","false"
"2022-06","IN","Ford","Explorer","Red","2013","2021-08","229","true"
"2022-06","IL","Toyota","Rav4","Black","2015","2021-12","178","false"
"2022-06","IL","Chevrolet","Impala","White","2004","2021-10","0","false"
"2022-06","IL","Toyota","Prius","Green","2006","2021-11","0","true"
"2022-06","IL","Toyota","Prius","White","2015","2022-05","0","false"
"2022-06","IL","Toyota","Prius","White","2015","2022-05","0","false"
"2022-06","IL","Nissan","Altima","Gray","2013","2022-05","308","false"
"2022-06","IL","Kia","Sorento","Gray","2013","2021-09","0","false"
"2022-06","IL","Toyota","Highlander","White","2017","2022-03","78","false"
"2022-06","IL","Honda","Accord","Silver","2012","2022-05","144","false"
"2022-06","IL","Ford","Focus","Blue","2014","2022-05","14","true"
"2022-06","IL","Kia","Sorento","Burgundy","2011","2021-06","0","false"
"2022-06","IL","Ford","Fusion","Gray","2015","2021-11","240","false"
"2022-06","IL","Ford","Fusion Hybrid","Red","2019","2021-08","148","false"
"2022-06","IN","Ford","Taurus","Gray","2016","2021-09","13","false"
"2022-06","IL","Lincoln","Mkz Hybrid","Silver","2012","2021-11","20","true"
"2022-06","CA","Nissan","Rogue","Black","2019","2022-01","57","false"
"2022-06","IL","Honda","Cr-V Hybrid","Blue","2022","2022-06","31","false"
"2022-06","IL","Jeep","Grand Cherokee L","Red","2021","2022-03","338","false"
"2022-06","IL","Honda","Accord","Black","2017","2022-03","43","false"
"2022-06","IL","Hyundai","Elantra Gt","Black","2017","2021-10","0","false"
"2022-06","IL","Toyota","Camry","Silver","2010","2022-02","18","true"
"2022-06","TX","Honda","Pilot","Gray","2014",,"0","false"
"2022-06","IL","Acura","Tlx","Black","2015","2022-06","17","false"
"2022-06","IL","Toyota","Camry","Silver","2007","2022-04","0","false"
"2022-06","IL","Toyota","Camry","Silver","2007","2022-04","0","false"
"2022-06","IL","Toyota","Rav4","Gray","2019","2022-02","0","false"
"2022-06","IL","Toyota","Camry","Silver","2016","2021-10","57","false"
"2022-06","IL","Dodge","Grand Caravan","Red","2012","2022-05","185","false"
"2022-06","IL","Honda","Cr-V","Black","2017","2021-10","117","false"
"2022-06","IL","Lincoln","Mkz","Black","2010","2022-05","11","false"
"2022-06","IL","Ford","Fusion","Silver","2020","2022-03","175","false"
"2022-06","CA","Buick","Encore","Black","2020","2022-03","38","false"
"2022-06","IL","Nissan","Kicks","Silver","2021","2021-11","153","false"
"2022-06","ID","Chrysler","Sebring","Blue","2010","2022-05","150","false"
"2022-06","IL","Toyota","Camry","Red","2010","2022-03","23","false"
"2022-06","IL","Ford","Taurus","Gold","2004","2022-01","46","false"
"2022-06","IL","Honda","Insight","Black","2019","2022-06","1","false"
"2022-06","IL","Toyota","Camry","White","2019","2021-11","0","false"
"2022-06","IL","Mazda","Mazda3","Gray","2019","2021-09","0","false"
"2022-06","IL","Honda","Cr-V","Gray","2020","2022-03","0","false"
"2022-06","IN","Ford","Fusion","Gray","2015","2022-05","13","false"
"2022-06","IL","Mercury","Mariner","Silver","2010","2021-09","53","false"
"2022-06","IL","Toyota","Venza","White","2009","2022-04","0","true"
"2022-06","TX","Volkswagen","Golf","Black","2015",,"0","false"
"2022-06","IL","Toyota","Sienna","White","2013","2021-12","136","true"
"2022-06","IL","Nissan","Rogue","Blue","2017","2022-06","6","true"
"2022-06","IL","Ford","Fusion","Silver","2013","2021-10","0","false"
"2022-06","AZ","Nissan","Sentra",,"2019","2022-04","290","true"
"2022-06","IL","Gmc","Acadia","Black","2011","2021-12","0","false"
"2022-06","IL","Honda","Odyssey","Red","2007","2022-06","2","false"
"2022-06","IL","Honda","Civic","Silver","2009","2021-09","0","true"
"2022-06","IL","Toyota","Sienna","Silver","2012","2021-07","13","false"
"2022-06","IL","Honda","Cr-V","Silver","2019","2022-01","47","false"
"2022-06","IL","Honda","Civic","Silver","2020","2022-06","7","false"
"2022-06","IL","Honda","Cr-V","Black","2008","2022-04","3","true"
"2022-06","IL","Chrysler","Town And Country","Red","2012","2021-12","0","false"
"2022-06","IL","Toyota","Highlander Hybrid","Black","2019","2022-01","234","false"
"2022-06","IL","Toyota","Prius","Red","2010","2022-03","0","true"
"2022-06","IL","Audi","A3","Silver","2015","2022-04","0","false"
"2022-06","IL","Toyota","Prius","Black","2010","2022-06","1","false"
"2022-06","IL","Honda","Odyssey","Gray","2016","2022-05","14","false"
"2022-06","IL","Hyundai","Elantra","Silver","2019","2021-12","182","false"
"2022-06","IL","Acura","Mdx","Black","2022","2021-12","304","false"
"2022-06","IL","Kia","Sorento","Gold","2013","2022-02","9","false"
"2022-06","IL","Hyundai","Elantra","Blue","2018","2022-03","108","false"
"2022-06","IL","Honda","Civic","Silver","2017","2022-03","0","false"
"2022-06","IL","Honda","Civic","Silver","2017","2022-03","0","false"
"2022-06","IL","Infiniti","G35","Black","2008","2021-09","0","false"
"2022-06","IL","Toyota","Corolla Hybrid","Red","2021","2021-12","294","true"
"2022-06","IL","Nissan","Altima","Gray","2020","2021-10","102","false"
"2022-06","IL","Honda","Hr-V","Black","2019","2021-11","43","false"
"2022-06","IL","Mazda","Tribute","Red","2008","2022-06","210","false"
"2022-06","IL","Honda","Accord Hybrid","Silver","2021","2021-10","0","false"
"2022-06","IL","Toyota","Matrix","Red","2010","2022-04","16","false"
"2022-06","IL","Ford","Fiesta","Black","2019","2022-03","12","false"
"2022-06","NY","Kia","E-Niro","Black","2022","2022-06","174","false"
"2022-06","IL","Nissan","Sentra","Gray","2018","2022-03","0","false"
"2022-06","IL","Mercedes-Benz","E-Class","Black","2014","2022-04","71","false"
"2022-06","IL","Nissan","Rogue","Green","2016","2022-01","32","false"
"2022-06","IL","Hyundai","Venue","Silver","2021","2022-04","277","false"
"2022-06","IL","Kia","Optima","Beige","2015","2022-03","0","false"
"2022-06","IL","Toyota","Venza","Gray","2021","2021-12","20","false"
"2022-06","IL","Toyota","Rav4","Silver","2019","2021-08","3","false"
"2022-06","IL","Honda","Civic","Gray","2008","2021-10","0","false"
"2022-06","IL","Toyota","Camry","Gray","2021","2022-07","0","false"
"2022-06","IL","Honda","Civic","Silver","2012","2022-03","0","false"
"2022-06","IL","Honda","Civic","Silver","2012","2022-03","0","false"
"2022-06","IL","Infiniti","G35","Silver","2006","2022-05","203","false"
"2022-06","IL","Chevrolet","Trax","Silver","2020","2022-06","230","false"
"2022-06","IL","Nissan","Sentra","Silver","2017","2022-03","123","false"
"2022-06","IL","Ford","Escape","Blue","2022","2022-04","121","false"
"2022-06","IL","Audi","A4","White","2012","2021-12","49","false"
"2022-06","IL","Toyota","Corolla Hybrid","Silver","2022","2022-01","545","false"
"2022-06","IL","Nissan","Altima","Black","2017","2022-02","257","false"
"2022-06","IL","Tesla","Model 3","Black","2022","2022-06","156","true"
"2022-06","IL","Chevrolet","Malibu","Gold","2017","2021-11","189","false"
"2022-06","IN","Chrysler","200","Black","2013","2022-02","0","false"
"2022-06","IL","Toyota","Camry","Red","2009","2021-07","139","false"
"2022-06","IL","Toyota","Prius V","White","2015","2022-01","84","false"
"2022-06","IL","Hyundai","Sonata","Blue","2013","2022-04","85","true"
"2022-06","IL","Ford","C-Max Energi","Gray","2015","2021-08","0","false"
"2022-06","IL","Hyundai","Accent","White","2016","2022-04","149","false"
"2022-06","IL","Toyota","Prius","Blue","2009","2022-06","0","false"
"2022-06","IL","Chrysler","200","Blue","2015","2021-10","18","true"
"2022-06","IL","Ford","Focus","White","2012","2022-05","0","true"
"2022-06","IL","Ford","Escape","Red","2009","2022-04","0","false"
"2022-06","IL","Dodge","Grand Caravan","Black","2016","2022-04","0","false"
"2022-06","IL","Chevrolet","Bolt","Silver","2021","2022-06","2","false"
"2022-06","IL","Toyota","Corolla Hybrid","Silver","2022","2022-02","188","false"
"2022-06","IL","Toyota","Prius","Gold","2010","2021-12","116","false"
"2022-06","IL","Chevrolet","Bolt","White","2022","2022-06","0","false"
"2022-06","IL","Jeep","Compass","Red","2021","2021-07","126","false"
"2022-06","IL","Nissan","Sentra","Blue","2018","2021-10","152","false"
"2022-06","IL","Toyota","Sienna","Blue","2008","2021-08","79","false"
"2022-06","IL","Ford","Escape","Red","2014","2022-03","0","false"
"2022-06","IL","Toyota","Camry","Gray","2012","2021-09","0","false"
"2022-06","IL","Toyota","Camry","Gray","2012","2021-09","0","false"
"2022-06","WA","Toyota","Rav4","Red","2020","2022-05","85","false"
"2022-06","IL","Mercedes-Benz","Gls-Class","Black","2020","2021-06","0","false"
"2022-06","IL","Kia","Forte","Red","2015","2021-11","14","true"
"2022-06","IL","Toyota","Rav4 Hybrid","White","2020","2021-12","301","false"
"2022-06","IL","Lincoln","Mkz","White","2014","2022-03","25","false"
"2022-06","IL","Toyota","Prius","Silver","2014","2021-06","0","false"
"2022-06","IL","Toyota","Highlander Hybrid","Silver","2022","2021-10","57","false"
"2022-06","IL","Chevrolet","Trailblazer","Silver","2007","2022-03","41","false"
"2022-06","IL","Honda","Civic","Gray","2018","2022-06","0","false"
"2022-06","IL","Chevrolet","Trax","White","2019","2022-01","13","false"
"2022-06","IL","Ford","C-Max Hybrid","Silver","2015","2021-08","0","false"
"2022-06","IL","Hyundai","Elantra","White","2010","2021-10","28","false"
"2022-06","IL","Nissan","Rogue","Silver","2020","2021-11","160","false"
"2022-06","IL","Chevrolet","Equinox","Black","2015","2022-05","0","false"
"2022-06","IL","Jeep","Grand Cherokee","Gray","2017","2022-01","311","false"
"2022-06","IL","Toyota","Camry Hybrid","Red","2019","2022-03","41","false"
"2022-06","IL","Toyota","Corolla","White","2015","2021-08","28","false"
"2022-06","IL","Tesla","Model 3","Black","2022","2022-04","357","false"
"2022-06","IL","Toyota","Prius","White","2010","2021-06","0","false"
"2022-06","IL","Toyota","Prius","White","2010","2021-06","0","false"
"2022-06","IL","Toyota","Rav4","Tan","2009","2021-09","221","false"
"2022-06","IN","Kia","Soul","Blue","2018",,"28","true"
"2022-06","IL","Toyota","Prius","Black","2011","2021-09","109","false"
"2022-06","IL","Ford","Fusion Hybrid","Blue","2017","2021-10","0","false"
"2022-06","IL","Toyota","Tundra","White","2022","2022-06","6","false"
"2022-06","IL","Nissan","Rogue Sport","Gray","2017","2022-01","0","false"
"2022-06","IL","Toyota","Camry","Red","2018","2022-05",,"true"
"2022-06","IL","Ford","Fusion","Silver","2019","2022-01","396","false"
"2022-06","IL","Chrysler","Town And Country","Silver","2012","2021-09","245","false"
"2022-06","IL","Toyota","Rav4","Red","2015","2022-05","3","false"
"2022-06","IL","Toyota","Camry","Gray","2015","2022-01","0","false"
"2022-06","IL","Honda","Accord","Green","2008","2022-03","0","false"
"2022-06","IL","Toyota","Rav4","Blue","2018","2021-06","0","false"
"2022-06","IL","Honda","Cr-V","Black","2017","2022-03","226","false"
"2022-06","IL","Chevrolet","Malibu","Gray","2013","2022-03","0","false"
"2022-06","IL","Hyundai","Accent","Silver","2021","2022-05","0","true"
