"pin","property_class","tax_year","neighborhood_code","land_square_feet","town_code","type_of_residence","apartments","wall_material","roof_material","rooms","bedrooms","basement","basement_finish","central_heating","other_heating","central_air","fireplaces","attic_type","attic_finish","half_baths","design_plan","cathedral_ceiling","construction_quality","renovation","site_desireability","garage_1_size","garage_1_material","garage_1_attachment","garage_1_area","garage_2_size","garage_2_material","garage_2_attachment","garage_2_area","porch","other_improvements","building_square_feet","repair_condition","multi_code","number_of_commercial_units","prior_tax_year_market_value","prior_tax_year_market_value_1","sale_date","deed_no","sale_price","longitude","latitude","census_tract","total_building_square_feet","multi_property_indicator","property_address","modeling_group","full_baths","age","use","number_of_units","percent_ownership","condo_class_factor","multi_family_indicator","large_lot","geocoded_column"
"1131040040000","204","2018","31","42209","10","1","0","2","4","9","5","3","1","1","5","1","2","1","3","1","1","2","2",,"2","8","2","1","2","7","0","0","0",,"1460","4240","1","2","0","116070","731820",,,,"-88.1376052372863","42.1202531732666","804202",,"0","1770 S BRAYMORE DR INVERNESS","SF","4","27","1","1","1.00",,,"0","POINT (-88.1376052372863 42.1202531732666)"
"1131040050000","208","2018","31","41033","10","2","0","2","4","10","4","1","1","1","5","1","1","3",,"1","2","1","2",,"2","8","2","1","2","7","0","0","0",,"0","4289","2","2","0","112840","1013740",,,,"-88.1351545549671","42.1201658903228","804202",,"0","1700 S BRAYMORE DR INVERNESS","SF","4","18","1","1","1.00",,,"0","POINT (-88.1351545549671 42.1201658903228)"
"1131040060000","209","2018","31","39988","10","2","0","2","4","14","6","1","1","1","5","1","2","3",,"2","2","1","1",,"2","8","2","1","1","7","0","0","0",,"0","5955","2","2","0","109960","917070",,,,"-88.1357778340846","42.1200261300954","804202",,"0","1740 S BRAYMORE DR INVERNESS","SF","4","17","1","1","1.00",,,"0","POINT (-88.1357778340846 42.1200261300954)"
"1131040070000","209","2018","31","42253","10","2","0","2","4","12","5","1","1","1","5","1","2","3",,"2","2","1","2",,"2","8","2","1","1","7","0","0","0",,"0","5428","2","2","0","116190","846230",,,,"-88.1363537823479","42.1202264420849","804202",,"0","1750 S BRAYMORE DR INVERNESS","SF","5","16","1","1","1.00",,,"0","POINT (-88.1363537823479 42.1202264420849)"
"1131040080000","208","2018","31","38301","10","2","0","2","4","10","4","1","1","1","5","1","2","3",,"1","2","1","2",,"2","8","2","1","2","7","0","0","0",,"0","4898","2","2","0","105320","740130",,,,"-88.1366009529745","42.1211746026594","804202",,"0","665  DUNBARTON DR INVERNESS","SF","4","16","1","1","1.00",,,"0","POINT (-88.1366009529745 42.1211746026594)"
"1131040090000","209","2018","31","40118","10","2","0","2","4","9","4","1","1","1","5","1","2","2","1","1","2","1","2",,"2","8","2","1","1","7","0","0","0",,"0","6060","2","2","0","110320","1052020",,,,"-88.1361787411254","42.1209303798696","804202",,"0","675  DUNBARTON DR INVERNESS","SF","4","13","1","1","1.00",,,"0","POINT (-88.1361787411254 42.1209303798696)"
"1131040100000","209","2018","31","40205","10","2","0","2","4","12","4","1","1","1","5","1","2","3",,"2","2","1","2",,"2","8","2","1","1","7","0","0","0",,"0","5114","2","2","0","110560","917450",,,,"-88.135653670041","42.1207222823354","804202",,"0","685  DUNBARTON DR INVERNESS","SF","4","16","1","1","1.00",,,"0","POINT (-88.135653670041 42.1207222823354)"
"1131040110000","209","2018","31","39988","10","2","0","2","4","12","5","1","3","1","5","1","1","2","3","2","2","2","2",,"2","8","2","1","1","7","0","0","0",,"0","5475","2","2","0","109960","1197210",,,,"-88.1349556929783","42.1206565250508","804202",,"0","695  DUNBARTON DR INVERNESS","SF","4","13","1","1","1.00",,,"0","POINT (-88.1349556929783 42.1206565250508)"
"1131050010000","208","2018","31","76787","10","2","0","3","4","10","3","3","1","1","5","1","1","3",,"1","2","0","2",,"2","5","3","1","2","7","0","0","0",,"0","4860","2","2","0","211160","781580",,,,"-88.1349408439432","42.1225776471159","804202",,"0","1845 N BRAYMORE DR INVERNESS","SF","2","28","1","1","1.00",,,"1","POINT (-88.1349408439432 42.1225776471159)"
"1131050020000","204","2018","31","43817","10","1","0","2","4","9","3","1","3","1","5","1","1","3",,"0","2","2","2",,"1","6","2","1","2","7","0","0","0",,"1100","4410","2","2","0","120490","756320",,,,"-88.1341802382245","42.1228277844297","804202",,"0","1849 N BRAYMORE DR INVERNESS","SF","1","32","1","1","1.00",,,"1","POINT (-88.1341802382245 42.1228277844297)"
"1131050030000","209","2018","31","53056","10","2","0","2","4","12","4","1","3","1","5","2","2","2","3","0","1","2","1",,"2","6","2","1","1","7","0","0","0",,"1315","5646","1","3","0","145900","704100",,,,"-88.1336762064492","42.1226053467652","804202",,"0","510  ALEXANDER CT INVERNESS","SF","2","29","1","1","1.00",,,"1","POINT (-88.1336762064492 42.1226053467652)"
"1131050060000","208","2018","31","41639","10","2","0","3","1","9","4","1","1","1","5","1","2","1","3","3","1","2","1",,"2","5","2","1","2","7","0","0","0",,"0","3908","2","2","0","114500","552980",,,,"-88.1333315095745","42.1234477894729","804202",,"0","1851 N BRAYMORE DR INVERNESS","SF","4","28","1","1","1.00",,,"0","POINT (-88.1333315095745 42.1234477894729)"
"1131050070000","208","2018","31","40332","10","2","0","2","1","9","4","1","1","1","5","1","1","3",,"1","2","2","1",,"1","6","2","1","2","7","0","0","0","1","368","3992","2","2","0","110910","677040",,,,"-88.1327593941263","42.1236415535973","804202",,"0","1853 N BRAYMORE DR INVERNESS","SF","2","31","1","1","1.00",,,"0","POINT (-88.1327593941263 42.1236415535973)"
"1241000631019","299","2018","24","1758562","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49710","805020",,,,"-88.135417265175","42.1066419194999","804202",,"0","1038  RIDGEVIEW DR INVERNESS","NCHARS","1","10","1","120","0.01","299",,"1","POINT (-88.135417265175 42.1066419194999)"
"1131050080000","208","2018","31","40436","10","2","0","3","4","9","4","1","1","1","5","1","2","3",,"1","1","2","1",,"1","4","2","1","2","7","0","0","0",,"1388","4368","2","2","0","111190","712860",,,,"-88.1321661165077","42.1236370253305","804202",,"0","1855 N BRAYMORE DR INVERNESS","SF","3","29","1","1","1.00",,,"0","POINT (-88.1321661165077 42.1236370253305)"
"1131050090000","208","2018","31","39957","10","2","0","2","4","9","4","1","3","1","5","1","2","3",,"1","2","0","2",,"2","5","2","1","2","7","0","0","0",,"0","3858","2","2","0","109880","545910",,,,"-88.1316250431843","42.1236194606117","804202",,"0","1865 N BRAYMORE DR INVERNESS","SF","3","32","1","1","1.00",,,"0","POINT (-88.1316250431843 42.1236194606117)"
"1131050110000","209","2018","31","70785","10","2","0","2","4","10","4","1","1","1","5","1","2","2","1","0","1","0","1",,"2","5","2","1","2","7","0","0","0",,"0","5423","1","2","0","194650","970450","2017-01-12T00:00:00.000","1701249307","920000","-88.1369916821943","42.1221776028168","804202",,"0","2000 S BRAYMORE DR INVERNESS","SF","4","29","1","1","1.00",,,"1","POINT (-88.1369916821943 42.1221776028168)"
"1131050130000","241","2018","31","3519","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"860","0",,,,"-88.1313305922007","42.1233490210081","804202",,"0","1868 N BRAYMORE DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1313305922007 42.1233490210081)"
"1131050140000","241","2018","31","18905","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51980","0",,,,"-88.1315464078719","42.1226094507873","804202",,"0","1330  MACALPIN DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1315464078719 42.1226094507873)"
"1131050150000","209","2018","31","49832","10","2","0","3","4","13","5","1","1","1","5","1","6","3",,"1","2","1","2",,"2","5","3","1","1","7","0","0","0","2","0","6500","2","2","0","137030","1373100",,,,"-88.131815976889","42.1222763720905","804202",,"0","1320  MACALPIN DR INVERNESS","SF","5","12","1","1","1.00",,,"1","POINT (-88.131815976889 42.1222763720905)"
"1131050160000","209","2018","31","48403","10","2","0","2","4","11","5","1","1","1","5","1","2","2","1","2","2","2","2",,"2","8","2","1","1","7","0","0","0",,"0","5346","2","2","0","133100","1037120",,,,"-88.1323771613668","42.1221443899218","804202",,"0","1310  MACALPIN DR INVERNESS","SF","4","12","1","1","1.00",,,"1","POINT (-88.1323771613668 42.1221443899218)"
"1131050170000","209","2018","31","61768","10","2","0","2","4","10","4","1","1","1","5","1","2","3",,"1","2","1","2",,"2","8","2","1","1","7","0","0","0",,"0","5694","2","2","0","169860","1082820",,,,"-88.1329423055521","42.1218727850835","804202",,"0","740  DUNBARTON DR INVERNESS","SF","5","2","1","1","1.00",,,"1","POINT (-88.1329423055521 42.1218727850835)"
"1131050180000","241","2018","31","49614","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136430","0",,,,"-88.1335870945886","42.1218780559421","804202",,"0","730  DUNBARTON DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"1","POINT (-88.1335870945886 42.1218780559421)"
"1131050190000","204","2018","31","58326","10","1","0","2","4","9","4","1","1","1","5","1","2","3",,"1","2","2","1",,"1","5","2","1","2","7","0","0","0",,"0","3207","1","2","0","160390","619910",,,,"-88.1342123430321","42.121809261986","804202",,"0","710  DUNBARTON DR INVERNESS","SF","2","21","1","1","1.00",,,"1","POINT (-88.1342123430321 42.121809261986)"
"1131050200000","209","2018","31","58152","10","2","0","2","4","12","6","1","1","1","5","1","2","3",,"1","2","1","2",,"2","8","2","1","1","7","0","0","0",,"0","6268","2","2","0","159910","1115890",,,,"-88.1351209582588","42.1215575560286","804202",,"0","700  DUNBARTON DR INVERNESS","SF","4","18","1","1","1.00",,,"1","POINT (-88.1351209582588 42.1215575560286)"
"1131050210000","209","2018","31","60753","10","2","0","2","4","10","5","1","3","1","5","1","3","3",,"1","1","0","1",,"2","8","2","1","2","7","0","0","0",,"0","6232","2","2","0","167070","975930",,,,"-88.1355435685774","42.1219314339804","804202",,"0","690  DUNBARTON DR INVERNESS","SF","4","22","1","1","1.00",,,"1","POINT (-88.1355435685774 42.1219314339804)"
"1131050220000","209","2018","31","70859","10","2","0","2","4","11","5","1","1","1","5","1","5","3",,"2","2","1","2",,"2","5","2","1","1","7","0","0","0",,"0","8980","2","2","0","194860","1522110",,,,"-88.1361896247263","42.1221712446167","804202",,"0","680  DUNBARTON DR INVERNESS","SF","6","24","1","1","1.00",,,"1","POINT (-88.1361896247263 42.1221712446167)"
"1131050260000","208","2018","31","55713","10","3","0","3","4","9","4","3","3","1","5","1","2","3",,"1","2","2","2",,"1","5","2","1","1","7","0","0","0",,"0","4928","2","2","0","153210","770740","2017-07-07T00:00:00.000","1718801088","860000","-88.1322186030536","42.1230977965931","804202",,"0","525  ALEXANDER CT INVERNESS","SF","2","29","1","1","1.00",,,"1","POINT (-88.1322186030536 42.1230977965931)"
"1131050270000","278","2018","31","59023","10","2","0","2","4","8","4","1","1","1","5","1","2","1","3","3","2","2","2",,"2","5","2","1","2","7","0","0","0",,"0","3261","2","2","0","162310","544410",,,,"-88.13270845035","42.1227061353018","804202",,"0","520  ALEXANDER CT INVERNESS","SF","1","30","1","1","1.00",,,"1","POINT (-88.13270845035 42.1227061353018)"
"1132000120000","278","2018","30","44230","10","2","0","3","4","9","5","3","3","1","5","1","1","2","3","1","0","0","2",,"2","3","1","1","2","7","0","0","0",,"0","2824","2","2","0","88460","467760","2017-05-08T00:00:00.000","1712849056","507894","-88.1246236088887","42.1181793196567","804202",,"0","135  COLONY DR INVERNESS","SF","2","45","1","1","1.00",,,"1","POINT (-88.1246236088887 42.1181793196567)"
"1132000130000","205","2018","30","70937","10","2","0","1","1","7","4","3","1","1","5","1","2","3",,"1","2","2","2",,"2","6","1","2","2","7","0","0","0",,"0","1936","1","2","0","141870","355260","2018-10-10T00:00:00.000","1828334051","475000","-88.1249593385156","42.1187044401632","804202",,"0","133  COLONY DR INVERNESS","SF","2","98","1","1","1.00",,,"1","POINT (-88.1249593385156 42.1187044401632)"
"1132000140000","278","2018","30","39853","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","5","3","1","2","7","0","0","0",,"0","2852","2","2","0","79700","481700",,,,"-88.1256565825429","42.119043192141","804202",,"0","131  COLONY DR INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1256565825429 42.119043192141)"
"1132000150000","208","2018","30","40475","10","2","0","2","4","9","5","1","1","1","5","1","3","3",,"1","1","0","1",,"2","5","1","1","1","7","0","0","0",,"0","4598","1","2","0","80950","680960",,,,"-88.1248619975965","42.11922285361","804202",,"0","129  COLONY DR INVERNESS","SF","3","26","1","1","1.00",,,"0","POINT (-88.1248619975965 42.11922285361)"
"1132000160000","204","2018","30","40510","10","1","0","3","1","9","5","3","3","1","5","1","1","3",,"1","2","0","1",,"2","3","1","1","2","7","0","0","0",,"0","2774","2","2","0","81020","499180","2017-05-30T00:00:00.000","1715013036","385000","-88.1245280655676","42.1194834198286","804202",,"0","127  COLONY DR INVERNESS","SF","2","46","1","1","1.00",,,"0","POINT (-88.1245280655676 42.1194834198286)"
"1132000170000","204","2018","30","39421","10","5","0","1","1","11","4","1","3","1","5","1","2","2","1","1","2","2","2",,"2","8","1","1","2","7","0","0","0",,"0","3725","2","3","0","78840","586160",,,,"-88.1244580033941","42.120154724836","804202",,"0","125  COLONY DR INVERNESS","SF","4","44","1","1","1.00",,,"0","POINT (-88.1244580033941 42.120154724836)"
"1241000631020","299","2018","24","1758562","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40230","651530",,,,"-88.135417265175","42.1066419194999","804202",,"0","1205  BIBURY LN INVERNESS","NCHARS","1","10","1","120","0.01","299",,"1","POINT (-88.135417265175 42.1066419194999)"
"1132000180000","278","2018","30","48656","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","1","2","1",,"2","3","1","1","2","7","0","0","0",,"0","2639","1","2","0","97310","447070",,,,"-88.1246229838626","42.1207622448221","804202",,"0","123  COLONY DR INVERNESS","SF","2","45","1","1","1.00",,,"1","POINT (-88.1246229838626 42.1207622448221)"
"1132000190000","278","2018","30","42293","10","2","0","3","1","8","4","3","3","1","5","1","1","2","3","1","2","2","2",,"2","5","3","1","1","7","0","0","0",,"0","2708","2","2","0","84580","435970",,,,"-88.1253701536735","42.1208507266268","804202",,"0","122  COLONY DR INVERNESS","SF","2","44","1","1","1.00",,,"0","POINT (-88.1253701536735 42.1208507266268)"
"1132000200000","278","2018","30","48173","10","2","0","1","1","8","4","3","3","1","5","1","1","3",,"1","1","2","1",,"2","3","1","1","2","7","0","0","0",,"0","2491","1","2","0","96340","377140",,,,"-88.1261338164612","42.120778073579","804202",,"0","124  COLONY DR INVERNESS","SF","2","45","1","1","1.00",,,"1","POINT (-88.1261338164612 42.120778073579)"
"1132000210000","204","2018","30","59459","10","1","0","1","1","8","4","1","3","1","5","1","1","3",,"1","2","0","1",,"2","3","3","1","2","7","0","0","0",,"0","2535","2","2","0","118910","474010",,,,"-88.1264948093295","42.120398894592","804202",,"0","126  COLONY DR INVERNESS","SF","2","44","1","1","1.00",,,"1","POINT (-88.1264948093295 42.120398894592)"
"1132000220000","204","2018","30","46696","10","1","0","1","1","8","3","3","1","1","5","1","1","3",,"1","2","0","1",,"2","4","1","1","2","7","0","0","0","1","0","2472","1","2","0","93390","452580",,,,"-88.1261985826134","42.1197641789343","804202",,"0","128  COLONY DR INVERNESS","SF","2","44","1","1","1.00",,,"1","POINT (-88.1261985826134 42.1197641789343)"
"1132000230000","278","2018","30","41673","10","2","0","3","4","10","5","3","3","1","5","1","1","3",,"1","2","0","1",,"2","3","1","1","2","7","0","0","0",,"0","3399","2","2","0","83340","562870",,,,"-88.1265634351287","42.1194320786508","804202",,"0","130  COLONY DR INVERNESS","SF","2","44","1","1","1.00",,,"0","POINT (-88.1265634351287 42.1194320786508)"
"1132000240000","234","2018","30","41294","10","4","0","1","1","9","5","3","1","1","5","1","1","3",,"0","2","2","2",,"2","3","1","1","2","7","0","0","0",,"0","1929","3","2","0","82580","347220",,,,"-88.1266088899187","42.1187336059284","804202",,"0","132  COLONY DR INVERNESS","SF","3","44","1","1","1.00",,,"0","POINT (-88.1266088899187 42.1187336059284)"
"1132000250000","234","2018","30","45354","10","4","0","1","1","6","3","3","1","1","5","1","1","3",,"0","1","2","2",,"2","3","1","1","2","7","0","0","0",,"0","1683","2","2","0","90700","408180","2017-12-07T00:00:00.000","1734149437","365000","-88.1264044603973","42.1182167699031","804202",,"0","134  COLONY DR INVERNESS","SF","2","44","1","1","1.00",,,"1","POINT (-88.1264044603973 42.1182167699031)"
"1132000260000","204","2018","30","39068","10","1","0","1","4","7","4","4","3","1","5","1","1","3",,"1","2","2","2",,"2","3","1","1","2","7","0","0","0",,"0","2124","2","2","0","78130","377410",,,,"-88.1257381188629","42.118091716661","804202",,"0","136  COLONY DR INVERNESS","SF","1","41","1","1","1.00",,,"0","POINT (-88.1257381188629 42.118091716661)"
"1132020010000","278","2018","30","63772","10","2","0","3","1","9","5","3","3","1","5","1","1","3",,"1","2","2","2",,"2","5","2","1","1","7","0","0","0",,"0","3189","2","2","0","127540","510450",,,,"-88.1236477560844","42.1183076557003","804202",,"0","664 E BRADWELL RD INVERNESS","SF","3","37","1","1","1.00",,,"1","POINT (-88.1236477560844 42.1183076557003)"
"1132020020000","204","2018","30","42863","10","5","0","3","1","10","6","1","1","1","5","1","1","2","1","1","2","2","2",,"2","5","3","1","2","7","0","0","0",,"0","3039","2","2","0","85720","464970",,,,"-88.1228228004327","42.118280258224","804202",,"0","668  BRADWELL RD INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.1228228004327 42.118280258224)"
"1132020030000","204","2018","30","39988","10","1","0","3","1","8","4","3","3","1","5","1","1","3",,"1","2","0","2",,"2","5","3","1","2","7","0","0","0",,"0","2857","2","2","0","79970","487690",,,,"-88.1220857355388","42.1182681331949","804202",,"0","672  BRADWELL RD INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.1220857355388 42.1182681331949)"
"1132020050000","204","2018","30","26572","10","1","0","3","6","9","4","4","3","1","5","1","1","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0","1","0","3207","2","2","0","53140","577090",,,,"-88.1219431491868","42.1188182368309","804202",,"0","2022  ABBOTSFORD DR INVERNESS","SF","2","33","1","1","1.00",,,"0","POINT (-88.1219431491868 42.1188182368309)"
"1132020060000","204","2018","30","42384","10","1","0","2","1","8","4","3","3","1","5","1","1","1","3","1","2","2","2",,"2","3","2","1","2","7","0","0","0","1","0","3042","2","2","0","84760","517630",,,,"-88.122551249179","42.1188191642652","804202",,"0","2020  ABBOTSFORD DR INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.122551249179 42.1188191642652)"
"1132020070000","204","2018","30","54668","10","1","0","1","1","7","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","5","1","1","2","7","0","0","0","1","0","2980","2","2","0","109330","549170",,,,"-88.1232985460558","42.1189141655834","804202",,"0","2018  ABBOTSFORD DR INVERNESS","SF","2","32","1","1","1.00",,,"1","POINT (-88.1232985460558 42.1189141655834)"
"1132020080000","204","2018","30","61332","10","5","0","3","4","8","4","1","3","1","5","1","2","1","1","1","2","2","1",,"2","5","2","1","1","7","0","0","0",,"0","4684","1","3","0","122660","702340",,,,"-88.1236991259063","42.1192901544927","804202",,"0","2016  ABBOTSFORD DR INVERNESS","SF","3","30","1","1","1.00",,,"1","POINT (-88.1236991259063 42.1192901544927)"
"1132020090000","204","2018","30","55539","10","1","0","2","4","7","4","1","1","1","5","1","1","3",,"1","2","2","1",,"2","5","2","1","2","7","0","0","0",,"0","3119","2","2","0","111070","651900",,,,"-88.1237279173952","42.1200083991729","804202",,"0","2014  ABBOTSFORD DR INVERNESS","SF","3","37","1","1","1.00",,,"1","POINT (-88.1237279173952 42.1200083991729)"
"1132020100000","208","2018","30","46740","10","2","0","2","1","9","5","1","3","1","5","1","3","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0",,"0","4638","2","2","0","93480","675290","2017-06-22T00:00:00.000","1717349289","640000","-88.1237720127339","42.1207312500344","804202",,"0","2012  ABBOTSFORD DR INVERNESS","SF","3","31","1","1","1.00",,,"1","POINT (-88.1237720127339 42.1207312500344)"
"1132020110000","209","2018","30","50007","10","2","0","1","4","13","6","3","3","1","5","1","1","2","1","1","2","2","1",,"2","4","1","1","2","7","0","0","0",,"595","5639","2","2","0","100010","921980",,,,"-88.1237510709871","42.121478556115","804202",,"0","2008  ABBOTSFORD DR INVERNESS","SF","6","37","1","1","1.00",,,"1","POINT (-88.1237510709871 42.121478556115)"
"1132020130000","204","2018","30","41600","10","1","0","1","1","9","5","3","3","1","5","1","0","3",,"1","2","0","2",,"2","4","1","1","2","7","0","0","0",,"532","2756","2","2","0","83200","480920",,,,"-88.12372519196","42.1223433725082","804202",,"0","1996  ABBOTSFORD DR INVERNESS","SF","3","37","1","1","1.00",,,"0","POINT (-88.12372519196 42.1223433725082)"
"1241000631026","299","2018","24","1758562","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46180","747850",,,,"-88.135417265175","42.1066419194999","804202",,"0","1004  RIDGEVIEW DR INVERNESS","NCHARS","1","10","1","120","0.01","299",,"1","POINT (-88.135417265175 42.1066419194999)"
"1132020140000","204","2018","30","40903","10","5","0","2","1","9","5","1","3","1","5","1","1","2","1","1","2","2","1",,"2","8","3","2","2","7","0","0","0",,"1434","3876","1","2","0","81800","685700",,,,"-88.1237279263893","42.1229128832848","804202",,"0","1992  ABBOTSFORD DR INVERNESS","SF","3","33","1","1","1.00",,,"0","POINT (-88.1237279263893 42.1229128832848)"
"1132020150000","278","2018","30","39335","10","2","0","2","1","9","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","5","2","1","2","7","0","0","0",,"0","3745","2","2","0","78670","599290","2017-07-21T00:00:00.000","1720149086","558000","-88.1237287801961","42.123494542963","804202",,"0","1988  ABBOTSFORD DR INVERNESS","SF","2","34","1","1","1.00",,,"0","POINT (-88.1237287801961 42.123494542963)"
"1132020160000","278","2018","30","45128","10","2","0","2","4","8","4","3","3","1","5","1","1","3",,"1","2","0","1",,"2","5","2","1","2","7","0","0","0",,"904","3119","2","2","0","90250","577820",,,,"-88.123453073545","42.1239461298222","804202",,"0","622  ALNWICK CT INVERNESS","SF","2","31","1","1","1.00",,,"1","POINT (-88.123453073545 42.1239461298222)"
"1132020170000","208","2018","30","45302","10","2","0","2","4","8","4","1","3","1","5","1","2","3",,"0","1","0","1",,"2","5","2","1","2","7","0","0","0",,"0","4012","2","2","0","90600","654590",,,,"-88.1238240023562","42.1244664941079","804202",,"0","658  ALNWICK CT INVERNESS","SF","3","33","1","1","1.00",,,"1","POINT (-88.1238240023562 42.1244664941079)"
"1132020180000","209","2018","30","72310","10","2","0","2","4","9","3","3","3","1","5","1","1","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0",,"0","5009","2","2","0","144620","861320",,,,"-88.1231031263225","42.1248464000836","804202",,"0","659  ALNWICK CT INVERNESS","SF","3","31","1","1","1.00",,,"1","POINT (-88.1231031263225 42.1248464000836)"
"1132020190000","208","2018","30","46522","10","2","0","3","4","12","5","1","3","1","5","1","2","1","1","1","2","0","1",,"2","5","1","1","1","7","0","0","0",,"109","4784","1","2","0","93040","779060",,,,"-88.1225873789317","42.1243631600748","804202",,"0","663  ALNWICK CT INVERNESS","SF","3","35","1","1","1.00",,,"1","POINT (-88.1225873789317 42.1243631600748)"
"1132020200000","278","2018","30","32017","10","2","0","2","4","8","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"0","3631","2","2","0","64030","578060",,,,"-88.1219715256301","42.1243784122081","804202",,"0","674  TYNE CT INVERNESS","SF","2","36","1","1","1.00",,,"0","POINT (-88.1219715256301 42.1243784122081)"
"1132020210000","241","2018","30","27051","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54100","0",,,,"-88.1219658943354","42.1248823516072","804202",,"0","678  TYNE CT INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1219658943354 42.1248823516072)"
"1132030030000","241","2018","30","3999","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7990","0",,,,"-88.1217818857592","42.1206524846198","804202",,"0","678  SKYE LN INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1217818857592 42.1206524846198)"
"1132030070000","278","2018","30","84964","10","2","0","1","4","9","4","1","1","1","5","1","2","3",,"1","2","2","1",,"2","5","1","1","2","7","0","0","0",,"0","3203","1","2","0","169920","450080","2018-03-27T00:00:00.000","1808649118","935000","-88.1226010006614","42.1206484394213","804202",,"0","2011  ABBOTSFORD DR INVERNESS","SF","3","39","1","1","1.00",,,"1","POINT (-88.1226010006614 42.1206484394213)"
"1132030090000","204","2018","30","58100","10","5","0","3","4","12","5","3","3","1","5","1","2","1","1","1","1","0","1",,"2","5","2","1","2","7","0","0","0",,"742","5424","1","2","0","116200","723800",,,,"-88.1227234333379","42.1225224639759","804202",,"0","1993  ABBOTSFORD DR INVERNESS","SF","3","30","1","1","1.00",,,"1","POINT (-88.1227234333379 42.1225224639759)"
"1132030100000","204","2018","30","50861","10","1","0","2","1","9","5","1","3","1","5","1","1","3",,"1","2","0","1",,"2","5","2","1","2","7","0","0","0","1","0","3354","1","2","0","101720","626620",,,,"-88.1227362082579","42.1231819298511","804202",,"0","1989  ABBOTSFORD DR INVERNESS","SF","2","37","1","1","1.00",,,"1","POINT (-88.1227362082579 42.1231819298511)"
"1132030110000","204","2018","30","50869","10","5","0","3","1","12","5","1","1","1","5","1","2","1","1","1","1","0","2",,"2","6","3","1","2","7","0","0","0","1","963","3157","2","2","0","101730","604760",,,,"-88.1222310623369","42.1235821004139","804202",,"0","1981  ABBOTSFORD DR INVERNESS","SF","4","48","1","1","1.00",,,"1","POINT (-88.1222310623369 42.1235821004139)"
"1132030120000","241","2018","30","10472","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20940","0","2017-09-01T00:00:00.000","1724455019","630000","-88.1217945653576","42.1234325456004","804202",,"0","1979  ABBOTSFORD DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1217945653576 42.1234325456004)"
"1132030130000","209","2018","30","49711","10","2","0","2","4","12","5","3","1","1","5","1","1","2","3","2","2","2","1",,"2","8","3","1","1","7","0","0","0",,"409","6638","1","2","0","99420","850580",,,,"-88.1220968647523","42.1195626312322","804202",,"0","674  SKYE LN INVERNESS","SF","3","28","1","1","1.00",,,"1","POINT (-88.1220968647523 42.1195626312322)"
"1132030140000","204","2018","30","77180","10","1","0","2","4","9","5","3","3","1","5","1","1","3",,"1","1","0","1",,"2","6","2","1","2","7","0","0","0",,"384","3181","2","2","0","154360","559860",,,,"-88.1226419850136","42.1199480704134","804202",,"0","2015  ABBOTSFORD DR INVERNESS","SF","3","30","1","1","1.00",,,"1","POINT (-88.1226419850136 42.1199480704134)"
"1132040010000","204","2018","31","40619","10","1","0","2","1","8","3","1","1","1","5","1","1","3",,"1","2","2","2",,"1","6","2","1","2","7","0","0","0","1","486","3305","2","2","0","111700","595890",,,,"-88.1308112355286","42.1237423724124","804202",,"0","1875 N BRAYMORE DR INVERNESS","SF","2","29","1","1","1.00",,,"0","POINT (-88.1308112355286 42.1237423724124)"
