"arrest_key","relates_incident_number","day_of_the_week","arrest_date","arrest_time","age","sex","race","ethnicity","arrest_type","weapon_code","street_number","street_name","city","location"
"55310","21007882","Tue","2021-09-21T00:00:00.000","0730","28","Male","White",,,,"900","ASBURY AV","EVANSTON","
,  
(42.03495277744778, -87.68993183894935)"
"55312","21007891","Tue","2021-09-21T00:00:00.000","1109","13","Male","Black","Not Hispanic","On View",,"1000","FOREST AV","EVANSTON","
,  
(42.03657044436272, -87.67500620687801)"
"56316","21007894","Tue","2021-09-21T00:00:00.000","1119","55","Male","White","Not Hispanic",,,"600","RIDGE AV","EVANSTON","
,  
(42.029571846299994, -87.68580865667622)"
"55313","21007907","Tue","2021-09-21T00:00:00.000","1724","30","Male","Black",,"On View",,"600","HOWARD ST","EVANSTON","
,  
(42.01943463768282, -87.6792278341139)"
"55308","21007843","Mon","2021-09-20T00:00:00.000","1017","35","Female","Black","Not Hispanic",,,"100","CLYDE AV","EVANSTON","
,  
(42.02031106860345, -87.67799678275345)"
"55309","21007867","Mon","2021-09-20T00:00:00.000","1906","34","Male","Black",,,,"4000","GOLF RD/CRAWFORD AV","SKOKIE",
"55305","21007826","Sun","2021-09-19T00:00:00.000","1445","32","Male","Black","Not Hispanic","Taken into Custody",,"1500","NOYES ST","EVANSTON","
,  
(42.058347545664724, -87.69326431309213)"
"55307","21007829","Sun","2021-09-19T00:00:00.000","1655","30","Male","Black","Not Hispanic","On View",,"500","DAVIS ST","EVANSTON","
,  
(42.045971446715335, -87.67880736308177)"
"55302","21007568","Fri","2021-09-17T00:00:00.000","0939","29","Female","Unknown",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55304","21007735","Fri","2021-09-17T00:00:00.000","0705","36","Male","Black","Not Hispanic","Taken into Custody",,"2700","GREEN BAY RD","EVANSTON","
,  
(42.067844181835355, -87.70173836113409)"
"55303","21007728","Thu","2021-09-16T00:00:00.000","2140","28","Female","Black","Not Hispanic",,,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"56322","21007649","Tue","2021-09-14T00:00:00.000","1559","20","Female","White",,"On View",,"1000","RIDGE AV/LEE ST","EVANSTON",
"55298","21007642","Tue","2021-09-14T00:00:00.000","1244","36","Male","Black",,"On View",,"1500","CHICAGO AV","EVANSTON","
,  
(42.04560334018246, -87.67994034162837)"
"55299","21007663","Tue","2021-09-14T00:00:00.000","1837","33","Female","Black","Not Hispanic",,,"500","SHERIDAN RD","EVANSTON","
,  
(42.02751784999248, -87.67063843293887)"
"55300","21007625","Mon","2021-09-13T00:00:00.000","2103","22","Male","White",,,,"7500","SHERIDAN","CHICAGO",
"55301","21007581","Sun","2021-09-12T00:00:00.000","1840","34","Male","Black",,"On View",,"1900","DEMPSTER ST","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55296","21007536","Sat","2021-09-11T00:00:00.000","0048","48","Male","White","Not Hispanic","On View",,"700","SEWARD ST","EVANSTON","
,  
(42.02878790151248, -87.68131246384266)"
"55297","21007561","Sat","2021-09-11T00:00:00.000","2243","52","Male","White",,"Taken into Custody",,"2600","EMERSON ST/MCCORMICK BL","EVANSTON",
"55295","21007499","Thu","2021-09-09T00:00:00.000","1959","41","Female","Black","Not Hispanic","On View",,"400","ASBURY AV/KIRK ST","EVANSTON",
"55290","21007457","Wed","2021-09-08T00:00:00.000","1942","41","Female","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55291","21007437","Wed","2021-09-08T00:00:00.000","0003","35","Male","White","Not Hispanic","On View",,"800","MAIN ST","EVANSTON","
,  
(42.033973044559254, -87.68311829361167)"
"55293","21007377","Wed","2021-09-08T00:00:00.000","1330","61","Male","Black",,"Taken into Custody",,"900","MAPLE AV","EVANSTON","
,  
(42.034906964510945, -87.68520641200273)"
"55292","21007377","Wed","2021-09-08T00:00:00.000","0003","35","Male","White","Not Hispanic","Taken into Custody",,"800","MAIN ST","EVANSTON","
,  
(42.033973044559254, -87.68311829361167)"
"55286","21007429","Tue","2021-09-07T00:00:00.000","1814","28","Male","Black",,"On View","Handgun","1700","DODGE AV","EVANSTON","
,  
(42.04929182705542, -87.69896474149739)"
"55288","21007436","Tue","2021-09-07T00:00:00.000","2322","35","Male","White","Not Hispanic","On View",,"800","MAIN STREET","EVANSTON","
,  
(42.033973044559254, -87.68311829361167)"
"55281","21007355","Sun","2021-09-05T00:00:00.000","1831","47","Male","Black","Not Hispanic","On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"55282","21007366","Sun","2021-09-05T00:00:00.000","1831","47","Male","Black",,"On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"55285","21007347","Sat","2021-09-04T00:00:00.000","2234","19","Male","White",,"On View","Handgun","5000","DEMPSTER","SKOKIE",
"55280","21007336","Sat","2021-09-04T00:00:00.000","2158","24","Male","White","Not Hispanic","Taken into Custody",,"300","RIDGE AV","EVANSTON","
,  
(42.02401145074866, -87.68515036476056)"
"55284","21007270","Sat","2021-09-04T00:00:00.000","1044","41","Male","White","Not Hispanic","Taken into Custody","Handgun","1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55275","15037625","Sat","2021-09-04T00:00:00.000","1756","25","Male","White",,"On View",,"7500","N CLARK ST","CHICAGO",
"55279","21007297","Fri","2021-09-03T00:00:00.000","0957","32","Female","Black",,"On View",,"1000","FLORENCE AV","EVANSTON","
,  
(42.036682657106525, -87.69457088844324)"
"55276","21006478","Fri","2021-09-03T00:00:00.000","0130","28","Male","Black","Not Hispanic","On View",,"1500","DEWEY AV","EVANSTON","
,  
(42.04596042347506, -87.69639119328244)"
"55273","21006975","Thu","2021-09-02T00:00:00.000","1146","24","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55278","21007278","Thu","2021-09-02T00:00:00.000","1238","27","Female","Black","Not Hispanic",,,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"56323","21007232","Wed","2021-09-01T00:00:00.000","1000","48","Male","Black",,"On View",,"900","MAPLE AV","EVANSTON","
,  
(42.034906964510945, -87.68520641200273)"
"55271","21007232","Wed","2021-09-01T00:00:00.000","1000","48","Male","Black",,"On View",,"900","MAPLE AV","EVANSTON","
,  
(42.034906964510945, -87.68520641200273)"
"55269","20003691","Wed","2021-09-01T00:00:00.000","1000","48","Male","Black",,"Taken into Custody",,"900","MAPLE AV","EVANSTON","
,  
(42.034906964510945, -87.68520641200273)"
"55272","21007233","Wed","2021-09-01T00:00:00.000","1000","48","Male","Black",,"On View",,"900","MAPLE AV","EVANSTON","
,  
(42.034906964510945, -87.68520641200273)"
"55270","21007198","Tue","2021-08-31T00:00:00.000","1025","46","Male","Black",,"On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"55274","21007222","Tue","2021-08-31T00:00:00.000","1929","33","Male","Black","Not Hispanic","On View","Handgun","1000","HOWARD ST","EVANSTON","
,  
(42.01950824721509, -87.68645463516181)"
"55261","21006140","Mon","2021-08-30T00:00:00.000","0055","32","Male","Black","Not Hispanic","Taken into Custody",,"1400","MINER ST","DES PLAINES",
"55266","16030120","Mon","2021-08-30T00:00:00.000","1448","40","Male","White",,"On View",,"1500","ELMWOOD AVE","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55268","21007163","Mon","2021-08-30T00:00:00.000","1330","19","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55267","21002933","Sun","2021-08-29T00:00:00.000","1700","21","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55265","21007128","Sun","2021-08-29T00:00:00.000","0503","30","Male","White",,"On View",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"55283","21007082","Sat","2021-08-28T00:00:00.000","1739","23","Male","Black",,"Taken into Custody",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"55263","21007106","Sat","2021-08-28T00:00:00.000","0930","26","Female","Black","Not Hispanic","On View",,"100","ELMWOOD AV","EVANSTON","
,  
(42.02035004730197, -87.68280278402263)"
"55277","21007519","Sat","2021-08-28T00:00:00.000","1856","21","Female","Black",,"On View",,"1800","MAIN ST","EVANSTON","
,  
(42.03388549647883, -87.69855035898948)"
"55289","21007507","Fri","2021-08-27T00:00:00.000","0000","27","Male","Black","Not Hispanic","Taken into Custody",,"2000","EMERSON ST","EVANSTON","
,  
(42.05203800908652, -87.70123659183844)"
"55264","21007094","Fri","2021-08-27T00:00:00.000","1910","27","Male","Black","Not Hispanic",,,"1100","CHICAGO AV","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"56314","21007095","Fri","2021-08-27T00:00:00.000","1910","16","Male","Black","Not Hispanic","Taken into Custody",,"1700","DODGE AV","EVANSTON","
,  
(42.04929182705542, -87.69896474149739)"
"55260","21005847","Fri","2021-08-27T00:00:00.000","2014","53","Male","White","Not Hispanic","Taken into Custody",,"7300","W TOUHY AV","CHICAGO",
"55287","21007070","Fri","2021-08-27T00:00:00.000","0000","27","Male","Black","Not Hispanic","Taken into Custody",,"2000","EMERSON ST","EVANSTON","
,  
(42.05203800908652, -87.70123659183844)"
"55262","21007069","Thu","2021-08-26T00:00:00.000","2155","22","Male","Black","Not Hispanic",,,"3400","SIMPSON ST/CRAWFORD AV","EVANSTON",
"55259","21007012","Wed","2021-08-25T00:00:00.000","0946","53","Male","White",,,,"700","MULFORD ST/CUSTER AV","EVANSTON",
"55258","17006076","Mon","2021-08-23T00:00:00.000","1415","58","Male","Black",,"Taken into Custody",,"100","S CHICAGO STREET","JOLIET","
,  
(42.0202707903477, -87.67653060029382)"
"55256","21006972","Mon","2021-08-23T00:00:00.000","1957","61","Male","White",,"On View",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"55255","21006941","Sun","2021-08-22T00:00:00.000","1820","21","Male","Black","Not Hispanic","On View",,"2100","W HOWARD ST","CHICAGO","
,  
(42.01925234323605, -87.70312549977172)"
"55254","21006923","Sat","2021-08-21T00:00:00.000","2347","33","Male","Black",,"On View",,"1300","OAK AV","EVANSTON","
,  
(42.041983674762015, -87.68693721537062)"
"55248","21006851","Thu","2021-08-19T00:00:00.000","1716","31","Male","Black",,"On View",,"800","SHERMAN AV","EVANSTON","
,  
(42.033048837837875, -87.68219518238374)"
"55245","18009299","Thu","2021-08-19T00:00:00.000","1115","26","Male","Black","Not Hispanic","Taken into Custody",,"100","W VAN BUREN ST","CHICAGO",
"55247","21006813","Wed","2021-08-18T00:00:00.000","0210","22","Male","Black",,"On View",,"500","SOUTH BL","EVANSTON","
,  
(42.0272514182977, -87.67737821631626)"
"55246","21006644","Wed","2021-08-18T00:00:00.000","1130","62","Female","White",,"Taken into Custody",,"2600","CENTRAL ST","EVANSTON","
,  
(42.06442270557626, -87.70991041881732)"
"55252","21006816","Wed","2021-08-18T00:00:00.000","1211","56","Male","Black",,"On View",,"100","CHICAGO AV","EVANSTON","
,  
(42.0202707903477, -87.67653060029382)"
"55244","21006761","Mon","2021-08-16T00:00:00.000","1509","24","Male","Black","Not Hispanic","Taken into Custody",,"1700","LELAND AV","EVANSTON","
,  
(42.04914132890198, -87.70717824503457)"
"55251","21006772","Mon","2021-08-16T00:00:00.000","2016","34","Female","White",,,,"2100","GREY AV","EVANSTON","
,  
(42.05750555779799, -87.70196091853067)"
"55253","21006767","Mon","2021-08-16T00:00:00.000","1529","22","Male","Black","Not Hispanic",,,"700","ELGIN RD","EVANSTON","
,  
(42.05022540379194, -87.68078986503845)"
"55240","21006734","Sun","2021-08-15T00:00:00.000","1512","29","Male","Black",,"On View",,"1800","LAUREL AV","EVANSTON","
,  
(42.05103050750297, -87.70481292473849)"
"55241","21006724","Sun","2021-08-15T00:00:00.000","0404","42","Female","White",,"Taken into Custody",,,"HOWARD/WOLCOTT","CHICAGO",
"55250","21006741","Sun","2021-08-15T00:00:00.000","1805","44","Female","Black","Not Hispanic","On View",,"1400","DOBSON ST","EVANSTON","
,  
(42.02034798514191, -87.69259318673369)"
"55242","21006709","Sat","2021-08-14T00:00:00.000","1742","31","Male","White",,"On View",,"1300","PITNER AV","EVANSTON","
,  
(42.04182620400001, -87.70533903481568)"
"55237","21006669","Fri","2021-08-13T00:00:00.000","1346","57","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"55239","21006669","Fri","2021-08-13T00:00:00.000","2257","57","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"55238","21006686","Fri","2021-08-13T00:00:00.000","1916","61","Female","White",,"On View",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"55236","21005274","Thu","2021-08-12T00:00:00.000","1135","40","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55243","21006112","Wed","2021-08-11T00:00:00.000","1002","35","Female","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55235","21006624","Wed","2021-08-11T00:00:00.000","1939","19","Male","White",,"On View",,"2000","W HOWARD ST","CHICAGO","
,  
(42.01928891908932, -87.70141488968122)"
"55249","21006586","Tue","2021-08-10T00:00:00.000","2222","26","Male","White",,"On View",,"100","CALLAN AV","EVANSTON","
,  
(42.02031892581231, -87.6792164114233)"
"55233","21006575","Tue","2021-08-10T00:00:00.000","1722","16","Female","Black","Not Hispanic","On View",,"1400","GREY AV","EVANSTON","
,  
(42.04340827615759, -87.70219689301562)"
"55229","21006553","Tue","2021-08-10T00:00:00.000","0754","38","Male","Black","Not Hispanic","Taken into Custody",,"700","MAIN ST","EVANSTON","
,  
(42.03395729976259, -87.68133143545765)"
"55234","21002424","Mon","2021-08-09T00:00:00.000","0746","17","Male","Black","Not Hispanic","Taken into Custody","Handgun","5600","OLD ORCHARD RD","SKOKIE",
"55228","21006508","Mon","2021-08-09T00:00:00.000","1404","28","Male","Black",,"On View",,"1400","ASBURY AV/LAKE ST","EVANSTON",
"55232","21006544","Mon","2021-08-09T00:00:00.000","1921","35","Female","Black","Not Hispanic","Taken into Custody",,"1900","DEMPSTER ST","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55227","21004706","Mon","2021-08-09T00:00:00.000","1505","26","Male","Asian",,"Taken into Custody",,"5400","N. MILWAUKEE AVE","CHICAGO",
"55231","21006538","Mon","2021-08-09T00:00:00.000","1304","41","Male","Black","Not Hispanic","Taken into Custody",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"55226","21006518","Sun","2021-08-08T00:00:00.000","1548","43","Male","Black","Not Hispanic","On View",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"55225","21006531","Sun","2021-08-08T00:00:00.000","2345","21","Male","Black","Not Hispanic","Taken into Custody",,"600","HOWARD ST","EVANSTON","
,  
(42.01943463768282, -87.6792278341139)"
"55224","21006488","Sat","2021-08-07T00:00:00.000","1058","25","Male","Black",,"On View",,"1000","WASHINGTON ST","EVANSTON","
,  
(42.03281116006678, -87.68607748467178)"
"55221","21006392","Thu","2021-08-05T00:00:00.000","1404","61","Male","White",,"On View",,"1900","DEMPSTER","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55222","21006394","Thu","2021-08-05T00:00:00.000","1411","61","Male","White",,"On View",,"1900","DEMPSTER","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55223","21006395","Thu","2021-08-05T00:00:00.000","1413","61","Male","White",,"On View",,"1900","DEMPSTER","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55218","21006427","Wed","2021-08-04T00:00:00.000","2340","25","Male","Black",,"Taken into Custody",,"800","CHICAGO AV","EVANSTON","
,  
(42.033031139399924, -87.67919243479058)"
"55219","21006402","Wed","2021-08-04T00:00:00.000","1351","61","Male","White",,"Taken into Custody",,"1900","DEMPSTER ST","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55220","21006145","Tue","2021-08-03T00:00:00.000","2350","61","Male","White",,"On View",,"1900","DEMPSTER","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"55216","21003292","Tue","2021-08-03T00:00:00.000","2030","20","Male","Black",,"Taken into Custody",,"4900","HULL ST","SKOKIE",
"55217","21006380","Tue","2021-08-03T00:00:00.000","1850","25","Male","Black","Not Hispanic","On View",,"900","RIDGE AV","EVANSTON","
,  
(42.03492726446653, -87.68697048015352)"
"55214","21006350","Mon","2021-08-02T00:00:00.000","1833","52","Male","White",,,,"2800","SHERIDAN RD","EVANSTON","
,  
(42.069385540988456, -87.68284516956479)"
"55211","21006328","Mon","2021-08-02T00:00:00.000","1237","39","Male","Black",,"Taken into Custody","Handgun","2400","HOWARD ST","EVANSTON","
,  
(42.01915991611905, -87.70795973879045)"
"55212","21006354","Mon","2021-08-02T00:00:00.000","1851","55","Female","Asian","Not Hispanic","On View",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"55210","21006308","Sun","2021-08-01T00:00:00.000","1008","28","Male","Black",,"On View",,"900","REBA PL","EVANSTON","
,  
(42.02985527506933, -87.68498644228008)"
"55215","21005900","Sat","2021-07-31T00:00:00.000","0741","13","Female","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"55208","21006257","Fri","2021-07-30T00:00:00.000","0057","40","Male","White",,"On View",,"1200","OAK AV","EVANSTON","
,  
(42.040645344411764, -87.68686379489614)"
"55209","21006261","Fri","2021-07-30T00:00:00.000","0836","31","Male","Black","Not Hispanic","Taken into Custody",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"55213","21006269","Fri","2021-07-30T00:00:00.000","1701","25","Male","White",,,,"300","RIDGE AV","EVANSTON","
,  
(42.02401145074866, -87.68515036476056)"
"55230","21006239","Thu","2021-07-29T00:00:00.000","1151","25","Female","Black","Not Hispanic","Taken into Custody",,"300","DEMPSTER ST","EVANSTON","
,  
(42.04113399295212, -87.67593438955272)"
"55206","21006188","Tue","2021-07-27T00:00:00.000","1507","27","Male","Black",,"On View",,"100","CUSTER AV","EVANSTON","
,  
(42.02032946657181, -87.68044005876548)"
"55205","21006149","Mon","2021-07-26T00:00:00.000","0644","20","Male","White",,,,"1200","DEMPSTER ST","EVANSTON","
,  
(42.041279956339764, -87.68930691823485)"
"55204","21006121","Sun","2021-07-25T00:00:00.000","0546","29","Male","Black","Not Hispanic","On View",,"1100","HOWARD ST","EVANSTON","
,  
(42.0195200150592, -87.68780705298875)"
"55207","21006140","Sun","2021-07-25T00:00:00.000","2056","32","Male","Black","Not Hispanic","On View",,"1900","GREEN BAY RD","EVANSTON","
,  
(42.0530940049027, -87.68957036365988)"
"55202","21006051","Fri","2021-07-23T00:00:00.000","0029","34","Male","Black",,"On View",,"1200","EMERSON ST/GREEN BAY RD","EVANSTON",
"55203","21005793","Thu","2021-07-22T00:00:00.000","1310","68","Male","White","Not Hispanic","Taken into Custody",,"1000","ASBURY AV","EVANSTON","
,  
(42.036766789147556, -87.68989831922867)"
"57428","21005931","Tue","2021-07-20T00:00:00.000","1147","30","Male","White",,"On View","Handgun","2700","N. CICERO","CHICAGO",
"55201","21005961","Tue","2021-07-20T00:00:00.000","1631","33","Male","Black",,"Taken into Custody",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"55199","21005951","Tue","2021-07-20T00:00:00.000","1309","32","Female","White",,"On View",,"1600","SHERMAN AV/DAVIS ST","EVANSTON",
"55200","21000593","Mon","2021-07-19T00:00:00.000","0910","19","Male","Black",,"Taken into Custody",,"2700","S. CALIFORNIA","CHICAGO",
"55196","21005897","Sun","2021-07-18T00:00:00.000","0532","28","Male","Black","Not Hispanic","Taken into Custody",,"2000","GREEN BAY RD","EVANSTON","
,  
(42.05489847420959, -87.69097062478913)"
"55195","21005896","Sun","2021-07-18T00:00:00.000","0413","24","Male","Black",,,,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"55197","21005891","Sat","2021-07-17T00:00:00.000","2256","19","Male","Black",,"Taken into Custody",,"1600","RIDGE AV","EVANSTON","
,  
(42.04780841698017, -87.68875169796348)"
"55194","21005847","Fri","2021-07-16T00:00:00.000","0305","53","Male","White","Not Hispanic","Taken into Custody",,"1000","PITNER AV","EVANSTON","
,  
(42.03647840388951, -87.70538441595966)"
"55191","21005836","Thu","2021-07-15T00:00:00.000","2111","40","Male","Black","Not Hispanic","On View",,"1600","BENSON AV","EVANSTON","
,  
(42.0477502296909, -87.68341426171074)"
"55192","21005831","Thu","2021-07-15T00:00:00.000","1819","41","Male","Black","Not Hispanic","Taken into Custody",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"55198","21005755","Tue","2021-07-13T00:00:00.000","1430","55","Male","Asian","Not Hispanic",,,"2800","CRAWFORD AV","EVANSTON",
"55190","21005751","Tue","2021-07-13T00:00:00.000","1313","49","Male","White",,"On View",,"2200","OAKTON ST","EVANSTON","
,  
(42.026486436562294, -87.70502033042754)"
"54191","21004500","Mon","2021-07-12T00:00:00.000","1043","37","Female","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54190","21005741","Mon","2021-07-12T00:00:00.000","2143","51","Female","Black",,"On View",,"1400","HOWARD ST","EVANSTON","
,  
(42.019473609180395, -87.69283702200437)"
"54192","21005720","Mon","2021-07-12T00:00:00.000","0734","49","Male","Black","Not Hispanic","Taken into Custody",,"1100","GREENLEAF ST","EVANSTON",
"54193","21002179","Mon","2021-07-12T00:00:00.000","1431","30","Male","Unknown",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54194","21005742","Mon","2021-07-12T00:00:00.000","2225","30","Female","Black",,"On View",,"1900","DODGE AV","EVANSTON","
,  
(42.05295346336588, -87.69889634805092)"
"54187","21005625","Fri","2021-07-09T00:00:00.000","0038","30","Female","White",,"On View",,"900","PITNER AV","EVANSTON","
,  
(42.03469738534869, -87.70550509683939)"
"54189","21005630","Fri","2021-07-09T00:00:00.000","1011","37","Male","White",,"On View",,"900","HOWARD ST/RIDGE AV","EVANSTON",
"54188","21005611","Thu","2021-07-08T00:00:00.000","1720","26","Male","White",,"On View",,"800","HINMAN AV","EVANSTON","
,  
(42.03302178024184, -87.67754694450329)"
"54185","21005594","Wed","2021-07-07T00:00:00.000","2207","18","Male","White",,"On View",,"700","CUSTER AV","EVANSTON","
,  
(42.03128469761468, -87.68030990178698)"
"54184","21005596","Wed","2021-07-07T00:00:00.000","2236","29","Male","Black",,"On View",,"900","HINMAN AV","EVANSTON","
,  
(42.03479488440305, -87.67785877622575)"
"54183","21005550","Tue","2021-07-06T00:00:00.000","2117","22","Male","Black","Not Hispanic",,,"1300","FOWLER AV","EVANSTON","
,  
(42.04180028797089, -87.70689243397696)"
"54175","21005506","Mon","2021-07-05T00:00:00.000","0518","34","Male","Black","Not Hispanic","On View",,"1800","FOSTER ST","EVANSTON","
,  
(42.053839504465664, -87.6981035366024)"
"54174","21005505","Mon","2021-07-05T00:00:00.000","0446","20","Female","White",,"Taken into Custody",,"200","ASBURY AV","EVANSTON","
,  
(42.022339108703086, -87.69013374998)"
"54164","21005058","Mon","2021-07-05T00:00:00.000","1752","19","Female","Black","Not Hispanic","On View",,"1600","THELIN CT","EVANSTON","
,  
(42.0420350395233, -87.69544319739184)"
"54173","21005490","Sun","2021-07-04T00:00:00.000","2140","28","Male","Black",,"On View",,"2200","HOWARD ST","EVANSTON","
,  
(42.019211376364495, -87.705482830181)"
"54181","21005487","Sun","2021-07-04T00:00:00.000","1913","18","Male","White",,"On View",,"2400","LAKE ST","EVANSTON","
,  
(42.044059296682015, -87.70759487157017)"
"55193","21005453","Sat","2021-07-03T00:00:00.000","1959","58","Male","White",,"On View",,"200","MAIN ST/MCDANIEL AV","EVANSTON",
"54162","20008196","Sat","2021-07-03T00:00:00.000","1820","22","Male","Black",,"Taken into Custody",,"800","CHICAGO AV","EVANSTON","
,  
(42.033031139399924, -87.67919243479058)"
"54163","20008216","Sat","2021-07-03T00:00:00.000","1948","22","Male","Black",,"Taken into Custody",,"800","CHICAGO AV","EVANSTON","
,  
(42.033031139399924, -87.67919243479058)"
"54180","21005438","Sat","2021-07-03T00:00:00.000","0054","23","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54172","21005460","Sat","2021-07-03T00:00:00.000","1820","22","Male","Black",,"Taken into Custody",,"800","CHICAGO AV","EVANSTON","
,  
(42.033031139399924, -87.67919243479058)"
"54177","21005435","Sat","2021-07-03T00:00:00.000","0036","23","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54171","21005432","Fri","2021-07-02T00:00:00.000","2041","50","Female","White","Not Hispanic","On View",,"1200","DARROW AV","EVANSTON","
,  
(42.0402117209188, -87.69760410181365)"
"54170","21005417","Fri","2021-07-02T00:00:00.000","1538","29","Male","Black","Not Hispanic","Taken into Custody",,"1400","RIDGE AV/LAKE ST","EVANSTON",
"54169","21005416","Fri","2021-07-02T00:00:00.000","1644","29","Male","Black","Not Hispanic","Taken into Custody",,"1400","RIDGE AV/LAKE ST","EVANSTON",
"54168","21005401","Fri","2021-07-02T00:00:00.000","0935","40","Male","Black",,"On View",,"2200","CENTRAL ST","EVANSTON","
,  
(42.06437146330963, -87.70415467311403)"
"54182","19000465","Fri","2021-07-02T00:00:00.000","2041","50","Female","White","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54179","21005437","Fri","2021-07-02T00:00:00.000","1902","23","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54161","21003488","Fri","2021-07-02T00:00:00.000","1600","30","Female","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54176","21005429","Fri","2021-07-02T00:00:00.000","2328","23","Male","White",,"On View",,"1100","DAVIS ST","EVANSTON","
,  
(42.047082963622316, -87.68777248027266)"
"54178","21005436","Fri","2021-07-02T00:00:00.000","1905","23","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54151","21003607","Thu","2021-07-01T00:00:00.000","1615","59","Male","White","Not Hispanic","On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54167","21005387","Thu","2021-07-01T00:00:00.000","2250","73","Male","White","Not Hispanic","On View",,"1100","CHICAGO AVE","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"54165","21005386","Thu","2021-07-01T00:00:00.000","2149","73","Male","White","Not Hispanic","On View",,"1100","CHICAGO AVE","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
