"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"10167","Wed","2017-06-14T06:16:00.000","STREET STOP","17","Black","Male","No","NONE","72","1000","MAIN ST","EVANSTON"
"10139","Sun","2017-06-11T01:12:00.000","STREET STOP","16","White","Male","Yes","NONE","72","800","CHICAGO AV","EVANSTON"
"10133","Thu","2017-06-08T20:15:00.000","STREET STOP","14","Black","Male","No","NONE","73","600","DAVIS ST/CHICAGO AV","EVANSTON"
"10132","Thu","2017-06-08T20:15:00.000","STREET STOP","15","Black","Male","No","NONE","73","600","DAVIS ST/CHICAGO AV","EVANSTON"
"10130","Thu","2017-06-08T18:47:00.000","STREET STOP","14","Black","Male","No","NONE","73","600","DAVIS ST/CHICAGO AV","EVANSTON"
"10131","Thu","2017-06-08T18:47:00.000","STREET STOP","13","Black","Male","No","NONE","73","600","DAVIS ST/CHICAGO AV","EVANSTON"
"10099","Tue","2017-06-06T02:50:00.000","STREET STOP","15","Black","Male","No","NONE","74","1600","DODGE AV","EVANSTON"
"10106","Mon","2017-06-05T18:17:00.000","TRAF STOP/GANG NARC","16","White","Male","Yes","ARREST","76","1900","RIDGE AV","EVANSTON"
"10105","Mon","2017-06-05T17:41:00.000","OTHER","16","White","Male","Yes","NONE","71","400","DODGE AV","EVANSTON"
"10098","Mon","2017-06-05T17:13:00.000","OTHER","15","White","Male","Yes","NONE","71","400","DODGE AV","EVANSTON"
"10109","Mon","2017-06-05T17:13:00.000","OTHER","16","White","Male","Yes","NONE","71","400","DODGE AV","EVANSTON"
"10092","Fri","2017-06-02T10:38:00.000","SUSPICIOUS PERSON","14","Black","Male","No","NONE","74","1100","DARROW AV","EVANSTON"
"10078","Fri","2017-06-02T00:05:00.000","OTHER","17","White","Male","No","NONE","75","2600","COLFAX ST","EVANSTON"
"10051","Sat","2017-05-27T21:14:00.000","STREET STOP","14","Black","Male","No","NONE","77","1700","FOSTER ST","EVANSTON"
"10066","Sun","2017-05-21T00:59:00.000","TRAF STOP/GANG NARC","17",,"Male","Yes","NONE","78","0","ASBURY AV/HOWARD ST","EVANSTON"
"10030","Fri","2017-05-19T18:52:00.000","SUSPICIOUS PERSON","16","White","Male","No","NONE","77","1900","JACKSON AV","EVANSTON"
"9994","Sun","2017-05-14T23:46:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","17","Black","Male","Yes","NONE","74","1500","PITNER AV","EVANSTON"
"10069","Sun","2017-05-14T19:00:00.000","TRAFFIC STOP","17","Black","Male","Yes","NONE","74","2400","DEMPSTER ST","EVANSTON"
"10015","Sun","2017-05-14T17:14:00.000","OTHER","12","Black","Male","Yes","NONE","75","2300","HARTREY AV","EVANSTON"
"10014","Sun","2017-05-14T17:08:00.000","OTHER","14","Black","Male","Yes","NONE","75","2300","HARTREY AV","EVANSTON"
"9965","Sun","2017-05-07T17:36:00.000","TRAFFIC STOP","17","Black","Male","Yes","ARREST","77","1700","ASHLAND AV","EVANSTON"
"9964","Sun","2017-05-07T17:36:00.000","TRAFFIC STOP","17","Black","Male","Yes","ARREST","77","1700","ASHLAND AV","EVANSTON"
"9963","Sun","2017-05-07T17:36:00.000","TRAFFIC STOP","16","Black","Male","Yes","ARREST","77","1700","ASHLAND AV","EVANSTON"
"9955","Sat","2017-05-06T00:36:00.000","TRAFFIC STOP","17","White","Male","Yes","ARREST","74","1000","ASBURY AV","EVANSTON"
"9956","Fri","2017-05-05T22:23:00.000","TRAFFIC STOP","17","White","Male","Yes","ARREST","74","1000","ASBURY AV","EVANSTON"
"9959","Fri","2017-05-05T22:23:00.000","TRAFFIC STOP","16","White","Male","Yes","ARREST","74","1000","ASBURY AV","EVANSTON"
"9957","Fri","2017-05-05T22:23:00.000","TRAFFIC STOP","16","White","Male","Yes","ARREST","74","1000","ASBURY AV","EVANSTON"
"9954","Fri","2017-05-05T19:00:00.000","STREET STOP","16","Black","Male","Yes","ARREST","77","2100","GREEN BAY RD","EVANSTON"
"9997","Mon","2017-05-01T21:43:00.000","TRAFFIC STOP","17","Black","Male","Yes","NONE","78","800","HOWARD ST","EVANSTON"
"9937","Sat","2017-04-29T01:18:00.000","STREET STOP","17","White","Male","No","NONE","78","100","RIDGE AV","EVANSTON"
"9991","Tue","2017-04-25T18:30:00.000","SUSP PERSON/GANG NARC","17","Black","Male","Yes","NONE","74","1400","GREY AV","EVANSTON"
"9804","Sat","2017-04-01T17:00:00.000","GANG/NARCOTIC","17","Black","Male","No","NONE","77","2100","DARROW AV/SIMPSON ST","EVANSTON"
"9693","Fri","2017-03-10T17:31:00.000","STREET STOP/SUSP PERSON","17","White","Male","No",,"75","2700","WOODBINE AV","EVANSTON"
"9669","Mon","2017-03-06T15:23:00.000","STREET STOP/SUSP PERSON","16","Black","Male","Yes","NONE","77","1700","DARROW AV","EVANSTON"
"9656","Sun","2017-03-05T17:48:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","17","Black","Male","Yes","NONE","74","1900","DEMPSTER ST","EVANSTON"
"9663","Sat","2017-03-04T00:25:00.000","STREET STOP","17","Asian","Female","No","NONE","75","2600","COLFAX ST","EVANSTON"
"9707","Wed","2017-03-01T23:34:00.000","STREET STOP","16","Black","Male","Yes","NONE","74","1500","MC DANIEL AV","EVANSTON"
"9609","Tue","2017-02-28T02:39:00.000","OTHER","15","White","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"9608","Tue","2017-02-28T02:36:00.000","OTHER","16","White","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"9661","Tue","2017-02-28T01:23:00.000","STREET STOP","16","Black","Male","No","NONE","76","1700","ORRINGTON AV","EVANSTON"
"9606","Tue","2017-02-28T01:09:00.000","STREET STOP","15","White","Male","No","NONE","76","1700","ORRINGTON AV","EVANSTON"
"9587","Fri","2017-02-24T00:01:00.000","TRAFFIC STOP","16","Black","Male","Yes","NONE","99",,"GOLF/EAST PRARIE",
"9588","Fri","2017-02-24T00:01:00.000","TRAFFIC STOP","15","White","Male","Yes","NONE","99",,"GOLF/EAST PRAIRIE","SKOKIE"
"9590","Fri","2017-02-24T00:01:00.000","TRAFFIC STOP","15","White","Male","Yes","NONE","99",,"GOLF/EAST PRAIRIE","SKOKIE"
"9589","Fri","2017-02-24T00:00:00.000","TRAFFIC STOP","17","White","Male","Yes","NONE","99",,"GOLF/EAST PRAIRIE","SKOKIE"
"9530","Tue","2017-02-14T21:49:00.000","TRAF STOP/GANG NARC","15","White","Male","Yes","NONE","77","1600","SIMPSON ST/ASHLAND AV","EVANSTON"
"9529","Tue","2017-02-14T21:46:00.000","TRAF STOP/GANG NARC","15","White","Male","Yes","NONE","77","1600","SIMPSON ST/ASHLAND AV","EVANSTON"
"9531","Sun","2017-02-12T13:10:00.000","STREET STOP/SUSP PERSON","14","Black","Male","No","NONE","72","200","LEE ST","EVANSTON"
"9483","Sat","2017-02-11T22:08:00.000","GANG/NARCOTIC","16","White","Male","Yes",,"76","2300","NOYES CT","EVANSTON"
"9508","Sat","2017-02-11T00:48:00.000","GANG/NARCOTIC","15","White","Male","Yes",,"76","2300","NOYES CT","EVANSTON"
"9495","Wed","2017-02-08T21:00:00.000","STREET STOP/GANG NARC","17","Black","Male","No","NONE","99","7600","PAULINA ST","CHICAGO"
"9473","Tue","2017-02-07T09:06:00.000","STREET STOP","17","Black","Male","Yes","NONE","78","1900","JUNEWAY TER","EVANSTON"
"9518","Mon","2017-02-06T20:46:00.000","TRAF STOP/GANG NARC","17","White","Male","Yes","NONE","74","1300","LAKE ST","EVANSTON"
"9456","Sun","2017-02-05T17:48:00.000","OTHER","17","Black","Male","No","NONE","73","1500","CHICAGO AV","EVANSTON"
"9445","Sat","2017-02-04T15:44:00.000","TRAFFIC STOP","17","Black","Male","No","NONE","77","1900","JACKSON AV","EVANSTON"
"9412","Sat","2017-01-28T22:03:00.000","STREET STOP","14","White","Male","No","NONE","78","700","OAKTON ST","EVANSTON"
"9464","Sat","2017-01-21T23:20:00.000","GANG/NARCOTIC","17","Black","Male","Yes","NONE","77","1800","ASHLAND","EVANSTON"
"9463","Sat","2017-01-21T18:30:00.000","STREET STOP","16","Black","Male","No","NONE","74","1800","CHURCH ST","EVANSTON"
"9400","Sat","2017-01-21T18:30:00.000","STREET STOP","14","Black","Male","No","NONE","74","1800","CHURCH ST","EVANSTON"
"9381","Sat","2017-01-21T16:55:00.000","STREET STOP","16","Black","Female","Yes","NONE","76","800","CHURCH ST","EVANSTON"
"9380","Sat","2017-01-21T16:55:00.000","STREET STOP","17","Black","Female","Yes","NONE","76","800","CHURCH ST","EVANSTON"
"9379","Sat","2017-01-21T16:55:00.000","STREET STOP","17","Black","Female","Yes","NONE","76","800","CHURCH ST","EVANSTON"
"9382","Sat","2017-01-21T16:55:00.000","STREET STOP","16","Black","Female","Yes","NONE","76","800","CHURCH ST","EVANSTON"
"9358","Tue","2017-01-17T17:01:00.000","STREET STOP/SUSP PERSON","14","Black","Male","Yes","NONE","99","7800","MARSHFIELD AV/JUNEWAY TER","CHICAGO"
"9355","Mon","2017-01-16T00:27:00.000","OTHER","16","Black","Female","Yes","NONE","78","400","RIDGE AV","EVANSTON"
"9284","Sat","2017-01-07T18:53:00.000","SUSP PERSON/GANG NARC","16","Black","Male","Yes","NONE","77","2000","DARROW AV","EVANSTON"
"9285","Sat","2017-01-07T18:52:00.000","SUSP PERSON/GANG NARC","15","Black","Male","Yes","NONE","77","2000","DARROW AV","EVANSTON"
"9272","Fri","2017-01-06T16:10:00.000","STREET STOP/SUSP PERSON","17","Black","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"9283","Fri","2017-01-06T16:10:00.000","STREET STOP/SUSP PERSON","14","White","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"9264","Tue","2017-01-03T20:38:00.000","STREET STOP","16","Black","Male",,,"77","2100","DARROW AV","EVANSTON"
"9250","Tue","2016-12-27T21:44:00.000","TRAF STOP/SUSP PERS/GANG NARC","17","Black","Male","Yes","NONE","73","900","DAVIS ST","EVANSTON"
"9231","Mon","2016-12-26T19:54:00.000","GANG/NARCOTIC","16","Black","Male","Yes","NONE","74","1800","DEMPSTER ST","EVANSTON"
"9232","Mon","2016-12-26T19:54:00.000","GANG/NARCOTIC","16","Black","Male","Yes","NONE","74","1800","DEMPSTER ST","EVANSTON"
"8198","Fri","2016-12-09T23:52:00.000","STREET STOP/GANG NARC","17","Black","Male","Yes","NONE","72","1000","OAKTON ST/RIDGE AV","EVNSTN"
"8194","Fri","2016-12-09T19:23:00.000","TRAFFIC STOP/SUSP PERSON","16","White","Male","Yes","NONE","77","1900","JACKSON AV","EVANSTON"
"8195","Fri","2016-12-09T19:23:00.000","TRAFFIC STOP/SUSP PERSON","15","White","Male","Yes","NONE","77","1900","JACKSON AV","EVANSTON"
"8169","Sat","2016-12-03T00:20:00.000","STREET STOP/GANG NARC","16","White","Male","Yes","NONE",,"1000","ELMWOOD AVENUE","EVANSTON"
"8167","Fri","2016-12-02T17:03:00.000","TRAFFIC STOP","16","White","Male","No","NONE","77","1900","ASBURY AVENUE","EVANSTON"
"8168","Fri","2016-12-02T17:03:00.000","TRAFFIC STOP","17",,"Male","No","NONE","77","1900","ASBURY AVENUE","EVANSTON"
"8175","Fri","2016-12-02T16:23:00.000","STREET STOP","16","Black","Male","No","NONE",,"1900","ASHLAND AVENUE","PARK RIDGE"
"8137","Sun","2016-11-27T01:13:00.000","TRAFFIC STOP","17","White","Male","Yes","NONE","74","2200","DEMPSTER ST/HARTREY AV","EVNSTN"
"9295","Wed","2016-11-23T05:45:00.000","STREET STOP/SUSP PERSON","16","White","Male","Yes",,"78","100","RIDGE AV","EVNSTN"
"8133","Wed","2016-11-23T05:36:00.000","STREET STOP/SUSP PERSON","17","White","Male","Yes","NONE","78","100","RIDGE AV","EVNSTN"
"8115","Wed","2016-11-23T00:18:00.000","STREET STOP/SUSP PERSON","17","Black","Male","No","NONE",,"1400","SHERIDAN RD","EVNSTN"
"8102","Sun","2016-11-13T22:00:00.000","STREET STOP","17","Black","Female","No","NONE","78","800","HOWARD ST","EVNSTN"
"8084","Sat","2016-11-12T17:24:00.000","STREET STOP","15","Black","Male","No","NONE","77","1600","DODGE","EVNSTN"
"8203","Sat","2016-11-12T16:50:00.000","STREET STOP/SUSP PERSON/GANG NARC","17","White","Male","Yes","NONE","77","1700","DARROW AV","EVNSTN"
"8058","Thu","2016-11-10T23:59:00.000","TRAF STOP/GANG NARC","16","Black","Male","Yes","NONE","74","1400","PITNER AV","EVNSTN"
"8097","Thu","2016-11-10T19:22:00.000","TRAFFIC STOP","17","Black","Male","Yes","ARREST","78","800","DOBSON ST","EVNSTN"
"8145","Fri","2016-10-21T03:41:00.000","TRAFFIC STOP","17","Black","Male","No","NONE","75","2300","GREEN BAY RD","EVNSTN"
"7976","Thu","2016-10-20T23:45:00.000","STREET STOP/SUSP PERSON","15","White","Male","Yes","NONE","74","1800","DAVIS ST","EVNSTN"
"7974","Thu","2016-10-20T23:39:00.000","STREET STOP/SUSP PERSON","15","White","Male","Yes","NONE","74","1800","DAVIS ST","EVNSTN"
"7973","Thu","2016-10-20T18:59:00.000","STREET STOP","16","Black","Male","Yes","ARREST",,"7600","BOSWORTH","CHICAGO"
"7885","Wed","2016-10-12T01:16:00.000","STREET STOP","17","White","Male","No","NONE","75","2600","HURD AV","EVNSTN"
"7864","Tue","2016-10-11T09:57:00.000","STREET STOP","15","Black","Male","No","NONE","74","1300","RIDGE AV","EVNSTN"
"7846","Sun","2016-10-09T18:12:00.000","STREET STOP","17","Black","Male","Yes","NONE","77","2000","DODGE AV","EVNSTN"
"7821","Fri","2016-10-07T08:49:00.000","TRAFFIC STOP","17","Black","Male","No","NONE","74","1400","BROWN AV","EVNSTN"
