"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"12837","Mon","2019-09-30T19:33:00.000","STREET STOP","14","Black","Male","Yes","ARREST","73","1500","ELMWOOD AV","EVANSTON"
"12834","Sun","2019-09-29T17:59:00.000","STREET STOP","14","Black","Male","Yes","ARREST","77","1400","EMERSON ST","EVANSTON"
"12829","Wed","2019-09-25T20:27:00.000","STREET STOP","48","White","Male","Yes","ARREST","76","2300","NOYES CT","EVANSTON"
"12831","Wed","2019-09-25T19:14:00.000","STREET STOP/SUSP PERSON","15","Black","Male","Yes","ARREST","71","800","ASBURY AV","EVANSTON"
"12830","Wed","2019-09-25T13:05:00.000","STREET STOP","26","Black","Male","Yes","ARREST","73","900","MAPLE AV","EVANSTON"
"12825","Wed","2019-09-25T03:51:00.000","STREET STOP","33","Black","Male","Yes","NONE","76","1700","BENSON AV","EVANSTON"
"12822","Mon","2019-09-23T13:54:00.000","STREET STOP/GANG NARC","21","White","Male","Yes","ARREST","99","8600","HAMLIN AV","SKOKIE"
"12823","Sat","2019-09-21T17:19:00.000","GANG/NARCOTIC","31","White","Male","Yes","NONE","75","1800","SIMPSON ST","EVANSTON"
"12824","Sat","2019-09-21T17:19:00.000","GANG NARC/RSO","28","Black","Male","Yes","NONE","75","1800","SIMPSON ST","EVANSTON"
"12821","Fri","2019-09-20T20:01:00.000","OTHER","27","Black","Male","Yes","NONE","73","1200","CHICAGO AV","EVANSTON"
"12820","Thu","2019-09-19T19:04:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","ARREST","74","800","GREENLEAF ST","EVANSTON"
"12819","Thu","2019-09-19T15:24:00.000","STREET STOP/SUSP PERSON","42","Black","Male","Yes",,"73","1100","CHICAGO AV","EVANSTON"
"12826","Wed","2019-09-18T12:22:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","72","700","CUSTER AV","EVANSTON"
"12827","Wed","2019-09-18T12:20:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","78","700","BRUMMEL ST","EVANSTON"
"12816","Wed","2019-09-18T12:06:00.000","OTHER","74","White","Male","Yes","NONE","76","2800","RIDGE AV","EVANSTON"
"12817","Tue","2019-09-17T14:16:00.000","STREET STOP","23","Black","Male","Yes",,"76","1600","MAPLE AV","EVANSTON"
"12811","Sun","2019-09-15T14:00:00.000","STREET STOP","21","Black","Male","Yes",,"75","1600","PITNER AV","EVANSTON"
"12810","Sat","2019-09-14T23:43:00.000","TRAF STOP/GANG NARC","33","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"12813","Fri","2019-09-13T16:40:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","ARREST","74","1100","ASBURY AV/CRAIN ST","EVANSTON"
"12798","Fri","2019-09-13T12:53:00.000","OTHER","57","White","Male","Yes","NONE","73","1600","CHICAGO AV","EVANSTON"
"12797","Mon","2019-09-09T13:45:00.000","STREET STOP","51","Black","Male","Yes","ARREST","72","300","CUSTER AV","EVANSTON"
"12792","Sat","2019-09-07T23:10:00.000","STREET STOP/SUSP PERSON","14","Black","Male","Yes","NONE","74","300","LEE ST","EVANSTON"
"12809","Sat","2019-09-07T18:12:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","22","Black","Male","Yes","ARREST","78","600","OAKTON ST","EVANSTON"
"12787","Fri","2019-09-06T21:49:00.000","OTHER","47","White","Male","Yes","ARREST","75","2600","CENTRAL ST","EVANSTON"
"12794","Fri","2019-09-06T12:31:00.000","STREET STOP/SUSP PERSON","17","Black","Male","Yes","ARREST","76","1700","ORRINGTON AV","EVANSTON"
"12814","Mon","2019-09-02T19:02:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes",,"77","1400","LYONS ST","EVANSTON"
"12760","Mon","2019-09-02T10:27:00.000","OTHER","52","White","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"12751","Mon","2019-09-02T10:05:00.000","TRAF STOP/GANG NARC","20","Black","Male","Yes",,"77","2100","ASHLAND AV","EVANSTON"
"12747","Sun","2019-09-01T19:05:00.000","STREET STOP","28","Black","Male","Yes","ARREST","75","1600","SIMPSON ST","EVANSTON"
"12764","Sun","2019-09-01T17:51:00.000","TRAF STOP/GANG NARC","30","White","Male","Yes","NONE","78","1000","BRUMMEL ST","EVANSTON"
"12771","Sat","2019-08-31T16:13:00.000","TRAFFIC STOP","19","Black","Male","Yes","ARREST","77","2100","EMERSON ST","EVANSTON"
"12770","Sat","2019-08-31T15:49:00.000","TRAFFIC STOP","15","Black","Female","Yes","ARREST","77","2100","EMERSON ST","EVANSTON"
"12780","Sat","2019-08-31T15:44:00.000","TRAFFIC STOP","15","Black","Female","Yes","ARREST","77","2100","EMERSON ST","EVANSTON"
"12769","Sat","2019-08-31T15:37:00.000","TRAFFIC STOP","15","Black","Female","Yes","ARREST","77","2100","EMERSON ST","EVANSTON"
"12795","Sat","2019-08-31T15:25:00.000","TRAFFIC STOP","15","Black","Male","Yes","ARREST","77","2100","EMERSON ST","EVANSTON"
"12783","Thu","2019-08-29T19:30:00.000","TRAFFIC STOP","35","Black","Male","Yes","ARREST","78","300","HOWARD ST","EVANSTON"
"12777","Wed","2019-08-28T22:34:00.000","TRAFFIC STOP","21","White","Male","Yes","NONE","71","500","DODGE AV","EVANSTON"
"12779","Wed","2019-08-28T22:31:00.000","TRAFFIC STOP","23","White","Male","Yes","NONE","71","500","DODGE AV","EVANSTON"
"12778","Wed","2019-08-28T22:24:00.000","TRAFFIC STOP","29","White","Male","Yes","NONE","71","500","DODGE AV","EVANSTON"
"12773","Wed","2019-08-28T18:55:00.000","STREET STOP","46","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12785","Wed","2019-08-28T18:54:00.000","TRAFFIC STOP","19","Black","Female","Yes","NONE","99","100","DAMEN ST","CHICAGO"
"12784","Wed","2019-08-28T18:54:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","99","100","DAMEN ST","CHICAGO"
"12734","Wed","2019-08-28T03:34:00.000","STREET STOP/SUSP PERSON","18","Black","Male","Yes","NONE","77","2200","HOWARD ST","EVANSTON"
"12752","Tue","2019-08-27T21:57:00.000","STREET STOP","62","Black","Male","Yes","ARREST","76","1000","CLARK ST/MAPLE AV","EVANSTON"
"12763","Tue","2019-08-27T20:25:00.000","TRAF STOP/GANG NARC","18","Black","Male","Yes","NONE","74","2100","DEMPSTER ST","EVANSTON"
"12762","Tue","2019-08-27T18:29:00.000","TRAFFIC STOP","28","White","Male","Yes","NONE","71","1500","ASHLAND","CHICAGO"
"12750","Tue","2019-08-27T17:50:00.000","TRAF STOP/GANG NARC","26","White","Male","Yes","NONE","99","7400","WESTERN","CHICAGO"
"12731","Tue","2019-08-27T11:08:00.000","STREET STOP","65","Black","Male","Yes","NONE","71","100","ASBURY AV","EVANSTON"
"12749","Mon","2019-08-26T19:11:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","20","Black","Male","Yes","NONE","99","7500","N PAULINA ST","CHICAGO"
"12730","Sat","2019-08-24T21:29:00.000","STREET STOP/GANG NARC","17","Black","Male","Yes","NONE","78","100","CLYDE AV","EVANSTON"
"12782","Sat","2019-08-24T16:38:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","71","1000","CLEVELAND","EVANSTON"
"12781","Sat","2019-08-24T16:31:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","99","1500","BIRCHWOOD","CHICAGO"
"12748","Sat","2019-08-24T16:11:00.000","STREET STOP/GANG NARC","41","White","Male","Yes","ARREST","73","1600","ORRINGTON AV","EVANSTON"
"12745","Fri","2019-08-23T18:27:00.000","TRAFFIC STOP","31","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12744","Fri","2019-08-23T18:12:00.000","TRAFFIC STOP","26","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12741","Fri","2019-08-23T17:48:00.000","TRAFFIC STOP","18","Black","Male","Yes",,"77","1600","EMERSON ST","EVANSTON"
"12746","Fri","2019-08-23T17:40:00.000","TRAFFIC STOP","18","Black","Male","Yes",,"77","1600","EMERSON ST","EVANSTON"
"12743","Fri","2019-08-23T17:03:00.000","TRAFFIC STOP","18","Black","Male","Yes",,"77","1600","EMERSON ST","EVANSTON"
"12742","Fri","2019-08-23T17:03:00.000","TRAFFIC STOP","18","Black","Male","Yes",,"77","1600","EMERSON ST","EVANSTON"
"12739","Thu","2019-08-22T16:00:00.000","STREET STOP","26","Black","Male","Yes","NONE","71","2400","CHURCH ST","EVANSTON"
"12757","Tue","2019-08-20T19:30:00.000","TRAF STOP/GANG NARC","25","White","Male","Yes","NONE","99","8000","MCCORMICK","SKOKIE"
"12761","Tue","2019-08-20T18:06:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","74","1300","DEMPSTER","SKOKIE"
"12759","Tue","2019-08-20T16:50:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","78","600","BRUMMEL ST/CLYDE AV","EVANSTON"
"12756","Tue","2019-08-20T14:36:00.000","STREET STOP","35","Black","Male","Yes","ARREST","78","100","CUSTER AV","EVANSTON"
"12726","Tue","2019-08-20T11:55:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes",,"77","1700","FOSTER ST","EVANSTON"
"12720","Thu","2019-08-15T22:23:00.000","TRAFFIC STOP","29","Black","Male","Yes","NONE","78","1300","OAKTON ST","EVANSTON"
"12721","Wed","2019-08-14T23:33:00.000","TRAFFIC STOP","19","White","Male","Yes","NONE","99","7300","WESTERN","CHICAGO"
"12723","Wed","2019-08-14T20:22:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","25","Black","Male","Yes","NONE","78","300","CUSTER AV","EVANSTON"
"12714","Tue","2019-08-13T00:05:00.000","TRAF STOP/GANG NARC","32","Black","Male","Yes",,"99","7500","WASHTENAW","CHICAGO"
"12712","Mon","2019-08-12T00:06:00.000","TRAF STOP/GANG NARC","43","Black","Male","Yes","NONE","74","2000","LAKE ST","EVANSTON"
"12738","Sat","2019-08-10T19:50:00.000","TRAFFIC STOP","17","White","Male","Yes","NONE","72","800","KEDZIE ST","EVANSTON"
"12737","Sat","2019-08-10T19:50:00.000","TRAFFIC STOP","18","White","Male","Yes","NONE","72","800","KEDZIE ST","EVANSTON"
"12736","Sat","2019-08-10T19:50:00.000","TRAFFIC STOP","18","White","Male","Yes","NONE","72","800","KEDZIE ST","EVANSTON"
"12722","Fri","2019-08-09T03:18:00.000","TRAFFIC STOP","17","Black","Male","Yes",,"78","200","CUSTER AV/BRUMMEL ST","EVANSTON"
"12719","Fri","2019-08-09T01:25:00.000","TRAFFIC STOP","31","Black","Male","Yes","NONE","71","800","ASBURY AV","EVANSTON"
"12718","Fri","2019-08-09T00:34:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","71",,"MULFORD ST / ELMWOOD AV","EVANSTON"
"12711","Thu","2019-08-08T22:46:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","39","Black","Male","Yes","NONE","78","600","HULL TER","EVANSTON"
"12706","Mon","2019-08-05T23:50:00.000","SUSPICIOUS PERSON","27","Black","Male","Yes","NONE","74","1900","GREENLEAF ST","EVANSTON"
"12707","Mon","2019-08-05T23:50:00.000","SUSPICIOUS PERSON","18","Black","Male","Yes","NONE","74","1900","GREENLEAF ST","EVANSTON"
"12708","Mon","2019-08-05T21:30:00.000","STREET STOP","18","White","Male","Yes","NONE","78","200","RIDGE AV","EVANSTON"
"12698","Sun","2019-08-04T17:18:00.000","TRAFFIC STOP","20","Black","Male","Yes",,"77","2200","LYONS ST","EVANSTON"
"12699","Sat","2019-08-03T10:17:00.000","OTHER","66","White","Male","Yes","NONE","76","800","NOYES ST","EVANSTON"
"12704","Sat","2019-08-03T00:41:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","78",,"HOWARD ST / BARTON AV","CHICAGO"
"12697","Fri","2019-08-02T03:19:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","60","Black","Male","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"12678","Fri","2019-08-02T01:40:00.000","STREET STOP/GANG NARC","19","White","Female","Yes","NONE","78","1100","DOBSON ST","EVANSTON"
"12696","Fri","2019-08-02T01:10:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","29","Black","Male","Yes","NONE","71","1000","ASBURY AV","EVANSTON"
"12674","Fri","2019-08-02T00:40:00.000","STREET STOP/GANG NARC","19","Black","Male","Yes","NONE","78","1100","DOBSON ST","EVANSTON"
"12701","Fri","2019-08-02T00:00:00.000","TRAF STOP/GANG NARC","22","White","Female","Yes","NONE","71",,"HOWARD / MCCORMICK","EVANSTON"
"12702","Fri","2019-08-02T00:00:00.000","TRAF STOP/GANG NARC","30","White","Male","Yes","NONE","71",,"HOWARD / MCCORMICK","EVANSTON"
"12703","Fri","2019-08-02T00:00:00.000","TRAF STOP/GANG NARC","33","White","Male","Yes","NONE","71",,"HOWARD / MCCORMICK","EVANSTON"
"12677","Thu","2019-08-01T03:39:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","30","White","Male","Yes","ARREST","72","600","CALLAN AV","EVANSTON"
"12669","Wed","2019-07-31T19:44:00.000","STREET STOP","27","Black","Male","Yes","NONE","74","1800","LAKE ST","EVANSTON"
"12688","Wed","2019-07-31T19:14:00.000","STREET STOP","23","Black","Male","Yes","NONE","74","1800","LAKE ST","EVANSTON"
"12673","Wed","2019-07-31T19:14:00.000","STREET STOP","26","Black","Male","Yes","ARREST","74","1800","LAKE ST","EVANSTON"
"12695","Wed","2019-07-31T19:14:00.000","STREET STOP","23","White","Female","Yes","NONE","74","1800","LAKE ST","EVANSTON"
"12689","Wed","2019-07-31T19:14:00.000","STREET STOP","27","Black","Female","Yes","NONE","74","1800","LAKE ST","EVANSTON"
"12656","Wed","2019-07-31T01:07:00.000","STREET STOP/GANG NARC","37","Black","Male","Yes","NONE","77","1800","HOVLAND CT","EVANSTON"
"12657","Tue","2019-07-30T23:57:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","31","Black","Male","Yes","NONE","72","1000","SHERMAN AV","EVANSTON"
"12655","Tue","2019-07-30T22:10:00.000","TRAF STOP/GANG NARC","23","Black","Female","Yes",,"72","400","HOWARD ST","EVANSTON"
"12671","Tue","2019-07-30T20:12:00.000","STREET STOP","39","Black","Male","Yes","ARREST","78","100","CLYDE AV","EVANSTON"
"12659","Tue","2019-07-30T19:50:00.000","TRAF STOP/GANG NARC","58","Black","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12658","Tue","2019-07-30T18:42:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","23","Asian","Male","Yes","NONE","72","1000","SHERMAN AV","EVANSTON"
"12693","Mon","2019-07-29T23:42:00.000","TRAFFIC STOP","26","White","Male","Yes","NONE","99","1800","BIRCHWOOD","CHICAGO"
"12675","Mon","2019-07-29T23:04:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","78","1100","HOWARD","EVANSTON"
"12668","Mon","2019-07-29T20:14:00.000","GANG/NARCOTIC","37","Black","Male","Yes","NONE","74","2100","WESLEY AV","EVANSTON"
"12687","Mon","2019-07-29T20:14:00.000","GANG/NARCOTIC","36","Black","Male","Yes","NONE","74","2100","WESLEY AV","EVANSTON"
"12667","Mon","2019-07-29T20:14:00.000","GANG/NARCOTIC","28","Black","Male","Yes","NONE","74","2100","WESLEY AV","EVANSTON"
"12676","Sun","2019-07-28T20:36:00.000","STREET STOP/SUSP PERSON","21","Black","Male","Yes","NONE","78","600","CASE PL","EVANSTON"
"12649","Sun","2019-07-28T15:09:00.000","TRAF STOP/GANG NARC","32","White","Male","Yes","ARREST","99",,"W HOWARD ST / N CLARK ST","CHICAGO"
"12652","Sun","2019-07-28T03:51:00.000","STREET STOP","40","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12651","Sat","2019-07-27T14:37:00.000","TRAFFIC STOP","24","Black","Male","Yes","ARREST","71","1800","MONROE ST","EVANSTON"
"12682","Fri","2019-07-26T22:17:00.000","TRAFFIC STOP","23","White","Male","Yes","NONE","99",,"DEMPSTER / MCCORMICK","SKOKIE"
"12664","Fri","2019-07-26T22:17:00.000","TRAFFIC STOP","32","Black","Male","Yes","NONE","99",,"DEMPSTER / MCCORMICK","SKOKIE"
"12662","Fri","2019-07-26T22:17:00.000","TRAFFIC STOP","21","White","Male","Yes","NONE","99",,"DEMPSTER / MCCORMICK","SKOKIE"
"12647","Thu","2019-07-25T19:08:00.000","TRAFFIC STOP","20","Black","Male","Yes",,"99",,"FARGO / WESTERN","CHICAGO"
"12666","Tue","2019-07-23T18:40:00.000","STREET STOP","28","Black","Male","Yes","NONE","77","1400","FOSTER ST","EVANSTON"
"12665","Tue","2019-07-23T18:25:00.000","STREET STOP","29","Black","Male","Yes","NONE","77","2000","WESLEY AV","EVANSTON"
"12639","Mon","2019-07-22T21:36:00.000","STREET STOP","31","Black","Female","Yes","ARREST","74","1900","LAKE ST","EVANSTON"
"12643","Sun","2019-07-21T23:28:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","99",,"RIDGE/BIRCHWOOD","CHICAGO"
"12644","Sun","2019-07-21T19:07:00.000","TRAF STOP/GANG NARC","23","White","Male","Yes","NONE","77","1700","DODGE AV","EVANSTON"
"12638","Sat","2019-07-20T19:45:00.000","OTHER","42","Black","Male","Yes","ARREST","72","400","ELMWOOD AV","EVANSTON"
"12637","Fri","2019-07-19T23:36:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","ARREST","74","2400","DEMPSTER ST","EVANSTON"
"12685","Fri","2019-07-19T21:46:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","77","2100","ASHLAND AV","EVANSTON"
"12686","Fri","2019-07-19T21:46:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","77","2100","ASHLAND AV","EVANSTON"
"12691","Fri","2019-07-19T18:35:00.000","TRAFFIC STOP","33","Black","Female","Yes","NONE","99",,"ELGIN RD / MCCORMICK BL","SKOKIE"
"12692","Fri","2019-07-19T18:35:00.000","TRAFFIC STOP","33","Black","Male","Yes","NONE","99",,"ELGIN RD / MCCORMICK BL","SKOKIE"
"12636","Fri","2019-07-19T18:11:00.000","TRAF STOP/GANG NARC","35","Black","Male","Yes","NONE","77","1900","DODGE AV","EVANSTON"
"12661","Fri","2019-07-19T16:44:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","77","1900","ASHLAND AV","EVANSTON"
"12634","Thu","2019-07-18T02:15:00.000","STREET STOP/GANG NARC","27","White","Male","Yes","NONE","71","2500","HOWARD ST","EVANSTON"
"12680","Wed","2019-07-17T22:53:00.000","TRAF STOP/GANG NARC","60","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12679","Wed","2019-07-17T22:46:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","72","500","SHERMAN AV","EVANSTON"
"12672","Wed","2019-07-17T20:53:00.000","STREET STOP","51","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12642","Mon","2019-07-15T18:32:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","72","800","MAIN ST","EVANSTON"
"12632","Mon","2019-07-15T11:13:00.000","OTHER","18","White","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"12631","Sun","2019-07-14T19:01:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12630","Sun","2019-07-14T19:01:00.000","TRAF STOP/GANG NARC","23","White","Male","Yes",,"77","1900","FOSTER ST","EVANSTON"
"12628","Sun","2019-07-14T19:01:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12681","Fri","2019-07-12T23:25:00.000","SUSP PERSON/GANG NARC","34","Black","Male","Yes",,"77","1800","DARROW AV","EVANSTON"
"12670","Fri","2019-07-12T16:51:00.000","SUSP PERSON/GANG NARC","29","Black","Male","Yes",,"77","1800","DARROW AV","EVANSTON"
"12625","Wed","2019-07-10T20:17:00.000","TRAF STOP/GANG NARC","39","White","Male","Yes","NONE","78","700","HOWARD ST","EVANSTON"
"12622","Sun","2019-07-07T19:10:00.000","TRAF STOP/GANG NARC","35","Black","Male","Yes","NONE","99","7500","N WESTERN AVE","CHICAGO"
"12684","Fri","2019-07-05T20:00:00.000","TRAFFIC STOP","47","Black","Male","Yes","ARREST","77","2000","GREY AV","EVANSTON"
"12683","Fri","2019-07-05T20:00:00.000","TRAFFIC STOP","18","White","Female","Yes","ARREST","77","2000","GREY AV","EVANSTON"
"12617","Tue","2019-07-02T16:26:00.000","TRAF STOP/GANG NARC","37","Black","Male","Yes","NONE","99","7600","N DAMEN","CHICAGO"
"12614","Tue","2019-07-02T15:38:00.000","TRAF STOP/GANG NARC","41","Black","Male","Yes","NONE","99",,"N BIRCHWOOD/W WOLCOTT","CHICAGO"
"12613","Tue","2019-07-02T00:40:00.000","STREET STOP","56","White","Male","Yes","NONE","78","700","HOWARD ST","EVANSTON"
"12616","Mon","2019-07-01T23:03:00.000","TRAF STOP/GANG NARC","24","White","Male","Yes","NONE","99","7400","N WESTERN","CHICAGO"
"12612","Mon","2019-07-01T16:15:00.000","STREET STOP/GANG NARC","23","Black","Male","Yes",,"74","900","MCDANIEL AV","EVANSTON"
"12611","Mon","2019-07-01T16:15:00.000","STREET STOP/GANG NARC","23","Black","Male","Yes","NONE","74","900","MCDANIEL AV","EVANSTON"
"12629","Mon","2019-07-01T16:05:00.000","TRAFFIC STOP","24","Black","Male","Yes","ARREST","78","1100","HOWARD ST","EVANSTON"
"12610","Mon","2019-07-01T08:35:00.000","TRAF STOP/GANG NARC","23","White","Male","Yes",,"72","500","SHERIDAN SQ","EVANSTON"
"12606","Sat","2019-06-29T16:49:00.000","STREET STOP","14","Black","Male","Yes",,"77","2000","DARROW AV","EVANSTON"
"12607","Sat","2019-06-29T16:49:00.000","STREET STOP","14","Black","Male","Yes","NONE","77","2000","DARROW AV","EVANSTON"
"12609","Sat","2019-06-29T01:32:00.000","STREET STOP/SUSP PERSON","22","Black","Male","Yes","ARREST","76","1900","MAPLE AV","EVANSTON"
"12615","Thu","2019-06-27T12:18:00.000","TRAF STOP/GANG NARC","21","White","Male","Yes","NONE","99","2400","W JARVIS","CHICAGO"
"12598","Wed","2019-06-26T22:30:00.000","STREET STOP","28","Black","Male","Yes","ARREST","78","800","OAKTON ST","EVANSTON"
"12596","Tue","2019-06-25T20:00:00.000","TRAFFIC STOP","27","Black","Male","Yes","ARREST","99","1600","W. JONQUIL","CHICAGO"
"12599","Tue","2019-06-25T16:19:00.000","TRAF STOP/GANG NARC/RSO","21","White","Male","Yes","ARREST","78","600","HOWARD ST","EVANSTON"
"12595","Tue","2019-06-25T00:46:00.000","TRAFFIC STOP","23","Black","Male","Yes","ARREST","99","1600","W. JONQUIL","CHICAGO"
"12582","Sun","2019-06-23T21:03:00.000","TRAF STOP/GANG NARC","17","Black","Male","Yes","NONE","74","1400","RIDGE AV","EVANSTON"
"12581","Sun","2019-06-23T20:57:00.000","TRAF STOP/GANG NARC","17","White","Male","Yes","NONE","74","1400","RIDGE AV","EVANSTON"
"12589","Fri","2019-06-21T18:25:00.000","STREET STOP/SUSP PERSON","15","Black","Male","Yes","ARREST","77","2000","ASHLAND AV","EVANSTON"
"12587","Fri","2019-06-21T17:04:00.000","STREET STOP","51","Black","Male","Yes","ARREST","78","300","CALLAN AV/MULFORD ST","EVANSTON"
"12583","Thu","2019-06-20T23:47:00.000","TRAF STOP/GANG NARC","21","White","Female","Yes","ARREST","71","100","ASBURY AV","EVANSTON"
"12584","Thu","2019-06-20T23:41:00.000","TRAF STOP/GANG NARC","22","White","Female","Yes","ARREST","71","100","ASBURY AV","EVANSTON"
"12561","Wed","2019-06-19T03:18:00.000","STREET STOP/SUSP PERSON","32","Black","Male","Yes","NONE","71","2400","MAIN ST","EVANSTON"
"12592","Sun","2019-06-16T19:08:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","ARREST","74","1100","PITNER AV","EVANSTON"
"12594","Sat","2019-06-15T20:32:00.000","TRAF STOP/GANG NARC","17","White","Male","Yes","NONE","77","2100","EMERSON ST/GREY AV","EVANSTON"
"12590","Sat","2019-06-15T20:22:00.000","TRAFFIC STOP","47","Black","Male","Yes","NONE","74","2800","CHURCH","SKOKIE"
"12593","Fri","2019-06-14T18:37:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes","ARREST","74","900","DODGE AV","EVANSTON"
"12576","Thu","2019-06-13T17:52:00.000","TRAFFIC STOP","27","Black","Female","Yes","ARREST","75",,"ELGIN RD/MCCORMICK BL","SKOKIE"
"12575","Wed","2019-06-12T18:15:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","99",,"JUNEWAY/PAULINA","CHICAGO"
"12568","Wed","2019-06-12T18:15:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","99",,"JUNEWAY / PAULINA","CHICAGO"
"12557","Tue","2019-06-11T17:09:00.000","TRAF STOP/GANG NARC","28","Asian","Male","Yes","ARREST","74","2500","DEMPSTER ST","EVANSTON"
"12591","Sat","2019-06-08T22:03:00.000","TRAFFIC STOP","21","White","Male","Yes","ARREST","78","600","HOWARD ST","EVANSTON"
"12549","Sat","2019-06-08T19:42:00.000","TRAFFIC STOP","35","Black","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"12548","Sat","2019-06-08T10:28:00.000","OTHER","51","White","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"12553","Fri","2019-06-07T20:42:00.000","STREET STOP/SUSP PERSON","23","Black","Male","Yes","ARREST","71","700","DODGE AV","EVANSTON"
"12547","Fri","2019-06-07T19:28:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","23","Black","Male","Yes","ARREST","77","1700","GREY AV","EVANSTON"
"12563","Thu","2019-06-06T17:30:00.000","TRAFFIC STOP","39","Black","Male","Yes","ARREST","77","1600","EMERSON ST","EVANSTON"
"12569","Thu","2019-06-06T17:30:00.000","TRAFFIC STOP","17","Black","Male","Yes","ARREST","77","1600","EMERSON ST","EVANSTON"
"12597","Thu","2019-06-06T00:09:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","99","2300","GOLF RD","SKOKIE"
"12541","Tue","2019-06-04T20:21:00.000","TRAFFIC STOP","23","White","Male","Yes","NONE","77","1700","DODGE AV","EVANSTON"
"12537","Tue","2019-06-04T19:39:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","77","1900","DEWEY AV","EVANSTON"
"12539","Tue","2019-06-04T18:13:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","77","1600","FOSTER ST","EVANSTON"
"12542","Tue","2019-06-04T11:03:00.000","OTHER","70","White","Male","Yes","NONE","72","600","MAIN ST/CHICAGO AV","EVANSTON"
"12534","Mon","2019-06-03T21:25:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","78","200","CHICAGO AV","EVANSTON"
"12538","Mon","2019-06-03T20:06:00.000","TRAF STOP/GANG NARC","22","White","Male","Yes","ARREST","74","2300","CHURCH ST","EVANSTON"
"12533","Sat","2019-06-01T22:47:00.000","TRAFFIC STOP","27","Black","Female","Yes","ARREST","77","1800","DODGE AV","EVANSTON"
"12572","Fri","2019-05-31T21:43:00.000","TRAFFIC STOP","27","Black","Female","Yes","ARREST","77","1800","ASHLAND AV/LYONS ST","EVANSTON"
"12529","Wed","2019-05-29T12:01:00.000","TRAF STOP/SUSP PERS/GANG NARC","23","Black","Male","Yes","NONE","72","800","CHICAGO AV","EVANSTON"
