"date","week","month","year","country","commodity","type","outstanding_sales_total"
"2022-08-04T00:00:00.000","31","8","2022","HONDURAS","Wheat","SRW","43000"
"2022-08-04T00:00:00.000","31","8","2022","BAHRAIN","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","NICARAGUA","Wheat","SRW","0"
"2022-08-04T00:00:00.000","31","8","2022","MEXICO","Wheat","HRS","121302"
"2022-08-04T00:00:00.000","31","8","2022","HONDURAS","Wheat","HRS","43000"
"2022-08-04T00:00:00.000","31","8","2022","CUBA","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","ALGERIA","Soybeans",,"168000"
"2022-08-04T00:00:00.000","31","8","2022","PHILIPPINES","Wheat","HRS","422750"
"2022-08-04T00:00:00.000","31","8","2022","SINGAPORE","Soybeans",,"4951"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Soybeans",,"18300"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Wheat","HRS","45500"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Corn",,"76249"
"2022-08-04T00:00:00.000","31","8","2022","PHILIPPINES","Corn",,"2656"
"2022-08-04T00:00:00.000","31","8","2022","ROMANIA","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","VIETNAM","Wheat","HRW","5690"
"2022-08-04T00:00:00.000","31","8","2022","SPAIN","Soybeans",,"131000"
"2022-08-04T00:00:00.000","31","8","2022","PERU","Wheat","SRW","40500"
"2022-08-04T00:00:00.000","31","8","2022","ROMANIA","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","PAKISTAN","Soybeans",,"363000"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Wheat","SRW","17500"
"2022-08-04T00:00:00.000","31","8","2022","OTHER PACIFIC ISLANDS, NEC","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Soybeans",,"6169336"
"2022-08-04T00:00:00.000","31","8","2022","PERU","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","TRINIDAD AND TOBAGO","Corn",,"27000"
"2022-08-04T00:00:00.000","31","8","2022","PORTUGAL","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","TUNISIA","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","PERU","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","QATAR","Corn",,"7"
"2022-08-04T00:00:00.000","31","8","2022","TAIWAN","Wheat","HRW","32220"
"2022-08-04T00:00:00.000","31","8","2022","SAUDI ARABIA","Soybeans",,"40000"
"2022-08-04T00:00:00.000","31","8","2022","NETHERLANDS","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","TURKEY","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","TAIWAN","Soybeans",,"239381"
"2022-08-04T00:00:00.000","31","8","2022","TAIWAN","Corn",,"48983"
"2022-08-04T00:00:00.000","31","8","2022","THAILAND","Wheat","White","48500"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Wheat","White","329920"
"2022-08-04T00:00:00.000","31","8","2022","TAIWAN","Wheat","HRS","88690"
"2022-08-04T00:00:00.000","31","8","2022","VIETNAM","Wheat","White","36000"
"2022-08-04T00:00:00.000","31","8","2022","SPAIN","Corn",,"10000"
"2022-08-04T00:00:00.000","31","8","2022","MOROCCO","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","TRINIDAD AND TOBAGO","Wheat","SRW","0"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Wheat","HRS","148175"
"2022-08-04T00:00:00.000","31","8","2022","NICARAGUA","Corn",,"15000"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Corn",,"1310709"
"2022-08-04T00:00:00.000","31","8","2022","SINGAPORE","Wheat","White","20000"
"2022-08-04T00:00:00.000","31","8","2022","PHILIPPINES","Wheat","White","347750"
"2022-08-04T00:00:00.000","31","8","2022","TRINIDAD AND TOBAGO","Wheat","HRS","18800"
"2022-08-04T00:00:00.000","31","8","2022","VENEZUELA","Wheat","HRW","7500"
"2022-08-04T00:00:00.000","31","8","2022","PORTUGAL","Wheat","HRS","40000"
"2022-08-04T00:00:00.000","31","8","2022","NORWAY","Soybeans",,"31000"
"2022-08-04T00:00:00.000","31","8","2022","THAILAND","Wheat","HRW","9347"
"2022-08-04T00:00:00.000","31","8","2022","THAILAND","Wheat","HRS","61675"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Wheat","Durum","49380"
"2022-08-04T00:00:00.000","31","8","2022","VENEZUELA","Corn",,"27530"
"2022-08-04T00:00:00.000","31","8","2022","NETHERLANDS","Soybeans",,"66000"
"2022-08-04T00:00:00.000","31","8","2022","TAIWAN","Wheat","White","14725"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Wheat","White","5900"
"2022-08-04T00:00:00.000","31","8","2022","TUNISIA","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","UNITED KINGDOM","Corn",,"216"
"2022-08-04T00:00:00.000","31","8","2022","THAILAND","Soybeans",,"26707"
"2022-08-04T00:00:00.000","31","8","2022","YEMEN","Wheat","White","110000"
"2022-08-04T00:00:00.000","31","8","2022","PANAMA","Wheat","HRW","17377"
"2022-08-04T00:00:00.000","31","8","2022","PHILIPPINES","Soybeans",,"4285"
"2022-08-04T00:00:00.000","31","8","2022","NEPAL","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Wheat","HRW","266620"
"2022-08-04T00:00:00.000","31","8","2022","SURINAM","Corn",,"0"
"2022-08-04T00:00:00.000","31","8","2022","UNKNOWN","Wheat","SRW","109836"
"2022-08-04T00:00:00.000","31","8","2022","SAUDI ARABIA","Corn",,"30000"
"2022-08-04T00:00:00.000","31","8","2022","VIETNAM","Wheat","HRS","58962"
"2022-08-04T00:00:00.000","31","8","2022","UNITED KINGDOM","Soybeans",,"60000"
"2022-08-04T00:00:00.000","31","8","2022","NIGERIA","Soybeans",,"0"
"2022-08-04T00:00:00.000","31","8","2022","NIGERIA","Wheat","White","0"
"2022-07-28T00:00:00.000","30","7","2022","LEEWARD-WINDWARD ISLANDS","Wheat","HRS","5450"
"2022-07-28T00:00:00.000","30","7","2022","NIGERIA","Wheat","HRW","225000"
"2022-07-28T00:00:00.000","30","7","2022","MEXICO","Wheat","SRW","312772"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Wheat","White","5900"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Corn",,"76249"
"2022-07-28T00:00:00.000","30","7","2022","PORTUGAL","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Wheat","SRW","17500"
"2022-07-28T00:00:00.000","30","7","2022","PHILIPPINES","Wheat","HRS","460250"
"2022-07-28T00:00:00.000","30","7","2022","QATAR","Corn",,"7"
"2022-07-28T00:00:00.000","30","7","2022","OTHER PACIFIC ISLANDS, NEC","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Wheat","HRS","175875"
"2022-07-28T00:00:00.000","30","7","2022","THAILAND","Wheat","White","48200"
"2022-07-28T00:00:00.000","30","7","2022","PORTUGAL","Wheat","HRS","40000"
"2022-07-28T00:00:00.000","30","7","2022","NORWAY","Soybeans",,"31000"
"2022-07-28T00:00:00.000","30","7","2022","JAPAN","Corn",,"1128633"
"2022-07-28T00:00:00.000","30","7","2022","NICARAGUA","Corn",,"15000"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Wheat","HRW","70355"
"2022-07-28T00:00:00.000","30","7","2022","MEXICO","Wheat","HRS","149483"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Wheat","HRW","17377"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Wheat","SRW","200"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Wheat","White","134594"
"2022-07-28T00:00:00.000","30","7","2022","NIGERIA","Wheat","SRW","70000"
"2022-07-28T00:00:00.000","30","7","2022","NIGERIA","Wheat","White","0"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Wheat","HRS","45500"
"2022-07-28T00:00:00.000","30","7","2022","NEPAL","Soybeans",,"500"
"2022-07-28T00:00:00.000","30","7","2022","MOROCCO","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","NETHERLANDS","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","ITALY","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","MALAYSIA","Soybeans",,"44605"
"2022-07-28T00:00:00.000","30","7","2022","IRELAND","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","JORDAN","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Corn",,"5718"
"2022-07-28T00:00:00.000","30","7","2022","MEXICO","Corn",,"3967521"
"2022-07-28T00:00:00.000","30","7","2022","TAIWAN","Wheat","White","7280"
"2022-07-28T00:00:00.000","30","7","2022","MALAYSIA","Wheat","SRW","3000"
"2022-07-28T00:00:00.000","30","7","2022","TAIWAN","Wheat","HRW","18550"
"2022-07-28T00:00:00.000","30","7","2022","LEEWARD-WINDWARD ISLANDS","Wheat","SRW","300"
"2022-07-28T00:00:00.000","30","7","2022","NIGERIA","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","MALAYSIA","Wheat","White","2596"
"2022-07-28T00:00:00.000","30","7","2022","PERU","Wheat","SRW","40559"
"2022-07-28T00:00:00.000","30","7","2022","PANAMA","Soybeans",,"18300"
"2022-07-28T00:00:00.000","30","7","2022","PHILIPPINES","Corn",,"2750"
"2022-07-28T00:00:00.000","30","7","2022","INDONESIA","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","SINGAPORE","Wheat","White","20000"
"2022-07-28T00:00:00.000","30","7","2022","PERU","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","TAIWAN","Wheat","HRS","58895"
"2022-07-28T00:00:00.000","30","7","2022","THAILAND","Wheat","HRS","61675"
"2022-07-28T00:00:00.000","30","7","2022","ISRAEL","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","THAILAND","Wheat","HRW","9347"
"2022-07-28T00:00:00.000","30","7","2022","LEEWARD-WINDWARD ISLANDS","Corn",,"1500"
"2022-07-28T00:00:00.000","30","7","2022","INDONESIA","Soybeans",,"105277"
"2022-07-28T00:00:00.000","30","7","2022","JAMAICA","Corn",,"23500"
"2022-07-28T00:00:00.000","30","7","2022","JAPAN","Wheat","White","186211"
"2022-07-28T00:00:00.000","30","7","2022","ITALY","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","NICARAGUA","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","HONG KONG","Soybeans",,"245"
"2022-07-28T00:00:00.000","30","7","2022","MALAYSIA","Corn",,"1966"
"2022-07-28T00:00:00.000","30","7","2022","LEBANON","Soybeans",,"10000"
"2022-07-28T00:00:00.000","30","7","2022","KOREA, REPUBLIC OF","Soybeans",,"38523"
"2022-07-28T00:00:00.000","30","7","2022","NICARAGUA","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","MALAYSIA","Wheat","HRS","2300"
"2022-07-28T00:00:00.000","30","7","2022","MEXICO","Wheat","HRW","351409"
"2022-07-28T00:00:00.000","30","7","2022","PERU","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","JAPAN","Soybeans",,"464209"
"2022-07-28T00:00:00.000","30","7","2022","PHILIPPINES","Wheat","White","370250"
"2022-07-28T00:00:00.000","30","7","2022","PHILIPPINES","Soybeans",,"4356"
"2022-07-28T00:00:00.000","30","7","2022","PAKISTAN","Soybeans",,"363000"
"2022-07-28T00:00:00.000","30","7","2022","MOROCCO","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","MEXICO","Soybeans",,"1447319"
"2022-07-28T00:00:00.000","30","7","2022","MOROCCO","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","NETHERLANDS","Soybeans",,"66000"
"2022-07-28T00:00:00.000","30","7","2022","NIGERIA","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","IRELAND","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","VIETNAM","Soybeans",,"61788"
"2022-07-28T00:00:00.000","30","7","2022","BELIZE","Wheat","HRS","3850"
"2022-07-28T00:00:00.000","30","7","2022","THAILAND","Soybeans",,"28048"
"2022-07-28T00:00:00.000","30","7","2022","CANADA","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","BANGLADESH","Soybeans",,"110000"
"2022-07-28T00:00:00.000","30","7","2022","BARBADOS","Wheat","SRW","2900"
"2022-07-28T00:00:00.000","30","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","HRS","65000"
"2022-07-28T00:00:00.000","30","7","2022","CHILE","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","VENEZUELA","Soybeans",,"6000"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Corn",,"1373424"
"2022-07-28T00:00:00.000","30","7","2022","TURKEY","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","SAUDI ARABIA","Corn",,"30000"
"2022-07-28T00:00:00.000","30","7","2022","TAIWAN","Soybeans",,"246242"
"2022-07-28T00:00:00.000","30","7","2022","SPAIN","Corn",,"10000"
"2022-07-28T00:00:00.000","30","7","2022","CHILE","Wheat","HRW","92500"
"2022-07-28T00:00:00.000","30","7","2022","CHILE","Wheat","SRW","24500"
"2022-07-28T00:00:00.000","30","7","2022","CHILE","Wheat","White","55000"
"2022-07-28T00:00:00.000","30","7","2022","BELIZE","Wheat","SRW","3850"
"2022-07-28T00:00:00.000","30","7","2022","BRAZIL","Wheat","HRW","137500"
"2022-07-28T00:00:00.000","30","7","2022","TRINIDAD AND TOBAGO","Corn",,"27000"
"2022-07-28T00:00:00.000","30","7","2022","SINGAPORE","Soybeans",,"4993"
"2022-07-28T00:00:00.000","30","7","2022","TUNISIA","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","ALGERIA","Soybeans",,"168000"
"2022-07-28T00:00:00.000","30","7","2022","SURINAM","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Soybeans",,"6554386"
"2022-07-28T00:00:00.000","30","7","2022","SAUDI ARABIA","Soybeans",,"40000"
"2022-07-28T00:00:00.000","30","7","2022","ROMANIA","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","CANADA","Wheat","White","3718"
"2022-07-28T00:00:00.000","30","7","2022","VIETNAM","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","UNITED KINGDOM","Soybeans",,"60000"
"2022-07-28T00:00:00.000","30","7","2022","SPAIN","Soybeans",,"131000"
"2022-07-28T00:00:00.000","30","7","2022","BAHRAIN","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","BARBADOS","Wheat","HRS","5800"
"2022-07-28T00:00:00.000","30","7","2022","BRAZIL","Wheat","SRW","40500"
"2022-07-28T00:00:00.000","30","7","2022","VENEZUELA","Corn",,"27530"
"2022-07-28T00:00:00.000","30","7","2022","BELIZE","Wheat","HRW","3000"
"2022-07-28T00:00:00.000","30","7","2022","ROMANIA","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","TAIWAN","Corn",,"54707"
"2022-07-28T00:00:00.000","30","7","2022","UNITED KINGDOM","Corn",,"216"
"2022-07-28T00:00:00.000","30","7","2022","TUNISIA","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","DOMINICAN REPUBLIC","Wheat","HRW","40526"
"2022-07-28T00:00:00.000","30","7","2022","VENEZUELA","Wheat","HRW","7500"
"2022-07-28T00:00:00.000","30","7","2022","COSTA RICA","Soybeans",,"120400"
"2022-07-28T00:00:00.000","30","7","2022","GUATEMALA","Wheat","SRW","7500"
"2022-07-28T00:00:00.000","30","7","2022","ECUADOR","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","GUYANA","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","HAITI","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","GUYANA","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","DOMINICAN REPUBLIC","Soybeans",,"4000"
"2022-07-28T00:00:00.000","30","7","2022","COLOMBIA","Soybeans",,"68500"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Wheat","White","329920"
"2022-07-28T00:00:00.000","30","7","2022","CANADA","Soybeans",,"17249"
"2022-07-28T00:00:00.000","30","7","2022","DOMINICAN REPUBLIC","Corn",,"4073"
"2022-07-28T00:00:00.000","30","7","2022","HAITI","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","CANADA","Corn",,"189275"
"2022-07-28T00:00:00.000","30","7","2022","BURMA","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","JAPAN","Wheat","HRW","217417"
"2022-07-28T00:00:00.000","30","7","2022","ITALY","Wheat","Durum","60000"
"2022-07-28T00:00:00.000","30","7","2022","JAPAN","Wheat","HRS","168628"
"2022-07-28T00:00:00.000","30","7","2022","ECUADOR","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","GEORGIA, REPUBLIC OF","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Wheat","HRS","110775"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Wheat","HRW","274720"
"2022-07-28T00:00:00.000","30","7","2022","HONDURAS","Wheat","HRW","55000"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Wheat","SRW","158680"
"2022-07-28T00:00:00.000","30","7","2022","BARBADOS","Soybeans",,"9800"
"2022-07-28T00:00:00.000","30","7","2022","GUYANA","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","DOMINICAN REPUBLIC","Wheat","SRW","24896"
"2022-07-28T00:00:00.000","30","7","2022","CHILE","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","White","65000"
"2022-07-28T00:00:00.000","30","7","2022","GUYANA","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","HONDURAS","Wheat","SRW","43000"
"2022-07-28T00:00:00.000","30","7","2022","BARBADOS","Corn",,"12700"
"2022-07-28T00:00:00.000","30","7","2022","TRINIDAD AND TOBAGO","Wheat","HRS","18800"
"2022-07-28T00:00:00.000","30","7","2022","GUATEMALA","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","JAMAICA","Wheat","SRW","27100"
"2022-07-28T00:00:00.000","30","7","2022","COLOMBIA","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","COLOMBIA","Corn",,"160000"
"2022-07-28T00:00:00.000","30","7","2022","ITALY","Wheat","HRS","20000"
"2022-07-28T00:00:00.000","30","7","2022","EL SALVADOR","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","INDONESIA","Wheat","White","70000"
"2022-07-28T00:00:00.000","30","7","2022","COSTA RICA","Wheat","HRW","0"
"2022-07-28T00:00:00.000","30","7","2022","JAMAICA","Wheat","HRS","31500"
"2022-07-28T00:00:00.000","30","7","2022","HONG KONG","Wheat","White","0"
"2022-07-28T00:00:00.000","30","7","2022","EGYPT","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","HONG KONG","Corn",,"1035"
"2022-07-28T00:00:00.000","30","7","2022","HONDURAS","Soybeans",,"6768"
"2022-07-28T00:00:00.000","30","7","2022","HONDURAS","Corn",,"143918"
"2022-07-28T00:00:00.000","30","7","2022","EGYPT","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","COSTA RICA","Wheat","SRW","15000"
"2022-07-28T00:00:00.000","30","7","2022","CUBA","Corn",,"0"
"2022-07-28T00:00:00.000","30","7","2022","CHINA, PEOPLES REPUBLIC OF","Soybeans",,"10298747"
"2022-07-28T00:00:00.000","30","7","2022","GHANA","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","EUROPEAN UNION - 27","Corn",,"10216"
"2022-07-28T00:00:00.000","30","7","2022","EUROPEAN UNION - 27","Wheat","Durum","60000"
"2022-07-28T00:00:00.000","30","7","2022","GERMANY","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","GUATEMALA","Corn",,"105172"
"2022-07-28T00:00:00.000","30","7","2022","GUATEMALA","Wheat","White","33592"
"2022-07-28T00:00:00.000","30","7","2022","EL SALVADOR","Wheat","HRW","7000"
"2022-07-28T00:00:00.000","30","7","2022","YEMEN","Wheat","White","110000"
"2022-07-28T00:00:00.000","30","7","2022","ECUADOR","Wheat","SRW","84250"
"2022-07-28T00:00:00.000","30","7","2022","COSTA RICA","Corn",,"248966"
"2022-07-28T00:00:00.000","30","7","2022","BELGIUM-LUXEMBOURG","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","CAMBODIA","Soybeans",,"430"
"2022-07-28T00:00:00.000","30","7","2022","EL SALVADOR","Soybeans",,"20"
"2022-07-28T00:00:00.000","30","7","2022","GREECE","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","VIETNAM","Wheat","HRW","6144"
"2022-07-28T00:00:00.000","30","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","SRW","141513"
"2022-07-28T00:00:00.000","30","7","2022","EUROPEAN UNION - 27","Soybeans",,"257000"
"2022-07-28T00:00:00.000","30","7","2022","EL SALVADOR","Corn",,"118789"
"2022-07-28T00:00:00.000","30","7","2022","CHINA, PEOPLES REPUBLIC OF","Corn",,"4373100"
"2022-07-28T00:00:00.000","30","7","2022","EUROPEAN UNION - 27","Wheat","HRS","60000"
"2022-07-28T00:00:00.000","30","7","2022","GUATEMALA","Wheat","HRS","0"
"2022-07-28T00:00:00.000","30","7","2022","EGYPT","Soybeans",,"342000"
"2022-07-28T00:00:00.000","30","7","2022","COLOMBIA","Wheat","SRW","88100"
"2022-07-28T00:00:00.000","30","7","2022","FRANCE","Soybeans",,"0"
"2022-07-28T00:00:00.000","30","7","2022","VIETNAM","Wheat","HRS","34962"
"2022-07-28T00:00:00.000","30","7","2022","VIETNAM","Wheat","White","28000"
"2022-07-28T00:00:00.000","30","7","2022","HONDURAS","Wheat","HRS","43000"
"2022-07-28T00:00:00.000","30","7","2022","JAMAICA","Wheat","HRW","7400"
"2022-07-28T00:00:00.000","30","7","2022","TRINIDAD AND TOBAGO","Wheat","SRW","0"
"2022-07-28T00:00:00.000","30","7","2022","UNKNOWN","Wheat","Durum","49380"
"2022-07-28T00:00:00.000","30","7","2022","COLOMBIA","Wheat","HRW","55500"
"2022-07-28T00:00:00.000","30","7","2022","CUBA","Soybeans",,"25600"
"2022-07-21T00:00:00.000","29","7","2022","UNITED KINGDOM","Corn",,"216"
"2022-07-21T00:00:00.000","29","7","2022","COSTA RICA","Wheat","SRW","23000"
"2022-07-21T00:00:00.000","29","7","2022","CHILE","Wheat","White","55000"
"2022-07-21T00:00:00.000","29","7","2022","BARBADOS","Wheat","SRW","3950"
"2022-07-21T00:00:00.000","29","7","2022","BELIZE","Wheat","HRW","3000"
"2022-07-21T00:00:00.000","29","7","2022","EGYPT","Wheat","HRS","0"
"2022-07-21T00:00:00.000","29","7","2022","DOMINICAN REPUBLIC","Wheat","HRW","40526"
"2022-07-21T00:00:00.000","29","7","2022","CHINA, PEOPLES REPUBLIC OF","Soybeans",,"10082666"
"2022-07-21T00:00:00.000","29","7","2022","VENEZUELA","Corn",,"40530"
"2022-07-21T00:00:00.000","29","7","2022","UNKNOWN","Corn",,"1396242"
"2022-07-21T00:00:00.000","29","7","2022","CAMBODIA","Soybeans",,"430"
"2022-07-21T00:00:00.000","29","7","2022","TURKEY","Soybeans",,"0"
"2022-07-21T00:00:00.000","29","7","2022","BELGIUM-LUXEMBOURG","Soybeans",,"0"
"2022-07-21T00:00:00.000","29","7","2022","BELIZE","Wheat","HRS","3850"
"2022-07-21T00:00:00.000","29","7","2022","BARBADOS","Soybeans",,"13100"
"2022-07-21T00:00:00.000","29","7","2022","ECUADOR","Wheat","HRW","0"
"2022-07-21T00:00:00.000","29","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","White","65000"
"2022-07-21T00:00:00.000","29","7","2022","CHINA, PEOPLES REPUBLIC OF","Corn",,"4781493"
"2022-07-21T00:00:00.000","29","7","2022","EL SALVADOR","Wheat","HRW","7000"
"2022-07-21T00:00:00.000","29","7","2022","EL SALVADOR","Wheat","SRW","0"
"2022-07-21T00:00:00.000","29","7","2022","CHILE","Soybeans",,"0"
"2022-07-21T00:00:00.000","29","7","2022","COLOMBIA","Corn",,"170000"
"2022-07-21T00:00:00.000","29","7","2022","CHILE","Wheat","HRS","0"
"2022-07-21T00:00:00.000","29","7","2022","CHILE","Wheat","HRW","89500"
"2022-07-21T00:00:00.000","29","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","SRW","142558"
"2022-07-21T00:00:00.000","29","7","2022","CHINA, PEOPLES REPUBLIC OF","Wheat","HRS","65000"
"2022-07-21T00:00:00.000","29","7","2022","CANADA","Wheat","SRW","0"
"2022-07-21T00:00:00.000","29","7","2022","BELIZE","Wheat","SRW","3850"
"2022-07-21T00:00:00.000","29","7","2022","BRAZIL","Wheat","SRW","40500"
"2022-07-21T00:00:00.000","29","7","2022","VIETNAM","Soybeans",,"57490"
"2022-07-21T00:00:00.000","29","7","2022","COLOMBIA","Soybeans",,"68500"
"2022-07-21T00:00:00.000","29","7","2022","CANADA","Soybeans",,"40796"
"2022-07-21T00:00:00.000","29","7","2022","UNITED KINGDOM","Soybeans",,"60000"
"2022-07-21T00:00:00.000","29","7","2022","BURMA","Soybeans",,"500"
"2022-07-21T00:00:00.000","29","7","2022","UNKNOWN","Soybeans",,"6629886"
"2022-07-21T00:00:00.000","29","7","2022","COLOMBIA","Wheat","HRS","0"
"2022-07-21T00:00:00.000","29","7","2022","ECUADOR","Wheat","SRW","78250"
"2022-07-21T00:00:00.000","29","7","2022","ALGERIA","Soybeans",,"210000"
"2022-07-21T00:00:00.000","29","7","2022","BARBADOS","Wheat","HRS","7900"
"2022-07-21T00:00:00.000","29","7","2022","BAHRAIN","Corn",,"0"
"2022-07-21T00:00:00.000","29","7","2022","CHILE","Wheat","SRW","24500"
"2022-07-21T00:00:00.000","29","7","2022","BRAZIL","Wheat","HRW","137500"
"2022-07-21T00:00:00.000","29","7","2022","COLOMBIA","Wheat","HRW","55500"
"2022-07-21T00:00:00.000","29","7","2022","COLOMBIA","Wheat","SRW","106100"
"2022-07-21T00:00:00.000","29","7","2022","CANADA","Wheat","White","3834"
"2022-07-21T00:00:00.000","29","7","2022","BANGLADESH","Soybeans",,"110000"
"2022-07-21T00:00:00.000","29","7","2022","CANADA","Corn",,"227364"
"2022-07-21T00:00:00.000","29","7","2022","BARBADOS","Corn",,"17400"
"2022-07-21T00:00:00.000","29","7","2022","COSTA RICA","Corn",,"263171"
"2022-07-21T00:00:00.000","29","7","2022","VENEZUELA","Soybeans",,"6000"
"2022-07-21T00:00:00.000","29","7","2022","DOMINICAN REPUBLIC","Wheat","SRW","24896"
"2022-07-21T00:00:00.000","29","7","2022","VIETNAM","Corn",,"0"
"2022-07-21T00:00:00.000","29","7","2022","ECUADOR","Corn",,"0"
"2022-07-21T00:00:00.000","29","7","2022","JAMAICA","Corn",,"40100"
"2022-07-21T00:00:00.000","29","7","2022","HAITI","Corn",,"0"
"2022-07-21T00:00:00.000","29","7","2022","GUYANA","Corn",,"0"
"2022-07-21T00:00:00.000","29","7","2022","HONDURAS","Soybeans",,"6768"
