"record_type","vin","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"TRL","98908608","LTR","LOCKPORT","NY","14094","NIAGARA","1972","SNOWC","LTRL","NONE",,"1500",,"2022-05-17T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98907764","LTR","WEST BABYLON","NY","11704","SUFFOLK","1971","SNOWC","LTRL","NONE",,"1500",,"2022-01-18T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98906740","LTR","GENESEO","NY","14454","MONROE","1972","TUCKR","LTRL","NONE",,"1500",,"2022-03-15T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98906263","TRL","PINE BUSH","NY","12566","ULSTER","1972","SNOWC","TRLR","NONE",,"2000",,"2021-11-16T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98906237","LTR","COCHECTON","NY","12726","SULLIVAN","1972","SNOW","LTRL","NONE",,"1000",,"2021-11-27T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98905445","TRL","NISKAYUNA","NY","12309","SCHENECTADY","1972","SNOWC","TRLR","NONE",,"750",,"2021-10-20T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","98904579","PAS","ENDICOTT","NY","13760","BROOME","1954","DODGE","2DSD","GAS","3644",,,"2021-12-16T00:00:00.000","2023-12-05T00:00:00.000","GR","N","N","N"
"TRL","9890","SEM","SENECA FALLS","NY","13148","SENECA","1963","ROGER","SEMI","NONE","52550",,,"2021-11-23T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","989ODE","BOT","MIDDLE ISLAND","NY","11953","SUFFOLK","1967","SE/FU","BOAT","GAS",,,,"2022-05-31T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"VEH","988922","PAS","KINGSTON","NY","12401","ULSTER","1956","JAGUA","4DSD","GAS","3179",,,"2022-06-08T00:00:00.000","2024-06-07T00:00:00.000","WH","N","N","N"
"BOAT","988864","BOT","WALDEN","NY","12586","ULSTER","1964","STARC","BOAT","GAS",,,,"2021-03-22T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","988843","BOT","ROCHESTER","NY","14609","MONROE","1970","STARK","BOAT","GAS",,,,"2020-06-22T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","9887M83J","BOT","BRANT LAKE","NY","12815","WARREN","1984","SEARS","BOAT","ELECTRIC",,,,"2021-04-27T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","9887","BOT","CATTARAUGUS","NY","14719","CATTARAUGUS","1975","DELHI","BOAT","GAS",,,,"2022-06-24T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"TRL","98848004000TD5630","LTR","FISHKILL","NY","12524","DUTCHESS","1989","QU/LO","LTRL","NONE",,"3000",,"2022-01-03T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"VEH","9884137","HIS","MILLERTON","NY","12546","DUTCHESS","1924","FORD","SUBN","GAS","1400",,,"2021-06-16T00:00:00.000","2022-08-14T00:00:00.000","BK","N","N","N"
"TRL","9883","TRL","KINGSTON","NY","12401","ULSTER","1966","SH/MA","TRLR","NONE",,"1000",,"2022-07-21T00:00:00.000","2022-12-31T00:00:00.000","BR","N","N","N"
"VEH","9882965","PSD","BUFFALO","NY","14202","ERIE","1985","CASE","SN/P","DIESEL","8439",,,"2014-10-10T00:00:00.000",,"BR/TN","N","N","N"
"TRL","9882","LTR","MECHANICVILLE","NY","12118","SARATOGA","1970","TRAIL","LTRL","NONE",,"1135",,"2021-12-10T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"VEH","988180","SRF","BALLSTON SPA","NY","12020","SARATOGA","1929","ESSEX","4DSD","GAS","2535",,,"2021-09-18T00:00:00.000","2023-10-08T00:00:00.000","BK","N","N","N"
"TRL","98806","LTR","SPRINGWATER","NY","14560","LIVINGSTON","1959","TEENE","FLAT","NONE",,"1000",,"2021-10-13T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"VEH","988A585238","PAS","DEPEW","NY","14043","ERIE","1949","FORD","CONV","GAS","2500",,,"2021-02-23T00:00:00.000","2023-05-15T00:00:00.000","BL","N","N","N"
"BOAT","987859","BOT","WEST BABYLON","NY","11704","SUFFOLK","1971","ST/CR","BOAT","GAS",,,,"2022-05-09T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"BOAT","987854","BOT","POUGHKEEPSIE","NY","12603","DUTCHESS","1971","STARC","BOAT","ELECTRIC",,,,"2021-03-30T00:00:00.000","2024-02-28T00:00:00.000",,"N","N","N"
"BOAT","987852","BOT","NICHOLS","NY","13812","TIOGA","1941","STARC","BOAT","GAS",,,,"2020-07-01T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"TRL","9878TV251","SEM","WESTHAMPTON","NY","11977","SUFFOLK","1965","ROGER","SEMI","NONE","5000",,,"2021-10-21T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"TRL","9878","TRL","LOCKPORT","NY","14094","NIAGARA","1970","ADVEN","FLAT","NONE",,"1000",,"2021-12-02T00:00:00.000","2022-12-31T00:00:00.000","GR","N","N","N"
"BOAT","987783","BOT","CORTLAND","NY","13045","CORTLAND","1971","STARC","BOAT","GAS",,,,"2020-07-02T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"VEH","9877615","STA","ALBANY","NY","12233","ALBANY","1945","CONVE","TRLR","NONE","10000",,,"2014-06-19T00:00:00.000",,"NOCL","N","N","N"
"TRL","98775","LTR","ILION","NY","13357","HERKIMER","1958","MASCA","TRLR","NONE",,"1000",,"2022-05-30T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","98769","MOT","EAST GREENBUSH","NY","12061","RENSSELAER","1964","TRIUM","MCY","GAS","220",,,"2022-04-04T00:00:00.000","2023-04-30T00:00:00.000","BL","N","N","N"
"BOAT","987624","BOT","OGDENSBURG","NY","13669","ST LAWRENCE","1970","ST/CR","BOAT","GAS",,,,"2020-10-30T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"VEH","9875908","PSD","CORONA","NY","11368","QUEENS","1998","BOSS","TRLR","NONE","2200",,,"2014-10-06T00:00:00.000",,"YW","N","N","N"
"VEH","9875907","PSD","CORONA","NY","11368","QUEENS","1998","BOSS","TRLR","NONE","2200",,,"2014-10-06T00:00:00.000",,"YW","N","N","N"
"TRL","98758","TRL","CORTLAND","NY","13045","CORTLAND","1959","MASTE","TRLR","NONE",,"1500",,"2021-10-10T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","987419","BOT","CANANDAIGUA","NY","14424","ONTARIO","1971","STARC","BOAT","GAS",,,,"2020-04-16T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"BOAT","987341","BOT","CLINTONDALE","NY","12515","ULSTER","1970","STARC","BOAT","GAS",,,,"2022-04-20T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"TRL","9873","TRL","COOPERSTOWN","NY","13326","OTSEGO","1973","RAMCO","TRLR","NONE",,"2000",,"2021-11-29T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","9871443","PSD","FREEPORT","NY","11520","NASSAU","1984","CASE","TRAC","DIESEL","14169",,,"2014-08-05T00:00:00.000",,"BL/YW","N","N","N"
"VEH","9871338","PSD","ISLAND PARK","NY","11558","NASSAU","1984","CASE","RBM","GAS","14194",,,"2014-10-08T00:00:00.000",,"OR/BL","N","N","N"
"VEH","9871330","PSD","PORT CHESTER","NY","10573","WESTCHESTER","1984","CASE","RBM","DIESEL","14196",,,"2014-12-31T00:00:00.000",,"OR","N","N","N"
"VEH","9870167","SPC","CENTRAL VLY","NY","10917","ORANGE","1984","CASE","RBM","DIESEL","13564",,,"2021-10-25T00:00:00.000","2022-12-31T00:00:00.000","YW","N","N","N"
"VEH","9869851","PSD","WATERLOO","NY","13165","SENECA","1984","CASE","P/SH","DIESEL","12948",,,"2015-06-17T00:00:00.000",,"YW","N","N","N"
"BOAT","9868","BOT","LAKE PLACID","NY","12946","ESSEX","1955","AEROC","BOAT","GAS",,,,"2020-01-30T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"VEH","9867S11424","HIS","BLOSSVALE","NY","13308","ONEIDA","1962","CHEVR","CONV","GAS","2348",,,"2022-06-01T00:00:00.000","2023-07-06T00:00:00.000","WH","N","N","N"
"BOAT","986631","BOT","BUFFALO","NY","14220","ERIE","1971","STARC","BOAT","GAS",,,,"2020-06-23T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","986611","BOT","PLESSIS","NY","13675","JEFFERSON","1961","STARC","BOAT","GAS",,,,"2020-01-22T00:00:00.000","2023-02-28T00:00:00.000",,"N","N","N"
"TRL","98660782","TRL","W WINFIELD","NY","13491","MADISON","1986","TRIGG","TRLR","NONE",,"8000",,"2021-12-27T00:00:00.000","2022-12-31T00:00:00.000","WH/BL","N","N","N"
"VEH","9866034","PAS","BERNHARDS BAY","NY","13028","OSWEGO","1923","FORD","2DSD","GAS","2500",,,"2022-07-28T00:00:00.000","2024-07-27T00:00:00.000","BK","N","N","N"
"TRL","98657","LTR","AURORA","NY","13026","CAYUGA","1957","DIXIE","LTRL","NONE",,"750",,"2021-10-18T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","986550","BOT","PINE CITY","NY","14871","CHEMUNG","1971","STARC","BOAT","GAS",,,,"2020-02-05T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"TRL","9864","LTR","JOHNSTOWN","NY","12095","FULTON","1966","SHIPM","LTRL","NONE",,"2000",,"2021-12-21T00:00:00.000","2022-12-31T00:00:00.000","RD/WH","N","N","N"
"VEH","9863712","PSD","HICKSVILLE","NY","11801","NASSAU","1984","CASE","RBM","DIESEL","8479",,,"2014-10-15T00:00:00.000",,"OR","N","N","N"
"VEH","9863704","PSD","HICKSVILLE","NY","11801","NASSAU","1984","CASE","RBM","DIESEL","8479",,,"2014-10-15T00:00:00.000",,"OR","N","N","N"
"VEH","9863703","PSD","HICKSVILLE","NY","11801","NASSAU","1984","CASE","RBM","DIESEL","8479",,,"2014-10-14T00:00:00.000",,"OR","N","N","N"
"VEH","9863702","PSD","HICKSVILLE","NY","11801","NASSAU","1984","CASE","RBM","DIESEL","8479",,,"2014-10-14T00:00:00.000",,"OR","N","N","N"
"BOAT","986336","BOT","ARCADE","NY","14009","WYOMING","1965","STARC","BOAT","GAS",,,,"2021-08-22T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"VEH","986312","PSD","HAMPTON BAYS","NY","11946","SUFFOLK","1988","OLATH","TRLR","NONE","3200",,,"2015-03-11T00:00:00.000",,"GY","N","N","N"
"VEH","986263","SPC","NEW HYDE PARK","NY","11040","NASSAU","1998","PIBAK","P/SH","DIESEL","4290",,,"2021-12-09T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"VEH","986241","PSD","HAMPTON BAYS","NY","11946","SUFFOLK","1987","OLATH","TRLR","NONE","3200",,,"2015-03-11T00:00:00.000",,"GY","N","N","N"
"VEH","986197","PSD","HAMPTON BAYS","NY","11946","SUFFOLK","1986","OLATH","TRLR","NONE","3200",,,"2015-03-11T00:00:00.000",,"GY","N","N","N"
"TRL","9861","TRL","WARNERS","NY","13164","ONONDAGA","1974","PAMCO","TRLR","NONE",,"1500",,"2022-05-23T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","98598","BOT","CAMBRIDGE","NY","12816","WASHINGTON","1978","STARC","BOAT","GAS",,,,"2021-07-19T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"TRL","985788","LTR","LITTLE RIVER","SC","29566","OUT-OF-STATE","1973","MAGIC","LTRL","NONE",,"1000",,"2021-11-28T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"BOAT","985546","BOT","FAIRPORT","NY","14450","MONROE","1971","STARC","BOAT","GAS",,,,"2022-05-25T00:00:00.000","2025-07-31T00:00:00.000",,"N","N","N"
"VEH","9855","PSD","W SHOKAN","NY","12494","ULSTER","1968","OSHKO","SN/P","DIESEL","64000",,,"2014-09-12T00:00:00.000",,"OR","N","N","N"
"SNOW","9853220","SNO","BLOOMINGBURG","NY","12721","ORANGE","1998","AR/CA","SNOW",,,,,"2022-06-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9851204","SNO","LATHAM","NY","12110","ALBANY","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"BOAT","9851","BOT","CARTHAGE","NY","13619","JEFFERSON","1968","MFG","BOAT","GAS",,,,"2020-04-10T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","985041","BOT","CATSKILL","NY","12414","GREENE","1971","STARC","BOAT","GAS",,,,"2021-05-04T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","984984","BOT","FARMINGTON","NY","14425","ONTARIO","1971","STARC","BOAT","GAS",,,,"2022-06-11T00:00:00.000","2025-07-31T00:00:00.000",,"N","N","N"
"SNOW","9848606","SNO","LANCASTER","NY","14086","ERIE","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","9848479","SNO","BARBOURSVILLE","VA","22923","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-05T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"BOAT","984733","BOT","NORTH OLMSTED","OH","44070","CHAUTAUQUA","1998","STARC","BOAT","GAS",,,,"2021-10-04T00:00:00.000","2024-09-30T00:00:00.000",,"N","N","N"
"SNOW","9847117","SNO","AKRON","NY","14001","ERIE","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","984711001Y85","PSD","BROCTON","NY","14716","CHAUTAUQUA","1985","WINCO","TRLR","NONE","3000",,,"2014-09-26T00:00:00.000",,"GY","N","N","N"
"VEH","9847061","PSD","BROOKFIELD","NY","13314","MADISON","1998","SWEEP","TRLR","NONE","3300",,,"2017-05-15T00:00:00.000",,"YW","N","N","N"
"VEH","9845","PSD","OSWEGO","NY","13126","OSWEGO","1968","OSHKO","SN/P","GAS","44000",,,"2014-08-05T00:00:00.000",,"OR/BK","N","N","N"
"TRL","984222","TRL","BRIER HILL","NY","13614","ST LAWRENCE","1998","DUTCH","TRLR","NONE",,"14000",,"2022-02-23T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","9842219","PSD","KENMORE","NY","14223","ERIE","1973","WAYNE","RD/S","GAS","11900",,,"1973-04-02T00:00:00.000",,"YW","N","N","N"
"VEH","9842217","PSD","KENMORE","NY","14223","ERIE","1973","WAYNE","RD/S","GAS","11900",,,"1973-04-02T00:00:00.000",,"YW","N","N","N"
"VEH","98422","PAS","CAVE CREEK","AZ","85331","OUT-OF-STATE","1961","MG","CONV","GAS","2016",,,"2021-05-18T00:00:00.000","2023-04-08T00:00:00.000","BK","N","N","N"
"TRL","98419","LTR","WATKINS GLEN","NY","14891","SCHUYLER","1975","BOYER","LTRL","NONE",,"1500",,"2022-05-03T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"VEH","9841735","PSD","NEW YORK","NY","10013","NEW YORK","1971","WAYNE","RD/S","GAS","13165",,,"1973-10-18T00:00:00.000",,"WH","N","N","N"
"VEH","9840535","PAS","BRAINARDSVILLE","NY","12915","FRANKLIN","1947","DODGE","4DSD","GAS","3837",,,"2021-12-06T00:00:00.000","2023-12-05T00:00:00.000","BK","N","N","N"
"TRL","98400319","TRL","SPENCERPORT","NY","14559","MONROE","1984","GO/RU","UTIL","NONE",,"7000",,"2022-05-01T00:00:00.000","2022-12-31T00:00:00.000","WH","N","N","N"
"BOAT","983877","BOT","ENDICOTT","NY","13760","BROOME","1971","STARC","BOAT","GAS",,,,"2021-04-27T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"VEH","983774","PAS","COLD SPRING","NY","10516","PUTNAM","1962","STUDE","4DSD","GAS","2900",,,"2021-05-21T00:00:00.000","2023-05-20T00:00:00.000","BK","N","N","N"
"TRL","98372","LTR","PORTER CORNERS","NY","12859","SARATOGA","1968","SEAKI","LTRL","NONE",,"790",,"2022-01-05T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","9837GN","BOT","SARANAC LAKE","NY","12983","FRANKLIN","1972","GLAST","BOAT","GAS",,,,"2022-06-01T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","983635","BOT","WYANDANCH","NY","11798","SUFFOLK","1975","ST/CR","BOAT","GAS",,,,"2020-07-19T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","983612","BOT","CUYLER","NY","13158","CORTLAND","1971","STARC","BOAT","GAS",,,,"2020-07-15T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"SNOW","9835642","SNO","LEHIGHTON","PA","18235","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9835155","PAS","BUFFALO","NY","14224","ERIE","1924","FORD","2DSD","GAS","1950",,,"2021-08-27T00:00:00.000","2023-09-18T00:00:00.000","BK","N","N","N"
"VEH","98351","PSD","CLARENCE CTR","NY","14032","ERIE","1983","BOMAG","R/RD","DIESEL","12565",,,"2014-10-09T00:00:00.000",,"YW","N","N","N"
"BOAT","983457","BOT","OGDENSBURG","NY","13669","ST LAWRENCE","1971","ST/CR","BOAT","GAS",,,,"2020-06-01T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","983455","BOT","HOMER","NY","13077","CORTLAND","1970","STARC","BOAT","GAS",,,,"2020-10-31T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"VEH","9834","STA","ALBANY","NY","12226","ALBANY","2015","TENNE","RD/S","DIESEL","12500",,,"2015-05-18T00:00:00.000",,"WH","N","N","N"
"SNOW","9833766","SNO","EAST ISLIP","NY","11730","SUFFOLK","1998","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"TRL","98334","LTR","PLATTSBURGH","NY","12901","CLINTON","1970","COX","LTRL","NONE",,"1000",,"2022-05-24T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"BOAT","983337","BOT","WATERTOWN","NY","13601","JEFFERSON","1964","STARC","BOAT","NONE",,,,"2022-04-03T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","983285","BOT","ERIEVILLE","NY","13061","MADISON","1973","STARC","BOAT","GAS",,,,"2022-05-13T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"VEH","983280","SPC","JASPER","IN","47546","MONROE","1998","TIMBE","TR/C","GAS","27500",,,"2021-12-02T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"SNOW","9832787","SNO","MACEDON","NY","14502","WAYNE","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9831","PSD","LISLE","NY","13797","BROOME","1956","HOMEM","TRLR","NONE","18000",,,"2014-09-15T00:00:00.000",,"BL","N","N","N"
"BOAT","983036","BOT","CLINTON","NY","13323","ONEIDA","1973","STARC","BOAT","GAS",,,,"2021-04-14T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","983001","BOT","CLAYTON","NY","13624","JEFFERSON","1971","STARC","BOAT","GAS",,,,"2021-06-22T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"TRL","9830","LTR","SARANAC LAKE","NY","12983","FRANKLIN","1972","HOLSZ","LTRL","NONE",,"2000",,"2021-12-13T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","9829901","SEM","GREENVILLE","NY","12083","GREENE","1966","HEIL","SEMI","NONE","13500",,,"2021-12-07T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"BOAT","982986","BOT","PULASKI","NY","13142","OSWEGO","1971","ST/CR","BOAT","GAS",,,,"2022-01-26T00:00:00.000","2024-12-31T00:00:00.000",,"N","N","N"
"SNOW","9829602","SNO","HANCOCK","NY","13783","DELAWARE","1998","ARTIC","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","WH","N","N","N"
"TRL","982926606A","TRL","NIAGARA FALLS","NY","14304","NIAGARA","1998","SHOPB","TRLR","NONE",,"7000",,"2022-06-21T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98289","LTR","HORSEHEADS","NY","14845","CHEMUNG","1970","COX","LTRL","NONE",,"1500",,"2022-01-07T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","982866","BOT","SARATOGA SPGS","NY","12866","SARATOGA","1972","ST/CR","BOAT","GAS",,,,"2021-10-29T00:00:00.000","2024-09-30T00:00:00.000",,"N","N","N"
"VEH","9827005","HIS","YONKERS","NY","10710","WESTCHESTER","1924","FORD","4DSD","GAS","1745",,,"2021-09-13T00:00:00.000","2022-09-18T00:00:00.000","BK","N","N","N"
"TRL","9827","TRL","SYRACUSE","NY","13206","ONONDAGA","1966","SHIPM","UTIL","NONE",,"1000",,"2021-11-22T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"TRL","98268","LTR","HONEOYE","NY","14471","ONTARIO","1974","BOYER","LTRL","NONE",,"1000",,"2021-11-26T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","982650","BOT","OSWEGO","NY","13126","OSWEGO","1970","STARC","BOAT","GAS",,,,"2020-05-26T00:00:00.000","2023-04-30T00:00:00.000",,"N","N","N"
"SNOW","9826248","SNO","HOPEWELL JUNCT","NY","12533","DUTCHESS","1998","AR/CA","SNOW",,,,,"2022-07-19T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9824434","SNO","ALPINE","NY","14805","SCHUYLER","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9824","AGR","WATERVILLE","NY","13480","ONEIDA","1963","ROGER","TRLR","NONE",,"20000",,"2022-01-04T00:00:00.000","2022-11-30T00:00:00.000","GY","N","N","N"
"SNOW","9823099","SNO","DAVENPORT","NY","13750","DELAWARE","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9823085","SNO","DAVENPORT","NY","13750","DELAWARE","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9823083","SNO","BROCKPORT","NY","14420","MONROE","1998","AR/CA","SNOW",,,,,"2022-07-13T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"BOAT","9823","BOT","NIAGARA FALLS","NY","14304","NIAGARA","1971","MFG","BOAT","GAS",,,,"2022-02-09T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"VEH","9822958","HIS","GREENLAWN","NY","11740","SUFFOLK","1924","FORD","4DSD","GAS","1900",,,"2022-04-13T00:00:00.000","2023-05-23T00:00:00.000","BK","N","N","N"
"VEH","982262","PAS","RHINEBECK","NY","12572","DUTCHESS","1924","FORD","CONV","GAS","1662",,,"2021-07-02T00:00:00.000","2023-07-20T00:00:00.000","BL","N","N","N"
"VEH","98217894","HIS","PATCHOGUE","NY","11772","SUFFOLK","1928","WHIPP","2DSD","GAS","1725",,,"2022-01-19T00:00:00.000","2023-02-19T00:00:00.000","BL/BK","N","N","N"
"VEH","982129998212523NE","HIS","STATEN ISLAND","NY","10305","RICHMOND","1949","CHEVR","PICK","GAS","3000",,,"2022-03-04T00:00:00.000","2023-04-08T00:00:00.000","MR","N","N","N"
"SNOW","9821022","SNO","PLATTSBURGH","NY","12901","CLINTON","1998","AR/CA","SNOW",,,,,"2022-07-15T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"TRL","9821","LTR","ROCHESTER","NY","14613","MONROE","1966","SHIPM","LTRL","NONE",,"1500",,"2022-05-08T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"SNOW","9818617","SNO","STERLINGFOREST","NY","10979","ORANGE","1998","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9818609","SNO","SPRAKERS","NY","12166","MONTGOMERY","1998","AR/CA","SNOW",,,,,"2022-07-08T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9817610","SNO","ROCHESTER","NY","14626","MONROE","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","98176","MOT","BUFFALO","NY","14222","ERIE","1971","VESPA","MCY","GAS","154",,,"2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","GR","N","N","N"
"SNOW","9817550","SNO","EAST SYRACUSE","NY","13057","ONONDAGA","1997","ARCTI","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9817546","HIS","LIVERPOOL","NY","13088","ONONDAGA","1917","FORD","4DSD","GAS","1900",,,"2022-07-12T00:00:00.000","2023-06-27T00:00:00.000","TN","N","N","N"
"VEH","98174","STA","ALBANY","NY","12232","ALBANY","1989","KOERR","TR/C","DIESEL","22750",,,"2014-08-08T00:00:00.000",,"BL/YW","N","N","N"
"BOAT","9815M74014","BOT","SOUTHAMPTON","NY","11969","SUFFOLK","1974","MI/CR","BOAT","GAS",,,,"2021-10-26T00:00:00.000","2024-10-31T00:00:00.000",,"N","N","N"
"BOAT","981413","BOT","PLATTSBURGH","NY","12901","CLINTON","1972","ST/CR","BOAT","GAS",,,,"2020-08-12T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"SNOW","9814091","SNO","MIDDLE VILLAGE","NY","11379","QUEENS","1998","AR/CA","SNOW",,,,,"2022-07-13T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"VEH","98133","STA","ALBANY","NY","12205","ALBANY","1989","KOERI","T/CR","DIESEL","21826",,,"2014-08-08T00:00:00.000",,"YW","N","N","N"
"BOAT","9813BW","BOT","MOUNT SINAI","NY","11766","SUFFOLK","1968","WELLC","BOAT","GAS",,,,"2021-08-05T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"VEH","98122344","HIS","ROCHESTER","NY","14624","MONROE","1947","OLDSM","4DSD","GAS","3695",,,"2022-06-08T00:00:00.000","2023-06-15T00:00:00.000","BL","N","N","N"
"VEH","981206","PSD","BEMUS POINT","NY","14712","CHAUTAUQUA","1998","BADGE","P/SH","DIESEL","43500",,,"2014-10-14T00:00:00.000",,"YW","N","N","N"
"TRL","98116","LTR","GLENMONT","NY","12077","ALBANY","1960","HOMEM","LTRL","NONE",,"1500",,"2021-09-29T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","98103102","TRL","CENTRAL SQUARE","NY","13036","OSWEGO","1966","SHIPM","TRLR","NONE",,"10000",,"2022-03-25T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
