"id","event_number","event_case_number","type_of_engagement","sub_engagement","classification","display_address","crime_date","crime_time","latitude","longitude","location","submit_an_anonymous_tip","neighborhood_name","council_district","event_subtype_type_of_event"
"A473236232516","E2021164231","C2021032516","TRESPASSING","COMPLAINT","Disorderly Conduct","2XXX TYRONE BLVD N","2021-09-01T09:03:00.000","09:03:00","27.78941157296674","-82.72558333772022","
,  
(27.78941157296674, -82.72558333772022)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"1","COMPLAINT - TRESPASSING"
"A4732363","E2021164232",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","5XXX 16TH ST N","2021-09-01T09:05:36.000","09:05:00","27.82300571411712","-82.65718953905454","
,  
(27.82300571411712, -82.65718953905454)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"4","COMPLAINT - CITIZENS CONTACT"
"A4732364","E2021164233",,"CHECKING SUBJ","COMPLAINT","All Other - Non-Criminal","4XX 15TH ST N","2021-09-01T09:05:42.000","09:05:00","27.77679368537471","-82.65362419840746","
,  
(27.77679368537471, -82.65362419840746)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"6","COMPLAINT - CHECKING SUBJ"
"A4732365","E2021164234",,"COMMUNITY HAZARD","COMPLAINT","All Other - Non-Criminal","2ND AV S/DR MARTIN LUTHER KING JR ST S","2021-09-01T09:06:22.000","09:06:00","27.769355996207125","-82.64663137922454","
,  
(27.769355996207125, -82.64663137922454)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - COMMUNITY HAZARD"
"A4732366","E2021164235",,"PARK WALK TALK","PROACTIVE","Park Walk Talk","4XXX 13TH AV S","2021-09-01T09:07:07.000","09:07:00","27.758194598859806","-82.69305300893959","
,  
(27.758194598859806, -82.69305300893959)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","CHILDS PARK NBRHD ASSN","7","PROACTIVE - PARK WALK TALK"
"A4732367","E2021164236",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","1XXX 54TH AV S","2021-09-01T09:10:01.000","09:10:00","27.718642157352456","-82.6521519192216","
,  
(27.718642157352456, -82.6521519192216)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","GREATER PINELLAS POINT CIVIC ASSN","5","COMPLAINT - CITIZENS CONTACT"
"A4732368","E2021164237",,"DISORDERLY INTOX","COMPLAINT","Disorderly Conduct","1 TROPICANA DR S","2021-09-01T09:11:12.000","09:11:00","27.7680962460658","-82.6530588951949","
,  
(27.7680962460658, -82.6530588951949)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"6","COMPLAINT - DISORDERLY INTOX"
"A473236932521","E2021164238","C2021032521","AUTO THEFT","COMPLAINT","Motor Vehicle Theft","4XXX 15TH ST N","2021-09-01T09:11:38.000","09:11:00","27.812683668038307","-82.6541173996752","
,  
(27.812683668038307, -82.6541173996752)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","ALLENDALE CRIME WATCH","3","COMPLAINT - AUTO THEFT"
"A473237132515","E2021164240","C2021032515","BURGLARY VEHICLE","COMPLAINT","Burglary from Motor Vehicle","6XXX 2ND AV S","2021-09-01T09:17:28.000","09:17:00","27.768897946733386","-82.72083974333205","
,  
(27.768897946733386, -82.72083974333205)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","PASADENA BEAR CREEK ESTATES NBRHD ASSN","7","COMPLAINT - BURGLARY VEHICLE"
"A4732372","E2021164241",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","4XXX 22ND AV S","2021-09-01T09:23:14.000","09:23:00","27.748142736193326","-82.69930561872103","
,  
(27.748142736193326, -82.69930561872103)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"7","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A4732373","E2021164242",,"COMMUNITY HAZARD","COMPLAINT","All Other - Non-Criminal","12TH AV S/19TH ST S","2021-09-01T09:23:58.000","09:23:00","27.758854103594576","-82.65888466934304","
,  
(27.758854103594576, -82.65888466934304)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","COMPLAINT - COMMUNITY HAZARD"
"A4732374","E2021164243",,"LOITERING","COMPLAINT","Disorderly Conduct","7X 1ST ST S","2021-09-01T09:25:06.000","09:25:00","27.770610016372302","-82.63422621906989","
,  
(27.770610016372302, -82.63422621906989)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - LOITERING"
"A4732375","E2021164244",,"ACC MV MINOR","COMPLAINT","Traffic Incident","5TH AV N/58TH ST N","2021-09-01T09:25:30.000","09:25:00","27.777216336111884","-82.71222636531444","
,  
(27.777216336111884, -82.71222636531444)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DISSTON HEIGHTS CIVIC ASSN","7","COMPLAINT - ACC MV MINOR"
"A4732376","E2021164245",,"SRO/SLO","COMPLAINT","All Other - Non-Criminal","7XXX 22ND AV N","2021-09-01T09:29:00.000","09:29:00","27.7928099963829","-82.74646142427954","
,  
(27.7928099963829, -82.74646142427954)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","JUNGLE TERRACE CIVIC ASSN","1","COMPLAINT - SRO/SLO"
"A4732381","E2021164250",,"CHECK WELFARE","COMPLAINT","All Other - Non-Criminal","3XXX 34TH ST N","2021-09-01T09:37:18.000","09:37:00","27.805795943993147","-82.67923400099068","
,  
(27.805795943993147, -82.67923400099068)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","STATION VIEW NBRHD ASSN","8","COMPLAINT - CHECK WELFARE"
"A473238232523","E2021164251","C2021032523","DOMESTIC BATTERY","COMPLAINT","Assault Other","1XXXX BRIGHTON BAY BLVD NE","2021-09-01T09:38:12.000","09:38:00","27.871324469834786","-82.62533135482322","
,  
(27.871324469834786, -82.62533135482322)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"2","COMPLAINT - DOMESTIC BATTERY"
"A4732383","E2021164252",,"SRO/SLO","COMPLAINT","All Other - Non-Criminal","7XX 16TH ST S","2021-09-01T09:39:03.000","09:39:00","27.762896745594677","-82.65614777646951","
,  
(27.762896745594677, -82.65614777646951)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","COMPLAINT - SRO/SLO"
"A4732384","E2021164253",,"ACC W/INJURIES","COMPLAINT","Traffic Incident","3XXX 34TH ST S","2021-09-01T09:40:02.000","09:40:00","27.739241491830413","-82.68008814318345","
,  
(27.739241491830413, -82.68008814318345)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","CLAM BAYOU NBRHD ASSN","7","COMPLAINT - ACC W/INJURIES"
"A4732385","E2021164254",,"PARK WALK TALK","PROACTIVE","Park Walk Talk","3XX 2ND AV SE","2021-09-01T09:42:37.000","09:42:00","27.770011982911846","-82.62906478259656","
,  
(27.770011982911846, -82.62906478259656)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"6","PROACTIVE - PARK WALK TALK"
"A473238632518","E2021164255","C2021032518","PETIT THEFT","COMPLAINT","Theft","2XX 1ST AV N","2021-09-01T09:43:59.000","09:43:00","27.771900145582507","-82.63659626444469","
,  
(27.771900145582507, -82.63659626444469)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - PETIT THEFT"
"A4732387","E2021164256",,"ILLEGAL PARKING","COMPLAINT","All Other - Criminal","6XX BEACH DR NE","2021-09-01T09:45:33.000","09:45:00","27.778540817812875","-82.63104051534714","
,  
(27.778540817812875, -82.63104051534714)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC OLD NORTHEAST NBRHD ASSN","6","COMPLAINT - ILLEGAL PARKING"
"A4732389","E2021164258",,"CHILD DEPENDENCY","COMPLAINT","All Other - Non-Criminal","2XX 34TH ST N","2021-09-01T09:46:12.000","09:46:00","27.77357154939256","-82.67840285484824","
,  
(27.77357154939256, -82.67840285484824)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC KENWOOD NBRHD ASSN","8","COMPLAINT - CHILD DEPENDENCY"
"A4732390","E2021164259",,"TRAFFIC STOP","COMPLAINT","Traffic Incident","52ND AV N/DR MARTIN LUTHER KING JR ST N","2021-09-01T09:46:47.000","09:46:00","27.819203924013618","-82.6468182396476","
,  
(27.819203924013618, -82.6468182396476)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","ARCADIA GARDENS NBRHD ASSN","3","COMPLAINT - TRAFFIC STOP"
"A4732391","E2021164260",,"LOITERING","COMPLAINT","Disorderly Conduct","62ND AV N/12TH ST N","2021-09-01T09:50:50.000","09:50:00","27.82842912485569","-82.6509569552988","
,  
(27.82842912485569, -82.6509569552988)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"4","COMPLAINT - LOITERING"
"A4732392","E2021164261",,"BURGLARY RESIDENCE","PROACTIVE","Directed Patrol","6XX 19TH ST S","2021-09-01T09:51:10.000","09:51:00","27.764314033443373","-82.65888354315835","
,  
(27.764314033443373, -82.65888354315835)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","PROACTIVE - BURGLARY RESIDENCE"
"A4732393","E2021164262",,"TRAFFIC STOP","COMPLAINT","Traffic Incident","BURLINGTON AV N/DR MARTIN LUTHER KING JR ST N","2021-09-01T09:54:20.000","09:54:00","27.773902453037497","-82.6466891905824","
,  
(27.773902453037497, -82.6466891905824)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","METHODIST TOWN NBRHD ASSN","6","COMPLAINT - TRAFFIC STOP"
"A473239532520","E2021164264","C2021032520","CALL FOR ASSISTANCE","COMPLAINT","All Other - Non-Criminal","7XXX 22ND AV N","2021-09-01T09:57:54.000","09:57:00","27.7928099963829","-82.74646142427954","
,  
(27.7928099963829, -82.74646142427954)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","JUNGLE TERRACE CIVIC ASSN","1","COMPLAINT - CALL FOR ASSISTANCE"
"A4732396","E2021164265",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","4XX DR MARTIN LUTHER KING JR ST S","2021-09-01T09:58:23.000","09:58:00","27.766675964239184","-82.64624756007579","
,  
(27.766675964239184, -82.64624756007579)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A4732397","E2021164266",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","5XXX DR MARTIN LUTHER KING JR ST N","2021-09-01T10:00:37.000","10:00:00","27.821803164865766","-82.64741527586551","
,  
(27.821803164865766, -82.64741527586551)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"4","COMPLAINT - CITIZENS CONTACT"
"A4732398","E2021164267",,"ASSIST OUTSIDE AGENCY","COMPLAINT","All Other - Non-Criminal","7XX 18TH AV S","2021-09-01T10:02:20.000","10:02:00","27.752100040203857","-82.64281923138842","
,  
(27.752100040203857, -82.64281923138842)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","BARTLETT PARK NBRHD ASSN","6","COMPLAINT - ASSIST OUTSIDE AGENCY"
"A4732399","E2021164268",,"FORGERY","COMPLAINT","Fraud","9XX 34TH ST N","2021-09-01T10:05:47.000","10:05:00","27.78124504864361","-82.67964731611133","
,  
(27.78124504864361, -82.67964731611133)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","CENTRAL OAK PARK NBRHD ASSN","8","COMPLAINT - FORGERY"
"A4732402","E2021164271",,"LOITERING","COMPLAINT","Disorderly Conduct","6XXX 1ST AV S","2021-09-01T10:13:09.000","10:13:00","27.77017695871045","-82.73026725109837","
,  
(27.77017695871045, -82.73026725109837)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","PASADENA BEAR CREEK ESTATES NBRHD ASSN","1","COMPLAINT - LOITERING"
"A4732403","E2021164272",,"ACC HIT AND RUN","COMPLAINT","Traffic Incident","22ND AV N/32ND ST N","2021-09-01T10:15:11.000","10:15:00","27.79185668942222","-82.67742456733417","
,  
(27.79185668942222, -82.67742456733417)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","NORTH KENWOOD NBRHD ASSN","8","COMPLAINT - ACC HIT AND RUN"
"A4732404","E2021164273",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal",,"2021-09-01T10:15:13.000","10:15:00","27.77151954126343","-82.72968867780197","
,  
(27.77151954126343, -82.72968867780197)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"1","COMPLAINT - CITIZENS CONTACT"
"A4732405","E2021164274",,"DP OTHER","PROACTIVE","Directed Patrol","2 CENTRAL AV","2021-09-01T10:16:43.000","10:16:00","27.770726362476502","-82.63284771629466","
,  
(27.770726362476502, -82.63284771629466)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","PROACTIVE - DP OTHER"
"A4732406","E2021164275",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal",,"2021-09-01T10:19:44.000","10:19:00","27.789286478322175","-82.65486182661735","
,  
(27.789286478322175, -82.65486182661735)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","EUCLID-ST PAUL NBRHD ASSN","4","COMPLAINT - CITIZENS CONTACT"
"A4732407","E2021164276",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","2XXX 13TH AV N","2021-09-01T10:21:10.000","10:21:00","27.784293568539358","-82.66363064062877","
,  
(27.784293568539358, -82.66363064062877)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","NORTH KENWOOD NBRHD ASSN","8","COMPLAINT - CITIZENS CONTACT"
"A4732408","E2021164277",,"INDECENT EXPOSURE","COMPLAINT","Sexual Offense - All Other","9TH AV N/4TH ST N","2021-09-01T10:21:33.000","10:21:00","27.78121292905321","-82.63854008898527","
,  
(27.78121292905321, -82.63854008898527)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC OLD NORTHEAST NBRHD ASSN","4","COMPLAINT - INDECENT EXPOSURE"
"A4732409","E2021164278",,"PARK WALK TALK","PROACTIVE","Park Walk Talk","4XXX SHORE ACRES BLVD NE","2021-09-01T10:23:22.000","10:23:00","27.81277490180013","-82.60955892318987","
,  
(27.81277490180013, -82.60955892318987)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","SHORE ACRES CIVIC ASSN","3","PROACTIVE - PARK WALK TALK"
"A4732411","E2021164280",,"SRO/SLO","COMPLAINT","All Other - Non-Criminal","6XXX 22ND AV N","2021-09-01T10:23:38.000","10:23:00","27.792859094376734","-82.72642585737287","
,  
(27.792859094376734, -82.72642585737287)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HOLIDAY PARK NBRHD ASSN","1","COMPLAINT - SRO/SLO"
"A4732412","E2021164281",,"CHECK WELFARE","COMPLAINT","All Other - Non-Criminal","1XXX 57TH AV N","2021-09-01T10:23:45.000","10:23:00","27.823741664669036","-82.65338857331147","
,  
(27.823741664669036, -82.65338857331147)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"4","COMPLAINT - CHECK WELFARE"
"A4732413","E2021164282",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","1XXX 16TH AV S","2021-09-01T10:25:16.000","10:25:00","27.754359413690572","-82.64905023336841","
,  
(27.754359413690572, -82.64905023336841)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","THIRTEENTH ST HEIGHTS NBRHD ASSN","6","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A4732414","E2021164283",,"BURGLARY RESIDENCE","PROACTIVE","Directed Patrol","83RD AV NE/MACOMA DR NE","2021-09-01T10:29:12.000","10:29:00","27.84767834837727","-82.63006329516881","
,  
(27.84767834837727, -82.63006329516881)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","RIVIERA BAY SUBDV HOME OWNERS ASSN","2","PROACTIVE - BURGLARY RESIDENCE"
"A473241532525","E2021164284","C2021032525","CREDIT CARD OFFENSE","COMPLAINT","Fraud","4XX 35TH AV N","2021-09-01T10:29:45.000","10:29:00","27.804072995918506","-82.64033171147867","
,  
(27.804072995918506, -82.64033171147867)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","FIVE POINTS NBRHD ASSN","4","COMPLAINT - CREDIT CARD OFFENSE"
"A473241632529","E2021164285","C2021032529","AGGRAVATED ASSAULT","COMPLAINT","Aggravated Assault","13TH AV N/37TH ST N","2021-09-01T10:31:42.000","10:31:00","27.784556861338398","-82.68352450921736","
,  
(27.784556861338398, -82.68352450921736)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DISSTON HEIGHTS CIVIC ASSN","8","COMPLAINT - AGGRAVATED ASSAULT"
"A473241732524","E2021164286","C2021032524","ASSIST OUTSIDE AGENCY","COMPLAINT","All Other - Non-Criminal","1XXX 1ST AV N","2021-09-01T10:34:22.000","10:34:00","27.772315864764888","-82.65243160703987","
,  
(27.772315864764888, -82.65243160703987)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","METHODIST TOWN NBRHD ASSN","6","COMPLAINT - ASSIST OUTSIDE AGENCY"
"A4732418","E2021164287",,"BUSINESS CONTACT","COMPLAINT","All Other - Non-Criminal","5XXX CENTRAL AV","2021-09-01T10:35:58.000","10:35:00","27.771171846706014","-82.71251477571195","
,  
(27.771171846706014, -82.71251477571195)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","LAKE PASADENA NBRHD ASSN","1","COMPLAINT - BUSINESS CONTACT"
"A4732419","E2021164288",,"SRO/SLO","COMPLAINT","All Other - Non-Criminal","1XXX 16TH ST N","2021-09-01T10:36:44.000","10:36:00","27.786120170174073","-82.65552325682579","
,  
(27.786120170174073, -82.65552325682579)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","WOODLAWN OAKS NBRHD ASSN","4","COMPLAINT - SRO/SLO"
"A4732420","E2021164289",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","4XX 1ST ST SE","2021-09-01T10:37:01.000","10:37:00","27.76641386788924","-82.63395141515795","
,  
(27.76641386788924, -82.63395141515795)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - CITIZENS CONTACT"
"A4732421","E2021164290",,"PARK WALK TALK","PROACTIVE","Park Walk Talk","7XX 16TH ST S","2021-09-01T10:37:11.000","10:37:00","27.762896745594677","-82.65614777646951","
,  
(27.762896745594677, -82.65614777646951)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","PROACTIVE - PARK WALK TALK"
"A473242232530","E2021164291","C2021032530","DOMESTIC BATTERY","COMPLAINT","Assault Other","7XX 14TH AV S","2021-09-01T10:39:59.000","10:39:00","27.75773864486649","-82.64343673725736","
,  
(27.75773864486649, -82.64343673725736)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","BARTLETT PARK NBRHD ASSN","6","COMPLAINT - DOMESTIC BATTERY"
"A473242332526","E2021164292","C2021032526","IDENTITY THEFT","COMPLAINT","Fraud","6XXX 2ND AV S","2021-09-01T10:40:51.000","10:40:00","27.76890822971635","-82.72413304954075","
,  
(27.76890822971635, -82.72413304954075)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","PASADENA BEAR CREEK ESTATES NBRHD ASSN","7","COMPLAINT - IDENTITY THEFT"
"A4732424","E2021164293",,"CHECK WELFARE","COMPLAINT","All Other - Non-Criminal","1XXX 1ST AV N","2021-09-01T10:44:00.000","10:44:00","27.771785974256417","-82.65917904245252","
,  
(27.771785974256417, -82.65917904245252)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC KENWOOD NBRHD ASSN","7","COMPLAINT - CHECK WELFARE"
"A4732425","E2021164294",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","7XX 16TH ST S","2021-09-01T10:45:28.000","10:45:00","27.762896745594677","-82.65614777646951","
,  
(27.762896745594677, -82.65614777646951)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","COMPLAINT - CITIZENS CONTACT"
"A4732426","E2021164295",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","9XX 2ND AV S","2021-09-01T10:46:51.000","10:46:00","27.769665383501895","-82.64752378874151","
,  
(27.769665383501895, -82.64752378874151)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A473242832528","E2021164297","C2021032528","BURGLARY VEHICLE","COMPLAINT","Burglary from Motor Vehicle","2XXX 22ND ST S","2021-09-01T10:49:19.000","10:49:00","27.750445486890598","-82.66292132425943","
,  
(27.750445486890598, -82.66292132425943)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"7","COMPLAINT - BURGLARY VEHICLE"
"A473242932531","E2021164298","C2021032531","UNARMED ROBBERY","COMPLAINT","Robbery - Individual","1XXXX DR MARTIN LUTHER KING JR ST N","2021-09-01T10:50:08.000","10:50:00","27.87515598066286","-82.64149219104232","
,  
(27.87515598066286, -82.64149219104232)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"2","COMPLAINT - UNARMED ROBBERY"
"A4732430","E2021164299",,"LOITERING","COMPLAINT","Disorderly Conduct","2XXX 1ST AV N","2021-09-01T10:51:08.000","10:51:00","27.772122387653777","-82.67382646105604","
,  
(27.772122387653777, -82.67382646105604)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC KENWOOD NBRHD ASSN","8","COMPLAINT - LOITERING"
"A473243132527","E2021164300","C2021032527","CREDIT CARD OFFENSE","COMPLAINT","Fraud","6XXX 22ND AV N","2021-09-01T10:52:29.000","10:52:00","27.7905643836052","-82.73073750109852","
,  
(27.7905643836052, -82.73073750109852)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"1","COMPLAINT - CREDIT CARD OFFENSE"
"A4732432","E2021164301",,"ILLEGAL PARKING","COMPLAINT","All Other - Criminal","1XXX 55TH AV N","2021-09-01T10:54:14.000","10:54:00","27.821910412423662","-82.65441711315368","
,  
(27.821910412423662, -82.65441711315368)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"4","COMPLAINT - ILLEGAL PARKING"
"A4732433","E2021164302",,"SRO/SLO","COMPLAINT","All Other - Non-Criminal","2XXX 62ND AV S","2021-09-01T10:57:30.000","10:57:00","27.713598451975244","-82.66123329444932","
,  
(27.713598451975244, -82.66123329444932)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","GREATER PINELLAS POINT CIVIC ASSN","5","COMPLAINT - SRO/SLO"
"A4732434","E2021164303",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","8XX 83RD AV N","2021-09-01T10:57:31.000","10:57:00","27.84840208825191","-82.6466262860987","
,  
(27.84840208825191, -82.6466262860987)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"2","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A473243632533","E2021164305","C2021032533","SUSPICIOUS CIRCUMSTA","COMPLAINT","Disorderly Conduct","3XXX MAPLE ST NE","2021-09-01T11:07:15.000","11:07:00","27.802349401119685","-82.6244997749891","
,  
(27.802349401119685, -82.6244997749891)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","SNELL ISLE PROPERTY OWNERS ASSN","3","COMPLAINT - SUSPICIOUS CIRCUMSTA"
"A4732437","E2021164306",,"DISORDERLY CONDUCT","COMPLAINT","Disorderly Conduct","2XXX 62ND AV S","2021-09-01T11:11:42.000","11:11:00","27.711311806280985","-82.66314496429118","
,  
(27.711311806280985, -82.66314496429118)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","GREATER PINELLAS POINT CIVIC ASSN","5","COMPLAINT - DISORDERLY CONDUCT"
"A4732438","E2021164307",,"TRESPASSING","COMPLAINT","Disorderly Conduct","3XXX 34TH ST N","2021-09-01T11:13:14.000","11:13:00","27.80148876124031","-82.67919174349436","
,  
(27.80148876124031, -82.67919174349436)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","STATION VIEW NBRHD ASSN","8","COMPLAINT - TRESPASSING"
"A4732439","E2021164308",,"TROUBLE W/INDIVIDUAL","COMPLAINT","Disorderly Conduct","1XXX 4TH ST S","2021-09-01T11:14:42.000","11:14:00","27.75432347814295","-82.63846040212773","
,  
(27.75432347814295, -82.63846040212773)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"6","COMPLAINT - TROUBLE W/INDIVIDUAL"
"A473244132534","E2021164310","C2021032534","ABANDONED VEHICLE","COMPLAINT","All Other - Non-Criminal","7XXX 1ST AV N","2021-09-01T11:24:33.000","11:24:00","27.77152699290951","-82.73863787886793","
,  
(27.77152699290951, -82.73863787886793)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC PARK STREET NBRHD ASSN","1","COMPLAINT - ABANDONED VEHICLE"
"A4732442","E2021164311",,"CALL FOR ASSISTANCE","COMPLAINT","All Other - Non-Criminal","1XXX 15TH AV S","2021-09-01T11:24:54.000","11:24:00","27.75578619436434","-82.65620407188439","
,  
(27.75578619436434, -82.65620407188439)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","MELROSE MERCY NBRHD ASSN","6","COMPLAINT - CALL FOR ASSISTANCE"
"A4732444","E2021164313",,"ILLEGAL PARKING","COMPLAINT","All Other - Criminal","3XX 56TH ST N","2021-09-01T11:26:20.000","11:26:00","27.774820445697934","-82.70958220456306","
,  
(27.774820445697934, -82.70958220456306)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","LIVE OAK NBRHD ASSN","7","COMPLAINT - ILLEGAL PARKING"
"A4732445","E2021164314",,"NOISE NUISANCE","COMPLAINT","Disorderly Conduct","6XXX 12TH ST S","2021-09-01T11:33:06.000","11:33:00","27.7093014791007","-82.65032543104105","
,  
(27.7093014791007, -82.65032543104105)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","GREATER PINELLAS POINT CIVIC ASSN","5","COMPLAINT - NOISE NUISANCE"
"A473244632532","E2021164315","C2021032532","BURGLARY VEHICLE","COMPLAINT","Burglary from Motor Vehicle","5XXX HOBSON ST NE","2021-09-01T11:35:27.000","11:35:00","27.82383778740474","-82.63276569751989","
,  
(27.82383778740474, -82.63276569751989)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","EDGEMOOR NBRHD ASSN","3","COMPLAINT - BURGLARY VEHICLE"
"A4732447","E2021164316",,"BUSINESS CONTACT","COMPLAINT","All Other - Non-Criminal","7XX 1ST AV S","2021-09-01T11:39:09.000","11:39:00","27.770498318919554","-82.64409934281962","
,  
(27.770498318919554, -82.64409934281962)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","DOWNTOWN NBRHD ASSN","6","COMPLAINT - BUSINESS CONTACT"
"A473244932535","E2021164318","C2021032535","BURGLARY COMMERCIAL","COMPLAINT","Burglary - Commercial","2XXX CENTRAL AV","2021-09-01T11:44:17.000","11:44:00","27.77127909145175","-82.66336300484404","
,  
(27.77127909145175, -82.66336300484404)","https://app.citizenobserver.com/tips/new?alert_group_id=2995","HISTORIC KENWOOD NBRHD ASSN","8","COMPLAINT - BURGLARY COMMERCIAL"
"A4732453","E2021164322",,"CITIZENS CONTACT","COMPLAINT","All Other - Non-Criminal","2XX 72ND AV N","2021-09-01T11:51:25.000","11:51:00","27.836581027182422","-82.63519430992415","
,  
(27.836581027182422, -82.63519430992415)","https://app.citizenobserver.com/tips/new?alert_group_id=2995",,"2","COMPLAINT - CITIZENS CONTACT"
